title,author,categories,publishing,isbn,description,orginalTitle,date,datePol,pages,lang,translator,comments,quotes
"
Jak uczyłem się ",Maksym Gorki,"
biografia, autobiografia, pamiętnik ",Nasza Księgarnia,,"
Opowiadanie o miłości i o szacunku do książek. ","
Как я учился ","
1951-01-01 ","
1951-01-01 ","
40 ","
polski ","
Natalia Gałczyńska ",,
"
Kawiarenka wenecka: Komedia w 3 aktach; Mirandolina: Komedia w 3 aktach ",Carlo Goldoni,"
utwór dramatyczny (dramat, komedia, tragedia) ",Ossolineum,"
04060636 ",,"
Bottega del caffe. Mirandolina. Locandiera ","
1951-01-01 ","
1951-01-01 ","
370 ","
polski ","
Zofia Jachimecka ","

KAWIARENKA WENECKA

W kawiarence Rudolfa pojawiają się różni ludzie. Marcjan nie potrafi trzymać języka za zębami; Eugeniusz ma problemy z hazardem, nad czym ubolewa jego żona; Pandolf - właściciel szulerni - zajmuje się nieczystymi interesami. Jak by tego było mało, w Wenecji ukrywa się Flaminiusz, który porzucił żonę i podaje się za Hrabiego Leandra, adorując jeszcze tancerkę Lizaurę. Będzie się działo!


MIRANDOLINA

Mirandolina jest uroczą właścicielką gospody. Swą urodą i wdziękiem prowokuje gości - Markiza di Forlipopoli oraz Hrabiego d'Albafiorita - do wręczania prezentów i adorowania jej. Ktoś jednak pozostaje obojętny na jej wdzięki. Kawaler di Ripafratta, mężczyzna pogardzający kobietami, to wyjątkowo trudny orzech do zgryzienia. Czy Mirandolinie uda się przekonać uparciucha, że przedstawicielki płci pięknej należy wielbić? A co z aktorkami, Hortensją i Dejanirą, które w gospodzie wcielają się w role wielkich dam?

REFLEKSJE I ZACHĘTA ;)

W obydwu sztukach nie zabraknie emocji i atrakcji, no i oczywiście humoru. Bohaterowie zapadają w pamięć i mają swój urok. Jest też morał, a jakże. 
Wciągające, klimatyczne, zabawne utwory będące przykładem zreformowanej włoskiej komedii improwizowanej. 
Polecam! 

KAWIARENKA WENECKA

W kawiarence Rudolfa pojawiają się różni ludzie. Marcjan nie potrafi trzymać języka za zębami; Eugeniusz ma problemy z hazardem, nad czym ubolewa jego żona; Pandolf - właściciel szulerni - zajmuje się nieczystymi interesami. Jak by tego było mało, w Wenecji ukrywa się Flaminiusz, który porzucił żonę i podaje się za Hrabiego Leandra, adorując jeszcze... 

więcej



mniej





Pokaż mimo to


",
"
Twoi rówieśnicy ",Gleb Komorowski,"
literatura młodzieżowa ",Nasza Księgarnia,,,,"
1951-01-01  ","
1951-01-01 ",,"
polski ","
Natalia Gałczyńska ","

Trzy opowiadania głęboko przesiąknięte duchem stalinizmu. Wszyscy bohaterowie mają 9 lat. Książka, mimo tytułu, na pewno dla dziewięciolatków przeznaczona nie jest, raczej dla starszych dzieci i młodzieży.
Bohaterem pierwszego z opowiadań jest Teddy Nice, bezdomny londyńczyk, oraz jego pięcioletnia siostra Bessy. Wspólnie przemierzają londyńskie śmietniki i najbiedniejsze dzielnice w poszukiwaniu pożywienia. Zrujnowaną po wojnie Wielką Brytanię ratują marynarze radzieccy, którzy przywieźli jedzenie.
Opowiadanie drugie to losy Jima Boyda, dziewięcioletniego nowojorczyka, który musi iść do ciężkiej, upokarzającej pracy, ponieważ w USA panuje bieda. 
Bohaterem trzeciej historii jest Koreańczyk z Południa, Kaj-su. Cała jego wioska ucieka do Korei Północnej, gdyż w Południowej, zajętej przez amerykańskich i japońskich obszarników panuje głód i wyzysk. W Północnej zaś jest dobry Kim Ir-sen, panuje dobrobyt i wolność.
Ciekawie się to czytało, zresztą tłumaczką z rosyjskiego była sama Natalia Gałczyńska! 

Trzy opowiadania głęboko przesiąknięte duchem stalinizmu. Wszyscy bohaterowie mają 9 lat. Książka, mimo tytułu, na pewno dla dziewięciolatków przeznaczona nie jest, raczej dla starszych dzieci i młodzieży.
Bohaterem pierwszego z opowiadań jest Teddy Nice, bezdomny londyńczyk, oraz jego pięcioletnia siostra Bessy. Wspólnie przemierzają londyńskie śmietniki i najbiedniejsze... 

więcej



mniej





Pokaż mimo to


",
"
Cronica Petri Commitis Poloniae wraz z tzw. Carmen Mauri ",Maur,"
historia ",Polska Akademia Umiejętności,,"
Cronica Petri Commitis Poloniae wraz z tzw. Carmen Mauri / wyd., wstępem i kom.
opatrzył Marian Plezia. – 1951. – XVI, 51 s. ",,"
1951-01-01 ","
1951-01-01 ","
51 ","
polski ",,"

pierwsza lektura na II stopniu polonistyki!

o ile samo hasło 'staropolka' odstrasza, to Carmen Mauri jest jednym z wyjątków - mimo sprawiającej problemy formy, niedzisiejszego języka i tematyki, która wymaga pewnej wiedzy o epoce i historii, czyta się to fantastycznie! bardzo łatwo można 'połapać się' w całej historii i intrydze, siłą rzeczy niektóre fragmenty są dla nas zabawne, ale, z całą pewnością, fabuła jest ciekawa! także: odwagi, zmuszania do czytania tego dzieła poloniści! nie jest tak źle. ;) 

pierwsza lektura na II stopniu polonistyki!

o ile samo hasło 'staropolka' odstrasza, to Carmen Mauri jest jednym z wyjątków - mimo sprawiającej problemy formy, niedzisiejszego języka i tematyki, która wymaga pewnej wiedzy o epoce i historii, czyta się to fantastycznie! bardzo łatwo można 'połapać się' w całej historii i intrydze, siłą rzeczy niektóre fragmenty są dla nas... 

więcej



mniej





Pokaż mimo to


",
"
Arcydramat Mickiewicza. Studia nad III częścią Dziadów ",Wacław Kubacki,"
językoznawstwo, nauka o literaturze ",M. Kot,,"
Wnikliwe opracowanie III części Dziadów Adama Mickiewicza. ",,"
1951-01-01 ","
1951-01-01 ","
246 ","
polski ",,,
"
Nowele zebrane: Tom II ",Władysław Orkan,"
literatura piękna ",Gebethner i Wolff,,,,"
1951-01-01 ","
1951-01-01 ","
340 ","
polski ",,,
"
Gorące dni ",Edmund Niziurski,"
literatura piękna ",Państwowy Instytut Wydawniczy,,,,"
1951-01-01 ","
1951-01-01 ","
268 ","
polski ",,"

To zupełnie wyjątkowa książka Niziurskiego - raz, że nie dla dzieci i młodzieży, ale dla dorosłych, a dwa, to klasyczny produkcyjniak z 1951 roku! Zestawienie samo w sobie wybuchowe. Książka dobra, ale bez takiego polotu i humoru jak ""Żaba, pozbieraj się!"" czy ""Awantury kosmiczne"". 
Momentami za ciężka, widać braki warsztatowe. Prawdopodobnie to debiut literacki Niziurskiego.
""Gorące dni"" opowiadają historię wsi w okresie żniw w okresie tużpowojennym. Ludzie odbudowują życie po II wojnie światowej, gdzieś tam mówi się o pewnym wybuchu III wojny, Partia raczkuje, świat jest zawieszony w jakiejś próżni. I w ten świat bohaterów wkraczamy. Zderza się w nim świeckość z katolicyzmem, wiara z zabobonem, członkowie spółdzielni z kułakami. Te światy wzajemnie się przenikają, co powoduje napięcia i przeróżne sytuacje. 
I na to wszystko nałożony jest socrealizm najczystszej treści: spekulanci, budowanie komunizmu, sabotaż, wróg ojczyzny, Partia i Spółdzielnia. Oczywiście prywaciarze zostają ukarani, Partia wygrywa, Spółdzielnia przekonuje do siebie kolejnych kułaków - tendencyjne wątki. Niziurski nieźle to opisał. Momentami czuć już TEGO Niziurskiego, którego pokochaliśmy z Jego powieści dla młodzieży. 
Na pewno było warto. 

To zupełnie wyjątkowa książka Niziurskiego - raz, że nie dla dzieci i młodzieży, ale dla dorosłych, a dwa, to klasyczny produkcyjniak z 1951 roku! Zestawienie samo w sobie wybuchowe. Książka dobra, ale bez takiego polotu i humoru jak ""Żaba, pozbieraj się!"" czy ""Awantury kosmiczne"". 
Momentami za ciężka, widać braki warsztatowe. Prawdopodobnie to debiut literacki... 

więcej



mniej





Pokaż mimo to


;

Pierwsza książka Niziurskiego wydana w Polsce Ludowej. Wydanie drugie z 1952 r. 
Socrealizm w pełnym rozkwicie: walka o ocalenie wiejskiej spółdzielni produkcyjnej im... Marchlewskiego oraz pozyskanie, dla socjalizmu, duszyczek miejscowych biedniaków i średniorolnych... Doktrynerski przewodniczacy spółdzielni i wyrozumiały dla ludzi gminny sekretarz PZPR; złowrogi ""niedobitek"" z Brygady Świętokrzyskiej; proboszcz-reakcjonista oraz wikary-""patriota"", były więzień hitlerowskiego obozu koncentracyjnego. Sabotaż ze strony wroga klasowego i towarzysze z powiatowego UB... A w tle: realia Polski stalinowskiej, Plenum Sierpniowe z 1948 r. (na którym ""wykończono"" politycznie Gomułkę), wicepremier Minc i minister rolnictwa Dąb-Kocioł...
Ale wszystko to jakieś takie bez życia i przekonania.... Słowem: książka sprawia wrażenie propagandowego ""serwitutu"". 
I pewnie nim była, skoro już w 1954 r. pozwolono, niepewnemu klasowo, Niziurskiemu na wydanie znakomitej ""Księgi urwisów""...
""Gorace dni"" przeczytają tylko najwięksi fani twórczości autora. Pozostali - ""odpadną"" już po kilkunastu stronach... 

Pierwsza książka Niziurskiego wydana w Polsce Ludowej. Wydanie drugie z 1952 r. 
Socrealizm w pełnym rozkwicie: walka o ocalenie wiejskiej spółdzielni produkcyjnej im... Marchlewskiego oraz pozyskanie, dla socjalizmu, duszyczek miejscowych biedniaków i średniorolnych... Doktrynerski przewodniczacy spółdzielni i wyrozumiały dla ludzi gminny sekretarz PZPR; złowrogi... 

więcej



mniej





Pokaż mimo to


",
"
Les cathedrales d'Espagne ",Jose M. Pita Andrade,"
sztuka ",Aux Quai de Paris,,,,"
1951-01-01 ",,"
136 ","
francuski  ",,,
"
Ludzie na rozstajach t. 1-2 ",Maria Pujmanová,"
literatura piękna ",Czytelnik,,,,"
1951-01-01 ","
1951-01-01 ",,"
polski ",,,
"
Pisma wybrane ",Gracchus Babeuf,"
filozofia, etyka ",Książka i Wiedza,,"
Pisma podzielono na trzy części tematyczne: Walka klas, Polityka Babeufa w służbie ludu, Babeuf jako teoretyk komunizmu. ","
Textes choisis ","
1951-01-01 ","
1951-01-01 ","
112 ","
polski ","
K. Libera ",,
