title,author,categories,publishing,isbn,description,orginalTitle,date,datePol,pages,lang,translator,comments,quotes
"
Aleksander Fredro jest w złym humorze ",Jarosław Marek Rymkiewicz,"
publicystyka literacka, eseje ",Czytelnik,"
83-07-00709-7 ","
Praca o twórczości Aleksandra Fredry łączy w sobie cechy rozprawy naukowej i eseju literackiego; jest w równej mierze wypowiedzią merytoryczną w toczących się od stulecia bez mała sporach fredrologów o istotę dzieła największego polskiego komediopisarza, jak i osobistym wyznaniem wiary współczesnego poety. Pisząc o Fredrze pisze bowiem Rymkiewicz także i o problemach artystycznych naszej współczesności. ",,"
1982-01-01 ","
1982-01-01 ","
361 ","
polski ",,"

Tym mistrzowskim esejem JMR otworzył mi oczy na geniusz Fredry. 

Uczynił właśnie to, czego nie zdołała szkoła, z której wychodzi się - jak dowiódł Mistrz - z mylnym przekonaniem, że to ""takie sympatyczne komedyjki "" wesolego wujaszka-facecjonisty, od życia oderwanego.

A w istocie to był uważny obserwator i wrażliwy komentator wielkiej zmiany spolecznej - przejścia z feudalizmu w kapitalizm. Kapitalne analizy Autora zdradzaja, ze znał się wybornie także na sprawach gospodarczo-społecznych.

Jeśli ktoś chce nadrobić błędy ""masowej edukacji"" - koniecznie! Tym bardziej, że za obecnego Ministra Ociemnienia będzie tylko gorzej.... 

Tym mistrzowskim esejem JMR otworzył mi oczy na geniusz Fredry. 

Uczynił właśnie to, czego nie zdołała szkoła, z której wychodzi się - jak dowiódł Mistrz - z mylnym przekonaniem, że to ""takie sympatyczne komedyjki "" wesolego wujaszka-facecjonisty, od życia oderwanego.

A w istocie to był uważny obserwator i wrażliwy komentator wielkiej zmiany spolecznej - przejścia z... 

więcej



mniej





Pokaż mimo to


;

Trochę mniej mi się spodobała niż ta o Słowackim- bo tamta była o Rymkiewiczu i Słowackim, a ta jest tylko o Fredrze. Jednak wciąż zachwycał mnie język autora (dlaczego tak mało historyków i krytyków literatury ma talent pisarski?), tok jego myślenia, osobiste zaangażowanie i widoczna miłość do książek. 

Trochę mniej mi się spodobała niż ta o Słowackim- bo tamta była o Rymkiewiczu i Słowackim, a ta jest tylko o Fredrze. Jednak wciąż zachwycał mnie język autora (dlaczego tak mało historyków i krytyków literatury ma talent pisarski?), tok jego myślenia, osobiste zaangażowanie i widoczna miłość do książek. 



Pokaż mimo to


",
"
Wzgórze jasnowłosej ",Stefan Połom,"
literatura piękna ",Pojezierze,"
8370020844 ","
Zawartość:
Katedra ● mikropowieść współczesna; 
Straże gwiazd ● mikropowieść współczesna ",,"
1982-01-01 ","
1982-01-01 ","
194 ","
polski ",,"

Po bolesnym przeczytaniu obu mikropowieści (druga jest zwykle uznawana za nietypową wprawdzie, ale jednak sf) doszedłem do wniosku, że obie są NIEFANTASTYCZNE. To jakieś dziwaczne rojenia narratorów, w sumie b. podobnych w obu tekstach. Zapewne są to nieudacznicy, którzy nie umieją sobie ułożyć życia osobistego (no w sumie to ""zawodowe"" też wygląda jakoś nieprawdopodobnie, składa się ciągów nieustannych lub mętnie ukazanych sukcesów).

Połom lepiej się sprawdza w krótkich nowelkach. W dłuższych utworach sprawia wrażenie bardzo słabego pisarza (jego poezji nie czytałem i nigdy jej nie szukałem), owszem, z przebłyskami czegoś ciekawszego, ale absolutnie nie potrafi wypracować ani ciekawej fabuły, ani głębszym przemyśleniom nadać sensownej formy; mamy tutaj do czynienia z z chaotycznymi meandrami, w dodatku miejscami strasznie nieporadnymi, w których tonie narrator i autor. Generalnie - o dziwo! - dość lekko się to czyta.

""Wzgórze jasnowłosej"" sprawia wrażenie bardziej wymęczonego utworu niż ""Straże gwiazd""; natknąć się tu można na bardzo koślawe zdania, na zdania urywające się (po kilku wyrazach) i wyraźnie brakuje w kilku miejscach fragmentów tekstu, a z kolei pojawiają się kilkuzdaniowe elementy, wrzucone bez oglądania się na logikę i chronologię. Trafiają się też zdania kompletnie bezsensowne.

Całość ""Wzgórza"" daje - wbrew pozorom realizmu - wrażenie bajkowe. Prowincja - Warmia - jest ukazana jako rajski niemal polder (w znaczeniu fantastycznym, chodzi o pseudoświat, niewielki, jakoś połączony z naszym), a bohater, 26-letni rozwodnik po filologii angielskiej, z Warszawy, który tam jedzie opracowywać starodruki w częściowo zrujnowanym zamku nad Zalewem Wiślanym, nad jeziorem Isąg, bardzo szybko i łatwo się tam adaptuje, wszystko idealnie mu się układa, zbiegi okoliczności aż hulają; puenta zaś jest poszatkowana i niezrozumiała. Gdyby autor dodał do miszmaszu realizm magiczny czy fantastykę - miałoby to jakiś sens. A tak - w sumie rzecz się w ogóle kupy nie trzyma. O dziwo - bohater niby wydaje się płaski, ale ostatecznie jest nawet dość plastyczny. Przed pójściem do łóżka z piękną kobietą - już nie mówię, jak to jest naiwnie i nieporadnie pokazane, w ogóle cała znajomość z nią; autor przysłał ją bohaterowi na odludzie, żeby umilała mu życie (podobnie jak przyjaciele i brat, którzy wyskakują z pudełka jak diabełki) - następuje jakiś nieprawdopodobny wykwit grafomańskiej poezji prozą, który ma nam uświadomić (po co?), co kotłuje się w głowie bohatera (przedtem jakoś nic mu się nie kotłowało, w żadnym sensie); miejscami takie wykwity, plus niezręczny styl, przypominają o wyskokach stylistycznych, jakże często spotykanych w prozie przedwojennej. Generalnie mogę o ""Katedrze"" powiedzieć tyle, że zamysł był OK, ale wykonanie okazało się banalnie, chaotyczne, stylistycznie miejscami fatalne i autor nie sprostał własnym założeniom, a jeśli chodziło tylko o rojenia, no to cóż, niewiele z nich ostatecznie wynika, a dla czytelnika już na pewno.

""Straże gwiazd"". Tutaj bohater jest podobny, około trzydziestki, wyjeżdża na Warmię i Mazury, żeby wśród przyrody pisać symfonię ""kosmiczno-filozoficzną"", którą redaktorzy Polskiego Radia się zachwycili i chcą jak najszybciej oczarować nią cały świat. No cóż, widocznie bohater jest wybitnym kompozytorem... Trafił zaś do leśnego pensjonatu ""Saturn"". Tam zastaje kilkoro stałych mieszkańców i właścicielkę, która najwyraźniej ma mnóstwo pieniędzy, nie chce od niego zapłaty, podaje wyszukane potrawy i znakomite wina, wszystko jest wystawne i eleganckie, ale... owa Sylwia twierdzi, że nie zna słów ""podatki"" i ""samotność"". Właściwie cała grupka jest jakaś dziwna i jakby ""nie z tej Ziemi"". Potem zjawia się... no właśnie, to najwyraźniej obsesja bohaterów obu utworów, nieziemska czarodziejka, kobieta idealna, dojrzała a zarazem nieśmiała, wymarzona towarzyszka życia (odczucie od pierwszego wejrzenia, miłość tak samo natychmiastowa), która wprowadza bohatera w stan niemal totalnego oszołomienia, a przed pierwszym kontaktem fizycznym ten doznaje czegoś w rodzaju przedkoitalnego umysłowego orgazmu-wizji, który sprowadza się do grafomańskiego wykwitu prozy poetyckiej (w pierwszym utworze ów mentalny orgazm zajął aż kilka stron!), no a tutaj owa czarodziejka niby okazuje się być przysłana przez wyżej rozwiniętą cywilizację... Owa cywilizacja bada Ziemian od kilku tysięcy lat i małpuje ziemskie zwyczaje i co tylko się da (nawet ich przywódca - na kilka planet - przyjął imię Cezara), a jest to wynikiem zupełnie nieprawdopodobnej obsesji na punkcie jakieś niezwykłej ""prawdy"" (Prawdy), którą mają posiadać Ziemianie. Jest też mowa o tym, że na Ziemi (DLACZEGO?!) ma znajdować się lek na zarazę, która owych kosmitów zmienia w trakcie stosunku płciowego w olbrzymie motyle... To niestety jakaś... kosmiczna bzdura, chyba że założymy, że bohater wszystko to sobie wyśnił... No tak, skoro nie radził sobie z Ziemiankami, uroił sobie ""czarodziejkę"" z kosmosu, kobietę idealną, więc niemożliwą... Zaś puenta, miast dramatyzmu, okazuje się nieintencjonalnie... śmieszna. Nie zdradzę jej, choć powiem tylko, że ma niby potwierdzać to, że misja z Epsilon Eridani zakończyła się sukcesem... Może przecież ktoś będzie chciał te dziwadła czytać.

Generalnie rzecz biorąc drugi utwór jest minimalnie lepiej napisany od pierwszego, ale poza ogólnie bezsensowną koncepcją (chyba że oczywiście przyjmiemy, że mamy do czynienia li tylko z pseudopoetycko-pseudofilozoficznymi rojeniami na kanwie przyrodniczej – lasy, krajobraz, etc.), meandrującą fabułeczką i prymitywną filozofią (ogólną, ""kosmiczną"", i tą życiową) właściwie nie oferuje nic porządnego czytelnikowi. Pierwszy utwór, który uznaję za gorszy, ma przynajmniej minimalnie ciekawszego bohatera. 

Warstwa językowa obu novell jest zauważalnie staroświecka, chwilami niezręczna i niedopracowana, popadając miejscami w mglistą metaforykę i sformułowania stojące w sprzeczności z regułami poprawności języka polskiego. (Notabene redaktorem książki był Jerzy Ignaciuk, kolega po piórze, także mieszkaniec Olsztyna, i również incydentalnie pisujący utwory fantastyczne.)

No cóż, złośliwie spuentuję, że po jednej stronie barykady mamy i Mieczysława Kurpisza (autora Ataraksji*), i Stefana Połoma, choć ten ostatni zdecydowania pozytywnie się wyróżnia na tym tle.
________
* Jeśli ktoś na owo kuriozum nie trafił, wyjaśniam, że chodzi o ponadstustronicowy bełkot bez znaków przestankowych, w zamyśle autorskim rodzaj wspomnienia z pobytu „po drugiej stronie”, napisany w formie ""strumienia (nie)świadomości"", a dedykowany lekarzom, którzy wyprowadzili autora ze stanu śmierci klinicznej. 

Po bolesnym przeczytaniu obu mikropowieści (druga jest zwykle uznawana za nietypową wprawdzie, ale jednak sf) doszedłem do wniosku, że obie są NIEFANTASTYCZNE. To jakieś dziwaczne rojenia narratorów, w sumie b. podobnych w obu tekstach. Zapewne są to nieudacznicy, którzy nie umieją sobie ułożyć życia osobistego (no w sumie to ""zawodowe"" też wygląda jakoś nieprawdopodobnie,... 

więcej



mniej





Pokaż mimo to


",
"
Czerwony latawiec ",Dániel Hegedüs Bite,"
literatura piękna ",Nasza Księgarnia,"
8310082665 ","
Powieść o losach grupy bałkańskich dzieci z czasów I wojny światowej. ","
Piros ​sárkány ","
1982-01-01 ","
1982-01-01 ","
214 ","
polski ","
Alicja Mazurkiewicz ",,
"
Życie dla prawdy: Rozmowy z ojcem Congarem ",Yves Congar,"
biografia, autobiografia, pamiętnik ",Instytut Wydawniczy PAX,"
832110326X ",,"
Jean Puyo interroge le pere Cognar: Une vie pour la verite ","
1982-01-01 ","
1982-01-01 ","
202 ","
polski ","
Adam Paygert ",,
"
Dzieje konkursów hipicznych w Polsce ",Witold Pruski,"
sport ",Sport i Turystyka,"
8321723799 ",,,"
1982-01-01 ","
1982-01-01 ","
312 ","
polski ",,,
"
Najdalsza droga. Noc ponad światem ",Maria Dąbrowska,"
literatura piękna ",Wydawnictwo Poznańskie,"
8321003664 ","
""Najdalszą drogę"" rozpoczyna scena przeprowadzki rodziny bezrolnych fornali. Początkowo w Rusocinie dzieje im się dobrze, wkrótce jednak spadają na nich nieszczęścia - Julkę zostawia narzeczony, Kaczmarczyk zostaje oskarżony o podpalenie pola pszenicy (od tytoniu) i obawia się, że to podejrzenie będzie się za nim ciągnąć do końca życia. Rodzina podejmuje więc decyzję o wyjeździe do miasta. Tak jak na początku opowiadania, na wozie towarzyszy im kot w worku, przywodzący na myśl wiadome przysłowie.

Gwałtowny witalizm tych opowiadań miesza się z obrazami śmierci, nędzy i wyniszczenia (jak w opowiadaniu ""Noc ponad światem"" przedstawiającym starość Nikodema, owrzodziałego z powodu kiły, który siekierą odcina sobie zaropiałe palce). Podkreślana jest energia i mobilność społeczna bohaterów. Co i rusz pojawia się motyw wyjazdu do Ameryki lub przynajmniej do Prus, rodzina Kaczmarczyków udaje się do miasta, zdradzony mąż Łucji z Pokucic - do Hamburga, gdzie wiąże się z jakąś Niemką. Trudne warunki nie tłumią więc ludzkiej energii. ",,"
1982-01-01 ","
1982-01-01 ","
34 ","
polski ",,"

Przy okazji ""Chłopów"" Reymonta,przypomniały mi się krótkie opowieści Marii Dabrowskiej-uwielbiam je,i czasem wyciągam z półki ,aby znów przeczytać.
Forma,narracja -mistrzostwo świata,wbrew pozorom bardzo trudno jest oddać tkz.prosty język.
Tematyka może być dyskusyjna dla jednych albo przestarzała dla drugich,mnie jednak najbardziej urzeka słownictwo i postacie przedstawione w tych nowelkach.
Pozdrawiam. 

Przy okazji ""Chłopów"" Reymonta,przypomniały mi się krótkie opowieści Marii Dabrowskiej-uwielbiam je,i czasem wyciągam z półki ,aby znów przeczytać.
Forma,narracja -mistrzostwo świata,wbrew pozorom bardzo trudno jest oddać tkz.prosty język.
Tematyka może być dyskusyjna dla jednych albo przestarzała dla drugich,mnie jednak najbardziej urzeka słownictwo i postacie... 

więcej



mniej





Pokaż mimo to


;

Czytałam ją jako lekturę w podstawówce...
Wracałam do nie nie raz. dobra i ciekawa książka 

Czytałam ją jako lekturę w podstawówce...
Wracałam do nie nie raz. dobra i ciekawa książka 



Pokaż mimo to


",
"
Zawody. Zbytki. ",Juliusz Kaden-Bandrowski,"
literatura piękna ",Wydawnictwo Literackie,"
8308004121 ",,,"
1982-01-01 ","
1982-01-01 ","
214 ","
polski ",,,
"
Wifredo Lam ",Antonio Nuñez Jiménez,"
biografia, autobiografia, pamiętnik ",Letras Cubanas,,,,"
1982-01-01 ",,"
277 ","
hiszpański ",,,
"
BIAŁE BZY ",Jerzy Zagórski,"
poezja ",Wydawnictwo Literackie,,,,"
1982-01-01 ","
1982-01-01 ",,"
polski ",,"

Znalazłam tylko część która mi się bardzo spodobała 

Znalazłam tylko część która mi się bardzo spodobała 



Pokaż mimo to


",
"
Zadanie ",Peter Zsoldos,"
fantasy, science fiction ",Wydawnictwo Iskry,"
8320701996 ","
Opis z okładki: Urodziłem się w 1939 roku na Wielkiej Nizinie Węgierskiej, w Szentes. Przez pierwsze osiemnaście lat mieszkałem w domu stojącym wtedy jeszcze poza miastem. Fakt ten uważam za decydujący, współżycie z przyrodą, a później, gdy oderwałem się od niej, tęsknota za nią towarzyszyć mi będzie do końca życia. (...) Na jesieni 1949 roku przyjęto mnie do Wyższej Szkoły Muzycznej. Wiosną 1956 roku uzyskałem dyplom nauczyciela muzyki i dyrygenta chórów i zacząłem pracę w Dziale Muzycznym Radia Węgierskiego jako redaktor. W latach 1963 do 1967 studiowałem psychologię na Uniwersytecie imienia Eotvosa Loranda w Budapeszcie. (...) Z literaturą fantastyczno-naukową spotkałem się (nie licząc ""Aelity"" Aleksieja Tołstoja i ""Pięknego Nowego Świata"" Huxleya) dopiero po roku 1957. Polubiłem ją, zafrapowała mnie jej problematyka, a oprócz tego wydało mi się, że dobrze nadaje się do wypróbowania mych ciągotek literackich. (...) Tak powstała, w czasie kradzionym ze snu i odpoczynku, moja pierwsza książka ""Powrót Wikinga, a potem jej ciąg dalszy ""Daleki ogień"", uważany przez niektórych miłośników fantastyki za herezję, i wreszcie ""Zadanie"". - fragment ""Szkicu autobiografii"" Petera Zsoldosa ",,"
1982-01-01 ","
1982-01-01 ","
184 ","
polski ","
Tomasz Kulisiewicz ","

Książka, która zrobiła na mnie duże wrażenie wiele lat temu...
Niby to klasyczne SF, a jednak z książki emanuje jakaś magia która przykuwa czytelnika do treści.... Tak było w moim przypadku, za pierwszym, drugim i trzecim czytaniem :)
Dlatego daję 10/10. 

Książka, która zrobiła na mnie duże wrażenie wiele lat temu...
Niby to klasyczne SF, a jednak z książki emanuje jakaś magia która przykuwa czytelnika do treści.... Tak było w moim przypadku, za pierwszym, drugim i trzecim czytaniem :)
Dlatego daję 10/10. 



Pokaż mimo to


",
