title,author,categories,publishing,isbn,description,orginalTitle,date,datePol,pages,lang,translator,comments,quotes
"
Raport Gabriela ",Jean d'Ormesson,"
literatura piękna ",Muza,"
83-7200-868-X ","
Gniew Boga - którego Jean d'Ormesson często czyni bohaterem swoich książek - jest w ""Raporcie Gabriela"" punktem wyjścia, dobrym pretekstem do zastanowienia się nad czasem i wiecznością, historią i motywacją ludzkich poczynań oraz własnymi dokonaniami autora. W formie dialogu z wysłannikiem bożym w książce tej d'Ormesson dokonuje niejako podsumowania własnego życia, swojej działalności na oficjalnych stanowiskach, swojej twórczości literackiej. Delikatnie zarysowuje postać ukochanej kobiety, snuje wątek utraconej miłości i ogólne refleksje o życiu. ","
Le rapport Gabriel ","
2001-01-01 ","
2001-01-01 ","
357 ","
polski ","
Joanna Polachowska ",,
"
Poces pokazowy. Oskarżony Augusto Pinochet ",Wojciech Klewiec,"
historia ",El-Ka,"
8391532607 ","
Bohaterem książki Wojciecha Klewca ""Proces pokazowy. Oskarżony Augusto Pinochet"" nie jest wcale wymieniony w tytule generał, lecz jego poprzednik na stanowisku prezydenta Chile - Salvador Allende. To tym ostatnim tak naprawdę zajmuje się autor ""Procesu..."", to wobec niego wytacza najcięższe armaty swego intelektu i erudycji, to jego traktuje zawsze z ironią, a niekiedy z pogardą. Pinochet, cóż, był dla tej książki tylko pretekstem. Wygodnym dla rozprawienia się z nieżyjącym od 27 lat ideowym przeciwnikiem. [opis wydawcy] ",,"
2001-01-01 ","
2001-01-01 ","
145 ","
polski ",,"

Dramat, nieznajomość tematu i ilość przelanej na strony tej książki ideologii jest nie do zniesienia, ale można się przed tym ustrzec guglując imię i nazwisko autora i orientując się jaki dorobek naukowy przedstawia oraz jak bardzo jest skrzywiony ideologicznie :) 

Dramat, nieznajomość tematu i ilość przelanej na strony tej książki ideologii jest nie do zniesienia, ale można się przed tym ustrzec guglując imię i nazwisko autora i orientując się jaki dorobek naukowy przedstawia oraz jak bardzo jest skrzywiony ideologicznie :) 



Pokaż mimo to


;

Autor stara się obalić tezę, jakoby pucz wojskowy Pinocheta został dokonany na sprawnym i dobrze funkcjonującym rządzie w Chile. 
W książce dowiadujemy się, jak marnie wyglądało życie w komunistycznym Chile na początku lat 70', czyli za rządów prezydenta Allende. O rządach tytułowego Pinocheta z lektury nie dowiemy się natomiast nic.
Ostatnie kilkanaście stron poświęconych jest aresztowaniu byłego dyktatora w Anglii i nieudanej ekstradycji do Hiszpanii. 

Autor stara się obalić tezę, jakoby pucz wojskowy Pinocheta został dokonany na sprawnym i dobrze funkcjonującym rządzie w Chile. 
W książce dowiadujemy się, jak marnie wyglądało życie w komunistycznym Chile na początku lat 70', czyli za rządów prezydenta Allende. O rządach tytułowego Pinocheta z lektury nie dowiemy się natomiast nic.
Ostatnie kilkanaście stron poświęconych... 

więcej



mniej





Pokaż mimo to


",
"
The Occult Philosophy in the Elizabethan Age ",Frances Amelia Yates,"
ezoteryka, senniki, horoskopy ",Routledge,"
0415254094 ","
It is hard to overestimate the importance of the contribution made by Dame Frances Yates to the serious study of esotericism and the occult sciences. The Occult Philosophy of the Elizabethan Age was her last book, and in it she condensed many aspects of her wide learning to present a clear, penetrating, and, above all, accessible survey of the occult movements of the Renaissance, highlighting the work of John Dee, Giordano Bruno, and other key esoteric figures. ",,"
2001-01-01 ",,"
264 ","
angielski ",,,
"
Chicago ",Jacek Kociołek,"
albumy ",Ex Libris,"
8388455354  ","
Książka zawierająca krótki opis Chicago oraz zdjęcia związane z tym miastem. ",,"
2001-01-01 ","
2001-01-01 ","
63 ","
polski ",,,
"
Sekret panny Kimberley ",Edmund Niziurski,"
literatura dziecięca ",Zielona Sowa,"
8372203458 ","
Mój brat Emeryk, czyli Emuś, czyli Ęsio jest niecałe dwa lata młodszy ode mnie, ale robi wrażenie zupełnego mikrusa; mały, drobny, szczuplutki. Choć nie jesteśmy do siebie podobni, mamy tę samą grupę krwi - „0"", jakoby dość rzadką. Doktorzy powiedzieli, że w razie nieszczęśliwego wypadku możemy sobie nawzajem oddawać krew… Ja już mu dałem, wtedy gdy TIR uderzył w autobus szkolny i Emuś został ciężko ranny. Wciąż jeszcze lekko utyka i ma bliznę na głowie. Gdy jestem na niego zły (co zdarza się nader często), ubliżam mu od „stukniętych"" w móżdżek. ",,"
2001-01-01 ","
1998-01-01 ","
181 ","
polski ",,"

Przypomniała mi wesołe i łobuzerskie czasy 5 klasy podstawówki. Aż miło się czytało, co nie zawsze jest możliwe w przypadku literatury młodzieżowej czytanej przez ""dorosłego"". 

Przypomniała mi wesołe i łobuzerskie czasy 5 klasy podstawówki. Aż miło się czytało, co nie zawsze jest możliwe w przypadku literatury młodzieżowej czytanej przez ""dorosłego"". 



Pokaż mimo to


;

Bardzo ciekawa książka. Jak każda napisana przez Niziurskiego - pełna humoru. Ale opowiada też o miłości braterskiej Zenona i Emeryka. Pokazuje jakie są rodzeństwa. W kółko się kłócą, ale nie mogą bez siebie żyć. 

Bardzo ciekawa książka. Jak każda napisana przez Niziurskiego - pełna humoru. Ale opowiada też o miłości braterskiej Zenona i Emeryka. Pokazuje jakie są rodzeństwa. W kółko się kłócą, ale nie mogą bez siebie żyć. 



Pokaż mimo to


;

Bardzo miło było ponownie przeczytać książeczkę z czasów dzieciństwa, uwielbiałam i nadal uwielbiam sposób pisania Niziurskiego, Jego książki dosłownie połyka się w locie, a tak bardzo chciałoby się oddalić zakończenie :D 

Bardzo miło było ponownie przeczytać książeczkę z czasów dzieciństwa, uwielbiałam i nadal uwielbiam sposób pisania Niziurskiego, Jego książki dosłownie połyka się w locie, a tak bardzo chciałoby się oddalić zakończenie :D 



Pokaż mimo to


",
"
Zakład z hazardzistą ",Ruth Langan,"
literatura obyczajowa, romans ",Harlequin,"
8323804370 ","
Detektyw Thaddeus Law ma do spełnienia misję - wykryć sprawcę zamachu na słynnego miliardera, Joego Coltona. Thad, przyzwyczajony do ścigania przestępców w ekstremalnych warunkach porównuje pobyt na ranczu Coltonów do spokojnej gry w golfa. traci jednak spokój, gdy wokół pojawia się bratanica Joego. ","
Passion's law ","
2001-01-01 ","
2001-01-01 ","
234 ","
polski ","
Katarzyna Ciążyńska ",,
"
Pewnego lata ",Nora Roberts,"
literatura obyczajowa, romans ",Harlequin,"
8323816859 ","
Rywale, parnerzy, kochankowie... Bryan Mitchell, Shade Wilder. Ona portretowała piękno tego świata, on fotografował miejsce, gdzie na ziemi wrzało. Oboje byli sławni, cenieni, bogaci. Wspólny projekt tylko na krótko miał połączyć ich losy. Razem przemierzali Stany Zjednoczone, by na zamówienia prestiźowego magazynu utrwalić na kliszy amerykańskie lato. ","
One summer ","
2001-01-01 ","
2001-01-01 ","
256 ","
polski ","
Aleksandra Komornicka ","

Jak ona to robi? Od dawna zadaję sobie to pytanie i nie mam pomysłu na odpowiedź. Nora Roberts wydaje kilka powieści rocznie, ale w żadnym razie nie jest to produkcja masowa. Często historie mają jakieś wspólne elementy, ale zawsze znajduje się coś, co sprawia, że są wyjątkowe.

Bardzo podobały mi się opisy miejsc i ludzi. Autorka przedstawiła wykonywane przez bohaterów fotografie w tak obrazowy sposób, że widziałam je wszystkie oczami wyobraźni. Chciałabym, żeby ktoś zrobił taką pracę o polskim lecie.

Podobało mi się, że Nora Roberts na chwilę pozwoliła nam odwiedzić Lee i Huntera. Lubię upewniać się, że u znanych mi z wcześniejszych powieści bohaterów wszystko gra.

Piękne było to, że Bryan odkryła swoją miłość do Shade'a dopiero, gdy spojrzała na siebie jego oczami. Rzadko się zdarza, że ktoś rozszyfruje nasze uczucia zanim my sami to zrobimy. Psotna jest ludzka psychika. To, że wmawiamy sobie ze wszystkich sił, że nie żywimy niewygodnych uczuć, nie znaczy, że tak właśnie jest. 

Jak ona to robi? Od dawna zadaję sobie to pytanie i nie mam pomysłu na odpowiedź. Nora Roberts wydaje kilka powieści rocznie, ale w żadnym razie nie jest to produkcja masowa. Często historie mają jakieś wspólne elementy, ale zawsze znajduje się coś, co sprawia, że są wyjątkowe.

Bardzo podobały mi się opisy miejsc i ludzi. Autorka przedstawiła wykonywane przez bohaterów... 

więcej



mniej





Pokaż mimo to


;

Kolejna przeczytana przeze mnie książka Nory Roberts.
""Pewnego lata"" opisuje losy Bryan, przyjaciółki Lee(""Wywiad życia"").
Znana fotografka otrzymuje zlecenie życia i zakochuje się w swoim współpracowniku.
Całość opisana w wyjątkowo nudny, beznamiętny sposób.
Najgorsza książka autorki, jaką miałam okazję czytać. 

Kolejna przeczytana przeze mnie książka Nory Roberts.
""Pewnego lata"" opisuje losy Bryan, przyjaciółki Lee(""Wywiad życia"").
Znana fotografka otrzymuje zlecenie życia i zakochuje się w swoim współpracowniku.
Całość opisana w wyjątkowo nudny, beznamiętny sposób.
Najgorsza książka autorki, jaką miałam okazję czytać. 



Pokaż mimo to


;

Taka sobie. 

Taka sobie. 



Pokaż mimo to


;

Już dawno nie czytałam tego typu książek o miłosci i romansie, z wielką ochotą powracam :)Miło i przyjemnie :) 

Już dawno nie czytałam tego typu książek o miłosci i romansie, z wielką ochotą powracam :)Miło i przyjemnie :) 



Pokaż mimo to


;

Trochę za dużo opisów miejsc, ludzi... Ale i tak książka jest rewelacyjna. Uwielbiam. <3 

Trochę za dużo opisów miejsc, ludzi... Ale i tak książka jest rewelacyjna. Uwielbiam. <3 



Pokaż mimo to


;

Uwielbiam książki Nory Roberts, ale przy tej wyjątkowo się wynudziłam. 

Uwielbiam książki Nory Roberts, ale przy tej wyjątkowo się wynudziłam. 



Pokaż mimo to


;

Lekka pozycja ;) czytana dla odprężenia, zrelaksowania :) Jak większość pozycji tej autorki, ""królowej romasu"" czyta się przyjemnie, lekko i czasem po prostu o to chodzi ;) polecam! 

Lekka pozycja ;) czytana dla odprężenia, zrelaksowania :) Jak większość pozycji tej autorki, ""królowej romasu"" czyta się przyjemnie, lekko i czasem po prostu o to chodzi ;) polecam! 



Pokaż mimo to


;

 Ciekawa, przyjemna, troszkę cukierkowa i oczywiście przewidywalna, jak większość książek tej aktorki. Warto przeczytać i się trochę zrelaksować. 

Ciekawa, przyjemna, troszkę cukierkowa i oczywiście przewidywalna, jak większość książek tej aktorki. Warto przeczytać i się trochę zrelaksować. 



Pokaż mimo to


",
"
Kusząca propozycja ",Meredith Webber,"
literatura obyczajowa, romans ",Harlequin,"
8371499140 ","
Kiedy Paige przyjęła pod swój dach młodą ciężarną Włoszkę, przez myśl jej nie przeszło, że w wyniku tego wydarzenia pozna księcia. Doktor książę Marco Alberici, który wkrótce potem przyjechał po Lucię, wprowadził w życie Paige wielkie zamieszanie. Gdy odkryła, że Marco jest bratem Lucii, a nie mężem, poczuła niespodziewanie ulgę. Wkrótce potem stanęła przed dylematem: czy ma przyjąć zaproszenie Marca i lecieć z Lucią do Włoch? Przecież w jej rodzinnej Australii także świeci słońce... ","
An enticing proposal ","
2001-01-01 ","
2001-01-01 ","
153 ","
polski ","
Małgorzata Perlin ",,
"
Irlandzki romans ",Margit Sandemo,"
literatura piękna ",Pol-Nordica,"
837264098X ","
Śliczna, ale nieśmiała Annika i Martin, najprzystojniejszy chłopak na uniwersytecie, są studentami celtologii. Wraz z grupą przyjaciół natrafiają przypadkiem na ślad starożytnej inskrypcji. Kim był książę Feornin, do którego adresowany jest tajemniczy zapis? Czy Martin zdobędzie serce Anniki i wygra zakład z kolegami? Czy żądny sławy doktor Parkinson zdoła wykraść studentom ważne dla nauki znalezisko... ","
Kungakronan ","
2001-01-01 ","
1995-01-01 ","
235 ","
polski ","
Anna Marciniakówna ","

Znalazółam po latach tę książkę na półce i przeczytałam jednym tchem. Teraz widziałam, jak Margit naprowadza na rozwiązanie zagadki, mało dyskretnie. Fantastyczna książka, świetne zakończenie. 
Jako nastolatka myślałam, że irlandzki romans to jakiś osobny rodzaj romansideł, a to tylko głupie polskie tłumaczenie tytułu, oryginalne to krorona króla. 

Znalazółam po latach tę książkę na półce i przeczytałam jednym tchem. Teraz widziałam, jak Margit naprowadza na rozwiązanie zagadki, mało dyskretnie. Fantastyczna książka, świetne zakończenie. 
Jako nastolatka myślałam, że irlandzki romans to jakiś osobny rodzaj romansideł, a to tylko głupie polskie tłumaczenie tytułu, oryginalne to krorona króla. 



Pokaż mimo to


;

Urocza opowieść o ślicznej,nieśmiałej dziewczynie Annice i najprzystojniejszym chłopaku Martinie na uniwersytecie są studentami celtologii.
Czy Martin zdobędzie serce Anniki i czy wygrad zakład z kolegami?
Przepiękny,wspaniały romans ujmuje mnie za serce,czyta się lekko i miło. 

Urocza opowieść o ślicznej,nieśmiałej dziewczynie Annice i najprzystojniejszym chłopaku Martinie na uniwersytecie są studentami celtologii.
Czy Martin zdobędzie serce Anniki i czy wygrad zakład z kolegami?
Przepiękny,wspaniały romans ujmuje mnie za serce,czyta się lekko i miło. 



Pokaż mimo to


;

Jeśli lubisz tajemnice połączoną z nutką romansu musisz ją przeczytać koniecznie. 

Jeśli lubisz tajemnice połączoną z nutką romansu musisz ją przeczytać koniecznie. 



Pokaż mimo to


;

Książkę przeczytałam w wieku 14 lat więc jej ocena jest zgodną z moim odbiorem książki w tamtym czasie :) 

Książkę przeczytałam w wieku 14 lat więc jej ocena jest zgodną z moim odbiorem książki w tamtym czasie :) 



Pokaż mimo to


;

Bardzo ciekawa i wzruszająca książka. Wciąga od samego poczatku. Polecam 

Bardzo ciekawa i wzruszająca książka. Wciąga od samego poczatku. Polecam 



Pokaż mimo to


;

Świetna książka! Utrzymuje w napięciu z nutką intrygi i romansu. Polecam :) 

Świetna książka! Utrzymuje w napięciu z nutką intrygi i romansu. Polecam :) 



Pokaż mimo to


;

Zupełnie wyjątkowa:) zakończenie zaskakujące, bo kto by się tego spodziewał............:) 

Zupełnie wyjątkowa:) zakończenie zaskakujące, bo kto by się tego spodziewał............:) 



Pokaż mimo to


;

454 

454 



Pokaż mimo to


;

Bardzo wciągająca i przyjemna historia :) 

Bardzo wciągająca i przyjemna historia :) 



Pokaż mimo to


;

Po prostu Margit Sandemo. Czyta się przyjemnie i to najważniejsze :) 

Po prostu Margit Sandemo. Czyta się przyjemnie i to najważniejsze :) 



Pokaż mimo to


",
"
Ostrze zwycięstwa II: Odrodzenie ",Greg Keyes,"
fantasy, science fiction ",Amber,"
8372458480 ","
Trwa polowanie na Jedi. Yuuzhanie przeszukują całą galaktykę. Nowa Republika odmawia zakonowi wszelkiej pomocy. Rycerze zostają sami. Ostateczne starcie z niezwyciężonym przeciwnikiem jest coraz bliżej. I wtedy nagle wraz z narodzinami pewnego dziecka pojawia się nadzieja na zwycięstwo... ","
Edge of Victory II: Rebirth ","
2001-01-01 ","
2001-01-01 ","
288 ","
polski ","
Aleksandra Jagiełowicz ","

Cudo! :)
Fantastyczna fabuła: akcja cały czas rwie do przodu tak, że ciężko się oderwać od czytania. Mnóstwo ciekawych wątków, z których trudno wskazać który jest najlepszy. Wszystko trzyma się kupy, a autor idealnie oddaje charakter głównych bohaterów.
Ps. dialogi wsadzone w usta Hana i Corrana doprowadzają do łez :D
10/10! 

Cudo! :)
Fantastyczna fabuła: akcja cały czas rwie do przodu tak, że ciężko się oderwać od czytania. Mnóstwo ciekawych wątków, z których trudno wskazać który jest najlepszy. Wszystko trzyma się kupy, a autor idealnie oddaje charakter głównych bohaterów.
Ps. dialogi wsadzone w usta Hana i Corrana doprowadzają do łez :D
10/10! 



Pokaż mimo to


;

Drugi rok wojny z Yuuzhan Vongami za mną. ""Odrodzenie"" jest powieścią wciągająca, choć strasznie krótką. Wracają starzy bohaterowie, kontynuowane są wątki z Podboju i poprzednich części cyklu, czyny bohaterów są dalekie od czarno-białych, a za rogiem czai się gigantyczna powieść Troya Denninga.

Nowa era Jedi rozwija się bardzo nierówno, ale jednak cały czas do przodu. Fajnie przeżyć to jeszcze raz. 

Drugi rok wojny z Yuuzhan Vongami za mną. ""Odrodzenie"" jest powieścią wciągająca, choć strasznie krótką. Wracają starzy bohaterowie, kontynuowane są wątki z Podboju i poprzednich części cyklu, czyny bohaterów są dalekie od czarno-białych, a za rogiem czai się gigantyczna powieść Troya Denninga.

Nowa era Jedi rozwija się bardzo nierówno, ale jednak cały czas do przodu.... 

więcej



mniej





Pokaż mimo to


;

Kolejna pozycja ze świata Star Wars. Kontynuacja ""Podboju"". Tym razem jednak, jednocześnie przewija się kilka wątków. Podobnie jak poprzednią część, czyta się ją szybko i szybko się kończy (trochę ponad 220 stron). Pozycja raczej dla osób obeznanych z serią SW. 

Kolejna pozycja ze świata Star Wars. Kontynuacja ""Podboju"". Tym razem jednak, jednocześnie przewija się kilka wątków. Podobnie jak poprzednią część, czyta się ją szybko i szybko się kończy (trochę ponad 220 stron). Pozycja raczej dla osób obeznanych z serią SW. 



Pokaż mimo to


;

Ksiązka jakaś taka nijaka, po przeczytaniu nie za bardzo potrafie sobie przypomniec o czym ona była poza yag dhul na koncu, troche o nen yim oraz o narodzinach bena. 1 czesc dla mnie duzo bardziej na plus. 

Ksiązka jakaś taka nijaka, po przeczytaniu nie za bardzo potrafie sobie przypomniec o czym ona była poza yag dhul na koncu, troche o nen yim oraz o narodzinach bena. 1 czesc dla mnie duzo bardziej na plus. 



Pokaż mimo to


",
