title,author,categories,publishing,isbn,description,orginalTitle,date,datePol,pages,lang,translator,comments,quotes
"
Plus i minus ",Wanda Chotomska,"
literatura dziecięca ",Nasza Księgarnia,,"
Ilustracje: Barbara Rutkowska. ",,"
1963-01-01 ","
1963-01-01 ","
20 ","
polski ",,"

Zabawna historyjka o tym jak plus wszystko dodawał a minus musiał odejmować (np wodę w wannie). Bardzo ładnie ilustrowana, dla najmłodszych dzieci. 

Zabawna historyjka o tym jak plus wszystko dodawał a minus musiał odejmować (np wodę w wannie). Bardzo ładnie ilustrowana, dla najmłodszych dzieci. 



Pokaż mimo to


",
"
Działania 2 Korpusu we Włoszech t. I ",Stanisław Biegański,"
historia ",Komisja Historyczna 2-go Korpusu,,"
Książka stanowi zapis działań 2 Korpusu Polskiego we Włoszech. Przedmowę do ksiązki napisał generał Władysław Anders ",,"
1963-01-01 ","
1963-01-01 ","
664 ","
polski ",,"

Ta książka chodziła za mną od dawna i tropiłem ją na aukcjach i po antykwariatach.

Książka „Działania 2 Korpusu we Włoszech” tom I została wydana przez Komisję Historyczną 2-go Korpusu w Londynie w 1963 roku. Jest wyjątkowa pod kilkoma względami:

Miała tylko jedno wydanie. Nie ukazała się do tej pory w wolnej Polsce, ani nie wznowiono jej w Londynie.
Tom I opracował Komitet Redakcyjny, w którym znaleźli się: płk dypl. dr Stanisław Biegański, gen. dyw. Zygmunt Bohusz-Szyszko, płk dr Tadeusz Felsztyn, ppłk dypl. Józef Moszczeński, płk dypl. Tadeusz Schaetzel oraz por. dr K. A. Znamienne, że jeden z redaktorów nie ujawnił swojej tożsamości – być może ze względu na rodzinę przebywającą w kraju rządzonym przez komunistów.
Przedmowę napisał dowódca 2. Korpusu gen. broni Władysław Anders.
Pomimo tego, że zasadnicza część książki dotyczy działań Drugiego Korpusu we Włoszech, autorzy nie zapomnieli o czasach tworzenia Polskich Sił Zbrojnych w ZSRR oraz współpracy sowiecko-niemieckiej trwającej od września 1939 do czerwca 1941 roku.
Opracowanie przedstawia również tło polityczne działania Armii Polskiej na Wschodzie, w tym okoliczności zerwania stosunków dyplomatycznych z Polską przez Związek Sowiecki.

Część „włoska” przedstawia kwestię wprowadzenia 2 Korpusu na front, poczynając od podejmowania decyzji oraz transportu morskiego. Dla miłośników historii i tropicieli polskich śladów w Italii niezwykle cenne będą szczegółowe opisy poszczególnych działań od obrony nad rzeką Sangro od stycznia do kwietnia 1944 roku, przez bitwę o Monte Cassino i działania na Piedimonte (maj 1944 ). Osobny rozdział poświęcony jest działaniom zaczepnym nad Adriatykiem – walkom nad rzeką Chienti (16.VI-01.VII.1944) oraz bitwie o Ankonę zakończonej zdobyciem miasta (17-19 lipca 1944). Znajdziemy też opis mniej znanej bitwy nad rzeką Metauro (18-22.VIII.1944) oraz natarcia na pozycję Gotów. Opis walk na linii Gotów do 2 września 1944 roku kończy tom I książki.

Opis działań jest uzupełniony o obsadę wyższych i średnich stanowisk 2 Korpusu oraz indeks nazwisk i indeks geograficzny. Dodatkiem do opracowania jest zestaw map prezentujących szlak 2 Korpusu we Włoszech (Szkice do Działań 2 Korpusu we Włoszech tom I, Londyn 1956).

Tom II nigdy się nie ukazał...
Czytając wstęp do tomu I, napisany przez członków Komitetu Redakcyjnego, znajdujemy w nim następujący fragment (s. IX):

„Działania 2 Korpusu” zostały podzielone na dwa tomy: pierwszy obejmuje okres od jego pierwotnej postaci w ZSSR w r. 1941 do zakończenia ofensywy na linię Gotów w początkach października 1944, drugi – od kampanii w Apeninach Północnych do konferencji w Poczdamie. Pierwszy wychodzi na światło dzienne dzięki przekazaniu Komitetowi redakcyjnemu funduszów b. Towarzystwa Wiedzy Wojskowej 2 Korpusu, drubi musi znaleźć pokrycie kosztów rysowania szkiców i druku w drodze wpływów z rozsprzedaży I tomu, inicjatywy firmy wydawniczej czy też zasiłków różnych instytucji. Czas ten może być krótszy lub dłuższy zależnie od odzewu społeczeństwa.

Z perspektywy 55 lat od ukazania się I tomu dzieła wiemy, że tom II nigdy nie został wydany. Takie były czasy w emigracyjnym Londynie i pozostał nam tylko jeden tom opisujący chlubne dzieje 2 Korpusu.

A potem członkowie Komitetu Redakcyjnego wraz z dowódcą 2 Korpusu odeszli na wieczną wartę. 

Ta książka chodziła za mną od dawna i tropiłem ją na aukcjach i po antykwariatach.

Książka „Działania 2 Korpusu we Włoszech” tom I została wydana przez Komisję Historyczną 2-go Korpusu w Londynie w 1963 roku. Jest wyjątkowa pod kilkoma względami:

Miała tylko jedno wydanie. Nie ukazała się do tej pory w wolnej Polsce, ani nie wznowiono jej w Londynie.
Tom I opracował... 

więcej



mniej





Pokaż mimo to


",
"
Sprawy Ponure. Obrazy z kronik sądowych wieku Oświecenia ",Stanisław Wasylewski,"
historia ",Wydawnictwo Literackie,,"
Ksiązka popularno-naukowa z dziedziny historii opisująca najbardziej znane zbrodnie w Rzeczpospolitej w XVIII stuleciu. Na podstawie źródeł historycznych opracowana i opatrzona wstepem przez pisarza Stanisława Wasylewskiego. ",,"
1963-01-01 ","
1963-01-01 ",,"
polski ",,"

Bardzo ciekawe historyczne zapiski. M. inn. proces porywaczy króla St. Aug. Poniatowskiego 

Bardzo ciekawe historyczne zapiski. M. inn. proces porywaczy króla St. Aug. Poniatowskiego 



Pokaż mimo to


",
"
Odwiedziny w Babilonie ",F. Scott Fitzgerald,"
literatura piękna ",Czytelnik,,"
Zbiór następujących opowiadań:
- Diament wielki jak góra 
- Berenika obcina włosy 
- Rozsądne rozwiązanie 
- Rozgrzeszenie 
- Bal dziecięcy 
- Trudna podróż 
- Podwójne zło 
- Pyszałek 
- Schwytany Cień 
- Odwiedziny w Babilonie 
- Rodzina wśród wichru 
- Długa droga do wyjścia 
- Trzy godziny przed odlotem ","
Babylon Revisited ","
1963-01-01 ","
1963-01-01 ","
419 ","
polski ","
Adam Kaska ","

Wyobraź sobie, że jesteś w pociągu. Złocistomleczne słońce sączy się wokół ciebie, szare chmury wyciskają szmaty deszczu na szyby, tory uciekają z głuchym chichotem. Na języku smak obłędnie słodkiego karmelu, a znad stronic unosi się parna gorzkość starego papieru... Mimowolnie zerkasz na nazwę mijanej miejscowości.

Jesteś w Babilonie.
Odwiedziny w Babilonie to zbiorek trzynastu opowiadań autora Wielkiego Gatsby'ego, dziejących się w przeróżnych miejscach, dotyczących najróżniejszych problemów, ale zawsze skupiających się na subtelnym odmalowaniu różnorodnych portretów postaci. Fitzgerald jest pisarzem samotności - przyglądając się z bliska zachowaniom jego bohaterów, czujemy ją wszędzie. Z jednej strony to daje im siłę: ostateczna decyzja zawsze należy do nich, to oni ukształtują zakończenie, to ich twarze będziemy mieli pod powiekami... ale są to jednocześnie historie ich słabości, obraz upadku i świadomość, z jakich powodów odsunięto się od nich i pozostawiono ich samym sobie.

Książeczki nie można czytać, nie znając historii Fitzgeralda (a ja niezbędną pigułkę dostałam i łapczywie połknęłam dzięki nieocenionej A.) - pojawia się tu wiele wątków autobiograficznych, jak choćby relacja ojca z córką. Francis Scott Key Fitzgerald przyszedł na świat w stanie Minnesota we wrześniu 1896 roku, a zmarł pod koniec grudnia w Kalifornii czterdzieści cztery lata później. Wraz z żoną Zeldą (ponoć inspiracją do kultowej gry The Legend of Zelda, a także cierpiącą na zaburzenia psychiczne) miał ukochaną córeczkę o prawie identycznych inicjałach. Mała Frances ""Scottie"" Fitzgerald miała być jak nalepiej przygotowana do życia, wszystkie drogi miały prowadzić ją w świetlaną przyszłość... Została później pisarką i dziennikarką. Pisarz prowadził burzliwe życie, obficie skąpane w alkoholu, prześwietlane atakami schorzeń żony, pobrużdżone romansami. Zmarł na atak serca, pozostawiwszy niedokończoną powieść.

Parę słów o konkretnych opowiadaniach - są tak różne, że zbrodnią byłoby zamykać je we wspólnym nawiasie.

1. Diament wielki jak góra

W oryginale - wielki jak Ritz. Od razu zmienia perspektywę, prawda? To gorzka refleksja nad bogactwem, nad tym, do czego człowiek się posunie, by je zyskać, a także jak silnie potrafi ono zobojętnić i znieczulić. Plus niewykorzystany potencjał początku.

2. Berenika obcina włosy

Oprócz genialnych zabiegów literackich i błyskotliwego roziwązania akcji, mamy tutaj przedstawioną wnikliwą analizę kobiecych lęków, rywalizacji i pragnień. Koniecznie róbcie notatki ;)

3. Rozsądne rozwiązanie

Po lekturze tego opowiadanka stwierdziłam, że Fitzgerald nie umie pisać zakończeń. To znaczy, jest w stanie je wymyślić i całkiem zgrabnie zamknąć fabularnie, ale nie n a p i s a ć. Sama historia zakochanych, których niszczy rozstanie i wzajemne wyrzeczenia, a także próba poukładania sobie życia na nowo stawia związek w zupełnie innym świetle. Pokazuje prozaiczność wydarzeń, które chcielibyśmy zapamiętać jako podniosłe i głębokie... ale przecież życie bywa prozaiczne.

10. Odwiedziny w Babilonie

Zdecydowanie moje ulubione opowiadanie. Przedstawia samotność człowieka, który w pokorze przyjmuje wszystko, co go dotyka, byle tylko odzyskać ukochane dziecko.

W Empire Honoria dumnie odmówiła propozycji, by usiadła na złożonym płaszczu ojca. Była już osóbką o zdecydowanym zdaniu, a Charlie coraz bardziej pragnął przelać w nią nieco z siebie samego, zanim jej charakter skrystalizuje się całkowicie. A to wymagało pewnego czasu.

Charlie doskonale zdaje sobie sprawę, że czas przecieka mu przez palce. To opowieść o tym, jak popełnione błędy nas przygniatają, wpędzają w samotność, z której nie jesteśmy w stanie się wyrwać. Jak nas piętnują. Dostajemy sygnał, że tylko my jesteśmy w stanie okazywać sobie szacunek - i trzeba z tego czerpać, żeby się nie załamać.

To taniec na brzegu szklanki whisky. Bardzo łatwo wszystko stracić.

11. Rodzina wśród wichru

Krótka, bolesna diagnoza rodziny. Wzajemnej nienawiści, kłótni, nieporozumień. Trudnych decyzji i oskarżania niewłaściwych winnych. Zjednoczenia wobec niebezpieczeństwa, które z jednością nie ma nic wspólnego. To tak, jak ciało odrzuca przeszczep: nie przekonamy go, żeby zrobiło inaczej.

12. Długa droga do wyjścia

Bardzo ciekawe kompozycyjnie opowiadanie, zamknięte w klamrze i dobrze wypunktowane. Gdy jednak pochylimy się nad nim minutę dłużej, zrozumiemy, że częściej niż rzadko nasze drogi do wyjścia są równie długie i obłędne.

13. Trzy godziny przed odlotem

Krótkie i błyskotliwe. Do pochłonięcia tuż przed sygnałem postoju.

Bo, przypominam ci, nadal jesteśmy w pociągu. Pociągu mknącym przez kolejne miasta wypchane po brzegi dachów historiami, gdzie łzy ściekają rynnami, a ptaki przenoszą strzępy ludzkich dusz z parapetu na parapet. Ty też nosisz w sobie takie opowiadanie o twojej i wyłącznie twojej samotności.

Następna stacja...

Zapraszam do mnie: pisanewzatchnieniu.wordpress.com 

Wyobraź sobie, że jesteś w pociągu. Złocistomleczne słońce sączy się wokół ciebie, szare chmury wyciskają szmaty deszczu na szyby, tory uciekają z głuchym chichotem. Na języku smak obłędnie słodkiego karmelu, a znad stronic unosi się parna gorzkość starego papieru... Mimowolnie zerkasz na nazwę mijanej miejscowości.

Jesteś w Babilonie.
Odwiedziny w Babilonie to zbiorek... 

więcej



mniej





Pokaż mimo to


;

Opowiadania to krótka forma, ale język autora i sposób prowadzenia narracji przypadły mi do gustu, więc jeszcze sięgnę po jakąś jego książkę. 

Opowiadania to krótka forma, ale język autora i sposób prowadzenia narracji przypadły mi do gustu, więc jeszcze sięgnę po jakąś jego książkę. 



Pokaż mimo to


",
"
Powiastki ucieszne a swawolne. Wybór francuskiej literatury narracyjnej XV i XVI w. ",Noel du Fail,"
klasyka ",Państwowy Instytut Wydawniczy,,"
W skład antologii wchodzi:
1. Piętnaście uciech stanu małżeńskiego
2. Sto nowych nowel (wybór)
3. Wielki ogród opowiastek (wybór)
4. Nowe wywczasy i ucieszne gadki (wybór)
5. Heptametron (wybór)
6. Gadki sielskie a swawolne (wybór) ","
Les quinze joies de mariage; Les cent nouvelles nouvelles; Le grand parangon des nouvelles nouvelles; Les nouvelles recreations et joyeux devis; L'Heptameron; Propos rustiques et facecieux ","
1963-01-01 ","
1963-01-01 ","
222 ","
polski ","
Roman Kołoniecki, Anna Tatarkiewicz ","

Z owej antologi czytałem ""Piętnaście uciech stanu małżeńskiego"" i fragmenty ""Heptameronu"". Uważam, że tekst pierwszy (po ponad dziewięciu wiekach) jest jak najbardziej aktualny i co najważniejsze - zaskakująco zabawny, satyryczny, kipiący ironią.
Co do utworu Małgorzaty z Nawarry - szczerze żałuję braku niektórych komentarzy po poszczególnych opowieściach. Wydawca mógł wziąć pod uwagę, że opowiadania szkatułkowe nie prowadzą tylko do kolejnych historii relacjonowanych przez bohaterów. 

Z owej antologi czytałem ""Piętnaście uciech stanu małżeńskiego"" i fragmenty ""Heptameronu"". Uważam, że tekst pierwszy (po ponad dziewięciu wiekach) jest jak najbardziej aktualny i co najważniejsze - zaskakująco zabawny, satyryczny, kipiący ironią.
Co do utworu Małgorzaty z Nawarry - szczerze żałuję braku niektórych komentarzy po poszczególnych opowieściach. Wydawca mógł... 

więcej



mniej





Pokaż mimo to


;

Takie sobie - przeczytać można, ale takie trochę nudnawe. 
Przeczytałem ze względu na możliwości poznawcze. 

Takie sobie - przeczytać można, ale takie trochę nudnawe. 
Przeczytałem ze względu na możliwości poznawcze. 



Pokaż mimo to


",
"
Niemiecka ballada romantyczna ",Clemens Maria Brentano,"
poezja ",Ossolineum,,"
Antologia niemieckich ballad romantycznych – ballady ludowe, początki ballady artystycznej, rozkwit ballady artystycznej, od romantyzmu do realizmu. ",,"
1963-01-01 ","
1963-01-01 ","
334 ","
polski ",,"

Niniejsza książka jest zbiorem niemieckich ballad, w tym ludowych - od romantyzmu do realizmu. Znajdziemy tu ballady takich mistrzów jak Goethe, Schiller, Heine, Herder czy Bürger. Jak każda książka wydana przez Ossolineum w serii Biblioteka Narodowa, książka zawiera obszerny wstęp, wyjaśniający narodziny i rozwój gatunku oraz jego głównych przedstawicieli i napisane przez nich ballady. Gorąco polecam. 

Niniejsza książka jest zbiorem niemieckich ballad, w tym ludowych - od romantyzmu do realizmu. Znajdziemy tu ballady takich mistrzów jak Goethe, Schiller, Heine, Herder czy Bürger. Jak każda książka wydana przez Ossolineum w serii Biblioteka Narodowa, książka zawiera obszerny wstęp, wyjaśniający narodziny i rozwój gatunku oraz jego głównych przedstawicieli i napisane przez... 

więcej



mniej





Pokaż mimo to


",
"
Czarny Napoleon. Toussaint Louverture ",Bolesław Kuźmiński,"
historia ",Książka i Wiedza,,"
Tą nazwą obdarza się niekiedy bojownika o niepodległość wyspy Haiti, murzyńskiego generała Toussainta Louverture. Dorównywał on bowiem francuskiemu wojownikowi talentem wojskowym i zdolnościami administracyjnymi, lecz przewyższał go ideą. Podczas gdy Bonaparte walczył za interesy francuskiej burżuazji, Louverture przez orężna zwycięstwa niósł wolność swym braciom Murzynom i tworzył pierwsze samodzielne murzyńskie państwo. To niezwykle zajmująca książka. ",,"
1963-01-01 ","
1963-01-01 ","
239 ","
polski ",,,
"
Zapiski z martwego miasta : autobiografie i parabiografie ",Artur Sandauer,"
literatura piękna ",Czytelnik,,,,"
1963-01-01 ","
1963-01-01 ","
130 ","
polski ",,,
"
O złotym żółwiu. Bajki birmańskie ",Htin Aung,"
baśnie, legendy, podania ",Państwowy Instytut Wydawniczy,,"
Zbiór bajek i legend birmańskich. ","
Burmese Folk-Tales ","
1963-01-01 ","
1963-01-01 ","
289 ","
polski ","
Aleksandra Olędzka-Frybesowa ",,
"
Wrzesień... Oflag... Wyzwolenie... ",Wiktor Ziemiński,"
biografia, autobiografia, pamiętnik ",Wydawnictwo Ministerstwa Obrony Narodowej,,,,"
1963-01-01 ","
1962-01-01 ","
215 ","
polski ",,,
