title,author,categories,publishing,isbn,description,orginalTitle,date,datePol,pages,lang,translator,comments,quotes
"
Schadzka ",Kōbō Abe,"
literatura piękna ",Wilga,"
838666486X ","
Seks wyzwolił się z okowów religii, z praw i konwenansów. Stał się formą sportu. „Schadzka” jest właśnie powieścią ukazującą eskalację takiego procesu „seksualizacji” życia społecznego i jednostkowego. Ukazuje drogę donikąd, ponieważ w wyniku takiej cyrkulacji zła rodzi się i rozrasta piekło pożądań, piekło, w którym następuje unicestwienie naturalnej miłości. ","
Mikkai ","
1995-01-01 ","
1995-01-01 ","
172 ","
polski ","
Mikołaj Melanowicz ","

Na każde pytanie otrzymujesz kilka dobrych odpowiedzi które (wydaje się) w żaden sposób do niczego Cię nie przybliżają. W pewnym momencie jesteś już za głęboko żeby się cofnąć - zakończenie nie może być szczęśliwe, puenta będzie lodowata. Absurd którego nikt nie adresuje. Kobo Abe wystawia wciąż aktualną diagnozę upadającej, globalnej cywilizacji, opierającej się na coraz łatwiej dostępnych, pustych przyjemnościach. 

Na każde pytanie otrzymujesz kilka dobrych odpowiedzi które (wydaje się) w żaden sposób do niczego Cię nie przybliżają. W pewnym momencie jesteś już za głęboko żeby się cofnąć - zakończenie nie może być szczęśliwe, puenta będzie lodowata. Absurd którego nikt nie adresuje. Kobo Abe wystawia wciąż aktualną diagnozę upadającej, globalnej cywilizacji, opierającej się na coraz... 

więcej



mniej





Pokaż mimo to


;

Dosłownie czuję, że nie wiem, co tak właściwie przeczytałem. Dość szybko z początku zwykłe zaginięcie żony przeradza się w doszczętnie absurdalną eksplorację nas ludzi w sytuacji, zachęcającej do powzięcia działań sprzecznych z naszym wyjściowym 'ja'. Coś nie do odtworzenia w normalnych warunkach staje się rzeczywistością – rzekłbym, że powiedzenie 'okazja czyni złodzieja' materializuje się na kartach powieści; choć oczywiście w zgoła odmiennym kontekście. Ma to w sobie coś z literatury wojennej, w której panująca sytuacja daje o sobie znać wyjątkowo mocno, patrząc na wpływ, jaki wywiera na ludzki behawioryzm. W każdym razie chciałem przez to powiedzieć, że daje do myślenia: stąd posłużenie się tak jaskrawym przykładem. To na nim najlepiej idzie bowiem dostrzec stopień ludzkiej ignorancji odnośnie do tego, czego ludzie są zdolni. Wydaje się to wynikać poniekąd z tego, że najzwyczajniej w świecie przez większość czasu widzimy otaczające nas twarze przez soczewkę codzienności, łagodzącą ich rysy. A nawet gdyby doszło do konfrontacji tej widokówki z zapadnięciem się tejże pięknej perspektywy, to czy chwilowa aberracja daje nam słuszność w dociekaniu się w niej tej prawdziwszej prawdy? Wydaje mi się to dosyć kontrowersyjne, dlatego też trudno mi wniknąć w to głębiej niż bym chciał. Na obecny moment chyba po prostu nie jest to na moją głowę. Pozwolę sobie również przy tym pominąć wywód o tym, że proza Kobo Abe nie jest dla mnie. Przyznam jedynie, że nie odbiorę jej jednego: nie jest wtórna (chociaż przytłaczająca już owszem...). 

Dosłownie czuję, że nie wiem, co tak właściwie przeczytałem. Dość szybko z początku zwykłe zaginięcie żony przeradza się w doszczętnie absurdalną eksplorację nas ludzi w sytuacji, zachęcającej do powzięcia działań sprzecznych z naszym wyjściowym 'ja'. Coś nie do odtworzenia w normalnych warunkach staje się rzeczywistością – rzekłbym, że powiedzenie 'okazja czyni złodzieja'... 

więcej



mniej





Pokaż mimo to


;

Bardzo kontrowersyjna pozycja. Ta krótka powieść pokazuje nam, jak jedną z możliwych uzależnień od seksu. Każdy jest z nim tu związany. Momentami są nieźle przeskoki, że czasem nie wiem gdzie jestem. Jednak, to bardzo interesująca książka.
Widzę, że wiele osób ma zarzuty do autora m. in. za pedofilię, a przecież, to dorośli wyrządzili krzywdę. 

Bardzo kontrowersyjna pozycja. Ta krótka powieść pokazuje nam, jak jedną z możliwych uzależnień od seksu. Każdy jest z nim tu związany. Momentami są nieźle przeskoki, że czasem nie wiem gdzie jestem. Jednak, to bardzo interesująca książka.
Widzę, że wiele osób ma zarzuty do autora m. in. za pedofilię, a przecież, to dorośli wyrządzili krzywdę. 



Pokaż mimo to


;

Połączenie „Zamku” Kafki, „Eyes Wide Shut” Kubricka i porąbanego snu japońskiego pisarza. 

Połączenie „Zamku” Kafki, „Eyes Wide Shut” Kubricka i porąbanego snu japońskiego pisarza. 



Pokaż mimo to


;

Świadomie wypożyczyłem naraz dwie powieści Abe Koubou i przeczytałem je prawie jedna po drugiej. Znałem do tej pory jego twórczość ze słynnej ""Kobiety z wydm"". Już tam od razu wychciłem specyficzny styl autora związany z budowaniem osobowości głównego bohatera i pułapek otoczenia zastawionych na niego. W ""Czwartej epoce"" oraz ""Schadzce"" główni bohaterowie także wymyśleni zostali w podobny sposób. Autor zastawia na nich pułapkę, aby znaleźli się w sytuacji bez wyjścia. Nie mając nawet intencji ""ładowania się"" w kłopoty, przez okoliczności zewnętrzne wchodzą w sidła, z których nie mają szans się wyplątać. Tak jak Józef K. z ""Procesu"" Kafki, zarówno prof. Katsumi z ""Czwartej epoki"", jak i Mężczyzna ze ""Schadzki"" zamknięci zostają w absurdalnej, niewytłumaczalnej rzeczywistości, z której wyjść mogą chyba tylko rozstając się z życiem. Ich decyzje manipulowane są przez resztę bohaterów, więc i tak jakby nie postąpili, nie doprowadzi to ich do wyjścia z ""labiryntu"". O ile postawa prof. Katsumi'ego była do końca warta zainteresowania i przytaknięcia, niestety zachowanie Mężczyzny ze ""Schadzki"" polegające głównie na niezdecydowaniu i nijakości, irytowało mnie mocno. Plus dla autora za kreacje takich przytłaczających światów i jednostek, chociaż próbujących uciec z pułapki. 

Świadomie wypożyczyłem naraz dwie powieści Abe Koubou i przeczytałem je prawie jedna po drugiej. Znałem do tej pory jego twórczość ze słynnej ""Kobiety z wydm"". Już tam od razu wychciłem specyficzny styl autora związany z budowaniem osobowości głównego bohatera i pułapek otoczenia zastawionych na niego. W ""Czwartej epoce"" oraz ""Schadzce"" główni bohaterowie także wymyśleni... 

więcej



mniej





Pokaż mimo to


;

Cóż to jest za niesamowita książka! „Schadzka” Abe Kobo to moje odkrycie roku. Duszna , mroczna, surrealistyczna wizja prywatnego śledztwa mężczyzny, poszukującego porwanej (?) do szpitala i zaginionej tam żony. Opowieść rodem z koszmarnego snu, zanurzająca czytelnika wraz z upływem stron w coraz większym absurdzie, słusznie porównywana przez krytyków z twórczością Kafki. Jak się jednak okazuje szpitalna rzeczywistość, która osacza i zniewala protagonistę ma swoje źródło nie w jakimś tajnym systemie represji, ale w chorej, wypaczonej seksualności, zamieszkującej ten wyizolowany świat społeczności. Wszystko tu okazuje się mieć podtekst erotyczny, i zaspokajaniu tych potrzeb ma służyć. Pogoń za seksualną satysfakcją sankcjonuje łamanie podstawowych praw i norm społecznych, kwestionuje wartość miłości, przyzwoitości i honoru. Wypaczona seksualność dehumanizuje człowieka permanentnie, pozbawia wręcz ludzkiego kształtu, tak jak pacjentkę z sali 8, czy człowieka-konia.
Jest to jednak wbrew pozorom wizja tak niesamowicie prawdziwa i aktualna, że aż dziwi mnie, że książka została napisana tyle lat temu. Dla mnie wydaje się być apokaliptyczną satyrą na współczesny świat zniewolenia od internetowej pornografii, wirtualnego seksu i pogrążonych w tym ludzi, którzy nie potrafią nawiązywać już normalnych relacji. Warto zauważyć, że w utworze nie ma ani jednej sceny zbliżenia, nawet w finałowym turnieju, zawodnik nie jest w stanie odbyć stosunku z Kobietą w Masce; wszystko ogranicza się do autoerotyzmu. 
To jedyna powieść, jaką znam poruszająca w twórczy i artystyczny, a jednocześnie głęboko poruszający sposób ten temat. Świetna rzecz. Trudna, mocna,ale znakomita. 

Cóż to jest za niesamowita książka! „Schadzka” Abe Kobo to moje odkrycie roku. Duszna , mroczna, surrealistyczna wizja prywatnego śledztwa mężczyzny, poszukującego porwanej (?) do szpitala i zaginionej tam żony. Opowieść rodem z koszmarnego snu, zanurzająca czytelnika wraz z upływem stron w coraz większym absurdzie, słusznie porównywana przez krytyków z twórczością Kafki.... 

więcej



mniej





Pokaż mimo to


;

Powieść nieco zagmatwana, głównie przez to, że przeplatają się narrację z różnych momentów czasowych, jednak w sposób bardziej przystępny niż w ""Czwartej epoce"". Samo śledztwo potrafi jednak wciągnąć, chociaż nie o rozwiązanie zagadki tu chodzi, a o stopniowe zagłębianie się i wsiąkanie w surrealistyczny świat. Przykre, że podobnie jak w innych znaych mi książkach Abe sam bohater mimo pewnych prób generalnie nie jest w stanie przeciwstawić się niczemu. Bardzo solidny styl, przemawiające do wyobraźni opisy z sugestywnymi porównaniami. Całość na plus. 

Powieść nieco zagmatwana, głównie przez to, że przeplatają się narrację z różnych momentów czasowych, jednak w sposób bardziej przystępny niż w ""Czwartej epoce"". Samo śledztwo potrafi jednak wciągnąć, chociaż nie o rozwiązanie zagadki tu chodzi, a o stopniowe zagłębianie się i wsiąkanie w surrealistyczny świat. Przykre, że podobnie jak w innych znaych mi książkach Abe sam... 

więcej



mniej





Pokaż mimo to


;

""Schadzka"" to jedna z tych książek, która funduje nam możliwość uczestniczenia w koszmarnym śnie. Sceny łączą się ze sobą w absurdalny sposób, albo nie łączą się w ogóle. Nie wiadomo, co jest, a co nie jest, co się tylko wydaje biednemu bohaterowi, który podjął się zadania logicznego wytłumaczenia sytuacji. Zadania skazanego na porażkę, jak to we śnie. Oto pewnego razu po żonę bezimiennego bohatera przyjeżdża niewzywane pogotowie i siłą zabiera ją do szpitala, w którym kobieta ginie bez śladu. Gubiący się w domysłach mąż rusza na poszukiwania w świat, gdzie wszystko ma podtekst seksualny. Seks czai się dosłownie wszędzie, w nawet najbardziej absurdalnych miejscach i wszystko wcześniej czy później się do niego sprowadza. Jest tym, co napędza ludzkie działania, sensem życia i sposobem na nie. Obecny wszędzie tam, gdzie w ""naszym"" świecie byłaby władza, pieniądze, filozofia czy religia. Jednocześnie bohaterowie zdają się nigdy nie osiągać zaspokojenia czy ukojenia. Seks zmienia się w niszczącą siłę, wykrzywiającą obraz świata. Myślę, że pytanie, jakie autor chce postawić w tej książce, to: czy seks naprawdę wyzwala? 

""Schadzka"" to jedna z tych książek, która funduje nam możliwość uczestniczenia w koszmarnym śnie. Sceny łączą się ze sobą w absurdalny sposób, albo nie łączą się w ogóle. Nie wiadomo, co jest, a co nie jest, co się tylko wydaje biednemu bohaterowi, który podjął się zadania logicznego wytłumaczenia sytuacji. Zadania skazanego na porażkę, jak to we śnie. Oto pewnego razu po... 

więcej



mniej





Pokaż mimo to


;

密会 Mikkai, Secret Rendezvous (1977)
przeł. Mikołaj Melanowicz

'Nigdy przedtem w historii świata młodzież nie miała tylu okazji do realizacji swych miłosnych i seksualnych pragnień jak dzisiaj - pisał Mishima Yukio w Wstępie do Hagakure. - Równocześnie w sercach młodych ludzi czai się dziś coś, co należałoby nazwać mechanizmem unicestwienia miłości. Można więc powiedzieć, że Abe Kobo w Schadzce przedstawił świat, jakiego obawiał się Mishima. Stworzył wielką, wstrząsającą alegorię seksualnie zorientowanej cywilizacji, w której człowiek stracił już wszelkie inne cele i wartości, i wkroczył na drogę samounicestwienia. (...) Schadzka jest powieścią ukazującą eskalację procesu seksualizacji życia społecznego i jednostkowego. Ukazuje drogę donikąd, ponieważ w wyniku takiej cyrkulacji zła rodzi się i rozrasta piekło pożądań, piekło, w którym następuje unicestwienie naturalnej miłości.' - prof. Mikołaj Melanowicz

""Konsternacja stopniowo ustąpiła, a jej miejsce zajął gniew. Co za idiotyczna historia! Po prostu kpią sobie ze mnie. Czyżby chcieli powiedzieć: ""Jeśli chcesz znaleźć żonę, wpierw odnajdź siebie""? Niestety, chciałem tylko wiedzieć, gdzie ona jest, a nie prowadzić tak kłopotliwe poszukiwania. Szukanie własnego miejsca pobytu to jakby okradanie własnego portfelu przez siebie - kieszonkowca i zakładanie sobie kajdanek przez siebie - policjanta. Teraz niech zachowają tego rodzaju morały dla siebie."" (str. 12)

""Sekretarka szepnęła do mnie: ""Zastępca dyrektora jest impotentem"". (...) Mężczyzna w zakłopotaniu nie wiedział, jak zareagować. Zresztą nie wyglądało na to, że chciała zdyskredytować zastępcę dyrektora, więc raczej nie liczyła na reakcję z mojej strony, a zamierzała jedynie zrobić na mnie wrażenie. Jeśli tak, to się jej udało. Bo przecież gdy kobieta podejmuje jakiś temat związany z seksem, mężczyzna egoistycznie bierze to od razu za celową prowokację. Poza tym stało się to wkrótce po tym, gdy oboje byli świadkami niecodziennego wydarzenia, a mianowicie oglądania w biały dzień, z bliska, erekcji penisa, nie można więc zaprzeczyć, że wyraziła w ten sposób poczucie swego rodzaju koleżeństwa."" (str. 61)

""Gdy poczucie wstydu przywdziewa maskę ciekawości, wtedy człowiek zostaje wywrócony wnętrznościami na wierzch i staje się kimś obcym dla siebie. To choroba chronicznego zatrucia podsłuchem. To rozpad związków ze światem zewnętrznym, opartych na zmyśle wzroku, wywołuje zawrót głowy podobny do lęku wysokości. Mozaika czasu, w której możliwe jest istnienie synchroniczne, ale jest absolutnie niemożliwe równoczesne doświadczenie. Jest ciemnością nad ciemnościami."" (str. 71-72)

""Jak się wydaje, zmysł słuchu w porównaniu ze zmysłem wzroku jest pasywny. Można bowiem zlikwidować nawet olbrzymi tankowiec o wyporności pięciuset tysięcy ton przez zwykłe zamknięcie powiek, ale nie można odciąć się od brzęczenia jednego komara. Natomiast łatwo jest rozróżnić jednego skorupiaka pąklę na kadłubie tankowca, ale trzeba dużego wysiłku, żeby określoną sekwencję kroków wyłowić spośród hałasu ulicznego. W związku z tym stopień zmęczenia zmysłu słuchu jest o wiele większy."" (str. 72)

""- To przypomina zabawę w chowanego z własnym, stopniowo wydłużającym się cieniem. Nigdy go nie dogonię. (...) To tak, jakby spóźnić się i następnie gonić superekspres na rowerze.
- Taka jest chyba rzeczywistość. Nikt nie mówi, że na loterii nie można wygrać, dopóki nie wyciągnie się wszystkich losów.
Może i miała rację. Dobrze rozumie, że liczenie dni do końca kary w więzieniu jest znacznie bliższe rzeczywistości, niż marzenie o niewinności w areszcie."" (str. 75)

""Powstrzymać się od nierozważnych kroków i oszczędzać siły na później, na czas, gdy już mgła się rozwieje - to oczywista, podstawowa zasada działania detektywa."" (str. 84)

""Słaba widoczność nie oznacza całkowitej niemożności widzenia; oznacza tylko, że jakaś przeszkoda jest widoczna zbyt dobrze."" (str. 106)

""- W Instytucie Psycholingwistyki jest test na odpowiedniość. Oni uważają, że jeśli ktoś potrafi wyobrazić sobie kogoś w czasie masturbacji i nie poczuć odrazy, oznacza to, że może się spodziewać idealnej więzi ducha i ciała z tą osobą.
- Nie żartuj!
- Nigdy jeszcze takiego partnera nie spotkałam. Zaczęłam już tracić nadzieję, ale teraz kiedy ciebie zobaczyłam, wydało mi się, że mogłabym popatrzeć, jak to robisz."" (str. 107)

""Mogę się mylić, ale nietrudno wyobrazić sobie, w jaki sposób wynagrodziła tych pięciu zabijaków, ogolonych do łysa morderców kierownika straży. (...) Może to tylko złudzenie, ale jej biodra jakby się obniżyły, zmienił się nawet jej sposób chodzenia, stał się jakiś powłóczysty. Puściłem wtedy wodze fantazji. Jeśli kobieta nieprzyzwyczajona poszła do łóżka po kolei z pięcioma młodymi mężczyznami, mogło to mieć wpływ również na sposób chodzenia. Jeśli słusznie przypuszczałem, to oznaczało, że ta kobieta miała nieograniczone możliwości wynagradzania. Tak, dosyć niebezpieczny ładunek wybuchowy krążył wokół mnie."" (str. 112)

""Człowiekowi rannemu potrzebne jest nie tyle współczucie duchowe z powodu bólu, co zatamowanie krwawienia, dezynfekcja czy zaszycie rany. Uważa się, że rannego należy traktować nie jako kogoś z raną, lecz jako ludzką ranę. Lekarza przyzwyczajonego do takich stosunków nic tak nie gniewa, jak oglądanie pacjenta z ludzką twarzą. Pacjenci, którzy starają się lekarza nie rozgniewać, robią wszystko, żeby nie sprawiać ludzkiego wrażenia. Lekarz jest osamotniony, z tego powodu irytuje się tym i bardziej oddala od człowieka. Myślę, że nie będzie przesady, jeśli powiem, że tego rodzaju uprzedzenie do pacjentów jest warunkiem zostania wybitnym lekarzem. To paradoks, ale właśnie ta samotność jest najbardziej ludzką cechą lekarza. Tylko człowiek odwrócił się od zasady, zgodnie z którą przeżywają tylko najlepsi i najsilniejsi, zaopiekował się słabymi i chorymi i zagwarantował im prawo do przetrwania. Tak więc bohaterowie umierają, słabeusze żyją długo. I w istocie miarą cywilizacji jest procent tych nieodpowiednich ludzi w społeczeństwie."" (str. 119)

""W więzieniach i koszarach szczere i brudne rozmowy są kluczem do kontaktów towarzyskich. A w nieoficjalnych zakulisowych transakcjach handlowych dobre efekty dają sex-party. Znudzone sobą małżeństwa mogą przezwyciężyć kryzys pobierając opłaty za wstęp do sypialni. To są sposoby na wykorzystanie seksu do rekonstrukcji stosunków międzyludzkich."" (str. 120)

""- Nawet komputery myślą w kategoriach binarnych. Yes lub no. Miałoby to jakiś sens, gdyby przyjąć, że nie ma sprzeczności między uczuciem a rozumem. Co więc pozostałoby człowiekowi, gdyby zabrać mu tę sprzeczność. Gdyby zniknęło kłamstwo i prawda...
- Byłoby bardzo logicznie.
- Tego u siebie najbardziej nie lubię.
Między małżonkami, którzy stracili potrzebę dialogu, zniknął też magnetyzm. Nich już ich nie łączyło, ani nie rozdzielało; pozostały tylko wysuszone serca, jak sztywne odwłoki martwych owadów. Wicedyrektor popadł w straszną impotencję, dlatego dyrektor Instytutu Psycholingwistycznego przepisał im separację"" (str. 124)

""- Zdumiewające, prawda? Mówią, że u niej ciągle trwa stan przedorgazmowy.
- Czy da się wyleczyć?
- Jeśli to choroba, to jest to tylko choroba szpitalna, której pacjent nabawia się odrzucając swą osobowość, zresztą leczenie nie jest konieczne."" (str. 159)

""Wiedz, że jeśli historia zwierząt jest historią ewolucji, to historia człowieka jest epoką antyewolucji."" (str. 161) 

密会 Mikkai, Secret Rendezvous (1977)
przeł. Mikołaj Melanowicz

'Nigdy przedtem w historii świata młodzież nie miała tylu okazji do realizacji swych miłosnych i seksualnych pragnień jak dzisiaj - pisał Mishima Yukio w Wstępie do Hagakure. - Równocześnie w sercach młodych ludzi czai się dziś coś, co należałoby nazwać mechanizmem unicestwienia miłości. Można więc powiedzieć,... 

więcej



mniej



Oznaczone jako spoiler 

Pokaż mimo to


;

Kafkowska, surrealistyczna, absurdalna, a przez to tak...""swojska"". W dodatku pięknie napisana! 

Kafkowska, surrealistyczna, absurdalna, a przez to tak...""swojska"". W dodatku pięknie napisana! 



Pokaż mimo to


",
"
Zacznijmy od nowa ",Caroline Anderson,"
literatura obyczajowa, romans ",Harlequin,"
8370707890 ","
To nie był radosny sylwester dla Nicka Davidsona. Przez swoją lekkomyślność utracił rodzinę. Po raz pierwszy w życiu czuł się naprawdę samotny. Takim właśnie ujrzała go Cassie, pielęgniarka ze szpitala, w którym miał rozpocząć pracę.

[Arlekin, 1995] ","
Picking up the pieces ","
1995-01-01 ","
1995-01-01 ","
153 ","
polski ","
Marta Lewandowska ",,
"
Smocze drogi: strategie stworzenia ",Johannes von Buttlar,"
popularnonaukowa ",Uraeus,"
8385732144 ","
Autor dowodzi, że rozwój ludzkości kierowany jest zgodnie z wytycznymi określonej strategii stworzenia przez wysłanników
kosmicznej wysoko rozwiniętej cywilizacji. ","
Drachenwege ","
1995-01-01 ","
1995-01-01 ","
250 ","
polski ","
Roman Kazior ",,
"
Panienki Madame Cleo ",Lucianne Goldberg,"
literatura piękna ",Da Capo,"
83-86611-55-3 ","
Madame Cleo, prowadząca ekskluzywny przybytek męskich rozkoszy w Paryżu, zmuszona jest ujawnić tajemnice alkowy swoich klientów. Najbardziej skandaliczne tajemnice stulecia zaczynają wypływać na światło dzienne; kiedy jednak kula z pistoletu trafia w szybę limuzyny madame Cleo, robi się gorąco. Ktoś najwyraźniej próbuje zamknąć usta legendarnej królowej rozkoszy... ","
Madame Cleo girls ","
1995-01-01 ","
1995-01-01 ","
510 ","
polski ","
Paweł Lipszyc ","

Historia Madame trzech panienek i samej madame Cleo, którą spisuje dziennikarz Peter. 

Historia Madame trzech panienek i samej madame Cleo, którą spisuje dziennikarz Peter. 



Pokaż mimo to


;

Mimo, iż książkę czytałem stosunkowo dawno to pamiętam ją bardzo dobrze, a to już świadczy o tym, że książka, z różnych względów, zapada w pamięć. Akcja nie jest super szybka, niemniej jednak z zaciekawieniem przerzucałem kartki, a także powracałem do książki. 

Mimo, iż książkę czytałem stosunkowo dawno to pamiętam ją bardzo dobrze, a to już świadczy o tym, że książka, z różnych względów, zapada w pamięć. Akcja nie jest super szybka, niemniej jednak z zaciekawieniem przerzucałem kartki, a także powracałem do książki. 



Pokaż mimo to


;

Książka przeleżała u mnie chyba z rok nieruszona, trochę obawiałam się wulgarnych opisów, i takiej trochę tandety. Zastanawiałam się cóż można napisać w dobrym stylu o ,,kobietach lekkich obyczajów"". O jakże się pomyliłam. Książka napisana genialnie, żadnych wulgarnych opisów, bez wchodzenia w szczegóły. Postacie kobiet ukazanych w książce, bardzo ciekawie. Dzięki Lucianne Goldberg, na prostytucje można spojrzeć w zupełnie inny sposób. Bardzo oryginalna, przyjemnie się czyta. 

Książka przeleżała u mnie chyba z rok nieruszona, trochę obawiałam się wulgarnych opisów, i takiej trochę tandety. Zastanawiałam się cóż można napisać w dobrym stylu o ,,kobietach lekkich obyczajów"". O jakże się pomyliłam. Książka napisana genialnie, żadnych wulgarnych opisów, bez wchodzenia w szczegóły. Postacie kobiet ukazanych w książce, bardzo ciekawie. Dzięki Lucianne... 

więcej



mniej





Pokaż mimo to


;

Madame Cleo, prowadzi najbardziej luksusowy przybytek męskich rozkoszy.Wraz z nadejściem kłopotów finansowych, postanawia napisać i wydać w formie książki swój pamiętnik. Zleca napisanie go irlandzkiemu dziennikarzowi, który poznaje niektóre z jej pracownic, wraz z ich niebanalnymi historiami. Lekka i przyjemna lektura. Polecam. 

Madame Cleo, prowadzi najbardziej luksusowy przybytek męskich rozkoszy.Wraz z nadejściem kłopotów finansowych, postanawia napisać i wydać w formie książki swój pamiętnik. Zleca napisanie go irlandzkiemu dziennikarzowi, który poznaje niektóre z jej pracownic, wraz z ich niebanalnymi historiami. Lekka i przyjemna lektura. Polecam. 



Pokaż mimo to


;

Może Panienki Madame Cleo nie są tak porywające, jak najświetniejsza sensacja, może nie ma w nich aż takiego napięcia, jak w najlepszych kryminałach, ale są naprawdę wciągające oraz interesujące od początku do końca. I na pewno jest to powieść, którą pamięta się nawet po latach. Wiem o tym dobrze, gdyż wciąż o niej nie zapomniałem, choć o tylu innych już zdążyłem. Jest to też jedna z tych książek, których lektura zmienia czytelnika. Ta akurat nie dokonuje w nas żadnej rewolucji, żadnego przewartościowania gruntownego ani też żadnego objawienia przy niej chyba nie doznamy. Po pewnym jednak czasie, słysząc wieści ze świata polityki, jakieś doniesienia ze świata milionerów, albo po prostu ot tak – nagle sobie o niej przypominamy. Wtedy stwierdzamy, iż jednak gdzieś tam coś w nas zmieniła. Zostawiła w nas jakiś ślad na zawsze

Absolutnie i gorąco polecam, więcej na moim blogu


Wasz Andrew 

Może Panienki Madame Cleo nie są tak porywające, jak najświetniejsza sensacja, może nie ma w nich aż takiego napięcia, jak w najlepszych kryminałach, ale są naprawdę wciągające oraz interesujące od początku do końca. I na pewno jest to powieść, którą pamięta się nawet po latach. Wiem o tym dobrze, gdyż wciąż o niej nie zapomniałem, choć o tylu innych już zdążyłem. Jest to... 

więcej



mniej





Pokaż mimo to


",
"
Nasze kobiety się starzeją ",Antoni Pawlak,"
poezja ",Oficyna Literacka,"
8371240287 ",,,"
1995-01-01 ","
1995-01-01 ",,"
polski ",,,
"
In Spite Of Plato ",Adriana Cavarero,"
filozofia, etyka ",Routledge,"
0415914477 ","
Monografia włoskiej badaczki: In Spite Of Plato. A Feminist Rewriting of Ancient Philosophy. ","
Nonostante Platone ","
1995-01-01 ",,"
136 ","
angielski ",,,
"
Der Pferdeflüsterer ",Nicholas Evans,"
literatura piękna ",Bertelsmann Media,,"
Dies ist die Geschichte eines jungen Mädchens: Grace liebt ihr Pferd über alles und kann ihm doch nicht mehr helfen.
Dies ist die Geschichte einer unglücklichen Mutter: Annie Graves sucht verzweifelt Hilfe für ihre Tochter und wagt eine weite Reise.
Dies ist die Geschichte eines ungewönlichen Mannes: Tom Booker hat ein magisches Gespür für Tiere und Menschen. Er ist der Pferdeflüsterer ",,"
1995-01-01 ",,"
408 ","
niemiecki ",,,
"
Współczesny dramat w teorii i scenicznej praktyce ",John L. Styan,"
językoznawstwo, nauka o literaturze ",Ossolineum,"
830404112X ","
Rozpowszechnia się coraz bardziej przekonanie, że nie można oddzielić sposobu pisania dramatów od typu teatru, dla jakiego były przeznaczone. W swojej książce chcę więc spojrzeć na najbardziej znaczące dramaty współczesne nie tylko jak na samoistne dzieła literackie. Zamierzam uwzględnić także kształt sceniczny ich realizacji oraz zmiany teatralnych stylów i konwencji. Spróbuję też pokazać, jak wzajem na siebie oddziałują pisarz i inscenizator (tym terminem określam wszystkich, którzy biorą udział w przygotowaniu spektaklu: aktorów, reżyserów, operatorów świateł i scenografów). 

Tematem mojej pracy, ogólnie mówiąc, jest wpływ teorii na praktykę i praktyki na teorię. Choć bowiem dramatem, jak każdym innym rodzajem sztuki, wstrząsają fale artystycznych buntów, nigdy nie zapomina on o przyzwyczajeniach swojej publiczności i nie wyrzeka się do końca teatralnej tradycji. (ze Wstępu) ",,"
1995-01-01 ","
1995-01-01 ","
538 ","
polski ","
Małgorzata Sugiera ",,
"
Parapsychologia, zdolności człowieka ",Milan Rýzl,"
poradniki ",Astrum,"
8386385251 ",,,"
1995-01-01 ","
1995-01-01 ",,"
polski ","
Jan Konrad Górecki ",,
"
Pod Białymi Żaglami ",W.H.G. Kingston,"
powieЕ›Д‡ przygodowa ",Agencja Wydawnicza Morex,"
8386510323 ",,,"
1995-01-01 ","
1995-01-01 ","
155 ",,,,
