title,author,categories,publishing,isbn,description,orginalTitle,date,datePol,pages,lang,translator,comments,quotes
"
W ciszy serca. Medytacje i modlitwy Matki Teresy ",Kathryn Spink,"
religia ",Wydawnictwo Księży Werbistów VERBINUM,"
8385009760 ",,"
In the Silence of the Heart. Meditation by Mother Teresa of Calcutta ","
1991-01-01 ","
1991-01-01 ","
84 ","
polski ","
Katarzyna Kołodziejczyk ",,
"
Epopea miłości ",Michel Zévaco,"
literatura piękna ",Spółka Wydawniczo-Księgarska,"
8385004521 ",,"
Les Pardaillan. L'epopèe d'amour ","
1991-01-01 ","
1991-01-01 ","
356 ","
polski ","
Janina Karczmarewicz-Fedorowska ",,
"
Keks albo seks ",Katarzyna Lengren,"
satyra ",Tenten,"
9788322607688 ","
Zbiór krótkich zabawnych tekstów - refleksji na różne codzienne tematy. Książka, jak pisze autorka, powstała jako prezent dla taty (Katarzyna Lengren to córka Zbigniewa Lengrena), zaś tata zrewanżował się córce, ilustrując jej pierwsze dzieło. Z tego splotu wydarzeń powstała ta właśnie książka. ",,"
1991-01-01 ","
1991-01-01 ","
72 ","
polski ",,"

Klasyka gatunku, czyli mało zdolne dziecko zdolnego rodzica chce coś stworzyć i wybić się na jego nazwisku.
Córka wybitnego rysownika i satyryka, Zbigniewa Lengrena, postanowiła zabłysnąć swoją satyrą. To takie obyczajowe pitu-pitu. Książka-wata, bez smaku, koloru i polotu. Po przeczytaniu nie wiem, o czym to było. Zasługuje na 1*, natomiast dwie daję za ilustracje ojca autorki. 

Klasyka gatunku, czyli mało zdolne dziecko zdolnego rodzica chce coś stworzyć i wybić się na jego nazwisku.
Córka wybitnego rysownika i satyryka, Zbigniewa Lengrena, postanowiła zabłysnąć swoją satyrą. To takie obyczajowe pitu-pitu. Książka-wata, bez smaku, koloru i polotu. Po przeczytaniu nie wiem, o czym to było. Zasługuje na 1*, natomiast dwie daję za ilustracje ojca... 

więcej



mniej





Pokaż mimo to


",
"
Niebezpieczny mężczyzna ",Anne Goring,"
literatura obyczajowa, romans ",Phantom Press,"
8385276289 ","
Zmęczony życiem i pracą Poły wyjeżdża do Afryki z nadzieją na wypoczynek i relaks. Na skalistej plaży poznaje przystojnego amanta, z gatunku tych, którzy nie rezygnują, gdy kobieta mówi ""nie"". ","
A Dangerous Man ","
1991-01-01 ","
1991-01-01  ","
172 ","
polski ","
Stanisław Kosiński ",,
"
Seks twojego dziecka ",Maria Beisert,"
nauki społeczne (psychologia, socjologia, itd.) ",Zakład Wydawniczy – K. Domke,"
83-900123-0-8 ","
Książka o:
- typowych zachowaniach małych dzieci wynikających z ich rozwoju psychoseksualnego,
- krytycznych spotkaniach dziecka z seksem dorosłych,
- pierwszych kontaktach seksualnych młodych ludzi.

Książka dla:
- rodziców pragnących zrozumieć swoje dziecko,
- wychowawcach chcących pomóc swoich wychowanków,
- młodzieży szukającej wiedzy o swoich emocjach i zachowaniach. ",,"
1991-01-01 ","
1991-01-01 ","
224 ","
polski ",,"

Książka z pewnością otwiera umysł na nieintuicyjną a ważną wiedzę. Dla rodziców, opiekunów, etc., może być cenną wskazówką podczas wychowywania dzieci. Znaczącym jednak problemem jest to, jak zestarzała się w ciągu 30 lat od wydania. Omawia w zasadzie sytuację rodziny okresu przełomu systemów politycznych, a nie współczesnej. Stąd też chociażby malowane przez nią modele relacji rodzic - dziecko wydają się w dużej mierze nieaktualne. Niemniej warta przejrzenia. 

Książka z pewnością otwiera umysł na nieintuicyjną a ważną wiedzę. Dla rodziców, opiekunów, etc., może być cenną wskazówką podczas wychowywania dzieci. Znaczącym jednak problemem jest to, jak zestarzała się w ciągu 30 lat od wydania. Omawia w zasadzie sytuację rodziny okresu przełomu systemów politycznych, a nie współczesnej. Stąd też chociażby malowane przez nią modele... 

więcej



mniej





Pokaż mimo to


",
"
Queenie ",Michael Korda,"
literatura piękna ",Atlantis,"
8390000695 ","
To zdarzyło się naprawdę. Jedna z najbardziej tajemniczych i fascynujących karier Hollywoodu. 
W książce nie ujawniono kim naprawdę była Queenie Kelley, choć rozwiązanie tej zagadki nie powinno sprawić większych trudności czytelnikom zainteresowanym historią amerykańskiego kina. Wiadomo, że książkę napisał bratanek wielkiego reżysera i męża aktorki, kryjącej się w powieści pod imieniem Queenie. 
Niniejsza opowieść jest jednocześnie kolejną realizacją mitu hollywoodzkiego Kopciuszka - niezwykła kariera biednej i pięknej dziewczyny, która w ciągu kilku lat zrealizowała wszystkie swe marzenia: o sławie, bogactwie i miłości. Jej losy są tak niezwykłe, że wydać się mogą literacką fikcją. Jeszcze jedną piękną lecz nieprawdziwą baśnią. A jednak nie ma wątpliwości, że Queenie była postacią realną. ","
Queenie ","
1991-01-01 ","
1991-01-01 ","
588 ","
polski ","
Tomasz Merta, Magdalena Pietrzak-Merta ","

Jako nastolatka była zachwycona lekturą. teraz pewnie odebrałabym to inaczej 

Jako nastolatka była zachwycona lekturą. teraz pewnie odebrałabym to inaczej 



Pokaż mimo to


;

Jedna z moich ulubionych. Troszkę naciągana historia Merle Oberon, powiedziałabym 50 / 50 -prawdy i fantazji. Dobrze się czyta, wciąga. 

Jedna z moich ulubionych. Troszkę naciągana historia Merle Oberon, powiedziałabym 50 / 50 -prawdy i fantazji. Dobrze się czyta, wciąga. 



Pokaż mimo to


;

Czytałam ją bardzo dawno temu, pamiętam jednak, że bardzo mi się podobała. Niesamowicie oddaje klimat dawnych Indii. Polecam. 

Czytałam ją bardzo dawno temu, pamiętam jednak, że bardzo mi się podobała. Niesamowicie oddaje klimat dawnych Indii. Polecam. 



Pokaż mimo to


",
"
Udźwignąć własne szczęście ",Zuzanna Ginczanka,"
poezja ",Brama,"
8390025515 ","
Prezentowane utwory Zuzanny Ginczanki to wybór wierszy z rękopisów i czasopism oraz wszystkie teksty z przedwojennego tomiku O centaurach.
Rękopisy z lat 1932-34 są własnością Muzeum Literatury im. Adama Mickiewicza w Warszawie i stanowią dar Eryka Lipińskiego. Niniejsza ich edycja zgodna jest z ostateczną zapisaną wersją autorską. Skreślenia, zmiany i uwagi dokonywane przez poetkę podczas pracy nad tekstem oraz późniejsze zostały odnotowane w przypisach.
W przypadku wierszy publikowanych na łamach czasopism podstawę edycji stanowi pierwodruk. Jeśli utwór zachowany jest także w rękopisie, przypis podaje istotne różnice między obu wersjami.
Wiersze z tomiku O centaurach zachowują układ wydania z 1936 roku (w przypisach odnotowane zostały pierwodruki w czasopismach).
W odniesieniu do wszystkich utworów uwspółcześniona została ortografia (poza pisownią wielkich i małych liter, których użycie, sprzeczne z normą, lecz należące do stałych zwyczajów poetki, zdecydowaliśmy uszanować) oraz fleksja (z wyjątkiem wyrazów znajdujących się w pozycjach rymowych). Zgodne z pierwodrukami t rękopisami pozostały interpunkcja oraz układ typograficzny tekstów.
Niniejsza książka stanowi trzecią powojenną publikację utworów Zuzanny Ginczanki. W1953 roku ukazały się jej Wiersze wybrane, tomik przygotowany przez Jana Śpiewaka. W 1980 roku Czytelnik w serii Poeci polscy powtórzył z niewielkimi zmianami powyższe wydanie, nie korygując licznych błędów powstałych podczas edycji tekstów i nie podejmując prac krytycznych nad utworami.
Książka Zuzanna Ginczanka: Udźwignąć własne szczęście stanowi pierwszą część całościowej, krytycznej edycji utworów Zuzanny Ginczanki, połączoną z monograficznym opracowaniem jej biografii i twórczości. Część druga, zatytułowana Zuzanna Ginczanka: Życie i twórczość obejmie monografię poetki oraz Aneks, zawierający pozostałe utwory z rękopisów i czasopism oraz tłumaczenia. ",,"
1991-01-01 ","
1991-01-01 ","
168 ","
polski ",,,
"
Gra Harry'ego ",Gerald Seymour,"
kryminał, sensacja, thriller ",Phantom Press,"
83-85276-96-3 ","
Najbardziej znana powieść sensacyjna tego autora. Błyskotliwie zawiązana intryga osadzona w realiach irlandzkiej wojny domowej, psychologiczna trafność charakterów oraz błyskawiczne tempo akcji zdecydowały o zaliczeniu tej książki do klasyki gatunku. ",,"
1991-01-01 ","
1991-01-01 ","
252 ","
polski ",,"

Bardzo dobra książka, świetny debiut doskonałego autora, który choć u nas jest omijany przez wydawców, i zapomniany przez czytelników to na zachodzie porównywany jest z takimi królami literatury sensacyjnej Ludlum, czy Forsyth. 

Tytułowy bohater jest brytyjskim agentem który ma za zadanie wytropić terrorystę z IRA, odpowiedzialnego za zamach na ministra. Fabuła jest ciekawa, zawiera dużo zwrotów akcji. Mniej ciekawe są momenty gdy bohater prowadzi obserwację, są one trochę nudne. Niemniej książkę i tak czyta się świetnie. Akcja jest praktycznie cały czas.

Przyzwoicie wypadają też bohaterowie, są świetnie nakreśleni, nie są szablonowymi postaciami z tysięcy powieści szpiegowskich. Każdy z nich ma jakąś historię i jest ciekawy

No i jest tu to co Seymour robi najlepiej. Klimat, klimat i jeszcze raz klimat. To jak ten autor potrafi odtworzyć klimat przestawianych miejsc i wydarzeń jest niemal namacalne. Ma się wrażenie jak by się tam naprawdę było. W tym autor jest nie do pobicia. 

Książkę polecam wszystkim fanom literatur sensacyjnej, dla fanów gatunku pozycja obowiązkowa bez dwóch zdań. Jedyne co mogło by być lepsze do jakość wydania, tragedii w prawdzie niema ale opisy militariów a tych jest tu trochę sprawiają miejscami wrażenie że robił je ktoś kto o broni zbytniego pojęcia niema. Ale to moje takie czepialstwo. Książka jest świetna i to się liczy. Polecam. 

Bardzo dobra książka, świetny debiut doskonałego autora, który choć u nas jest omijany przez wydawców, i zapomniany przez czytelników to na zachodzie porównywany jest z takimi królami literatury sensacyjnej Ludlum, czy Forsyth. 

Tytułowy bohater jest brytyjskim agentem który ma za zadanie wytropić terrorystę z IRA, odpowiedzialnego za zamach na ministra. Fabuła jest... 

więcej



mniej





Pokaż mimo to


",
"
A potem nadeszło lato ",Molly Lillis,"
literatura obyczajowa, romans ",Rebis,"
8385202366 ","
Po wielu latach Laura spotyka ponownie swoją dawną miłość, Richarda Stuarda. Wrażenie, jakie wywarł na niej, nie pozostawia żadnych wątpliwości — kocha go nadal. Ale wiele lat temu była niedoświadczoną dziewczyną, teraz zaś jest już dojrzałą kobietą, która stara się panować nad swymi uczuciami. Kocha go — to nie ulega wątpliwości, ale czy będzie w stanie raz jeszcze mu zaufać? I czy on zaufa jej? ","
And then came summer ","
1991-01-01 ","
1991-01-01 ","
131 ","
polski ","
Wiesław Bielak, Henryk Baranowski ","

Po wielu latach Laura spotyka ponownie swoją dawną miłość, Richarda Stuarda. Wrażenie, jakie wywarł na niej, nie pozostawia żadnych wątpliwości, kocha go nadal. Ale wiele lat temu była niedoświadczoną dziewczyną, teraz zaś jest już dojrzałą kobietą, która stara się panować nad swymi uczuciami. Kocha go, to nie ulega wątpliwości, ale czy będzie w stanie raz jeszcze mu zaufać? I czy on zaufa jej? 

Po wielu latach Laura spotyka ponownie swoją dawną miłość, Richarda Stuarda. Wrażenie, jakie wywarł na niej, nie pozostawia żadnych wątpliwości, kocha go nadal. Ale wiele lat temu była niedoświadczoną dziewczyną, teraz zaś jest już dojrzałą kobietą, która stara się panować nad swymi uczuciami. Kocha go, to nie ulega wątpliwości, ale czy będzie w stanie raz jeszcze mu... 

więcej



mniej





Pokaż mimo to


;

Książka hmmm cała książka to właściwie rozstanie od i co. 

Książka hmmm cała książka to właściwie rozstanie od i co. 



Pokaż mimo to


;

Krótka historia o tym jak przeszłość, niedomówienia i wynikający z tego brak zaufania wpływają na teraźniejszość. 

Krótka historia o tym jak przeszłość, niedomówienia i wynikający z tego brak zaufania wpływają na teraźniejszość. 



Pokaż mimo to


;

Książka na jeden z chłodniejszych wieczorów, kiedy nie pozostaje nam nic innego jak tylko zostać w domu. Czyta się ją niebywale szybko, jednakże nie jest to jakiś zaskakujący romans, który wart jest szczególnej uwagi. 

Książka na jeden z chłodniejszych wieczorów, kiedy nie pozostaje nam nic innego jak tylko zostać w domu. Czyta się ją niebywale szybko, jednakże nie jest to jakiś zaskakujący romans, który wart jest szczególnej uwagi. 



Pokaż mimo to


;

Krótka, lekka i bardzo mnie wciągnęła :) 

Krótka, lekka i bardzo mnie wciągnęła :) 



Pokaż mimo to


",
"
Księżniczka z bajki ",Rebecca Winters,"
literatura obyczajowa, romans ",Harlequin,"
8370700039 ","
Życie księżniczki z bajki nie zawsze jest usłane różami. Znajomość Domini z doktorem Jordanem Wolfem od początku układała się niedobrze. Ale jego dzieci kochają księżniczkę, a ona odpłaciła im równie gorącym uczuciem. Co przełamie barierę nieporozumienia? Może śmiertelne niebezpieczeństwo? ","
The story princess ","
1991-01-01 ","
1991-01-01 ","
157 ","
polski ","
Małgorzata Janicka ","

ona27 

ona27 



Pokaż mimo to


;

mój pierwszy i ostatni romans z serii harlequin 

mój pierwszy i ostatni romans z serii harlequin 



Pokaż mimo to


;

Książka jest bardzo ciekawa :) zachęcam do przeczytania jej. Początek może jest trochę nudny ale zakończenie interesujące :) 

Książka jest bardzo ciekawa :) zachęcam do przeczytania jej. Początek może jest trochę nudny ale zakończenie interesujące :) 



Pokaż mimo to


",
