title,author,categories,publishing,isbn,description,orginalTitle,date,datePol,pages,lang,translator,comments,quotes
"
Julia ",Stefan Otwinowski,"
literatura piękna ",Czytelnik,,,,"
1957-01-01 ","
1957-01-01 ","
248 ","
polski ",,,
"
Historia rzymska. T. 1 ",Appian z Aleksandrii,"
historia ",Ossolineum,,,,"
1957-01-01 ","
1957-01-01 ","
365 ","
polski ","
Ludwik Piotrowicz ","

Dzieło Appiana z Aleksandrii jest bardzo nietypowe. Przede wszystkim dlatego, że nie jest kroniką. Autor przedstawia dzieje świata geograficznie, skupiając się na losach od momentu spotkania opisywanego ludu z Rzymianami. Wcześniejsze wydarzenia zostały przedstawione pobieżnie, ale i tak to często jedyne zachowane źródło informacji. Pierwszy tom (we współczesnych wydaniach, w starożytności każda z 17 ksiąg była ,,wydawana"" osobno) obejmuje księgi I-XII, obejmujące jedynie wojny z wrogami zewnętrznymi Rzymu, aż do czasów Cezara i Pompejusza. Były również księgi dotyczące wojen późniejszych (np. ,,Wojny z Partami""), ale niestety nie zachowały się. Również niestety, Appianowi za bardzo wierzyć nie można. Był wprawdzie w miarę bezstronny - fakt, fascynował go Rzym i jego potęga, ale potrafił szanować wrogów, nawet tak znienawidzonych jak Spartakus czy Mitrydates.Co z tego, skoro mnóstwo błędów popełnił z niedokładności? Najgorzej szło Appianowi z geografią. Prawie wszystkie wymieniane przez niego rzeki i góry można umiejscawiać na mapie losowo, bo kto by się przejmował takim drobiazgiem jak sto kilometrów w jedną czy drugą stronę. Zdarzały mu się również pomyłki w dokonaniach władców, zwłaszcza noszących te same imiona i panujących kolejno po sobie, których Aleksandryjczyk - pewnie dla uproszeczenia - lubił łączyć w jedną, bardzo długo żyjącą osobę. Co do liczb, to nawet nie ma co na nie zwracać uwagi - zwykle wybierał najwyższe dostępne... Tak więc, gdy Appian twierdzi jedno, a inny kronikarz drugie (chyba że to Marek Justinus) to raczej wierzcie temu drugiemu... 

Dzieło Appiana z Aleksandrii jest bardzo nietypowe. Przede wszystkim dlatego, że nie jest kroniką. Autor przedstawia dzieje świata geograficznie, skupiając się na losach od momentu spotkania opisywanego ludu z Rzymianami. Wcześniejsze wydarzenia zostały przedstawione pobieżnie, ale i tak to często jedyne zachowane źródło informacji. Pierwszy tom (we współczesnych wydaniach,... 

więcej



mniej





Pokaż mimo to


;

Przeczytane wszystkie trzy tomy. Dzieje wojen rzymskich z wrogami zewnętrznymi oraz opisanie wojen domowych i polityki. Ze wstępem L. Piotrowicza. Godne polecenia! 

Przeczytane wszystkie trzy tomy. Dzieje wojen rzymskich z wrogami zewnętrznymi oraz opisanie wojen domowych i polityki. Ze wstępem L. Piotrowicza. Godne polecenia! 



Pokaż mimo to


",
"
Matematyk Szymon Patyk ",Franciszek Fenikowski,"
literatura dziecięca ",Wydawnictwo Morskie,"
8301115939 ","
Ilustrowała Janina Rybicka ",,"
1957-01-01 ","
1957-01-01 ","
14 ","
polski ",,,
"
Utwory wybrane. Listy ",Adam Mickiewicz,"
klasyka ",Czytelnik,,"
Wybór listów jednego z największych polskich poetów okresu romantyzmu do przedstawicieli kultury i sztuki oraz do członków rodziny. ",,"
1957-01-01 ","
1957-01-01 ","
191 ","
polski  ",,"

Mickiewicz nie lubił pisać listów, są więc one bardzo lakoniczne i pełne skrótów. To jednak, co z nich bije, to ogromna pewność siebie i własnego talentu, jaką był przepełniony. I to naprawdę robi wrażenie! 

Mickiewicz nie lubił pisać listów, są więc one bardzo lakoniczne i pełne skrótów. To jednak, co z nich bije, to ogromna pewność siebie i własnego talentu, jaką był przepełniony. I to naprawdę robi wrażenie! 



Pokaż mimo to
 

",
"
Komedia Ludzka - Tom IV - Studia obyczajowe (Sceny z życia prywatnego) ",Honoré de Balzac,"
klasyka ",Czytelnik,,"
1. Kobieta porzucona.
2. Honoryna.
3. Beatrix. ",,"
1957-01-01 ","
1957-01-01 ","
460 ","
polski ","
Julian Rogoziński, Tadeusz Boy-Żeleński ",,
"
Oratoria nocne ",Kazimierz Truchanowski,"
biografia, autobiografia, pamiętnik ",Czytelnik,,"
Pełne uroku opowiadania o charakterze autobiograficznym, przesycone refleksyjną zadumą, składają się na tom zatytułowany ""Oratoria nocne"". W utworach tych, będących świadectwem dużej kultury pisarskiej Kazimierza Truchanowskiego, niepoślednią rolę odgrywa przyroda, którą autor doskonale czuje i wyraża ją odpowiednio dobranymi środkami artystycznymi. ",,"
1957-01-01 ","
1957-01-01 ","
349 ","
polski ",,,
"
Dom pod krzyżem  ",Weronika Tropaczyńska-Ogarkowa,"
powieść historyczna ",Nasza Księgarnia,,,,"
1957-01-01 ","
1957-01-01 ","
243 ","
polski ",,,
"
Muchy chodzą po mózgu ",Stanisław Cat-Mackiewicz,"
publicystyka literacka, eseje ",Wydawnictwo Literackie,,,,"
1957-01-01 ","
1957-01-01 ","
211 ","
polski ",,,"
Nasz język jest często szypiący, świszczący, syczący. Świst i syk nie są fonetycznie piękne. Ale struny skrzypiec, gdy ktoś nie umiejący grać na skrzypcach poszuruje, także wydają takie syki i świsty - brzydkie i drapiące uszy. I oto mistrzowskie gry wydobywają z tych strun tony, które nas czarują. "
"
Historia rzymska. T. 2 ",Appian z Aleksandrii,"
historia ",Ossolineum,,,,"
1957-01-01 ","
1957-01-01 ","
404 ","
polski ","
Ludwik Piotowicz ",,
"
Dusze nieśmiertelne ",Aleksander Świętochowski,"
utwór dramatyczny (dramat, komedia, tragedia) ",Ossolineum,,"
Trylogia obejmuje dramaty: ""Ojciec Makary"", ""Aureli Wiszar"" oraz ""Regina"". ",,"
1957-01-01 ","
1957-01-01 ","
347  ","
polski ",,"

""Ojciec Makary"" jeszcze się trzyma, ale każdy kolejny dramat coraz mocniej rozpruwa się w szwach. Pomysł może był, ale niezwykle niedopracowany, więc zapchany przeciętnymi rozwiązaniami. 

""Ojciec Makary"" jeszcze się trzyma, ale każdy kolejny dramat coraz mocniej rozpruwa się w szwach. Pomysł może był, ale niezwykle niedopracowany, więc zapchany przeciętnymi rozwiązaniami. 



Pokaż mimo to
 

;

Nie kupiło mnie to zupełnie. Pierwszy dramat jeszcze mnie zaciekawił, ale miałam wrażenie, że im dalej, tym jest gorzej. Może to wina stylu pisarskiego Świętochowskiego albo po prostu tematyka dzieła nie przypadła mi do gustu. 

Nie kupiło mnie to zupełnie. Pierwszy dramat jeszcze mnie zaciekawił, ale miałam wrażenie, że im dalej, tym jest gorzej. Może to wina stylu pisarskiego Świętochowskiego albo po prostu tematyka dzieła nie przypadła mi do gustu. 



Pokaż mimo to


;

Z ideą, z przesłaniem, ale potwornie melodramatyczne. I czasem aż obraźliwie oczywiste. 

Z ideą, z przesłaniem, ale potwornie melodramatyczne. I czasem aż obraźliwie oczywiste. 



Pokaż mimo to


",
