title,author,categories,publishing,isbn,description,orginalTitle,date,datePol,pages,lang,translator,comments,quotes
"
The Map A Beginner's Guide to Doing Research in Translation Studies ",Andrew Chesterman,"
językoznawstwo, nauka o literaturze ",Routledge,"
9781900650540 ",,"
The Map A Beginner's Guide to Doing Research in Translation Studies ","
2001-08-01 ",,,"
angielski ",,,
"
CD-ACTION 08/2001 ",Redakcja magazynu CD-Action,"
czasopisma ",Bauer,"
14262916 ",,,"
2001-08-01 ","
2001-08-01 ",,"
polski ",,"

Max Payne... Wspaniała gierka w stylu noir.

Jestem prawie pewny że czytałem wszystkie numery CD Action w latach 1998-2010... Szkoda że na LC nie ma Świata Gier Komputerowych którego również byłem wielkim fanem!
Ładne mieli te okładki!
Czytam pozycje od lewej do prawej, masę czasopism, tygodników, musi to znaleźć odzwierciedlenie w mojej biblioteczce :) 

Max Payne... Wspaniała gierka w stylu noir.

Jestem prawie pewny że czytałem wszystkie numery CD Action w latach 1998-2010... Szkoda że na LC nie ma Świata Gier Komputerowych którego również byłem wielkim fanem!
Ładne mieli te okładki!
Czytam pozycje od lewej do prawej, masę czasopism, tygodników, musi to znaleźć odzwierciedlenie w mojej biblioteczce :) 



Pokaż mimo to


",
"
Koi no Kawaki ",Yukine Honami,"
komiksy ",Houbunsha,"
9784832281691 ","
中野織衛は恋人に自分以外の男が二人いることを知った。
一人は常に不適に構える謎の男・辰巳。
そしてもう一人は織衛が焦がれる先輩・卓。
三人で一人を抱く歪な関係が始まった。
彼らが共犯者めいた関係を築く本当の理由とは？ ","
恋の渇き ","
2001-07-30 ",,"
178 ","
japoński ",,,
"
Le Cahier bleu ",André Juillard,"
komiksy ",Casterman,"
2203388676 ",,,"
2001-07-29 ",,"
62 ","
francuski ",,,
"
The Origins of Major War ",Dale Copeland,"
nauki społeczne (psychologia, socjologia, itd.) ",Cornell University Press,"
9780801487576 ","
""Theoretically ambitious and historically rich, this book synthesizes realist thinking about the origins of great-power wars. . . . Copeland ably shows how great-power leaders think about and respond to changing power disparities.""―Foreign Affairs


""The Origins of Major War is arguably the best statement on the causes of great power conflict in a generation. Copeland's argument is elegant and far-reaching. . . . This work will stand as the most powerful realist statement on the causes of war for some time and should be read by all students of international politics and those who wonder what lies ahead for the United States should it experience a decline in power.""―Virginia Quarterly Review


""The Origins of Major War is a deeply penetrating, extraordinarily wide-ranging, and judicious treatment of the onset of major conflict, and it offers an explanation and some evidence for the relationship between power differentials and major power conflict. Copeland provides a dynamic theory of major power war, building upon classic realism. In my view, his diagnosis and combination of prescription are substantially correct. . . . Copeland provides an elegant theory of major power war and evaluates it with several interesting case studies.""―American Political Science Review ",,"
2001-07-26 ",,"
336 ","
angielski ",,,
"
Futurama Comics #5 - Who's Dying to Be a Gazillionaire? ",James Lloyd,"
komiksy ",Bongo Comics Group,,,"
Futurama Comics #5 - Who's Dying to Be a Gazillionaire? ","
2001-07-25 ",,"
25 ","
angielski ",,"

Zawsze chciałam wziąć udział w ""Milionerach"", bo wydawało mi się, że jestem taka mądra, że milion miałabym na wejściu w kieszeni. Nie czułabym się już taka mądra, gdyby przegrana w grze oznaczała dla mnie śmierć. A czy Fry jest taki mądry czy polegnie? Polecam. Całą serię. 

Zawsze chciałam wziąć udział w ""Milionerach"", bo wydawało mi się, że jestem taka mądra, że milion miałabym na wejściu w kieszeni. Nie czułabym się już taka mądra, gdyby przegrana w grze oznaczała dla mnie śmierć. A czy Fry jest taki mądry czy polegnie? Polecam. Całą serię. 



Pokaż mimo to


",
"
Green Lantern vs. Aliens ",Rick Leonardi,"
komiksy ",Dark Horse Comics,"
9781569715383 ",,,"
2001-07-25 ",,"
96 ","
angielski ",,,
"
Last Target ",Yuuko Ikedo,"
komiksy ",Tokuma Shoten,"
9784199601644 ","
将来を約束された天才バイオリニストの航(わたる)。コンクール目前のある日、優勝候補の彼に出場辞退を促す脅迫状が！　警護を任されたボディーガードの木津(きづ)と松原(まつばら)。兄のような松原を慕う航は、クールで無口な木津が苦手。でも仕事では見せない木津の意外な優しい心遣いに、航の心は切ない想いにかられ…。 ","
ラスト・ターゲット [LAST・TARGET] ","
2001-07-25 ",,"
179 ","
japoński ",,,
"
Dziewczyna taka jak ty ",Kingsley Amis,"
literatura piękna ",Rebis,"
8371205694 ","
Jenny Bunn przjeżdża na południe Anglii, by podjąć pierwszą w życiu pracę nauczycielki. Jest młoda, naiwna, niewyrobiona towarzysko, a przede wszystkim jest dziewicą. W dodatku zakochuje się w cynicznym libertynie Patricku Stadishu, lękając się jednocześnie o swą cnotę. Perypetie tej pary są błyskotliwą grą, w którą Amis wciąga czytelnika bez reszty, racząc go przy tym dowcipnymi obserwacjami obyczajowości powojennej Anglii. ","
Take Gril Like You ","
2001-07-24 ","
2001-07-24 ","
362 ","
polski ","
Przemysław Znaniecki ","

Słodkie, tak bym to nazwała :) Lekka i w miarę dobra, ale bez szałów i ekscytacji. 

Słodkie, tak bym to nazwała :) Lekka i w miarę dobra, ale bez szałów i ekscytacji. 



Pokaż mimo to


;

Zła nie była.
Dobra wcale... 

Zła nie była.
Dobra wcale... 



Pokaż mimo to


;

Film znacznie lepszy. 

Film znacznie lepszy. 



Pokaż mimo to


;

+ ""Complete Stories"" jeszcze nie PL 

+ ""Complete Stories"" jeszcze nie PL 



Pokaż mimo to


","
Przez pięć lat szukają chłopa, a przez resztę życia żałują, że go znalazły. Zresztą, co to za chłopy. Raczej żywe trupy. Ale w grę wchodzą pieniądze. Spójrzmy, kurde, prawdzie w oczy: to zalegalizowana prostytucja. Wszystkie mają to wypisane na twarzy. Najnowsze wiadomości czytał starszy marynarz Arthur Jackson. Kochające żony? Nie rozśmieszajcie mnie. "
"
Miasto pożogi ",Larry Niven,"
fantasy, science fiction ",Mag,"
8387968889  ","
W czasie rytualnych podpaleń niszczona jest za każdym razem duża część miasta i ginie wielu niewinnych ludzi. Nikt jednak nie ma dość odwagi, by przeciwstawić się woli pradawnego bóstwa. Nikt, poza Whandellem z Posiadłości, który wraz z czarodziejem Morthem postanawia zakończyć trwającą od wieków orgię zniszczenia... ","
The Burning Cty ","
2001-07-23 ","
2001-07-23 ","
546 ","
polski ","
Wojciech Szypuła ","

Książka jest raczej prosta ale czytało się bardzo przyjemnie. Motyw pożogi jest dość ciekawy. Raczej pozycja dla mniej doświadczonych czytelników. 

Książka jest raczej prosta ale czytało się bardzo przyjemnie. Motyw pożogi jest dość ciekawy. Raczej pozycja dla mniej doświadczonych czytelników. 



Pokaż mimo to


;

Nie jest to najbardziej ambitna powieść fantasy ever, jednak zawiera całkiem sporo oryginalnych pomysłów. Niestety, fabuła jest stosunkowo nieskomplikowana, bohaterom brakuje głębi, zaś opisy czasami dłużą się niemiłosiernie. Mimo to książka ma swoje bardzo dobre momenty i ogólnie jest to przyjemna lektura, choć nie czuję potrzeby sięgania po nią zbyt często. Spory plus za posłowie i umiejscowienie akcji książki na rzeczywistych terenach. Do przeczytania. 

Nie jest to najbardziej ambitna powieść fantasy ever, jednak zawiera całkiem sporo oryginalnych pomysłów. Niestety, fabuła jest stosunkowo nieskomplikowana, bohaterom brakuje głębi, zaś opisy czasami dłużą się niemiłosiernie. Mimo to książka ma swoje bardzo dobre momenty i ogólnie jest to przyjemna lektura, choć nie czuję potrzeby sięgania po nią zbyt często. Spory plus za... 

więcej



mniej





Pokaż mimo to


;

Bardzo mnie dziwi pierwszy komentarz, według mnie to naprawdę dobra książka, ciekawie wykreowany świat, może nieco archetypiczne, ale interesujące postaci. Przeczytałem to z zapartym tchem, w jeden dzień, jeszcze za dzieciaka, ale gdy wróciłem po paru latach, to nie zmieniłem opinii.<br />
Oczywiście jeśli ktoś oczekuje jakiegoś epickiego fantasy z ogromnymi bitwami etc., to nie polecam. 

Bardzo mnie dziwi pierwszy komentarz, według mnie to naprawdę dobra książka, ciekawie wykreowany świat, może nieco archetypiczne, ale interesujące postaci. Przeczytałem to z zapartym tchem, w jeden dzień, jeszcze za dzieciaka, ale gdy wróciłem po paru latach, to nie zmieniłem opinii.<br />
Oczywiście jeśli ktoś oczekuje jakiegoś epickiego fantasy z ogromnymi bitwami etc.,... 

więcej



mniej





Pokaż mimo to


",
