title,author,categories,publishing,isbn,description,orginalTitle,date,datePol,pages,lang,translator,comments,quotes
"
Król Lear. Sonety ",William Shakespeare,"
klasyka ",Amercom,"
837385570X ","
Sonety angielskie--16 w.
Dramat angielski--17 w. ","
King Lear ","
2004-01-01 ","
2004-01-01 ","
273 ","
polski  ","
Sito, Jerzy Stanisław ",,
"
Usagi Yojimbo: Maska demona ",Stan Sakai,"
komiksy ",Egmont Polska,"
8323790647 ","
Usagi Yojimbo (jap. ""Królik Przyboczny (Ochroniarz)"") to seria komiksowa autorstwa Amerykanina japońskiego pochodzenia Stana Sakai.

Akcja rozgrywa się w Japonii na początku XVII wieku w epoce Edo. Jego bohaterami są antropomorficzne zwierzęta. Głównym bohaterem serii jest Miyamoto Usagi, królik-ronin, przemierzający kraj w ramach shogyusha - pielgrzymki wojownika, wynajmując się jako ochroniarz. Postać Miyamoto Usagiego zainspirowana była osobą mistrza miecza Miyamoto Musashiego, natomiast styl i atmosfera komiksu nawiązują do filmów Akiry Kurosawy i serii komiksowych Samotny wilk i szczenię i Groo the Wanderer. ","
Usagi Yojimbo : Book 14 ","
2004-01-01 ","
2004-01-01 ","
220 ","
polski ","
Jarosław Grzędowicz ","

Usagi = Najlepsza seria komiksowa !!! 

Usagi = Najlepsza seria komiksowa !!! 



Pokaż mimo to


",
"
Alfabet Rokity ",Michał Karnowski,"
publicystyka literacka, eseje ",Wydawnictwo M,"
83-7221-893-5 ","
Książka w konwencji kryminału odtwarza zdarzenia związane z aferą Rywina i pracami komisji śledczej. Jest wciągająca, napisana lekko, pojawia się w niej wiele anegdot i zabawnych sytuacji, zawiera wypowiedzi Rokity dotyczące jego biografii, upodobań kulinarnych, Kościoła, wizji państwa. ",,"
2004-01-01 ","
2004-01-01 ","
298 ","
polski ",,"

- przeczytana drugi raz (2006) 

- przeczytana drugi raz (2006) 

Oznaczone jako spoiler 

Pokaż mimo to


;

Mam wrażenie że Rokita swoją wartość bardziej podpiera pochodzeniem i osiągnieciami przodków niż rzeczywistym swoim dorobkiem polityczno-naukowym. Nie rozumiem skąd w nim takie uwielbienie swojej osoby, próbuję przypomnieć sobie jakiś jego większy sukces i nic mi do głowy nie przychodzi. Został wykorzystany przez Tuska do wprowadzenia na polskie salony szkodliwej dla Polski partii politycznej mamiony perspektywą fotela premiera (nawet w tym przypadku nazywając siebie ""premierem z Krakowa"" wykorzystuje fakt pochodzenia z miasta królewskiego co już samo w sobie jest infantylne i pasuje mi jak ulał do późniejszych ekscesów lotniczych w stylu ""Niemce mnie biją"").
Dlaczego ten piękny kraj zawsze trafia na polityków pokroju Rokity- niby dobrych ludzi ale zupełnych nieudaczników ""bez jaj"" których nawet pełniaca swoje obowiązki stewardesa jest w stanie wyprowadzić z równowagi do tego stopnia że sami z siebie zrobią pośmiewisko. 
Mam poglądy prawicowe ale wkurza mnie kiedy przedstawiciele popieranej przeze mnie partii zawsze przed wyborami coś wywiną, od chlania w samolocie całymi rodzinami po insynuacje że Polska powinna zastanowić się nad wysłaniem wojsk na Ukrainę na wojnę z Rosją. Tak ostatnio wypowiedział się Duda, a mnie wkurza że zawsze moja partia wysunie jakąś Dudę która da się sprowokować i zacznie gadać brednie.
Co to ma wspólnego z tą książką? Bardzo wiele, jeśli chcecie zapoznać się z wynurzeniami narcystycznego, zapatrzonego w siebie nieskutecznego politycznie bawidamka to kupcie tą książkę bo ona o tym jest. 

Mam wrażenie że Rokita swoją wartość bardziej podpiera pochodzeniem i osiągnieciami przodków niż rzeczywistym swoim dorobkiem polityczno-naukowym. Nie rozumiem skąd w nim takie uwielbienie swojej osoby, próbuję przypomnieć sobie jakiś jego większy sukces i nic mi do głowy nie przychodzi. Został wykorzystany przez Tuska do wprowadzenia na polskie salony szkodliwej dla Polski... 

więcej



mniej





Pokaż mimo to


;

Podchodziłem jak do jeża. Rokitę ceniłem, ale nie przepadałem za nim. Ten wywiad rzeka pokazuje jednak dobitnie, jak tęgim umysłem jest Rokita. I wcale nie jest to książka tylko o aferze Rywina. Rokita wspomina dzieciństwo, dorastanie, pierwsze fascynacje, miłości, pierwsze kroki w polityce, charakteryzuje czołowych polskich polityków, itd. Intelektualna uczta. 

Podchodziłem jak do jeża. Rokitę ceniłem, ale nie przepadałem za nim. Ten wywiad rzeka pokazuje jednak dobitnie, jak tęgim umysłem jest Rokita. I wcale nie jest to książka tylko o aferze Rywina. Rokita wspomina dzieciństwo, dorastanie, pierwsze fascynacje, miłości, pierwsze kroki w polityce, charakteryzuje czołowych polskich polityków, itd. Intelektualna uczta. 



Pokaż mimo to


;

Jan Rokita. Ciekawa, bezsprzecznie bardzo ciekawa postać naszego życia publicznego. Trochę żal, że wycofał się z aktywnej polityki. Książkę warto przeczytać bez względu na osobiste poglądy. 

Jan Rokita. Ciekawa, bezsprzecznie bardzo ciekawa postać naszego życia publicznego. Trochę żal, że wycofał się z aktywnej polityki. Książkę warto przeczytać bez względu na osobiste poglądy. 



Pokaż mimo to


",
"
Wielki sen o niebie ",Sam Shepard,"
literatura piękna ",Państwowy Instytut Wydawniczy,"
8306029291 ","
W najnowszym zbiorze opowiadań spotykamy zbiorowisko samotników, włóczęgów, hodowców koni i życiowych rozbitków. Gnani pragnieniem zmiany, odczuwają głębokie, irracjonalne sprzeczności. ",,"
2004-01-01 ","
2004-01-01 ","
148 ","
polski ","
Franciszek Cezary Murawski ","

Zbiór opowiadań napisanych przez znakomitego filmowca prowadzi czytelnika przez farmy, padoki, motele, zajazdy i drogi południowej części Stanów Zjednoczonych. Poszczególne historie opowiedziane są niezwykle plastycznym językiem, dającym wrażenie czytania fragmentów scenariuszy filmowych. Relacje między bohaterami opowiadań to prawdziwa paleta emocji, ale takich bez ""fajerwerków"" - znajdziemy tu: upór, przekorę, rozczarowanie, złośliwość... jest też miłość, jednakże ujrzymy ją wyraźnie dopiero po zdjęciu kolejnych warstw uczuć, które zdają się ją maskować. 

Zbiór opowiadań napisanych przez znakomitego filmowca prowadzi czytelnika przez farmy, padoki, motele, zajazdy i drogi południowej części Stanów Zjednoczonych. Poszczególne historie opowiedziane są niezwykle plastycznym językiem, dającym wrażenie czytania fragmentów scenariuszy filmowych. Relacje między bohaterami opowiadań to prawdziwa paleta emocji, ale takich bez... 

więcej



mniej





Pokaż mimo to


;

Trzeba by przeczytać w oryginale, wydaje mi się, że pod powierzchnią polskiego tłumaczenia kryje się coś jeszcze, może coś innego, może więcej melancholii, a może jednak więcej błękitnego nieba?
Ale mimo to – przekonują mnie lapidarność i celność obserwacji autora, fokus na fascynujące osobowości, choćby byli to zwykli obywatele. Te historie – choć zdaje się momentami, że zbyt krótkie, urywkowe, zdawkowe – są uchwyceniem obecności, momentów w życiu, dla jednych banalnych, dla innych przełomowych, w ostatecznym rozrachunku niezwykłych, kiedy to w jednej chwili można zauważyć, że ""psy drapią siatkowe drzwi"" i zastanawiać się nad wyjątkowo istotną kwestią: ""Jak dawno temu pocałowałem ją pierwszy raz i kogo wtedy udawałem?"". 

Trzeba by przeczytać w oryginale, wydaje mi się, że pod powierzchnią polskiego tłumaczenia kryje się coś jeszcze, może coś innego, może więcej melancholii, a może jednak więcej błękitnego nieba?
Ale mimo to – przekonują mnie lapidarność i celność obserwacji autora, fokus na fascynujące osobowości, choćby byli to zwykli obywatele. Te historie – choć zdaje się momentami, że... 

więcej



mniej





Pokaż mimo to


;

Tytuł ładniejszy od zawartości, chociaż w sumie - tytuł tak samo nijaki jak zawartość. Można przeczytać, ale śmiało można także nie czytać. 18 opowiadań o amerykańskich samotnikach, ludziach na skraju, w trakcie podejmowania życiowych decyzji, z niewiadomą przyszłością, gdzieś na zakręcie i po przejściach. Historie ludzkie trudno zapamiętywalne w swojej zwykłości. Ładny język, choć bezstylowy i bez znaków szczególnych. 

Tytuł ładniejszy od zawartości, chociaż w sumie - tytuł tak samo nijaki jak zawartość. Można przeczytać, ale śmiało można także nie czytać. 18 opowiadań o amerykańskich samotnikach, ludziach na skraju, w trakcie podejmowania życiowych decyzji, z niewiadomą przyszłością, gdzieś na zakręcie i po przejściach. Historie ludzkie trudno zapamiętywalne w swojej zwykłości. Ładny... 

więcej



mniej





Pokaż mimo to


;

W Sztuce Słowa, opowiadania pełnią rolę etiud – są szlifowaniem autorskiego talentu, w którym mistrzostwo polega na skumulowaniu maksimum sensu, w jak najkrótszej formie, co przełożyć się ma na eksplozję czytelniczych emocji. Zbiorek S.Shepard’a pt. „Wielki sen o Niebie” zawiera takie perfekcyjne miniatury, będące jednocześnie urokliwymi preludiami, rozbrzmiewającym głębią świadomych i nieświadomych lęków, urokliwą melodyką codzienności oraz melancholią tęsknoty – za przyjaźnią, miłością i niedostatkiem, tak często nazywanym Spełnieniem. Skomponowane w tonacji reminiscencji, przenoszą nas w rozmaite realności i krajobrazy – jezior, pustyń i przydrożnych barów, wynosząc jednocześnie w przestrzeń, gdzie góra i dół nie mają znaczenia, a na wszystko można spojrzeć z hippisowsko-gwiezdnej perspektywy. Przypominają - parafrazując słowa Autora - że „Wielki sen o Niebie jest tym, co się nam przydarza, gdy z uporem próbujemy śnić coś innego”, oraz że cudowna możność bytowania na Ziemi, staje się wówczas błogosławieństwem. 
grregu 

W Sztuce Słowa, opowiadania pełnią rolę etiud – są szlifowaniem autorskiego talentu, w którym mistrzostwo polega na skumulowaniu maksimum sensu, w jak najkrótszej formie, co przełożyć się ma na eksplozję czytelniczych emocji. Zbiorek S.Shepard’a pt. „Wielki sen o Niebie” zawiera takie perfekcyjne miniatury, będące jednocześnie urokliwymi preludiami, rozbrzmiewającym głębią... 

 więcej



mniej





Pokaż mimo to


",
"
Psychologia nadmiernego jedzenia. Przyczyny, konsekwencje, sposoby zmiany ",Nina Ogińska-Bulik,"
nauki społeczne (psychologia, socjologia, itd.) ",Wydawnictwo Uniwersytetu Łódzkiego,"
9788379692965 ","
„Psychologia nadmiernego jedzenia. Przyczyny. Konsekwencje. Sposoby zmiany”, autorstwa Niny Ogińskiej-Bulik jest bardzo wszechstronną i obszerną publikacją, która niewątpliwie wzbogaca skromny dorobek literatury w zakresie psychologicznych uwarunkowań nadwagi i otyłości. Monografia uwzględnia zarówno poznawcze, jak praktyczne problemy związane z nadmiernym jedzeniem. Problem nadwagi i otyłości pokazano w kategoriach normy i patologii oraz uwarunkowań kulturowych i psychologicznych. Każde ujęcie przedstawione zostało w aspekcie przyczyn, konsekwencji i sposobów zmiany.

Zasadniczą część książki stanowią wyniki badań dotyczących psychologicznych uwarunkowań nadmiernego jedzenia oraz nadwagi. Badania przeprowadzono w trzech grupach wiekowych, tj. u dzieci, młodzieży i dorosłych, ogółem wśród 1322 osób, w tym u ponad 800 z nadmierną masą ciała. Uzyskane wyniki potwierdziły znaczącą rolę zmiennych psychologicznych w procesie nadmiernego jedzenia i powstawania nadwagi. Dotyczy to przede wszystkim przekonań i oczekiwań, przeżywanych emocji oraz sposobów radzenia sobie ze stresem.

Uwzględniając znajomość mechanizmów psychologicznych uwikłanych w proces nadmiernego jedzenia opracowano dwa programy oddziaływań psychologicznych wspomagające proces redukcji nadmiernej masy ciała. Pierwszy jest przeznaczony dla młodzieży i składa się z 5 warsztatów, drugi – dla dorosłych kobiet, obejmuje dziesięć sesji.

Ponieważ ciągle wzrasta liczba osób z nadwagą i otyłością i wciąż brak jest skutecznych metod ich zwalczania, monografia otwiera nowe możliwości dla oddziaływań psychologicznych. Książka jest przeznaczona dla szerokiego grona odbiorców reprezentujących różne dyscypliny naukowe, w tym psychologię, pedagogikę, socjologię, medycynę. Może być wykorzystywana przez studentów, praktyków oraz ludzi, którzy sami borykają się z problemem nadmiernej masy ciała. ",,"
2004-01-01 ","
2004-01-01 ","
322 ","
polski ",,"

""Psychologia nadmiernego jedzenia"" jest raczej formą opracowania naukowego na temat przyczyn nadwagi u dzieci, młodzieży i dorosłych. Książka składa się z obszernego wstępu teoretycznego, opisu przeprowadzonych badań oraz ich wyników, a także planu warsztatów mających na celu zrozumienie problemów osobom borykającym się z nadmiernym jedzeniem. Książka jest ciekawa, ale wyniki badań nie zostały przedstawione w sposób zrozumiały dla kogoś, kto nie zajmują się takimi badaniami i analizami na co dzień. Mi osobiście mało co udało się wywnioskować z zamieszczonych tabel. Poza tym odniosłam wrażenie, że to opracowanie bazuje na niezbyt aktualnej wiedzy - nie od dziś przecież wiadomo, że to nie tłuszcz jest największym złem, ale cukier, a ten fakt jest praktycznie niepodkreślany. Myślę, że warty przeczytania jest tylko wstęp teoretyczny oraz szczegółowy program warsztatów. 

""Psychologia nadmiernego jedzenia"" jest raczej formą opracowania naukowego na temat przyczyn nadwagi u dzieci, młodzieży i dorosłych. Książka składa się z obszernego wstępu teoretycznego, opisu przeprowadzonych badań oraz ich wyników, a także planu warsztatów mających na celu zrozumienie problemów osobom borykającym się z nadmiernym jedzeniem. Książka jest ciekawa, ale... 

więcej



mniej





Pokaż mimo to


;

To bardziej praca badawcza, coś na wzór pracy doktoranckiej lub magisterskiej, z przytoczonymi cytatami z innych książek i dużą ilością danych, tabelek, analiz. Są też przykładowe ćwiczenia do dla osób pracujących z grupami ludzi z tego typu problemami. Zwykły człowiek, który będzie chciał coś dla siebie wyciągnąć z książki może się zrazić, gdyż wiele nie wyniesie. Pozycja bardzo dobra dla grupy docelowej - terapeuci, lekarze, ale nie dla osób które szukają pomocy. 

To bardziej praca badawcza, coś na wzór pracy doktoranckiej lub magisterskiej, z przytoczonymi cytatami z innych książek i dużą ilością danych, tabelek, analiz. Są też przykładowe ćwiczenia do dla osób pracujących z grupami ludzi z tego typu problemami. Zwykły człowiek, który będzie chciał coś dla siebie wyciągnąć z książki może się zrazić, gdyż wiele nie wyniesie. Pozycja... 

więcej



mniej





Pokaż mimo to


;

Dostępna w czytelni on-line:
http://www.ibuk.pl/fiszka/2470/psychologia-nadmiernego-jedzenia.html 

Dostępna w czytelni on-line:
http://www.ibuk.pl/fiszka/2470/psychologia-nadmiernego-jedzenia.html 



Pokaż mimo to


",
"
Historia drugiej wojny światowej 1939-1945 ",Antoni Czubiński,"
powieść historyczna ",Rebis,"
8373016074 ","
Niniejsza książka jest zwięzłą syntezą historii drugiej wojny światowej. Autor, korzystając ze swego bogatego doświadczenia badacza dziejów i wykładowcy uniwersyteckiego, opisał motywy i plany walczących w latach 1939-1945 mocarstw. Przedstawił realizację i skutki przeprowadzonych operacji i kampanii militarnych, przebieg działań dyplomatycznych oraz wysiłki propagandowe i organizacyjne. Ukazał przekształcanie się wojny frontowej w wojnę o charakterze totalnym. Druga wojna światowa przedstawiona została jako wielowątkowy proces, na który złożyło się mnóstwo wydarzeń i zjawisk. ",,"
2004-01-01 ","
2004-01-01 ","
308 ","
polski ",,"

Bardzo dobra i rzetelna pod względem faktograficznym, a choć nie jest w stanie opisać szczegółowo wszystkich wydarzeń IIWŚ, książka jest dobrym źródłem wiedzy. Największym minusem jest styl napisania - bardzo suchy, czysto informacyjny, co sprawia, że nie zawsze czyta się lekko. Polecam wielbicielom historii XX wieku. 

Bardzo dobra i rzetelna pod względem faktograficznym, a choć nie jest w stanie opisać szczegółowo wszystkich wydarzeń IIWŚ, książka jest dobrym źródłem wiedzy. Największym minusem jest styl napisania - bardzo suchy, czysto informacyjny, co sprawia, że nie zawsze czyta się lekko. Polecam wielbicielom historii XX wieku. 



Pokaż mimo to


;

Jedna z lepszych książek o tematyce wojennej. Analitycznie ukazanie przebiegu II wojny światowej z punktu widzenia każdego kraju biorącego w niej udział.Mimo iż książka jest usiana wieloma suchymi faktami to bardzo dobrze się ją czyta. Polecam miłośnikom tej tematyki... 

Jedna z lepszych książek o tematyce wojennej. Analitycznie ukazanie przebiegu II wojny światowej z punktu widzenia każdego kraju biorącego w niej udział.Mimo iż książka jest usiana wieloma suchymi faktami to bardzo dobrze się ją czyta. Polecam miłośnikom tej tematyki... 



Pokaż mimo to


;

Niezwykle dobra książka, której największym plusem jest kompleksowość zawartych informacji, wszystkie najważniejsze wydarzenia II wojny światowej są zgrabnie zawarte i opisane przystępnym językiem. Poza samym przebiegiem i bilansem tego konfliktu jest również zawarte rzeczowe określenie przyczyn pośrednio i bezpośrednio odpowiedzialnych za wybuch wojny. Wszelkie ilustracje zostały zastąpione klarownymi tabelami obrazującymi chociażby potencjał militarny danego państwa. Sadzę, że to pozycja obowiązkowa dla osób, które dopiero zainteresowały się tematem II Wojny światowej, ponieważ po tej lekturze, przechodząc do bardziej wyspecjalizowanych książek traktujących o tym okresie, czytelnik nie będzie się czuć jak dziecko we mgle. Grubość książki absolutnie nie przeraża, a mnogość pożytecznej wiedzy zachwyca. 

Niezwykle dobra książka, której największym plusem jest kompleksowość zawartych informacji, wszystkie najważniejsze wydarzenia II wojny światowej są zgrabnie zawarte i opisane przystępnym językiem. Poza samym przebiegiem i bilansem tego konfliktu jest również zawarte rzeczowe określenie przyczyn pośrednio i bezpośrednio odpowiedzialnych za wybuch wojny. Wszelkie ilustracje... 

więcej



mniej





Pokaż mimo to


;

Porównanie:
Józef Piłsudski 

Porównanie:
Józef Piłsudski 



Pokaż mimo to


",
"
Marsjanie i Wenusjanki. Tajemnica udanego związku ",John Gray,"
poradniki ",Zysk i S-ka,"
8372984425 ","
W kolejnej książce John Gray w charakterystyczny dla siebie - dowcipny i niezwykle sugestywny - sposób tłumaczy, dlaczego obie płcie są nawzajem tak tajemnicze. Gdy zrozumiemy, że kobiety i mężczyźni nie tylko się różnią, ale właśnie powinni się różnić, będziemy potrafili wykorzystać owe odmienności, aby wzbogacać i urozmaicać swoje życie. ",,"
2004-01-01 ","
2004-01-01 ","
284 ","
polski ","
Jerzy Łoziński ","

Nawet nie pamiętam, czy ją czytałam. Kilka książek z tej serii starałam się przejrzeć w poszukiwaniu jakiejś zmieniającej życie na lepsze mądrości, ale nawet te świętości w ramkach wszystkie mi brzmiały tak samo. Nienawidzę poradników i sposobu, w jaki wpajają przeświadczenie, że kilka prostych zasad pozwoli nam zmienić życie na lepsze. Jak reklama ruskich pigułek na odchudzanie. 

Nawet nie pamiętam, czy ją czytałam. Kilka książek z tej serii starałam się przejrzeć w poszukiwaniu jakiejś zmieniającej życie na lepsze mądrości, ale nawet te świętości w ramkach wszystkie mi brzmiały tak samo. Nienawidzę poradników i sposobu, w jaki wpajają przeświadczenie, że kilka prostych zasad pozwoli nam zmienić życie na lepsze. Jak reklama ruskich pigułek na... 

więcej



mniej





Pokaż mimo to


;

Przesłuchałam w formie audiobooka w oryginale. 2 odcinki po 45 minut.
Fajna jako skondensowane podsumowanie różnic między mężczyznami i kobietami. Słucha się szybko i miło. 

Przesłuchałam w formie audiobooka w oryginale. 2 odcinki po 45 minut.
Fajna jako skondensowane podsumowanie różnic między mężczyznami i kobietami. Słucha się szybko i miło. 



Pokaż mimo to


",
"
Szukajcie mego oblicza ",John Updike,"
literatura piękna ",Rebis,"
8373013474 ","
Wiosną 2001 roku na odludziu w środkowym Vermoncie spotykają się dwie kobiety. 78-letnia malarka Hope udziela wywiadu młodej dziennikarce z Nowego Jorku Kathryn. Snując opowieść o swoim burzliwym życiu, niespodziewanych zakrętach własnej kariery, podsumowuje triumfalne, wzruszające, a czasem zabawne dzieje powojennej amerykańskiej sztuki. W czasie wywiadu między kobietami zawiązuje się przedziwna więź, która każe im nakładać kolejne maski: matki i córki, pacjentki i tarapeutki, ofiary i drapieżcy, idola i wyznawczyni. ","
Seek My Face ","
2004-01-01 ","
2004-01-01 ","
280 ","
polski ","
Jerzy Kozłowski ","

Bardzo plastyczny język, świetnie oddana atmosfera zanurzania się we wspomnieniach. Dobrze zarysowane postacie, bez jednoznacznej oceny. Trochę za długie zdania, dużo rozbudowanych wtrąceń, co może powodować gubienie wątku i lekki chaos. Ogólnie mówiąc przyjemna lektura, szczególnie na pochmurne popołudnie. 

Bardzo plastyczny język, świetnie oddana atmosfera zanurzania się we wspomnieniach. Dobrze zarysowane postacie, bez jednoznacznej oceny. Trochę za długie zdania, dużo rozbudowanych wtrąceń, co może powodować gubienie wątku i lekki chaos. Ogólnie mówiąc przyjemna lektura, szczególnie na pochmurne popołudnie. 



Pokaż mimo to


;

Malarka, była żona dwóch malarzy i jednego finansisty wspomina swoje życie w wywiadzie-rzece.Poznajemy ją, jej mężów oraz środowisko artystyczne powojennych Stanów. To co mnie najbardziej zachwyciło w książce to doskonale pokazana starość głównej bohaterki. Aż czułam jej ból artretycznych palców...Nie zgadzam się natomiast z opisem książki z okładki o specjalnej więzi między autorką wywiadu a bohaterką. Nie ma tu więzi. Jest tylko niechęć ze strony autorki (paradoksalne) oraz nieśmiała, niespełniona nadzieja na przyjaźń ze strony bohaterki. 

Malarka, była żona dwóch malarzy i jednego finansisty wspomina swoje życie w wywiadzie-rzece.Poznajemy ją, jej mężów oraz środowisko artystyczne powojennych Stanów. To co mnie najbardziej zachwyciło w książce to doskonale pokazana starość głównej bohaterki. Aż czułam jej ból artretycznych palców...Nie zgadzam się natomiast z opisem książki z okładki o specjalnej więzi... 

więcej



mniej





Pokaż mimo to


;

Jak ktoś tworzy zdania na pół strony, to niezależnie jak dobrze, kwieciście, zmysłowo będzie napisana książka- zanudzi w końcu. Dobra pozycja ale czuje się zmęczona strasznie jej czytaniem. 

Jak ktoś tworzy zdania na pół strony, to niezależnie jak dobrze, kwieciście, zmysłowo będzie napisana książka- zanudzi w końcu. Dobra pozycja ale czuje się zmęczona strasznie jej czytaniem. 



Pokaż mimo to


",
"
Sześć minut przed czasem ",Joanna Szczepkowska,"
publicystyka literacka, eseje ",Wydawnictwo Literackie,"
8308036228 ","
Książkę tą czyta się jak powieść w odcinkach i ogląda jak film ze scenografią i bohaterami z dobrze znanego świata - na który autorka patrzy krytycznie, ale z pogodą i wyrozumiałością. ",,"
2004-01-01 ","
2004-01-01 ","
175 ","
polski ",,"

Bystre oko i wprawny sposób pisania pani Joanny Szczepkowskiej, sprawia, ze felietony pozostają w pamięci. Bohaterowie poszczególnych opowiesci są wybrani spośród nas, przecietnych obywateli. Autorka pisze o nich, w taki sposób, że wydają się wręcz zmyśleni. Tymczasem to otaczająca nas codzienność, ale nie każdy potrafi dojrzeć ją w taki sposób. Czytałam dwa razy i pewnie kiedys znów wrócę. 

Bystre oko i wprawny sposób pisania pani Joanny Szczepkowskiej, sprawia, ze felietony pozostają w pamięci. Bohaterowie poszczególnych opowiesci są wybrani spośród nas, przecietnych obywateli. Autorka pisze o nich, w taki sposób, że wydają się wręcz zmyśleni. Tymczasem to otaczająca nas codzienność, ale nie każdy potrafi dojrzeć ją w taki sposób. Czytałam dwa razy i pewnie... 

więcej



mniej





Pokaż mimo to


;

fajnie się czyta te małe felietoniki 

fajnie się czyta te małe felietoniki 



Pokaż mimo to


;

Ciekawe, dowcipne, inteligentne, króciutkie felietoniki-mini opowiadanka. Świetna lektua w pociągu, czekając na przystanku, tuż przed zaśnięciem, aby zapadać w sen z uśmiechem lub ...śmiechem. 

Ciekawe, dowcipne, inteligentne, króciutkie felietoniki-mini opowiadanka. Świetna lektua w pociągu, czekając na przystanku, tuż przed zaśnięciem, aby zapadać w sen z uśmiechem lub ...śmiechem. 



Pokaż mimo to


",
"
Dziennik okropności z przeszłości ",Terry Deary,"
literatura dziecięca ",Egmont Polska,"
8323721017 ","
HISTORIA NA OSTRO!

Uzupełnij ""Dziennik okropności z przeszłości"" o swoje własne, dziwne, niezwykłe, koszmarne albo katastroficzne historie. Przeczytaj o niewiarygodnych okropnościach z przeszłości. Może dowiesz się, że...

* W dniu urodzin twojego tatusia Karolowi I ścięto głowę!
* 21 osób utonęło w melasie w ostatnim dniu semestru!
* Masz urodziny tego samego dnia, co Iwan Groźny!

Każdy dzień w twoim ""Dzienniku okropności z przeszłości"" musi być rocznicą czegoś naprawdę strasznego, odrażającego albo po prostu dziwacznego.

Koszmarne i zarazem fascynujące wydarzenia na każdy dzień roku!

Dzięki ""Dziennikowi okropności z przeszłości"" historia tętni życiem! ","
Dreadful Diary ","
2004-01-01 ","
2004-01-01 ","
128 ","
polski ","
Katarzyna Chodorowska-Zdebiak ","

Dzienniki… to książka ciekawa pod kilkoma względami. Zrobiona jak kalendarz, wykonana a la kołonotatnik, na stornach parzystych prezentuje po jednej makabrycznej ciekawostce dla każdego dnia roku, na nieparzystych zostawiając miejsca na adnotacje właściciela. Uzupełniona dodatkowo w humorystyczne rysunki na pewno jest pozycją atrakcyjną.

Poza tym ciekawe fakty (kto był pierwszym pijanym kierowcą, kto pierwszy zginął w katastrofie lotniczej, jak ginęli znani i wielcy…), podane w humorystyczny i przystępny, zdecydowanie łatwiej przyswajany niż w szkole sposób, ale…

Właśnie. Z publikacją tą jest jeden poważny zgrzyt. Skierowana dla dzieci nie tylko jest makabryczna, ale pełna czarnego humoru nie najwyższych lotów. Porównania też nie są wyszukane, a całość przypomina programy pokroju Śmierć na 1000 sposobów. Brak w tym poszanowania dla ludzkiej tragedii, za dużo wykorzystywania śmierci w komercyjny sposób i przede wszystkim zbyt chore podejście do tematu. Jakby chciano na siłę znieczulić dzieci i młodzież na coś, na co powinny być uczulone. Jakby chciano zabić współczucie i poszanowanie dla życia i śmierci.

O wartości tej publikacji trudno jest coś powiedzieć, rozsądzić czy warto ja poznać czy nie. Własnemu dziecku bym jej nie dał i chyba niech to stanowi moje podsumowanie, choć wartości edukacyjnej nie mogę jej odmówić.
Opinia dostępna również na:http://ksiazkarnia.blog.pl/2014/07/02/dziennik-okrop…-z-przeszlosci/ 

Dzienniki… to książka ciekawa pod kilkoma względami. Zrobiona jak kalendarz, wykonana a la kołonotatnik, na stornach parzystych prezentuje po jednej makabrycznej ciekawostce dla każdego dnia roku, na nieparzystych zostawiając miejsca na adnotacje właściciela. Uzupełniona dodatkowo w humorystyczne rysunki na pewno jest pozycją atrakcyjną.

Poza tym ciekawe fakty (kto był... 

więcej



mniej





Pokaż mimo to


;

Książka zawiera bardzo dużo dat i informacji tak różnorodnych, że nie da się wszystkiego zapamiętać. 

Książka zawiera bardzo dużo dat i informacji tak różnorodnych, że nie da się wszystkiego zapamiętać. 



Pokaż mimo to


;

Wszystkie książki z tej serii są świetne, zatem ta też się udała Deary'emu!!

Śmiałam się do rozpuku.
Momentami jednak książka jest nieco brutalna, dlatego Polecam starszym czytelnikom, nie dzieciom. 

Wszystkie książki z tej serii są świetne, zatem ta też się udała Deary'emu!!

Śmiałam się do rozpuku.
Momentami jednak książka jest nieco brutalna, dlatego Polecam starszym czytelnikom, nie dzieciom. 



Pokaż mimo to


",
