title,author,categories,publishing,isbn,description,orginalTitle,date,datePol,pages,lang,translator,comments,quotes
"
Rycerz Niepokalanej, listopad 1994 ",redakcja Rycerza Niepokalanej,"
czasopisma ",Wydawnictwo Ojców Franciszkanów Niepokalanów,"
02088878 ",,,"
1994-11-01 ","
1994-11-01 ","
32 ","
polski ",,,
"
Mury obronne Krosna od XIV do XVIII wieku ",Jerzy Ginalski,"
historia ",Muzeum Rzemiosła w Krośnie,"
8390205718 ",,"
Mury obronne Krosna od XIV do XVIII wieku ","
1994-11-01 ","
1994-11-01 ","
32 ","
polski ",,,
"
Transformers 6/1994 ",Simon Furman,"
komiksy ",TM-Semic,"
12308625 ","
W komiksie dwie historie:
1.Czynnik ludzki!
2.Oko cyklonu ","
Transformers #68-69 ","
1994-11-01 ","
1994-11-01 ","
50 ","
polski ","
Anna Szczuka ",,
"
Secret Service 19 (grudzień 1994) ",Waldemar Nowak,"
czasopisma ",ProScript,,"
Dziewiętnasty numer Secret Service, ze świąteczną niespodzianką, czyli z Cover Disk po raz pierwszy.

Ponadto w numerze recenzje gier:
Colonization,
System Shock. ",,"
1994-11-01 ","
1994-11-01 ","
84 ","
polski ",,,
"
Stargate ",Dean Devlin,"
fantasy, science fiction ",Penguin Viking ,"
9780451184108 ","
A brilliant archaeologist and a fearless military man lead a team through the ancient Stargate and discover a planet where the humans are enslaved by the Egyptian god Ra. ","
Stargate ","
1994-11-01 ",,"
269 ","
angielski ",,"

Nowelizacja filmu pod tym samym tytułem. Jednak nie jest to napisana na kolanie szybka adaptacja. Już od samego początku widać, że książka ta stanowi doskonałe rozwinięcie filmu. Poznajemy wiele szczegółów, które działy się przed lub po danych scenach. Poznajemy przemyślenia bohaterów. Czyta się to z zainteresowaniem. Niektóre rzeczy są poprowadzone inaczej, ale są to niewelkie różnice, które zapewne zmieniono w trakcie realizacji filmu. Na przykład:
- rozmowa Daniela z Catherine nie odbywa się w aucie, ale w jego mieszkaniu, które wynajmuje od jakiegoś Rosjanina,
- Daniel wpada na trop konstelacji nie dzięki gazecie strażnika, tylko włamuje się do biura O’Neila i tam spostrzega mapę gwiazd,
- dowiadujemy się, że O’Neil był wcześniej zabójcą działającym na zlecenie rządu, poznajemy historię jego małżeństwa i jego dzieciaka.
- Ra używa statku, aby przemieszczać się pomiędzy odległymi kopalniami kwarcu na różnych planetach w tym zakątku wszechświata, przybył akurat aby sprawdzić dlaczego transport kwarcu nie został wykonany na czas.
- zemsta za współpracę plemienia z Ziemianami jest bardziej krwawa, strażnicy Ra dokonują masakry na mieszkańcach na lądzie, nie z powietrza - Kasuf - przywódca plemienia jest torturowany i zostaje zawieszony w powietrzu przy symbolu Ra.
- jest też spory opis początków Ra na Ziemi, budowa piramidy, podporządkowywanie ludności, narastający strach i w końcu bunt.
- Ra podczas szamotaniny z Danielem traci rękę (film ogladalem wiele razy ale tego nie zauwazylem, jednak jest to tez subtelnie pokazane, bardziej dosadnie pokazana jest utrata głowy Anubisa).
- Nabeh - przyjaciel Skaary w książce przeżył,
- gdy na pokład piramidy przybywa bomba, w druga stronę wyruszają wszystkie dzieci niewolnicy Ra (zostają uratowane).
Moim zdaniem bardzo dobra adaptacja, szkoda że nie została wydana po polsku. 

Nowelizacja filmu pod tym samym tytułem. Jednak nie jest to napisana na kolanie szybka adaptacja. Już od samego początku widać, że książka ta stanowi doskonałe rozwinięcie filmu. Poznajemy wiele szczegółów, które działy się przed lub po danych scenach. Poznajemy przemyślenia bohaterów. Czyta się to z zainteresowaniem. Niektóre rzeczy są poprowadzone inaczej, ale są to... 

więcej



mniej



Oznaczone jako spoiler 

Pokaż mimo to


",
"
Drawing Blood ",Poppy Z. Brite,"
horror ",Dell Publishing,"
9780440214922 ","
Robert McGee is a man living under a dark cloud. Acclaimed cartoonist of the underground comic book Birdland, he has moved his family from Texas to New Orleans and finally to Missing Mile, North Carolina. But Robert is unable to escape the drinking and the violence that have become as natural to him as breathing. Soon after he and his family settle into a decrepit farmhouse, Robert kills his wife, his younger son, and then himself. Only his five-year-old son, Trevor, is left alive. Twenty years later Trevor McGee, also a cartoonist, returns to Missing Mile to the house in which his family once lived. He has been running from the truth for years, and finally realizes he must face his demons. He fears that what happened to his father will happen to him. But if it does, Trevor thinks, at least I won't have anyone to kill. Then he befriends Zachary Bosch, a computer hacker from New Orleans running from the law. In the house, which Trevor calls Birdland, they must confront much more than bad memories. For the house itself carries its own dark force, which threatens to envelop Trevor in the past and destroy him. Stephen King's The Shining re-created the haunted house novel in the '70s with a stunning vision; Brite combines these elements in a totally new way to reimagine this genre for the '90s with a brilliant new power.

From the hottest voice in contemporary horror comes a hip, sensual, and totally original reimagining of the haunted house story. Trevor McGee is a survivor. Twenty years ago, his father took the lives of his mother, his brother and himself in an inexplicable explosion of murder and suicide. Now Trevor has returned home to face the demons. . . . ",,"
1994-10-28 ",,"
403 ","
angielski ",,"

Proza Brite jest jak tabliczka czekolady - najlepiej smakować po kawałeczku, wtedy starczy na długo.
Podoba mi się - może to będzie za duży spojler, ale po raz pierwszy przy zakończeniu można się uśmiechnąć. Same postaci także dało się polubić, choć mam wrażenie, że Brite (świadomie lub nie) dręczy swoje bohaterki właśnie z powodu ich płci. Trevor i Zach momentami wydawali się dość nieautentyczni jako przedstawiciele tej grupy wiekowej (raz zbyt dziecinni, raz zbyt dojrzali, ale właściwie w tym wieku człowiek często jest rozdarty między jednym a drugim, więc może się za bardzo czepiam), ale jednak uroczy. Kawałki opisujące wizytę (?) w Birdland są rewelacyjne, tak naprawdę można je interpretować zarówno w kategorii wydarzeń na tle opowieści prawdziwych (bardziej konwencja horroru) albo fikcyjnych (jeśli założymy, że były to tylko halucynacje, mamy tu raczej do czynienia z podejściem psychologicznym). 
Osobiście bardzo lubię Brite, zwłaszcza ten styl - mieszanka odrobiny mocnej makabry, pięknych metafor i chwilami dość rynsztokowego języka w jakiś dziwny sposób trafia w moją estetykę. Nie zmienia to faktu, że nie każdemu może to pasować, a dodatkowo należy wyciągnąć z szuflady oznaczenie 18+ - sceny są, w dodatku nie zawsze apetycznie opisane, ale w pokręcony sposób dodaje to historii tego pokracznego magnetyzmu, w jaki obfitują książki autora. Za to przemyślenia o miłości rozczulające - ale uwaga, w sam raz dla lekkich dziwaków, nie zwolenników wzniosłego języka i patosu. 

Proza Brite jest jak tabliczka czekolady - najlepiej smakować po kawałeczku, wtedy starczy na długo.
Podoba mi się - może to będzie za duży spojler, ale po raz pierwszy przy zakończeniu można się uśmiechnąć. Same postaci także dało się polubić, choć mam wrażenie, że Brite (świadomie lub nie) dręczy swoje bohaterki właśnie z powodu ich płci. Trevor i Zach momentami wydawali... 

więcej



mniej





Pokaż mimo to


",
"
Doctor Who Magazine #219, 23/11/1994 ",redakcja Doctor Who Magazine,"
czasopisma ",Marvel Comics,,"
Articles
The Zero Imperative - Bill Baggs' latest production, The Zero Imperative, marks the unusual union of three Doctors, three companions and former page three girl Linda Lusardi. Jane Walker spent a day with the production, and discovered the colour of Colin Baker's underpants.
The Shape of Terror - October saw the publication of Doctor Who - The Seventies. Stephen James Walker and David Howe, two thirds of the book's writing team, describe the background to the project and present an intriguing storyline which didn't quite make it into the finished text.
The Doomsday Contract - Continuing Richard Bignell's look at a lost story from Season Seventeen - John Lloyd's The Doomsday Contract. Illustrations by Richard Farrell.
Shakedown - HMS Belfast has recently played host to a conflict far removed from those she witnessed during service. We sent Adrian Rigelsford, author of Boxtree's The Doctors: 30 Years of Time Travel to investigate...
What the Censor Saw - The Patrick Troughton era of Doctor Who saw monsters introduced to stories at an unprecedented rate. Using previously unpublished documentary evidence, Marcus Hearn examines the BBC's damage limitation exercises in the wake of the nightmares that inevitably followed.
Comic content
Food for Thought - Part Two
The Cybermen: The Dead Heart - Part Five ",,"
1994-10-27 ",,"
51 ","
angielski ",,,
"
Kaczor Donald, nr 14 (14) / 1994 ",Marçal Abella Bresco,"
czasopisma ",Egmont Polska,"
1231451X ","
Zawiera komiksy:
- ""Kaczor Donald. Wyznawca rzucizmu""
- ""Wujek Sknerus. Alpenburska gościnność""
- ""Chip i Dale. Małe jest piękne""
- ""Myszka Miki. Ale cyrk!""
- ""Kaczor Donald. Koncert życzeń""
- ""Kaczor Donald. Bezpieczne auto"" ",,"
1994-10-27 ","
1994-10-27 ","
46 ","
polski ","
Michał Wojnarowski ",,
"
The Journal Of A Ghosthunter ",Simon Marsden,"
albumy ","Little, Brown and Company","
0316909890 ",,,"
1994-10-20 ",,"
128 ","
angielski ",,,
"
Animal Poems ",William Cullen Bryant,"
klasyka ",Everyman's Library,"
9780679436317 ","
An anonymous Anglo-Saxon poet praises the whale. Shakespeare sympathizes with the hunted hare. Marianne Moore tries to catch a jelly-fish. Virgil and Emily Dickinson contemplate Bees. Kipling lulls a baby seal to sleep. From East to West, from ancient times to modern, from Mei Yu Ch’en on swarming mosquitoes to William Cullen Bryant’s solitary waterfowl and Rainer Maria Rilke’s enchanted gazelle, from Auden on cats and dogs to E.E. Cummings’s verse in the shape of a grasshopper to James Merrill’s vision of the octopus, here–selected by John Hollander–are 136 poems that provide exhilarating access to literature’s glorious lyric zoo. ","
Animal Poems ","
1994-10-18 ",,"
256 ","
angielski ",,,
