title,author,categories,publishing,isbn,description,orginalTitle,date,datePol,pages,lang,translator,comments,quotes
"
Dalmanuta. Chwała Boża ",Mario Marini,"
religia ",Księgarnia św. Jacka,"
83-7030-384-6 ","
Nazwa ""Dalmanuta"" pojawia się w Ewangelii tylko raz (...) Zaraz też wsiadł z uczniami do łodzi i przybył w okolice Dalmanuty (Mk 8, 10). Udali się więc w kierunku Dalmanuty, tajemniczego miejsca, do którego żegluje się z Panem Jezusem. Jakże głęboka analogia: istnieje tajemniczy cel - cel fascynujący dla wszystkich, którzy wybierają Jezusa. (...) Dlatego kieruję dziś do Was zaproszenie Pana Jezusa: Wejdźcie ze mną na łódź i popłyńmy z Panem Jezusem na drugi brzeg morza, do Dalmanuty. ","
Dalmanuta. La Gloria de Dios ","
2005-01-01 ","
2005-01-01 ","
326 ","
polski ","
Andrzej Cehak ",,
"
Ein Leben nach dem Überleben ",Leon Zelman,"
biografia, autobiografia, pamiętnik ",Kremayr & Scheriau,"
321800750X ","
Leon Zelman, Präsident des Jewish Welcome Service, blickt zurück auf sein Leben. Aus der heilen Welt eines polnischen Stetls herausgerissen, wird er durch Ghetto, Vernichtungslager und Todesmarsch getrieben. In dieser Welt des Holocaust verliert er alles: Vater, Mutter, Bruder, Verwandte und seine Jugend.
Von den Amerikanern aus dem KZ Ebensee befreit, geht er nach Wien, um neu zu beginnen. Er beschließt, den Kampf gegen Hitlers Idee vom „judenreinen Wien“ aufzunehmen, beteiligt sich am Aufbau der jüdischen Gemeinde, er arbeitet daran, Wien wieder zu einem für Juden lebenswerten Ort zu machen. Und er hat einen Traum: den Traum von einer neuen Generation, einer Jugend, die aus dem Schatten der Vergangenheit tritt und eine Welt baut, in der Antisemitismus und Rassismus keinen Platz mehr haben. ",,"
2005-01-01 ","
2005-01-01 ",,"
polski ",,,
"
Mazowsze. Wędrówki po Polsce ",Lechosław Herz,"
turystyka, mapy, atlasy ",Wiedza i Życie,"
8371843550 ","
Obiekty i miejsca warte zobaczenia - najcenniejsze w regionie kościoły, zamki, dwory, pałace i skanseny. Lasy, puszcze, rezerwaty, rzeki, fauna, flora, informacje turystyczne, noclegi i restauracje.
Przewodnik turystyczny zawierający ponad 550 fotografii, 70 kolorowych map i wiele planów pokazuje piękno regionu, opisuje zabytki, przyrodę, szlaki piesze i trasy rowerowe Mazowsza. ","
Mazowsze ","
2005-01-01 ","
2005-01-01 ","
328 ","
polski ",,,
"
Writers United ",Bjorn Almqvist,"
sztuka ",Dokument Press,"
9789185639175 ",,"
Writers United ","
2005-01-01 ","
 2005-01-01 ",,"
polski ","
Martin Thomson ","

Historia czołowej sztokholmsko-paryskiej ekipy WUFC. Wywiad-rzeka z szeregiem writerów szwedzkiej sceny (szczegółowe opisy najbardziej spektakularnych akcji, podejście do graffiti, filozofia działania, itp.) okraszona sporą dawką zdjęć, niektórych sprzed ponad 2 dekad (akcje, pociągi, ściany). 
Nawet jeśli nie jest się fanem szwedzkiego stylu - warto. 

Historia czołowej sztokholmsko-paryskiej ekipy WUFC. Wywiad-rzeka z szeregiem writerów szwedzkiej sceny (szczegółowe opisy najbardziej spektakularnych akcji, podejście do graffiti, filozofia działania, itp.) okraszona sporą dawką zdjęć, niektórych sprzed ponad 2 dekad (akcje, pociągi, ściany). 
Nawet jeśli nie jest się fanem szwedzkiego stylu - warto. 



Pokaż mimo to


",
"
Charlotte Church. Hell's Angel ",Steve Johnson,"
biografia, autobiografia, pamiętnik ",John Blake Publishing Ltd,"
9781844545230 ",,"
Charlotte Church. Hell's Angel ","
2005-01-01 ",,"
259 ","
angielski ",,,
"
Še banalije ",Brane Mozetič,"
poezja ",ŠKUC,,,,"
2005-01-01 ",,,"
słoweński ",,,
"
Aforyzmy ",Wiesław Malicki,"
hobby ",POMOC Wydawnictwo Misjonarzy Krwi Chrystusa,"
83-7256-859-6 ",,,"
2005-01-01 ","
2005-01-01 ","
128 ","
polski ",,,
"
Finanse. Wydanie 2 ",Janusz Ostaszewski,"
biznes, finanse ",Difin,"
8372515182 ","
Doskonale przygotowana publikacja, bardzo szczegółowa analiza zagadnień związanych z finansami. ",,"
2005-01-01 ","
2005-01-01 ","
350 ","
polski  ",,,
"
PzKpfw. V vol. 5 ",Waldemar Trojca,"
historia ",Aj Press,"
8372370869 ",,,"
2005-01-01 ","
2005-01-01 ","
97 ","
polski ",,"

""Zbiór interesujących rysunków i zdjęć""
Kolejny tom cyklu zawiera kilkadziesiąt interesujących rysunków. Są one unikatowe ze względu na temat. Przedstawiono na nich pojazdy pomocnicze na podwoziu PzKpfw. V. 
Natrafimy w środku na:
-Bergepanther Ausf. A,
-Bergepanther Ausf. G,
-Panther Ausf A,
-Panther Ausf D,
Oprócz rysunków są dość dobre zdjęcia. 
Znakomite plansze barwne pozwolą nam się zorientować w malowaniu sprzętu. Oprócz tego dostaniemy na fotografii szczegóły oryginalnego egzemplarza z muzeum. 
Na koniec pokrótce omówiono modele czołgu i dodano zdjęcia już wykonanego modelu.
Można się zaopatrzyć. 

""Zbiór interesujących rysunków i zdjęć""
Kolejny tom cyklu zawiera kilkadziesiąt interesujących rysunków. Są one unikatowe ze względu na temat. Przedstawiono na nich pojazdy pomocnicze na podwoziu PzKpfw. V. 
Natrafimy w środku na:
-Bergepanther Ausf. A,
-Bergepanther Ausf. G,
-Panther Ausf A,
-Panther Ausf D,
Oprócz rysunków są dość dobre zdjęcia. 
Znakomite plansze barwne... 

więcej



mniej





Pokaż mimo to


",
"
Kto pyta, nie błądzi - Ziemia ",praca zbiorowa,"
popularnonaukowa dziecięca ",Grupa wydawnicza Vemag,"
9783625121114 ","
Powstanie i budowa Ziemi, góry i morza, atmosfera i pogoda, ludzie, narody, kraje, gospodarka, ekosystemy i ochrona środowiska - te oraz inne zagadnienia przedstawione w formie pytań i odpowiedzi wprowadzają młodego Czytelnika w sposób przystępny i zrozumiały w wiedzę o otaczjącym świecie. ",,"
2005-01-01 ","
2005-01-01 ","
128 ","
polski ",,,
"
Mała uczennica Jezusa Anna de Guigné ",Renée de Tryon-Montalembert,"
religia ",Hlondianum,,"
Czego uczy nas Anna de Guigné poprzez orędzie, jakim jest jej krótkie życie na ziemi, które wystarczyło jej jednak, aby ""narodzić się powtórnie""? 
Nawrócenie naszego serca i nasze spotkanie z Bogiem jest największą przygodą, do której możemy być zaproszeni, jedynym dziełem naszego życia ziemskiego , które pozostanie nam na wieczność. Takie jest orędzie wszystkich świętych do współczesnego świata. W orędziu Anny odbija się echem nauczanie świętego Pawła, który ukazuje nam, że Bóg nie zastrzega radości swego Ducha tylko dla małej liczby wybranych. Historia Anny przypomina nam, że radość życia w Bogu nie jest nawet zastrzeżona dorosłym, ale że daje się poznać w całej swej głębi również dzieciom, które Jezus postawił za wzór życia chrześcijańskiego. ",,"
2005-01-01 ",,"
89 ","
francuski ","
Bogdan Walczykiewicz ",,
"
Brancusi. L’opera al bianco  ",Paola Mola,"
sztuka ",Skira Editore,"
8876241698 ","
La prima mostra in Italia dedicata all’opera fotografica di Brancusi che oltre a scultore fu fotografo di splendida capacità immaginativa e tecnica.

Le fotografie di Brancusi non sono solo la registrazione della sua scultura, di particolari effetti di luce in cui possa essere vista, di aggruppamenti provvisori, o anche di autentiche messe in scena di spazi e significati, sono soprattutto oggetti, autonomi in sé, lavoro con la luce e sulla pellicola ai sali d’argento, opera chimica, alchemica, di trasformazione, dove la sua opera di scultore, oltre l’ultima politura, trova un altro, ulteriore compimento. ",,"
2005-01-01 ",,"
192 ","
włoski ",,,
"
Wolverine Vol.3 #24 ",Klaus Janson,"
komiksy ",Marvel Comics,,,,"
2005-01-01 ",,"
25 ","
angielski ",,,
"
The time in between ",David Bergen,"
literatura piękna ",XXX,,,"
The time in between ","
2005-01-01 ",,,"
angielski ",,,
"
Obserwacje i rozważania na temat zjawiska subiektyfikacji ",Ronald Langacker,"
językoznawstwo, nauka o literaturze ",Universitas,"
8324204598 ",,,"
2005-01-01 ","
2005-01-01 ","
68 ","
polski ","
Małgorzata Majewska ","

Zdecydowanie dla językoznawców, czyli książka dla fachowców. Trudno początkowo przebrnąć przez tekst, nie cofając się do wyjaśnień poprzednich... Niemniej po zrozumieniu doszłam do kilku ciekawych wniosków... Przydatna również dla anglistów... 

Zdecydowanie dla językoznawców, czyli książka dla fachowców. Trudno początkowo przebrnąć przez tekst, nie cofając się do wyjaśnień poprzednich... Niemniej po zrozumieniu doszłam do kilku ciekawych wniosków... Przydatna również dla anglistów... 



Pokaż mimo to


",
"
Magiczny proszek ",Enid Blyton,"
literatura dziecięca ",Egmont Polska,"
8323788790 ","
Co się dzieje? Złośliwe gobliny rozdają za darmo proszek o cudownych właściwościach. Czy naprawdę chcą pomóc mieszkańcom Miasteczka Zabawek, czy też jest to ich nowa psota? Na szczęście piesek Bampi pomoże Noddy,emu zdjąć z zabawek zły czar. ","
The Magic Powder ","
2005-01-01 ","
2005-01-01 ","
32 ","
polski ","
Katarzyna Precigs ",,
"
Kapelan białych orłów ",Ryszard Gamański,"
religia ",Wydawnictwo Księży Werbistów VERBINUM,"
0000000000000 ",,,"
2005-01-01 ","
2005-01-01 ",,"
polski ",,,
"
A Beginner's Guide to Reality ",Jim Baggott,"
nauki przyrodnicze (fizyka, chemia, biologia, itd.) ",Penguin Books,"
9780141019307 ","
A Beginner's Guide to Reality is an introduction to philosophy for people who don't read philosophy. Jim Baggott's sources range from Aristotle to The Matrix. He examines the major developments in Western philosophical thought on the nature of reality, at each of three levels - social, perceptual and physical. (Do money, colour, or photons exist?) The book systematically investigates these levels, peeling away the assumptions we make about those parts of reality that we take for granted. ","
A Beginner's Guide to Reality ","
2005-01-01 ",,"
257 ","
angielski ",,,
"
Słownik duchowości. Mały przewodnik duchowy ",Carlo Maria Martini,"
religia ",Salwator,,"
Księga życia oparta na alfabecie Ducha – jest zbiorem ponad stu siedemdziesięciu haseł, których treść pochodzi z różnych wypowiedzi kard. Carlo Marii Martiniego. Jest to słownik nietypowy, gdyż oprócz wyjaśnienia słów, takich jak: Eucharystia, Miłosierdzie czy Objawienie, znajdują się rozważania dotyczące Oczu, Starości, Czułości, Humoru, Kultury... Refleksje zawarte w tej książce ""wypływają z serca roztropnego pasterza, osoby odpowiedzialnej, pochylonej nad człowiekiem i kroczącej obok niego jak przewodnik ",,"
2005-01-01 ","
2005-01-01 ","
249 ","
polski ",,"

Pomysł był na prawdę fajny by w sposób alfabetyczny przybliżyć czytelnikom rozumienie poszczególnych pojęć z zakresu chrześcijaństwa. Niestety realizacja bardzo słaba, płytkie, mało konkretne definicje bardziej oparte na poglądach autora niż na rzeczywistości. 

Pomysł był na prawdę fajny by w sposób alfabetyczny przybliżyć czytelnikom rozumienie poszczególnych pojęć z zakresu chrześcijaństwa. Niestety realizacja bardzo słaba, płytkie, mało konkretne definicje bardziej oparte na poglądach autora niż na rzeczywistości. 



Pokaż mimo to


",
"
Solidarność w imieniu narodu i obywateli ",Marek Latoszek,"
powieść historyczna ",Arcana,"
8389243776 ","
Publikacja ta upamiętnia wielki jubileusz Solidarności dwudziestą piątą rocznicę jej narodzin w 1980 roku. ",,"
2005-01-01 ","
2005-01-01 ","
296 ","
polski ",,,
"
Wzrastanie, styczeń 2005 ",zespół Wzrastania,"
czasopisma ","Stowarzyszenie Wspierania Rozwoju Młodziezy ""Wzrastanie""","
12303909 ",,,"
2005-01-01 ","
2005-01-01 ","
32 ","
polski ",,,
"
Norman Rockwell 1894-1978. America's Most Beloved Painter ",Karal Ann Marling,"
sztuka ",Taschen,"
9783836523523 ","
American beauty
Painting life as it would like to be
An extraordinarily prolific artist, Norman Rockwell (1894–1978) produced some 4,000 paintings in his lifetime, not including a prodigious quantity of commissioned editorial, commercial, and advertising work. His death in 1978 was regarded the loss of a national icon, an artist who, like no other, celebrated the American Dream.

Shunning experimentation and avant-garde techniques in favor of effective composition and relatable subject matter, Rockwell created wholesome, homely paintings with accessible and aspirational appeal. Neat, quaint, and typically jovial, his subjects included classrooms, prom scenes, and Thanksgiving feasts, while his most long-standing projects were covers for The Saturday Evening Post magazine and calendars and covers for the Boys’ Life publication of the Boy Scouts of America. Imbued with optimism and patriotism, the work foregrounds classic professions such as doctor and teacher, as much as the conservative stalwarts of military, family, and faith.

Hailed by President Gerald Ford as a “beloved part of the American tradition,” Rockwell’s works reveal as much about his own talents as they do about the story of 20th-century America. This fresh artist introduction from TASCHEN brings together key paintings and illustrations from his celebratory and sunny portfolio, as well as some more unusual works tackling the underside of the United States, to understand an integrally American artist, and the values and ideals that shaped his success. ",,"
2005-01-01 ",,"
96 ","
angielski ",,,
"
Liposukcja ",C. William Hanke,"
zdrowie, medycyna ",Elsevier Urban & Partner,"
9788360290149 ","
Pierwsza w Polsce książka w całości poświęcona zabiegowi liposukcji. Najwybitniejsi światowi specjaliści dziela sie swoimi doświadczeniami. ","
Liposuction ","
2005-01-01 ","
2005-01-01 ","
165 ","
polski ",,,
"
Kto się boi Mikołaja? ",Karol Grodecki,"
literatura dziecięca ",PPH Erra,"
15077772 ",,,"
2005-01-01 ","
2005-01-01 ",,"
polski ",,,
"
Cytaty greckie na każdą okazję ",Kazimierz Korus,"
językoznawstwo, nauka o literaturze ",Wydawnictwo Literackie,"
8308037267 ",,,"
2005-01-01 ","
2005-01-01 ","
342 ","
polski ",,,
"
Czas rozmyślań ",Dawid Henryk ROGALSKI,"
poezja ",Wydanie własne,"
8392079051 ",,,"
2005-01-01 ","
2005-01-01 ","
68 ","
polski  ",,,
"
Tradycje i współczesność. Księga pamiątkowa Instytutu Historycznego Uniwersytetu Warszawskiego 1930-2005 ",Juliusz Łukasiewicz,"
powieść historyczna ",DiG,"
83-7181-365-1 ","
(red. red. Juliusz Łukasiewicz, Maciej Mycielski, Jan Tyszkiewicz)

75 lat istnienia Instytutu Historycznego jest okazją do przedstawienia wkładu w rozwój badań historycznych warszawskiego środowiska naukowego. Teksty najwybtniejszych historyków warszawskich przedstawiają szerokie spektrum badań prowadzonych w Instytucie oraz jego rolę dydaktyczną. Uzupełnieniem książki są fotografie, a także lista absolwentów od 1945 roku. ",,"
2005-01-01 ","
2005-01-01 ","
792 ","
polski ",,,
"
łódzki węzeł kolejowy: 1859-1939. Przyczynek do historii kolejnictwa ",Wanda Kużko,"
powieść historyczna ",Wydawnictwo Naukowe Wyższej Szkoły Informatyki,"
9788360282007 ","
W dniu 19 listopada 2005 r. minie 140 lat od dnia kiedy pierwszy pociąg wyjechał z łodzi do Koluszek. Był to pociąg towarowy. Na uruchomienie ruchu pasażerskiego łodzianie musieli poczekać jeszcze wiele miesięcy. Niniejsze opracowanie jest historią ludzi budujących pierwsze koleje, ich walki o uzyskanie koncesji, trudności z jakimi musieli się zmagać, ale także triumfu z osiągniętego celu. ",,"
2005-01-01 ","
2005-01-01 ","
170 ","
polski ",,,
