title,author,categories,publishing,isbn,description,orginalTitle,date,datePol,pages,lang,translator,comments,quotes
"
W pogoni za straconym czasem : wzrost gospodarczy w Europie Środkowo-Wschodniej 1950-2030 ",Witold M. Orłowski,"
nauki społeczne (psychologia, socjologia, itd.) ",Polskie Wydawnictwo Ekonomiczne,"
978-83-208-1855-0 ","
Burzliwe dzieje rozwoju krajów Europy Środkowo-Wschodniej w ciągu minionych dziesięcioleci zasługują na głębsze badania, bez ograniczania się do powtarzania obiegowych sądów. Błędów popełnionych przed półwieczem nie da się dziś naprawić, a wiedza na temat okresu transformacji ma głównie znaczenie historyczne. Jednak z każdej porażki trzeba umieć wyciągać wnioski na przyszłość, a zrozumienie mechanizmów, które w drugiej połowie XX wieku doprowadziły do gospodarczej degradacji Europy Środkowo-Wschodniej, może pomóc nadgonić stracony czas.

Autor analizuje rozwój gospodarczy Europy Środkowo-Wschodniej od roku 1950 (nawiązując do historycznych i kulturowych przyczyn przebiegu procesów rozwojowych na przestrzeni minionego tysiąclecia) aż po rok 2007. Rozważa ponadto perspektywy rozwoju regionu do roku 2030. ",,"
2010-01-01 ","
2010-01-01 ","
237 ","
polski ",,"

Ekonomia świetnie podana. 
Kompleksowa analiza przyczyn niedorozwoju Europy Środkowo-Wschodniej. Od historii, przez makroekonomię, rozwiązanie zagadek na temat niepewnych danych statystycznych z lat komuny, aż po faktyczne przyczyny naszego ubóstwa, które odsłania mikroekonomia. 
Tak, tak, zamiast wygrażania ""złym, złodziejskim politykom"" Polacy dzięki takiej lekturze powinni zrozumieć, że istota problemu leży w tym, że okradaliśmy samych siebie przez ""Czy się stoi, czy się leży"" i gierkowskie eldorado na kredyt. Siła i niemoc z małych, codziennych decyzji. Relatywnie, na przestrzeni 40 lat, wyrządziło to nad Wisłą większe szkody niż II wojna światowa! 

Ekonomia świetnie podana. 
Kompleksowa analiza przyczyn niedorozwoju Europy Środkowo-Wschodniej. Od historii, przez makroekonomię, rozwiązanie zagadek na temat niepewnych danych statystycznych z lat komuny, aż po faktyczne przyczyny naszego ubóstwa, które odsłania mikroekonomia. 
Tak, tak, zamiast wygrażania ""złym, złodziejskim politykom"" Polacy dzięki takiej lekturze... 

więcej



mniej





Pokaż mimo to


",
"
Science Fiction, Fantasy & Horror 62 (12/2010) ","Red. Science Fiction, Fantasy & Horror","
czasopisma ",Fabryka Słów,,"
Literatura:
MILENA WÓJTOWICZ Sprawiedliwość czarta
MARCIN WEŁNICKI Święty Głupiec
ISTVAN VIZVARY Hel, mój ulubiony pierwiastek
HANNA FRONCZAK Niewinność
TOMASZ KACZMAREK Dobry pasterz
RAFAŁ W. ORKAN Bogom wśród gwiazd, ludziom wśród ludzi
KAJA PAŚKO Niezwykli ",,"
2010-01-01 ","
2010-01-01 ","
80 ","
polski ",,"

Milena Wójtowicz ""Sprawiedliwość czarta"".
Staaaaaara historia, ładnie opowiedziana, poprawnie ułożona i grzecznie ubrana. Świetne wypracowanie. Miło się czyta, przewidywalne bardzo, w taki milutko popołudniowo-kawiarniany sposób: ""a..., wiedziałem!"". Lekkie, łatwe i przyjemne, ale zero punktów w skali zaskoczenia i wzbogacenia duchowego.

Marcin Wełnicki ""Święty Głupiec"".
Mówiąc wprost: jeśli się nie jest Dukajem albo Twardochem, to pokory więcej, bo czytelnik treść ledwo podniósłwszy do ócz, już sobą samym, z głębi trzewi ją zwraca i wypluwa. Jako całość - bełkot i dno beczki. Niektóre fragmenty w miarę strawne i lepsze, zamysł i pomysł widać w końcówce, lecz generalnie błagam o konsultacje z nieprzychylnymi krytykami przed kolejnymi publikacjami.

Hanna Fronczak ""Niewinność"".
Recenzją pierwszą niech stanie się moja wiadomość na GG: ""Właśnie kończę czytać opowiadanie, które być może posłuży mi za wzór przy pisaniu dialogów. Po lekturze natychmiastowa archiwizacja w szufladzie ""do pracy"". Autorka jest niemal debiutantką, ale pisze świetnie. Układ i redakcja list dialogowych to majstersztyk. Nic dziwnego, przez 10 lat pracowała jako redaktorka"".

Zwłaszcza na tle pozostałych zauroczyła mnie - to nie tylko naprawdę dobre opowiadanie, ale i przyjemność czytania opowieści płynnie, starannie i precyzyjnie skonstruowanej pod względem językowym. Treść i forma, słowa i sposób posługiwania się nimi; ergo: scrabble dla raczej zaawansowanych.

Tomasz Kaczmarek ""Dobry Pasterz"".
William Gibson i Nancy Kress i... no dobra, coś nawet z Doris Lessing znalazłam. I stu innych autorów. Nawet Łukianienko może dołączyć ze względu na użytą nomenklaturę. Właśnie, to jest dobre określenie: miks. Dobry mikser, ale w polskiej twórczości wyprzedził go już autor przygód pewnego detektywa ds. gierowej rzeczywistości wirtualnej, a w zagranicznej - niejaka córka swojej matki, natomiast w średnich wiekach - goście z zatrutymi igłami ukrytymi w rękawiczkach. I jeszcze raz ... Opowiadanie dobre, lecz nie mogę oprzeć się wrażeniu wtórności, przeżuwania ponownego.

Rafał W. Orkan ""bogom wśród gwiazd, ludziom wśród ludzi"".
Cudownie zadęta i miejscami uroczo pretensjonalna forma, ciekawa treść. Główny wątek i oś intrygi niemal do końca choć trochę zagadkowe - tak właśnie się BUDUJE literackie perełki. Pomimo niejakich drobnych niedociągięć, tekst naprawdę wart przeczytania. 10 punktów na 10 za lokalne zwierza z opisami - inspirująco obrazotwórcze.

Kaja Paśko ""Niezwykli"".
Eugeniczne. Można przeczytać, choć niekoniecznie. 

Milena Wójtowicz ""Sprawiedliwość czarta"".
Staaaaaara historia, ładnie opowiedziana, poprawnie ułożona i grzecznie ubrana. Świetne wypracowanie. Miło się czyta, przewidywalne bardzo, w taki milutko popołudniowo-kawiarniany sposób: ""a..., wiedziałem!"". Lekkie, łatwe i przyjemne, ale zero punktów w skali zaskoczenia i wzbogacenia duchowego.

Marcin Wełnicki ""Święty... 

więcej



mniej





Pokaż mimo to


",
"
National Geographic 01/2010 (124) ",Redakcja magazynu National Geographic,"
czasopisma ",G+J RBA,"
15075966 ","
- Mumie. Starożytni Egipcjanie, mistrzowie balsamowania, mumifikowali nie tylko swoich zmarłych, ale też zwierzęta – byki, małpy, koty, krokodyle. W jakim celu? 
- Singapur. Maleńki kraj w ciągu kilku dziesięcioleci stał się technologiczną i ekonomiczną potęgą. Wśród składników przepisu na sukces znalazł się dyscyplinujący społeczeństwo system surowych kar, z chłostą włącznie. 
- Svalbard. Fauna Spitsbergenu, niegdyś trzebiona przez myśliwych, po dekadach ochrony odrodziła się. Teraz musi poradzić sobie z ociepleniem. 
- Somalia. Kraj stał się przykładem państwa upadłego, pozbawionego rządu, gdzie władzę stanowią gangi lokalnych watażków. Ludzkie życie znaczy tu niewiele.
 - Błazenki. Kolorowe klejnoty raf koralowych nie przetrwałyby bez współpracy z ukwiałami. Ich czułki, dla innych rybek parzące, błazenkom są niestraszne. 
- Tylko dla prenumeratorów: Stres. Organizm poddawany długotrwałej presji zaczyna szwankować, dlatego tak ważna jest świadomość istnienia mechanizmów stresu i jego „transmisji”.  ",,"
2010-01-01 ","
2010-01-01 ",,"
polski ",,,
"
Zarys nauki administracji ",Ernest Knosala,"
biznes, finanse ",Wolters Kluwer Polska,"
9788326405853 ","
Podręcznikiem przeznaczonym dla studentów wydziałów prawa i administracji oraz studentów innych szkół wyższych, w których prowadzone są zajęcia z administracji. Autor wychodzi z założenia, że system administracyjny należy postrzegać jako system naczyń połączonych.
Podręcznik podzielony jest na cztery części:
- w pierwszej omówiono zagadnienia podstawowe oraz historię nauki administracji,
- w drugiej - jej organizację,
- w trzeciej przedstawiono formy działania,
- w czwartej - środki administracji publicznej. ",,"
2010-01-01 ","
2010-01-01 ","
272 ","
polski ",,,
"
Popkomunizm. Doświadczenie komunizmu a kultura popularna ",Magdalena Bogusławska,"
popularnonaukowa ",Libron,"
978-83-62196-10-4 ","
Popkomunizm to interdyscyplinarny zbiór tekstów naukowych, dotyczących kultury popularnej w komunizmie i komunizmu w kulturze popularnej. Autorzy proponują:
dla początkujących – dzieje czeskiej komedii,
dla dociekliwych – rozwiązanie Hydrozagadki,
dla turystów – podróż Zastawą 750 po Jugosławii albo zwiedzanie Nowej Huty i elektrowni w Czarnobylu,
dla smakoszy – tajniki kuchni Marszałka Tity,
dla prawdziwych mężczyzn – losy Kapitana Żbika i Majora Zemana,
dla odważnych – horror w wydaniu polskim i czechosłowackim,
dla znudzonych – peerelowską wersalkę lub odrobinę hippisowskiego buntu,
dla kolekcjonerów – polski vintage i peerelowskie komiksy,
dla sympatyków nieoczywistego mistycyzmu – życie po życiu powieści milicyjnej lub drugie życie radzieckiego imperium znaków,
dla postępowców – nowomowę w krzywym zwierciadle,
dla nostalgików – gejowskie wczasy w Lubiewie, ostalgię i różne inne powroty do komunistycznej przeszłości. ",,"
2010-01-01 ","
2010-01-01 ","
444 ","
polski ",,,
"
Jak powstało Pismo Święte. Historia tekstu Biblii + DVD ",Wojciech Pikor,"
popularnonaukowa ",Jedność,"
9788376600772 ","
Kto napisał Pismo Święte? Pytanie to brzmi dziwnie, bo przecież Pismo Święte to księga składająca się z wielu ksiąg, które nierzadko noszą imię wskazujące na ich autora. Jednak odpowiedź wcale nie jest oczywista. By jej udzielić, prezentowana publikacja przybliża proces powstania Pisma Świętego, sposoby przekazywania go przez wieki, języki, w jakich jest napisane, materiały, na których go spisywano. Można mieć nadzieję, że analiza tego elementu ludzkiego pozwoli dotknąć prawdy o Bogu jako autorze Biblii, bo przecież Pismo Święte jest słowem Boga, które wcieliło się w szatę ludzkiego słowa. ",,"
2010-01-01 ","
2010-01-01 ","
184 ","
polski ",,"

Moim zdaniem, warto jest czasem spojrzeć na pewne sprawy pod względem historycznym i naukowym. Do takich z pewnością należy Pismo Święte i jego historia. Książka doskonale to opisuje. Moja ciekawość biblijna została zaspokojona w dość dużym stopniu. Język czasami specjalistyczny, trudny do zrozumienia dla laika, no ale inaczej ciężko by było cokolwiek napisać. Polecam, zwłaszcza dla tych którzy uważają, że Biblia jest ""bajką napisaną dla zapchania poczucia bezsensu życia"". 

Moim zdaniem, warto jest czasem spojrzeć na pewne sprawy pod względem historycznym i naukowym. Do takich z pewnością należy Pismo Święte i jego historia. Książka doskonale to opisuje. Moja ciekawość biblijna została zaspokojona w dość dużym stopniu. Język czasami specjalistyczny, trudny do zrozumienia dla laika, no ale inaczej ciężko by było cokolwiek napisać. Polecam,... 

więcej



mniej





Pokaż mimo to


;

http://kasandra-85.blogspot.com/ 

http://kasandra-85.blogspot.com/ 



Pokaż mimo to


",
"
Patologia eurosieroctwa w Polsce. Skutki migracji zarobkowej dla dzieci i ich rodzin ",Stanisław Kozak,"
nauki społeczne (psychologia, socjologia, itd.) ",Difin,"
978-83-7641-194-1 ","
Patologia eurosieroctwa to sytuacja, gdy matka i ojciec pozostawiają w kraju dzieci bez opieki rodzicielskiej na dłuższy okres. W raporcie o eurosieroctwie z 2008 roku stwierdzono, że liczbę takich dzieci szacuje się w Polsce na ponad 150 tysięcy. Eurosieroctwo powoduje u dzieci zachowania zaliczane w literaturze psychologicznej i pedagogicznej do niedostosowania społecznego (np. zamykanie się w sobie czy nałogi – narkomanię, alkoholizm). Inne reakcje to zachowania demonstracyjne wrogie, agresja wobec nauczycieli, zastępczych opiekunów, kolegów w szkole. Telefony czy prezenty od migrujących rodziców, które bywają czasami coraz rzadsze, nie zastąpią codziennej obecności ojca lub matki. Celem tej książki jest przedstawienie psychospołecznych uwarunkowań zjawiska eurosieroctwa (przyczyn, złożoności problemu), a przede wszystkim skutków i możliwości leczenia tej patologii.


Z recenzji prof. UG dr hab. Krzysztof Kowalik:
Jest to pierwsza w literaturze przedmiotu publikacja – owoc wielkiej pasji autora w interdyscyplinarnym zgłębianiu zjawiska patologii w różnych obszarach i wymiarach życia społecznego w Polsce ze szczególnym uwzględnieniem gwałtownie zmieniających się uwarunkowań. Jej adresatami powinny być w pierwszym rzędzie rodziny blisko 150 tysięcy dzieci, których bliscy – na dłużej lub krócej – wyjechali w celach zarobkowych za granicę, skazując je – czy tylko mimowolnie? – na patologię eurosieroctwa. ",,"
2010-01-01 ","
2010-01-01 ","
230 ","
polski ",,"

Chyba jedyna, albo jedna jedna z niewielu książek w Polsce opisująca tak dokładnie problem eurosieroctwa. Natknęłam się a nią podczas pisania pracy magisterskiej dotyczącej tego zjawiska. Dużo rzetelnych informacji, faktów. Uzmysławia nam, co dzieje się z dziećmi porzuconymi przez rodziców wyjeżdżających za granicę. Dla zainteresowanych tematem - polecam. 

Chyba jedyna, albo jedna jedna z niewielu książek w Polsce opisująca tak dokładnie problem eurosieroctwa. Natknęłam się a nią podczas pisania pracy magisterskiej dotyczącej tego zjawiska. Dużo rzetelnych informacji, faktów. Uzmysławia nam, co dzieje się z dziećmi porzuconymi przez rodziców wyjeżdżających za granicę. Dla zainteresowanych tematem - polecam. 



Pokaż mimo to


;

Polecam wszystkim, których temat interesuje, ale też tym, którzy na co dzień obcują z formą eurosieroctwa. Pozycja otwiera umysł i daje do myślenia. 

Polecam wszystkim, których temat interesuje, ale też tym, którzy na co dzień obcują z formą eurosieroctwa. Pozycja otwiera umysł i daje do myślenia. 



Pokaż mimo to


;

Dobra pozycja, w ówczesnej Polsce jedna z pierwszych na temat sieroctwa, wywołanego migracją zarobkową rodziców. 

 Dobra pozycja, w ówczesnej Polsce jedna z pierwszych na temat sieroctwa, wywołanego migracją zarobkową rodziców. 



Pokaż mimo to


",
"
Święta Katarzyna Labouré i Cudowny Medalik ",Waldemar Rakocy CM,"
religia ",Święty Paweł,"
9788374248792 ","
Czy niepokalane poczęcie Maryi zapewniało jej za ziemskiego życia poznanie zbawczego zamysłu Boga i chroniło przed śmiercią i jej skutkami? Czy szatan może zwodzić ludzi, przybierając postać Najświętszej Panny? Czy o tzw. tajemnicach fatimskich Maryja mówiła już wcześniej? No i wreszcie czy o Matce Bożej można mówić, że jest wszechpośredniczką łask Bożych? Ksiądz Waldemar Rakocy w swojej książce udziela nam odpowiedzi na te i podobne pytania opierając się na objawieniach maryjnych, jakie miały miejsce w 1830 roku w kaplicy Sióstr Miłosierdzia w Paryżu, które bardziej znane i łączone jest z Cudownym Medalikiem. ",,"
2010-01-01 ","
2010-01-01 ","
187 ","
polski ",,,
"
O Chopinie słów kilka ",praca zbiorowa,"
biografia, autobiografia, pamiętnik ",Wydawnictwo MG,"
9788361297109 ","
Powołaniem Chopina było bez wątpienia komponowanie, co do tego nikt nie ma najmniejszych wątpliwości. Ale, co może mniej oczywiste, ten słynny kompozytor i wirtuoz fortepianu posiadał też inne talenty. Znakomicie rysował, posiadał zdolności aktorskie, a także całkiem nieźle pisał. Co prawda, jak większość poetów romantycznych, cierpiał na podejrzliwość wobec werbalnej ekspresji („Tyle rzeczy za piórem powstaje” – pisał do swego przyjaciela, Wojciecha Grzymały) i zamiast listów do rodziny, wolał pisać nuty, ale i tak pozostawił po sobie mnóstwo listów, notatki, laurki, wiersze, fragmenty dziennika. A sądząc po ich stylu, przywiązywał do nich i do przekazywanych treści wielką wagę, nigdy nie pisał od niechcenia. Smakował sens słów, dobierając je niesłychanie trafnie. Umiejętność doboru określeń i naturalny dowcip wskazują, że słuch muzyczny ujawniał się u Chopina również w budowaniu frazy językowej. Pisząc używał cudownej polszczyzny inteligenckiej Warszawy. Kiedy chciał wyrazić coś bardzo istotnego, potrafił łamać reguły. Ale wszystko, co pisał, pełne jest Chopina. Chopina, który kształtował się w czasie romantyzmu, po upadku naszego państwa w 1795 roku. Chopina, który odczuwał, że egzystować znaczy jednocześnie być przedmiotem i podmiotem. Że dopiero wtedy człowiek istnieje, kiedy żyje i dla siebie i dla innych. ",,"
2010-01-01 ","
2010-01-01 ","
55 ","
polski ",,"

Tak jak w tytule ,,O Chopinie słów kilka"",zatem jest to krótka książeczka napisana ładnym językiem.Znajdziemy tu fragmenty wypowiedzi Chopina(najczęściej z listów),i innych osób na jego temat.Przypomina mi inne tego typu książki tematyczne, z różnymi sentencjami.Czyta się przyjemnie,ale krótko. 

Tak jak w tytule ,,O Chopinie słów kilka"",zatem jest to krótka książeczka napisana ładnym językiem.Znajdziemy tu fragmenty wypowiedzi Chopina(najczęściej z listów),i innych osób na jego temat.Przypomina mi inne tego typu książki tematyczne, z różnymi sentencjami.Czyta się przyjemnie,ale krótko. 



Pokaż mimo to


;

Do przejrzenia raczej.. 

Do przejrzenia raczej.. 



Pokaż mimo to


",
"
Spacerek ",Dorota Gellner,"
literatura dziecięca ",Sara,"
8372970815 ","
Na spacerek idę z pieskiem.
Ja chcę iść, a piesek nie chce.
Usiadł sobie pod topolą.
Piszczy, że go łapy bolą.

Seria kolorowych, bogato ilustrowanych, kartonowych bajeczek prezentuje najbardziej znane i lubiane utwory dla dzieci.
Książeczki te są trwałe i „bezpieczne"" - posiadają zaokrąglone rogi. Ciągle rozszerzana o nowe tytuły seria przeznaczona jest dla najmłodszych dzieci, które dopiero zaczynają poznawać świat. ",,"
2010-01-01 ","
2010-01-01 ","
12 ","
polski ",,"

Klasyka klasyki, pozycja obowiązkowa, a także najbogatszy merytorycznie wstęp do nauk humanistycznych; niezbędny szczególnie przyszłym filozofom, psychologom i socjologom. W książce przedstawiona jest efemeryczna nić porozumienia uberwerbalnego, pomiędzy istotą będącą równocześnie ideą, jak i odbiciem tej idei (a raczej jej komponentów) a równie wątpliwym egzystencjonalnie fantazmatem przybierającym kształty intrygująco nieposłusznego psa – który to nota bene właściwie bliższy jest w swej substancji kotu, ale to też nie byle jakiemu sierściuchowi, lecz samemu pupilowi Schrodingera. Brzmi jak kolejna prosta i nieskomplikowana opowiastka? Tylko z pozoru! Zachęcam serdecznie do lektury, a jako ciekawostkę dodam, że jest to pierwsza książka – rzecz jasna, wydana pod pseudonimem – autora bestselleru ""Najwyższa Jakość"". Pozdrawiam! W. Smith 

Klasyka klasyki, pozycja obowiązkowa, a także najbogatszy merytorycznie wstęp do nauk humanistycznych; niezbędny szczególnie przyszłym filozofom, psychologom i socjologom. W książce przedstawiona jest efemeryczna nić porozumienia uberwerbalnego, pomiędzy istotą będącą równocześnie ideą, jak i odbiciem tej idei (a raczej jej komponentów) a równie wątpliwym egzystencjonalnie... 

więcej



mniej





Pokaż mimo to


;

O wyprawie na miasto z czworonożnym, miewającym swe humory psiakiem. Rymuje się, jest ciekawie, jestem na tak. 

O wyprawie na miasto z czworonożnym, miewającym swe humory psiakiem. Rymuje się, jest ciekawie, jestem na tak. 



Pokaż mimo to


",
