title,author,categories,publishing,isbn,description,orginalTitle,date,datePol,pages,lang,translator,comments,quotes
"
Poezje wybrane (III) ",Kazimiera Iłłakowiczówna,"
poezja ",Ludowa Spółdzielnia Wydawnicza,"
8320543150 ","
Wybór i wstęp Tomasz Jodełka-Burzecki. ",,"
1989-01-01 ","
1968-01-01 ","
160 ","
polski ",,"

Oczekiwałem od tego zbiorku poezji czegoś innego niż otrzymałem. Cóż, miałem nadzieję na wiersze o miłości, o uczuciach, o przesłaniu moralnym, oczekiwałem wierszy, które zmuszą mnie do refleksji. W wyborze przeważają różnej wartości literackiej rymowane piękną częstochowszczyzną o tematyce bogo-ojczyźnianej. Przez ten las przebijają się jednak perełki. Jest ich kilka. 

Mam nadzieję, że spotkam bardziej trafne wybory wierszy Kazimiery Iłłakowiczówny, jednak większość utworów z czasów I Wojny Światowej nie przypada mi do gustu z powodu oklepanego wzorca, mało odkrywczego charakteru. Szkoda. Nie przekreślam swojego zdania na temat poetki, na przykład liryki dotyczące Józefa Piłsudskiego nie były złe. 

Oczekiwałem od tego zbiorku poezji czegoś innego niż otrzymałem. Cóż, miałem nadzieję na wiersze o miłości, o uczuciach, o przesłaniu moralnym, oczekiwałem wierszy, które zmuszą mnie do refleksji. W wyborze przeważają różnej wartości literackiej rymowane piękną częstochowszczyzną o tematyce bogo-ojczyźnianej. Przez ten las przebijają się jednak perełki. Jest ich kilka.... 

więcej



mniej





Pokaż mimo to


",
"
Żołnierska epopeja ",Omar Nelson Bradley,"
biografia, autobiografia, pamiętnik ",Wydawnictwo Ministerstwa Obrony Narodowej,"
83-11-07683-9 ","
""Przy pisaniu książki przyświecał mi tylko jeden cel: wykazać, jak prowadzi działania bojowe dowódca ze swojego stanowiska dowodzenia. Tutaj bowiem, w pół drogi między stołem konferencyjnym a okopem żołnierza, strategia przekształca się w taktykę pola bitwy (...) Jak podejmowaliśmy decyzje? Jak i dlaczego kierowaliśmy się tu, a nie gdzie indziej? Oto pytania, które zadawano mi najczęściej. I te pytania skłoniły mnie do napisania książki"".
(Ze wstępu) ","
A soldier's story ","
1989-01-01 ","
1963-01-01 ","
615 ","
polski ","
Emilia Niemirska ","

Wojna pokazana z perspektywy sztabu i wyższego dowództwa. Oczywiście nie tak wyczerpująca temat jak ""Druga Wojna Światowa"" Winstona Churchilla ale też znacznie krótsza a więc łatwiejsza do czytania. Można się zorientować, że na takim poziomie wojna to jest wielkie przedsięwzięcie logistyczne, gdzie na każdy dzień trzeba dostarczyć kilka tysięcy ton paliwa, kilka tysięcy ton amunicji i kilka tysięcy ton żywności. Każdy brak spowoduje zatrzymaniem działań albo nawet klęskę.
A do zaopatrzenia trzeba dołączyć uzupełnienia na miejsce ginących i rannych żołnierzy.

W takiej skali konfliktu wygrana czy przegrana nie jest już kwestią dzielności żołnierzy (choć ona też jest bardzo ważna) ale jest to zagadnienie zgromadzenia zasobów i ludzi oraz umiejętności dostarczenia ich na wyznaczone miejsce.

Poza logistyką ciekawymi wątkami są konflikty amerykańsko-brytyjskie w najwyższym dowództwie, już mocno widoczna a w końcu wojny wręcz jawna nieufność do sojuszników z ZSRR. Daje też mocno do myślenia porównanie losów Paryża i Warszawy, w których to stolicach niemal równocześnie wybuchły powstania. Co ciekawe: Rosjanie nie chcieli za szybko wyzwalać Warszawy ale, i to może być zaskoczenie, Amerykanie też nie chcieli za szybko wyzwalać Paryża! I Bradley tłumaczy wprost dlaczego tak było. Zostali postawieni niemal w konieczności wyzwolenia stolicy przez... ultimatum niemieckiego dowódcy obrony miasta! To pokazuje, jak wielka była różnica w podejściu niemieckich żołnierzy do walk na wschodzie i na zachodzie.

Generał pisał to w trakcie wojny koreańskiej i uczciwie uprzedza, że nie może jeszcze pisać o wszystkim. Trochę szkoda. Ale i tak warto. 

Wojna pokazana z perspektywy sztabu i wyższego dowództwa. Oczywiście nie tak wyczerpująca temat jak ""Druga Wojna Światowa"" Winstona Churchilla ale też znacznie krótsza a więc łatwiejsza do czytania. Można się zorientować, że na takim poziomie wojna to jest wielkie przedsięwzięcie logistyczne, gdzie na każdy dzień trzeba dostarczyć kilka tysięcy ton paliwa, kilka tysięcy ton... 

więcej



mniej





Pokaż mimo to


;

Trochę zbyt ciężkie w porównaniu z Pattonem. 

Trochę zbyt ciężkie w porównaniu z Pattonem. 



Pokaż mimo to


;

Omar Bradley. Generał. Koloryzuje i uwypukla swoje przymioty dowódcze, lecz gdyby nie Patton to być może do dzisiaj toczyłby walki z Niemcami. Można przeczytać, ale nie spodziewajcie się rewelacji. 

Omar Bradley. Generał. Koloryzuje i uwypukla swoje przymioty dowódcze, lecz gdyby nie Patton to być może do dzisiaj toczyłby walki z Niemcami. Można przeczytać, ale nie spodziewajcie się rewelacji. 



Pokaż mimo to


",
"
Bujne życie Martina ",Alfredo Bryce Echenique,"
literatura piękna ",Czytelnik,"
83-07-01801-3 ","
Jedna z najdowcipniejszych powieści iberoamarykańskich opowiada o przygodach peruwiańskiego studenta w Europie końca lat sześćdziesiątych. Narrator przeżywa w Paryżu nieszczęśliwą miłość, zostaje wplątany w młodzieżową rewoltę 1968 roku, podróżuje po Anglii i Hiszpanii, a wszystko to wśród przezabawnych komplikacji, opisanych z niezwykłą swadą. ","
La vida exagerada de Martin Romana ","
1989-01-01 ","
1989-01-01 ","
565 ","
polski ","
Zofia Wasitowa ",,
"
Poezja późnego baroku - główne kierunki przemian ",Marek Prejs,"
popularnonaukowa ",,"
8301090707 ",,,"
1989-01-01 ","
1989-01-01 ","
358 ","
polski ",,,
"
Języki teatru ",Kazimierz Braun,"
teatr ",Wydawnictwo Dolnośląskie,"
8370230385 ","
Wywiad-rzeka pomiędzy Kazimierzem Braunem a Tadeuszem Różewiczem, dotyczący wszelakich kwestii towarzyszących teatrowi. ",,"
1989-01-01 ","
1989-01-01 ","
210 ","
polski ",,"

Rozmowa, jakich mało, zważywszy, że Tadeusz Różewicz unikał wywiadów stanowczo. Ważnym rozmówcą poety jest jego wielokrotny i bodaj najlepszy inscenizator - Kazimierz Braun. Lektura obowiązkowa dla interesujących się teatrem! 

Rozmowa, jakich mało, zważywszy, że Tadeusz Różewicz unikał wywiadów stanowczo. Ważnym rozmówcą poety jest jego wielokrotny i bodaj najlepszy inscenizator - Kazimierz Braun. Lektura obowiązkowa dla interesujących się teatrem! 



Pokaż mimo to


",
"
Jak się te lata mylą ... ",Kira Gałczyńska,"
biografia, autobiografia, pamiętnik ",Czytelnik,"
83-07-01951-6 ",,,"
1989-01-01 ","
1989-01-01 ","
192 ","
polski ",,"

Bardzo lubię biografie, a książka Kiry Gałczyńskiej od razu przypadła mi do gustu. Przeczytałam ją błyskawicznie. Poznałam nie tylko życie Kiry Gałczyńskiej, jej bliskich i przyjaciół, także miałam ""powtórkę""wydarzeń politycznych tamtego okresu. 

Bardzo lubię biografie, a książka Kiry Gałczyńskiej od razu przypadła mi do gustu. Przeczytałam ją błyskawicznie. Poznałam nie tylko życie Kiry Gałczyńskiej, jej bliskich i przyjaciół, także miałam ""powtórkę""wydarzeń politycznych tamtego okresu. 



Pokaż mimo to


;

Kira Gałczyńska (ur. 1936), córka poety, snuje wspomnienia od 1952 roku, podkreślając różnice wywołane śmiercią Stalina w 1953 roku. I od pierwszych stron jestem mile zaskoczony trafnością opisu ludzi, zdarzeń i atmosfery. W dniu śmierci Stalina chodziła do klasy maturalnej u Żmichowskiej w Warszawie, a ja dopiero do czwartej klasy podstawówki, więc może mniej rozumiałem, lecz równie dokładnie nastrój tamtych dni pamiętam. Na pewno ma ona rację pisząc (s. 29): „..o ogólnym nastroju rozpaczy...” Wprawdzie nie dlatego, że……:
„…..W piątek 6 III przestało bić serce wodza ludzkości”
lecz z obawy o przyszłość, ze strachu przed niewiadomym, a w tej niepewności przyszło nam żyć prawie 3 lata, aż do referatu Chruszczowa na XX Zjeździe KPZR.
Polityka pozostaje na marginesie, bo ważniejsze co się działo i gdzie się bywało. A więc; oczywiście, basen Legii i dawna YMCA; wydanie przez Tyrmanda kultowej książki „U brzegów jazzu”, no i kiełkujący jazz. Wydanie „Złego” czyli warszawskich „Tajemnic Paryża”, jak ładnie to Gałczyńska nazywa (s. 44) i dancingi w „Kameralnej”. Wreszcie matura czule wspominana, a dalej dziesiątki nazwisk wspólnych znajomych i wiele ciekawostek na ich temat. 

Mniej więcej od 55 strony wspomnienia osobiste przeplatane są wydarzeniami politycznymi, a jednym z pierwszych upadek Berii (w prasie wiadomość już 11 lipca). Autorka wspomina Karola Makuszyńskiego, który zmarł również w 1953, jak i zmarłego w uprzednim roku Borejszę. Lecz 1953 rok to dla autorki, przede wszystkim śmierć ojca, a i trzy tygodnie później Tuwima, który dopiero co deklarował pomoc „ojcowską”.
Gałczyńska wspomina plejadę sławnych postaci zamieszkujących Aleję Róż, jak i podejmowanych w leśniczówce Pranie. (Wśród tych ostatnich „krwawą” Lunę Bristigerową). Ciekawostkę wyczytałem o Dziadzi ze „Wspólnego Pokoju” Uniłowskiego. Gałczyńska pisze (s. 96):
""...z największą czułością zawsze wspominać będę Stanisława Marię Salińskiego, popularnie nie tylko przez nas zwanego Dziadzią. ""Zapisany"" pod tym imieniem we ""Wspólnym Pokoju"" Uniłowskiego, pozostał na zawsze ""Dziadzią"" właściwie dla wszystkich..."" 
Wspomnienia ciągną się do zamknięcia „Po Prostu” i odwilży po Polskim Październiku. Imponujący materiał, boleśnie zgodny z prawdą, którą potwierdzam, bo nastawiony bojowo (każdy co innego pamięta) nie złapałem autorki na niczym. Duża rzecz!!! 

Kira Gałczyńska (ur. 1936), córka poety, snuje wspomnienia od 1952 roku, podkreślając różnice wywołane śmiercią Stalina w 1953 roku. I od pierwszych stron jestem mile zaskoczony trafnością opisu ludzi, zdarzeń i atmosfery. W dniu śmierci Stalina chodziła do klasy maturalnej u Żmichowskiej w Warszawie, a ja dopiero do ... 

więcej



mniej





Pokaż mimo to


;

Pierwsza książka Kiry Gałczyńskiej, którą przeczytałam. Przybliżenie postaci Poety i kawałek historii. Świetnie się czyta. Zainspirowała mnie do dalszych lektur związanych z twórczością i życiem Gałczyńskich. 

Pierwsza książka Kiry Gałczyńskiej, którą przeczytałam. Przybliżenie postaci Poety i kawałek historii. Świetnie się czyta. Zainspirowała mnie do dalszych lektur związanych z twórczością i życiem Gałczyńskich. 



Pokaż mimo to


",
"
Lis, pies i gryf ",Poul Anderson,"
literatura dziecięca ",ALFA,"
8370012280 ","
Opowiadanie dla dzieci i młodzieży. ","
The Fox, the Dog and the Griffin ","
1989-01-01 ","
1989-01-01 ","
39 ","
polski ","
Henryk Garbarczyk, Małgorzata Garbarczyk ",,
"
Między wierszami ",Janusz Minkiewicz,"
satyra ",Czytelnik,"
8307017122 ",,,"
1989-01-01 ","
1989-01-01 ","
284 ","
polski ",,,
"
Jeszcze w zielone gramy ",Wojciech Młynarski,"
muzyka ",OTO Kalambur,,,,"
1989-01-01 ","
1989-01-01 ","
135 ","
polski ",,,
"
Dom Matejki : przewodnik. ",Maria Przemecka,"
turystyka, mapy, atlasy ",PTTK Kraj,,,,"
1989-01-01 ","
1989-01-01 ","
21 ","
polski ",,,
