title,author,categories,publishing,isbn,description,orginalTitle,date,datePol,pages,lang,translator,comments,quotes
"
Encyklopedia dinozaurów ",Jinny Johnson,"
encyklopedie, słowniki ",Debit,"
83-7167-129-6 ",,"
The Children's Dinosaur Encyclopedia ","
2000-01-01 ","
2000-01-01 ","
96 ","
polski ","
Zbigniew Szyndlar ","

Książka fajna, aczkolwiek opisy poszczególnych gatunków zwierząt niestety dość krótkie. Wydaje mi się, że tutaj poszli trochę w ilość, a nie w jakość, bo opisanych gatunków sporo, a książka zbyt obszerna pod względem ilości stron nie jest. Dla młodszego czytelnika jednak powinno to wystarczyć. 

Książka fajna, aczkolwiek opisy poszczególnych gatunków zwierząt niestety dość krótkie. Wydaje mi się, że tutaj poszli trochę w ilość, a nie w jakość, bo opisanych gatunków sporo, a książka zbyt obszerna pod względem ilości stron nie jest. Dla młodszego czytelnika jednak powinno to wystarczyć. 



Pokaż mimo to


",
"
Zamki W Polsce Południowej - Przewodnik ",Izabela Tomasz Kaczyńscy,"
turystyka, mapy, atlasy ",Muza,"
8372005079 ","
Dzieje 122 zamków, legendy, ciekawostki, anegdoty, kolorowa mapa oraz przewodnik po muzeach w Polsce. ",,"
2000-01-01 ","
 2000-01-01 ","
301 ","
polski ",,"

Wydaje się, że wszystko mamy w komputerze, w telefonie. Wszystko można wygooglować :). Ale ja jestem tradycjonalistką i szeleszczące kartki są dla mnie bardziej wiarygodne. Niewielki rozmiar książki pozwala ją mieć przy sobie.

Opis zabytków, ważne informaje turystyczne oraz barwne zdjęcia dają pojęcie o miejscu, które chcemy zwiedzić.

Polecam 

Wydaje się, że wszystko mamy w komputerze, w telefonie. Wszystko można wygooglować :). Ale ja jestem tradycjonalistką i szeleszczące kartki są dla mnie bardziej wiarygodne. Niewielki rozmiar książki pozwala ją mieć przy sobie.

Opis zabytków, ważne informaje turystyczne oraz barwne zdjęcia dają pojęcie o miejscu, które chcemy zwiedzić.

Polecam 



Pokaż mimo to


",
"
Jagdpanther ",Janusz Ledwoch,"
militaria, wojskowość ",Militaria,"
8372190887 ",,,"
2000-01-01 ","
2000-01-01 ","
38 ","
polski ",,,
"
Legendarni i tragiczni. Eseje o polskich poetach przeklętych. Tom 1 ",Andrzej Bursa,"
poezja ",,"
83-7179-208-5 ","
Andrzej Bursa, Halina Poświatowska, Rafał Wojaczek, Stanisław Grochowiak, Edward Stachura i Kazimierz Ratoń - to według autora polscy poeci ""przeklęci"". Poeci legendarni, a jednocześnie tragiczni. Zamieścił w książce ich najważniejsze utwory wraz z własnymi komentarzami. ",,"
2000-01-01 ","
2000-01-01 ","
560 ","
polski ",,"

Moje drugie i prawdopodobnie ostatnie spotkanie z twórczością Jana Marxa. Autor bardzo subiektywnie i niesprawiedliwie potraktował biografie niektórych twórców, wysnuwając często wnioski dla nich krzywdzące. Nie wiem czy J.M bardziej zabrakło obiektywności czy może samej wrażliwości dla zrozumienia historii niektórych poetów. 

Moje drugie i prawdopodobnie ostatnie spotkanie z twórczością Jana Marxa. Autor bardzo subiektywnie i niesprawiedliwie potraktował biografie niektórych twórców, wysnuwając często wnioski dla nich krzywdzące. Nie wiem czy J.M bardziej zabrakło obiektywności czy może samej wrażliwości dla zrozumienia historii niektórych poetów. 



Pokaż mimo to


;

na ""Legendarnych i tragicznych"" trafiłam podczas przygotowywania prezentacji maturalnej, dotyczącej twórczości Edwarda Stachury. książka Marxa jest niezwykle pomocna i ciekawa dla każdego miłośnika literatury i poezji. ;) zawiera wiele informacji nt. życia autorów, ich twórczości, powiązań z innymi artystami; a także fragmenty utworów.
nie jest napisana 'encyklopedycznie', potrafi zaciekawić. dla mnie najbardziej interesujące były rozdziały o Stachurze, Wojaczku i Poświatowskiej, gdyż ich twórczość znałam i ceniłam wcześniej, ale dzięki Marxowi miałam okazję poznać inne ciekawe nazwiska. :)

polecam - to świetne źródło wiedzy o polskich poetach przeklętych. 

na ""Legendarnych i tragicznych"" trafiłam podczas przygotowywania prezentacji maturalnej, dotyczącej twórczości Edwarda Stachury. książka Marxa jest niezwykle pomocna i ciekawa dla każdego miłośnika literatury i poezji. ;) zawiera wiele informacji nt. życia autorów, ich twórczości, powiązań z innymi artystami; a także fragmenty utworów.
nie jest napisana 'encyklopedycznie',... 

więcej



mniej





Pokaż mimo to


;

Maksymalna ilość punktów to za możliwość obcowania z najgłośniejszymi wierszami poetów legendarnych, których życie było dramatyczne i kończyło się tragicznie. Autor przybliżył sylwetki i wiersze tych poetów w bardzo rzetelny sposób. Zaciekawia czytelnika. Sprawia, że czyta się ją jak dobrą powieść kryminalną. Ta książka jest ze mną od ponad 15 lat a poezja w niej zawarta jest lekiem na moje gorsze dni. 

Maksymalna ilość punktów to za możliwość obcowania z najgłośniejszymi wierszami poetów legendarnych, których życie było dramatyczne i kończyło się tragicznie. Autor przybliżył sylwetki i wiersze tych poetów w bardzo rzetelny sposób. Zaciekawia czytelnika. Sprawia, że czyta się ją jak dobrą powieść kryminalną. Ta książka jest ze mną od ponad 15 lat a poezja w niej zawarta... 

więcej



mniej





Pokaż mimo to


;

Z tekstów przeczytane: o Halinie Poświatowskiej. 

Z tekstów przeczytane: o Halinie Poświatowskiej. 



Pokaż mimo to


;

Moje pierwsze pełniejsze zetknięcie z nietuzinkowymi twórcami, którzy odeszli zbyt wcześnie. Styl autora esejów pięknie koresponduje z tematyką tekstów niepokornych poetów. Polecam gorąco! 

Moje pierwsze pełniejsze zetknięcie z nietuzinkowymi twórcami, którzy odeszli zbyt wcześnie. Styl autora esejów pięknie koresponduje z tematyką tekstów niepokornych poetów. Polecam gorąco! 



Pokaż mimo to


;

Jan Marx bardzo subiektywnie potraktował biografie i twórczość omawianych przez siebie poetów. I generalnie potrafi być w tym cholernie irytujący. 

Jan Marx bardzo subiektywnie potraktował biografie i twórczość omawianych przez siebie poetów. I generalnie potrafi być w tym cholernie irytujący. 



Pokaż mimo to


;

Wspaniała!!! 

Wspaniała!!! 



Pokaż mimo to


;

Prawdopodobnie dobra pomoc do matury. 

Prawdopodobnie dobra pomoc do matury. 



Pokaż mimo to


;

Nieoceniona pomoc przy pisaniu pracy rocznej o Wojaczku. :) 

Nieoceniona pomoc przy pisaniu pracy rocznej o Wojaczku. :) 



Pokaż mimo to


;

Tak niska ocena przede wszystkim ze względu na subiektywny i niesprawiedliwy rozdział o Wojaczku. Wstęp świetny, niestety później jest tylko gorzej. 

Tak niska ocena przede wszystkim ze względu na subiektywny i niesprawiedliwy rozdział o Wojaczku. Wstęp świetny, niestety później jest tylko gorzej. 



Pokaż mimo to


",
"
Rytmy prozy czyli jak czytać polską prozę współczesną ",praca zbiorowa,"
językoznawstwo, nauka o literaturze ",Stentor,"
8386018704 ","
Publikacja została pomyślana jako popularny przewodnik po najciekawszych zjawiskach prozy polskiej ostatnich czterdziestu lat. Każdy szkic zawiera zwięźle zaprezentowaną sylwetkę twórcy oraz fragment jego utworu, opatrzony szczegółowym komentarzem interpretacyjnym. Ambicją autorów szkiców było wydobycie cech najbardziej charakterystycznych dla metod twórczych prezentowanych w tomie pisarzy. ",,"
2000-01-01 ","
2000-01-01 ","
160 ","
polski ",,,
"
Waldemar Świerzy ",Waldemar Świerzy,"
albumy ",Wydawnictwo Armarium,"
8391348105 ","
Najlepsze plakaty jednego z najlepszych polskich i światowych plakacistów. ",,"
2000-01-01 ","
2000-01-01 ","
160 ","
polski ",,,
"
Grimuar ",Jim Bambra,"
rozrywka ",Mag,,"
""Oto tajemna księga wiedzy, zawierająca wiele zapomnianych i zaginionych w otchłani dziejów informacji. Wielu uczonych mędrców czuło niepokój, a nawet strach, biorąc ją w dłonie. Czy i Ty jesteś jednym z nich? Czy odważysz się zapoznać z kartami Grimuaru?""

Trzymasz w rękach zbiór wybranych, a dziś już praktycznie niedostępnych tekstów, opublikowanych przed laty na łamach czasopisma Magia i Miecz. Znajdziesz tu klasyczne przygody (Tancerze wojny, Maruderzy Morgluma czy Żelazna przełęcz), artykuły opisujące popularne rasy (m.in. Co w norce piszczy) i najbardziej plugawe stwory (Fimir, a także Skaveni) oraz rozszerzenia zasad (Ręka przeznaczenia). Ale to jeszcze nie wszystko. Na kartach Grimuaru pojawiają się również informacje dotyczące niezwykle popularnej wśród graczy profesji: tancerzy wojny. I wiele, wiele innych cudów Starego Świata.

Grimuar to wspaniałe uzupełnienie zbioru podręczników do gry Warhammer Fantasy Role Play, które winno usatysfakcjonować zarówno starych, jak i nowych fanów tego systemu. ",,"
2000-01-01 ","
2000-01-01 ","
80 ","
polski ",,,
"
DVD kino domowe,1/2000 ",praca zbiorowa,"
czasopisma ",IDG POLAND S.A.,"
16404440 ",,,"
2000-01-01 ","
2000-01-01 ","
36 ","
polski ",,,
"
Perfumy. Podróż w świat zapachów ",Robb Kendrick,"
albumy ",G+J,"
83-88132-47-4 ","
Od niepamiętnych czasów perfumy odgrywały kluczową rolę w dziejach ludzkości. Nasz zmysł węchu jest jednym z podstawowych sposobów poznawania otoczenia. Od tysięcy lat jesteśmy uzależnieni od garstki czarodziejów, którzy opanowali niezwykłą alchemię zapachu. Nawet dzisiaj na całym świecie jest zaledwie 400 perfumiarzy. Ta wspaniała książka odsłania niektóre tajemnice tworzonej przez nich magii.
Zdjęcia: Robb Kendrick. ",,"
2000-01-01 ","
2000-01-01 ","
176 ","
polski ","
Barbara Gadomska ","

Książka, którą powinien przeczytać każdy miłośnik perfum. 
Wnikliwa opowieść o powstawaniu zapachów w każdym etapie
produkcji. Gorąco polecam! 

Książka, którą powinien przeczytać każdy miłośnik perfum. 
Wnikliwa opowieść o powstawaniu zapachów w każdym etapie
produkcji. Gorąco polecam! 



Pokaż mimo to


",
"
Wyścig z czasem ",Karol May,"
powieść przygodowa ",Małopolska Oficyna Wydawnicza KORONA,,"
Do Meksyku spieszą dwie wyprawy. Liczy się każda sekunda, aby dotrzeć do celu przed przeciwnikiem, gdyż od tego właśnie zależy wyjaśnienie tajemnicy rodu Rodrigandów. Komu się to uda i co wtedy przeżyją, dowiesz się z tego tomu. ",,"
2000-01-01 ","
2000-01-01 ","
106 ","
polski ",,"

Landola i Gasparino Kortejo zostają uwięzieni przez ojca Hilario. 

Landola i Gasparino Kortejo zostają uwięzieni przez ojca Hilario. 



Pokaż mimo to


",
