title,author,categories,publishing,isbn,description,orginalTitle,date,datePol,pages,lang,translator,comments,quotes
"
Z Roksolanii ",Zygmunt Haupt,"
literatura piękna ",Księgarnia Studencka,"
978-83-926128-1-0 ","
W tomie Z Roksolanii zebrano utwory publikowane w prasie codziennej przed 1939 r. i w czasopismach emigracyjnych oraz utwory nieznane, odnalezione w archiwum pisarza. ",,"
2009-01-01 ","
2009-01-01 ","
330 ","
polski ",,,
"
Duma i namiętność ",Catherine Palmer,"
literatura obyczajowa, romans ",Harlequin,"
9788323860921 ","
Anglia, XII wiek.

Nieliczni już przedstawiciele pradawnego plemienia Brytów kultywują dawne obyczaje i wierzenia. Nie uznają panujących w Anglii władców, którzy wywodzą się z normańskiego rodu Plantagenetów. Dla nich to najeźdźcy, zwykli uzurpatorzy.

Wychowana w takim duchu dumna i piękna Bronwen zgodnie z wolą nieżyjącego ojca przejmuje pieczę nad rodowym Rossall Hall. Wkrótce musi stawić czoło wielu życiowym przeciwnościom. Zostaje wdową, a zaraz potem traci dom rodzinny, z którego wygania ją bezlitosny krewny. Mimo to nie chce przyjąć żadnej pomocy od normańskiego rycerza Jaques'a Le Bruna tylko dlatego, że jest on lennikiem Henryka Plantageneta. Jednak zakochany Jaques jest wytrwały i uparty... ","
The Briton ","
2009-01-01 ","
2009-01-01 ","
266 ","
polski ","
Alina Patkowska ",,
"
Little Women retold by Jenny Dooley & Virginia Evans ",Louisa May Alcott,"
literatura dziecięca ",Express Publishing,"
978-1-84862-709-3 ","
The March sisters and their mother are struggling to make a living while Mr March is away fighting in the Civil War. Can they survive in this troubled time? More importantly, will Mr March return home safely? ",,"
2009-01-01 ",,"
120 ","
angielski ",,,
"
2012: gniew ojca, tom 1 Dzieci Słońca ",Tadeusz Meszko,"
fantasy, science fiction ",Solaris,"
978-83-7590-042-2 ","
Plamy na Słońcu nie są niczym nowym. Specjaliści badają je od lat, a nawet zwykli ludzie wiedzą, że mocno wpływają one na nasze życie. Profesor Daniel Bates przed laty starał się udowodnić, że nadaktywność naszej gwiazdy może przynieść skutki dużo gorsze, niż można by podejrzewać. Oczywiście nie wierzą w to koledzy po fachu: oskarżają go o sianie fermentu i szybko izolują od naukowego środowiska. Od tamtego czasu nasz bohater w terenie poszukuje dowodów na zgubną działalność wybuchów na Słońcu – właśnie po to zatrudnił się w firmie próbującej sterować pogodą. Jak się okaże, jego hipotezy były tak bliskie prawdy, jak to tylko możliwe. ",,"
2009-01-01 ","
2009-01-01 ","
500 ","
polski ",,"

21 grudnia 2012 roku świat się jednak nie skończył. 
Czy to wystarczający powód, żeby nie czytać tej książki? Nie wiem. Ale to, że jest naprawdę kiepska (autor nie może się zdecydować o czym to ma być i wyszło ""pomieszanie z poplątaniem"") to już tak. 

21 grudnia 2012 roku świat się jednak nie skończył. 
Czy to wystarczający powód, żeby nie czytać tej książki? Nie wiem. Ale to, że jest naprawdę kiepska (autor nie może się zdecydować o czym to ma być i wyszło ""pomieszanie z poplątaniem"") to już tak. 



Pokaż mimo to


;

Drogi czytelniku, jeśli masz ochotę stracić czas i nerwy w czasie czytania prawdziwego chłamu sięgnij po tą pozycję. Jeśli jednak szukasz najgorszej książki to wiedz, że druga część jest jeszcze gorsza... 

Drogi czytelniku, jeśli masz ochotę stracić czas i nerwy w czasie czytania prawdziwego chłamu sięgnij po tą pozycję. Jeśli jednak szukasz najgorszej książki to wiedz, że druga część jest jeszcze gorsza...  



Pokaż mimo to


;

Hahahahahsah,i gdzie ten wasz koniec świata? 

Hahahahahsah,i gdzie ten wasz koniec świata? 



Pokaż mimo to


;

Zakup okazyjny, żeby przeczytać coś innego - niestety, trochę nie mój styl, nie moje czasy i akcja.
Ciężko mi ocenić tę książkę, podejrzewam że w gatunku niczego nowego nie odkrywa, ale jeśli ktoś bardzo lubi te klimaty, może i warto spróbować? 

Zakup okazyjny, żeby przeczytać coś innego - niestety, trochę nie mój styl, nie moje czasy i akcja.
Ciężko mi ocenić tę książkę, podejrzewam że w gatunku niczego nowego nie odkrywa, ale jeśli ktoś bardzo lubi te klimaty, może i warto spróbować? 



Pokaż mimo to


;

Mocno przekombinowana - nawet jak na fantastykę. Przy czym to chyba już bardziej fikcja w fikcji. 

Mocno przekombinowana - nawet jak na fantastykę. Przy czym to chyba już bardziej fikcja w fikcji. 



Pokaż mimo to


",
"
Między ciałem a umysłem : otyłość i odchudzanie się w ujęciu integracyjnym ",Monika Bąk-Sosnowska,"
popularnonaukowa ",Oficyna Wydawnicza Impuls,"
978-83-7587-144-9 ","
Książka jest przeglądem dostępnej na świecie wiedzy naukowej oraz pochodzącej z praktyki klinicznej, na temat obrazu ciała u osób z nadwagą. Omawia szczegółowo problematykę otyłości, odchudzania się oraz obrazu siebie - ze szczególnym uwzględnieniem obrazu własnego ciała. Integruje różne stanowiska teoretyczne oraz doświadczenia terapeutyczno - psychologiczne i medyczne. Problem przedstawiony jest w sposób zdyscyplinowany i przejrzysty - wychodząc od definicji i genezy, poprzez jego manifestację, aż do obserwowalnych skutków. Od konstruktów teoretycznych (np. nadwaga czy obraz ciała), po zjawiska subiektywnie doświadczane (np. zaburzenia w obrazie własnego ciała czy psychologiczne konsekwencje nadwagi), aż do konkretnych zachowań (np. dieta czy psychoterapia stosowana przy odchudzaniu). ",,"
2009-01-01 ","
2009-01-01 ","
112 ","
polski ",,,
"
Ukochana zdobywcy ",Juliet Landon,"
literatura obyczajowa, romans ",Harlequin,"
9788323861140 ","
Anglia, IV w. 

Rzymscy żołnierze stacjonują w pobliżu zbudowanego na polecenie cesarza Wału Hadriana, który ciągnie się od zatoki Solway do ujścia rzeki Tyne. Zamieszkujący te ziemie Bryganci nie uznają władzy najeźdźców. Dania, córka wodza, podejmuje się szpiegowskiej misji. Przeobraża się w elegancką damę i zamieszkuje w Corii, gdzie prowadzi otwarty dom, w którym bywają spragnieni odpoczynku i rozrywki Rzymianie. Pewnego dnia pojawia się przystojny i władczy trybun Fabian Peregrinus. Nie kryje, że chętnie uczyniłby z Danii swoją kochankę. Dania staje przed prawdziwym wyzwaniem. Nie może zrazić odmową Fabiana ani obudzić jego podejrzliwości, nie wolno jej także pod groźbą utraty życia zdradzić mu swojej tajemnicy... ","
The warlord's mistress ","
2009-01-01 ","
2009-01-01 ","
266 ","
polski ","
Krystyna Klejn-Podchorowska ",,
"
Zakazana miłość ",Ann Christin Gjersoe,"
literatura obyczajowa, romans ",Edipresse,"
9788361729242 ","
Cały świat Abelone zawalił się. Słowa wypowiedziane przez Sjura Ladefossa sprawiły, że od tej pory nic już nie mogło być takie samo. Chciałaby zapomnieć o wszystkim, ale czy będzie potrafiła? Lousie z wolna przekonuje się do Karen, z kolei narasta konflikt pomiędzy Abelone i Ingvardą. W Gimle zjawia się nowa służąca, Mabel. Aksel z coraz większymi nadziejami dąży do uruchomienia kopalni. ","
Sølvsmykket ","
2009-01-01 ","
2009-01-01 ","
183 ","
polski ","
Marta Petryk ","

Lekka i przyjemna :) 

Lekka i przyjemna :) 



Pokaż mimo to


",
"
Kuchnia polska. Tylko sprawdzone przepisy ",Marzena Wasilewska,"
kulinaria, przepisy kulinarne ",Ringier Axel Springer Polska,"
9788375583083 ","
Książka, którą oddajemy w Państwa ręce, zawiera ponad tysiąc sprawdzonych przepisów na potrawy królujące na polskich stołach od lat, czy nawet wieków, oraz takie, które pojawiły się na nich stosunkowo niedawno. Pełna gama potraw: przekąski, sałaty i sałatki, zupy, dania główne, desery, napoje oraz potrawy świąteczne. Informacje na temat czasu przygotowania i stopnia trudności potraw. Porady, jak podawać potrawy i zachowywać się przy stole. Tabela przeliczników na gramy. Mamy nadzieję, że nasza książka zachęci Państwa do rozsmakowania się w pysznych polskich potrawach. ",,"
2009-01-01 ","
2009-01-01 ","
664 ","
polski ",,"

Tak jak w podtytule - przepisy są sprawdzone. Podstawowa książka kucharska, proste receptury. Potrawy nie są wymyślne - to elementarz kuchenny. Dla początkujących, nieumiejących eksperymentować, niemających wyczucia kulinarnego jest idealna, wystarczy podążać za przepisem i sukces murowany. I choć nie należę już do grupy raczkujących w kuchni do dziś z niej korzystam. Makowiec wychodzi najlepszy pod słońcem i stał się absolutnym hitem w mojej rodzinie. 

Tak jak w podtytule - przepisy są sprawdzone. Podstawowa książka kucharska, proste receptury. Potrawy nie są wymyślne - to elementarz kuchenny. Dla początkujących, nieumiejących eksperymentować, niemających wyczucia kulinarnego jest idealna, wystarczy podążać za przepisem i sukces murowany. I choć nie należę już do grupy raczkujących w kuchni do dziś z niej korzystam.... 

więcej



mniej





Pokaż mimo to


;

Kompendium sprawdzonych przepisów. Często z niej korzystam i polecam! 

Kompendium sprawdzonych przepisów. Często z niej korzystam i polecam! 



Pokaż mimo to


;

Zaryzykowałam i na Wigilię zrobiłam pierwszy raz pierogi z suszonymi śliwkami według przepisu z tejże książki. Udały się i wszystkim smakowały:) 

Zaryzykowałam i na Wigilię zrobiłam pierwszy raz pierogi z suszonymi śliwkami według przepisu z tejże książki. Udały się i wszystkim smakowały:) 



Pokaż mimo to


;

Teraz czytam i chyba zawsze bedę;) Powinna być pod ręką gotującej osoby. 

Teraz czytam i chyba zawsze bedę;) Powinna być pod ręką gotującej osoby. 



Pokaż mimo to


;

Proste i szybkie przepisy. 

Proste i szybkie przepisy. 



Pokaż mimo to


",
"
Renesans ",Peter Burke,"
historia ",Wydawnictwo Uniwersytetu Jagiellońskiego,"
9788323326748 ","
W niniejszym szkicu Peter Burke dystansuje się od tradycyjnego ujęcia renesansu, postrzeganego jako zasadniczo włoskie zjawisko, które cechuje nowoczesna samoświadomość i które daje się z łatwością oddzielić od wieków średnich. Autor podkreśla ciągłość niektórych tradycji średniowiecznych, które przetrwały do późniejszych czasów, a także uwypukla proces twórczego dostosowania antycznych form i wartości do ich nowego kulturowego i społecznego kontekstu Italii i innych krajów Europy. Studium opisuje przebieg rozwoju renesansu aż do XVII wieku i ukazuje powolny rozpad tego niegdyś spójnego prądu. 


Książka, opatrzona biało-czarnymi ilustracjami, uwzględnia aktualny stan wiedzy i stanowi pasjonujące wprowadzenie w tematykę odrodzenia. ","
Renaissance ","
2009-01-01 ","
2009-01-01 ","
104 ","
polski ","
Elżbieta Nowakowska ",,
"
Ostatni rok Luftwaffe maj 1944-maj 1945 ",Alfred Price,"
historia ",Arkadiusz Wingert,"
9788360682203 ","
Ostatni rok Luftwaffe to wszechstronna analiza sił powietrznych Hitlera, rzeczowe i pouczające spojrzenie na kluczowy rok zmagań w powietrzu oraz nowatorska analiza wyzwań, wobec których stanęli niemieccy lotnicy. Autor bada stan niemieckiego lotnictwa wojskowego od maja 1944 r. do maja 1945 r. analizuje siły jakimi dysponowała Luftwaffe, a także prawdopodobny potencjał i znaczenie nowych samolotów oraz systemów uzbrojenia, ocenia również działania Naczelnego Dowództwa Luftwaffe oraz wpływ operacji Aliantów. W swojej pracy rozprawia się z wieloma rozpowszechnionymi mitami, precyzuje wpływ myśliwców turboodrzutowych i rakietowych oraz jednoznacznie wykazuje, że Luftwaffe działała najlepiej jak było można w trudnych warunkach przegranej wojny.

Tak wiele napisano o Luftwaffe, ale wszystkie wcześniejsze opracowania, kreślące jej wojenną drogę, wydają się tracić zapał wkraczając w ostatni rok konfliktu. Tak jakby tamci autorzy, najpierw z zachwytem opisujący jej rozbudowę i liczne triumfy, nagle tracili serce, kiedy jej strzelisty gmach zaczyna się walić. Ta książka jest próbą wypełnienia tej luki i adresuję ją przede wszystkim do tych, którzy mają już ogólną wiedzę o historii Luftwaffe, ale chcą się dowiedzieć więcej o jej upadku.


W maju 1944 r. w Naczelnym Dowództwie Luftwaffe panował optymistyczny pogląd, że wraz z wprowadzeniem do służby na szeroką skalę nowoczesnych typów samolotów i uzbrojenia szala wojny powietrznej może się przechylić na korzyść Niemiec. A gdyby to się nie udało, wydawało się, że przynajmniej będzie możliwe zorganizowanie na tyle skutecznej obrony powietrznej, żeby zmusić amerykańskie ciężkie bombowce do zaprzestania niszczycielskich dziennych nalotów na niemieckie ośrodki przemysłowe.

Jak mogliśmy się przekonać (...) nowe rodzaje broni, wprowadzone pod koniec wojny, nie wywarły istotnego wpływu na jej przebieg. Nasuwają się więc pytania: Dlaczego te nowe bronie nie przyniosły oczekiwanych skutków? Czy wystąpiły istotne słabości, ograniczające ich skuteczność? Czy OKL nie zdołało prawidłowo wykorzystać nowego sprzętu? Czy po prostu zbyt wiele sobie po nich obiecywano? ","
The Last Year of Luftwaffe ","
2009-01-01 ","
2009-01-01 ","
248 ","
polski ","
Matusiak Wojtek ","

Książek traktujących o historii Luftwaffe powstało setki. Wojenną ścieżkę nad frontami II wojny światowej opisywali dla nas pasjonaci, weterani walk, a także profesorowie akademiccy - jednakże ich opracowania zdają się tracić zapał wkraczając w ostatni rok konfliktu. Tak jakby ci wszyscy autorzy, najpierw z zachwytem opisujący rozbudowę, postęp technologiczny i liczne triumfy Luftwaffe, nagle tracili serce, kiedy jej strzelisty gmach zaczynał się walić pod naporem wroga. Ta książka jest doskonałym wypełnieniem tej luki. Szczególnie polecam ją tym, którzy mają już ogólną wiedzę o historii Luftwaffe. 

Książek traktujących o historii Luftwaffe powstało setki. Wojenną ścieżkę nad frontami II wojny światowej opisywali dla nas pasjonaci, weterani walk, a także profesorowie akademiccy - jednakże ich opracowania zdają się tracić zapał wkraczając w ostatni rok konfliktu. Tak jakby ci wszyscy autorzy, najpierw z zachwytem opisujący rozbudowę, postęp technologiczny i liczne... 

więcej



mniej





Pokaż mimo to


;

Maj 1944 - maj 1945 to ostatni rok funkcjonowania niemieckiego lotnictwa w II wojnie światowej. To rok w którym produkcja samolotów wbrew pozorom pobija kolejne rekordy, ale coraz większe braki w wyszkoleniu pilotów, braki paliwowe i ogromna przewaga powietrzna Aliantów niweczą wszelkie próby podniesienia się z kolan przez Niemców. To też rok kiedy Niemcy dopracowywują swoje nowatorskie konstrukcje odrzutowe takie jak Arado Ar234, Messerschmitt Me262, czy też Messerschmitt Me163. Powstają takie konstrukcje jak Ta152H czy Dornier Do335. To też czas wprowadzania latajczch bomb V-1, czy też rakiet V-2 których celem ma być Londyn. Te wszystkie bronie dają nadzieję Niemcom na odwrócenie losów wojny i oni na prawdę w to głęboko wierzą. Czekają na cud walcząc do ostatnich dni. W obliczu zbliżającej się klęski ludzie tacy jak Hajo Herrmann proponują wprowadzenie taranowania jako sposobu przerwania intensywnych bombardowań III Rzeszy. To wszystko jest właśnie tematem tej książki. Super zdjęcia, ciekawa tematyka i sama postać Autora czynią tę książkę wartą przeczytania... 

Maj 1944 - maj 1945 to ostatni rok funkcjonowania niemieckiego lotnictwa w II wojnie światowej. To rok w którym produkcja samolotów wbrew pozorom pobija kolejne rekordy, ale coraz większe braki w wyszkoleniu pilotów, braki paliwowe i ogromna przewaga powietrzna Aliantów niweczą wszelkie próby podniesienia się z kolan przez Niemców. To też rok kiedy Niemcy dopracowywują... 

więcej



mniej





Pokaż mimo to


;

9/10 

9/10 



Pokaż mimo to


;

Bardzo dobrze wydana książka. Dużo zdjęć i tabelek. Poleca poszukać w internecie, bo cena jest bardzo przystępna. 

Bardzo dobrze wydana książka. Dużo zdjęć i tabelek. Poleca poszukać w internecie, bo cena jest bardzo przystępna. 



Pokaż mimo to


;

:> 

:> 



Pokaż mimo to


;

Ciekawe opracowanie o ostatnich miesiącach aktywności hitlerowskiej Luftwaffe. Smaczku lekturze dodają opisy nowych broni eksperymentalnych, częściowo wdrożonych do produkcji i działań oraz spora ilość zdjęć. Tabelki statystyczne w tekście pomijałem. 

Ciekawe opracowanie o ostatnich miesiącach aktywności hitlerowskiej Luftwaffe. Smaczku lekturze dodają opisy nowych broni eksperymentalnych, częściowo wdrożonych do produkcji i działań oraz spora ilość zdjęć. Tabelki statystyczne w tekście pomijałem. 



Pokaż mimo to


",
