title,author,categories,publishing,isbn,description,orginalTitle,date,datePol,pages,lang,translator,comments,quotes
"
Znaki równania ",Tymoteusz Karpowicz,"
poezja ",Państwowy Instytut Wydawniczy,,,,"
1960-01-01 ","
1960-01-01 ","
60 ","
polski ",,,
"
Śmierć Iwana Iljicza ",Lew Tołstoj,"
klasyka ",Państwowy Instytut Wydawniczy,,"
""Śmierć Iwana Iljicza"" to jedno z najbardziej poczytnych opowiadań Lwa Tołstoja. Tytułowy bohater, żyjący w świecie prawników, w ostatnich godzinach swego życia uświadamia sobie marność swej dotychczasowej egzystencji. O przemijaniu, poczuciu beznadziei i odizolowania. ","
Smert' Ivana Il'iča ","
1960-01-01 ","
1960-01-01 ","
117 ","
polski ","
Jarosław Iwaszkiewicz ","

kolejna książka z serii ""przeczytałam, bo musiałam"", ale tym razem z przyjemnością. pewnie ktos mnie zaraz potepi, ale do tej pory pytanie ktore mnie najbardziej nurtuje to ""co tak naprawde dolegalo iwanowi iljiczowi?"" xD w sumie to po pierwszym rozdziale spodziewalam sie, ze bedzie o czyms innym, ale i tak sie nie zawiodlam. duzo dramatycznego umierania i myslenia o wartosci zycia widocznie trafia w moje gusta)) 

kolejna książka z serii ""przeczytałam, bo musiałam"", ale tym razem z przyjemnością. pewnie ktos mnie zaraz potepi, ale do tej pory pytanie ktore mnie najbardziej nurtuje to ""co tak naprawde dolegalo iwanowi iljiczowi?"" xD w sumie to po pierwszym rozdziale spodziewalam sie, ze bedzie o czyms innym, ale i tak sie nie zawiodlam. duzo dramatycznego umierania i myslenia o... 

więcej



mniej





Pokaż mimo to


;

Pozycja, która sprawia, że martwię się o swoją śmierć; o to jak ją przeżyję. 
Lew Tołstoj przybliża śmierć za życia i czyni to bezbłędnie 

Pozycja, która sprawia, że martwię się o swoją śmierć; o to jak ją przeżyję. 
Lew Tołstoj przybliża śmierć za życia i czyni to bezbłędnie 



Pokaż mimo to


;

Była to niesamowicie wciągająca, krótka lektura. Prawdziwy majstersztyk. Myślę, że będą do niej często wracał, gdyż czasy, w których spało się po 4h, wstawało rano na zajęcia, jadło szemrane, tanie jedzenie, a zdrowie dopisywało, już za mną. 

Główny bohater, sędzia Iwan Iljicz, dzięki utrzymywaniu licznej siatki towarzyskiej (odpowiednio dobranej, można rzec koterii), służalczości wobec swoich przełożonych i wyrachowaniu, szybko pnie się po szczeblach kariery. Niestety, lekkie, wypełnione zabawami życie, dość pretensjonalne, kończy się śmiercią ze względu na chorobę. 

O tym wszystkim dowiadujemy się na początku książki, a potem jest coraz ciekawiej. Z wypiekami na twarzy śledziłem zmiany nastrojów, postępowanie choroby, reakcje bliskich. Najbardziej zaskoczył mnie fakt, że Tołstoj tak obnaża myśli swoich bohaterów, pokazuje ich pierwotne instynkty, wręcz skupia się na atawizmach, ukrytych w poszczególnych czynnościach ludzkich, będących na pograniczu tego, co akceptuje kultura. Pierwszy raz się z czymś takim spotkałem, a powieści naturalistyczne nie są mi obce. 

""Szukał swego poprzedniego zwyczajnego strachu śmierci i nie znajdował go. ... Strachu żadnego nie było, bo i śmierci nie było. Zamiast śmierci jaśniało światło. - Więc to tak! - nagle powiedział głośno. - Jakaż radość!"" 

Była to niesamowicie wciągająca, krótka lektura. Prawdziwy majstersztyk. Myślę, że będą do niej często wracał, gdyż czasy, w których spało się po 4h, wstawało rano na zajęcia, jadło szemrane, tanie jedzenie, a zdrowie dopisywało, już za mną. 

Główny bohater, sędzia Iwan Iljicz, dzięki utrzymywaniu licznej siatki towarzyskiej (odpowiednio dobranej, można rzec koterii),... 

więcej



mniej





Pokaż mimo to


;

Vanitas vanitatum et omnia vanitas. O tym, że postrzeganie naszej osobistej historii może zmienić się w obliczu cezury życia. Smutek i bezgraniczna samotność. 

Vanitas vanitatum et omnia vanitas. O tym, że postrzeganie naszej osobistej historii może zmienić się w obliczu cezury życia. Smutek i bezgraniczna samotność. 



Pokaż mimo to


;

Bardzo jasno i przede wszystkim zrozumiale napisana powieść, skłaniająca do niezliczonych ilości refleksji. Porusza tak wiele kluczowych dla naszej egzystencji wątków, że oczywiście żaden z nich nie został odpowiednio głęboko rozwinięty i właśnie to podejście sprawia, że książka jest po prostu rewelacyjna. Czytając, nieustannie podsycamy naszą wyobraźnię kolejnymi aspektami codzienności, które następnie samodzielnie musimy sobie doprawić i przemyśleć. 

Bardzo jasno i przede wszystkim zrozumiale napisana powieść, skłaniająca do niezliczonych ilości refleksji. Porusza tak wiele kluczowych dla naszej egzystencji wątków, że oczywiście żaden z nich nie został odpowiednio głęboko rozwinięty i właśnie to podejście sprawia, że książka jest po prostu rewelacyjna. Czytając, nieustannie podsycamy naszą wyobraźnię kolejnymi aspektami... 

więcej



mniej





Pokaż mimo to


;

Audiobook. Po pierwszych stronach myślałem, iż nowela będzie poświęcona głównie dwulicowości i zakłamaniu wyższych sfer urzędniczych XIX-wiecznej Rosji (trochę jak u Gogola czy Czechowa, tylko bez uroczego akcentu humorystycznego), tym samym de facto pesymistyczną oceną kondycji ludzkiej moralności w wykonaniu autora. Jest to jednak temat poboczny, zaś fabuła obraca się głównie wokół długotrwałych zmagań i emocji związanych z nadciągającą śmiercią, od bezradności do nadziei, od gniewu po przebłyski zadowolenia i wiele, wiele innych. Wartościowa, choć mało krzepiąca lektura. 

Audiobook. Po pierwszych stronach myślałem, iż nowela będzie poświęcona głównie dwulicowości i zakłamaniu wyższych sfer urzędniczych XIX-wiecznej Rosji (trochę jak u Gogola czy Czechowa, tylko bez uroczego akcentu humorystycznego), tym samym de facto pesymistyczną oceną kondycji ludzkiej moralności w wykonaniu autora. Jest to jednak temat poboczny, zaś fabuła obraca się... 

więcej



mniej





Pokaż mimo to


;

Czytałam tłumaczenie z lat 40-tych i czasami brzmiało trochę koślawie, ale mimo tego wprost zakochałam się w Tołstoju. Książka krótka, lecz końcowa konkluzja jakże prawdziwa i ponadczasowa. 

Czytałam tłumaczenie z lat 40-tych i czasami brzmiało trochę koślawie, ale mimo tego wprost zakochałam się w Tołstoju. Książka krótka, lecz końcowa konkluzja jakże prawdziwa i ponadczasowa. 



Pokaż mimo to


;

Ten cień optymizmu pod koniec...

""Za swoje obowiązki uważał to, co za swoje obowiązki uważali najwyżej postawieni ludzie"" (22-33).

""Mnie nie będzie? Więc co będzie? Nic nie będzie. Więc gdzież będę, kiedy mnie już nie będzie?"" (68).

""W mniemaniu ogółu wzniosłem się w górę i akurat tyle samo wyciekało ze mnie życia... A teraz gotowe - trzeba umrzeć"" (101).

""Życie - szereg zwiększających się cierpień - spada coraz prędzej i prędzej ku końcowemu, najstraszliwszemu cierpieniu. Ja spadam..."" (106).

""Wszystko to, czym żyłeś i żyjesz, jest kłamstwem, oszukaństwem zasłaniającym przed tobą życie i śmierć"" (112). 

Ten cień optymizmu pod koniec...

""Za swoje obowiązki uważał to, co za swoje obowiązki uważali najwyżej postawieni ludzie"" (22-33).

""Mnie nie będzie? Więc co będzie? Nic nie będzie. Więc gdzież będę, kiedy mnie już nie będzie?"" (68).

""W mniemaniu ogółu wzniosłem się w górę i akurat tyle samo wyciekało ze mnie życia... A teraz gotowe - trzeba umrzeć"" (101).

""Życie -... 

więcej



 mniej





Pokaż mimo to


;

Bardzo chwyciła mnie za serce. Cienka książeczka opowiadająca o człowieku, który nagle zrozumiał, że jest nieuleczalnie chory, mimo że nikt nie mówi mu tego wprost. Poznajemy jego coraz bardziej paniczne myśli, marzenia, żeby ktoś z nim po prostu posiedział. Niestety, całe życie zabiegał tylko o pracę, uznanie, bogactwo, a od rodziny się dystansował. Każdy zbiera to, co zasiał... 

Bardzo chwyciła mnie za serce. Cienka książeczka opowiadająca o człowieku, który nagle zrozumiał, że jest nieuleczalnie chory, mimo że nikt nie mówi mu tego wprost. Poznajemy jego coraz bardziej paniczne myśli, marzenia, żeby ktoś z nim po prostu posiedział. Niestety, całe życie zabiegał tylko o pracę, uznanie, bogactwo, a od rodziny się dystansował. Każdy zbiera to, co... 

więcej



mniej





Pokaż mimo to


;

Fundamentalnym problemem protagonisty utworu Tołstoja jest to, że oparł on swoją moralność na bezgranicznym zaufaniu do postępków kasty, do której przynależał, jak i tej, do dołączenia której dążył. Kolejnym problemem, na bazie którego utwór Tołstoja jest zbudowany jest to, że Ivan Iljycz jest człowiekiem. A każda droga człowieka ma swój koniec.

Śmierci jest esencjonalnym elementem naszej egzystencji, a jednak mimo to, przez większość naszego życia pełni ona rolę problemu zamiecionego pod dywan, przez co trudno jest nam identyfikować się z tymi, którym śmierć puka do drzwi. Tołstoj wnosi tę kwestię do ekstremum, umieszczają problem we wnętrzu sfokusowanej na sobie klasy średniej, dla której konający ""bliski"" pełni rolę ciężaru. Osoby wyczekujące ostatniego tchnienia trapione są pytaniami - Czy żyłem właściwie? Po co żyłem? Dlaczego umieram? 
Jeszcze większy problem pojawia się gdy odpowiedzi na te pytania nie zadowalają nas. Co wtedy? Jedynym sensownym wyjściem pozostaje akceptacja odpowiedzi. Na bunt już za późno.

Nowela Tołstoja ma trudny do uchwycenia rytm. Jednak porusza ona tematykę bliską (prędzej czy później) każdemu z nas i robi to trafnie. Na tyle trafnie, że rekomenduję każdemu czytelnikowi przewalczyć parę szybkich rund z tym tekstem. 

Fundamentalnym problemem protagonisty utworu Tołstoja jest to, że oparł on swoją moralność na bezgranicznym zaufaniu do postępków kasty, do której przynależał, jak i tej, do dołączenia której dążył. Kolejnym problemem, na bazie którego utwór Tołstoja jest zbudowany jest to, że Ivan Iljycz jest człowiekiem. A każda droga człowieka ma swój koniec.

Śmierci jest esencjonalnym... 

więcej



mniej





Pokaż mimo to


","
Było życie, a tu nagle ucieka, ucieka i nie można go zatrzymać... Było światło, a teraz są ciemności. Byłem tutaj, a teraz trzeba tam! Dokąd ;
Mnie nie będzie? Więc co będzie? Nic nie będzie. Więc gdzież ja będę, kiedy mnie już nie będzie? Czyżby śmierć? Nie, nie chcę! ;
Płakał z powodu swej bezradności, z powodu swej strasznej samotności, z powodu okrucieństwa ludzi, okrucieństwa Boga, z powodu nieobecności Boga.
""Po coś ty to wszystko zrobił? Dokądś mnie doprowadził? Za co, za co tak straszliwie mnie męczysz?"". "
"
Jedno życie ",Italo Svevo,"
literatura piękna ",Państwowy Instytut Wydawniczy,,"
Dwudziestoletni Alfonso Nitti, ubogi w pieniądze i doświadczenia, ale bogaty w ideały książkowe, dobre przygotowanie gimnazjalne i niewielki talent literacki, zostawia matkę w rodzinnym miasteczku i jedzie do Triestu. ","
Una vita ","
1960-01-01 ","
1960-01-01 ","
425 ","
polski ","
Zofia Ernstowa ","

Książka to ciężka i przytłaczająca, jednak warta przeczytania. Świat, w którym żyje Alfonso jest bezlitosny. Nie ma w nim miejsca na uczciwość, dobroduszność, sprawiedliwość. Nie spodziewałam się jednak takiego końca. Trochę ciężko będzie mi się teraz otrząsnąć, takich książek się nie zapomina. 

Książka to ciężka i przytłaczająca, jednak warta przeczytania. Świat, w którym żyje Alfonso jest bezlitosny. Nie ma w nim miejsca na uczciwość, dobroduszność, sprawiedliwość. Nie spodziewałam się jednak takiego końca. Trochę ciężko będzie mi się teraz otrząsnąć, takich książek się nie zapomina. 



Pokaż mimo to


",
"
The Balcony ",Jean Genet,"
teatr ",Grove Press,"
9780802150349 ","
In the midst of a war-ravished city, a brothel caters to the elaborate role-playing fantasies of men from all walks of life. These perverse costumed masquerades parody and stylize the nature of the anarchic political struggle that rages outside. In a stunning series of macabre scenes, Genet presents his caustic view of man and society. ","
Le Balcon ","
1960-01-01 ",,,"
angielski ","
Balkon ","

Dramat się nie podobał, ze wzgl na styl pisarski autora i sposób, w jaki przedstawia świat. Nie znaczy to jednak, że książka jest zła. Dzieło ambitne, porusza kwestię dążenia jednostki do awansu społecznego. Oprócz tego przedstawione problemy to: nuda, potrzeba odreagowania i inne odsłaniające ludzkie wady tematy. 

Dramat się nie podobał, ze wzgl na styl pisarski autora i sposób, w jaki przedstawia świat. Nie znaczy to jednak, że książka jest zła. Dzieło ambitne, porusza kwestię dążenia jednostki do awansu społecznego. Oprócz tego przedstawione problemy to: nuda, potrzeba odreagowania i inne odsłaniające ludzkie wady tematy. 



Pokaż mimo to


",
"
USS ""Indianapolis"" nie wraca do bazy ",Andrzej Makowski,"
historia ",Wydawnictwo Ministerstwa Obrony Narodowej,,,,"
1960-01-01 ","
1960-01-01 ","
112 ","
polski ",,"

To na pewno jeden z najlepszych przeczytanych przeze mnie „tygrysków”. Największe wrażenie robi od momentu, gdy poszły japońskie torpedy. Co tam się działo!... Szybko stwierdziłem, że ta historia to gotowy materiał na film, który z chęcią bym obejrzał. Nie brak tu też i polskich akcentów – jeden z oficerów był synem polskich emigrantów z Grodna a poszukiwania w internecie pokazały polskie nazwiska i wśród pozostałej załogi. Znalazły się też dwa filmy fabularne o tej tragedii, które wkrótce obejrzę. Drobną wadą tomiku są pewne naleciałości propagandowe, których wtedy zapewne trudno było uniknąć. Nie wpłynęły jednak one absolutnie na ogólny, pozytywny obraz tej książki. Szczerze polecam. 

To na pewno jeden z najlepszych przeczytanych przeze mnie „tygrysków”. Największe wrażenie robi od momentu, gdy poszły japońskie torpedy. Co tam się działo!... Szybko stwierdziłem, że ta historia to gotowy materiał na film, który z chęcią bym obejrzał. Nie brak tu też i polskich akcentów – jeden z oficerów był synem polskich emigrantów z Grodna a poszukiwania w internecie... 

więcej



mniej





Pokaż mimo to


;

Pora na ""Żółtego Tygrysa"". Na początku trzeba przyznać, że autor bardzo sprawnie poprzez zmianę opisywanych stron konfliktów i narracje buduje napięcie. ""Co się za chwile stanie?"", ""Jakie będą dalsze ich losy?"", takie i inne myśli krąży po mojej głowie, mimo że znam historię zatonięcia krążownika. Wszyscy wiemy, po co i dlaczego ""Żółte Tygrysy"" były pisane. A dalsze losy (proces i to, co było później) komandora McVay'a nadawały się do tego idealnie. Z tego względu książka jest stronnicza i nie zachęcam do jej czytania. 

Pora na ""Żółtego Tygrysa"". Na początku trzeba przyznać, że autor bardzo sprawnie poprzez zmianę opisywanych stron konfliktów i narracje buduje napięcie. ""Co się za chwile stanie?"", ""Jakie będą dalsze ich losy?"", takie i inne myśli krąży po mojej głowie, mimo że znam historię zatonięcia krążownika. Wszyscy wiemy, po co i dlaczego ""Żółte Tygrysy"" były pisane. A dalsze losy... 

więcej



mniej





Pokaż mimo to


",
"
Marzyciele i carobójcy ",Leon Baumgarten,"
historia ",Książka i Wiedza,,"
""Marzyciele..."" to popularne opracowanie historii ""Narodnej Woli"", najsłynniejszej rosyjskiej organizacji rewolucyjnej, z którą związani byli m.in.: Bakunin, Czernyszewski, Hercen, Ławrow, Tkaczow, Zofia Perowska, czy w końcu polski anarchista i zabójca cara Aleksandra II Ignacy Hryniewiecki i to o nich własnie jest ta książka. ",,"
1960-01-01 ","
1960-01-01 ","
408 ","
polski ",,,
"
Małgorzata ",Izabela Bielińska,"
literatura piękna ",Wydawnictwo Literackie,,"
Izabela Bielińska, urodzona w Lublinie, studiowała na Uniwersytecie Warszawskim prawo i anglistykę. Dziennikarka - zajmowała się publicystyką społeczną i kulturalną. Jest autorką dwóch tomów opowiadań: ""Miłości nie będzie"" (1963) i ""Nie bijcie waszych ojców"" (1976), oraz powieści ""Małgorzata"" (1960). 

""Małgorzata"" - powieść dla młodzieży, jest debiutem książkowym autorki. Postać tytułowej bohaterki, siedemnastoletniej Małgorzaty, uosabia problemy postaw i życiowych wyborów dorastającej młodzieży. Książka stanowi świadectwo pojawienia się w literaturze owego czasu społecznej problematyki młodego pokolenia, a powstała pod wpływem dzieła Picassa ""Sylvette au fauteuil"", o czym I. Bielińska pisze we wstępie. ",,"
1960-01-01 ","
1960-01-01 ","
162 ","
polski ",,,"
W ważnych chwilach życia pozostajemy w końcu sami. Rodzice najpierw spełniają obowiązek uczucia w stosunku do dzieci, potem obdarzają je zaufaniem jak cukierki, potem kontrolują jak zegary, potem oczekują wdzięczności... Poprawne zachowanie, kilka elastycznych zasad nazywają wychowaniem. Stopie na cenzurze potwierdzają w ich oczach wyniki opieki i zainteresowania życiem dziecka. Ostatecznie nie można im mieć wszystkiego za złe, i tak mają dużo wątpliwości. "
"
Święta Joanna. Kronika dramatyczna w sześciu scenach z epilogiem ",George Bernard Shaw,"
utwór dramatyczny (dramat, komedia, tragedia) ",Państwowy Instytut Wydawniczy,,,"
Saint Joan : a chronicle play in six scenes and an epilogue ","
1960-01-01 ","
1960-01-01 ","
243 ","
polski ","
Florian Sobieniowski ",,
"
Stress życia ",Hans Selye,"
popularnonaukowa ",Wydawnictwo Lekarskie PZWL,,,,"
1960-01-01 ","
1960-01-01 ",,"
polski ",,,
"
Ze wspomnień bibliofila ",Mieczysław Opałek,"
językoznawstwo, nauka o literaturze ",Ossolineum,,,,"
1960-01-01 ","
1960-01-01 ",,"
polski ",,"

Świetna książka przybliżająca początki zorganizowanego ruchu bibliofilskiego w Polsce. A że najważniejszą osobą wśród bibliofilów polskich był wtedy F. Biesiadecki (przyjaciel M. Opałka), to z książki można czerpać informacje garściami. Napisana trochę niewspółczesnym językiem, ale autor również wiekowy, a i książki kiedyś trochę inaczej się pisało, więc trzeba wybaczyć. Do bibliofilstwa polskiego mam spory sentyment, więc będę jednak polecała tę książkę, chociażby osobom o pokrewnych zainteresowaniach :) 

Świetna książka przybliżająca początki zorganizowanego ruchu bibliofilskiego w Polsce. A że najważniejszą osobą wśród bibliofilów polskich był wtedy F. Biesiadecki (przyjaciel M. Opałka), to z książki można czerpać informacje garściami. Napisana trochę niewspółczesnym językiem, ale autor również wiekowy, a i książki kiedyś trochę inaczej się pisało, więc trzeba wybaczyć. Do... 

więcej



mniej





Pokaż mimo to


;

Opałek pisze językiem, który można określić jako ""kwiecisty polonistyczny"", przez co książka wiele traci. A i same wspomnienia nie są zbyt zajmujące - z kim to pan Opałek bywał, co kupił, co też to za wierszyki napisał... Bardzo mało w tym anegdoty, a i lekkości niewiele. Szkoda trudu lektury, nawet dla zapalonego bibliofila. 

Opałek pisze językiem, który można określić jako ""kwiecisty polonistyczny"", przez co książka wiele traci. A i same wspomnienia nie są zbyt zajmujące - z kim to pan Opałek bywał, co kupił, co też to za wierszyki napisał... Bardzo mało w tym anegdoty, a i lekkości niewiele. Szkoda trudu lektury, nawet dla zapalonego bibliofila. 



Pokaż mimo to


",
