title,author,categories,publishing,isbn,description,orginalTitle,date,datePol,pages,lang,translator,comments,quotes
"
Eyeshield 21, Vol. 5: Powerful ",Riichiro Inagaki,"
komiksy  ",Viz Media,"
1421501139 ","
The Devil Bats finagle their way into a game against the behemoth-like Taiyo Sphinx. The winners will get a chance to scrimmage against a high school championship team in the United States. Will Sena and crew be able to break down the Sphinx's invincible ""pyramid"" front line and send them crying home to their mummies? ",,"
2005-12-06 ",,"
200 ","
angielski ",,,
"
PHP5. Profesjonalne tworzenie oprogramowania ",Bergmann Sebastian,"
informatyka, matematyka ",Amistad,"
8324600698 ","
Kolejna wersja popularnego języka PHP wniosła zupełnie nową jakość do tworzenia aplikacji internetowych. PHP5 to w pełni obiektowe środowisko, pozwalające na korzystanie z wszystkich nowoczesnych technologii sieciowych i budowanie wydajnych oraz, co najważniejsze, bezpiecznych systemów. Przed twórcami aplikacji otwarły się bramy do protokołu SOAP, usług sieciowych, ogromnych możliwości języka XML i znacznie wydajniejszych połączeń z bazami danych. 

Książka ""PHP5. Profesjonalne tworzenie oprogramowania"" jest przeznaczona właśnie dla takich programistów -- tych, którzy opanowali poprzednie wersje PHP i chcą poznać możliwości, jakie oferuje jego najnowsze wcielenie. Przedstawia tajniki projektowania i programowania obiektowego, ze szczególnym uwzględnieniem stosowania wzorców projektowych i testowania za pomocą biblioteki PHPUnit. Opisuje możliwości zastosowania w aplikacjach PHP języka XML, protokołu SOAP i zaawansowanych technik operowania na bazach danych. Czytając ją, poznasz również metody automatycznego dokumentowania kodu oraz modelowania aplikacji za pomocą języka UML i dostępnych bezpłatnie narzędzi ArgoUML i Poseidon for UML. 

Klasy i obiekty 
Serializacja obiektów 
Mechanizmy dziedziczenia 
Korzystanie z biblioteki PHPUnit do testowania aplikacji 
Stosowanie wzorców projektowych 
Wzorce konstrukcyjne i strukturalne oraz wzorce zachowań 
Obsługa języka XML w PHP5 
Tworzenie usług sieciowych 
Wykorzystywanie możliwości rozszerzenia MySQL 
Komunikacja z bazami danych za pomocą Creole i Propel 
Tworzenie dokumentacji kodu z wykorzystaniem narzędzia phpDocumentator 
Modelowanie aplikacji w języku UML 

Wykorzystaj najnowszą wersję PHP5do stworzenia szybkich i bezpiecznych aplikacji internetowych. ",,"
2005-12-06 ","
2005-12-06 ",,"
polski ",,,
"
Dziewczyna z Marsa ",Tamara Bach,"
literatura dziecięca ",Philip Wilson,"
83-7236-162-2 ","
„Postaci stają się naprawdę żywe wtedy, kiedy autor je czuje, czasem nawet dziwią go lub śmieszą. Co kupiłyby w supersamie? Co mówiłyby, kiedy odebrałyby telefon? Gdzie napiłyby się kawy? Wyobrażając sobie to wszystko, tworzyłam postać, która zakochała się po raz pierwszy, akurat właśnie w dziewczynie, w Laurze o zielonych oczach”. 
„Jeśli znaleźli się tacy, którzy uważają, że powieść jest piękna, może nawet płakali, [...] to wtedy jestem szczęśliwa”.

[Tamara Bach] ","
Marsmädchen ","
2005-12-05 ","
2005-12-05 ","
156 ","
polski ","
Iwona L. Sol Chudzyńska ","

Pomyślałam sobie, że jedenastoletnia Karo była na tę książkę trochę zbyt dziecinna. Za to siedemnastoletnia na przykład odebrałaby ją z właściwym jej oczarowaniem.

Pełna buntowniczego klimatu, nieposłuszeństwa i trudów w odnajdywaniu siebie. Opisuje ten moment w życiu, gdy czujesz się, jakbyś miała chodzić po ścianach z miłości. Gdy mdlejesz z niepewności, bo nie wiesz, czy twoje uczucia są odwzajemnione. Gdy nieustannie rozmawiasz ze sobą w głowie, odtwarzasz wciąż nowe scenariusze, słuchając składanek, które ci nagrała, bo już niczego tak naprawdę nie wiesz. Gdy uświadamiasz sobie, jak płytkie są twoje relacje z przyjaciółkami i rodzicami. Bo poznajesz tę osobę, która wywraca twój umysł do góry nogami. Chyba większość z nas miała w życiu taką Laurę, co?

Miriam porozumiewa się z nami w cudownie emocjonalny sposób. Byłam do bólu zauroczona jej rozkminami, czego nie można powiedzieć o wypowiedziach reszty postaci, które były jakoś tak... kalecznie napisane. 𝘋𝘻𝘪𝘦𝘸𝘤𝘻𝘺𝘯𝘢 𝘻 𝘔𝘢𝘳𝘴𝘢 to tak naprawdę sztuka dwóch aktorek - tylko Miriam i Laura mają w sobie jakąś głębię, inni bohaterowie to jednowymiarowe, tekturowe tło. Łatwe zakończenie również rozczarowuje, chociaż może gdyby pozbyć się zbędnych bohaterów, nie uwierałoby ono tak mocno.

Oj, Laura, po prostu mogłaś mieć lepszy powód i tyle. 

Pomyślałam sobie, że jedenastoletnia Karo była na tę książkę trochę zbyt dziecinna. Za to siedemnastoletnia na przykład odebrałaby ją z właściwym jej oczarowaniem.

Pełna buntowniczego klimatu, nieposłuszeństwa i trudów w odnajdywaniu siebie. Opisuje ten moment w życiu, gdy czujesz się, jakbyś miała chodzić po ścianach z miłości. Gdy mdlejesz z niepewności, bo nie wiesz,... 

więcej



mniej





Pokaż mimo to


;

Zadziwiające, jak naprawdę piętnastoletnie były bohaterki. Też tyle mam, i wszystko odbieram i postrzegam tak samo. To się chyba nigdy nie zestarzeje. Zawsze będzie aktualne. Czytając to, czułam się, jakbym czytała coś naprawdę prawdziwego i głębokiego, a nie jedynie historię o nastolatkach i zakochaniu. Zawsze, gdy o tym myśle, nie mogę mówić, a teraz, gdy piszę, trzęsą mi się ręce i schnie mi w ustach. Nawet nie pamiętam, czy to, co odczuwam w związku z tą książką, było napisane bezpośrednio, czy wyczytałam to spomiędzy wierszy. Nieważne. 

Zadziwiające, jak naprawdę piętnastoletnie były bohaterki. Też tyle mam, i wszystko odbieram i postrzegam tak samo. To się chyba nigdy nie zestarzeje. Zawsze będzie aktualne. Czytając to, czułam się, jakbym czytała coś naprawdę prawdziwego i głębokiego, a nie jedynie historię o nastolatkach i zakochaniu. Zawsze, gdy o tym myśle, nie mogę mówić, a teraz, gdy piszę, trzęsą mi... 

więcej



mniej





Pokaż mimo to


;

Zaintrygował mnie sam tytuł - Dziewczyna z Marsa. Brzmi ciekawie, czyż nie? Lektura jest krótka, ale poruszająca. Trochę chaotyczna, ale doskonale ukazuje problemy nastolatków i nasz tok myślenia - często tak pogmatwany jak makaron do spaghetti. I choć odrobinę zawiodłam się na końcówce, to szczerze polecam tę książkę każdej osobie w wieku nastoletnim. 

Zaintrygował mnie sam tytuł - Dziewczyna z Marsa. Brzmi ciekawie, czyż nie? Lektura jest krótka, ale poruszająca. Trochę chaotyczna, ale doskonale ukazuje problemy nastolatków i nasz tok myślenia - często tak pogmatwany jak makaron do spaghetti. I choć odrobinę zawiodłam się na końcówce, to szczerze polecam tę książkę każdej osobie w wieku nastoletnim. 



Pokaż mimo to


;

Są takie książki po których nie jesteśmy tacy sami. W moim przypadku ""Dziewczyna z Marsa"" była jedną z nich. Znam tę książkę jak własną kieszeń, czytałam 10 razy lub więcej. 

Jest to książka o nastolatce , dla nastolatek a jednak ma w sobie coś takiego czego przez lata nie znalazłam w innej tego typu książce. Może zaskakującą bezpośredniość która doskonale oddaje zakłopotanie z którym, na codzień spotykają się nastolatki. Może tym czymś jest wyjątkowa, inna miłość, fascynacje którą główna bohaterka darzy Laurę. Dla mnie jest po prostu magiczna! 

Są takie książki po których nie jesteśmy tacy sami. W moim przypadku ""Dziewczyna z Marsa"" była jedną z nich. Znam tę książkę jak własną kieszeń, czytałam 10 razy lub więcej. 

Jest to książka o nastolatce , dla nastolatek a jednak ma w sobie coś takiego czego przez lata nie znalazłam w innej tego typu książce. Może zaskakującą bezpośredniość która doskonale oddaje... 

więcej



mniej





Pokaż mimo to


;

Średnio mi się podobała. To kolejny przykład tego, że byłam za mała na tę książkę, bo jak teraz o niej myślę to nie wiem czemu się tak bulwersowałam. Po prostu w wieku lat 10, gdy rodzice uczą dzieci czego nie wolno i co jest okropne, nie mogłam ogarnąć dlaczego nastoletnia dziewczyna pali papierosy. 

Średnio mi się podobała. To kolejny przykład tego, że byłam za mała na tę książkę, bo jak teraz o niej myślę to nie wiem czemu się tak bulwersowałam. Po prostu w wieku lat 10, gdy rodzice uczą dzieci czego nie wolno i co jest okropne, nie mogłam ogarnąć dlaczego nastoletnia dziewczyna pali papierosy. 



Pokaż mimo to


;

Czytałam tą książkę ostatnio ze 3 lata temu (bo wtedy to właśnie ją pożyczyłam koleżance, która cały czas się zbiera, by ją przeczytać) i pamiętam tylko jedno. Bardzo wzruszająca. Czytałam ją kilkakrotnie i zawsze tak samo mnie poruszała. Zwykła nastolatka, Miriam, która ma swoje specyficzne spojrzenie na życie (co nie pomaga jej wcale w zdobywaniu przyjaciół) zakochuje się w koleżance z klasy. Chyba nie muszę nikogo przekonywać, że to nie jest książka tylko dla homoseksualistek? Uważam, że każdego ta książka może zaciekawić i doprowadzić do łez. Od razu mówię, że nie jestem fanką łzawych romansów. Po prostu ta książka ma w sobie pewne piękno. 

Czytałam tą książkę ostatnio ze 3 lata temu (bo wtedy to właśnie ją pożyczyłam koleżance, która cały czas się zbiera, by ją przeczytać) i pamiętam tylko jedno. Bardzo wzruszająca. Czytałam ją kilkakrotnie i zawsze tak samo mnie poruszała. Zwykła nastolatka, Miriam, która ma swoje specyficzne spojrzenie na życie (co nie pomaga jej wcale w zdobywaniu przyjaciół) zakochuje się... 

więcej



mniej





Pokaż mimo to


;

Jedna z tych książek przy których prawie się połakałam. no i nigdy jeszcze nie zdażyło mi się, żeby główna bohaterka była do mnie tak podobna. nawet przemyślenia o kolorach ma identyczne ;_; 

Jedna z tych książek przy których prawie się połakałam. no i nigdy jeszcze nie zdażyło mi się, żeby główna bohaterka była do mnie tak podobna. nawet przemyślenia o kolorach ma identyczne ;_; 



Pokaż mimo to


","
Byłoby wspaniale trzymać ją teraz za rękę. Ale nie mogę się poruszyć. Nie mogę obrócić głowy, moje spojrzenie przykleiło się do doliny, do świecenia małych domków. "
"
Konrad, Chłopiec z puszki ",Christine Nöstlinger,"
literatura dziecięca ",Philip Wilson,"
83-7236-190-8 ","
Pani Bartolotti, kobieta „w kwiecie wieku”, która nie ma doświadczenia w wychowywaniu dzieci, dostaje pewnego dnia niezwykłą drogą – bo w formie przesyłki pocztowej – siedmioletniego synka. Mały Konrad jest dzieckiem z puszki. Autorka dowcipnie i z humorem opisuje czasem wesołe, czasem jednak kłopotliwe, a nawet groźne sytuacje, w jakie popada pani Bartolotii z powodu pojawienia się w jej życiu Konrada. Przezabawna, wzruszająca i mądra opowieść. W końcu szczerze go pokochawszy, broni go bohatersko, kiedy się okazuje, że otrzymała go przez pomyłkę. 

[opis wydawcy] ","
Konrad oder Das Kind aus der Konservenbuchse ","
2005-12-05 ","
2005-12-05 ","
192 ","
polski ","
Emilia Bielicka ","

Nic tak bardzo nie przekonuje o braku wychowania,jak obrzucenie kogoś budyniem.i szpinakiem. 

Nic tak bardzo nie przekonuje o braku wychowania,jak obrzucenie kogoś budyniem.i szpinakiem. 

Oznaczone jako spoiler 

Pokaż mimo to


;

""Kochani Rodzice, 
oto zostaje spełnione Wasze najgorętsze pragnienie. 
Życzymy Wam dużo szczęścia i radości z wyprodukowanego przez nas potomka.
Oby spełnił on wszystkie nadzieje, jakie wiązaliście z nim i z naszą firmą.
Nasza firma uczyniła, co w jej mocy, aby dostarczyć Wam miłego, dobrego 
i pod każdym względem obiecującego potomka. 
Teraz Wy musicie wykonać, co do Was należy! 
Z pewnością nie sprawi Wam to trudności, 
ponieważ nasze wyroby są wyjątkowo łatwe w obsłudze i niekłopotliwe, 
jako że, dzięki wysoce rozwiniętej technice, pozbawiliśmy je 
wszelkich naturalnych wad i niedociągnięć. 
Na zakończenie jeszcze prośba! Nasz wyrób jest tak zaprojektowany, 
że oprócz zaspokajania elementarnych potrzeb wymaga okazywania mu 
ciepła i serdeczności. Prosimy o tym nie zapominać! 
Wszystkiego najlepszego życzy Wam
...nbert""


Taki list znalazła w puszce samotna i niemłoda Berta Bartolotti.
W puszce znajdował się też mocno pomarszczony 7-letni chłopiec
i odżywka, dzięki której jego skóra stała się gładka.


Tak się zaczyna książka Christine Nöstlinger ""Konrad chłopiec z puszki"".
Cudowna treść w koszmarnej okładce.
Poważna, ale z przymrużeniem oka.
Oryginalna i zwariowana.
Mądra i dowcipna.

Pani Bartolotti lubi kolorowe makijaże i niekonwencjonalne stroje.
Jest dość ekscentryczna i dość chaotyczna.
Myślę, że tak mogłaby wyglądać i zachowywać się dorosła Pippi ;-) 

Przyjmuje dziecko z puszki z otwartymi ramionami.
Co prawda wszystkiego - związanego z posiadaniem syna - musi się nauczyć
od początku, ale ma ułatwione zadanie, bo Konrad jest dzieckiem idealnym.

Jest uprzejmy, posłuszny, pomocny, inteligentny, wykształcony
i przestrzega wszystkich zasad, które mu wpojono w fabryce!

Wolna Berta i doskonały Konrad.
Spontaniczna matka i perfekcyjny syn.
Co wyniknie z tego połączenia?

Dodajmy do tego jeszcze:
Egona - absztyfikanta Berty, który poczuwa się do obowiązków ojcowskich,
Kitti - 7-letnią sąsiadkę, która postanowiła zaopiekować się Konradem
oraz inne dzieci.



""- Posłuchaj mnie, Konradku, i zapamiętaj sobie raz na zawsze, 
bo to jest najważniejsze ze wszystkiego: nie należy się przejmować tym, co ludzie powiedzą!""


Dla niektórych rodziców to może być szok! :-p

Czy pani Bartolotti uda się zmienić Konrada?




Akcja przyspiesza, gdy fabryka chce odzyskać swój ""towar""
(podobno przysłany przez pomyłkę),
ale co z tego wynikło musicie sprawdzić już sami :-)

Zachęcam!

To cudowna lektura dla dzieci i dorosłych!
Niektórzy dostrzegą w niej drugie dno :-)

Polecam! 



https://bajdocja.blogspot.com/2019/06/konrad-chopiec-z-puszki.html 

""Kochani Rodzice, 
oto zostaje spełnione Wasze najgorętsze pragnienie. 
Życzymy Wam dużo szczęścia i radości z wyprodukowanego przez nas potomka.
Oby spełnił on wszystkie nadzieje, jakie wiązaliście z nim i z naszą firmą.
Nasza firma uczyniła, co w jej mocy, aby dostarczyć Wam miłego, dobrego 
i pod każdym względem obiecującego potomka. 
Teraz Wy musicie wykonać, co do Was... 

więcej



mniej





Pokaż mimo to


;

Mam mieszane uczucia - tekst na okładce zupełnie mija się z prawdą co do treści tej książki, więc spodziewałam się zupełnie czegoś innego. Niezły język książki (tłumaczenia?) i niektóre pomysły fabularne, jednak książka kompletnie zabiła mi ćwieka jako całość; nie wiem, jak ocenić jej tzw. przesłanie ani jaką tezę chciała postawić autorka wymyślając idealne 'fabryczne' dziecko i obdarowując nim barwną jak ptak rękodzielniczkę i mdłego nudziarza-aptekarza... 
??? 

Mam mieszane uczucia - tekst na okładce zupełnie mija się z prawdą co do treści tej książki, więc spodziewałam się zupełnie czegoś innego. Niezły język książki (tłumaczenia?) i niektóre pomysły fabularne, jednak książka kompletnie zabiła mi ćwieka jako całość; nie wiem, jak ocenić jej tzw. przesłanie ani jaką tezę chciała postawić autorka wymyślając idealne 'fabryczne'... 

więcej



mniej





Pokaż mimo to


;

Moim zdaniem ta książka przeznaczona jest dla czytelników w każdym wieku.Opowiada ona o chłopcu, który został przywieziony z fabryki dzieci,które otrzymywało się w puszce za pośrednictwem zamówienia z kolorowego czasopisma.Ta książka jest najlepszym przykładem na to, że nie trzeba być ideałem żeby być kochanym przez drugiego człowieka. 

Moim zdaniem ta książka przeznaczona jest dla czytelników w każdym wieku.Opowiada ona o chłopcu, który został przywieziony z fabryki dzieci,które otrzymywało się w puszce za pośrednictwem zamówienia z kolorowego czasopisma.Ta książka jest najlepszym przykładem na to, że nie trzeba być ideałem żeby być kochanym przez drugiego człowieka. 



Pokaż mimo to


;

Książka ta może dla troszkę mniejszego czytelnika, jednakże opowiada historię o tym, że nie trzeba być idealnym aby znaleźć przyjaciół i być kochanym. Szybko, miło się czyta. W sumie fajna. 

Książka ta może dla troszkę mniejszego czytelnika, jednakże opowiada historię o tym, że nie trzeba być idealnym aby znaleźć przyjaciół i być kochanym. Szybko, miło się czyta. W sumie fajna. 



Pokaż mimo to


;

Pięknie napisana, mądra i wzruszająca książka. Absolutnie dla każdego. Dla rodziców - lektura obowiązkowa! 

Pięknie napisana, mądra i wzruszająca książka. Absolutnie dla każdego. Dla rodziców - lektura obowiązkowa! 



Pokaż mimo to


;

Nie jest to żadne arcydzieło, ale z pewnością ciepła, łatwa i przyjemna książka z dzieciństwa do której można powrócić. 

Nie jest to żadne arcydzieło, ale z pewnością ciepła, łatwa i przyjemna książka z dzieciństwa do której można powrócić. 



Pokaż mimo to


",
"
Cages ",Dave McKean,"
komiksy ",Kitchen Sink Pr,"
0878166009 ","
McKean, famous for Arkham Asylum and his covers for Sandman, presents a highly allegorical tale of the dwellers of an apartment building. Their lives and stories intertwine and relate inevitably to each other in ways that point to the mystery of life. ",,"
2005-12-03 ",,,"
angielski ",,,
"
Pomagamy ptakom ",Andrzej G. Kruszewicz,"
flora i fauna ",Oficyna Wydawnicza MULTICO,"
83-7073-410-3 ","
Ptaki zasiedlają wszelkie możliwe środowiska na kuli. Są doskonale przystosowane do miejsc i okoliczności w jakich żyją. Gdy naturalne środowisko w pełni odpowiada ich wymaganiom, to wiodą szczęśliwy żywot, dogadzając sobie w każdy możliwy sposób: jedząc co i kiedy chcą, gasząc swobodnie pragnienie, kąpiąc się do woli w wodzie, promieniach słońca, gorącym piasku lub pyle, śpiewając gdy przyjdzie im na to ochota, drzemiąc kiedy zechcą i przystępując do lęgów w najbardziej do tego dogodnym okresie. Gdy im się w jakimś miejscu przestaje podobać, to przelatują do innego, czasem migrując na znaczne odległości, trudne do ogarnięcia umysłem dla normalnego śmiertelnika. ",,"
2005-12-02 ","
2005-12-02 ","
64 ","
polski ",,"

Dobrze jest ją mieć na półce. Przydaje się. 

Dobrze jest ją mieć na półce. Przydaje się. 



Pokaż mimo to


;

Króciutka, ale przydatna. Doświadczony ""ptasiarz"" nic nowego nie znajdzie. Ale polecam szczególnie dzieciom i młodzieży, którzy dopiero odkrywają ptasi świat. 

Króciutka, ale przydatna. Doświadczony ""ptasiarz"" nic nowego nie znajdzie. Ale polecam szczególnie dzieciom i młodzieży, którzy dopiero odkrywają ptasi świat. 



Pokaż mimo to


",
"
Katekyō Hitman Reborn! Vol. 07 Hot Summer Arrives! ",Akira Amano,"
komiksy ",Weekly Shōnen Jump,"
9784088738895 ","
Sawada Tsunayoshi is regular boy who has never excelled in sports, school or social life, thus being named ""No Good Tsuna"". Everyday, he leads just a normal life, living with his mother, while his father is away for work. But the thing Tsunayoshi doesn't know is that his family is actual lineage of the great Mafia Boss, the first head of Vongola, Giotto.

Because of the Sawada history, Tsuna has been chosen to become tenth head of the Vongola family, an infamous Italian mafia family which rules the Mafia world. To become worthy of the title, Tsuna is being aided by professional hitman and infant, Reborn, who takes the role of Tsunayoshi's mafia tutor. ","
家庭教師ヒットマンREBORN! ","
2005-12-02 ",,,"
japoński ",,,
"
Skąpa jasność ",Joanna Pollakówna,"
poezja ",Czytelnik,"
8307027039 ","
Kolejny tomik znanej poetki, autorki m. in. drukowanych w ""Czytelniku” zbiorków Przytajenie barwy (1963), Żwir (1971) i Rodzaj głodu (1986). Joanna Pollakówna, z wykształcenia historyk sztuki, uprawia także eseistykę z tej dziedziny. Jest autorką takich książek, jak Tytus Czyżewski (1971), Formiści (1972), Malarstwo polskie między wojnami (1982), albumu Czapski (1993), tomu esejów Myśląc o obrazach (1994, nagroda Czesława Miłosza w 1995 roku) i współedytorką tomu dzienników Józefa Czapskiego Wyrwane strony (1993). ",,"
2005-12-02 ","
2005-12-02 ","
50 ","
polski ",,,
"
Ichigo 100% Tom 19 ",Mizuki Kawashita,"
komiksy ",Shueisha,,,,"
2005-12-02 ",,"
180 ","
angielski ",,,
"
Celtic Mythology ",Catherine Bernard,"
baśnie, legendy, podania ",Enslow Publishers,,"
First published in 2003 by Enslow Publishers
Reading age‏ : ‎ 9 - 12 years ",,"
2005-12-02 ",,"
104 ","
angielski ",,,
