title,author,categories,publishing,isbn,description,orginalTitle,date,datePol,pages,lang,translator,comments,quotes
"
Szwecja ",Tomasz Walat,"
turystyka, mapy, atlasy ",,,"
Publikacja z serii ""Mały przewodnik turystyczny"". ",,"
1981-01-01 ","
1981-01-01 ","
104 ","
polski ",,,
"
Gwiazdy Galaktyki ",Béla Balázs,"
fantasy, science fiction ",Wydawnictwo Poznańskie,"
8321002692 ","
Antologia opowiadań science fiction pisarzy węgierskich.
Wybór Czesław Chruszczewski, Peter Kuczka. ",,"
1981-01-01 ","
1981-01-01 ","
368 ","
polski ","
Marek Sadowski, Hanna Kuźniarska ","

Fenomenalna antologia, choć pewnie tylko dla osób, którzy lubią klasyczne s-f. Mnóstwo tu nieszablonowych pomysłów, zaś ich rozwinięcie najczęściej jest bardziej niż satysfakcjonujące. Wiele opowiadań zaskakująco odważnych (obyczajowo) jak na publikację z głębokiej komuny. Przeczytałem jednym tchem. 

Fenomenalna antologia, choć pewnie tylko dla osób, którzy lubią klasyczne s-f. Mnóstwo tu nieszablonowych pomysłów, zaś ich rozwinięcie najczęściej jest bardziej niż satysfakcjonujące. Wiele opowiadań zaskakująco odważnych (obyczajowo) jak na publikację z głębokiej komuny. Przeczytałem jednym tchem. 



Pokaż mimo to


",
"
A droga ich wiodła przez Pawiak ",Regina Domańska,"
historia ",Książka i Wiedza,,"
Człowiek, którego wtrącono za mury Pawiaka wiedział, że wchodzi w cień śmierci.
Poznając dzieje Pawiaka nie dziwimy się tym nielicznym, którzy nie wytrwali, podziwiamy
natomiast heroizm tych niezłomnych. A było ich tysiące. ","
A droga ich wiodła przez Pawiak ","
1981-01-01 ","
1981-01-01 ","
261 ","
polski ",,"

Dobrze, szczegółowo napisana ale mnie nie porwała, dużo dat, nazwisk.Coś więcej niz kompedium wiedzu o Pawiaku. 

Dobrze, szczegółowo napisana ale mnie nie porwała, dużo dat, nazwisk.Coś więcej niz kompedium wiedzu o Pawiaku. 



Pokaż mimo to


;

Miło przeczytać. Autor jest bardo rzeczowy. Problem z tą książką jest taki, że się trochę zestarzała. Nie żeby fakty w niej zawarte były podważane, lecz teraz kładzie się nacisk na AK i NSZ, a w książce najważniejsze osoby są związane z organizacjami komunistycznymi i szeroko pojętą polską lewicą. Nie dziwi to, ale trzeba sobie uzupełnić wiedzę jakąś inną pozycją. 

Miło przeczytać. Autor jest bardo rzeczowy. Problem z tą książką jest taki, że się trochę zestarzała. Nie żeby fakty w niej zawarte były podważane, lecz teraz kładzie się nacisk na AK i NSZ, a w książce najważniejsze osoby są związane z organizacjami komunistycznymi i szeroko pojętą polską lewicą. Nie dziwi to, ale trzeba sobie uzupełnić wiedzę jakąś inną pozycją. 



Pokaż mimo to


;

Świetna książka opowiadająca historię chyba jednego z najbardziej znanych więzień w Polsce przy ulicy Pawiej w Warszawie. W czasie okupacji hitlerowskiej aresztowanie w nim wiązało się z wyrokiem śmierci. Autorka opisuję w swojej książce historię powstania Pawiaka począwszy od czasów pruskich po upadek i wysadzenie więzienia w 44 roku. Polecam warto przeczytac 

Świetna książka opowiadająca historię chyba jednego z najbardziej znanych więzień w Polsce przy ulicy Pawiej w Warszawie. W czasie okupacji hitlerowskiej aresztowanie w nim wiązało się z wyrokiem śmierci. Autorka opisuję w swojej książce historię powstania Pawiaka począwszy od czasów pruskich po upadek i wysadzenie więzienia w 44 roku. Polecam warto przeczytac 



Pokaż mimo to


;

Najlepsza książka z tematyki wojennej i więziennej jaką czytałam. 

Najlepsza książka z tematyki wojennej i więziennej jaką czytałam. 



Pokaż mimo to


",
"
Madagaskar ",Jerzy Górzański,"
hobby ",Czytelnik,"
83-07-00404-7 ","
Książka stanowi obraz swoistych ""straconych złudzeń"" pokolenia, z którego wywodzi się autor. Jest próbą krytycznego spojrzenia na siebie, na swoje ograniczenia, swoje pozy i grozy. To książka o potrzebie ucieczki i potrzebie trwania, o potrzebie zgody i potrzebie buntu, a także o potrzebie miłości. Prześmiewcza i, jak zwykle u Górzańskiego, precyzyjna w operowaniu elementami rzeczywistości i fantazji, różnymi planami czasowymi i obsesyjną niemal dygresyjnością ",,"
1981-01-01 ","
1981-01-01 ","
132 ","
polski ",,,
"
Międzychód Dzieje Gospodarka Kultura ",Leon Borowiak,"
historia ","Biuro Wydawnictw HWiU ""Libra""",,"
Praca wydana z okazji 600-lecia Międzychodu ",,"
1981-01-01 ","
1981-01-01 ","
218 ","
polski ",,,
"
Peter Paul Rubens: Werkverzeichnis 2 ",Germano Mulazzani,"
sztuka ",Ullstein KunstBuch,"
3548360475 ","
Der zweite Teil des Werkverzeichnisses von Rubens. ",,"
1981-01-01 ",,"
95 ","
niemiecki ",,,
"
Sama na oceanach ",Naomi James,"
literatura podróżnicza ",Wydawnictwo Morskie,"
8321543987 ","
8 czerwca 1978 roku 28-letnia Naomi James zakończyła swój samotny rejs dookoła świata z okrążeniem przylądka Horn. Jest ona pierwszą kobietą, która tego dokonała, i to w najkrótszym czasie. Córka hodowcy owiec z Nowej Zelandii, mająca za sobą tylko dwuletnie doświadczenie żeglarskie nabyte w rejsach z mężem Robem - znanym brytyjskim żeglarzem regatowym - ustanowiła nowy rekord w okrążeniu świata i stała się bohaterką w historii żeglarstwa.

Książka ""Sama na oceanach"" jest uczciwą, żywą i ciekawą opowieścią o tej samotnej podróży. Naomi opowiada o swojej rozpaczy, kiedy zepsuła się radiostacja i była skazana na wielomiesięczne milczenie; o swoim zakłopotaniu po odkryciu - po trzech miesiącach na morzu - że przez cały czas myliła szerokość geograficzną z długością; o zmartwieniu po stracie kociaka Borysa; i o przerażeniu przy wywrotce jachtu. ","
At one with the sea ","
1981-01-01 ","
1981-01-01 ","
208 ","
polski ","
Maria Moszkowska-Kozakiewicz ","

Książka świetna - nie tylko o samej podróży, ale także o walce z samym sobą. Kiedy się porówna ją choćby z relacją Henryka Jaskuły - wychodzą przepiękne różnice w traktowaniu żywiołu przez kobietę i mężczyznę - a jednocześnie spora część spostrzeżeń jest niemal identyczna. Świetna 

Książka świetna - nie tylko o samej podróży, ale także o walce z samym sobą. Kiedy się porówna ją choćby z relacją Henryka Jaskuły - wychodzą przepiękne różnice w traktowaniu żywiołu przez kobietę i mężczyznę - a jednocześnie spora część spostrzeżeń jest niemal identyczna. Świetna 



Pokaż mimo to


;

Czytałam tę książkę jakieś dwa lata temu podczas własnej - co prawda nie morskiej, a samolotowo-autokarowej - samotnej podróży i pamiętam, że była na tyle wciągająca, że musiałam ją sobie ""dawkować"", żeby przypadkiem nie przeczytać całej w ciągu jednej nocy na lotnisku (chciałam mieć też coś na drogę powrotną). W pewnym momencie zaczęłam się nawet czuć trochę jak bohaterka. Oczywiście nie można porównywać pustego terminala z samotnością na falach oceanu, ale odniosłam wrażenie, że była to idealna książka na tamtą podróż.
Nie jest to jedynie książka o drodze przez ocean. To także inspirująca opowieść o walce z własnymi słabościami i dołującym odosobnieniem. 

Czytałam tę książkę jakieś dwa lata temu podczas własnej - co prawda nie morskiej, a samolotowo-autokarowej - samotnej podróży i pamiętam, że była na tyle wciągająca, że musiałam ją sobie ""dawkować"", żeby przypadkiem nie przeczytać całej w ciągu jednej nocy na lotnisku (chciałam mieć też coś na drogę powrotną). W pewnym momencie zaczęłam się nawet czuć trochę jak bohaterka.... 

więcej



mniej





Pokaż mimo to


","
Słyszałam, jak ludzie mówili, że ktoś nie może ścierpieć głupców. Ja sama nauczyłam się ich tolerować, ponieważ nie chciałam, aby mnie krytykowano. Jednakże grzeczność, którą musiałam okazywać, powodowała powstanie we mnie jeszcze większej niechęci. Teraz stwierdzam, że nie mam nawet cierpliwości, aby rozmawiać o banalności życia z ludźmi, których uważam za równie nieciekawych jak tematy, o których rozprawiają. To właśnie bardziej niż cokolwiek innego doprowadziło mnie do tego, że wolę milczenie, bo nie mam na tyle siły woli ani złego wychowania, żeby powiedzieć komuś, że mnie śmiertelnie nudzi jego małostkowość. To musi brzmieć arogancko, ale nie widzę możliwości utrzymywania jakichkolwiek stosunków z pewnym rodzajem ludzi. "
"
Jasna i Dersław ",Roman Landowski,"
literatura piękna ",Wydawnictwo Morskie,"
8321598331 ",,,"
1981-01-01 ","
1981-01-01 ",,"
polski ",,,
"
Śpiewam ptakom ",Tadeusz Kubiak,"
literatura dziecięca ",Krajowa Agencja Wydawnicza,,"
Ilustracje: Gabriel Rechowicz. ",,"
1981-01-01 ","
1981-01-01 ","
36 ","
polski ",,,
"
Nazywają mnie Ninna ",Anna Greta-Winberg,"
literatura dziecięca ",Wydawnictwo Iskry,"
83-207-0278-X ",,"
De kallar mej Ninna ","
1981-01-01 ","
1981-01-01 ","
130 ","
polski ","
Małgorzata Wojciechowska ","

Książka z dzieciństwa, która przez wiele lat mnie ""prześladowała"", bo nie znałam zakończenia. Na szczęście już je znam. 

Książka z dzieciństwa, która przez wiele lat mnie ""prześladowała"", bo nie znałam zakończenia. Na szczęście już je znam. 



Pokaż mimo to


;

W tak niewielkiej książeczce ukryte taj wiele treści,to wielka sztuka tak pisać ... 

W tak niewielkiej książeczce ukryte taj wiele treści,to wielka sztuka tak pisać ... 



Pokaż mimo to


",
