title,author,categories,publishing,isbn,description,orginalTitle,date,datePol,pages,lang,translator,comments,quotes
"
Moralność - sztuka życia ",Juan Luis Lorda,"
filozofia, etyka ",Apostolicum,"
83-911063-1-4 ","
Przy jakiejś okazji przeczytałem jeden z wywiadów z amerykańskim reżyserem Georgem Lucasem, w którym powiedział on, iż stara się robić takie filmy, jakie sam chciałby oglądać. Przy pisaniu niniejszej książki kierowałem się tą, jakże rozsądną, zasadą. Lubię, kiedy książki są krótkie, pełne treści, uporządkowane i czytelne. Przygotowałem, jak mogłem, krótki, ale w pewnej mierze kompletny kurs przedstawiający moralność chrześcijańską. Przy ograniczeniach narzucanych przez małą objętość i proste ujęcie, ten niewielki wolumin nie poprzestaje na powtarzaniu rzeczy znanych. Jeśli ma jakąś wartość, to dzięki temu, że skupia idee obecnie zajmujące tych, których troską jest zaoferowanie moralności pozytywnej i odpowiedzialnej. Refleksja chrześcijańska na te tematy była szczególnie żywa i bogata w ostatnich latach, a została ukoronowana encykliką „Veritatis Splendor” Jana Pawła II. ( ","
Moral. El arte de vivir ","
1999-01-01 ","
1999-01-01 ","
288 ","
polski ","
Piotr Rak ",,
"
He Knows Too Much (level 6) ",Alan Maley,"
publicystyka literacka, eseje ",Cambridge University Press,"
9780521656078 ","
An English executive in India , Dick Sterling, is dismissed after he tries to uncover corruption within his company. He returns to England where his life falls apart and his marriage breaks up. He then sets out on a one-man search for the truth behind his dismissal. He returns to the rich mystery and beauty of India and is finally forced to choose between love and revenge . ","
He Knows Too Much ","
1999-01-01 ",,,"
angielski ",,,
"
Sprawa wynajętej brunetki ",Erle Stanley Gardner,"
kryminał, sensacja, thriller ",Wydawnictwo Dolnośląskie,"
9788370237578 ","
- Chodzi o pana Hinesa - odparła Eva głosem drżącym z nadmiaru emocji. - Siedzi na fotelu obok i ma na środku czoła coś jakby dziurę po kuli. I raczej na pewno nie żyje. 
- I do diabła! Od jak dawna tam jest? 
- Nie wiem. 
Kiedy został zastrzelony? 
- Tego też nie wiem. W ogóle nic nie wiem.
- Dzwonił pani na policję? ","
Case of the borrowed brunette ","
1999-01-01 ","
1977-01-01 ","
235 ","
polski ","
Rafał Witek ","

Perry Mason lubi namieszać i narobić zamieszania na sali sądowej, a zwłaszcza utrzeć nosa prokuratorowi. 

Perry Mason lubi namieszać i narobić zamieszania na sali sądowej, a zwłaszcza utrzeć nosa prokuratorowi. 



Pokaż mimo to


;

Ponad 30 lat temu zaczytywałam się w kryminałach E.S. Gardnera; przeczytałam wszystkie dostępne wtedy po polsku. ""Potrzebna atrakcyjna brunetka"" należała do moich ulubionych. Dzisiaj trącą myszką, ale warto sięgnąć po któryś z nich, bo Perry Mason to i dzisiaj świetny bohater. I prawnik:-) 

Ponad 30 lat temu zaczytywałam się w kryminałach E.S. Gardnera; przeczytałam wszystkie dostępne wtedy po polsku. ""Potrzebna atrakcyjna brunetka"" należała do moich ulubionych. Dzisiaj trącą myszką, ale warto sięgnąć po któryś z nich, bo Perry Mason to i dzisiaj świetny bohater. I prawnik:-) 



Pokaż mimo to


;

Kolejna świetna historia z Masonem w roli głównej. Tajemnicze brunetki, identycznie ubrane, wyglądające podobnie i stojące na każdym rogu ulicy od razu wciągnęły mnie w tą tajemniczą zagadkę. Dodajmy jeszcze do tego morderstwo i kilka osób z motywem a będziemy mieć rewelacyjną zabawę od której ciężko się oderwać. Polecam. 

Kolejna świetna historia z Masonem w roli głównej. Tajemnicze brunetki, identycznie ubrane, wyglądające podobnie i stojące na każdym rogu ulicy od razu wciągnęły mnie w tą tajemniczą zagadkę. Dodajmy jeszcze do tego morderstwo i kilka osób z motywem a będziemy mieć rewelacyjną zabawę od której ciężko się oderwać. Polecam. 



Pokaż mimo to


;

Erle Stanley Gardner po raz kolejny udowadnia, że jest amerykańskiego kryminału. Postaci są takie żywe! Cudo. 

Erle Stanley Gardner po raz kolejny udowadnia, że jest amerykańskiego kryminału. Postaci są takie żywe! Cudo. 



Pokaż mimo to


;

Świetny kryminał,wciągnął mnie niesamowicie. 

Świetny kryminał,wciągnął mnie niesamowicie. 



Pokaż mimo to


;

Trzymająca w napięciu z intrygującym początkiem. 

Trzymająca w napięciu z intrygującym początkiem. 



Pokaż mimo to


;

Podróży retro ciąg dalszy. Klasyczny kryminał sądowy. Niestety jeden ze słabszych bo morderca wyciągnięty z kapelusza. Ale i tak przeczytam jeszcze kilka, bo lubię od czasu do czasu wracać do tego autora. 

Podróży retro ciąg dalszy. Klasyczny kryminał sądowy. Niestety jeden ze słabszych bo morderca wyciągnięty z kapelusza. Ale i tak przeczytam jeszcze kilka, bo lubię od czasu do czasu wracać do tego autora. 



Pokaż mimo to


","
To jest prawda,proszę pana-powiedziała.A po chwili dodała:-Ale nie dałabym za nią złamanego grosza. "
"
Poezje wybrane ",Bolesław Taborski,"
poezja ",Państwowy Instytut Wydawniczy,"
83-06-02725-6 ","
Wybór utworów z całokształtu twórczości skłania autora ku refleksji, a zarazem dyktuje obowiązek bodaj pobieżnego naszkicowania Czytelnikom swej poetyckiej drogi. Wiersze pisałem już w dzieciństwie, za zamierzchłych czasów Drugiej Rzeczypospolitej, a potem w latach wojny i na emigracji, gdzie znalazłem się po wyzwoleniu obozu jeńców. Może i ciekawa dla socjologa, twórczość ta była całkowicie wtórna w stosunku do romantyzmu i Młodej Polski. Toteż juweniliów - nieco wydłużona w czasie z powodu mojej specyficznej sytuacji... ",,"
1999-01-01 ","
1999-01-01 ","
446 ","
polski ",,"

To już historia.Bolesław Taborski zmarł 6 grudnia 2010 roku w Londynie.Został pochowany 20 maja 2011 w Panteonie Żołnierzy Armii Krajowej na Cmentarzu Wojskowym na Powązkach.W czsie wojny był zołnierzem pułku AK ""Baszta"",walczył i był ranny w powstaniu warszawskim.Czy między innymi walczył o taką wolność: człowiek w dzisiejszym świecie zagubiony/świat na jego modłę lecz kto tu służy komu/te wszystkie cudostraszne rzeczy i wygody/które wymyślił by się im oddać w niewolę.Boli go też zatracanie sensu mowy :Janie do cię wracamy w czarnoleskie lipy/by sprawdzić naszych natchnień niewiadomy walor/szukamy twego cienia w parkowej alei/a gdy od stawu rechot żab sennie dobiega/twego głosu twej rady pragniemy dosłyszeć/bo sens ma tylko mowa której dźwięki składne/ty podałeś następcom jako cenną czaszę. 

To już historia.Bolesław Taborski zmarł 6 grudnia 2010 roku w Londynie.Został pochowany 20 maja 2011 w Panteonie Żołnierzy Armii Krajowej na Cmentarzu Wojskowym na Powązkach.W czsie wojny był zołnierzem pułku AK ""Baszta"",walczył i był ranny w powstaniu warszawskim.Czy między innymi walczył o taką wolność: człowiek w dzisiejszym świecie zagubiony/świat na jego modłę lecz kto... 

więcej



mniej





Pokaż mimo to


",
"
Dziesięciolecie powstania Stowarzyszenia Studentów Muzułmańskich w Polsce 1989-1999 ",praca zbiorowa,"
religia ",Stowarzyszenie Studentów Muzułmańskich w Polsce,"
8390627655 ","
Oto minęła dekada czasu od powstania Stowarzyszenia Studentów Muzułmańskich w Polsce. Dlatego też postanowiliśmy, Drogi czytelniku, by ta rocznica nie odeszła bez retrospektywnego spojrzenia na ten ważny okres dla Islamu i Muzułmanów w Polsce. Chcemy więc z tej okazji przedstawić nasze działanie, pokazać archiwum naszej wspólnej pracy, naświetlić cel i ukazać metody, dzięki którym do tego celu dążymy jako Stowarzyszenie, by zmienić błędne spojrzenie w pracę na rzecz Islamu. ","
Ǧama'ja al tulaba al muslimim fï būlanda ","
1999-01-01 ","
1999-01-01 ","
24 ","
polski ",,,
"
Kwietny pył ",Zoë Jenny,"
literatura piękna ",Weser Weichsel Verlag,"
8391374106 ","
Po tej stronie granicy. Zapis stanu świadomości o polskich narkomanach i narkomanii w Polsce w pierwszej połowie roku ","
Das Blutenstaubzimmer ","
1999-01-01 ","
1999-01-01 ","
128 ","
polski ","
Regina Tyszkiewicz ",,
"
Opowiadania zebrane. T. 1 ",Gustaw Herling-Grudziński,"
literatura piękna ",Czytelnik,"
8307026849 ","
Najpełniejszy to – jak dotąd – zbiór opowiadań autora „Innego świata”. Znalazły się w nim wszystkie utwory ze „Skrzydeł ołtarza” oraz z tomów „Gorący oddech pustyni” i „Don Ildebrando”, a także osiem publikowanych dotąd jedynie na łamach dodatku do „Rzeczpospolitej” – „Plus Minus”.
O opowiadaniach Gustawa Herlinga-Grudzińskiego – podobnie zresztą jak o całej jego twórczości – pisało w ostatnich latach bardzo wielu krytyków i recenzentów. Każdy z nich odczytywał tę prozę trochę inaczej. Niezmiennie jednak we wszystkich prawie wypowiedziach zwracano uwagę na dwa aspekty tego pisarstwa: jego wymiar moralistyczny i metafizyczne jądro. One to bowiem sprawiają, że proza ta fascynuje, skłania do przemyśleń, do poszukiwania nowych odpowiedzi na odwieczne pytania o granice poznawalności świata, o celowość ludzkich cierpień, o możliwość przezwyciężenie zła, o to, czy człowiek jest w stanie i czy powinien przeciwstawiać się okrutnym wyrokom losu. ",,"
1999-01-01 ","
1999-01-01 ","
488 ","
polski ",,"

Tom pierwszy skończyłem czytać w maju 2014. Do końca drugiego dobrnąłem w lipcu 2018. Z opowiadaniami męczyłem się od 1992 roku, gdy znalazłem pojedyncze opowiadania w miesięczniku dominikanów ""W drodze"". Jedne opowiadania są bardziej udane, inne mniej. Przynajmniej niektóre powinny stanowić obowiązkową lekturę. Każdy czytelnik zestawiłby pewnie inną ich listę. Na mnie ogromne wrażenie zrobił np. Monolog o martwej mniszce. Jako odtrutkę na wiersz Miłosza Campo di fiori zaleciłbym wpisać do kanonu lektur szkolnych opowiadanie Głęboki Cień. 

Tom pierwszy skończyłem czytać w maju 2014. Do końca drugiego dobrnąłem w lipcu 2018. Z opowiadaniami męczyłem się od 1992 roku, gdy znalazłem pojedyncze opowiadania w miesięczniku dominikanów ""W drodze"". Jedne opowiadania są bardziej udane, inne mniej. Przynajmniej niektóre powinny stanowić obowiązkową lekturę. Każdy czytelnik zestawiłby pewnie inną ich listę. Na mnie... 

więcej



mniej





Pokaż mimo to


;

Zbiór opowiadań Gustawa Herlinga Grudzińskiego to lektura zdecydowanie nie dla każdego. 
Zarówno tematyka opowiadań, jak i warsztat literacki autora wymusza na czytelniku zadumę i refleksję nad ludzkim życiem i wyborami Człowieka. Do opowiadań Grudzińskiego trzeba ""dojrzeć"", gdyż przeczytane ""po łebkach"" lub zbyt wcześnie mogą zniechęcić do twórczości Autora. 

Zbiór opowiadań Gustawa Herlinga Grudzińskiego to lektura zdecydowanie nie dla każdego. 
Zarówno tematyka opowiadań, jak i warsztat literacki autora wymusza na czytelniku zadumę i refleksję nad ludzkim życiem i wyborami Człowieka. Do opowiadań Grudzińskiego trzeba ""dojrzeć"", gdyż przeczytane ""po łebkach"" lub zbyt wcześnie mogą zniechęcić do twórczości... 



Pokaż mimo to


",
"
Czas: Najbardziej tajemnicze zjawisko Wszechświata ",Clifford A. Pickover,"
popularnonaukowa ",Amber,"
8372452172 ","
Czas. Najbardziej tajemnicze zjawisko Wszechświata. Od początków dziejów jego zagadka frapuje pokolenia mistyków, filozofów i uczonych.
Jaka jest natura czasu? Czy czas płynie tylko w jednym kierunku? Czy ma początek i koniec? Czy podróże w czasie są możliwe? Takie fascynujące pytania stawia doktor Clifford A. Pickover, naukowiec z IBM T.J. Watson Research Center, autor znakomitych prac popularnonaukowych takich jak Czarne dziury i licznych artykułów, m.in. w ""Discovery"". Językiem zrozumiałym dla laika przedstawia najnowsze teorie i wyjaśnia skomplikowane pozornie zagadnienia. ","
Time: A Traveler's Guide ","
1999-01-01 ","
1999-01-01 ","
303 ","
polski ","
Piotr Lewiński ",,
"
Zod Wallop ",William Browning Spencer,"
horror ",Zysk i S-ka,"
8371503989 ","
Harry Gainesborough, były pisarz książek dla dzieci, po stracie córki pragnie tylko samotności. Okazuje się jednak, że świat, a właściwie kilka światów, nie chce zostawić go w spokoju. Bohater, któremu pomagają przyjaciele - w większości pacjenci szpitala psychiatrycznego - musi przeciwstawić się złu.
Walka tocząca się na płaszczyźnie fikcji literackiej jest jednocześnie realną walką o przetrwanie, o odnalezienie wewnętrznego spokoju i równowagi.
ZOD WALLOP to niezwykła satyra łącząca elementy fantasy, romansu, groteski i powieści drogi. ","
Zod Wallop (1996) ","
1999-01-01 ","
1999-01-01 ","
231 ","
polski ","
Zbigniew A. Królicki ","

O radzeniu sobie ze stratą.
Magiczna książka! 

O radzeniu sobie ze stratą.
Magiczna książka! 



Pokaż mimo to


;

Super książka, nietypowa historia. Byłby z tego świetny film. Szkoda że ta książka jest tak mało znana. Przeczytałam jednym tchem. 

Super książka, nietypowa historia. Byłby z tego świetny film. Szkoda że ta książka jest tak mało znana. Przeczytałam jednym tchem. 



Pokaż mimo to


;

Nie bardzo wiem, co napisać, ale MUSZĘ.
Nikt nie dodał opinii.Zatem będę pierwsza.
Powieść jest odbierana różnorako - jak zauważyłam.
Ale dla mnie - BOMBA :)
Zaczęłam ją czytać na przystanku autobusowym, czekając na 145, które miało mnie zawieźć w stronę pracy. Potem kontynuowałam na balkonie - w pracy -na każdym papierosie, na który wychodziłam. A skończyłam ją w domu - tego samego dnia. Bardzo późnym wieczorem. Ta książka nie pozwoliła się opuścić! 

Nie bardzo wiem, co napisać, ale MUSZĘ.
Nikt nie dodał opinii.Zatem będę pierwsza.
Powieść jest odbierana różnorako - jak zauważyłam.
Ale dla mnie - BOMBA :)
Zaczęłam ją czytać na przystanku autobusowym, czekając na 145, które miało mnie zawieźć w stronę pracy. Potem kontynuowałam na balkonie - w pracy -na każdym papierosie, na który wychodziłam. A skończyłam ją w domu - ... 

więcej



mniej





Pokaż mimo to


","
Są trzy dary - powiedziała Emily - jest dar spokoju, niezmąconego niczym życia. Jest dar wiedzy, która niszczy dar spokoju. I dar śmierci - będący przeprosinami Blodkina za dar wiedzy."" "
"
Ksiądz Prałat Henryk Jankowski walczy o prawdę ",Peter Raina,"
biografia, autobiografia, pamiętnik ",Von Borowiecky,"
8387689106 ","
Jedyna na polskim rynku pełna, bogato ilustrowana i udokumentowana biografia Prałata Henryka Jankowskiego, wielkiego kapłana i patrioty Człowieka, który zdobył niepodważalne zasługi w walce o godność człowieka i niepodległość Ojczyzny, który zawsze działał na własną kapłańską odpowiedzialność ryzykując wiele, nawet własne życie. W czasach komunistycznych prześladowany, śledzony, wielokrotnie przesłuchiwany i oskarżony przez prokuraturę o działalność na szkodę państwa, w Polsce demokratycznej stał się obiektem bezpardonowych, obelżywych paszkwilów, często lansowanych przez tych samych, którzy kiedyś poszukiwani przez służby bezpieczeństwa szukali i znajdywali opiekę u ks. Jankowskiego na plebani Św. Brygidy w Gdańsku. Pomimo licznych szykan i gróźb ks. Jankowski jest wytrwały w służbie prawdy. ""Z tej drogi -jak uparcie mówi - zejść nie mogę"". ",,"
1999-01-01 ","
1999-01-01 ","
356 ","
polski ",,"

Jankowski był pedofilem i taka jest prawda. 

Jankowski był pedofilem i taka jest prawda. 



Pokaż mimo to


",
