title,author,categories,publishing,isbn,description,orginalTitle,date,datePol,pages,lang,translator,comments,quotes
"
Żarty niedoścignionego hodży Nasreddina ",Idries Shah,"
satyra ",Drzewo Babel,"
9788391844182 ","
Trudno połapać się w rozlicznych ""wcieleniach"" Nasreddina, bo jest raz nauczycielem, raz uczniem, raz sędzią raz złodziejem, raz dłużnikiem, raz wierzycielem. Raz jest młody, raz stary, raz mądry raz głupi, raz przebiegły, to znów naiwny jak dziecko… Jedno jest pewne - ma złote serce, a przypowieści o nim są nieśmiertelne, bo nigdy nie przestają rozśmieszać, zadziwiać i uczyć... ","
The Pleasantries of the Incredible Mulla Nasrudin ","
2009-01-01 ","
2009-01-01 ","
192 ","
polski ","
Tomasz Kłoszewski ",,
"
Ekonomia wiedzy niedoskonałej ",Roman Frydman,"
biznes, finanse ",Krytyka Polityczna,"
9788361006626 ","
Ekonomia wiedzy niedoskonałej – to przełomowa książka, która dla istniejącej ortodoksji ekonomicznej jest czymś doprawdy niepokojącym.
Anatole Kaletsky, „The Times”

Ekonomia wiedzy niedoskonałej to próba przedefiniowania podstaw współczesnej ekonomii.

Teoria ekonomii zabrnęła w ślepa uliczkę: chce zbudować dokładny model pozwalający na ścisłe przewidywania zachowań uczestników rynku. Frydman i Goldberg pokazują, że w świecie współczesnego kapitalizmu, w którym jednostki nagradzane są za zachowania innowacyjne – a więc nieprzewidywalne – taki model jest utopią. Skutkiem tej fundamentalnej słabości poznawczej są niepowodzenia w praktyce, odbijające się na życiu zwykłych ludzi.

Autorzy rozprawiają się z iluzją wiedzy absolutnej i proponują podejście dopuszczające możliwość nieprzewidywalnych zmian w strukturze zależności między zmiennymi. Otrzymują w ten sposób prognozy mniej ścisłe, ale za to bardziej wiarygodne. ","
Imperfect Knowledge Economics. Exchange Rates and Risk ","
2009-01-01 ","
2009-01-01 ","
352 ","
polski ","
Michał Krawczyk ",,
"
Proste szycie ",Isabella Beck,"
rękodzieło ",Świat Książki,"
9788324710027 ","
Praktyczny podręcznik do nauki szycia także dla tych, którzy mają przysłowiowe dwie lewe ręce. Książka prezentuje krok po kroku (w opisach ina ilustracjach) kolejne etapy pracy nad konkretną robótką. Większość proponowanych wzorów złożona jest z prostych szwów. łatwo więc uszyć komplet ładnych serwetek, zasłonę, miękką poduszkę, a nawet ubrania. ","
Einfach Nähen : Wohndeko, Geschenke & Accessoires ","
2009-01-01 ","
2009-01-01 ","
62 ","
polski ","
Aldona Zaniewska ",,
"
Gigant 1/2009: Setny numer ",Walt Disney,"
komiksy ",Egmont Polska,"
9788323725640 ","
Nie ma to, jak po raz setny wywinąć komuś setny numer, setnie się przy tym ubawić i sto razy opowiadać o nim stu bliższym i dalszym znajomym, na czele z samym sobą. Sknerus wie o tym najlepiej, bo ku zaskoczeniu wielu, należy do kaczorów sentymentalnych. Tym razem jego barwne wspomnienia ożyją, a nasz centuś odbędzie fascynującą podróż do przeszłości!

Ta i inne historie w najnowszym numerze Giganta, zatytułowanym Setny numer. 256 stron komiksowych historii o Kaczorze Donaldzie, Myszce Miki i innych disneyowskich bohaterach. ",,"
2009-01-01 ","
2009-01-01 ","
256 ","
polski ",,"

Donald znowu chce się wymigać od czyszczenia monet Sknerusa, Dziobas zostaje ornitologiem, kolejny konflikt między Donaldem i Jonesem, długa historia z Superkwękiem i pierwszy komiks z DoubleDuckiem. Solidny tom. 

Donald znowu chce się wymigać od czyszczenia monet Sknerusa, Dziobas zostaje ornitologiem, kolejny konflikt między Donaldem i Jonesem, długa historia z Superkwękiem i pierwszy komiks z DoubleDuckiem. Solidny tom. 



Pokaż mimo to


",
"
Ranma 1/2 tom 24 ",Rumiko Takahashi,"
komiksy ",Egmont Polska,"
9788323724322 ","
Znana i lubiana manga fantastyczno-komediowa, której główny bohater, sympatyczny chłopiec Ranma, pod wpływem ciepłej wody zamienia się w dziewczynę.
W ""Cat Cafe"" pojawia się tajemniczy gość. Ów młodzieniec jeszcze nigdy nie rozmawiał z kobietą. Gdy spotyka Shampoo od ""razu chce się z nią umówić, ale prosi ją o spotkanie w dość niekonwencjonalny sposób…"" uderzając ją młotkiem w głowę. Podobna sytuacja powtarza się z Akane, najpierw zostaje przez szaleńca porwana, a zaraz potem wyrzucona. Tego już Ranma nie wytrzymuje i wyzywa śmiałka na pojedynek. Kim jest dziwny, arogancki chłopak? Czego tak naprawdę chce? Odpowiedź czytelnik pozna, czytając najnowszy tom mangi. ","
Ranma 1/2 ","
2009-01-01 ","
2009-01-01 ","
184 ","
polski ","
Maciej Nowak-Kreyer ",,
"
A Photographer's Life. 1990-2005 ",Annie Leibovitz,"
albumy ",Penguin Random House,"
9780812979633 ","
“I don’t have two lives,” Annie Leibovitz writes in the Introduction to this collection of her work from 1990 to 2005. “This is one life, and the personal pictures and the assignment work are all part of it.” Portraits of well-known figures–Johnny Cash, Nicole Kidman, Mikhail Baryshnikov, Keith Richards, Michael Jordan, Joan Didion, R2-D2, Patti Smith, Nelson Mandela, Jack Nicholson, and William Burroughs–appear alongside pictures of Leibovitz’s family and friends, reportage from the siege of Sarajevo in the early Nineties, and landscapes. The pictures form a narrative of a life rich in contrasts and continuities. The photographer has a long relationship that ends with illness and death. She chronicles the celebrations and heartbreaks of her large and robust family. She has children of her own. All the while, she is working, and the public work resonates with the themes of the life. ",,"
2009-01-01 ",,"
472 ","
angielski ",,"

Jedna z lepszych pozycji Annie. Intymne, prywatne życie za pomocą wspaniałych fotografii. 

Jedna z lepszych pozycji Annie. Intymne, prywatne życie za pomocą wspaniałych fotografii. 



Pokaż mimo to


",
"
Psychoterapia skoncentrowana na emocjach. Wprowadzenie do praktyki i szkolenia psychoterapeutów. ",Robert Elliot,"
nauki społeczne (psychologia, socjologia, itd.) ",Instytut Psychologii Zdrowia,"
9788360747506 ","
Autorzy tej ksiązki są prekursorami i uznanymi autorytetami terapii procesualno-doświadczeniowej. Szczegółowo opisują różne zadania i techniki tej teoretycznej, wspieranej empirycznie terapii humanistycznej i zwracają uwagę na ogromne znaczenie relacji terapeutycznej. Dyskutują na temat teorii, wybranych przypadków, metod leczenia oraz badań w sposób, który powoduje, że ta złożona metoda terapeutyczna staje się zrozumiała dla wszystkich czytelników. Pokazują, w jaki sposób umiejętne i przemyślane wykorzystanie wskazanych technik może doprowadzić do osiągnięcia zmiany.

Publikacja zawiera wiele użytecznych informacji, dzięki czemu przedstawia wielką praktyczną wartość dla terapeutów i studentów uczących się terapii procesualno-doświadczeniowej, jak również dla tych wszystkich, którzy zajmują się nauczaniem tej metody terapeutycznej. ","
Learning Emotion-Focused Therapy: The Process-Experiential Approach to Change ","
2009-01-01 ","
2009-01-01  ","
398 ","
polski ","
Karina Wieczorek ","

Książka bardzo nierówna. Ogólnie treść bardzo praktyczna, jednakże, choć nie z intencji autorów, adresowana raczej do doświadczonych psychoterapeutów, a nie nowicjuszy. Jako podręcznik do nauki psychoterapii w konkretnej modalności dla rozpoczynających pracę psychoterapeutyczną - raczej się nie sprawdzi. Powyższe nie przeszkadza autorom zamieszczać w niej połaci tekstu traktującego o sprawach tak podstawowych, że w zasadzie nie powinny one zajmować miejsca w takiej publikacji. To wszystko czyni ją książką o charakterze zdecydowanie rozwojowym, a nie szkoleniowym.

Choć prezentowane podejście na wskroś czerpie z neohumanizmu i jest bardzo użyteczne samo w sobie, to trudno uwolnić się od skojarzeń z dominującą w Stanach szkołą poznawczo-behawioralną, w zakresie sposobu prezentacji materiału. 

Książka bardzo nierówna. Ogólnie treść bardzo praktyczna, jednakże, choć nie z intencji autorów, adresowana raczej do doświadczonych psychoterapeutów, a nie nowicjuszy. Jako podręcznik do nauki psychoterapii w konkretnej modalności dla rozpoczynających pracę psychoterapeutyczną - raczej się nie sprawdzi. Powyższe nie przeszkadza autorom zamieszczać w niej połaci tekstu... 

więcej



mniej





Pokaż mimo to


",
"
Krwawiące drzewo ",Hieronim Siwek,"
biografia, autobiografia, pamiętnik ",Salwator,"
978-83-7580-104-0 ","
Krwawiące drzewo to zbiór opowiadań ukazujących życie mieszkańców dalekiej Tanzanii. Ich lektura przenosi czytelnika w realia zupełnie nieznane – w świat czarowników i amuletów, niezrozumiałych praw i obyczajów oraz okrutnych praktyk. To świat, w którym źródłem radości stają się codzienna praca, narodziny kolejnego członka wspólnoty, pojawienie się długo wyczekiwanych kropli deszczu, ale także spotkanie białego człowieka z Europy niosącego Ewangelię. Opisanie odległej, egzotycznej rzeczywistość Czarnego Lądu jest dla autora – salwatoriańskiego misjonarza – również okazją do refleksji nad istotnymi problemami zagrażającymi bezpieczeństwu współczesnej Afryki. Do najbardziej palących należą: ubóstwo – przyczyna wielu chorób i patologii, rodzące wzajemną nienawiść bratobójcze krwawe starcia, a przede wszystkim odwieczna już, bo sięgająca swymi korzeniami czasów kolonialnych, polityka wyzysku i segregacji rasowej prowadzona przez kraje europejskie. Krótkie historie o prostej fabule skoncentrowanej najczęściej wokół jednego rzeczywistego epizodu pozwalają czytelnikowi choć z daleka poznać egzystencję społeczną i duchową czarnych mieszkańców Afryki. W oczach autora to ludzie wyjątkowi, szczerzy, prawdomówni, uczciwi i życzliwi, pełni szacunku dla drugiego człowieka, wierni swej filozofii i przyjętym przez wspólnotę plemienną zasadom, to ludzie prawdziwie doceniający dar życia, jaki otrzymali od Stwórcy. Na tle konsumpcyjnej pustki Zachodu duchowość ewangelizowanej Afryki nabiera dla nas szczególnego znaczenia.

Zobacz inne pozycje tego autora … ",,"
2009-01-01 ","
2009-01-01 ","
168 ","
polski ",,"

OCENA-7/10 BARDZO DOBRA

„KRWAWIĄCE DRZEWO” to niezwykła i poruszająca książka misjonarza Hieronima Siwka, jest to zbiór opowiadań ukazujących życie mieszkańców dalekiej Tanzanii jednego z najbiedniejszych krajów Czarnego Lądu. Te krótkie opowiadania wprowadzają czytelnika w odległy dla Europejczyka świat, zmuszają do refleksji, opisy życia codziennego Afrykańczyków są tak wymowne, że chwytają za serce, uczą doceniać to co mamy, pomagają nam odnaleźć zagubione człowieczeństwo, wzruszają i wreszcie pozwalają w naszej wyobraźni odnaleźć lepszy świat.

To co nas różni od Afrykańczyków, to fakt iż oni potrafią się cieszyć małą skromną rzeczą, są szczerzy, prawdomówni, a swoją radość przenoszą na współbraci, dzielą się nią i obdarzają innych. Afrykanie do ludzie gościnni, wylewni okazujący swoją życzliwość, gdy przyjeżdżasz do Tanzanii pierwsze słowa które usłyszysz to: „karibu i asante” – „proszę i dziękuję”

Tytułowe „KRWAWIĄCE DRZEWO” to w języku polskim „MUKWA” drzewo szanowane i chronione przez Afrykańczyków po nacięciu czy skaleczeniu kory wypływają z niego gęste czerwone krople, jakby drzewo płakało czerwonymi łzami ten symbol jest zarazem krzykiem i płaczem autora nad cierpieniem Afryki, nad rozprzestrzeniającymi się chorobami zwłaszcza AIDS, ubóstwem, nad umierającymi z głodu dziećmi, bratobójczymi walkami, a przede wszystkim odwieczna już, bo sięgająca swymi korzeniami czasów kolonialnych, polityka wyzysku i segregacji rasowej prowadzona przez kraje europejskie.

Autor również płacze nad współczesnym światem, w którym powoli zatracamy człowieczeństwo, obojętniejemy na potrzeby drugiego człowieka, gubimy wartości moralne, stajemy się egoistami i patrzymy wyłącznie na siebie ile w tych słowach jest prawdy każdy z nas wie, książka godna uwagi i warta przeczytania. Pozdrawiam. Jack_ 

OCENA-7/10 BARDZO DOBRA

„KRWAWIĄCE DRZEWO” to niezwykła i poruszająca książka misjonarza Hieronima Siwka, jest to zbiór opowiadań ukazujących życie mieszkańców dalekiej Tanzanii jednego z najbiedniejszych krajów Czarnego Lądu. Te krótkie opowiadania wprowadzają czytelnika w odległy dla Europejczyka świat, zmuszają do refleksji, opisy życia codziennego Afrykańczyków są tak... 

więcej



mniej





Pokaż mimo to


;

Niektóre wyrażenia, zdania autora wydawały mi się momentami nieco pretensjonalne, jakby czuł pewną wyższość (zresztą uzasadnioną długim pobytem w Afryce), ale książka jest generalnie ciekawa, wnikliwa, poruszająca. Polecam bardzo! 

Niektóre wyrażenia, zdania autora wydawały mi się momentami nieco pretensjonalne, jakby czuł pewną wyższość (zresztą uzasadnioną długim pobytem w Afryce), ale książka jest generalnie ciekawa, wnikliwa, poruszająca. Polecam bardzo! 



Pokaż mimo to


",
"
Moja piękna Afryka ",Hieronim Siwek,"
literatura podróżnicza ",Salwator,"
9788375800418 ","
Opowiadania, szkice, myśli i refleksje spisane w wolnych chwilach na misjach w Tanzanii, w Afryce Wschodniej. To, co spotykałem na co dzień, co przynosił czas (…) przelewałem na papier. Z dnia na dzień, z roku na rok wszystko „ich” stawało się „moim”. Nauczyłem się być zadowolony z tego, co mam, a miałem niewiele. Przyzwyczajałem się do codziennego, afrykańskiego życia. Poznawałem zwyczaje, uczyłem się mądrości starców, poddawałem się praworządności ludu, przyswajałem ich mentalność, wrastałem w ich kulturę. ",,"
2009-01-01 ","
2009-01-01 ","
239 ","
polski ",,"

OCENA-8/10 REWELACJA

Lubię książki podróżnicze, sięgam po nie z prawdziwą przyjemnością. Od zawsze interesowały mnie podróże, zwłaszcza w odległe zakątki świata, dlatego postanowiłem zapoznać się z książkę ""Moja piękna Afryka"" misjonarza Hieronima Siwka.

Książka niezwykle ciekawa, oddająca urok tak odległego kontynentu, jakim jest Afryka. Książka przybliża czytelnikowi środkowo-wschodnią część Afryki, a dokładniej tereny Tanzanii, gdzie autor tej książki pełnił misję.

Książka ukazuje prawdziwe oblicze Afryki, wyjaśnia, czym jest Afryka dla Afrykanina, opisuje obyczaje ludów Bantu. W książce znajdziemy też trochę historii, zwłaszcza dosyć subtelnie opisany okres kolonializmu w Afryce, a właściwie jak on wyglądał na terenach Tanzanii. Był tam podzielony na trzy okresy: tzw. kolonializm arabski, niemiecki i brytyjski, wszystkie jego odłamy, jeśli można to tak nazwać, sprowadzały się wyłącznie do jednego: mianowicie do ogromnego obciążenia i wyzysku miejscowej ludności i ograniczania jej swobód i wolności.

Myślę, że każdy tę książkę powinien przeczytać, momentami opisy są drastyczne, nawet powiedziałbym barbarzyńskie, ale w pełni oddające to, co działo się w Afryce wtedy i jak wygląda to dziś. Książka wzrusza, czasami bawi, jest to zbiór różnych opowiadań, niepowiązanych ze sobą w całość, w jakąś jedną historię, to jest spojrzenie misjonarza na problemy jakie nękają Afrykę.

Ciekawe są też opisy zwierząt, przyrody, chorób, które nękają każdego Afrykańczyka, opisany jest ból, cierpienie i walka o każdy dzień życia. Książka jest swoistym przesłaniem, obrazem, krzykiem, że świat niewiele robi, aby zmienić życie tych ludzi na lepsze. Najciekawsze w tym wszystkim jest to, że pomimo tylu cierpień, jakich doznają Afrykańczycy każdego dnia, są oni mimo wszystko szczęśliwi i dziękują Bogu za każdy kolejny dzień życia.

Polecam tę książkę każdemu, kto kocha książki, a zwłaszcza tym, których interesuje Afryka, jej piękno i egzotyczna flora i fauna, obyczaje, kultura, wierzenia i religia oraz życie codzienne ludów Bantu. Pozdrawiam. Jack_ 

OCENA-8/10 REWELACJA

Lubię książki podróżnicze, sięgam po nie z prawdziwą przyjemnością. Od zawsze interesowały mnie podróże, zwłaszcza w odległe zakątki świata, dlatego postanowiłem zapoznać się z książkę ""Moja piękna Afryka"" misjonarza Hieronima Siwka.

Książka niezwykle ciekawa, oddająca urok tak odległego kontynentu, jakim jest Afryka. Książka przybliża czytelnikowi... 

więcej



mniej





Pokaż mimo to


","
Słuchajcie, chrześcijanie!
Byłem głodny - wy zaś dyskutowaliście o moim głodzie w swych humanitarnych organizacjach.
Byłem więźniem - wy zaś wyznaczaliście sobie spotkania w kaplicy, aby tam modlić się o moje uwolnienie.
Byłem nagi - wy zaś organizowaliście Tydzień Miłosierdzia, urządzając zbiórkę starych i używanych rzeczy, aby mnie okryć.
Byłem bezdomny - wy zaś głosiliście mi kazania o bezpiecznym schronieniu w Przybytku Bożej Miłości.
Byłem ubogi - wy zaś dziękowaliście Bogu za to, co macie, i staraliście się o to, by wam było lepiej.
Byłem smutny - wy zaś pokazywaliście w telewizji zrozpaczone matki, płaczące nad swymi dziećmi z wydętymi brzuszkami i ogromnymi głowami.
Byłem znienawidzony - wy zaś upominaliście się w światowych organizacjach o prawa człowieka i wygłaszaliście referaty o równouprawnieniu wszystkich ludzi.
Byłem pogardzany - wy zaś piętnowaliście politykę rasową, a zarazem dzieliliście świat na pierwszy, drugi i trzeci.
Wygląda na to, że jesteście pobożni, bardzo szlachetni i całkiem blisko Boga.
Lecz ja wciąż jestem głodny, nagi, samotny, chory, uwięziony i bezdomny. I jest mi zimno... "
"
Medytacje o Kościele ",Henri de Lubac,"
religia ",WAM,"
9788375053203 ","
W książce tej, jeden z najwybitniejszych teologów XX wieku, ukazuje bosko-ludzką tajemnicę Kościoła, którego sercem jest Eucharystia. Autor nie tylko pomaga w zgłębieniu eklezjologii, on proponuje pewną duchowość chrześcijanina, który zadomowiony jest w Kościele, w jego tradycji. Jest mężem Kościoła-Matki, która uczy go Bożej mądrości. Henri de Lubac pomaga ukochać Chrystusa w Kościele. Przestrzega przed niedobrą krytyką Kościoła, która osłabia jego główną misję głoszenia Słowa Bożego aż po krańce ziemi. Przepiękny jest ostatni rozdział, poświęcony kontemplacji Maryi - Matki Kościoła, która uczy nas jak wielbić Boga. Książka ta stanowi doskonały komentarz do Lumen gentium - konstytucji dogmatycznej o Kościele. ","
Méditation sur L'Église ","
2009-01-01 ","
2009-01-01 ","
324 ","
polski ","
Izabela Białkowska-Cichoń ","

Niesamowita książka... Zgodnie z tytułem, wciąga w medytację, zmusza do przemyśleń, odkrywa nowe perspektywy.. Kościół zbyt często jest źle rozumiany. Ojciec de Lubac potrafi niezwykle precyzyjnie zdiagnozować rozliczne problemy z Kościołem związane i wskazać drogę w dobrym kierunku. Chociaż akurat wskazanie na problemy nie jest może aż tak istotne. Dość łatwo je samodzielnie zauważyć. Z kolei pozytywna treść ""Kościoła"", jego znaczenie, pochodzenie, cel, niezbywalność - istota Kościoła łatwo nam umyka, a medytacje ojca de Lubac'a stanowią skuteczne remedium na tą naszą ślepotę i brak zrozumienia. Baardzo polecam.
Oto próbka:
""Bo jeśli Chrystus nie stanowi bogactwa Kościoła, ten Kościół jest nędzarzem, jeśli nie kwitnie w nim Duch Jezusa Chrystusa, pozostaje bezpłodny. Jego mury są w stanie ruiny, jeśli Chrystus nie jest ich Architektem i jeśli za cement tworzących go żywych kamieni nie służy Jego Duch. Pozbawiony jest urody, jeśli nie odzwierciedla jedynego piękna Oblicza Jezusa Chrystusa. Nauka, którą Kościół się szczyci, jest fałszywa, podobnie jak i mądrość, która go zdobi, jeśli nie streszczają się obydwie w Jezusie Chrystusie. Trzyma nas Kościół w ciemnościach śmierci, jeśli jego światło nie jest 'światłem oświeconym', w całości pochodzącym od Jezusa Chrystusa. Cała nauka Kościoła jest kłamstwem, jeśli nie głosi Prawdy, którą jest Jezus Chrystus. Cała jego chwała jest próżna, jeśli nie wypływa ona z pokory Jezusa Chrystusa. Nawet samo imię Kościoła jest nam obce, jeśli natychmiast nie przywodzi nam na myśl jedynego Imienia danego ludziom dla ich zbawienia. Sam Kościół jest dla nas niczym, jeśli nie stanowi sakramentu, skutecznego znaku Jezusa Chrystusa.""
zaraz po tych słowach de Lubac dodaje:
""Jedyną misją Kościoła jest uobecnianie ludziom Jezusa Chrystusa. Kościół ma Go głosić, pokazywać i dawać. Wszystko, co wykracza ponad to, jest znów nadmiarem. (...) Tym, czym Kościół jest w swej istocie, musi być także w swoich członkach. Musi być przez nas tym, czym jest dla nas. To przez nas Jezus Chrystus ma być dalej głoszony, to za naszym pośrednictwem ma dalej się ukazywać. Chodzi o coś więcej niż zobowiązanie, bowiem taka jest, można powiedzieć, organiczna konieczność."" 

Niesamowita książka... Zgodnie z tytułem, wciąga w medytację, zmusza do przemyśleń, odkrywa nowe perspektywy.. Kościół zbyt często jest źle rozumiany. Ojciec de Lubac potrafi niezwykle precyzyjnie zdiagnozować rozliczne problemy z Kościołem związane i wskazać drogę w dobrym kierunku. Chociaż akurat wskazanie na problemy nie jest może aż tak istotne. Dość łatwo je... 

więcej



mniej





Pokaż mimo to


","
Zmniejszenie się antyklerykalizmu"", z którego zazwyczaj się cieszymy, nie musi być wcale dobrym znakiem. Oczywiście, zjawisko to może świadczyć o zmianie obiektywnej sytuacji lub poprawie relacji między stronami. Ale z drugiej strony, może też oznaczać, że ludzie którzy pracują dla Kościoła i dają o nim świadectwo, choć nadal proponują światu pewne godne uznania wartości, w istocie przystosowali się do wyznawanych przez ten świat idei, konwencji oraz obyczajów, i tym samym przestali być dla niego kłopotliwi. Wszak już Ewangelia wyraźnie mówi, że sól może zwietrzeć. Zatem to oziębłości zawdzięczamy być może spokojne bytowanie większości z nas wśród tego świata. ;
Zmniejszenie się antyklerykalizmu"", z którego zazwyczaj się cieszymy, nie musi być wcale dobrym znakiem. Oczywiście, zjawisko to może świadczyć o zmienie obiektywnej sytuacji lub poprawie relacji między stronami. Ale z drugiej strony, może też oznaczać, że ludzie którzy pracują dla Kościoła i dają o nim świadectwo, choć nadal proponują światu pewne godne uznania wartości, w istocie przystosowali się do wyznawanych przez ten świat idei, konwencji oraz obyczajów, i tym samym przestali być dla niego kłopotliwi. Wszak już Ewangelia wyraźnie mówi, że sól może zwietrzeć. Zatem to oziębłości zawdzięczamy być może spokojne bytowanie większości z nas wśród tego świata. "
