title,author,categories,publishing,isbn,description,orginalTitle,date,datePol,pages,lang,translator,comments,quotes
"
Strzelanie z łuku - Habeishi Beth L. , Mallory Stephanie ",Beth L. Habeishi,"
sport ",Wydawnictwo RM,"
9788372436672 ","
ŇĀucznictwo z dnia na dzieŇĄ staje sińô coraz bardziej popularne. Dla zawodowc√≥w jest jednńÖ z najciekawszych dyscyplin sportowych, dla amator√≥w zaŇõ doskonaŇāńÖ formńÖ spńôdzania wolnego czasu. Ta bogato ilustrowana ksińÖŇľka adresowana jest do wszystkich, kt√≥rzy chcńÖ nauczyńá sińô strzelańá z Ňāuku. Opisano w niej trzy rodzaje Ňāucznictwa: klasyczne, sportowe i bloczkowe. Dzińôki niej opanujesz podstawowńÖ wiedzńô o sprzńôcie i wyposaŇľeniu Ňāuczniczym, dowiesz sińô jak bezpiecznie strzelańá i wyjmowańá strzaŇāy. W poradniku om√≥wiono takŇľe techniki strzelania oraz spos√≥b prawidŇāowego ustawienia i konserwacji sprzńôtu. Autorzy ksińÖŇľki podpowiedzńÖ ci, jak wzmocnińá kondycjńô i przygotowańá sińô do udziaŇāu w zawodach. ",,"
2008-01-01 ","
2008-01-01 ","
70 ",,,"

Bardzo dobra publikacja dla miŇāoŇõnik√≥w Ňāucznictwa nie tylko sportowego ale i trafycyjnego 

Bardzo dobra publikacja dla miŇāoŇõnik√≥w Ňāucznictwa nie tylko sportowego ale i trafycyjnego 



PokaŇľ mimo to


",
"
Bezpieczeństwo młodzieży ",Anna Maria Wesołowska,"
poradniki ",Poltext,"
978-837561-008-6 ","
Pani sędzia Anna Maria Wesołowska opisuje w swojej książce sytuacje z życia wzięte; sytuacje, w których nastolatki wchodzą w konflikt z prawem. Ukazuje również przyczyny i kontekst, w jakim do nich doszło.
Publikacja składa się z różnych felietonów, z której każda może być kanwą osobnej lekcji wychowawczej. ",,"
2008-01-01 ","
2008-01-01 ","
239 ","
polski ",,"

Publikacja zmuszająca do refleksji i namysłów, instruktywna. Ku przestrodze.

Znana z programu telewizyjnego ''Sędzia Anna Maria Wesołowska'' autorka przywołuje życiowe sytuacje będące udziałem młodzieży, która w chodzi w konflikt z prawem.

Jaka jest przyczyna takiego stanu rzeczy?

Czy problem ten dotyczy nastolatków wywodzących się z rodzin dysfunkcyjnych?

W jaki sposób nauczyć młodzież rozwiązania swoich problemów, bez naruszania norm prawnych.

Pani Wesołowska ukazuje szerszy kontekst, przyczyny oraz skutki.

Felietony można czytać w dowolnej kolejności, mogą być podstawą wielu rozmów i lekcji. Jest ich sto. Lektura obowiązkowa dla rodziców, opiekunów i wychowawców.

Dowiadujemy się o najczęściej popełnianych czynach zabronionych przez młodocianych. Sędzia skupiła się na tych, które oburzają i wzbudzają uzasadnione poczucie zagrożenia. 

Publikacja zmuszająca do refleksji i namysłów, instruktywna. Ku przestrodze.

Znana z programu telewizyjnego ''Sędzia Anna Maria Wesołowska'' autorka przywołuje życiowe sytuacje będące udziałem młodzieży, która w chodzi w konflikt z prawem.

Jaka jest przyczyna takiego stanu rzeczy?

Czy problem ten dotyczy nastolatków wywodzących się z rodzin dysfunkcyjnych?

W jaki sposób... 

więcej



mniej





Pokaż mimo to


;

Bardzo pouczająca i momentami zadziwiająca. Daje dużo do myślenia czytelnikowi. 

Bardzo pouczająca i momentami zadziwiająca. Daje dużo do myślenia czytelnikowi. 



Pokaż mimo to


",
"
Choroby kobiece : naturalne metody terapii do samodzielnego stosowania ",Heide Fischer,"
zdrowie, medycyna ",Klub dla Ciebie,"
978-83-7404-997-9 ","
Najpierw słowo, potem roślina, potem dopiero nóż. Te słowa, przypisywane Asklepiosowi, zwanemu bogiem medycyny, posłużyły za motto do poradnika dla kobiet, o kobietach i przez kobietę napisanego. Heide Fischer, lekarka z wieloletnim doświadczeniem, przygotowała książkę, której celem jest pokazanie, że w leczeniu chorób kobiecych medycyna akademicka (klasyczna) i naturalna (niekonwencjonalna) mogą się wzajemnie dopełniać. Zwraca uwagę na fakt, że w rozwoju schorzeń bierze udział więcej czynników, niż się powszechnie uważa: przeciążenie różnorodnymi obowiązkami, przypisanie do określonych ról, dramatyczne doświadczenia, przeżycia psychiczne - te aspekty nie są dostatecznie uwzględniane ani jako możliwa przyczyna chorób kobiecych, ani też w procesie leczenia. Dzięki poradnikowi czytelniczkom łatwiej będzie zrozumieć specyfikę różnego rodzaju schorzeń i wybrać najodpowiedniejszą metodę terapii."" ","
Frauenheilbuch : Naturheilkunde, medizinisches Wissen und Selbsthilfetipps für eine ganzheitliche Frauengesundheit ","
2008-01-01 ","
2008-01-01 ","
271 ","
polski ","
Maria Skalska ","

Książka warta zainteresowania, w przystępny sposób, kobiecym językiem, mówi o tym co zmienia się w nas i jak radzić sobie z drobnymi kobiecymi niedyspozycjami. Nie koniecznie musimy stosować naturalne metody terapii w niej opisane, gdyż wiele z nas boi się działać na własną rękę, mimo to po przeczytaniu książki zyskujemy szerszą wiedzę o tym, co nie zawsze lekarz potrafi nam wytłumaczyć w przystępny sposób. 

Książka warta zainteresowania, w przystępny sposób, kobiecym językiem, mówi o tym co zmienia się w nas i jak radzić sobie z drobnymi kobiecymi niedyspozycjami. Nie koniecznie musimy stosować naturalne metody terapii w niej opisane, gdyż wiele z nas boi się działać na własną rękę, mimo to po przeczytaniu książki zyskujemy szerszą wiedzę o tym, co nie zawsze lekarz potrafi... 

więcej



mniej





Pokaż mimo to


",
"
Pierwszy rok dziecka miesiąc po miesiącu ",praca zbiorowa,"
poradniki ",Buchmann,"
9788361048589 ","
Niezbędny poradnik dla wszystkich młodych rodziców pełen profesjonalnej wiedzy, praktycznych informacji i pomocnych wskazówek, którym możesz zaufać. ",,"
2008-01-01 ","
2008-01-01 ","
288 ","
polski ",,"

Poradnik słaby.
Z grubsza niesie ze sobą jakieś podstawowe informacje, ale:
- osiągnięcia dziecka są często przedstawione nad wyrost w stosunku do wieku (w porównaniu do wielu innych poradników i książek opisujących rozwój dziecka)
- poruszane są naprawdę bzdurne ""problemy"" typu ""Dlaczego dziecko włada wszystko do buzi?"" lub ""Dlaczego trzyma nóżki nad materacem, skoro wcześniej tego nie robiło?"" i inne temu podobne.

Poza tym - i to chyba jest najbardziej denerwujące - jest napisany jakimś pokracznym językiem. Nie najlepsze tłumaczenie? Być może...
Więcej zdjęć słodkich bobasków niż poważnych informacji. 

Poradnik słaby.
Z grubsza niesie ze sobą jakieś podstawowe informacje, ale:
- osiągnięcia dziecka są często przedstawione nad wyrost w stosunku do wieku (w porównaniu do wielu innych poradników i książek opisujących rozwój dziecka)
- poruszane są naprawdę bzdurne ""problemy"" typu ""Dlaczego dziecko włada wszystko do buzi?"" lub ""Dlaczego trzyma nóżki nad materacem, skoro... 

więcej



mniej





Pokaż mimo to


;

Bardzo przydatny poradnik. Młodzi rodzice znajdą w nim wiele cennych porad. Książka jest tłumaczona z języka angielskiego i odwołuje się do realiów życia w Wielkiej Brytanii. Będzie to szczególnie przydatne dla rodziców mieszkających w UK. Niestety dla rodzin mieszkających w Polsce, część porad może okazać się niezrozumiała.

Polecam jako dodatkowy materiał, w którym można szybko odnaleźć odpowiedzi na proste pytania. Jako główne źródło wiedzy o dziecku wybrałbym jednak poważniejszą pracę Benjamina Spocka. 

Bardzo przydatny poradnik. Młodzi rodzice znajdą w nim wiele cennych porad. Książka jest tłumaczona z języka angielskiego i odwołuje się do realiów życia w Wielkiej Brytanii. Będzie to szczególnie przydatne dla rodziców mieszkających w UK. Niestety dla rodzin mieszkających w Polsce, część porad może okazać się niezrozumiała.

Polecam jako dodatkowy materiał, w którym można... 

więcej



mniej





Pokaż mimo to


",
"
Zarządzanie czasem ",Heinz Hütter,"
poradniki ",BC Edukacja,"
9788361059462 ","
Sprawdź jak naprawdę wykorzystujesz sój czas. Zastosuj listy kontrolne i protokoły; naucz się dostrzegać pułapki czasowe oraz złodziei czasu. Dowiedz się, jaką rolę w optymalizacji pracy odgrywa zegar biologiczny i jak kierować się cykliczną metodą pracy oraz rozwiązywania problemów, tak by poradzić sobie z codziennym natłokiem zajęć. Zostań menedżerem czwartej generacji - naucz się odróżniać sprawy ważne od pilnych, koncentrować na tym, co najbardziej istotne i realizować wytyczone sobie cele. Niniejsza książka omawia wszystkie aspekty zarządzania czasem oraz metody i narzędzia pomocne w jego efektywnym planowaniu. ","
Zeitmanagement ","
2008-01-01 ","
2008-01-01 ","
133 ","
polski ","
Urszula Goebel ","

Bardzo dobry poradnik, pomaga dostrzec wiele błędów. Bardzie zwięzła wersja ""7 nawyków skutecznego działania"". Może pomóc się zmobilizować. 

Bardzo dobry poradnik, pomaga dostrzec wiele błędów. Bardzie zwięzła wersja ""7 nawyków skutecznego działania"". Może pomóc się zmobilizować. 



Pokaż mimo to


",
"
Pokochać życie i jego niespodzianki ",Valerio Albisetti,"
poradniki ",Jedność,"
9788374425995 ","
Wiemy, że życie jest krótkie, więc pragniemy je przeżywać jak najpełniej. Jednak nie zawsze nam się to udaje. Valerio Albisetti przypomina, że tak naprawdę mamy bardzo mało czasu. Odwołując się do doświadczeń własnej choroby, opowiada o śmierci i przemijaniu, nie stroniąc od bezpośrednich sformułowań i szczerych wyznań. Dzięki serdecznemu, wręcz poufałemu stylowi, charakterystycznemu dla swego pisarstwa, pozostaje w bezpośredniej łączności z czytelnikiem, snując refleksje o upływającym czasie. Przez pryzmat osobistych doświadczeń pisze o wszystkim, co warto docenić w każdym kolejnym dniu, który dano nam przeżyć a o miłości, przyjaźni, bliskości innych ludzi, o wartości pracy, o pasjach, marzeniach i ich realizacji, o odnajdywaniu w sobie wiary i siły do walki z przeciwnościami, wreszcie o głębokim sensie żałoby i nadziei na życie po śmierci. ",,"
2008-01-01 ","
2008-01-01 ","
122 ","
polski ",,,
"
W.I.T.C.H. Tom 25 - Zaufaj mi ",Elisabetta Gnone,"
komiksy ",Egmont Polska,"
9788323728993 ","
Albumik zawiera komiksy opublikowane pierwotnie w magazynie ""W.I.T.C.H."" nr 47 i 48. 

Will otrzymuje świetną wiadomość od swojego trenera. Czarodziejka zakwalifikowała się do eliminacji pływackich. Jednak jej radość nie trwa długo. Na basenie spotyka Matta w towarzystwie dziewczyny - Mandy, którą widziała jej kropla astralna. Okazuje się, że dziewczyny będą rywalizowały ze sobą podczas eliminacji. Powierniczka Serca Kondrakaru wykorzystuje swoje moce i dzięki temu wygrywa zawody. Wieczór w domu młodej sportsmenki jest szczególnie uroczysty. Radosną kolację z mamą i panem Collinsem przerywa dzwonek. W drzwiach staje Thomas Vandom, ojciec Will... ",,"
2008-01-01 ","
2008-01-01 ","
64 ","
polski ",,,
"
Motywowanie i inspirowanie zespołu. 151 błyskotliwych rozwiązań ",Jerry R. Wilson,"
biznes, finanse ",Onepress,"
9788324616527 ","
Twój osobisty regulamin pracy Przede wszystkim poznaj wartość swoich pracowników Następnie nagradzaj nawet drobne sukcesy I wreszcie, uważaj z przesadną krytyką Reguły strona po stronie Cudowna moc motywacji Niejednokrotnie dowiedziono już, że ludzie, którzy traktują pracę jak przyjemność, nie zaś jak codzienną katorgę z krótką przerwą na weekend, wypełniają swoje obowiązki z większym entuzjazmem i zaangażowaniem. Co jednak sprawia, że już samo wejście do biura wywołuje uśmiech na ustach ",,"
2008-01-01 ","
2008-01-01 ","
184 ","
polski ",,,
"
Motywowanie do pracy.Teorie i instrumenty ",Zofia Sekuła,"
biznes, finanse ",Polskie Wydawnictwo Ekonomiczne,"
9788320817744 ","
W jaki sposób sprawić, aby pracownik był wydajny i chętnie wykonywał swoją pracęa W książce autorka ekspert w zakresie polityki personalnej omawia w przystępny sposób wszystkie zagadnienia związane z motywowaniem pracowników. ",,"
2008-01-01 ","
2008-01-01 ","
323 ","
polski ",,,
"
Kronika krakowskich linii tramwajowych 1882-2007 ",Jan Koźmic,"
historia ",Muzeum Inżynierii Miejskiej w Krakowie,"
9788392640813 ",,,"
2008-01-01 ","
2008-01-01 ","
424 ","
polski ",,,
"
Królestwo Białoruś. Interpretacja ru(i)n ",Ihar Babkou,"
publicystyka literacka, eseje ",KEW,"
9788389185853 ","
Dzieło Swietłany Aleksijewicz jest czymś więcej, niż wielkie wagi reporterskim świadectwem dziejów najnowszych; dowodzi wolności ducha młodego narodu, któremu zabrano demokrację, zanim zdążyła się ugruntować, narodu, któremu dzisiejsza władza próbuje odebrać nawet poczucie tożsamości i język, przeobrażając własny kraj z powrotem w rosyjską kolonię.

Stefan Bratkowski ","
Каралеўства Беларусь. Вытлумачэньнi ру[i]наў ","
2008-01-01 ","
2008-01-01 ","
135 ","
polski ",,"

Krótka a jakże nielekka rozprawa filozoficzna zza wschodniej granicy. Ilu znamy pisarzy białoruskich, nie licząc może jednej noblistki? Co wiemy o tworzeniu się świadomości narodu młodego i nie oddychającego jeszcze przecież pełną piersią? Babkou jest pisarzem tak w Polsce nieznanym, że nawet opis na Lubimy Czytać ma błędny! 

Nie będę ukrywać, że książka jest trudna, na filozofii nie znam się tak bardzo, że oceniać nie wypada, nie można i nie podejmuję się. Są fragmenty porywające, są piękne literacko i są jakieś dziwne, przefilozofowane motta. Bije jednak z tego tekstu miłość do ojczyzny i wszechogarniająca tęsknota – za samookreśleniem, ugruntowaniem, zakorzenieniem, za uwolnieniem i odbudowaniem wreszcie widma-miasta, widma-kraju, widma-narodu. A w polskiej czytelniczce pozostawia pełną zdziwienia konkluzję – JAK ŁATWO BYĆ POLAKIEM!!!

Jeśli macie ochotę sięgnąć po Mińsk-widmo w mniej ekstremalnym wydaniu, przetłumaczono też powieść ""Adam Kłakocki i jego cienie"" tegoż autora. Postmodernizm, groteska, konwencja snu, zabawa stylem, słowem, czytelnikiem a to wszystko przesiąknięte tą samą tęsknotą za wybudzeniem, okraszone poczuciem humoru, doprawione metafizycznym przepisem na tequilę. 

Wydanie papierowe ekskluzywne, ministerialnie dotowane, sprzedawane za całe 5,90 ;) 

Książka przeczytana w ramach akcji czytelniczej: #Panda3Challenge 

Krótka a jakże nielekka rozprawa filozoficzna zza wschodniej granicy. Ilu znamy pisarzy białoruskich, nie licząc może jednej noblistki? Co wiemy o tworzeniu się świadomości narodu młodego i nie oddychającego jeszcze przecież pełną piersią? Babkou jest pisarzem tak w Polsce nieznanym, że nawet opis na Lubimy Czytać ma błędny! 

Nie będę ukrywać, że książka jest trudna, na... 

więcej



mniej





Pokaż mimo to


",
"
Życie w cieniu depresji ",Caroline Carr,"
poradniki ",Sensus,"
9788324613229 ","
zrozumieć Walczyć zwyciężyć Pomagaj, nie popadając w obłęd Jesteście ze sobą na dobre i złe. Dzielicie się radością i wspieracie w najtrudniejszych chwilach. Dlatego Wasza więź jest wciąż taka silna. Jednak życie sprawia czasem szczególnie okrutne niespodzianki i zmusza do samotnej walki o przyszłość. Kiedy Twój partner &—, najbliższa Ci osoba &—, pada ofiarą depresji, łącząca Was więź jest intensywnie testowana. Chcesz pomóc, choć pewnie często nie wiesz, jak należy postępować. Potrzebn ",,"
2008-01-01 ","
2008-01-01 ","
144 ","
polski ",,,
"
Wspaniałe Królestwo Atlantydy ",Massimo Bacchini,"
literatura dziecięca ",WAM,"
9788375051728 ","
Chłopiec o imieniu Platon za radą Apolla udaje się w poszukiwania najmądrzejszego człowiek świata. Tak poznaje Sokratesa, u boku którego odbywa niezwykłą podróż po filozofii starożytnej Grecji. W każdej z sześciu książeczek w przystępny sposób przedstawiony jest kluczowy problem filozoficzny, który podejmowany jest w oparciu o wybitne dzieła starożytnych: pisma Platońskie Uczta, Państwo, Obrona Sokratesa, dialogi Timajos i Kritias, paradoksy Zenona z Elei i Gorgiasza oraz teksty Plutarcha i Aulusa Gelliusa.

Sokratesa, nauczyciela Platona, odwiedzają trzej zagadkowi osobnicy, którzy przynoszą ze sobą starożytny manuskrypt. Jego treść stanowi opowiadanie o imperium z zamierzchłej przeszłości. Powstało ono dziewięć tysięcy lat wcześniej, na końcu świata, za Słupami Heraklesa, i stało się tak potężne, że ruszyło na podbój całej ziemi. Było to sławne królestwo Atlantydy.
Posiadało ziemie obfitujące we wszelkie dobra, zachwycało wspaniałą architekturą, miało armię budzącą postrach wśród wszystkich narodów, a chroniły je mury niemożliwe do sforsowania przez nikogo: ani człowieka, ani boga. A jednak, pewnej wyjątkowej nocy, cały ten przepych pochłonęły z woli bogów fale oceanu... Jaką tajemnicę kryje odwieczny manuskrypt Jaki koniec czekał mieszkańców Atlantydy
Wątek tej opowieści w sposób dowolny nawiązuje do dwóch Dialogów Platona: ""Timajos"" i ""Kritias"". Nauki zawarte na stronach platońskich ksiąg, nie straciły niczego ze swej mądrości i piękna. Niniejsza opowieść, jak wszystkie inne z tej serii, pragnie przybliżyć młodemu czytelnikowi skarby filozofii, przedstawiając na kanwie ciekawego mitu z przeszłości, myśli klasyków zachodnich. ","
Il meraviglioso regno di Atlantide ","
2008-01-01 ","
2008-01-01 ","
48 ","
polski ","
Agnieszka Maria Stefańska ",,
"
333 motocykle. Najlepsze motocykle z całego świata ",Mariola Jezierska,"
powieść historyczna ",Firma Księgarska Olesiejuk,"
9788375886863 ",,,"
2008-01-01 ","
2008-01-01 ","
159 ","
polski ",,"

no co tu napisać, krótkie opisy najpopularniejszych maszyn :) taka mała encyklopedia, jedna z wielu 

no co tu napisać, krótkie opisy najpopularniejszych maszyn :) taka mała encyklopedia, jedna z wielu 



Pokaż mimo to


",
"
Ręka Pana ",Paweł Bogdaszewski,"
inne ",Wydawnictwo Wielokrotnego Wyboru,"
9788394961299 ","
Gamebook opowiada o młodej kobiecie, która wplątana została w mrożące krew w żyłach wydarzenia. Zdobycie bluźnierczej księgi, Ręki Pana, sprowadziło na nią grozę wykraczającą daleko poza to, co racjonalne. Czas biegnie nieubłaganie, a los jej samej, jak i całego świata zależeć będzie od Ciebie! ",,"
2008-01-01 ","
2008-01-01 ",,"
polski ",,"

20 lat nie miałem w rękach gry książkowej. Ta paragrafówka nie szczyci się niestety skomplikowaną fabułą, ani ekscytującą akcją. Nie zaciekawiła mnie historia Alicji, a każde z zakończeń wieje sztampą. Dobra na przetarcie i poznanie mechaniki. 

20 lat nie miałem w rękach gry książkowej. Ta paragrafówka nie szczyci się niestety skomplikowaną fabułą, ani ekscytującą akcją. Nie zaciekawiła mnie historia Alicji, a każde z zakończeń wieje sztampą. Dobra na przetarcie i poznanie mechaniki. 



Pokaż mimo to


;

Fabuła moim zdaniem z potencjałem. Autor pisze ciekawie. Niestety mimo kilkakrotnych prób nie udało mi się zakończyć przygody. Zawsze wpadałem w zapętlone wydarzenia, z których nie było wyjścia, a przynajmniej tak mi się wydawało. 

Fabuła moim zdaniem z potencjałem. Autor pisze ciekawie. Niestety mimo kilkakrotnych prób nie udało mi się zakończyć przygody. Zawsze wpadałem w zapętlone wydarzenia, z których nie było wyjścia, a przynajmniej tak mi się wydawało. 



Pokaż mimo to


",
"
Zamki i obiekty warowne Warmii i Mazur. Wydanie 2 ",Agnieszka Malinowska-Sypek,"
turystyka, mapy, atlasy ",Alpress,"
9788370203870 ","
Przewodnik ukazuje piękno Warmii i Mazur przez pryzmat wzniesionych tam warowni. znajdziemy w nim opis pruskich grodzisk (np. na Wysoczyźnie Elbląskiej), strażnic, zamków biskupich, kapitulnych i krzyżackich. Oprócz najwspanialszych zabytków architektury obronnej, takich jak zamki w Lidzbarku Warmińskim, Olsztynie, Reszlu, Nidzicy, Autorzy ukazali również piękno mniej znanych warowni, m.in. Bezławek, Działdowa, Kętrzyna. Pośród przeszło 40 obiektów wymienionych w książce znajdziemy opis warownego zespołu katedralnego we Fromborku, obwarowań miejskich m.in. w Elblągu, Bartoszycach, Morągu, Pasłęku. Opisy uzupełniają barwne rekonstrukcje, plany i zdjęcia, ciekawostki historyczne, opisy walk, szturmów i oblężeń. ",,"
2008-01-01 ","
2008-01-01 ","
144 ","
polski ",,,
"
Bioetyka. Wprowadzenie dla studentów nauk biologicznych. ",Ben Mepham,"
nauki przyrodnicze (fizyka, chemia, biologia, itd.) ",Wydawnictwo Naukowe PWN,"
9788301155674 ","
Zagadnienia dotyczące bioetyki budzą w ostatnich latach coraz większe zainteresowanie opinii publicznej. Debata nad tymi zagadnieniami obejmuje tematy związane z modyfikacją genetyczną (GMO), klonowaniem zwierząt czy ""projektowaniem dzieci"". Gdy opinia publiczna żywi się spekulacjami mediów, czy możemy być pewni, że decyzje dotyczące zasadniczych zagadnień bioetycznych są podejmowane w racjonalny i obiektywny sposób?

Część otwierająca książkę zapoznaje studentów z istotą bioetyki oraz teorii etycznej. W dalszych partiach tekstu autor wprowadza czytelnika w szeroki zakres zagadnień bioetycznych odnoszących się do ludzi, zwierząt, roślin oraz środowiska. Końcowe rozdziały to przegląd zagadnień związanych ze stosowaniem bioetyki w praktyce.

Książka prezentuje różne punkty widzenia w sposób bezstronny, sprzyjający debacie i dyskusji.

Najobszerniejszy, najbardziej wyważony spośród dostępnych, akademicki podręcznik do bioetyki, proponujący studentom jasne, obiektywne wprowadzenie do tego przedmiotu.
Poszczególne rozdziały zawierają wiele przydatnych rozwiązań obejmujących tematy do dyskusji i ćwiczenia sprzyjające opanowaniu wiedzy przez studenta.
Zwięzły tekst napisany jednolitym, jasnym językiem przez doświadczonego autora, opatrzony wygodnymi odnośnikami ułatwiającymi studentom wyrabianie sobie pełniejszego obrazu tego tak zróżnicowanego przedmiotu.
Obszerna lista zalecanych lektur oraz wykaz przydatnych stron internetowych zachęcają studentów do zgłębiania interesujących ich tematów. ","
Bioethics. An Introduction for the Biosciences ","
2008-01-01 ","
2008-01-01 ","
423 ","
polski ","
8391264394 ",,
"
Bolesława Kontryma życie zuchwałe ",Witold Pasek,"
powieść historyczna ",Fronda,"
9788388747076 ","
Niniejsza książka jest efektem blisko 15-letnich poszukiwań i badań nad życiem Bolesława Żmudzina Kontryma. Jest próbą choć przybliżonego zestawienia biografii i człowieka, którego życie było tak pełne wydarzeń, że można by z powodzeniem obdzielić nimi przynajmniej kilku bohaterów. Jednocześnie biografia Bolesława Kontryma to doskonały życiorys poglądowy , na którym z powodzeniem można uczyć się historii Polski pierwszej połowy XX wieku. Mamy tu praktycznie wszystko: końcówkę zaborów i różne postawy Polaków wobec państw zaborczych, I wojnę światową i sytuację Polaków na jej frontach, zmuszonych niejednokrotnie do bratobójczej walki, próby stworzenia formacji polskich (II Korpus), gdzieś w tle POW, rosyjską rewolucję i losy Polaków w nią wplątanych, zauroczenie komunizmem, wojnę domową w Rosji i wojnę roku 1920. Mamy skomplikowane stosunki polsko-sowieckie w latach bezpośrednio powojennych, mamy dwudziestolecie międzywojenne widziane z perspektywy policyjnej defy , mamy wreszcie II wojnę światową, walki na różnych frontach we Francji i Norwegii, a w końcu także na terytorium Niemiec, mamy karierę cichociemnego, żołnierza Wachlarza , funkcjonariusza Delegatury Rządu, ale również dowódcy oddziału likwidacyjnego i wreszcie powstańca. I oczywiście jest smutny finał tej historii powrót do kraju, aresztowanie, śledztwo i tortury, proces i stracenie. ",,"
2008-01-01 ","
2008-01-01 ","
384 ","
polski ",,,
"
Bułgaria. Przewodnik ilustrowany ",praca zbiorowa,"
turystyka, mapy, atlasy ",Berlitz,"
978-83-7476-436-0 ","
Przewodnik ilustrowany BUŁGARIA to inspirująca lektura przed wyjazdem, bezcenna pomoc podczas podróży i oryginalna pamiątka z wakacji. Znajdziemy tu przegląd wszystkich atrakcji turystycznych - od zabytków carskiej Sofii i rzymskiego Płowdiwu, przez dzikie krajobrazy gór Pirin, Riła i Rodop, aż po znane kurorty nad Morzem Czarnym. Wspaniałe fotografie pozwalają poczuć atmosferę pełnych uroku miasteczek, malowniczych wiosek i słonecznych plaż jeszcze przed wyjazdem. Interesujące eseje przedstawiają historię kraju, złożoność kultury i obyczajów. Liczne ciekawostki składają się na żywą opowieść o współczesnej Bułgarii i jej mieszkańcach. Podróżowanie ułatwią przejrzyste mapy i plany. ","
Insight Guide Bulgaria ","
2008-01-01 ","
2008-01-01 ","
306 ","
polski ","
Maciej Zglinicki ","

Wydawnictwo Berlitz jest dobrze znane na naszym rynku wydawniczym z racji licznych publikacji językowych oraz podróżniczych. Ten przewodnik został dedykowany Bułgarii, którą najczęściej odwiedzamy ze względu na walory Morza Czarnego. Co jednak ważne, wydawca nie ogranicza się do obszarów będących standardowym celem wyjazdów wypoczynkowych - z Burgas, Słonecznym Brzegiem oraz Warną na czele. Przewodnik poświęca sporo miejsca dziejom tego państwa, kształtowaniu się granic oraz odzyskaniu niepodległości. Ponadto w bardzo przystępny sposób omawia niemal wszystkie regiony Bułgarii, przedstawiając ich historię oraz zabytki. Przejrzyste mapki ułatwiają zaplanowanie wycieczki bo okazuje się, że czasem bardziej wartościowym niż kąpiel słoneczna będzie poznanie zabytków Sofii, Płowdiw czy Wielkiego Tyrnowa. Ładnie ilustrowany przewodnik, aczkolwiek format odrobinę mało poręczny. 

Wydawnictwo Berlitz jest dobrze znane na naszym rynku wydawniczym z racji licznych publikacji językowych oraz podróżniczych. Ten przewodnik został dedykowany Bułgarii, którą najczęściej odwiedzamy ze względu na walory Morza Czarnego. Co jednak ważne, wydawca nie ogranicza się do obszarów będących standardowym celem wyjazdów wypoczynkowych - z Burgas, Słonecznym Brzegiem... 

więcej



mniej





Pokaż mimo to


;

Bogato ilustrowany i interesujący przewodnik obejmujący całą Bułgarię. 

Bogato ilustrowany i interesujący przewodnik obejmujący całą Bułgarię. 



Pokaż mimo to


",
"
Miniaturowa japońska rzeźba erotyczna shunga netsuke ",Michał Bieniasz,"
sztuka ",Bellona,"
9788311109544 ","
""Shunga-netsuke to miniaturowe rzeźby, spełniające zarówno dekoracyjną, jak i praktyczną rolę w tradycyjnym stroju japońskim. Ich erotyczna tematyka określana mianem ""obrazów wiosny"" jest częścią japońskiej tradycji Ukiyo-e, co należy tłumaczyć jako ""obrazy przepływającego świata"", gdzie poprzez kontemplacje rzeczywistości można było oderwać się od jej problemów, a skupić na ulotnych niekiedy przyjemnościach, które niesie.""
(cyt z okładki) ",,"
2008-01-01 ","
2008-01-01 ","
80 ","
polski ",,"

Mam bardzo mieszane uczucia zwiazane z ta ksiazka. Strasznie sie ucieszylam jak zobaczylam zapowiedz: tak malo jest na naszym rynku ksiazek profilowanych z dziedziny sztuki japonskiej, a netsuke (prototyp breloczkow czy zawieszek do telefonow - malenkie rzezby-ozdoby przywieszane do sakiewek) sa w moim odczuciu szalenie interesujace. Plusy tej ksiazki to naprawde ladne wydanie i dobry, bogaty material zdjeciowy (tzn. stosunkowo bogaty, bo z jednego zbioru). Minusy to... zaskakujaco malo tresci! Wszystko, co autor mial na ten temat do powiedzenia, zmiesciloby sie na trojdzielnej ulotce - pod tym wzgledem totalny zawod. No i strona redakcyjna - na jednej stronie jest tak poszatkowane zdanie, ze nie wiem, czy ktos je pocial, czy sie cos zgubilo lub wkleilo za duzo... Rzecz niedopuszcalna przy kilkunastostronicowej (!) tresci. Ja rozumiem jak sie w powiesci trafi literowka. Jak w 500-stronicowej ksiazce zdarzy sie babol. Ale tak? Po prostu niechlujstwo wydawcy i tyle. Bardzo mi to zepsulo opinie o tej ksiazce, niestety. 

Mam bardzo mieszane uczucia zwiazane z ta ksiazka. Strasznie sie ucieszylam jak zobaczylam zapowiedz: tak malo jest na naszym rynku ksiazek profilowanych z dziedziny sztuki japonskiej, a netsuke (prototyp breloczkow czy zawieszek do telefonow - malenkie rzezby-ozdoby przywieszane do sakiewek) sa w moim odczuciu szalenie interesujace. Plusy tej ksiazki to naprawde ladne... 

więcej



mniej





Pokaż mimo to


",
