title,author,categories,publishing,isbn,description,orginalTitle,date,datePol,pages,lang,translator,comments,quotes
"
Jagoda w mieście ",Ludwika Woźnicka,"
literatura młodzieżowa ",Nasza Księgarnia,,"
Historia młodej dziewczyny, która przyjeżdża ze wsi do Warszawy, aby uczyć się w liceum medycznym. Jej samotność w wielkim mieście, brak życzliwości ze strony otoczenia, nowe przeżycia i nieuniknione w nowym środowisku konflikty to najistotniejsze problemy składające się na opowieść o Jagodzie. ",,"
1968-01-01 ","
1968-01-01 ","
248 ","
polski ",,"

Mocno ograny literacko temat (w literaturze młodzieżowej PRL, którą to literaturę lubię i cenię).
Dziewczynka ze wsi przyjeżdża do dużego miasta do szkoły. Samotna, źle traktowana przez rodzinę, u której mieszka, pozostaje prawa i dzielna.
O! I to jest prawdziwa siła kobiet, a nie walka o żeńskie końcówki nazw zawodów. 

Mocno ograny literacko temat (w literaturze młodzieżowej PRL, którą to literaturę lubię i cenię).
Dziewczynka ze wsi przyjeżdża do dużego miasta do szkoły. Samotna, źle traktowana przez rodzinę, u której mieszka, pozostaje prawa i dzielna.
O! I to jest prawdziwa siła kobiet, a nie walka o żeńskie końcówki nazw zawodów. 



Pokaż mimo to


;

Nie pamiętam co tam było. 

Nie pamiętam co tam było. 



Pokaż mimo to


;

Znalazłam na półce z używanymi książkami, które można sobie wymieniać albo zabierać. W moim mieście jest kilka takich półek prawie bookcrossingowych. ""Prawie"", ponieważ książki nie są nigdzie rejestrowane i nie wiadomo dokąd wędrują.
Znam autorkę z dzieciństwa, z serii ""Czarka"", o dziewczynce która omyłkowo wychowała czarną panterę. I jeszcze z paru innych historii, ale tej książki nie czytałam dotąd.
No i oczywiście wciągnęła mnie. Więc zamiast pisać, w ostatnich dniach - czytałam. Właściwie zajęło mi to niecałą dobę i to z przerwami.
Najklasyczniejszy PRL, i to ten biedny, powojenny. I ludzie - ciągle tacy sami, chociaż ich ""tacysamość"" zupełnie inaczej wyrażała się w warunkach, kiedy nie istniało coś takiego jak markowy ciuch, smartfon, galeria handlowa, a kupno trabanta było sensacją roku. 😀
No i teraz wypada rozstać się z książką, by mógł przeczytać ją ktoś inny, ale strasznie trudno mi się z nią rozstać.
Na razie powędruje do mojej przyjaciółki. Będę miała iluzję, że książka może do mnie wrócić, kiedy tylko za nią zatęsknię.
Jest jeszcze druga część tej historii, ale niestety niedostępna. Może kiedyś na nią natrafię? 
Autorka napisała ją prawie dwadzieścia lat po pierwszej, kiedy wszystko wokół zaczęło się nagle bardzo zmieniać. Czyżby nostalgia za starymi dobrymi czasami? Bo główna bohaterka w tej drugiej części jest niewiele starsza, a więc akcja prawdopodobnie dzieje się nadal w latach 50-tych, a może 60-tych, chociaż książka ukazała się w 1980 roku.
Ciekawe, jak Ludwika Woźnicka pisałaby po transformacji ustrojowej. I czy w ogóle pisałaby cokolwiek. Większość pisarzy tamtego czasu po 89 roku zamilkła. 

Znalazłam na półce z używanymi książkami, które można sobie wymieniać albo zabierać. W moim mieście jest kilka takich półek prawie bookcrossingowych. ""Prawie"", ponieważ książki nie są nigdzie rejestrowane i nie wiadomo dokąd wędrują.
Znam autorkę z dzieciństwa, z serii ""Czarka"", o dziewczynce która omyłkowo wychowała czarną panterę. I jeszcze z paru innych historii, ale tej... 

więcej



mniej





Pokaż mimo to


;

Jedna z ulubionych książek mojego dzieciństwa - zaczytałam ją prawie na śmierć:). 
Pamiętam, że bardzo współczułam bohaterce, ale i podziwiałam ją za determinację i odwagę. Podobała mi się jej uczciwość i to, że zawsze miała własne zdanie. 

Patrząc z perspektywy czasu na tę powieść, dostrzegam jej minusy - zbyt nachalny dydaktyzm, jednak jako dziecko bardzo przeżywałam perypetie rzuconej w wir wielkiego miasta bohaterki. 

Jedna z ulubionych książek mojego dzieciństwa - zaczytałam ją prawie na śmierć:). 
Pamiętam, że bardzo współczułam bohaterce, ale i podziwiałam ją za determinację i odwagę. Podobała mi się jej uczciwość i to, że zawsze miała własne zdanie. 

Patrząc z perspektywy czasu na tę powieść, dostrzegam jej minusy - zbyt nachalny dydaktyzm, jednak jako dziecko bardzo przeżywałam... 

więcej



mniej





Pokaż mimo to


",
"
Jezioro Czarownic. Saga o Wenedach ",Stefan Majchrowski,"
powieść historyczna ",Czytelnik,,"
Saga o Wenedach ",,"
1968-01-01 ","
1968-01-01 ","
350 ","
polski ",,"

Spośród wszystkich zapomnianych prlowskich “perełek” historycznych “Jezioro czarownic” Stefana Majchrowskiego to jedna z ciekawszych pozycji. Niestety, jak to często bywa, najbardziej interesujące są tutaj wpadki autora, a nie walory artystyczne.

Majchrowski osadził akcję swojej “Sagi o Wenedach” w VIII wieku naszej ery, ale równie dobrze mogłoby chodzić o wiek X, a nawet XVII. Wszystko jest tu tak przemieszane, że nawet autor musi przypominać czytelnikowi aktualny rok. Miłośnicy słowiańszczyzny przedchrześcijańskiej z pewnością docenią opis pławienia czarownicy… na Kujawach w VIII wieku! Nawet byłbym w stanie uwierzyć w to, że co drugi Słowianin był skrajnym mizoginem regularnie piorącym żonę po twarzy, ale fakt istnienia stosunków lennych w tamtych czasach (na ziemiach polskich) nieco przekracza możliwości mojej wyobraźni.

Co więcej, pełno tu zbędnych ekspozycji. Dziwaczne wątki, które służą autorowi do popisywania się wiedzą o dawnej żegludze, czy zupełnie zbędne opisy tego co w tym samym czasie działo się w Europie można by spokojnie wyrzucić i trochę przemyśleć fabułę. A jednak ma “Jezioro czarownic” jedną niezaprzeczalną zaletę - jest zupełnie pozbawione prlowskiej propagandy! Opowieść o kobieciarzu Radwanie (słowiański berserker, co to nie bronił się, ale atakował) tracącym głowę dla każdej kiecki jest mimo wszystko bardzo sympatyczna. Bardzom ciekawy co przyniesie drugi tom i czy może wreszcie autor skupi się na fabule. Jeśli chcielibyście przeczytać coś w stylu “Starej baśni” to można “Sagę o Wenedach” przemyśleć. 

Spośród wszystkich zapomnianych prlowskich “perełek” historycznych “Jezioro czarownic” Stefana Majchrowskiego to jedna z ciekawszych pozycji. Niestety, jak to często bywa, najbardziej interesujące są tutaj wpadki autora, a nie walory artystyczne.

Majchrowski osadził akcję swojej “Sagi o Wenedach” w VIII wieku naszej ery, ale równie dobrze mogłoby chodzić o wiek X, a nawet... 

więcej



mniej





Pokaż mimo to


",
"
Charaktery ",Zofia Nałkowska,"
publicystyka literacka, eseje ",Książka i Wiedza,,,,"
1968-01-01 ","
1968-01-01 ","
80 ","
polski ",,"

Całościowo: Bardzo lubię Nałkowską, na równi z Kuncewiczową, to już wiem od dawna. Bardzo cenię sobie wgląd pisarza w psychikę innych i próbę - próbę zaledwie - zrozumienia drugiego człowieka. Stąd też taka a nie inna ocena - ocena bardzo dobra - bardzo dobra na jesienny wieczór, wśród spadających liści i chorych, nieetycznych myśli. Medaliony czytałam już wcześniej. Nie wstrząsnęły mną tak jak powinny, w ogóle nie potrafiłam się na nich skupić. To pewnie dlatego, że temat holocaustu jest już dla mnie zbyt ograny. 

Całościowo: Bardzo lubię Nałkowską, na równi z Kuncewiczową, to już wiem od dawna. Bardzo cenię sobie wgląd pisarza w psychikę innych i próbę - próbę zaledwie - zrozumienia drugiego człowieka. Stąd też taka a nie inna ocena - ocena bardzo dobra - bardzo dobra na jesienny wieczór, wśród spadających liści i chorych, nieetycznych myśli. Medaliony czytałam już wcześniej. Nie... 

więcej



mniej





Pokaż mimo to


;

Czytałam i ryczałam jak głupia ... ryczałam czytając mając lat 19 i ryczę mając znacznie więcej ... 

Czytałam i ryczałam jak głupia ... ryczałam czytając mając lat 19 i ryczę mając znacznie więcej ... 



Pokaż mimo to


",
"
Religia i społeczeństwo w poglądach Platona ",ZdzisŇāaw Jerzy Czarnecki,"
filozofia, etyka ",KsińÖŇľka i Wiedza,,,,"
1968-01-01 ","
1968-01-01 ","
217 ",,,,
"
Skojarzeni ",Kalman Segal,"
literatura obyczajowa, romans ",Czytelnik,,,,"
1968-01-01 ","
1968-01-01 ","
116 ","
 polski ",,,
"
Film jako powieść XX wieku ",Aleksander Jackiewicz,"
film, kino, telewizja ",Wydawnictwa Artystyczne i Filmowe,,"
Historyczne kontakty między literaturą i filmem, literatura na ekranie, krytyka literacka i filmowa... ",,"
1968-01-01 ","
1968-01-01 ","
435 ","
polski ",,"

Cenne: Wielkość Renoira*, Scenariusze i filmy Ingmara Bergmana*, Powieść o powieści i Osiem i pół ***, Portret artysty w Niebieskim ptaku *, ,,Nowa powieść'' i film, Robbe Grillet: od powieści do filmu, W stronę Guermantes**, O ignorancji*

Joyce'a się wymienia, Joyce jest bon ton, ale gdy przychodzi wskazać szczegółowe wykorzystanie jego zdobyczy Jackiewicz milczy, a przecież technika strumienia świadomości zaistniała w dziejach kina, w obrazach choćby Mayi Deren czy Jana Němeca (mniej znane ,,Diamenty nocy'') 

Cenne: Wielkość Renoira*, Scenariusze i filmy Ingmara Bergmana*, Powieść o powieści i Osiem i pół ***, Portret artysty w Niebieskim ptaku *, ,,Nowa powieść'' i film, Robbe Grillet: od powieści do filmu, W stronę Guermantes**, O ignorancji*

Joyce'a się wymienia, Joyce jest bon ton, ale gdy przychodzi wskazać szczegółowe wykorzystanie jego zdobyczy Jackiewicz milczy, a... 

więcej



mniej





Pokaż mimo to


",
"
Rosencrantz and Guildenstern Are Dead ",Tom Stoppard,"
utwór dramatyczny (dramat, komedia, tragedia) ",Faber and Faber,"
0571081827 ","
Rosencrantz and Guildenstern Are Dead is a play which, as it were, takes place in the wings of Hamlet, and finds both humour and poignancy in the situation of the ill-fated attendant lords.

The National Theatre production in April 1967 made Tom Stoppard's reputation virtually overnight. Its wit, stagecraft and verbal verve remain as exhilarating as they were then and the play has become a contemporary classic. ","
Rosencrantz and Guildenstern Are Dead ","
1968-01-01 ",,"
118 ","
angielski ",,"

Uwielbiam teatr absurdu. Tutaj w najlepszym wydaniu. 

Uwielbiam teatr absurdu. Tutaj w najlepszym wydaniu. 



Pokaż mimo to


;

Lektura na studiach, którą fajnie się wspomina :) 

Lektura na studiach, którą fajnie się wspomina :) 



Pokaż mimo to


;

Czytane, nie ma takiej mocy co przedstawienie, ale bardzo dobry dramat mimo to. 

Czytane, nie ma takiej mocy co przedstawienie, ale bardzo dobry dramat mimo to. 



Pokaż mimo to


","
A man talking sense to himself is no madder than a man talking nonsense not to himself. "
"
Opowiadania drastyczne ",Jan Brzechwa,"
literatura piękna ",Czytelnik,,"
Zbiór opowiadań zawiera:
- Wielki Aleksander Gordon
- Uszy
- Demony
- Quasi una fantasia
- Zazdrość
- Schizofrenia
- Samotność ",,"
1968-01-01 ","
1968-01-01 ","
226 ","
polski ",,"

Brzechwa nie dla dzieci. Ale dla młodzieży i dorosłych owszem. Zbiór interesująco napisanych opowiadań. Są nie tyle drastyczne, ile ponure, pesymistyczne (a może po prostu realistyczne?), bez happy endu. Brzechwa jest tu bardzo gęsty, soczysty, mroczny. Nawet dobór słów tworzy ciemny klimat. Znać Mistrza w akcji! W każdym z opowiadań jest element groteskowego, absurdalnego humoru. Wplata autor wyśmienicie czarny humor do posępnych losów swoich nieszczęsnych bohaterów. 
Książka była dla mnie całkowitym zaskoczeniem! 

Brzechwa nie dla dzieci. Ale dla młodzieży i dorosłych owszem. Zbiór interesująco napisanych opowiadań. Są nie tyle drastyczne, ile ponure, pesymistyczne (a może po prostu realistyczne?), bez happy endu. Brzechwa jest tu bardzo gęsty, soczysty, mroczny. Nawet dobór słów tworzy ciemny klimat. Znać Mistrza w akcji! W każdym z opowiadań jest element groteskowego, absurdalnego... 

więcej



mniej





Pokaż mimo to


;

Roland Topor by się nie powstydził. Tyle, że tu jest bez humoru. Ale czy zawsze musimy się śmiać? 

Roland Topor by się nie powstydził. Tyle, że tu jest bez humoru. Ale czy zawsze musimy się śmiać? 



Pokaż mimo to


;

Najlepsze teksty Jana Brzechwy, bo pisane dla dorosłych, ale nie aż tak, że ""tylko dla dorosłych"" ;) 

Najlepsze teksty Jana Brzechwy, bo pisane dla dorosłych, ale nie aż tak, że ""tylko dla dorosłych"" ;) 



Pokaż mimo to


",
"
Ptaki Polski ",Jan Sokołowski,"
flora i fauna ",Wydawnictwa Szkolne i Pedagogiczne,,"
Niniejszy atlas przedstawia ptaki gnieżdżące się w Polsce oraz te, które wprawdzie gnieżdżą się poza granicami, lecz na wędrówkach regularnie albo dość regularnie kraj nasz odwiedzają. Jest ich w sumie 282 gatunki. Barwne zdjęcia powinny ułatwić nam szybką orientację i służyć nie tylko w domu, lecz przede wszystkim na wycieczkach w terenie... ",,"
1968-01-01 ","
1968-01-01 ","
271 ","
polski ",,"

Absolutna klasyka, był sobie na półce odkąd sięgam pamięcią. Wciąż jest, mimo że już trochę nieaktualny, jest internet, ale to jednak coś innego. Już pomijam powrót do cudownego dzieciństwa, ale tutaj te rysunki, no dla mnie magia. Pisałam o tym też w recenzji atlasu gołębi, ta charakterystyka, szukanie sobie, no coś pięknego. Widzę ptaka i zaczynam poszukiwania, klasyfikuję sobie, staram się rozpoznać po cechach charakterystycznych czy to samiec czy samiczka. Konkretne opisy, dobre rysunki. Mój ulubiony ptaszor to strepet ze str. 160. Umiarkowanie majestatyczny, umiarkowanie duży, właśnie to mnie w nim pociąga. 

Absolutna klasyka, był sobie na półce odkąd sięgam pamięcią. Wciąż jest, mimo że już trochę nieaktualny, jest internet, ale to jednak coś innego. Już pomijam powrót do cudownego dzieciństwa, ale tutaj te rysunki, no dla mnie magia. Pisałam o tym też w recenzji atlasu gołębi, ta charakterystyka, szukanie sobie, no coś pięknego. Widzę ptaka i zaczynam poszukiwania,... 

więcej



mniej





Pokaż mimo to


;

Atlas ptaków Polski Jana Sokołowskiego kupiłam w ubiegłym roku na rynku. Ma sztywną okładkę z obwolutą, na której jest monochromatyczny rysunek ptaków (inny rysunek niż powyżej, ładniejszy moim zdaniem), wydanie drugie z 1968 roku. Na każdej nieparzystej stronie jest kolorowy rysunek ptaka (ptaków), a po lewej opis. Autorem tablic jest Władysław Siwek, autorem pięknej okładki Józef Czerwiński. Atlas cały czas przeglądam w tę i z powrotem i dziwię się, ile w Polsce jest ptaków. Nie wiedziałam, że już w latach 60-tych bywały u nas bernikle kanadyjskie. Ale kto wiedział, że w górach widywany był sęp płowy?! Albo niejaki strepet (otix tetrax l.) gnieździł się w wok. lubelskim, zanim słuch o nim zaginął. Strepeta, pod inną nazwą łacińską (tetrax tetrax), znalazłam w Przewodniku Ptaków Collinsa, nawet nie przelatuje w okolicy Polski.
Bardzo interesująca i ładnie wydana książka. 

Atlas ptaków Polski Jana Sokołowskiego kupiłam w ubiegłym roku na rynku. Ma sztywną okładkę z obwolutą, na której jest monochromatyczny rysunek ptaków (inny rysunek niż powyżej, ładniejszy moim zdaniem), wydanie drugie z 1968 roku. Na każdej nieparzystej stronie jest kolorowy rysunek ptaka (ptaków), a po lewej opis. Autorem tablic jest Władysław Siwek, autorem pięknej... 

więcej



mniej





Pokaż mimo to


;

Kiedyś obowiązkowy atlas na każdej domowej półce i skarbnica rysunków ptaków polskich. 

Kiedyś obowiązkowy atlas na każdej domowej półce i skarbnica rysunków ptaków polskich. 



Pokaż mimo to


;

Żeby się nie powtarzać, to dodam tylko tyle, że dzisiaj ta książka stanowi świetną bazę porównawczą jeżeli chodzi o zwyczaje, występowanie i rozpowszechnienie wymienionych gatunków ptaków w latach 8o-tych i dziś. Poza tym książka pozwala szybko zorientować się czy patrzymy na dzięcioła dużego, czy średniego. Pozycja obowiązkowa. 

Żeby się nie powtarzać, to dodam tylko tyle, że dzisiaj ta książka stanowi świetną bazę porównawczą jeżeli chodzi o zwyczaje, występowanie i rozpowszechnienie wymienionych gatunków ptaków w latach 8o-tych i dziś. Poza tym książka pozwala szybko zorientować się czy patrzymy na dzięcioła dużego, czy średniego. Pozycja obowiązkowa. 



Pokaż mimo to


;

Znakomita książka. Piękne ilustracje. Krótkie i treściwe opisy gatunków. Dla miłośników ptaków i nie tylko. 

Znakomita książka. Piękne ilustracje. Krótkie i treściwe opisy gatunków. Dla miłośników ptaków i nie tylko. 



Pokaż mimo to


;

Atlas do rozpoznawania ptaków jest warty polecenia, nie tylko miłośnikom i pasjonatom ptaków, ale również tym, którzy od czasu do czasu zastanawiają się ""co to za ptak śpiewa za oknem""? Osobiście swoje pierwsze doświadczenia z obserwacjami ornitologicznymi stawiałem dzięki temu atlasowi, wspomagając się przewodnikami z kolorowymi zdjęciami.
Świetne ilustracje i kolory ubarwienia oddają rzeczywisty wygląd danego osobnika w terenie. 
Atlas naprawdę godny polecenia /choć obecnie wydaje mi się, że jest już nieosiągalny/. Jednak nawet najlepszy atlas nie zastąpi kilkugodzinnych obserwacji w terenie. 

Atlas do rozpoznawania ptaków jest warty polecenia, nie tylko miłośnikom i pasjonatom ptaków, ale również tym, którzy od czasu do czasu zastanawiają się ""co to za ptak śpiewa za oknem""? Osobiście swoje pierwsze doświadczenia z obserwacjami ornitologicznymi stawiałem dzięki temu atlasowi, wspomagając się przewodnikami z kolorowymi zdjęciami.
Świetne ilustracje i kolory... 

więcej



mniej





Pokaż mimo to


;

Jako dziecko sięgałam po tę książkę wielokrotnie. Zwięzłe opisy wyglądu ptaszków, opis głosów, jakie wydają i przede wszystkim przepiękne ilustracje. Polecam! 

Jako dziecko sięgałam po tę książkę wielokrotnie. Zwięzłe opisy wyglądu ptaszków, opis głosów, jakie wydają i przede wszystkim przepiękne ilustracje. Polecam!  



Pokaż mimo to


;

Ładne i bardzo pomocne ilustracje + krótkie opisy. Przedstawiono bardzo wiele gatunków ptaków występujących w Polsce, a książka bezbłędnie pomaga w identyfikacji. 

Ładne i bardzo pomocne ilustracje + krótkie opisy. Przedstawiono bardzo wiele gatunków ptaków występujących w Polsce, a książka bezbłędnie pomaga w identyfikacji. 



Pokaż mimo to


;

Niezły atlas, choć już trochę nieaktualny 

Niezły atlas, choć już trochę nieaktualny 



Pokaż mimo to


;

Porządna publikacja w temacie ornitologii. Konieczna w przypadku studentów biologii. 

Porządna publikacja w temacie ornitologii. Konieczna w przypadku studentów biologii. 



Pokaż mimo to


",
"
Brat, co ma siedem lat ",Władysław Krapiwin,"
literatura dziecięca ",Nasza Księgarnia,,,"
Brat, kotoromu siem ","
1968-01-01 ","
1968-01-01 ","
158 ","
polski ","
Jerzy Pański ",,
