title,author,categories,publishing,isbn,description,orginalTitle,date,datePol,pages,lang,translator,comments,quotes
"
Tradycyjny Ogród Ekologiczny, tom 3 200 eko sposobów na zdrowy ogród ",Zbigniew Przybylak,"
poradniki ",Wydawnictwo Duszpasterstwa Rolników,"
9788374013178 ",,,"
2012-01-01 ","
2012-01-01 ",,"
polski ",,"

Moja opinia na: https://takieksiazki.blogspot.com/2020/04/zbigniew-przybylak-200-eko-sposobow-na.html 

Moja opinia na: https://takieksiazki.blogspot.com/2020/04/zbigniew-przybylak-200-eko-sposobow-na.html 



Pokaż mimo to
 

",
"
Obraz Multipsychiczny ",Paweł Dampc,"
literatura piękna ",Novae Res,"
9788377224236 ","
Obraz multipsychiczny przenosi nas w świat widziany oczami Janka, który błądzi między rzeczywistością a wyimaginowanym dzieciństwem... 
Był wczesny ranek, kiedy Janek przebudził się nerwowo. Zza okna wpadała gęsta wiązka światła, która porywała kurz w magiczny taniec. Otworzył oczy i rozejrzał się po pokoju, powtarzając pod nosem, że to tylko sen. Zły sen! Wszystko wyglądało zupełnie inaczej. Było białe, sterylne, nieprawdziwe. Chciał jak najszybciej zasnąć, chciał uciec, zniknąć. Nagle usłyszał dźwięk otwierających się drzwi, w których stanął mężczyzna w białym fartuchu. Coś mówił, poklepywał po ramieniu. Uświadamiał, że to nie zły sen... W Obrazie płynnie spleciono fikcję z realizmem, zastawiając na czytelnika sidła zagadek. W powieści nie brak zabawy słowem, strachu i wielkiej miłości. To książka, w której od początku do końca nic nie jest oczywiste, a interpretacji jest tyle, ilu czytelników. ",,"
2012-01-01 ","
2012-01-01 ","
136 ","
polski ",,,
"
Przedwojenny Żoliborz. Nieznane fotografie ",Tomasz PawŇāowski (varsavianista),"
albumy ",Wydawnictwo RM,"
9788377730515 ","
ŇĽoliborz ‚Äď ktoŇõ pewnie powie, Ňľe to jedna z kilku dzielnic Warszawy nie r√≥ŇľnińÖca sińô specjalnie od pozostaŇāej czńôŇõci miasta. Jednak dla wielu jest ona miejscem niezwykŇāym i magicznym. SwojńÖ niepowtarzalnoŇõńá zawdzińôcza szczeg√≥lnemu miejscu na mapie stolicy, historii, kt√≥ra nie byŇāa dla niej zbyt Ňāaskawa, i ludziom, kt√≥rzy tu mieszkali i mieszkajńÖ.

SpacerujńÖc po ŇĽoliborzu, nieustannie odkrywamy go na nowo. ChociaŇľ wielokrotnie przemierzamy te same uliczki i place, wcińÖŇľ znajdujemy coraz to nowe miejsca, do kt√≥rych chcemy wracańá.

ŇĽoliborz w okresie mińôdzywojennym to nie tylko nowoczesne bloki, budynki wielorodzinne i wille, ale teŇľ magiczne zakńÖtki: uliczki, parki, koŇõcioŇāy, place. Uwiecznione na kliszy fotograficznej zachowaŇāy sińô w pamińôci wielu os√≥b i stanowińÖ Ňõwiadectwo przeszŇāoŇõci tej niezwykle dynamicznie rozwijajńÖcej sińô dzielnicy.

W albumie zamieszczono ponad osiemdziesińÖt nowych fotografii ŇĽoliborza, a wiele z nich publikowanych jest po raz pierwszy. Bogaty zas√≥b zdjńôńá i ich r√≥Ňľnorodne Ňļr√≥dŇāa sprawiŇāy, Ňľe w tym wydaniu ksińÖŇľki znalazŇāy sińô fotografie niezamieszczone w poprzednim tomie. ",,"
2012-01-01 ","
2012-01-01 ","
96 ",,,,
"
Swiss watching. Inside the Land of Milk&amp;Money ",Bewes Diccon,"
reportaż ",Nicholas Brealey Publishing,"
9781857885873 ",,,"
2012-01-01 ",,"
324 ","
angielski ",,"

Długo szukałam ""nieprzewodnika"" o Szwajcarii. Po polsku nie znalazłam. Jeśli ktoś chce się dowiedzieć czegoś więcej o tym niezwykłym i dla mnie bajecznym kraju - polecam tę pozycję. Jest na pewno subiektywna, wybiórcza, ponieważ zawiera spostrzeżenia wyłącznie autora, jednak dla mnie to jest znakomity punkt wyjścia do dalszego zgłębiania tematu. 

Długo szukałam ""nieprzewodnika"" o Szwajcarii. Po polsku nie znalazłam. Jeśli ktoś chce się dowiedzieć czegoś więcej o tym niezwykłym i dla mnie bajecznym kraju - polecam tę pozycję. Jest na pewno subiektywna, wybiórcza, ponieważ zawiera spostrzeżenia wyłącznie autora, jednak dla mnie to jest znakomity punkt wyjścia do dalszego zgłębiania tematu. 



Pokaż mimo to


",
"
Nadzieja grzesznych ludzi ",Wacław Hryniewicz,"
religia ",Wydawnictwo Księży Werbistów VERBINUM,"
978-83-7192-439-2 ","
Kiedyś szeroko rozpowszechniona i rzadko kwestionowana – nauka o piekle stała się obecnie przedmiotem ożywionych debat. W czasach pluralizmu i globalizacji zagadnienie piekła przybiera nową postać. Zanika spekulacja o ostatecznym losie pogan w odległych krajach. Chrześcijanie stają dzisiaj w obliczu wielu rywalizujących ze sobą religii i koncepcji zbawienia. Niektórzy opowiadają się za wizją powszechnego zbawienia w nadziei, że ostatecznie zbawieni zostaną wszyscy ludzie. Inni podkreślają, że do zbawienia konieczne jest wyraźne uznanie Jezusa Chrystusa jako Zbawiciela.



Problem wieczności piekła nurtuje od dawna nie tylko umysły teologów. W ostatnim czasie stał się, zwłaszcza w krajach języka angielskiego, jednym z najbardziej dyskutowanych tematów we współczesnej filozofii religii. Stanowiska filozofów religii są zróżnicowane w podobnej mierze, jak poglądy teologów. Oni także stają w obliczu trudnych pytań: Czy dobry i miłujący Bóg może zesłać człowieka do piekła i pozostawić go samemu sobie na zawsze? Czy godzi się to z Jego najgłębszą istotą, którą jest miłość? Czy jest to zgodne także z Jego sprawiedliwością?



Ksiądz Wacław Hryniewicz przybliża zróżnicowane poglądy filozofów na temat piekła, które w Polsce są niemal całkowicie nieznane. W miarę możliwości opatruje je osobistym komentarzem. Niewątpliwą zaletą książki jest język narracji. Nie spłycając zagadnień, autor przedstawia trudne problemy w sposób zrozumiały dla przeciętnego czytelnika, nieobeznanego z pojęciami filozoficznymi i teologicznymi.



Przy lekturze książki ks. W. Hryniewicza należy pamiętać, że jest ona autorską próbą oceny zagadnień dotyczących piekła z pozycji kogoś, kto od lat rozwija eschatologię nadziei na powszechne zbawienie – eschatologię bez dualizmu ostatecznych losów człowieka i świata. ",,"
2012-01-01 ","
2012-01-01 ","
278 ","
polski ",,,"
Trudności nie są po to, by wyrzec się swoich poglądów (s. 276). ;
To, co zdołałem przedstawić w tej książce, pozostanie jedynie wprowadzeniem do dalszych dociekań i zachętą do ich podejmowania. Jest to również zachęta dla naszych polskich filozofów religii, którzy nie odważają się debatować nad tego rodzaju trudnymi i kontrowersyjnymi problemami. A szkoda! Można jedynie pozazdrościć, że są w świecie filozofowie religii podejmujący z rozmachem i swobodą ducha krytyczną refleksję nad tradycyjną doktryną piekła i nie stroniący od stawiania śmiałych hipotez (s. 275). "
"
Prezentacja. Mówca i jego rozwój ",Marek Stączek,"
biznes, finanse ",EdisonTeam.pl,"
9788361485070 ","
Dość łatwo jest znaleźć kandydata na ministra oświaty. Wszystko, czego potrzeba, to długa, siwa broda. Co innego z dobrym kucharzem, to musi być wszechstronny geniusz.""
O. Bismarck
Co decyduje, że jeden mówca jest przekonujący i potrafi pozyskać słuchaczy, a inny ledwo odbija się od średniej? Jakie cechy powodują, że prezenter potrafi oddziaływać na publikę? Jak rozwijać swoje umiejętności retoryczne? Na te i inne pytania znajdziesz odpowiedź w kolejnej publikacji doradcy i trenera wystąpień publicznych Marka Stączka z EdisonTeam.pl

Narrator: Artur Kalicki ",,"
2012-01-01 ","
2012-01-01 ",,"
polski ",,"

Promocja tego, co p. Marek robi na co dzień i pewnie jest dobry w tym, co robi, ale ta pozycja to ulotka, a nie materiał właściwy 

Promocja tego, co p. Marek robi na co dzień i pewnie jest dobry w tym, co robi, ale ta pozycja to ulotka, a nie materiał właściwy 



Pokaż mimo to


;

Książka poświęcona prezentacji. Co tu dużo mówić - Marek Stączek to klasa sama w sobie. Miałem przyjemność być na dwóch szkoleniach przez niego prowadzonych. To co jest zawarte w książce jest tylko tłem, zachętą do szkoleń przez niego prowadzonych. Jeżeli kiedykolwiek mielibyście możliwość w takowych uczestniczyć polecam bez zastanowienia. Chętnie sam jeszcze na jakieś pojechał.... 

Książka poświęcona prezentacji. Co tu dużo mówić - Marek Stączek to klasa sama w sobie. Miałem przyjemność być na dwóch szkoleniach przez niego prowadzonych. To co jest zawarte w książce jest tylko tłem, zachętą do szkoleń przez niego prowadzonych. Jeżeli kiedykolwiek mielibyście możliwość w takowych uczestniczyć polecam bez zastanowienia. Chętnie sam jeszcze na jakieś... 

więcej



mniej





Pokaż mimo to


",
"
The Uncensored Picture of Dorian Gray ",Oscar Wilde,"
klasyka ",The Belknap Press of Harvard University Press Cambridge,"
9780674066311 ","
Ponad 120 lat po tym, jak Oscar Wilde przedłożył The Picture of Dorian Gray do publikacji w miesięczniku Lippincott's Monthly Magazine, nieocenzurowana wersja jego powieści pojawia się tutaj po raz pierwszy w miękkiej oprawie. Ten tom przywraca cały materiał usunięty przez pierwszego redaktora powieści. Po otrzymaniu maszynopisu redaktor Wilde'a spanikował na to, co zobaczył. Na jego stronach znajdowały się materiały, których obawiał się, że czytelnicy uznają je za „obraźliwe” - zwłaszcza w przypadku graficznych treści homoseksualnych. Kontynuował przeglądanie maszynopisu ołówkiem, czyścił go, aż „zadowalał się najbardziej wybrednym gustem”. Wilde nie widział tych zmian, dopóki jego powieść nie ukazała się drukiem. Obawy redaktora Wilde'a były uzasadnione. Nawet w zredagowanej formie powieść wywołała oburzenie opinii publicznej. Brytyjska prasa potępiła go jako „wulgarny”, „nieczysty”, „trujący”, „dyskredytujący” i „pozorowany”. Kiedy Wilde później rozszerzył powieść do publikacji w formie książkowej, odpowiedział swoim krytykom, jeszcze bardziej stonując jej „niemoralne” elementy. Jestem, „Lord Henry”, jak myśli świat o mnie ”i„ Dorian, jakim chciałbym być - może w innych epokach ”. Komentarz Wilde'a sugeruje spojrzenie wstecz na epokę grecką lub dorycką, ale także perspektywiczne spojrzenie na bardziej liberalny czas niż jego własna represyjna epoka wiktoriańska. Implikując, Wilde wolałby, abyśmy dziś przeczytali nieocenzurowaną wersję jego powieści. ",,"
2012-01-01 ",,"
260 ","
angielski ",,"

Tak bardzo się cieszę, że nareszcie mam tę książkę. Żadne tłumaczenie nigdy nie jest równe oryginałowi. Nic nie odda czulszej wrażliwości niż sam Oscar Wilde, który urzekająco wplata piękno w brud straconej duszy.
Tu jest magia.

Czytając w oryginale znalazłam nowe lądy literatury. To coś, co trzeba poczuć gdy w mózgu się kruszy i wali.
To coś, co sprawia, że czułam się myślą, a nie człowiekiem. Wolną, wszechobecną myślą poza ograniczającym, nieudolnym ludzkim ciałem...

I wtedy przychodziły do mnie pytania. Wątpliwości. Przypuszczenia.
A jeśli to się dzieje z czytelnikiem, to co się działo z autorem? Czy jest miara wrażliwości? Czy jest miara mierząca myśl?

Dałam sobie czas i spokój na czytanie. Podziwiam styl, bo tak nikt nie pisze. Podziwiam budowę całości zaczynając od opisów otoczenia do głębi postaci. Wszystko tu podziwiam. 

Tak bardzo się cieszę, że nareszcie mam tę książkę. Żadne tłumaczenie nigdy nie jest równe oryginałowi. Nic nie odda czulszej wrażliwości niż sam Oscar Wilde, który urzekająco wplata piękno w brud straconej duszy.
Tu jest magia.

Czytając w oryginale znalazłam nowe lądy literatury. To coś, co trzeba poczuć gdy w mózgu się kruszy i wali.
To coś, co sprawia, że czułam się... 

więcej



mniej





Pokaż mimo to


",
"
Jak zdenerwować mamę? ",Isabelle Flas,"
literatura dziecięca ",Arti,"
9788377409848 ",,"
La Cle ","
2012-01-01 ","
2012-01-01 ",,"
polski ","
Izabela Kurek ",,
"
Joga w każdym wieku ",Michaela Himmel,"
poradniki ",Bellona,"
9789311123441 ","
Autorki ukazują, jak za pomocą łatwo wykonalnych ćwiczeń, każda/y, całkowicie niezależnie od wieku, zacząć może uprawianie jogi i jakie korzyści przynosi jej regularne praktykowanie. Przedstawiony tu styl jogi wg nauki B.K.S. Iyengara jest szczególnie wskazany dla tych, którzy zaczynają trening w późniejszym wieku, ponieważ uwzględnia on potrzeby osób po sześćdziesiątym roku życia. Wiele ćwiczeń przedstawionych jest tu także w łatwiejszych wariantach i z przyrządami pomocniczymi. Szczególną uwagę poświęcono w tej książce radości, jaka płynie z poznawania jogi, i umożliwienia łatwego startu, który może się powieść także bez nauczyciela. ","
Best Age Yoga ","
2012-01-01 ","
2012-01-01 ","
136 ","
polski ","
Sławomir Wolski ","

Poradnik ten przeznaczony jest dla osób, które swoją przygodę z jogą dopiero rozpoczynają. I pomimo, że książka dedykowana jest dla osób starszych, młodsze również jak najbardziej na niej skorzystają :) Ja wybrałam ją spośród grona innych ze względu na fantastyczne zdjęcia oraz dokładne opisy każdej z pozycji. Autorki nie tylko opisują, jak wykonać każdą pozycję jogi, nie robiąc sobie przy tym krzywdy, ale również pokazują lżejsze wersje tych samych ćwiczeń oraz jakie mają one korzystne skutki dla zdrowia. Ponadto w książce znajdziemy gotowe zestawy ćwiczeń oraz niezbędne wskazówki, jak w pełni korzystać z dobrodziejstw, jakie daje nam ćwiczenie jogi. Gorąco polecam ten poradnik! 

Poradnik ten przeznaczony jest dla osób, które swoją przygodę z jogą dopiero rozpoczynają. I pomimo, że książka dedykowana jest dla osób starszych, młodsze również jak najbardziej na niej skorzystają :) Ja wybrałam ją spośród grona innych ze względu na fantastyczne zdjęcia oraz dokładne opisy każdej z pozycji. Autorki nie tylko opisują, jak wykonać każdą pozycję jogi, nie... 

więcej



mniej





Pokaż mimo to


",
"
Matka Boża Zwycięska. Cuda Maryi w historii Polski i świata ",Józef Maria Bartnik,"
religia ",Wydawnictwo AA,"
9788378640165 ","
Fascynujące historie cudów Maryi w Polsce i na świecie!

Matka Boża ratuje miasta przed zarazą i najazdem wrogich wojsk, prowadzi do zwycięstwa przeciwko islamskiej flocie pod Lepanto, daje siłę zwycięzcom spod Wiednia, przychodzi z pomocą Kanadyjczykom, broni Warszawy przed barbarzyństwem komunizmu i armią bolszewików, ratuje Japończyków z atomowej zagłady, wyzwala kraje spod jarzma komunizmu i morderczej dyktatury. Książka odkrywa nieznane fakty, zaskakujące epizody oraz nadzwyczajne wydarzenia, które trudno jest wytłumaczyć inaczej niż jako cud…

Ważne karty historii zostały ukazane w nowym świetle, a opowieści o tych wydarzeniach oparto na nowych, nieznanych dotąd źródłach.


Ksiądz doktor Józef Maria Bartnik, jezuita, jest absolwentem Wydziału Filozofii (Kraków, Ignatianum) i Teologii (Warszawa, Bobolanum). Doktoryzował się z nauk fizyczno-chemicznych na Wydziale Chemii Uniwersytetu Warszawskiego. Przez dwadzieścia piec lat pracował naukowo na Uniwersytecie Warszawskim i Uniwersytecie Kardynała Stefana Wyszyńskiego. Publikował prace z pogranicza teologii i nauk przyrodniczych (m.in. Teologia a nauki przyrodnicze – konflikt czy dialog?, Z prób współczesnego ujęcia stworzenia). Jest także autorem pieśni i wierszy religijnych oraz tłumaczem hymnów maryjnych z języka angielskiego i łaciny. Jest rodzonym bratem jest ks. prof. Czesława S. Bartnika, wybitnego teologa i publicysty.

Ewa J. P. Storożyńska, absolwentka Wydziału Prawa Uniwersytetu Warszawskiego, jest autorką artykułów o Matce Bożej Łaskawej i dwóch książek poświęconych świętemu Józefowi.

Ks. Józef Maria Bartnik i Ewa J. P. Storożyńska są autorami książki Matka Boża Łaskawa a Cud nad Wisła wyróżnionej przez gremium polskich historyków nagroda CLIO im. prof. Jerzego Skowronka. ",,"
2012-01-01 ","
2012-01-01 ","
 262 ","
polski ",,"

Piękna książka ukazująca opiekę Maryi i Boga nad światem i wiernymi oraz ufność ludzi, że ""jeśli Bóg jest z nami któż przeciwko nam.""
Godna polecenia na każdy czas. 

Piękna książka ukazująca opiekę Maryi i Boga nad światem i wiernymi oraz ufność ludzi, że ""jeśli Bóg jest z nami któż przeciwko nam.""
Godna polecenia na każdy czas. 



Pokaż mimo to


",
