title,author,categories,publishing,isbn,description,orginalTitle,date,datePol,pages,lang,translator,comments,quotes
"
Kamyki ",Konstanty Puzyna,"
poezja ",Państwowy Instytut Wydawniczy,"
9788364822049 ","
Limitowana edycja 200 ponumerowanych egzemplarzy tomu wierszy wydanych w 2014 roku z okazji 25 rocznica śmierci Konstantego Puzyny, wybitnego eseisty, teatrologa i poety.

""Debiut Puzyny był na tyle niezwykły, że w jego poezji zachowały się wszystkie przeżycia pokoleniowe z lat wojennych i powojennych połączone z bardzo ostrą, nowoczesną świadomością życia w Polsce w latach 70. i 80. Te wiersze są niesłychanie gorzkie i zawierają ukryte rozczarowanie światem, który po wojnie miał stać się lepszy, ale wcale takim nie był"".
(Tadeusz Nyczek) ",,"
2014-01-01 ","
2014-01-01 ",,"
polski ",,,
"
100 Testów z Gramatyki Angielskiej ",Henryk Krzyżanowski,"
językoznawstwo, nauka o literaturze ",Morpho,"
9788362352219 ","
100 TESTÓW Z GRAMATYKI ANGIELSKIEJ to doskonale znany uczniom, studentom i nauczycielom obszerny wybór egzaminacyjnych zadań testowych na poziomie od średnio zaawansowanego do zaawansowanego. Książka składa się z 50 testów wielokrotnego wyboru i 50 testów tłumaczeniowych po 15 jednostek w każdym teście (łącznie 1500 jednostek testowych!), których celem jest ułatwienie przygotowania do egzaminów językowych na poziomie od średnio zaawansowanego do zaawansowanego, jeśli tylko zawierają one komponent gramatyczny. Nowością w stosunku do większości publikowanych zbiorów testów jest ścisłe połączenie klucza z komentarzem gramatycznym. Każdy punkt klucza - obok podania poprawnego rozwiązania - odsyła do jednej lub więcej spośród ponad 150 szczegółowych reguł przedstawionych w komentarzu. Dzięki temu uczeń nie tylko otrzymuje poprawną odpowiedź, lecz także dowiaduje się, dlaczego tej właśnie, a nie innej, formy należy użyć. Klucz do zadań połączony z komentarzem gramatycznym pełni zatem rolę kompetentnego korepetytora lub przewodnika po zawiłościach gramatyki języka angielskiego. ",,"
2014-01-01 ","
2014-01-01 ","
432 ","
polski ",,,
"
Okręty podwodne Japońskiej Marynarki Wojennej 7 XII 1941 - 2 IX 1945. Organizacja i potencjał bojowy ",Jarosław Jastrzębski,"
powieść historyczna ",Krakowskie Towarzystwo Naukowe,"
9788393008339 ","
Spis treści:

Rozdział I. Typy okrętów podwodnych

Rozdział II. Przynależność organizacyjna okrętów podwodnych

Rozdział III. Potencjał bojowy w 1941 roku

Rozdział IV. Dywizjony okrętów podwodnych

Rozdział V. Potencjał bojowy w 1942 roku

Rozdział VI. Flotylle podwodne

Rozdział VII. Potencjał bojowy w 1943 roku

Rozdział VIII. Broń podwodna w okręgach morskich

Rozdział IX. Potencjał bojowy w 1944 roku

Rozdział X. Broń podwodna we flotach

Rozdział XI. Potencjał bojowy w 1945 roku

Rozdział XII. Broń podwodna w grupach flot

Rozdział XIII. Wojenny stan floty podwodnej

Aneks I. Japońscy producenci okrętów podwodnych w latach 1941-1945

Aneks II. Słowniczek terminologiczny japońsko-polski ",,"
2014-01-01 ","
2014-01-01 ","
566 ","
polski ",,"

Przeczytałem? Trudno powiedzieć, bowiem wspomniana lektura jest zbiorem danych statystycznych. Autor wydobył te liczby na światło dzienne, obrobił i udostępnił czytelnikom. Mamy więc mnóstwo tabel i krótkich podrozdziałów z wypunktowanymi zmianami. 
Tematem publikacji są okręty podwodne Japońskiej Marynarki Wojennej. Mnie ten fragment historii fascynuje, dlatego sięgnąłem po to opracowanie.
Nie jest ono łatwe choćby tylko do przejrzenia. Brakuje szczegółowego indeksu rzeczowego, który pozwalałby odnaleźć dany okręt, jego przydział i losy. Bez tego będzie nam bardzo trudno korzystać z opracowania, jako uzupełnienia podczas innych lektur na ten temat. 
Jarosław Jastrzębski to bardzo płodny autor. Dość dużo ostatnio wydaje. Niestety mam wrażenie, że robi to na ilość nie na jakość. Czytając jego książki odczucie niedopracowania i dużej ilości powtórzeń. W tym konkretnym wypadku kłania się niedopracowanie pomysłu. 
Oprócz wspomnianego indeksu rzeczowego, (który mógłby występować w miejscu zbędnego wielostronicowego spisu tabel- skoro książka ma spis treści i składa się w większości z tabel - po wypisywać je na końcu - zwiększamy objętość?) brakuje sylwetek okrętów. Jest na to wystarczająco miejsca przy opisie technicznym czy streszczeniem losów samego okrętu. Dane techniczne można poszerzyć. Przydziały do poszczególnych szczebli marynarki- szkoda że nie wymieniono portów w których okręty stacjonowały. Takich zarzutów jest bardzo dużo.
Zaczynam powoli zrażać się do Pana Jarosława Jastrzębskiego. Szkoda bo ma potężny potencjał, tylko go delikatnie doszlifować. Gdyby tą publikacje poszerzyć o wspomniane przeze mnie braki mielibyśmy piękną książkę z dumą stojącą na półce. Tak mamy średniej klasy zbiór danych statystycznych. 
Ostrzegam książka tylko dla wytrwałych, nie jest warta swojej ceny. 

Przeczytałem? Trudno powiedzieć, bowiem wspomniana lektura jest zbiorem danych statystycznych. Autor wydobył te liczby na światło dzienne, obrobił i udostępnił czytelnikom. Mamy więc mnóstwo tabel i krótkich podrozdziałów z wypunktowanymi zmianami. 
Tematem publikacji są okręty podwodne Japońskiej Marynarki Wojennej. Mnie ten fragment historii fascynuje, dlatego sięgnąłem... 

więcej



mniej





Pokaż mimo to


",
"
Beyond the Veil ",Pippa DaCosta,"
fantasy, science fiction ",CreateSpace Independent Publishing Platform,"
9781494242350 ","
“They say I’m half demon, but I like to think of myself as half human, especially as the demons want me dead.”

Charlie Henderson is living a lie. Her real name is Muse and her attempt at a normal life is about to go up in smoke. 

When a half-demon assassin walks into her life, leaving a trail of destruction in his wake, Muse must return to the one man she hoped never to see again and ask for help. The Prince of Greed isn’t known for his charity. The price is high, but the cost could tear her apart. 

Trapped between the malevolent intentions of a Prince of Hell, an assassin with ulterior motives, and her bloodthirsty demon-kin, Muse must embrace the lure of chaos at her core; the demon inside her, in order to survive.

When your ex is the Prince of Greed, you'd better be ready to raise hell. ","
Beyond the Veil ","
2014-01-01 ",,"
250 ","
angielski ",,,
"
Warzywa. Bogactwo witamin ",Anna Kubanowska,"
zdrowie, medycyna ",Literat,"
9788375279474 ","
Dlaczego warto jeść warzywa? Bo stanowią doskonałe, naturalne źródło witamin i minerałów niezbędnych do prawidłowego funkcjonowania organizmu ludzkiego. Zawierają dużo wody i błonnika pokarmowego, co sprawia, że są niskokaloryczne. Pełnią ważną rolę w profilaktyce wielu chorób. Ta książka zawiera informacje o dobroczynnym wpływie warzyw na zdrowie, ich leczniczych właściwościach, zastosowaniu w medycynie, kuchni i kosmetyce. Każdy, komu drogie jest własne zdrowie i osób mu bliskich oraz chce wzbogacić swą wiedzę z zakresu zdrowego żywienia, powinien sięgnąć po ten poradnik. ",,"
2014-01-01 ","
2014-01-01 ","
32 ","
polski ",,,
"
Przewodnik po ojcostwie. 40 medytacji dla ojców ",Józef Augustyn SJ,"
poradniki ",WAM,"
9788327702838 ","
Małe dzieci podejmują nieraz tytaniczny wręcz wysiłek, aby zbliżyć się do swojego ojca, zdobyć jego akceptację, szacunek, miłość i przyjaźń. Sytuacja dziecka jest tym trudniejsza, że ma ono ograniczone możliwości zwrócenia na siebie uwagi. Nie jest w stanie zwerbalizować swoich uczuć i pragnień. Nie może też w sposób adekwatny do swoich potrzeb opowiedzieć ani o swojej radości i zadowoleniu, ani też o rozczarowaniach, cierpieniu czy bólu. Może jedynie bezradnie komunikować swoje stany mimiką lub też jakimiś nieartykułowanymi dźwiękami. Czarujące, figlarne uśmiechy i miny małego dziecka, jak też jego grymasy, płacz i krzyk to jego ubogie środki wyrazu, z pomocą których usiłuje przyciągnąć uwagę osób, które są mu konieczne do życia.Józef Augustyn SJ ",,"
2014-01-01 ","
2014-01-01 ",,"
 polski ",,"

W książce można znaleźć 40 medytacji - rozdzialików poświęconych konkretnym aspektom wychowania. I z pewnością niejeden rozdział zawiera omówienie ważnych aspektów wychowania, z których nie zawsze rodzic zdaje sobie sprawę. 

Sięgnąłem po książkę zakładając, że będzie ona katolickim poradnikiem. Niestety w trakcie lektury zadziwił mnie chaos panujący w treści. Autor w jednym miejscu powołuje się na słowa Pana Jezusa a w innym na mądrość (?) talmudu (sic!) i żydowskich myślicieli (chętnie powróciłbym do stanowiska Justyniana Wielkiego czy Sobory Trydenckiego w sprawie Talmudu). Nieuporządkowanie autora miesza się z nudnymi komentarzami do ciekawych tytułów rozdziałów. Niestety nie polecam i zachęcam do ostrożności przy lekturze innych pism autora, który gubi nauczanie Kościoła Katolickiego. 

W książce można znaleźć 40 medytacji - rozdzialików poświęconych konkretnym aspektom wychowania. I z pewnością niejeden rozdział zawiera omówienie ważnych aspektów wychowania, z których nie zawsze rodzic zdaje sobie sprawę. 

Sięgnąłem po książkę zakładając, że będzie ona katolickim poradnikiem. Niestety w trakcie lektury zadziwił mnie chaos panujący w treści. Autor w... 

więcej



mniej





Pokaż mimo to


",
"
Pieśni i dramaty patriotyczne i osobiste ",Wojciech Stamm,"
poezja ",FORMA,"
9788363316556 ","
Dzieło Wojciecha Stamma to zbiór różnorodnych i często niemożliwych do sklasyfikowania genealogicznego tekstów, które polemizując z ustanowionymi wzorcami moralności, odwołują się do tekstów klasycznych, jak Dziady Mickiewicza czy struktury z modlitw chrześcijańskich i charakterystycznych toposów. Stamm, ze specyficznym poczuciem humoru, konstruuje obraz dramatu jednostki w sztucznie ustrukturyzowanym społeczeństwie – występując przy tym przeciwko modernizmowi, co jest charakterystyczne dla pisarza związanego z „bruLionem”. Z drugiej strony, z przerażeniem obserwujemy jak to społeczeństwo, z wykształconymi w sobie wartościami, rozmywa się w scyfryzowanym kuble świata. Stammowska wizja małej apokalipsy nie jest patetyczna, bo cóż patetycznego może być w samolocie przeszywającym wieżowiec.
Krzysztof Lichtblau ",,"
2014-01-01 ","
2014-01-01 ","
54 ","
polski ",,"

Stylistyka ocierająca się o „Dziady” Mickiewicza oraz teksty modlitw, ale idąca w kierunku mistycyzmu Słowackiego, zacierania i przeinaczania znaczeń, które wynikają ze swobodnej zabawy słowem mającej uświadomić sztucznie nadane sensy i łatwość ich modyfikacji. Teksty swoim humorem i dystansem przypominają kabaretowe rymowanki, które z jednej strony mają bawić, zaspokajać najniższe potrzeby kulturalne, z drugiej strony skłaniają do przemyśleń nad sensem życia i miejscem jednostki w społeczeństwie rządzącym się prawami, które uważa za „naturalne”. Burząc sakralne spojrzenia na pewne aspekty naszego życia podnosi do miana sacrum to, co uchodzi za profanem, czego najlepszym przykładem jest tekst „Kto wymyślił żarówkę? Oświetlając publiczność… czyli przejażdżka bosko szybką maszyną – esej poetycki”:
Henry ford Amerykanin pochodzący z irlanzkiej rodziny – on to dla nas ludzi stworzył w stodole taśmę produkcyjną, eksperymentując w stodole opierając się na badaniach Taylora, który ofiarował nam badania jak skutecznie wykorzystać pracę ludzką, obserwował robotników i zwiększał ich efektywność, skracając drogę między narzędziami, a miejscem pracy[1].
Mały Henry w dzieciństwie obserwował plecy księdza jako wierny uczestnik, który unosił kielich, wymawiał łacińskie słowa. Wino donosili mu chłopcy w białych komeżkach, wykonywali wspólnie jakieś czynności tworząc organiczny rytuał.
Msza święta stała się wzorcem postępowania w tworzeniu i organizowaniu pracy ludzi w dwudziestym wieku.
Robotnik wchodzący do fabryki przebiera się w ubranie robocze – wierny ubiera się odświętnie.
Tak świątynia budowana według ścisłych reguł i według sztywnego rytuału.
Czyste, wielkie, gdzie oczy zwrócone w jeden cel. Na kapłana. Fabryki tożsamo budowano.
Świat zwierząt i roślin pozostał na zewnątrz, lub symbolicznie żyje skamieniały w kapitelach kolumn. Wąż nie ma wstępu do świątyni, ni żadne robactwo przypominające nam z góry widziane mrowie ludzkie…
Robotnik odbija kartkę – wierny zanurza rękę wykonując znak krzyża” itd.
Parodiowanie elementów naszej kultury wydaje się przyświecać całemu zbirowi, który wzbogacono współgrającymi z tekstami ilustracjami Andrzeja Awsieja i Marcina Rupiewicza. Pozornie niestaranna i nieco dziecinna kreska podkreśla znaczenie beztroskiej zabawy słowami oraz kontekstem, w którym zostały one napisane.
Zbiór tekstów Wojciecha Stama czyta się wyjątkowo szybko. Zdecydowanie wolniej się go przetrawia. Polecam wszystkim, którzy w utworach lubią odnajdywać źródła innych oraz pochylać się nad zmianami, jakie zachodzą w otaczającym nas świecie. 

Stylistyka ocierająca się o „Dziady” Mickiewicza oraz teksty modlitw, ale idąca w kierunku mistycyzmu Słowackiego, zacierania i przeinaczania znaczeń, które wynikają ze swobodnej zabawy słowem mającej uświadomić sztucznie nadane sensy i łatwość ich modyfikacji. Teksty swoim humorem i dystansem przypominają kabaretowe rymowanki, które z jednej strony mają bawić, zaspokajać... 

więcej



mniej





Pokaż mimo to


;

Kompletny odlot. Stary, ""totartowski"" humor miesza się z głęboką refleksją - o narodzie, przodkach, geopolityce, Absolucie, i jeszcze nie wiadomo czym. 

Kompletny odlot. Stary, ""totartowski"" humor miesza się z głęboką refleksją - o narodzie, przodkach, geopolityce, Absolucie, i jeszcze nie wiadomo czym. 



Pokaż mimo to


",
"
Thief of Thieves #21 ",Andy Diggle,"
komiksy ",Image Comics Skybound Entertainment,,"
The first casualties on a new crime war mount up. Plus, learn just why they call him “Lola”... ",,"
2014-01-01 ",,,"
angielski ",,,
"
Lubomierz - Kronika z wieży ratusza. Liebenthal – Die Chronik aus dem Rathausturm ",Zbigniew Dygdałowicz,"
historia ",Ad Rem,"
9788364313356 ","
Co było w gałce?

W trakcie remontu wieży lubomierskiego ratusza w kuli znaleziono kronikę z lat 1802 do 1874. Dwaj lubomierzanie – Polak Zbigniew Dygdałowicz i Niemiec Eginbert Fassnach, obaj urodzeni w tym mieście, mało: w tym samym domu, tyle że jeden przed, drugi po 1945 roku, obaj wypędzeni: jeden z Lubomierza, który za jego czasu nazywał się Liebenthal, drugiego rodzina ze Lwowa, by powołać go do życia już w polskim Lubomierzu – wydali znalezioną kronikę w formie książki. Znalezisko jest rękopisem dwóch anonimowych autorów, którzy napisali o tym, co działo się w Lubomierzu w tych kilku dziesiątkach lat. Mamy więc świadectwo z pierwszej ręki. Zaczyna się jak w filmach Hitchcocka – od wielkiego pożaru miasta, który strawił niemal całe miasteczko.

27 września1802 roku – uroczystości obłóczyn trzech nowych zakonnic przerwał wybuch pożaru, który wskutek burzy i wichru gwałtownie ogarnął całe miasto;

1806 – Lubomierz nie zdążył się jeszcze odbudować, a już przyszła wojna z Francją, trwająca do 1809 roku. Jej ciężary, kontrybucje, przemarsze wojsk trzeba było ponosić na równi z innymi miejscowościami, których czerwony kur nie odwiedził;

1810 – kasata klasztoru to było następne nieszczęście w mieście od wieków rządzonym i wspomaganym przez ten klasztor. Przestały przybywać liczne pielgrzymki, skończyły się posiłki dla miejskiej biedoty, wydawane przy klasztornej furcie;

1811 – majątek klasztoru kupił od państwa pruskiego Christian Jacob Salice-Contessa z Jeleniej Góry;

1813 – następny cios to wojna Prus, Rosji i Austrii z Francją. Lubomierz musiał ogłosić niewypłacalność;

1814 – aby spłacać zadłużenia miasto zaczęło sprzedawać „srebra rodowe” – część pól uprawnych i Lasu Mniszek;

1818 – A jednak coś się zaczęło zmieniać! W tym roku nastąpiła po latach zaniedbań pierwsza naprawa miejskich bruków;

1824 – początek nowej drogi do Golejowa. Materiał z rozebranej bramy dolnej i części murów miejskich;

1825 – Budowa chodników i miejskich kanałów melioracyjnych z kamienia z rozebranej wieży przy bramie górnej;

1829 – odkupienie pól, łąk, stawów, 19 młynów, Lasu Mniszek… Odnowiono też w tym roku grupę rzeźb kamiennych z Matką Boską na czele. Otoczono ją żelaznym parkanem, by więcej nikt nie przywiązywał tu bydła i o pomnik nie ostrzył narzędzi.

1830 – postawiono nowe więzienie;

1831 - przed dolną bramą zbudowano most na potoku. Uroczyście obchodzono 100-lecie zbudowania kościoła. Czyniono przygotowania do obrony przed krążącą w okolicy „azjatycką cholerą”, która na szczęście ominęła Lubomierz;

18-19 grudnia 1833 – straszny huragan zniszczył cegielnię w Dominium a w lesie między Chmieleniem i Radomierzem powalił 1100 drzew;

1835 – Lubomierz zamieszkiwało 1301 katolików i 106 ewangelików;

1836 – nadal poprawiano nawierzchnię ulic, w tym celu rozebrano ruinę szubienicy, z której dostarczono 104 fury kamienia i gruzu. Otwarta została sala koncertowo-taneczna;

1837 – w mieście było 1493 mieszkańców. Ratusz opatrzono w wieżę z zegarem – w dniu 7 września z tej okazji odbył się pochód i uroczyste umieszczenie niniejszej kroniki w gałce, która została zainstalowana na wieży ratuszowej;

1874 – nastąpiło uzupełnienie treści kroniki poprzez wymienienie budynków publicznych, w tym kościoła ewangelickiego, który zbudowano w 1850 roku i Królewskiego Katolickiego Seminarium Nauczycielskiego z 1860 roku, nazwisk władz miasta, ilości miejskich gruntów ornych i łąk (255 ha), lasów (320 ha).

To tylko niektóre wymienione fakty. Może dla mieszkańca Lubomierza nie najważniejsze. Ale mogą być zachętą do osobistego poszukiwania innych.

Książka jest bardzo starannie wydana. Tworzą ją wizerunki stron oryginalnego rękopisu oraz ich tłumaczenie na języki polski i niemiecki, pisane już współczesną, czytelną czcionką.
Romuald Witczak ",,"
2014-01-01 ","
2014-01-01 ","
113 ","
polski ","
Kamil Basiński ","

SKARB Z WIEŻY

""W 2008 roku w trakcie remontu wieży ratusza, w wieńczącej ją kuli, odkryto dobrze zachowaną kronikę miasta. Spisano w niej (...) historię Lubomierza od 1802 roku, kiedy to wydarzył się największy pożar miasta, do roku 1837, wraz z późniejszym dopiskiem z 1874 roku."" [str. 5]

Jest to fragment wstępu, który napisał Burmistrz Miasta i Gminy Lubomierz - Wiesław Ziółkowski 
Odręczne, stare pismo w języku niemieckim było niemal nie do odczytania dla współczesnego czytelnika. Akurat w tym samym czasie do Lubomierza, na spotkanie ze Zbigniewem Dygdałowiczem (ur. 1948), przyjechał mieszkający w Bawarii, Eginbert Fassnacht (ur. 1940). Obu panów łączy wspólny dom, w którym spędzili dzieciństwo, Eginbert Fassnacht do 1945 roku, a Zbigniew Dygdałowicz od 1948.
Na wieść o odkryciu, które wstrząsnęło miasteczkiem, obaj panowie pośpieszyli do ratusza. 
W trakcie spotkania z Burmistrzem, okazało się, że pan Eginbert Fassnacht potrafi ""odczytać"" kronikę. Wtedy powstał pomysł wspólnego wydania kroniki przez Eginberta Fassnachta i Zbigniewa Dygdałowicza . W czasie długich, zimowych miesięcy Eginbert Fassnacht ""przepisał"" trudno czytelne, ręczne pismo dokumentu, oczywiście po niemiecku.

Następnie trzeba było znaleźć kogoś, kto potrafiłby
przełożyć tekst napisany w archaicznym języku niemieckim na język polski. Tego zadania podjął się Kamil Basiński.

Prace nad kroniką wymagały wielu prac redakcyjnych, których celem było oddanie czytelnikowi do rąk tekstu, który byłby napisany współczesnym, zrozumiałym językiem, z jednoczesnym zachowaniem oryginalnego tekstu. W ten oto sposób ""Kronika z wieży ratusza"" po lewej stronie zawiera zdjęcia każdej strony dokumentu, po prawej stronie tekst zapisany po niemiecku (z zachowaniem wersów oraz układu stron), a niżej polski przekład.

""Kronikę z wieży ratusza"" wydano w dwóch językach. Wszystkie informacje dotyczące wydawcy, pracujących przy redakcji osób oraz wstępy i wypowiedzi są w języku polskim i niemieckim.
Wydana na pięknym, kremowożółtym papierze, drukowana brązowym tuszem, podkreśla urodę starego dokumentu. Na stronie z przekładem niemieckim i polskim, umieszczono w tle fotografie i ryciny lubomierskich zakątków, pochodzące z przedwojennych pocztówek.

A co takiego chcieli przekazać potomnym, mieszkańcy Lubomierza z XIX wieku?
""Każda kronika, także ta odnaleziona w gałce wieży lubomierskiego ratusza, a podana niniejszym do odbioru dla szerokich rzesz czytelników, ukazuje wydarzenia w ciągu, chronologicznym. Ukazuje je z pozycji uważnego obserwatora całości życia miasta i jego mieszkańców, a nie urzędnika skoncentrowanego na wyłącznie na jednym zagadnieniu (sprawie). Dlatego mieszkańcy jawią nam się nie jako petenci, ale ludzie z krwi i kości, ze swoimi wadami i zaletami, zaś przestrzeń miejska nabiera kolorów i pełni życia. Wartość kroniki zawsze (...), leży w tym, iż ukazuje emocje i sposób patrzenia na świat ludzi, z czasów, w jakich powstała."" - napisał na stronie 11 Ivo Łaborewicz z Archiwum Państwowego we Wrocławiu, Oddział w Jeleniej Górze.

Serdecznie zapraszam, nie tylko Lubomierzan lub ludzi związanych z tym miastem, ale wszystkich zainteresowanych historią Dolnego Śląska, do zapoznania się z tą niezwykłą publikacją.

[Opinia znajduje się także na moim blogu] 

SKARB Z WIEŻY

""W 2008 roku w trakcie remontu wieży ratusza, w wieńczącej ją kuli, odkryto dobrze zachowaną kronikę miasta. Spisano w niej (...) historię Lubomierza od 1802 roku, kiedy to wydarzył się największy pożar miasta, do roku 1837, wraz z późniejszym dopiskiem z 1874 roku."" [str. 5]

Jest to fragment wstępu, który napisał Burmistrz Miasta i Gminy Lubomierz - Wiesław... 

więcej



mniej





Pokaż mimo to


",
"
Anestezjologia i intensywna terapia. Dodruk ",Janusz Andres,"
zdrowie, medycyna ",Wydawnictwo Lekarskie PZWL,"
9788320049015 ","
Jest to podręcznik z dziedziny anestezjologii, który zawiera podstawy anestezjologii ogólnej i szczegółowej. Książka jest adresowana do studentów wydziałów lekarskich uczelni medycznych.
Dodruk wydania z roku 2003. ",,"
2014-01-01 ","
2014-01-01 ","
266 ","
polski ",,"

Dorwałam ją w darmowej aplikacji IBUK Libra, do której dostęp dostałam w blbliotece. Zawiera bardzo wiele przydatnych informacji, kierowana przede wszystkim do lekarzy, choć spokojnie nada się jako uzupełnienie podstawowych informacji dla ratownika medycznego, czy pielęgniarki. Prosty język, niezbędne informacje, zrozumiała bez rozdrabniania się nad każdym szczegółem, co mają do siebie typowo lekarskie podręczniki. Polecam. 

Dorwałam ją w darmowej aplikacji IBUK Libra, do której dostęp dostałam w blbliotece. Zawiera bardzo wiele przydatnych informacji, kierowana przede wszystkim do lekarzy, choć spokojnie nada się jako uzupełnienie podstawowych informacji dla ratownika medycznego, czy pielęgniarki. Prosty język, niezbędne informacje, zrozumiała bez rozdrabniania się nad każdym szczegółem, co... 

więcej



mniej





Pokaż mimo to


",
