title,author,categories,publishing,isbn,description,orginalTitle,date,datePol,pages,lang,translator,comments,quotes
"
Kurtyna w górę ",Judith Michael,"
literatura piękna ",Amber,"
8372459738 ","
Reżyser teatralny Luke Cameron porządkuje po śmierci swojej babki, sławnej aktorki, jej dom, natrafia na szkatułkę z listami. Ich autorką jest inna gwiazda sceny Jessika Fontaine, która przed kilku laty po tragicznym wypadku zrezygnowała z kariery i zniknęła bez wieści. Czytając listy, Luke zakochuje się w inteligentnej, wrażliwej i utalentowanej kobiecie. Postanawia ją odnaleźć..... ",,"
1997-01-01 ","
1997-01-01 ",,"
polski ",,,
"
Miłość do odstąpienia ",Linda Joy Singleton,"
literatura dziecięca ",Da Capo,"
8371571658 ","
Każda inna dziewczyna na miejscu Jillian rozpłynęłaby się ze szczęścia - Bobby O'Neal, najprzystojniejszy chłopak w szkole, wyraźnie się nią zainteresował. Co więcej, wszystko, co robi, wskazuje na to, że jego zainteresowanie nie jest przelotne. Jillian nie wystarcza jednak to, że Bobby jest przystojny i popularny w szkole. Dziewczyna traktuje życie poważnie - przejmuje się nauką, każdą wolną chwilę poświęca dobrowolnej pracy na rzecz dzieci niepełnosprawnych. Bobby to rozumie i akceptuje, ale sam nie chce się zmieniać, nawet po tym, jak Jillian wytyka mu powierzchowność i bezduszność. Wszystko wskazuje na to, że ich miłość nie ma szans.

Chyba że Bobby nie jest aż tak powierzchowny?

A może ona przestanie oczekiwać zbyt wiele.

[Da Capo, 1996] ","
Love to spare ","
1997-01-01 ","
 1997-01-01 ","
126 ","
polski ","
Natalia Wiśniewska ","

Czytałam książki z tej serii jak miałam 13 lat. I wtedy to była magia!:) Nie mogłam się oderwać. Gorąco polecam młodym czytelnikom. Książki lekkie, łatwe i przyjemne, bez poczucia żenady;) 

Czytałam książki z tej serii jak miałam 13 lat. I wtedy to była magia!:) Nie mogłam się oderwać. Gorąco polecam młodym czytelnikom. Książki lekkie, łatwe i przyjemne, bez poczucia żenady;) 



Pokaż mimo to


;

lu.bie 

lu.bie 



Pokaż mimo to


;

89 

89 



Pokaż mimo to


;

Króciutka książeczka bez większych rewelacji. 

Króciutka książeczka bez większych rewelacji. 



Pokaż mimo to


",
"
COLLINS SŁOWNIK ENCYKLOPEDYCZNY MEDYCYNA ",Robert M. Youngson,"
zdrowie, medycyna ",RTW,"
83-86822-53-8 ",,"
COLLINS DICTIONARY OF MEDICINE ","
1997-01-01 ","
1997-01-01 ","
620 ","
polski ",,,
"
U2 - Sprzysiężenie na rzecz nadziei ",Dave Bowler,"
muzyka ",InRock,"
83-85335-40-4 ","
Bestsellerowa biografia jednej z najważniejszych grup rockowych wszech czasów. Od wielu już lat U2 nadają muzyce rockowej ludzką twarz, a ich największy urok polega na tym, że w jednej chwili potrafią być do niczego, by zaraz potem osiągnąć szczyty mistrzostwa, o jakim nawet się nie śniło skomputeryzowanym bywalcom list przebojów. Z tego właśnie powodu fakt, że U2 odnieśli tak wielki sukces, jest bardzo ważny; mówią bowiem wiele o tym, czego najbardziej pragnie duża część rockowej publiczności: o prawdziwym człowieczeństwie. W społeczeństwie, któremu tak trudno jest dziś odnaleźć właściwą drogę, U2 są światłem zachęty, dowodem, że wystawiony in blanco czek nie jest odpowiedzią na wszystkie problemy, są prawdziwą inspiracją dla SPRZYSIĘŻENIA NA RZECZ NADZIEI. ","
U2: a Conspiracy of Hope ","
1997-01-01 ","
1997-01-01 ","
264 ","
polski ","
Katarzyna Malita ","

Rzetelna, bardzo szczegółowa. Dokładnie przedstawia początki zespołu, pierwsze spektakularne sukcesy i ładnie uzupełnia fanowską wiedzę. 

Rzetelna, bardzo szczegółowa. Dokładnie przedstawia początki zespołu, pierwsze spektakularne sukcesy i ładnie uzupełnia fanowską wiedzę. 



Pokaż mimo to


;

Interesująca książka. Polecam! 

Interesująca książka. Polecam! 



Pokaż mimo to


",
"
Wtulinek i Wilgotka ",Tomasz Kubicki,"
literatura piękna ",Anamix,"
9788371660009 ",,,"
1997-01-01 ","
1997-01-01 ",,"
polski ",,,
"
Bezpieczeństwo Internetu. Profesjonalny informator ",Derek Atkins,"
informatyka, matematyka ",Oficyna Wydawnicza LTP,"
8387115045 ","
Ten zwięzły informator wyjaśnia szczegóły tworzenia bezpieczeństwa Internetu i innych sieci. Podaje sposoby nieuchronienia sieci przed naruszeniem jej integralności. 
Wyszczególniono niewystarczające zabezpieczenia w istniejących systemach i konfiguracjach bezpieczeństwa. Pokazano, krok po kroku jak je można przezwyciężyć. 
Opisano w szczegółach takie składniki bezpiecznego systemu jak: demony, nadzór i audyt, IP spoofing i sniffing, zapory ogniowe, szyfrowanie, bezpieczeństwo Javy, bezpieczeństwo CGI i wirusy. 
Zawarto poręczne instrukcje wykorzystania narzędzi takich jak: SATAN, Kerberos i PGP. 
Nieważne czy zamierzasz wprowadzić system bezpieczeństwa Internetu czy też zoptymalizować już istniejący, książka zawiera wszystkie odpowiedzi, których potrzebujesz! ","
Internet Security. Professional Reference ","
1997-01-01 ","
1997-01-01 ","
884 ","
polski ","
Szymon Araczewski ","

Oj, chwilę trwało jej czytanie. I dostałaby zdecydowanie więcej gwiazdek, gdyby nie to, że po prostu technologie, które przedstawia, są już w dużej mierze przestarzałe (DOS, wirusy MBR). Ale warto ją przejrzeć choćby dla zrozumienia podstaw - jak działa zaczytywanie systemu, do czego służą poszczególne demony (przy obecnych prędkościach systemów nikt nawet nie wie, że to cały czas działa w tle!), jak działa wirus w makrze itp. Książka jest napakowana informacjami merytorycznymi, niewiele jest zrzutów ekranów (choć ciekawie popatrzeć znowu na Netscape 2.0 - kto pamięta tę przeglądarkę?), za to dużo kodów i instrukcji. Nie jest to więc pozycja popularnonaukowa, a podręcznik dla administratorów. Choć trudno było się zorientować jakich dokładnie, gdyż każdy rozdział merytoryczny pisany jest przez innego autora i mają przez to różne poziomy szczegółowości. 

Oj, chwilę trwało jej czytanie. I dostałaby zdecydowanie więcej gwiazdek, gdyby nie to, że po prostu technologie, które przedstawia, są już w dużej mierze przestarzałe (DOS, wirusy MBR). Ale warto ją przejrzeć choćby dla zrozumienia podstaw - jak działa zaczytywanie systemu, do czego służą poszczególne demony (przy obecnych prędkościach systemów nikt nawet nie wie, że to... 

więcej



mniej





Pokaż mimo to


",
"
Pour Your Heart Into It: How Starbucks Built a Company One Cup at a Time ",Howard Schultz,"
biografia, autobiografia, pamiętnik ",Hyperion,"
0786883561 ","
The success of Starbucks Coffee Company is one of the most amazing business stories in decades. What started as a single store on Seattle's waterfront has grown into a company with over sixteen hundred stores worldwide and a new one opening every single business day. Just as remarkable as this incredible growth is the fact that Starbucks has managed to maintain its renowned commitment to product excellence and employee satisfaction. ",,"
1997-01-01 ",,"
368 ","
angielski ",,"

Bardzo pozytywnie motywuje do działania. 

Bardzo pozytywnie motywuje do działania. 



Pokaż mimo to


;

-poleganie na innych
-wiara w sukces
-powrót do firmy po zwolnieniu z niej
-przeznaczenie
-rozwój
-wizja
-bycie innym(najlepsza kawa) 

-poleganie na innych
-wiara w sukces
-powrót do firmy po zwolnieniu z niej
-przeznaczenie
-rozwój
-wizja
-bycie innym(najlepsza kawa) 

Oznaczone jako spoiler 

Pokaż mimo to


",
"
Królestwo Zielonej Polany ",Zbigniew Książek,"
literatura dziecięca ",Agencja Reklamowo - Wydawnicza A. Grzegorczyk,"
8386902663 ","
Książka opowiada o chłopcu imieniem Marek, który z wroga przyrody staje się jej oddanym przyjacielem. ",,"
1997-01-01 ","
1997-01-01 ","
64 ","
polski ",,,
"
Sekrety ludzkiego ciała. Oddychanie ",Albert Barillé,"
popularnonaukowa ",De Agostini,"
8387292621 ","
Czy wiesz, że...
...strumień powietrza wydostającego się podczas kaszlu z płuc może osiągać prędkość do 160 kilometrów na godzinę?
...Twoje płuca mają powierzchnię 70 metrów kwadratowych - około 40 razy większą od powierzchni Twojej skóry?
...codziennie wykonujesz około 20 000 oddechów?

Globus i jego przyjaciele zaprowadzą cię do niezwykłego świata płuc. Płuca pozbywają się produktu przemiany materii, jakim jest gaz - dwutlenek węgla, a wzbogacają organizm w życiodajny tlen. Dowiesz się, jak do tego dochodzi i jakie części Twojego organizmu biorą udział w oddychaniu. ","
Respiration ","
1997-01-01 ","
1997-01-01 ","
29 ","
polski ","
Agnieszka Antczak ",,
"
Skalna kołyska ",Jim Crace,"
literatura piękna ",Amber,"
8371694458 ","
Rok 1836. Amerykański żaglowiec osiada podczas sztormu na mieliźnie w pobliżu angielskiego wybrzeża. Załoga jest zmuszona opuścić statek i zejść na brzeg. Obecność rozbitków zakłóca spokój cichej rybackiej wioski. Jeszcze większe poruszenie wywołuje pojawienie się kolejnego nieproszonego gościa... ","
Signals of distress ","
1997-01-01 ","
1997-01-01 ","
216 ","
polski ","
Tomasz Lem ",,
