title,author,categories,publishing,isbn,description,orginalTitle,date,datePol,pages,lang,translator,comments,quotes
"
Ofiara mszy świętej: Wykład dogmatyczny, liturgiczny i ascetyczny dla duchowieństwa i świeckich ",Mikołaj Gihr,"
religia ",brak wydawnictwa,,,"
Heilige Messopfer ","
1933-01-01 ","
1933-01-01 ","
763  ","
polski ","
Adam Kuleszo ",,
"
Theophrastus Paracelsus: jego życie, twórczość i ideologja. ",Wiktor Mirski,"
ezoteryka, senniki, horoskopy ",Hejnał,,,,"
1933-01-01 ","
1933-01-01 ","
51 ","
polski ",,"

Bardzo ciekawa, ale nie dla wszystkich. Dla kogo zatem? Dla tych co już zdążyli zorientować się, że powszechny obraz alchemii i wiary wytworzony przez ""oświecenie"" i pozytywizm, jest wykrzywiony i zakłamany. Kiedyś wiara szła w parze z wiedzą - dziś tylko pozornie usiłuje się wiedzę oderwać od wiary... pozornie, bo to daremny wysiłek. Zdarza się, że naukowiec zdaje sobie z tego sprawę, ale mimo to oficjalnie utrzymuje oderwanie wiedzy od wiary, po to by za kurtyną realizować niecne cele.

Nie jestem jednak w pełni usatysfakcjonowany. Ta pozycja jedynie przybliża postać Paracelsusa. 

Bardzo ciekawa, ale nie dla wszystkich. Dla kogo zatem? Dla tych co już zdążyli zorientować się, że powszechny obraz alchemii i wiary wytworzony przez ""oświecenie"" i pozytywizm, jest wykrzywiony i zakłamany. Kiedyś wiara szła w parze z wiedzą - dziś tylko pozornie usiłuje się wiedzę oderwać od wiary... pozornie, bo to daremny wysiłek. Zdarza się, że naukowiec zdaje sobie z... 

więcej



mniej





Pokaż mimo to


",
"
Bogowie Słowian ",Stanisław Jakubowski,"
albumy ","Drukarnia ""Powściągliwość i Praca""",,"
Druk niniejszy wykonano w drukarni ""Powściągliwość i Praca"" w Krakowie pod kierownictwem Franciszka Szula. Wytłoczono 3,000 egzemplarzy na bezdrzewnym papierze, każdy egzemplarz zawiera 132 drzeworytów, tłoczonych z oryginalnych klocków drzeworytowych, wszystkie egzemplarze nakładu zostały podpisane przez autora, odbito również 15 egzemplarzy na japońskim papierze ""Nagaban Soih"" i ponumerowano w maszynie liczbami od 1 do 15. Wszystkie drzeworyty w egzemplarzach od 1 do 5 tłoczył własnoręcznie sam autor. ",,"
1933-01-01 ","
1933-01-01 ","
58 ","
polski ",,"

Niech mnie ktoś poprawi, jeśli się mylę, ale zdaje się, że książka ""Bogowie Słowian"" Stanisława Jakubowskiego wydana w 1933 r. w nakładzie 3000 egzemplarzy nigdy później już po raz kolejny nie ukazała się w druku. Zadziwiające!!!

Przeciętny Polak, który ukończył przynajmniej szkołę średnią, doskonale zna mitologię starożytnych Greków i Rzymian, a o wierzeniach swoich przedchrześcijańskich przodków wie tyle co nic. Szkoła też jakoś ten temat traktuje po macoszemu...

Chociaż prawdą jest, że tych źródeł jest niewiele, to jednak, jak się okazuje, książki, które przedstawiają ten temat istnieją, ale są lekceważone i spychane na margines. Tym bardziej zachęcam do zapoznania się z tą niewielką książeczką, w której Autor na podstawie dawnych kronik usiłuje odtworzyć słowiański panteon i co ważne, podaje, gdzie dokładnie zlokalizowane były słowiańskie ""kościoły"".

""Bogów Słowian"" rozpoczyna opis świątyni Światowita:

""Kątyna Światowita stała na Rugii w Arkonie, tam, gdzie dziś rozłożyła się wioska Altkirchen. Arkona wznosiła się na szczycie wyniosłego przylądka i była naturalnym grodziskiem, otoczonym z trzech stron urwiskami skalnymi staczającymi się do morza, z czwartej strony zaś chronił je wał mający około 15 metrów wysokości. (...)

Bogaty skarbiec Światowita, w którym były nagromadzone całe stosy drogocennych przedmiotów był źródłem pożądań dla wszystkich sąsiadów. Waldemar II, król duński wiedziony chciwością najechał Rugię i zdobył ją 15. czerwca 1168 r., skarbiec złupił, a posąg Światowita kazał swoim dwom rycerzom Esbernusowi i Sunie zwalić na ziemię, a żołdacy porąbany posąg użyli na opał"".*

Drugim bóstwem był Swarożyc - bóg Słońca - jego świątynia swym położeniem przypominała ateński Akropol.

""Bardzo długie wieki dzierżyli kapłani Swarożyca władzę nad Odrą, Łabą i Wisłą i dopiero w r. 1069 biskup Burchhardt z Halberstadtu, na czele potężnych oddziałów rycerzy niemieckich ogniem i mieczem zniszczył cały kraj Lutyków i Redarów, zdobył Retrę, złupił skarbiec i na świętym koniu Swarożyca wrócił do Niemiec"".*

Następnie Jakubowski wymienia Białoboha i Czarnoboha:

""Oba te bogi, tak Biały, jak też Czarny, miały mieć swe kątyny w Budziszynie na Łużycach, na dwóch przeciwległych górach, które dotychczas noszą nazwę Bielboh i Czarnoboh.

Nazwy tych bóstw znikły z pamięci ludu, lecz ślady ich kultu pozostały w nazwach osad ludzkich i gór, bo Słowianin poświęcał swym bóstwom miejsca wyniosłe; stąd u nas w Polsce mamy nazwy miejscowości Białoboże, Białobożnica, a w Czechach Belbozica"".*

Z kolei kątyny Trigława znajdowały się w: Szczecinie, druga w Braniborze (dzisiejszy Brandenburg) - w kraju Obodrytów i tu ją zniszczono około połowy XII w., trzecia w Wolinie.

""Po zburzeniu świątyni w Szczecinie w r. 1125 św. Otto zabrał posążek Trigława jako trofea, tułów zniszczył, a te trzy głowy posłał do Rzymu papieżowi Kalikstowi, jako świadectwo nawrócenia Pomorzan"".*

Oprócz tego Autor wymienia jeszcze takich słowiańskich bogów i boginie jak: Rugiewit, Jarowit, Prowie, Żywie, Porenut, Perun, Łada, Marzana, Dażboh, Kupało, Stryboh, Wełes, Chors, Mokosz, Perepłut, Jesse, Nija, Lelum, Polelum, Dziewana, Pogada.

Zachęcam do przeczytania książki, bo oprócz przybliżenia wierzeń naszych przedchrześcijańskich przodków, pozwala ona również lepiej zrozumieć niektóre nasze zwyczaje (np.: topienie marzanny, Noc Kupały, itp.). Polecam.

* Źródła cytatów: Stanisław Jakubowski - Bogowie Słowian, Drukarnia ""Powściągliwość i Praca"", Kraków 1933 r. 

Niech mnie ktoś poprawi, jeśli się mylę, ale zdaje się, że książka ""Bogowie Słowian"" Stanisława Jakubowskiego wydana w 1933 r. w nakładzie 3000 egzemplarzy nigdy później już po raz kolejny nie ukazała się w druku. Zadziwiające!!!

Przeciętny Polak, który ukończył przynajmniej szkołę średnią, doskonale zna mitologię starożytnych Greków i Rzymian, a o wierzeniach swoich... 

więcej



mniej





Pokaż mimo to


",
"
Wiatraki Don Chichota: pamiętnik-scenarjusz ",Cezary Jellenta,"
biografia, autobiografia, pamiętnik ",Rapsod,,"
Pamiętnik napisany przez Cezarego Jellentę podczas jego podróży (1926-1933). Obecnie można go przeczytać jedynie w bibliotece POLONA na stronie www.polona.pl. ",,"
1933-01-01 ","
1933-01-01 ","
162 ","
polski ",,"

Wiatraki Don Chichota są dość specyficznym pamiętnikiem, zupełnie innym niż Wielki Zmierzch. Jellenta pisał go podczas swoich podróży i prawdopodobnie z nudów, ponieważ znajdziemy tutaj również wywiady z nim, szkice sylwetek ówcześnie znanych osób. Był on wyzwaniem podczas pisania mojej pracy. Obecnie nie jest możliwym zdobycie fizycznej kopii tego pamiętnika, ale można przeczytać go za darmo w internetowej bibliotece POLONA na www.polona.pl. 

Wiatraki Don Chichota są dość specyficznym pamiętnikiem, zupełnie innym niż Wielki Zmierzch. Jellenta pisał go podczas swoich podróży i prawdopodobnie z nudów, ponieważ znajdziemy tutaj również wywiady z nim, szkice sylwetek ówcześnie znanych osób. Był on wyzwaniem podczas pisania mojej pracy. Obecnie nie jest możliwym zdobycie fizycznej kopii tego pamiętnika, ale można... 

więcej



mniej





Pokaż mimo to


",
"
Źródło samotności ",Marguerite Radclyffe-Hall,"
literatura piękna ",Towarzystwo Wydawnicze „Rój”,,"
Książka Radclyffe Hall ""Źródło samotności"" (wzmiankowana w tłumaczonych na polski książkach innych autorów pod błędnym tytułem ""Studnia samotności""), zaliczana jest do klasyki powieści lesbijskich. Opublikowana została po raz pierwszy w Wielkiej Brytanii w 1928 roku, gdzie uznano ją za obsceniczną, choć nie zawiera żadnych treści erotycznych, i wyrokiem sądowym nakazano zniszczenie wszystkich kopii. W Polsce powieść ukazała się w 1933 roku. To pierwsze i jedyne wydanie. ","
The Well of Loneliness (1928) ","
1933-01-01 ","
1933-01-01 ","
403 ","
polski ","
Adam Ważyk, Jerzy Pański, Karolina Beylin, Andrzej Stawar, Lucjan Szenwald ","

Literacko średnie, ale poznawczo arcyciekawe. Domniemana pierwsza powieść lesbijska na świecie, z epickim rozmachem prezentuje losy androgynicznej przedstawicielki wyższej klasy średniej, Stephen. Ściśle związana z ojcem, którego wcześnie utraciła i odczuwająca wzgardę, a później wręcz ostracyzm matki, decyduje się wyjechać z brytyjskiej prowincji do Paryża i żyć po swojemu. Realizuje się w dwóch związkach z kobietami. Szczególnie ważnym jawi się ten z młodziutką Mary, poznaną w czasie, gdy Stephen wspomaga zranionych na froncie I wojny światowej żołnierzy. Bohaterka robi z czasem imponującą karierę pisarską, ale staje się wyrzutkiem, zmuszona do zawężenia swojego życia do podejrzanych klubików pełnych zatraceńców i narkomanów. Ostatecznie także ""oddaje"" ukochaną Mary przyjacielowi z czasów młodości, by nie łamać jej losu. I zostaje już na dobre sama. Gorzka, podszyta patriarchalną energią i masochistyczną więzią z kościołem, ale niezwykle barwna, choć w warstwie fabularnej to momentami zwyczajnie ckliwy romansik. 

Literacko średnie, ale poznawczo arcyciekawe. Domniemana pierwsza powieść lesbijska na świecie, z epickim rozmachem prezentuje losy androgynicznej przedstawicielki wyższej klasy średniej, Stephen. Ściśle związana z ojcem, którego wcześnie utraciła i odczuwająca wzgardę, a później wręcz ostracyzm matki, decyduje się wyjechać z brytyjskiej prowincji do Paryża i żyć po... 

więcej



mniej



Oznaczone jako spoiler 

Pokaż mimo to


;

Literacko naprawdę słaba, ale wciąga, dlatego trudno wystawić sprawiedliwą ocenę. 

Literacko naprawdę słaba, ale wciąga, dlatego trudno wystawić sprawiedliwą ocenę. 



Pokaż mimo to


;

do przeczytania:
http://chomikuj.pl/zrodlo_samotnosci 

do przeczytania:
http://chomikuj.pl/zrodlo_samotnosci 



Pokaż mimo to


;

Przeczytałam książkę dzięki uprzejmości forumowej koleżanki TrollBobic, która wrzuciła skany na chomika. Szalenie trudno o oryginalną wersje papierową po Polsku. Oprócz tej którą posiada TrollBobic, są jeszcze dwa egzemplarz w Bibliotece Narodowej, których rzecz jasna nie można wypożyczyć. Krąży jeszcze jakieś ksero, ale mnie nie udało się go zdobyć, bo akurat zaginęło właścicielowi.

Samo tłumaczenie powieści jest dość niedbałe, a pod osobą tłumacza kryje się ciało zbiorowe, ale co to ma za znaczenie w przypadku książki, której o wydanie nikt się nie pokwapił od 1933 roku. Bardzo cenna jest też przedmowa Ireny Krzywickiej w kontekście czasu, w której została napisana, otwartości umysłu i zrozumienia dla spraw seksualności osób o niestandardowej orientacji.

Powieść jest próbą opowiedzenia, zwrócenia uwagi na problemu z jakim borykają się osoby nieheteroseksualne w społeczeństwie zdominowanym przez heteronormy.

W postaci bohaterek, możemy zidentyfikować rzeczywiste osoby tamtych czasów, i tu najczęściej pojawia się skojarzenie z Gertrudą Stein jako Stephen Gordon, która po wyjeździe z ukochanego Morton zamieszkuje w Paryżu na rue Jacob nr 20, gdzie autentycznie, przez 60 lat Natalie Clifford Barney prowadziła salon literacki. Jeżeli mamy na to ochotę, możemy doszukiwać się analogii fikcyjnych osób do ich autentycznych postaci z epoki, ale nie w tym rzecz, żeby rozpoznać kto kim jest. Główny problem to złożoność relacji na tle historyczno-społecznym w odniesieniu do tożsamości płciowej. 

W książce Radcllife Hall zdecydowanie przedstawia swój punkt odniesienia, co do pewnego rodzaju zachowań, czyli męskiego upodobania do stroju i charakteru jej osoby, co wówczas było bardzo niebezpieczne, bo co innego ""fanaberia"" kobiet i ""przebieranki"", a co innego jawna deklaracja swojej lesbijskości, na dodatek w męskim stroju dla satysfakcji emocjonalnej. To rzadko spotykana jak na ówczesne czasy postawa, to i dziś trudne dla wielu. Dziś transwestytyzm jest pojęciem znanym, chociaż nadal napiętnowanym, ale nie taj jak sto lat temu, to zjawisko było nowe, całkowicie nie zrozumiałe i dopiero definiowane.
Źródło samotności, czy też Studnia samotności, to stan, na który skazane są nasze bohaterki, stan z którego chciały by sie wydobyć, ale tkwią w niemocy, uwięzione w konwenansach. 

Nie podejmuję sie oceny tej książki w ilości przyznania gwiazdek, bo literackość tekstu nie ma dla mnie w tym wypadku większego znaczenia. 

Przeczytałam książkę dzięki uprzejmości forumowej koleżanki TrollBobic, która wrzuciła skany na chomika. Szalenie trudno o oryginalną wersje papierową po Polsku. Oprócz tej którą posiada TrollBobic, są jeszcze dwa egzemplarz w Bibliotece Narodowej, których rzecz jasna nie można wypożyczyć. Krąży jeszcze jakieś ksero, ale mnie nie udało się go zdobyć, bo akurat zaginęło... 

więcej



mniej





Pokaż mimo to


",
"
Rodzina Frontenac ",François Mauriac,"
literatura piękna ",Wydawnictwo Tygodnika Ilustrowanego,,"
Dla Blanki Frontenac, wdowy z pięciorgiem dzieci, szczęście osobiste nie istnieje. Jedyną istotną sprawą jest funkcjonowanie dla wspólnego dobra i w interesie rodziny. Po latach, Jan-Ludwik, najstarszy syn, doceni te silne więzy krwi. Pomimo własnych aspiracji, przejmie rodzinny biznes i stanie się właścicielem fortuny, chroniąc interesy rodzeństwa oraz tajemnicę Frontenac.
Rodzina Frontenac jest powieścią o dzieciństwie i utraconym raju, o matczynej i braterskiej miłości, o misji pokoleń, o rozdarciu między dobrem i złem, obowiązkiem i marzeniami, przeszłością i przyszłością, poczuciem grzechu i rozżalenia. Jest obrazem zjednoczonej rodziny i hołdem dla niej. ","
Le Mystère Frontenac ","
1933-01-01 ","
1933-01-01 ","
240 ","
polski ","
Maria Rafałowicz-Radwanowa ","

Dodając tę książkę nie zwróciłam uwagi na fakt, że znajduje się ona już na portalu pod tytułem ""Tajemnica Frontenaków""(1976). 
Z informacji w sieci wynika, że kolejne wznowienia były wydawane również w przełożeniu Marii Rafałowicz-Radwanowej. 

Dodając tę książkę nie zwróciłam uwagi na fakt, że znajduje się ona już na portalu pod tytułem ""Tajemnica Frontenaków""(1976). 
Z informacji w sieci wynika, że kolejne wznowienia były wydawane również w przełożeniu Marii Rafałowicz-Radwanowej. 



Pokaż mimo to


",
"
Wiga-Ljot i Wigdis ",Sigrid Undset,"
klasyka ",Towarzystwo Wydawnicze „Rój”,,"
Stylizowana na sagę. 
Vigdis to twarda kobieta, która nie wybaczyła mężczyźnie gwałtu jakiego na niej dokonał. Doprowadziła do tego, że jej nieślubny syn zabił swego ojca i jednocześnie jej oprawcę. Vigdis zostaje sama na starość, syn odjeżdża wręczywszy jej odcięta głowę winowajcy. ","
Fortellingen om Viga-Ljot og Vigdis ","
1933-01-01 ","
1933-01-01 ","
254 ","
polski ","
Joanna Rudzka ",,
"
Przebudowa społeczna ",Bertrand Russell,"
nauki społeczne (psychologia, socjologia, itd.) ",Rój,,"
""Zamiarem moim jest przedstawić w tych szkicach filozofię polityczną, opartą na przekonaniu, że w kształtowaniu życia ludzkiego impuls ma większe znaczenie, niż świadoma działalność. Większość impulsów można podzielić na dwie grupy: na impulsy zachowawcze i impulsy twórcze..."" ","
Principles of Social Reconstruction ","
1933-01-01 ","
1933-01-01 ","
221 ","
polski ","
Antoni Pański ",,
"
Świat dziewcząt: opowiadania dla młodych panienek ",Jane Zawiska,"
literatura młodzieżowa ",brak wydawnictwa,,"
Spis opowiadań zawartych w zbiorku:
- Chatka,
- Trzy gracje,
- Spisek czwartej klasy,
- Staroświecki zegar,
- Wyścig czasu,
- Jadzia - inżynier,
- Amatorki duchów,
- Przygody Wery z Indianami,
- Bielas,
- Wakacje na świeżym powietrzu,
- Kłębek szczęścia,
- Tajemniczy pokój,
- Liki się stara.  ","
Świat dziewcząt: opowiadania dla młodych panienek ","
1933-01-01 ","
1933-01-01 ","
238 ","
polski ","
Janina Zawisza-Krasucka ",,
"
Hellada i Roma w Polsce ",Tadeusz Sinko,"
językoznawstwo, nauka o literaturze ",Państwowe Wydawnictwo Książek Szkolnych we Lwowie,,"
PODTYTUŁ: Przegląd utworów na tematy klasyczne w literaturze polskiej ostatniego stulecia.

PRZEGLĄD TREŚCI



Tematy antyczne w średniowieczu. W renesansie. W epoce baroku.Za Stanisława Augusta Nieaktualność tych dzieł

ROZDZIAŁ I : Antyk trójcy romantycznej

Grodek apostołem neohclleni/mu. Ideały neo-hellenizmu. Antyczne poematy romantyków an­gielskich. Niemcy. Francuzi. Filomaci. Mickiewicz. Słowacki. Krasiń­ski

ROZDZIAŁ II: Pobudki tyrtejskie

Ujejskiego „Maraton"". Pajgcrta „Kadmea""

Inne wiersze.Anczyca „Tyrteusz''. Kraushara „Arion"". Hordysza „Tyrtej""

ROZDZIAŁ III : K l a s y c z n y I a u r N o r w i d a .

Tragedia ""Tyrtej''. A Dorio ad Pryggium. Poglądy na sztukę grecką. Cycero. Empenides. Ruiny. Pompeja. Wzroki. Juljusz Cezar. Kleopatra. Słodycz . Dwa męczeństwa. Quidam. Sody o klasykach (109). - - Lenartowicz „Sędziowie ateńscy""

ROZDZIAŁ IV: Czciciele piękna
Nowe oświetlenie Grecji. Żraichowskiej „Po­gadanka"". Faleńskicgo drobne wiersze
Althea. Sowiński. K. Brzozowski. Polewka (W Kulczycki). Asnyk K. M. Górski. J. Wcyssenhoff

ROZDZIAŁ V: Rzymskie powieści Kraszew­skiego 

Caprae i Roma. Rzym za Nerona 

ROZDZIAŁ VI: Grecja pozytywistów

Świętochowskiego„Antea"". Pauzanjasz. Allegorje. Aspazja. Konopnickiej „Prometeusz i Syzyf"". „Promeleusz"". Niemojewskiego.""„Wesele Promceteusza"" Orkana . Konopnickiej Hypatia. „W pirejskim porcie"" Kalokagathos. Hellenika. Italia. Fatum do Lykofrona Orzeszkowej „Myrtala""Drobne powiastki Sienkie­wicza „Quo Vadis"". Drobiazgi klasyczne Choiński

ROZDZIAŁ VII: Helleńskie wizje Młodej Polski i jej epigonów

K. Tetmajer. L. Rydel. J. Kasprowicz . L. Staff . J. Wiśniewski. J. Czaraowski . F. J. Galiński . J. Pietrzycki. S. Wyspiański

ROZDZIAŁ VIII: W poszukiwaniu starych źródeł dla nowego życia

Museion. L. H. Morstin. K. H. Rostworowski. T. Konczyński. J. Żuławski. M. Szukiewicz.

W. Kozicki. E. Jędrkicwicz . T. Czyżewski. J. N. Miller. L. Rygier. U. Hulrymowicz. F. Płażek.

E. Zegadłowicz

ROZDZIAŁ IX: Pod znakiem Dionizosa .

J. Tuwira. J. Iwaszkiewicz . Z. Karski. J. Braun . W. Grubiński. W. Zambrzycki. S. Jazgot. Wierzyńskicgo „Laur olimpijski"" . F. Janczyk. II. Malewska. J. Pa-randowski. T. Zieliński. Filomata.

Skorowidz autorów i tematów ",,"
1933-01-01 ","
1933-01-01 ","
398 ","
polski ",,,
