title,author,categories,publishing,isbn,description,orginalTitle,date,datePol,pages,lang,translator,comments,quotes
"
Kąty ",Artur Dudziński,"
literatura piękna ",Liberum Verbum,"
9788395121500 ","
""Kąty"" są barwnym hymnem sławiącym dzieciństwo. Niepozbawione są jednak zadumy i refleksji nad przemijaniem. Wiodą nas przez dzieciństwo chłopca od jego najwcześniejszego wspomnienia do śmierci ukochanego dziadka. Śmierć tak bardzo bliskiego mu człowieka wprawia w ruch wnętrze chłopca, które staje się odtąd piecem alchemicznej przemiany otaczającej go rzeczywistości.
Czy w rodzinie możliwa jest przyjaźń?
Obrazy tej prozy tańczą, a ruch, zmysłowość i kolorystyka są jej nieodłącznymi atrybutami.
""Kąty"" zdążyły uzyskać szczery aplauz literackiego miesięcznika ""Twórczość"" oraz wielu czytelników manuskryptu. ",,"
2018-01-01 ","
2018-01-01 ","
87 ","
polski ",,"

„Wybiegam z domu. Pokrywa mnie widoczna zieleń roślin. Rozpuszczam się w słonecznikach. Czarnymi ziarnami spoglądam, czy ktoś nie nadchodzi. Cienie kwiatów całują delikatniej niż mama.”
Słowa pochodzące z książki pt. „Kąty” Artura Dudzińskiego zdają się być idealnym wprowadzeniem do recenzji. Na pierwszy rzut oka jest ona poetyckim powrotem do zapomnianego dzieciństwa, kiedy jednak dokładniej zagłębmy się w fabułę dostrzeżemy wiele głębokich przemyśleń dotyczących przemijania, celu życia, czy pojmowania rzeczywistości. Czytając książkę zapewne każdy miał ochotę powrócić do czasów swojej młodości, jak również uciec od prozy życia i ponownie powrócić do czasów, w których dom stawał się tajemniczym labiryntem, który codziennie odkrywa się na nowo, stara chata za domem zakazanym i jednocześnie fascynującym miejscem, w którym czają się potwory, a największym zmartwieniem, jest piec, który w oczach dziecka staje się przerażającym stworem żywiącym się myszami. Narrator, mimo swojego młodego wieku jawi się nam niczym romantyczny pielgrzym, który odbywając samotne wędrówki po ogrodzie dziadków odkrywa piękno natury i próbuje zrozumieć enigmatyczny świat dorosłych. Niezwykle wrażliwy, skupia się na pozornie zwykłych szczegółach, lecz dostrzega w nich więcej, niż przeciętny człowiek. To te nic nie znaczące rzeczy okazują się najbardziej niezwykłe. Rzeczywistość mu nie wystarcza, chce czegoś więcej. Wewnętrzne monologi narratora nadają książce niezwykły charakter. Ponadto jego wiek pozwala nam wczuć się w niezwykły sposób myślenia dziecka. Jego myśli są czyste i nieskalane emocjami, na które narażony jest każdy człowiek w czasie dorosłego życia. Wykorzystując tę niewinność myśli autor podnosi niezwykle istotny problem, który dotyczy każdego z nas. „Dlaczego dorośli nie prowadzą dalej swoich dziecięcych pamiętników? A co jeśli je zgubili, dlaczego ich nie szukają? Nie chcą mieć, przez wspomnienia, pięknego i dorosłego życia?” Książka przypomina nam tę dziecięcą perspektywę i inne, magiczne spojrzenie na świat. Ponadto, nawołuje do powrotu, do tego sposobu myślenia. Słowa autora uświadamiają nam fakt, że dorośli zapominają o tym, że w przeszłości również byli dziećmi, jednak w codziennym zgiełku i monotonii porzucają dziecięce marzenia i fascynacje otaczającym światem. Ludzi nie interesuje już prawda i piękno. Ich życie opiera się na kłamstwach i rutynie. Wrażliwość zostaje zapomniana, ponieważ świat oczekuje od nich zrezygnowania ze swoich pamiętników oraz skupienia się na wartościach materialnych. W pogoni za przyszłością i lepszym życiem odrzucają przeszłość. To właśnie w ten sposób przedstawieni są pozostali bohaterowie książki. Babcia, która jest nastawiona niemal wrogo do narratora, przez większość czasu mówi w niezrozumiałym dla niego niemieckim języku. Matka, całkowicie pozbawiona miłości i ciepła, oraz wiecznie nieobecny ojciec. Postacią, która zdaje się łączyć oba światy jest dziadek, jedyna osoba, która rozumie narratora. W jego oczach jest kimś w rodzaju przewodnika, mentora, a nawet czarodzieja, dla którego nie ma rzeczy niemożliwych. To właśnie dlatego, śmierć jedynego człowieka, który był bliski sercu chłopca jest tak dużym ciosem i wywołuje chaos w jego życiu.
„Kąty” to również uczta dla wielbicieli prozy literackiej. Język książki oraz sposób kreacji rzeczywistości od razu przywodzi na myśl „Sklepy Cynamonowe” Brunona Schulza. Artur Dudziński niemal maluje słowami, barwy i światło pełnią bardzo ważną rolę w fabule. Wszystko ma swój określony kolor, a natura zdaje się być żywym organizmem. Jej szczegółowe opisy stanowią retardację akcji i nadają jej mitycznego i onirycznego charakteru. 
Przenikające się pory roku i niejednorodna przestrzeń domu są dla chłopca centrum jego prywatnego mikrokosmosu. Podczas jego licznych wędrówek po domu na jego drodze pojawiają się nowe pokoje i miejsca, o których wcześniej nie miał pojęcia i nie może się do nich dostać. Jednak zarówno dom jak i otaczający go ogród są miejscem, w którym bohater czuje się najbezpieczniej i może się całkowicie zanurzyć w swojej wyobraźni, nie będąc ocenianym przez nikogo. Mały chłopiec skontrastowany z wieczną, wszechmocną naturą wydaje się marnym i przemijalnym bytem. To właśnie przyroda i prostota zdają się być według niego kluczem do szczęśliwego życia. To ją widzi autor w zwykłych, codziennych przedmiotach, czy sennych krajobrazach. Jest ona synonimem naturalności, którą zdaje się uważać jako najważniejszą cechę. Największym zagrożeniem dla niej jest jednostajność życia, schematyzm oraz postęp cywilizacyjny, który powoli sączy się do starej chaty poprzez stale włączony telewizor, zagłuszający rozmowy między domownikami, szczere uczucia oraz rodzinne ciepło. 
Już od pierwszych stron lektury czytelnik zdaje sobie sprawę, że „Kąty” nie są przeznaczone do bezrefleksyjnego, powierzchownego spojrzenia. Jest to książka nietypowa i wymagająca. Nie posiada ona wartkiej fabuły i barwnych postaci. Odbiorca jest zmuszony do głębokiej analizy, aby odkryć podane ukryte bogactwo treści. Niestety, to właśnie przez tę nieoczywistość autor może często spotkać na swojej drodze literackiej nieprzychylne opinie ludzi, którzy preferują książki konwencjonalne oraz proste w odbiorze. Jestem jednak pewna, że dla osób, które są zdolne do poświęcenia większej ilości czasu na odkrywanie tajemnic świata „Kątów” i są w stanie docenić bogactwo językowe, jak również ich magiczną atmosferę, ta pozycja sprawdzi się idealnie. 

„Wybiegam z domu. Pokrywa mnie widoczna zieleń roślin. Rozpuszczam się w słonecznikach. Czarnymi ziarnami spoglądam, czy ktoś nie nadchodzi. Cienie kwiatów całują delikatniej niż mama.”
Słowa pochodzące z książki pt. „Kąty” Artura Dudzińskiego zdają się być idealnym wprowadzeniem do recenzji. Na pierwszy rzut oka jest ona poetyckim powrotem do zapomnianego dzieciństwa,... 

więcej



mniej





Pokaż mimo to


",
"
Pixel nr 33 (01/2018) ",Redakcja magazynu Pixel,"
czasopisma ",Idea Ahead,"
23917962 ",,,"
2018-01-01 ","
2018-01-01 ",,"
polski ",,,
"
Kamasutra ",praca zbiorowa,"
poradniki ",P.H.W. Fenix,"
9788379323869 ","
Odkryj tajniki seksu i wkrocz w fascynujący świat zmysłowych doznań. Wydanie to zawiera nie tylko opisy klasycznych indyjskich pozycji, ale także porady dotyczące urozmaicenia życia erotycznego. Doznaj seksualnych uniesień, stosując różnorodne techniki zbliżenia, wprowadź nowe erotyczne obyczaje, a otworzysz drzwi do komnaty rozkoszy. Śmiałe, pełne namiętności i bardzo podniecające zdjęcia z pewnością pobudzą wyobraźnię i zachęcą do seksualnych grzeszków. ","
Kamasutra ","
2018-01-01 ","
2018-01-01 ","
162 ","
polski ",,"

""Ta książka wprowadzi was w fascynujący świat zmysłowych doznań, które mogą być udziałem każdego"". Każdy może swoje życie erotyczne udoskonalić, ubarwić lub zmienić na lepsze. Jak to zrobić? Ta książka podpowie, pomoże i doradzi w tej materii.
To poradnik i swego rodzaju album zdjęciowy jednocześnie. Najważniejsze zalety, atuty tej publikacji są trzy. Po pierwsze jest to książka pięknie, starannie i estetycznie wydana. Po drugie: oprócz krótkiego wstępu (z którego pochodzi pierwsze zdanie niniejszej opinii) zawiera opisy około pięćdziesięciu pozycji seksualnych oraz około sześćdziesiąt porad dotyczących życia erotycznego. Większość pozycji jest tylko krótko i zwięźle opisana i nie ukazana na ilustracjach lub zdjęciach, lecz opisy są w większości przypadków przystępne i wystarczające do odtworzenia pozycji. Wszystkie porady są warte uwagi, warte zastosowania w praktyce. Po trzecie: książka wypełniona jest zmysłowymi, erotycznymi, świetnymi zdjęciami o dużym formacie (zazwyczaj jedno zdjęcie zajmuje dwie strony).
Wszystko tu współgra i tworzy książkę, którą czyta się oraz ogląda z przyjemnością. Za udany całokształt wystawiam wysoką ocenę. Interesujący, ciekawy, wyróżniający się także pod względem wizualnym poradnik. 

""Ta książka wprowadzi was w fascynujący świat zmysłowych doznań, które mogą być udziałem każdego"". Każdy może swoje życie erotyczne udoskonalić, ubarwić lub zmienić na lepsze. Jak to zrobić? Ta książka podpowie, pomoże i doradzi w tej materii.
To poradnik i swego rodzaju album zdjęciowy jednocześnie. Najważniejsze zalety, atuty tej publikacji są trzy. Po pierwsze jest to... 

więcej



mniej





Pokaż mimo to


",
"
The Ape that Understood the Universe: How the Mind and Culture Evolve ",Steve Stewart-Williams,"
popularnonaukowa ",Cambridge University Press,"
9781108348140 ","
The Ape that Understood the Universe is the story of the strangest animal in the world: the human animal. It opens with a question: How would an alien scientist view our species? What would it make of our sex differences, our sexual behavior, our child-rearing patterns, our moral codes, our religions, our languages, and science? The book tackles these issues by drawing on ideas from two major schools of thought: evolutionary psychology and cultural evolutionary theory. The guiding assumption is that humans are animals, and that like all animals, we evolved to pass on our genes. At some point, however, we also evolved the capacity for culture - and from that moment, culture began evolving in its own right. This transformed us from a mere ape into an ape capable of reshaping the planet, travelling to other worlds, and understanding the vast universe of which we're but a tiny, fleeting fragment. ","
The Ape that Understood the Universe: How the Mind and Culture Evolve ","
2018-01-01 ",,"
378 ","
angielski ",,,
"
Powstanie Warszawskie. Powstanie we wrześniu ",Szymon Nowak,"
historia ",Edipresse,"
9788379895557 ",,,"
2018-01-01 ","
2018-01-01 ","
64 ","
polski ",,,
"
Trzeci migdał ",Mirka Szychowiak,"
poezja ","Wydawnictwo j, Jacek Bierut","
0000000000000 ",,,"
2018-01-01 ","
2018-01-01 ",,"
polski ",,"

(…) Tematyka wierszy pomieszczonych w ostatniej książce pt. Trzeci migdał „krąży” formalnie wokół zdrowia, chorób, doktora i wizyt domowych; jednak wśród tego medycznego zamieszania dzieje się coś więcej, nie o somatyczne dolegliwości tu chodzi, przynajmniej nie tylko: „Gdzie zgubił się ten pięknie zaplanowany świat / wypełniony niekoniecznie mną po brzegi? / Ocknęłam się w momencie, kiedy już mnie / nie ma w spisie rzeczy nieodnalezionych. / W innych rejestrach też jestem skreślona” [Krucha]. Doktor ma tu do wysłuchania wiele historii i dowiaduje się o wielu dolegliwościach: „Dzisiaj przyszłyśmy obie, bez naszego męża i dzieci. / Mamy ze sobą problem i nie jest wesoło, doktorze, // bo od pewnego czasu nie mieścimy się w jednym / ciele. Ona mówi jestem coraz młodsza, tylko nasze / dzieci się starzeją, a ja patrzę w lustro i przecież / widzę, że poszłam mocno do przodu. Poszłyśmy” [My (wizyty domowe)].
(…)
Izabela Fietkiewicz-Paszek, „poza mainstreamem”, kwartalnik elewator, nr 29 (3/2019)
Link do całego artykułu o poezji Mirki Szychowiak:
http://alternet.poezja-art.eu/artykuly/recenzje-i-omowienia-ksiazek-poetyckich/prosze-nie-plakac-jeszcze-sie-tu-pokrece-o-pisaniu-mirki-szychowiak/

Karol Maliszewski: Twoje książki mają bardzo dobre, trafione tytuły. Kiedy dochodzi do wyboru tytułu? Jak to było z Trzecim migdałem?

Mirka Szychowiak: Ten tytuł czekał na pełną książkę kilka lat. O trzecim migdale dowiedziałam się przypadkiem, jadąc autobusem. Ktoś opowiadał o jakimś zabiegu, ktoś się bał operacji, która była konieczna. Podobał mi się zlepek słów trzeci migdał, ale musiałam się dowiedzieć dokładnie, co w trawie piszczy. I okazało się, że trzeci migdał to dość popularne określenie, które dotyczy większej ilości tkanki chłonnej, jaka gromadzi się w górnej części gardła. Ma duże znaczenie w ochronie organizmu przed bakteriami i innymi czynnikami chorobotwórczymi i w pewien sposób przystosowuje układ immunologiczny człowieka do otaczającego środowiska. Trzeci migdał powinien zanikać po ósmym roku życia, ale okazuje się, że nie zawsze. I wtedy, w przeciwieństwie do lat wcześniejszych, kiedy stanowił ochronę dla organizmu, zaczyna być jego wrogiem, gdyż jego przerost jest przyczyną wielu chorób, których skutki można odczuwać do końca życia. Czy mógł być lepszy tytuł dla mojej nowej książki niż Trzeci migdał?

cały wywiad: http://www.literackapolska.pl/kilka-pytan-do/mirke-szychowiak-pytamy-o-trzeci-migdal/ 

(…) Tematyka wierszy pomieszczonych w ostatniej książce pt. Trzeci migdał „krąży” formalnie wokół zdrowia, chorób, doktora i wizyt domowych; jednak wśród tego medycznego zamieszania dzieje się coś więcej, nie o somatyczne dolegliwości tu chodzi, przynajmniej nie tylko: „Gdzie zgubił się ten pięknie zaplanowany świat / wypełniony niekoniecznie mną po brzegi? / Ocknęłam się w... 

więcej



mniej





Pokaż mimo to


",
"
Obrazkowe zgadywanki Zoo ",Lucas Gareth,"
literatura dziecięca ",Firma Księgarska Olesiejuk,"
9788327474667 ","
Sięgnij po pełną śmiesznych obrazków książkę i baw się - szukaj mniejszych i większych szczegółów, licz detale, odpowiadaj na pytania. Każda bajecznie kolorowa strona to świetny test na spostrzegawczość. ","
Zoo. Picture Puzzle Book ","
2018-01-01 ","
2018-01-01 ","
32 ","
polski ","
Anna Bańkowska-Lach ",,
"
Autobiografia. Polskie losy na krańcach świata ",Kira Banasińska,"
biografia, autobiografia, pamiętnik ",Tako,"
9788365480446 ","
Kira Banasińska z domu Ćwirko-Godycka (Witebsk 1899 – Hajdarabad 2002) była malarką, fotografką, zajmowała się filmem, projektowała i wytwarzała zabawki i pomoce szkolne. Przeżyła długie, fascynujące, pełne niebezpieczeństw życie, rozpięte między Syberią w przedrewolucyjnej i rewolucyjnej Rosji, Mandżurią, Japonią i Indiami, spędzając w odrodzonej Polsce zaledwie kilka lat. Jako żona polskiego konsula Eugeniusza Banasińskiego w Bombaju i przedstawicielka Czerwonego Krzyża odegrała wybitną rolę w niesieniu pomocy tysiącom polskich uchodźców, którzy przybyli ze Związku Radzieckiego do Indii, w tym zwłaszcza dzieciom, organizując transporty z Aszchabadu do Bombaju.
Stąd jej Autobiografia jest jednym z ważniejszych świadectw polskich losów i historii XX wieku. Jest też przyczynkiem do dziejów sztuki polskiej, przywołując mało znane fakty dotyczące wystaw Kiry w Polsce międzywojennej, recepcji jej twórczości malarskiej i życia artystycznego. ",,"
2018-01-01 ","
2018-01-01 ",,"
polski ",,,
"
Nomada ",Sylwester Gołąb,"
poezja ",Wojewódzka Biblioteka Publiczna i Centrum Animacji Kultury w Poznaniu,"
9788365772381 ","
Gusła

człowieku
w każdym miejscu w którym krzyżują się
wir z szumem
wypalony zostaniesz jak drewno
jak Aniela Mrowcowa nad głowami dzieci uniesiesz popiół
i nie powstanie więcej żadna zasada ani odczyn więc
przylgniesz do bezdroży jak do szczęścia
czekając na zmrok od czeskiej strony Karkonoszy



Nomada

o każdą rzecz ubiegamy się w kolejkach
i po dwa razy gubimy w życiu
jedziemy przez Opole
wieziemy piec
naczepę ziemniaków wydartych ziemi
za parę lat skończy się ojczyzna ludowa
ojciec umrze na nocnej zmianie
przyniosą nam jego skórzany pasek neseser
nadgryzioną kanapkę z ogórkiem
naniosą pyłu nie domkną drzwi zaprowadzą do prosektorium
z okna obserwować będę budynki
zakładu przeróbki
szyb przebijający półmrok
dwudziestą pierwszą gwiazdę nowej konstelacji

a tymczasem jedziemy przez budzące się Gliwice
dom opuszczony przez Hackmanów
dom opuszczony przez nas stoi u podnóża wulkanu



Poczciwość

mógłbym wylewać żółć albo zbierać wodę z liści
bananowca pić piwo pod stacją paliw
mógłbym również pisać wiersze
polerować liść dębu w czasie malarii
mieć jakiś punkt zaczepienia i wyrazistość histeryczną
przyjąć was w progu z punktu widzenia ślepej kuny
wznieść się na wysokość pośladków najładniejszej we wsi
mógłbym to wszystko
ale mówię wam

poczciwym gnojem jestem

(fragmenty książki) ",,"
2018-01-01 ","
2018-01-01 ","
72 ","
polski ",,,
"
Shimmer i Shine. Dinozaur w ogrodzie ",praca zbiorowa,"
literatura dziecięca ",Media Service Zawada,"
9788379949014 ",,,"
2018-01-01 ","
2018-01-01 ","
23 ","
polski ",,"

Kolejna książeczka z serii przygód niesfornych dżinów Shimmer i Shine. Tym razem telewizyjni bohaterowie Zac i Leah szukają zaginionej zabawki-dinozaura Zaca. Z pomocą dziewczynce przychodzą siostry dżiny. Oczywiście jak to one, przy spełnianiu kolejnych życzeń Leah pomyliły się, doprowadzając swoim czarami do niejednej zabawnej sytuacji. Co wyniknie z tych pomyłek? Jak dinozaur Artek przyczyni się do odnalezienia zabawki Zaca? No i jak można wytresować dużego dinozaura? Tego wszystkiego dowiecie się z powyższej lektury. Fani tej bajki będą zachwyceni. Książeczka ma bardzo fajne kolorowe ilustracje, jest krótka i dynamiczna. 
Opowiadanie na podstawie odcinka ""Zabawy z dinozaurem"". 

Kolejna książeczka z serii przygód niesfornych dżinów Shimmer i Shine. Tym razem telewizyjni bohaterowie Zac i Leah szukają zaginionej zabawki-dinozaura Zaca. Z pomocą dziewczynce przychodzą siostry dżiny. Oczywiście jak to one, przy spełnianiu kolejnych życzeń Leah pomyliły się, doprowadzając swoim czarami do niejednej zabawnej sytuacji. Co wyniknie z tych pomyłek? Jak... 

więcej



mniej





Pokaż mimo to


",
