title,author,categories,publishing,isbn,description,orginalTitle,date,datePol,pages,lang,translator,comments,quotes
"
Hermeneia czyli Objaśnienie sztuki malarskiej ",Dionizjusz z Furny,"
sztuka ",Wydawnictwo Uniwersytetu Jagiellońskiego,"
82-233-1648-1 ","
Zapraszamy do fascynującego odkrywania sztuki pisania ikon „od kuchni’ na podstawie jednego z najcenniejszych źródeł historycznych, przekazujących warsztat pracy ich twórców wykorzystywany na przestrzeni wieków.

Podręcznik Dionizego z Furny ma charakter uniwersalny i zarazem praktyczny, pisany był bowiem przez człowieka czynnie uprawiającego malarstwo, o dużym doświadczeniu i wiedzy warsztatowej, ujawniającej się w uporządkowanym sposobie reprezentacji materiału i fachowej terminologii. Swoje uwagi i wskazania formułuje w sposób klarowny i zwięzły, zwracając się bezpośrednio do potencjalnego czytelnika, co wyraźnie wzmacnia dydaktyczny walor tekstu. Równie jasny i logiczny jest układ całości, uporządkowany według ściśle określonego kryterium, wyznaczonego praktyką malarską. Podręcznik Dionizego podzielony jest na dwie zasadnicze części: technologiczną i ikonograficzną, poprzedzone modlitewną inwokacją do Matki Boskiej i krótkim wstępem „Od Autora”. 

(Ze Wstępu dr hab. M. Smorąg - Różyckiej) ","
Hermīneia tīs zōgrafikīs technīs ","
2004-01-01 ","
2004-01-01 ","
320 ","
polski ","
Ireneusz Kania ",,
"
Sny księdza Bosko ",Pietro Zerbino,"
religia ",Wydawnictwo Salezjańskie,"
978-83-7201-170-1 ","
Napisano kiedyś, że mówienie o życiu księdza Bosko bez wspominania jego snów, to jak mówienie o życiu Jezusa bez opowiadania o Jego przypowieściach. Na pierwszy rzut oka może dziwić, że człowiek tak konkretny jak ksiądz Bosko przywiązywał wielką wagę do swoich snów; ale zdumienie mija, kiedy analizuje się charakter oraz treść tych snów. Oto tylko niektóre przesłania, składające się na wątek tych nocnych objawień: walki i zwycięstwa Kościoła; stan sumienia jego wychowanków; apostolat, gdzie w przyszłości będą pracować jego duchowi synowie; dynamiczny rozwój rodziny zakonnej; przesuwające się szeregi młodzieży z różnych regionów, mówiące różnymi językami, o odmiennym kolorze skóry; objawienia Matki Bożej, która to albo pokazuje mu przyszłość jego Rodziny, albo rozpościera swój płaszcz nad całą chroniącą się pod niego młodzieżą; osoby nieznane, przychodzące do domu i przynoszące zapowiedź śmierci – spełnią się one dokładnie; najbliższa i daleka przyszłość misji salezjańskich w świecie, itd. Sny księdza Bosko posiadają dwie wyjątkowe cechy, odróżniające je od zwykłych snów. Pierwsza to logiczny i uporządkowany rozwój obrazów; drugą stanowi objawienie się rzeczy tajemnych i przepowiadanie przyszłości. Kiedy ksiądz Bosko opowiadał swoje sny, nie słyszało się ani jednego chrząknięcia, ani nawet najlżejszego szmeru. Wrażenie tych opowiadań utrzymywało się żywe przez całe tygodnie i miesiące; a wraz z nim następowały prawdziwe nawrócenia młodych łobuziaków. ","
Sogni di Don Bosco ","
2004-01-01 ","
2004-01-01 ","
288 ","
polski ","
Alicja Lis ","

Każdy z nas miewa sny. Jedne są przyjemne i miłe o innych chcielibyśmy jak najszybciej zapomnieć. Marzenie senne są nieodłączną częścią ludzkiego życia. Śnią zwykli ludzie, ale i też Ci, którzy zapiszą się na kartach historii.
Ktoś kiedyś powiedział, że „biografia świętego Jana Bosko bez uwzględnienia jego proroczych snów to żadna biografia”. Coś w tym jest, ponieważ jeżeli porównać niektóre z nich z rozwojem zgromadzenia salezjańskiego, możemy stwierdzić, że wiele przepowiedni było zawartych w sennych wizjach Jana Bosko. Pietro Zerbino w swojej książce zawarł najważniejsze marzenia senne założyciela zgromadzenia salezjańskiego, te które znalazły swoje odzwierciedlenie w przyszłości.
Książka przykuwa uwagę już okładka wydania przedstawiająca zamyślonego księdza na tle afrykańskiego plemienia. Już to daje do myślenia. Przecież żyjący w XIX wieku skromny kapłan z Turynu nie mógł przewidzieć, że jego dzieło przeniesie się na wszystkie kontynenty. A jednak to wszystko ukazało mu się we śnie. Sam jednak przestrzegał, aby nie wierzyć w każdy swój sen, ponieważ naszą przyszłość zna tylko sam Pan Bóg. Z czasem przekonał się jednak, że to poprzez sny Najwyższy chce mu przedstawić swoje Boże Planu właśnie poprzez sny, które potrafiły trwać nawet i kilka nocy z rzędu.
Książka, jak już wspomniałam na początku, zawiera opisy snów świętego Jana Bosko. Nie wszystkich oczywiście, ale tych najbardziej znaczących. Wśród nich znalazł się słynny sen z 1824 roku, w którym Matka Boska przedstawia zaledwie 9-cio letniemu Jankowi wizję jego przyszłości. W książce znajdziemy też wizje przedstawiające śmierć niektórych członków Oratorium Jana Bosko(to taki jakby przytułek dla opuszczonych chłopców), czy też fantazyjne wizje np. lotu samolotem nad poszczególnymi kontynentami(Jan Bosko żył w XIX wieku, kiedy jeszcze takie rozwiązania technologiczne istniały tylko w ludzkiej wyobraźni). Niesamowity może się wydawać opis sennego spotkania świętego Jana Bosko z samym papieżem, który był równocześnie zapowiedzią śmierci pasterza Kościoła Katolickiego. Jeszcze bardziej zdumiewające są sny przedstawiające senne spotkania księdza Bosko ze swoimi zmarłymi podopiecznymi, czy też wizje drogi do Nieba, które ukazywały również ich stan sumień. Dzięki swoim snom ksiądz Bosko zawsze wiedział, który z chłopców uczęszczających do jego Oratorium ma nieczyste sumienie, bowiem zawsze oni byli najdalej przedsionków Raju.
Zastosowanie narracji pierwszoosobowej przeplatanej z narracją trzecio osobową sprawia wrażenie, że czytelnik ma przed sobą osobisty zapis snów świętego z włoskiego Turynu. Język pozycji jest bardzo bogaty. Same opisy snów, chociaż są raczej krótkie, obfitują w szczegóły. Ponadto streszczenia nie sprawiają wrażenia, że sny są wybrakowane. Wręcz przeciwnie – autor wyodrębnił w ten sposób te najbardziej istotne ich szczegóły, które mogłyby zostać zasłonięte przez zbędne opisy. Pod każdym snem autor zawarł komentarz zwracający uwagę na okoliczności spełnienia się danej wizji sennej. Ułatwia to czytelnikowi zrozumienie ich miejsca w życiu doczesnym księdza Bosko. Dodatkowym atutem książki może być to, że chociaż nie jest najcieńsza, to jednak dzięki świetnemu tłumaczeniu bardzo łatwo się ją czyta. Chociaż z pozoru wydawać by się mogło, że znajdziemy w niej pełno pouczeń, to tak naprawdę autor skupił się głównie na aspekcie prorockim sennych wizji kapłana.
Wielu z nas sądzi, że sny są tylko dodatkiem do nocnego odpoczynku. Książka w doskonały sposób obala tą tezę pokazując, że w każdym śnie można dostrzec przesłanie dotyczące swojej drogi życiowej. Nie jest też kierowana do konkretnej grupy adresatów, chociaż z całą pewnością przypadnie do gustu każdemu, kto interesuje się osobą świętego Jana Bosko. 

Każdy z nas miewa sny. Jedne są przyjemne i miłe o innych chcielibyśmy jak najszybciej zapomnieć. Marzenie senne są nieodłączną częścią ludzkiego życia. Śnią zwykli ludzie, ale i też Ci, którzy zapiszą się na kartach historii.
Ktoś kiedyś powiedział, że „biografia świętego Jana Bosko bez uwzględnienia jego proroczych snów to żadna biografia”. Coś w tym jest, ponieważ... 

więcej



mniej





Pokaż mimo to


",
"
Zimowe śluby ",Penny Jordan,"
literatura obyczajowa, romans ",Harlequin,"
8323819017 ","
Penny Jordan - Prezent na Gwiazdkę

Gdy Jaz poznała Caida, od razu wiedziała, że to mężczyzna jej życia. Wydawało się, że on także jest nią poważnie zainteresowany. Już po pierwszej wspólnej nocy chciał się z nią ożenić, ale... na jego warunkach. Jaz miała zrezygnować ze świetnie zapowiadającej się kariery artystycznej w Londynie i spędzić resztę życia na farmie męża. Jednak ona nie po to uciekła na studia do Londynu, aby teraz znowu wrócić na wieś...


Gail Whitaker - Skandaliczne zaloty

Londyn, 1813. W dniu pogrzebu matki Hanna i Robert poznają szokującą prawdę o sobie. Wcale nie są rodzeństwem. Hanna jest biednym podrzutkiem, przygarniętym przez matkę Roberta i wychowywanym jak rodzona córka. Zrozpaczona dziewczyna postanawia opuścić dom Roberta, ale on wyznaje jej miłość i prosi ją o rękę. A jak londyńska socjeta zareaguje na skandaliczne umizgi wicehrabiego Roberta Winthropa do jego siostry Hanny? Wszyscy będą przekonani, że odkryli kazirodczy romans, bo przecież nikt nie zna prawdy. Zdesperowana Hanna stawia Robertowi ultimatum. Zostanie jego żoną, ale dopiero wtedy, gdy wyjaśni on tajemnicę jej pochodzenia... ","
Winter weddings ","
2004-01-01 ","
2004-01-01 ","
473 ","
polski ","
Ewa Pytlińska, Hanna Ordęga-Hessenmüller ","

Penny Jordan - Prezent na Gwiazdkę

To samo co zimowe gody 

Penny Jordan - Prezent na Gwiazdkę

To samo co zimowe gody 



Pokaż mimo to


",
"
Kino polskie ",Marek Haltof,"
film, kino, telewizja ",słowo/obraz terytoria,"
83-89405-38-5 ",,"
Polish National Cinema ","
2004-01-01 ","
2004-01-01 ","
402 ","
polski ","
Mirosław Przylipiak ",,
"
Klasyczny savoir-vivre ",Fiammetta de Cesari,"
poradniki ",Klub dla Ciebie,"
83-7404-108-0 ","
Żadnej epoki nie można uważać za cywilizowaną, jeśli ignoruje się w niej dobre maniery. Savoir-vivre nie jest przestarzałym zbiorem zasad dobrego wychowania, grą pozorów i wymuszonej kurtuazji, lecz oznacza szacunek dla innego człowieka, ułatwiając życie nam i ludziom którzy nas otaczają. Klasyczny savoir-vivre podpowiada, jak zachowywać się w rodzinie, w pracy, na wakacjach, w czasie świąt, przyjęć i różnych uroczystości, krótko mówiąc w każdym momencie naszego życia społecznego. ","
Le grandi guide pratiche Il moderno galateo ","
2004-01-01 ","
2004-01-01 ","
255 ","
polski ","
Janina Perlin ","

Każdy z nas spotyka się w życiu z różnymi sytuacjami. Niejednokrotnie zastanawiamy się, jak powinniśmy się zachować, żeby nie tylko swoim zachowaniem nikogo nie urazić, ale także wywrzeć pozytywne wrażenie na innych. Stosując się do zasad dobrego wychowania, zaskarbimy sobie nie tylko sympatię otoczenia, ale także szacunek. W przypadku jakichkolwiek wątpliwości z pomocą przychodzą nam fora internetowe, portale z poradami oraz, oczywiście, poradniki - jak ten autorstwa Fiammetty de Cesari.

W tej podręcznej książeczce znajdziemy podstawowe wskazówki dotyczące powitań, rozmów, przyjmowania gości czy podróży środkami publicznego transportu. Poznamy również ogólne zasady nakrywania do stołu i rozsadzania gości oraz ubierania się. Mężczyznom radzi się na przykład:
Jeśli przekroczyłeś trzydziestkę, nie noś kapeluszy z czarnej skóry i pamiętaj, że czarny skórzany płaszcz upodobni cię do gestapowca z wojennego filmu.
""Klasyczny savoir-vivre"" porusza także kwestie związane z takimi wydarzeniami, jak chrzest, Pierwsza Komunia Święta, zaręczyny, ślub oraz żałoba. Podaje ponadto przykładowe listy podarunków na różne okazje, ze szczególnym uwzględnieniem kwiatów.

Książka Fiammetty de Cesari to niezwykle przydatny zbiór wskazówek dotyczących różnych aspektów życia społecznego. Ciekawie napisana, momentami zabawna, ale przede wszystkim pouczająca. Osobom chcącym poznać podstawy savoir-vivre'u - polecam.

http://ogrodksiazek.blogspot.com/ 

Każdy z nas spotyka się w życiu z różnymi sytuacjami. Niejednokrotnie zastanawiamy się, jak powinniśmy się zachować, żeby nie tylko swoim zachowaniem nikogo nie urazić, ale także wywrzeć pozytywne wrażenie na innych. Stosując się do zasad dobrego wychowania, zaskarbimy sobie nie tylko sympatię otoczenia, ale także szacunek. W przypadku jakichkolwiek wątpliwości z pomocą... 

więcej



mniej





Pokaż mimo to


",
"
Księga henrykowska ",autor nieznany,"
historia ",De Agostini,"
830404711X ","
(...) opat klasztoru [w Henrykowie] Piotr wpadł na myśl, aby jak najdokładniej opisać od początku dzieje założenia i stopniowego uposażenia swego klasztoru zarówno na podstawie posiadanych dokumentów, jak i na zasadzie zeznań żyjących jeszcze starszych ludzi, którzy byli naocznymi świadkami różnych faktów dokonanych w tej okolicy, znali tutejszych ludzi i stosunki rodowo-własnościowe oraz pamiętali, jakim sposobem, w jakich okolicznościach i od kogo klasztor uzyskał lub nabył różne wsie i grunty.

Taka jest geneza zabytku, który dziś potocznie nazywamy ""Księgą henrykowską"", a który w łacińskim oryginalnym tekście ma tytuł ""Księga założenia klasztoru Najświętszej Panny Marii w Henrykowie"". Cel, jaki przyświecał autorowi przy pisaniu tego dziełka, przeniknął je na wskroś, wyciskając swoje piętno na nim pod każdym względem (...)

(Ze wstępu autorstwa Romana Grodeckiego) ","
Liber fundationis claustri Sancte Marie Virginis in Heinrichow ","
2004-01-01 ","
2004-01-01  ","
368 ","
polski ","
Roman Grodecki ",,
"
Polska XX wieku ",Jerzy Topolski,"
powieść historyczna ",Wydawnictwo Poznańskie,"
8371773072 ","
Książka ukazuje główne linie rozwojowe polskiego dwudziestego wieku. Autor zaprezentował oryginalne ujęcie współczesnej historii Polski. Nie ograniczył się jedynie do analizy faktów, ale zastosował nowatorskie metody wyjaśniania procesu historycznego. ",,"
2004-01-01 ","
1994-01-01 ","
252 ","
polski ",,,
"
Gmina ",Miloš Doležal,"
poezja ",Czarne,"
8387391697 ","
""Te wiersze nie świecą fałszywym odautorskim światłem, świecą światłem życia tych, których szczęśliwie przypominają. A wierszy o sławnych malarzach holenderskich jest wiele, o Jawórku jak się zdaje jeden jedyny. Dlatego to te pierwsze są kopiami, a ten drugi bezcenny, bo oryginał"".
Dariusz Suska ","
Obec ","
2004-01-01 ","
2004-01-01 ","
72 ","
polski ","
Jerzy Kędzierski ","

Dawno już nie czytałem tak dobrego tomiku zagranicznej prozy poetyckiej. Miloš Doležal idealnie trafił w mój gust opisując historie krążące po jego rodzinnej wsi i jej okolicy. Są tu plotki o zwykłych ludziach ale też i o tych, którzy zapisali się na kartach historii, a wszystko to przedstawione z prawdziwie czeskim dystansem i czarnym humorem. 

Polecam! 

Dawno już nie czytałem tak dobrego tomiku zagranicznej prozy poetyckiej. Miloš Doležal idealnie trafił w mój gust opisując historie krążące po jego rodzinnej wsi i jej okolicy. Są tu plotki o zwykłych ludziach ale też i o tych, którzy zapisali się na kartach historii, a wszystko to przedstawione z prawdziwie czeskim dystansem i czarnym humorem. 

Polecam! 



Pokaż mimo to


;

Poezja również dla tych, którzy za wierszami nie przepadają.

Zbiorowy, lecz indywidualny obraz Czechów. Ich historii, tej dużej, narodowej i tej małej, każdego z osobna. I to, jak jedna wpływała na drugą lub nie. Jak ta duża przechodziła gdzieś obok tej małej, często niezauważana, a nawet świadomie zbagatelizowana. Wychodzi tu z Czechów zapatrzenie w siebie i egoizm – niedostrzegają tego, co w zasadzie bliskie i kluczowe dla nich samych. Taki obraz wyłania się z „Gminy” Miloša Doležala. Czy słuszny i prawdziwy? Każdy może poddać to własnej ocenie. Oprócz tego, że ten ponad 70-stronicowy zbiór wierszy niesie za sobą wartości, to ponadto jest świetną rozrywką – zapewniają ją spore pokłady humoru i ironii, choć do ich rozpoznania często niezbędna jest wiedza i znajomość kontekstu. Kto z Czechami łączy coś więcej niż legalną marihuanę i dobre piwo, ten powinien przy „Gminie” się zwyczajnie dobrze bawić. A przy okazji pozna kulturę, historię i opinię naszych południowych sąsiadów o nich samych. 

Poezja również dla tych, którzy za wierszami nie przepadają.

Zbiorowy, lecz indywidualny obraz Czechów. Ich historii, tej dużej, narodowej i tej małej, każdego z osobna. I to, jak jedna wpływała na drugą lub nie. Jak ta duża przechodziła gdzieś obok tej małej, często niezauważana, a nawet świadomie zbagatelizowana. Wychodzi tu z Czechów zapatrzenie w siebie i egoizm –... 

więcej



mniej





Pokaż mimo to


;

Podczas lektury miałam wrażenie, że siedzę ze znajomym przy piwie w dobre, ciepłej hospodzie i ten mi opowiada o ludziach ze swojej wsi.
To nie są zwykłe wiersze, sławiące (lub wprost przeciwnie) piękno wsi, zalety ludzkie lub czyjąć urodę. To dowód na to, że w każdej ludzkiej historii można znaleźć coś niezwykłego, interesującego.
Poza tym powaliła mnie trafność niektórych wierszy, zdolność autora do takiego sformułowania puenty, że można jedynie paść na kolana.
Chcę więcej.
Polecam - to bardzo cienki zbiorek, szybko się go czyta, a wiersze pozostają w pamięci.
Dłuższa opinia tutaj: ---> https://czechozydek.wordpress.com/2014/11/06/milos-dolezal-gmina/ 

Podczas lektury miałam wrażenie, że siedzę ze znajomym przy piwie w dobre, ciepłej hospodzie i ten mi opowiada o ludziach ze swojej wsi.
To nie są zwykłe wiersze, sławiące (lub wprost przeciwnie) piękno wsi, zalety ludzkie lub czyjąć urodę. To dowód na to, że w każdej ludzkiej historii można znaleźć coś niezwykłego, interesującego.
Poza tym powaliła mnie trafność niektórych... 

więcej



mniej





Pokaż mimo to


;

Dawno nie czytałam tak dobrych wierszy! Nie ma w nich żadnego nadęcia, przeintelektualizowania, braku sensu i puenty ani (przede wszystkim) nudy.
Te wiersze są niesamowicie ciekawe i wydałam z siebie westchnienie zawodu, docierając do ostatniego. 
Są to utwory o ludziach, najczęściej prostych, pochodzących z małych miasteczek lub wsi. Każdy wiersz wprowadza nas w inną historię, pozwala poznać kolejnego człowieka. Jest w nich prawdziwa ""czeskość"", z którą zetknęłam się już w ""Babuni"" Němcovej.
Poezja Doležala ma w sobie lekkość (nawet, jeśli mówi o śmierci) i jakąś bajkowość - to takie małe gawędy.
Mamy tu dużo nawiązań do czasów II wojny światowej, jak również innych ważnych dla Czechów wydarzeń historycznych, ale są one tylko tłem do opowiedzenia tych niezwykłych (prawdopodobnie autentycznych) historii.
Dla mnie to poetycka wersja ""Miasteczka Winesburg"" Andersona, a uwielbiam wszystko, co mi tę książkę przypomina.

Żeby zachęcić do sięgnięcia po tę książkę, zamieszczam fragment jednego z moich ulubionych wierszy z tego zbiorku:

""Łapiduch""

Łapiduch Władysław Niesmut 
(...)
Przyjeżdżał do nieboszczyków zapłakany
i w kuchni rodzinie zmarłego usprawiedliwiał się szeptem
- Jako biedny krewny śmierci
bardzo proszę o wybaczenie, że wam tatę kradnę
ale przewiozę go tylko za wioskę na smyntorz
do reszty rodziny
Łoni sobie i tak
pod ziemią robią chodniczki
żeby wzajemnie się mogli odwiedzać

(tłum. Jerzy Kędzierski) 

Dawno nie czytałam tak dobrych wierszy! Nie ma w nich żadnego nadęcia, przeintelektualizowania, braku sensu i puenty ani (przede wszystkim) nudy.
Te wiersze są niesamowicie ciekawe i wydałam z siebie westchnienie zawodu, docierając do ostatniego. 
Są to utwory o ludziach, najczęściej prostych, pochodzących z małych miasteczek lub wsi. Każdy wiersz wprowadza nas w inną... 

więcej



mniej





Pokaż mimo to


;

Prowincjonalne w swej tematyce wiersze na pozór wydają się w tej samej tematyce banalne. Za każdym kryje się jednak historia - pomijam tutaj pytanie, czy oparta na faktach autentycznych (wziąć w cudzysłów) czy wykreowana przez Dolezala. Każdy coś ma - tak chyba należy interpretować każdy z tych wierszy.
Wierszy krótkich, pisanych prostym językiem, czasem dosłownie prostym.
Pomimo tej prostoty i prowincjonalności, przebija z nich duża doza smutku czy melancholii. Smutku raczej i szarości zwykłego życia. Przemijania czy może raczej: zobojętnienia na niezwykłe wydarzenia, które po jakimś czasie zdają się jawić jako zwykłe, może nawet nic nie warte zdarzenia i przypadki. Tak, jak się opowiada po wsiach i miasteczkach, jak to komuś coś się przytrafiło.
Dla ciekawych. 

Prowincjonalne w swej tematyce wiersze na pozór wydają się w tej samej tematyce banalne. Za każdym kryje się jednak historia - pomijam tutaj pytanie, czy oparta na faktach autentycznych (wziąć w cudzysłów) czy wykreowana przez Dolezala. Każdy coś ma - tak chyba należy interpretować każdy z tych wierszy.
Wierszy krótkich, pisanych prostym językiem, czasem dosłownie... 

więcej



mniej





Pokaż mimo to


",
"
Granice rozumienia i interpretacji. O hermeneutyce Hansa-Georga Gadamera ",Paweł Dybel,"
filozofia, etyka ",Universitas,"
8324203672 ","
Próba systematycznego przedstawienia podstawowych założeń hermeneutyki Hansa-Georga Gadamera, jednego z najwybitniejszych filozofów niemieckich XX wieku. ",,"
2004-01-01 ","
2004-01-01 ","
486 ","
polski ",,,
"
O kobiecości ",Jadwiga Pulikowska,"
poradniki dla rodziców ",Inicjatywa Wydawnicza JEROZOLIMA,"
8389282135 ","
Autorka pomaga przyjrzeć się własnej płciowości, by ją w pełni zaakceptować. Pokazuje, w jaki sposób można się ""realizować"", rozwijając swoją kobiecość, odnajdując się w roli kobiety-żony -matki oraz jak nie poddać się presji, że jedynie ważne i fascynujące są te kariery, które przynoszą pieniądze, najlepiej duże.

SPIS TREŚCI: 

Słowo męża
Wstęp
Akceptacja siebie jako kobiety
Akceptacja siebie jako żony
Akceptacja siebie jako matki
Podsumowanie
Dodatek - konspekty spotkań z dziewczętami ",,"
2004-01-01 ","
2004-01-01 ","
48 ","
polski ",,,
