title,author,categories,publishing,isbn,description,orginalTitle,date,datePol,pages,lang,translator,comments,quotes
"
Jak pokochać własną żonę ",Cezary Kwiatkowski,"
poradniki ",Medium,"
8386755288 ",,,"
1996-01-01 ","
1996-01-01 ",,"
polski ",,,
"
Poradnik młodego turysty ",Hugh McManners,"
literatura podróżnicza ",Arkady,"
9788325589182 ","
Poradnik dla dzieci i młodzieży, która rozpoczyna swoją przygodę z biwakowaniem. ",,"
1996-01-01 ","
1996-01-01 ",,"
polski ",,,
"
Skały i minerały. Miniencyklopedia ",Sue Fuller,"
encyklopedie, słowniki ",Muza,"
83-7079-647-8 ",,"
Rocks & Minerals ","
1996-01-01 ","
1996-01-01 ","
159 ","
polski ",,,
"
Klechdy kaszubskie ",Stanisław Janke,"
baśnie, legendy, podania ",Oficyna Czec,"
8390570513 ","
104 ludowe podania, które wybrał i przetłumaczył na język polski pisarz i publicysta Stanisław Janke, związane są nierozerwalnie z kaszubską tradycją i wierzeniami.
Autor opracowania zadbał o zachowanie autentyczności ludowych przekazów. Starał się niczego nie upiększać, zdając sobie sprawę, że wiele z tych podań wciąż jest bardzo żywych w świadomości Kaszubów. ",,"
1996-01-01 ","
1996-01-01 ","
87 ","
polski ",,,
"
Kartki z pamiętnika ",Zofia Zdanowicz,"
biografia, autobiografia, pamińôtnik ",Marpress,,"
wspomnienia z przedwojennego Wilna, dzieciŇĄstwo, mŇāodoŇõńá i pińôkne chwile przerwane przez wojnńô ",,"
1996-01-01 ","
1996-01-01 ",,,,,
"
Król Lew. Strusiątko wygrywa wyścig ",Walt Disney,"
literatura dziecięca ",Egmont Polska,"
8371232497 ",,,"
1996-01-01 ","
1996-01-01 ","
23 ","
 polski ","
Marek Karpiński ",,
"
Rozmowy z moim psem Antkiem ",Hans Hellmut Kirst,"
biografia, autobiografia, pamiętnik ",Interart,"
8370603912 ","
Czcigodna Przyjaciółko, Drogi Przyjacielu, jest to rocznik poświęcony psu, składający się z 52 rozmów, po jednej na tydzień. Napisany został dla ludzi, którzy lubią zwierzęta, domowe czy rodzinne, bez różnicy.
Mogą się do nich zaliczać tak samo koń czy osioł, jak pies i kot , albo ptaki, chomiki i co tam jeszcze łazi czy fruwa. Tylko jedna sprawa jest rozstrzygająca: kto raz przyjął do siebie takie zwierzę, musi z nim żyć tak długo , dopóki ono będzie żyło.
Za zwierzę się odpowiada. Trzeba się nim zajmować. Im bardziej intensywnie się to robi, tym więcej daje to szczęścia. Zarówno człowiekowi, jak i zwierzęciu. Można im wszystko powiedzieć; i wiadomo, że nas rozumieją. Takie życie ze zwierzętami obfituje w przeżycia, których utrwalanie może się okazać źródłem radosnych wspomnień.
Drodzy Przyjaciele! W tej oto książce przez cały rok, raz na tydzień, utrwalałem jedną rozmowę z moim psem Antkiem.
Skoro już przespacerowaliście z nami jeden psi rok w biografii Antka i przekonaliście się, jak można prowadzić rozmowy z psem, radzę wam, abyście spróbowali robić to samo. Wtedy wasze życie z psem, z dowolnym zwierzęciem, przyniesie wam mnóstwo radości.
Wasz Hans Hellmut Kirst ","
Gespräche mit meinem Hund Anton ","
1996-01-01 ","
1996-01-01 ","
115 ","
polski ","
Robert Stiller ",,
"
I rozbito namiot wśród nas ",Roman E. Rogowski,"
religia ",Cor Apertum,"
8386604158 ","
Jak mówi sam autor: ""Książkę tę dedykuję wszystkim tym, którzy chcą spotkać Tego, który rozbił i ciągle rozbija namioty wśród nas i którzy chcą medytując rozmawiać z Nim i przez Niego ż Ojcem, Bogiem, który ""jest Miłością"", i nie tylko gdzieś w Alpach, ale na każdym miejscu tej ziemi.""
Książka mówi o Bogu i człowieku, o miłości i samotności, o modlitwie i razpaczy, o górach i niebie. ",,"
1996-01-01 ","
1996-01-01 ","
259 ","
polski ",,,
"
Michael Jackson Geniusz czy szarlatan ",Adam Warecki,"
biografia, autobiografia, pamiętnik ",Dziennikarska Agencja Wydawnicza,"
83-904648-0-1 ","
Autor o swojej książce ""O Michaelu Jacksonie napisano już tak dużo, ze w mojej ksiązce nie odkrywam niczego nowego. Powiem skromnie:porządkuję w niej tylko i grupuję dobrze znane fakty, gromadzę nieuniknione sensacje, staram się odpowiedzieć na wiele pytań, ale też powtarzam te, na które odpowiedzi nie ma i prawdopodobnie nigdy nie będzie. 
Człowiek, który pobił wszelkie rekordy popularności, stał się racjonalizxatorem teledysku, przyjacielem muzyków wszystkich nacji, stylów, manier i upodobań, dobroczyńcą ubogich, zakałą swojej rodziny.
Michael Jackson: aktor filmowy, gwiazdor miusicalu, tancerz-wirtuoz,ekscentryczny artysta, genialny showbuisnessman. Czy to szarlatan? Cóż, nie od rzeczy jest zadać czasem takie pytanie. A więc geniusz? Tak! na pewno tak.""
Książka została wydana w 1996 roku z okazji koncertu Michaela Jacksona w Polsce. ",,"
1996-01-01 ","
1996-01-01 ","
124 ","
polski ",,,
"
Romantyzm ",Dariusz Pietrzyk,"
językoznawstwo, nauka o literaturze ",Greg,"
8386952024 ",,,"
1996-01-01 ","
1996-01-01 ","
112 ","
polski ",,,
