title,author,categories,publishing,isbn,description,orginalTitle,date,datePol,pages,lang,translator,comments,quotes
"
Sto twarzy Jugosławii ",Wojciech Giełżyński,"
literatura podróżnicza ",Książka i Wiedza,,"
Jugosławia jest jednym z krajów, które Polacy odwiedzają najczęściej i które zarazem najmniej znają. Turysta szuka ciepłego morza, urody krajobrazu, interesujących zabytków - i wszystko znajduje się w obfitości. Gdzież większa różnorodność nadmorskich i górskich pejzaży, gdzież piękniejsze miasteczka, przycupnięte nad postrzępionymi brzegami Adriatyku? Rzadko kto jednak, przyjeżdżając na krótki wypoczynek, zagłębia się w medytacje nad osobliwościami miejscowych stosunków politycznych, gospodarczych, społecznych czy etnicznych. Specjalista, który odwiedza Jugosławię w sprawach zawodowych , nie ma zazwyczaj czasu na roztrząsanie tutejszych zawiłości. Nie wątpię jednak, że i wśród turystów, i wśród specjalistów są tacy, których Jugosławia zafascynowała i którzy chcieliby bardziej wszechstronnie poznać ten tak ciekawy kraj. ",,"
1977-01-01 ","
1977-01-01 ","
338 ","
polski ",,,"
Widziałem jak dwóch ojców wyrywało sobie zniekształcone zwłoki małej dziewczynki. - To moja córka! - Kłamiesz, to moja! - Moja! - Moja! - Moja właśnie ma takie włosy! - A moja-o proszę-ma myszkę na lewej łopatce! - Ta myszka rozstrzygnęła. Szczęśliwy ojciec porwał ją w ręce, śmiał się i płakał z radości. Powtarzam: szczęśliwy ojciec! [...] Czy po takiej makabrze można dojść do siebie, czy nie musi w człowieku pęknąć jakaś ważna struna, skoro słowo ""moja"" okazuje się nagle ważniejsze od słowa ""martwa""? Czy po takim widoku można pozostać całkiem normalnym? ;
Na świecie nic trwałego, sekunda - i już wszystko ginie znienacka a bezsensownie. "
"
Infant ",Jose Cardoso Pires,"
literatura piękna ",Czytelnik,,"
José Cardoso Pires, ur. w r. 1925, postępowy pisarz portugalski, debiutował tomem opowiadań w r. 1946. Jego twórczość jest również dobrze znana w Brazylii, a powieści tłumaczone na różne języki europejskie zdobyły międzynarodowy rozgłos.

W powieści ""Infant"" - wydanej w latach dyktatury Salazarowskiej - posługuje się Pires metaforą i podtekstem, aby ukazać realny obraz stosunków panujących na prowincji i dzieje upadku wielkich portugalskich rodów ziemiańskich. Fabuła ""Infanta"" osnuta jest na tle sensacyjnych wydarzeń, które relacjonuje narrator, przybysz z Lizbony, starający się dociec przyczyn zagadkowej śmierci dwojga protagonistów dramatu.

""Infant"" był czterokrotnie wydawany w Portugalii i tłumaczony na francuski, hiszpański i niemiecki. ","
O Delfim ","
1977-01-01 ","
1977-01-01 ","
185 ","
polski ","
Helena Czajka ",,
"
Don Segundo Sombra ",Ricardo Güiraldes,"
literatura piękna ",Wydawnictwo Literackie,,,"
Don Segundo Sombra ","
1977-01-01 ","
1977-01-01 ","
 220 ","
polski ","
Beata Babad-Gellusseau ",,
"
Wilczaki ",Władysław Strumski,"
powieść historyczna ",Wydawnictwo Lubelskie,,"
W oparciu o źródła i przekazy historyczne stworzył Władysław Strumski barwną i sugestywną opowieść o walce chłopów ze szwedzkim najeźdźcą w latach potopu.
Tytułowi bohaterowie wywodzą się z licznej rodziny chłopów królewskich z okolic Łańcuta. Dziad Józwa, żołnierz Żółkiewskiego, tworzy ze swoich krewniaków i sąsiadów oddział partyzancki, który nęka wroga na każdym kroku, szarpie go po lasach, wciąga w zasadzki, napada na mniejsze podjazdy. Z czasem partia Wilczaka rozrasta się do kilku tysięcy ludzi i stanowi siłę zdolną wesprzeć w walce wojska koronne Czarnieckiego.
Akcja powieści obfituje w momenty dramatyczne, dużo w niej batalistycznych scen, ale nie brak i humoru i sercowych perypetii. ",,"
1977-01-01 ","
1977-01-01 ","
314 ","
polski ",,,
"
Walizka z przygodami ",Lucjan Wolanowski,"
literatura podróżnicza ",Wydawnictwo Iskry,,"
Walizka z przygodami jest już otwarta. Śpieszcie więc wraz ze mną za siódme morze, na spotkanie przygody, poprzez lądy i lody. I pamiętajcie, że najciekawsze są te kraj, których się jeszcze nie oglądało. Najbardziej interesujących ludzi spotkamy dopiero jutro. ",,"
1977-01-01 ","
1977-01-01 ","
448 ","
polski ",,,
"
Zakon Krzyżacki a powstanie państwa pruskiego ",Karol Górski,"
historia ",Ossolineum,,,"
Zakon Krzyżacki a powstanie państwa pruskiego ","
1977-01-01 ","
1977-01-01 ","
245 ","
polski ",,,
"
Listy do Madeleine ",Guillaume Apollinaire,"
biografia, autobiografia, pamiętnik ",Wydawnictwo Literackie,,"
""Listy"" stanowią najobszerniejszy, najbardziej pełny i zwarty chronologicznie zbiór w jego korespondencji. Listom do Madeleine zawdzięczamy dokładną wiedzę o wojennej drodze autora. Znajdujemy tam również liczne wyznania osobiste i rozsiane w różnych miejscach fragmenty creda artystycznego. Uwagi na temat nowego smaku i własnej poetyki. Charakterystyki przyjaciół i charkterystyki pisarzy. ","
 Tendre comme le souvenir ","
1977-01-01 ","
1977-01-01 ","
360 ","
polski ","
Julia Hartwig ","

Książka zapowiada się ciekawie, jednakże ja osobiście bardzo się nad nią namęczyłam. Najważniejsze staja się w niej dwie historie: uczucia do Madeleine i wojennej tułaczki Apollinaire'a. I właśnie uczucie, które miało stać się kanwą całego zbioru listów najbardziej wpłynęło na moją ocenę. Objawia się w nim ten rodzaj mężczyzny, który tak bardzo chce mieć wpływ na ukochaną, że staje się to wręcz niesmaczne. Jego wizje podległej kobiety, myślącej w sposób uwłaczający jej godności, ubrane w piękne słowa, wprost krzyczą do czytelnika. Jak można wychwalać kobietę i jednocześnie ubezwłasnowolniać ją? Dla mnie bardziej zajmujące okazało się tło tego uczucia. Zmagania na froncie i warunki w jakich przyszło żyć poecie przez długi czas są ukazane z niezwykłą precyzją i dbałością o detale. A że wszechobecny jest swoisty narcyzm i pycha to już osobny temat. 

Książka zapowiada się ciekawie, jednakże ja osobiście bardzo się nad nią namęczyłam. Najważniejsze staja się w niej dwie historie: uczucia do Madeleine i wojennej tułaczki Apollinaire'a. I właśnie uczucie, które miało stać się kanwą całego zbioru listów najbardziej wpłynęło na moją ocenę. Objawia się w nim ten rodzaj mężczyzny, który tak bardzo chce mieć wpływ na ukochaną,... 

więcej



mniej





Pokaż mimo to


",
"
Rzeczpospolita Polaków ",Edmund Jan Osmańczyk,"
historia ",Państwowy Instytut Wydawniczy,,"
""W 1946 roku ogłosiłem raport o stanie narodu pt. Sprawy Polaków. Była to książka, która budziła u wielu Polaków sprzeciw, gniew, irytację, ale właśnie dlatego zmuszała do myślenia nad historią naszego narodu i naszych sąsiadów i - nad przyszłością narodu polskiego tudzież sąsiednich nam narodów.
W 1976 roku postanowiłem skonfrontować moje widzenie spraw Polaków sprzed 30 lat z dzisiejszą Polską, Europą i światem oraz z dzisiejszymi sprawami Polaków. Założyłem, że będzie to bardzo dokładna analiza, skłaniająca już tylko do myślenia, lecz nie do irytacji czy gniewu"".
[fragment książki] ",,"
1977-01-01 ","
1977-01-01 ","
283 ","
polski ",,"

https://www.youtube.com/watch?v=3x_EGo48aMs 

https://www.youtube.com/watch?v=3x_EGo48aMs 



Pokaż mimo to


",
"
Wychowanie pod Verdun ",Arnold Zweig,"
literatura piękna ",Czytelnik,,,"
Erziehung vor Verdun ","
1977-01-01 ","
1937-01-01 ","
548 ","
polski ",,,
"
Alarm na pograniczu ",Jerzy Korczak,"
powieść historyczna ",Wydawnictwo Ministerstwa Obrony Narodowej,,"
Wrzesień 1939 roku w Wielkopolsce. ",,"
1977-01-01 ","
1977-01-01 ","
112 ","
polski ",,"

Dobrze napisany ""tygrys"", bez wstawek propagandowych i przekłamań. Wart odnotowania nietypowy epizod kampanii wrześniowej - akcja zaczepna w głąb terenu nieprzyjaciela. Choć bez większego znaczenia militarnego, nosi w sobie pewien wymiar symboliczny. Przedsięwzięte natarcie wykazało ponadto, że kompletnie zaskoczonych Niemców można było również atakować na ich terenie. 

Dobrze napisany ""tygrys"", bez wstawek propagandowych i przekłamań. Wart odnotowania nietypowy epizod kampanii wrześniowej - akcja zaczepna w głąb terenu nieprzyjaciela. Choć bez większego znaczenia militarnego, nosi w sobie pewien wymiar symboliczny. Przedsięwzięte natarcie wykazało ponadto, że kompletnie zaskoczonych Niemców można było również atakować na ich... 

więcej



mniej





Pokaż mimo to


",
"
Pod obcą i polską banderą ",Tadeusz Szczygielski,"
biografia, autobiografia, pamiętnik ",Wydawnictwo Morskie,"
9788377450123 ","
Wspomnienia kapitana żeglugi wielkiej, odnoszące się do ciekawych momentów z półwiecza pracy na morzu, zapoczątkowanej przed pierwszą wojną światową w marynarce carskiej, a zakończonej po drugiej wojnie, w 1947 roku. ","
Pod obcą i polską banderą ","
1977-01-01 ","
1977-01-01 ","
260 ","
polski ",,,
"
Podziemie Europy ",Leszek Szaruga,"
poezja ",Nakład własny,,"
wydanie własne autora ",,"
1977-01-01 ","
1977-01-01 ",,"
polski ",,,
"
Wybór poezji ",Mikołaj Niekrasow,"
poezja ",Ossolineum,,,,"
1977-01-01 ","
1977-01-01 ","
245 ","
polski ",,,
"
Z kraju królowej Saby ",Sylvia Pankhurst,"
historia ",Państwowy Instytut Wydawniczy,"
9780745315188 ","
Etiopia - od starożytności po czasy dzisiejsze. Jej historia, kultura, tradycje ludowe, wierzenia religijne. W zdominowanym przez islam regionie, kulturowa dominacja chrześcijaństwa w Etiopii jest fenomenem, pozwalającym zaliczać ten kraj bardziej do strefy wpływów europejskich, niż afrykańskich. ","
Ethiopia. A Curtural History ","
1977-01-01 ","
1977-01-01 ","
254 ","
polski ","
Wojciech Hensel ","

Książka jest ciekawa, ale dałam 6 bo trochę się rozczarowałam. Oczywiście jest dobrze napisana, ale pokazuje Etiopię jakby głównie przez pryzmat kultury chrześcijańskiej, a nie do końca wierzę, że to jedyne spojrzenie. Miałam trochę inne oczekiwania. 

Książka jest ciekawa, ale dałam 6 bo trochę się rozczarowałam. Oczywiście jest dobrze napisana, ale pokazuje Etiopię jakby głównie przez pryzmat kultury chrześcijańskiej, a nie do końca wierzę, że to jedyne spojrzenie. Miałam trochę inne oczekiwania. 



Pokaż mimo to


",
"
The Best of Leigh Brackett ",Leigh Brackett,"
fantasy, science fiction ",,"
0345259548 ","
Contents:
Story-Teller of Many Worlds | foreword by Edmond Hamilton
1. The Jewel of Bas (1944)
2. The Vanishing Venusians (1945)
3. The Veil of Astellar (1944) 
4. The Moon that Vanished (1948) 
5. Enchantress of Venus (1949) 
6. The Woman from Altair (1951) 
7. The Last Days of Shandakor (1952) 
8. Shannach - The Last (1952) 
9. The Tweener (1955) 
10. The Queer Ones (1957) ",,"
1977-01-01 ",,"
423 ","
angielski ",,,
"
Prorok ",Tadeusz Nowak,"
literatura piękna ",Czytelnik,,"
Ostatnia część ""nowakowskiej"" trylogii. Wydana w 1977 roku. ",,"
1977-01-01 ","
1977-01-01 ","
209 ","
polski ",,"

Mam egzemplarz z tego samego roku i od tego samego wydawcy, lecz z inną okładką. Chyba celniejszą. Są na niej z rzadka rozrzucone kamienne domy.Puste. Na tylnej okładce zaś zapowiedź, że to ""piękny, mądry i wzruszający utwór napisany w stylu poetyckiej ballady"".
Wzruszeń nie doznałam. Raczej irytację. Książka dzisiaj jest czymś zupełnie innym, niż wówczas, kiedy powstała. Tadeusz Nowak lubi używać brzydoty do opisania swoich światów i zdarzeń. Tu tej brzydoty jest aż nadto. Brzydka, obrzydliwa, brudna, cuchnąca jest wieś, z której pragnie wyrwać się jej bohater, syn chłopski. Tego się chwilami nie da czytać...
Pewnie i dzisiaj młodzi chcą się wyrwać z rodzinnego domu gdzieś, gdzie wrony i komary zawracają. Jednak opisywanej wsi już nie ma. W ogóle - czy jeszcze istnieje coś takiego, jak wieś? Czy jest miejsce, gdzie ludzie żyją z roli i w rytm pór roku? Dziś w co drugim domu w stylu ""gargamel"" mieszkają mieszczuchy. I prawie nikt nie uprawia ziemi, nie hoduje zwierząt. Wyłączam fermy i gospodarstwa wielkorolne. To zupełnie inna bajka.
Chłopak się wyrywa, spotykamy go w momencie ucieczki z domu, chyłkiem i z węzełkiem uzbieranych cichcem pieniędzy. Sporo ich ma, jak się potem okazuje, bo długo nie musi pracować.
I co? Idzie do wyśnionego miasta, które wcale tak bardzo się od wsi nie różni, a najgorsze, że zamieszkują je takie same ""wsioki"", jak on. Bohater nie ucieka od wsi mentalnie, o tym mowy nie ma. Ucieka fizycznie, co się wyraża w starannym ubieraniu, opanowaniu posługiwania się sztućcami... I w pielęgnowaniu dłoni...Ten fragment jest cudny! Po miastowemu bałamuci kobiety, a potem staje się utrzymankiem. Ale jest dumny!
Matka go jednakże po długim czasie odnajduje w tym wielkim, wspaniałym mieście. Tym kończy się historia chłopaka ze wsi. Mocny ten koniec, warto było do niego dotrzeć. 

Mam egzemplarz z tego samego roku i od tego samego wydawcy, lecz z inną okładką. Chyba celniejszą. Są na niej z rzadka rozrzucone kamienne domy.Puste. Na tylnej okładce zaś zapowiedź, że to ""piękny, mądry i wzruszający utwór napisany w stylu poetyckiej ballady"".
Wzruszeń nie doznałam. Raczej irytację. Książka dzisiaj jest czymś zupełnie innym, niż wówczas, kiedy powstała.... 

więcej



mniej





Pokaż mimo to


;

Nie podobała mi się ta książka, to nie moja przestrzeń. Autor - Tadeusz Nowak jest przedstawicielem tzw. prozy chłopskiej. Jest to historia chłopskiego syna, który potajemnie ucieka ze wsi do miasta. Chce się odciąć od korzeni, ale długo jeszcze dusza mu skowyczy do wiejskich klimatów. Mogę docenić jedynie specyficzny język i styl autora wielokrotnie przypominający litanie lub godzinki. Sama historia ujdzie, ale wiele naturalistycznych opisów wsi jest wręcz obrzydliwych i niesmacznych. 

Nie podobała mi się ta książka, to nie moja przestrzeń. Autor - Tadeusz Nowak jest przedstawicielem tzw. prozy chłopskiej. Jest to historia chłopskiego syna, który potajemnie ucieka ze wsi do miasta. Chce się odciąć od korzeni, ale długo jeszcze dusza mu skowyczy do wiejskich klimatów. Mogę docenić jedynie specyficzny język i styl autora wielokrotnie przypominający litanie... 

więcej



mniej





Pokaż mimo to


;

Ideał poetyckiej prozy. I wieś tutaj nie tylko widać i słychać, ale i czuć! 

Ideał poetyckiej prozy. I wieś tutaj nie tylko widać i słychać, ale i czuć! 



Pokaż mimo to


",
