title,author,categories,publishing,isbn,description,orginalTitle,date,datePol,pages,lang,translator,comments,quotes
"
Pedro Almodóvar. Zwiąż mnie (książka + film) ",praca zbiorowa,"
film, kino, telewizja ",New Media Concept,"
9788376751702 ","
Nienawiść przeradza się w miłość. Niewola przynosi wyzwolenie. Tortura zmienia się w rozkosz... Nic w filmie genialnego Pedra Almodóvara nie jest takie, jak wydaje się na początku. Reżyser prowadzi z widzami przewrotną grę, bawiąc się schematami, kliszami, stereotypami. Wciąga w arcyciekawą historię, która powinna się skończyć spektakularną tragedią, a przynosi happy end.

Ricky (Antonio Banderas, jeden z ulubionych aktorów Almodóvara) po ucieczce ze szpitala dla psychicznie chorych postanawia rozkochać w sobie piękną Marinę (Victoria Abril). Kiedy dziewczyna odtrąca jego zaloty, zamyka ją w domu, więzi i siłą próbuje zmusić do miłości. Z czasem więzy, które początkowo były torturą, stają się elementem zmysłowej gry, w której nagrodą jest prawdziwe uczucie. ",,"
2010-01-01 ","
2010-01-01 ","
23 ","
polski ",,,
"
Encyklopedia politologii. Stosunki międzynarodowe ",Agnieszka Florczak,"
encyklopedie, słowniki ",Wolters Kluwer Polska,"
9788326400780 ",,,"
2010-01-01 ","
2010-01-01 ","
692 ","
polski ",,,
"
Apgrejd ",Etgar Keret,"
literatura piękna ",Biblioteka Akustyczna,"
9788378780045 ","
Młodzi Izraelczycy mówią o nim: „Mamy swojego pisarza”. Krytycy nazywają go „skandalistą z Tel Awiwu”. „Apgrejd” to jedno z opowiadań autora dosadnego, ironicznego i mistrzowskiego – Etgara Kereta.

„Za dużo mówię. Czasami przychodzi taka chwila, że gadam i gadam, i gadam, i w trakcie zdaje sobie sprawę, że człowiek obok mnie w ogóle już nie słucha. Dalej potakuje, ale oczy ma zupełnie szkliste. Myśli o czymś innym, o czymś atrakcyjniejszym niż to, co ja mam do powiedzenia”.

Fragment opowiadania



„Keret potrafi powiedzieć więcej w sześciu akapitach niż większość pisarzy na sześciuset stronach”.

„People” ",,"
2010-01-01 ","
2010-01-01 ",,"
polski ","
Agnieszka Maciejowska ",,
"
Miód w naturze i kulturze ",praca zbiorowa,"
poradniki ",Edytor,"
9788360579589 ",,,"
2010-01-01 ","
2010-01-01 ","
171 ","
polski ",,,
"
Architektura świata. Najsławniejsze budynki i budowle ",praca zbiorowa,"
albumy ",Dragon,"
9788361582960 ","
Album prezentuje r√≥Ňľne style w architekturze Ňõwiata, od dawnych, staroŇľytnych epok po czasy wsp√≥Ňāczesne, a takŇľe opisuje procesy prowadzńÖce do zmian w ksztaŇātowaniu sińô sztuki architektonicznej.Od tysińôcy lat ludzie pr√≥bowali formowańá swoje otoczenie najpierw wznoszono konstrukcje, kt√≥re miaŇāy zapewnińá bezpieczeŇĄstwo. Z czasem, wraz z postńôpem cywilizacyjnym, wymagania i oczekiwania ludzi sińô zmieniaŇāy dlatego r√≥wnieŇľ architektura musiaŇāa dostosowywańá sińô do rozwoju myŇõli technicznej, kultury i estetyki. PowstawaŇāy budowle coraz bardziej skomplikowane konstrukcyjnie, ale takŇľe coraz ciekawsze pod wzglńôdem wyglńÖdu. Niekt√≥re z nich przetrwaŇāy pr√≥bńô czasu i wcińÖŇľ sńÖ sŇāawne, pozostajńÖc wzorem dla budowniczych w kolejnych stuleciach. Czy sprawiŇāy to ich doskonaŇāoŇõńá architektoniczna, fascynujńÖcy pierwiastek historii i legendy, czy wszystkie atuty ŇāńÖcznie trudno jednoznacznie orzec. Trudno teŇľ przewidzieńá, czy sŇāawa ta przetrwa dalsze stulecia, czy i kt√≥re z budowli, zar√≥wno dawnych, jak i wsp√≥Ňāczesnych, przejdńÖ kolejne pr√≥by czasu i oprńÖ sińô zapomnieniu. ",,"
2010-01-01 ","
2010-01-01 ","
256 ",,,,
"
Bokura ga Ita. Vol. 14 ",Obata Yuki,"
komiksy ",Shogakukan,"
4091333907 ",,,"
2010-01-01 ",,,"
japoński ",,,
"
Jak żyć taniej? 1001 porad na czas kryzysu i nie tylko ",Wacław Miziniak,"
poradniki ",Zysk i S-ka,"
9788375064360 ",,,"
2010-01-01 ","
2010-01-01 ",,"
polski ",,,
"
Anatomia człowieka z elementami fizjologii ",Janusz Skrzat,"
zdrowie, medycyna ",,,,,"
2010-01-01 ","
2010-01-01 ","
194 ","
polski ",,,
"
Oxygenesis ",Paweł Kłudkiewicz,"
fantasy, science fiction ",Egmont Polska,"
9788323746089 ","
Przyjmijmy, że dzieje świata są jak jeden rok. Około kwietnia pojawiają się pierwsze rośliny, Szesnastego grudnia - dinozaury. A dziesięć dni później, 26 grudnia, pterodaktyle i spółka schodzą z areny dziejów. Potem już parę dni spokoju, a zaledwie dwie minuty przez północą na scenę wkracza człowiek. W czasie kiedy dzieje się ta historia, do końca roku, czyli do końca świata, zostało już tylko parę sekund. Dwie minuty sławy, które przypadły ludzkości, właśnie mijają. Mamy rok 2107. Świat został opanowany przez wielkie korporacje, inżynierię genetyczną, mutacje międzygatunkowe i reality show na śmierć i życie. Powszechne stały się choroby popromienne, azotany w wodzie pitnej, ulepszacze do pieczywa oraz aromaty i smaki identyczne z naturalnymi. 
Cały świat opanowały zamęt i wariactwo.
Czy rzeczywiście cały? Temu szaleństwu nie poddało się przecież jeszcze kilka szarych komórek w głowie pewnego osobnika. Gdzieś w pustynnej Eurabii, w rezerwacie dla nosicieli genów, siedzi w zamknięciu Miś Misza - ostatnia nadzieja dla tej planety. Wielka nadzieja kudłatych. ",,"
2010-01-01 ","
2010-01-01 ","
47 ","
polski ",,"

Niezła kreska, wyraziści bohaterowie, romans międzygatunkowy, komisarz Amorales, sekta Karpatian. Miś Misza rządzi. Czekamy na następne tomy ;) 

Niezła kreska, wyraziści bohaterowie, romans międzygatunkowy, komisarz Amorales, sekta Karpatian. Miś Misza rządzi. Czekamy na następne tomy ;) 



Pokaż mimo to


",
"
Edge of Doom 02 ",Kelley Jones,"
komiksy ",IDW Publishing,,"
Discover the true meaning of terror as fright-masters Steve Niles and Kelley Jones bring you five frightening tales of stark raving horror! ",,"
2010-01-01 ",,"
24 ","
angielski  ",,,
