title,author,categories,publishing,isbn,description,orginalTitle,date,datePol,pages,lang,translator,comments,quotes
"
Wyjechać, nie wrócić ",Tomasz Hildebrandt,"
literatura piękna ",Oskar,"
978-83-89923-49-3 ","
Tomasz Hildebrandt, urodzony w 1977 roku w Tczewie, z wykształcenia jest prawnikiem, z zawodu producentem projektów kulturalnych. Ponad pięć lat spędził na emigracji, głównie na Wyspach Brytyjskich, gdzie studiował i pracował dzieląc los wielu młodych Polaków wyruszających na zmitologizowany i wyidealizowany Zachód w poszukiwaniu lepszego życia. Opierając się na własnych doświadczeniach.



Powieść zdobyła Nagrodę Główną na XII Kościerskich Targach Książki w kategorii literatura pomorska/proza ",,"
2010-01-01 ","
2010-01-01 ","
304 ","
polski ",,,
"
Umysł przewidujący przyszłość ",David Loye,"
zdrowie, medycyna ",Kos,"
9788376490243 ","
Funkcjonowanie ludzkiego mózgu to problem, który od wieków wprawia ludzkość w zakłopotanie. Fascynujące badania tego, jak pracuje prawa, a jak lewa półkula mózgu, poznawanie funkcji płatów czołowych oraz nowe odkrycia w zakresie idei holograficznego mózgu ujawniają ekscytujące i nieoczekiwane odpowiedzi. Korzystając z odkryć neuropsychologii, psychologii, parapsychologii i fizyki teoretycznej Loye odsłania tajemnice umysłu i jego unikalnych mocy przewidywania – od przeczuć, ESP i jasnowidzenia po zdolność rzeczywistego przewidywania przyszłych zdarzeń. Dzięki zrozumieniu i wykorzystaniu mocy 'umysłu przewidującego” będziemy znacznie lepiej przygotowani do tego, co nastąpi. ",,"
2010-01-01 ","
2010-01-01 ","
384 ","
polski ",,,
"
Kolekcja Nasza Polska - Góry cz. I. Góry Świętokrzyskie i Sudety ",praca zbiorowa,"
albumy ",De Agostini,"
9788324824038 ","
Nasza Polska to ekskluzywna kolekcja albumów prezentujących dziedzictwo polskiej kultury materialnej i przyrody. W każdym kolejnym tomie zostaną przedstawione najcenniejsze, najatrakcyjniejsze i najlepiej zachowane miejsca - zamki, pałace i dwory, kościoły i cerkwie, nowożytne fortyfikacje, zabytki techniki, kolejnictwa i architektury drewnianej, parki narodowe, góry i wiele więcej. Bardzo ciekawym tekstom, zawierającym mnóstwo mało znanych ciekawostek, towarzyszą setki przepięknych fotografii, dziesiątki interesujących ilustracji, a także kalendaria i tabele, które pomogą uporządkować podawane informacje. To obowiązkowa lektura dla osób zainteresowanych poznawaniem kulturalnej i przyrodniczej spuścizny Polski.
Każdy prawdziwy miłośnik skalistych szlaków wie, że górom należy okazywać szacunek i pokorę. Wtedy odsłaniają swoje największe tajemnice. Ich majestat oczarowuje, piękno oszałamia, cisza uspokaja, niedostępność stanowi wyzwanie, a ryzyko wyzwala emocje. Najlepszą zachętą do ich poznawania może być niniejszy album. Zaprezentowano w nim Góry Świętokrzyskie oraz wszystkie leżące na terenie Polski pasma Sudetów. Zadziwiają one ogromną różnorodnością form skalnych: gołoborzy, ostańców, labiryntów i widowiskowych odsłonięć. Można tu podziwiać wygasłe wulkany, najpiękniejsze w Polsce jaskinie, skamieniałości sięgające kilkuset milionów lat wstecz, a nawet poszukiwać złota i drogich kamieni. ",,"
2010-01-01 ","
2010-01-01 ","
48 ","
polski ",,,
"
Pamiętniki z czasów Jana Sobieskiego Tom I ",Kazimierz Sarnecki,"
historia ",Foka,"
9788376680293 ",,,"
2010-01-01 ","
2004-01-01 ","
295 ","
polski ",,,
"
Giotto ",Angelo Tartuferi,"
sztuka ",Świat Książki,"
978-83-247-1566-4 ","
Giotto di Bondone był artystą, który przełamał tradycje bizantyjskie i wprowadził realistyczną trójwymiarowość do malarstwa europejskiego. Cieszył się ogromnym uznaniem i czcią swoich współczesnych. Około 1310 roku, po pobycie w Asyżu, Rimini, Padwie, Florencji i Rzymie, został uwieczniony przez Dantego Alighieri w ""Boskiej Komedii"", w XI pieśni Ćzyśca: ""Sądził Cimabue, że wszystkich olśniewa, / A dzisiaj Giotto pierwszy staje w rzędzie / I tak, że rozgłos onego przyćmiewa"". A Giovanni Villani stwierdził, że Giotto był największym mistrzem malarskim swojej epoki, tym, który w najbardziej naturalny sposób ukazywał każdą figurę i pozę. ","
Giotto ","
2010-01-01 ","
2010-01-01 ","
158 ","
polski ","
Hanna Borkowska ",,
"
Kruk i lis i inne bajki Ezopa ",Tamara Michałowska,"
bajki ",Siedmioróg,"
9788375683400 ","
Klasyczne bajki Ezopa: Kruk i lis oraz Lis, małpa i zwierzęta - w pięknie ilustrowanej wersji dla najmłodszych.

Urocza książeczka z serii „101 bajek” przeniesie małego czytelnika do cudownego świata baśni.

Seria składa się ze 101 różnych bajek dla dzieci młodszych (od 2 do 5 lat). Są to należące do klasyki światowej bajki takich autorów, jak Hans Christian Andersen, Charles Perrault, bracia Grimm, Lewis Carroll, Ezop, bajki różnych narodów, bajki należące do klasyki polskiej, bajki współczesne i opowiastki o zwierzętach.

Wszystkie bajki mają ten sam format i tę samą liczbę stron. Na szczególną uwagę zasługują niezwykle przyjazne ilustracje: pięknie namalowane, a równocześnie radosne i proste w przekazie - jednym słowem takie, jakie być powinny i jakie wszyscy lubią najbardziej. To, co dodatkowo wyróżnia bajki należące do serii, to wartościowe przekłady i opracowania tekstów. ",,"
2010-01-01 ","
2010-01-01 ","
16 ","
polski ",,"

Bajki Ezopa (lub Aesopica, żyjącego w VI w. p.n.e.), grackiego niewolnika i bajkopisarza, są znane i cenione od pokoleń. Każda z nich jest swoistą lekcją dla maluchów, przekazuje ponadczasowe wartości i prawdy, uczy i kształtuje w dzieciach właściwe postawy. 
Właśnie dlatego mimo upływu lat nadal chętnie po nie sięgamy. Z jednej strony moralizują z drugiej ich czytanie sprawia wielką frajdę i to niewątpliwie jest fenomenem twórczości Ezopa…
Dziś zaprezentuję malutką książeczkę z serii 101 bajek pt. „Kruk i lis i inne bajki Ezopa”. W tej niepozornej publikacji dzieci znajdą dwie bajki. Oprócz Kruka i lisa będą miały okazję zapoznać się z tytułem Lis, małpa i zwierzęta. Pierwsza z bajek charakteryzuje postawę chytrego i przebiegłego lisa oraz próżnego i łasego na pochlebstwa kruka, i jest to popularniejsza bajka. W drugiej natomiast mieszkańcy dżungli będą wybierać swojego króla. Oczywiście każde zwierzę uważa, że jest do tej roli wręcz stworzone. Ta historia pokaże jednak, że tak nie jest, a król powinien … no właśnie jaki powinien być ten król? Sięgnijcie po tę lekturę i przekonajcie się sami ;)
Książeczka jest niewielkich rozmiarów, ale na jej kartach maluchy znajdą naprawdę fajne i ciekawe bajki dlatego warto po nią sięgnąć. Szata graficzna jest bardzo kolorowa, ilustracje duże, proste, idealnie odzwierciadlają tekst. Ten z kolei jest zrozumiały nawet dla młodszych, kilkuletnich dzieci. 
Bajki Ezopa są uniwersalne i mimo upływu lat nadal nie tracą na wartości. Mimo swej pouczającej wymowy każda z historii jest interesująca, często zabawna i groteskowa. Nic więc dziwnego, że tak bardzo podobają się dzieciom. Mnie oczarowały już dawno, w dzieciństwie i dlatego dziś tym chętniej przybliżam je moim dzieciaczkom. Takie małe książeczki są tym fajniejsze, że można je wszędzie ze sobą zabrać i zawsze mieć pod ręką fajną bajeczkę na dobranoc, a to bardzo przydaje się poza domem na wakacjach. Zachęcam gorąco do lektury ;)

http://testowanieartdzieciece.blogspot.com/ 

Bajki Ezopa (lub Aesopica, żyjącego w VI w. p.n.e.), grackiego niewolnika i bajkopisarza, są znane i cenione od pokoleń. Każda z nich jest swoistą lekcją dla maluchów, przekazuje ponadczasowe wartości i prawdy, uczy i kształtuje w dzieciach właściwe postawy. 
Właśnie dlatego mimo upływu lat nadal chętnie po nie sięgamy. Z jednej strony moralizują z drugiej ich czytanie... 

więcej



mniej





Pokaż mimo to


",
"
Przyjaciele z leśniczówki ",Adam Seredyński,"
powieść przygodowa ",Verdana,"
978-83-929492-8-2 ","
Druga część cyklu, rozpoczętego bestsellerową powieścią ""Przyjaciele z Breslau"".

W październikowe popołudnie Henrietta przyjeżdża z Wrocławia do uroczej, cichej leśniczówki. Jakże tu wszystko różni się od życia w mieście! Nowa przyjaciółka Marta, uczy ją rozpoznawać gatunki grzybów, tresować psotnego Rago oraz jeździć konno. Pewnego wieczoru przybywaja jednak niezapowiedziani goście. Wraz z nimi zaginiony przed laty właściciel miejscowego pałacu. Jakie perypetie i przygody czekaja mieszkańcow leśniczowki? Czy młody hrabia Karol pozna wreszci tajemnicę swojego rodu? ","
Przyjaciele z leśniczówki ","
2010-01-01 ","
2010-01-01 ","
232 ","
polski ",,"

Ponoć to kontynuacja cyklu...Przygody młodej niemieckiej dziewczyny pod koniec drugiej wojny światowej...Książka raczej dla młodzieży. Historia trudna do wyobrażenia poza literaturą. 

Ponoć to kontynuacja cyklu...Przygody młodej niemieckiej dziewczyny pod koniec drugiej wojny światowej...Książka raczej dla młodzieży. Historia trudna do wyobrażenia poza literaturą. 



Pokaż mimo to


",
"
The Compound Effect ",Darren Hardy,"
nauki społeczne (psychologia, socjologia, itd.) ",Success,"
9780981951249 ",,,"
2010-01-01 ",,,"
angielski ",,,
"
Wątroba. Słownik polskiego teatru po 1997 roku ",praca zbiorowa,"
teatr ",Krytyka Polityczna,"
9788361006145 ","
Dekada nowego teatru odkryła dla polskiej kultury wybitne reżyserki i reżyserów oraz przynajmniej setkę wspaniałych aktorów. Wzbogaciła repertuar środków wyrazu o efekty reportażowe, cytaty z rzeczywistości, zapożyczenia z popkultury, a także nowe zasady kompozycji i obecności aktora na scenie. Sprawiła, że polscy artyści dramatyczni przetarli oczy i krytycznie spojrzeli na dotychczasowe konwencje, przezroczyste ideologie zdroworozsądkowe i religijne oraz pozory apolityczności.

Przede wszystkim jednak teatr ten wprowadził na scenę nowych bohaterów. W ich losach, sposobie mówienia i zachowania odbijały się problemy społeczne, które przyniosła zmiana systemu gospodarczego i politycznego: zakwestionowanie tradycyjnych stylów życia i relacji społecznych, bezrobocie, bezdomność, nasilający się nacjonalizm. Zderzyliśmy się też ze zjawiskami wcześniej nienazwanymi - agresją w rodzinie, wyzyskiem kobiet, pedofilią, homofobią, wykluczenim społecznym czy korupcją polityczną.

""Wątroba"" powstała, by uporządkować podstawowe informacje o polskim nowym teatrze. Maciej Nowak ",,"
2010-01-01 ","
2010-01-01 ","
416 ","
polski ",,,
"
Pier(w)si w Polsce ",Rafał Olejniczak,"
albumy ",G+J,"
978-83-612995-23 ","
Piersi to miłość i erotyzm: obiekt pożądania i podziwu. 
Piersi to życie: źródło pokarmu, wzruszający widok karmiącej matki. 
Piersi to sztuka: fascynacje artystów utrwalone na płótnie, w marmurze, fotografii, literaturze.
Piersi to ciało: podatne na chorobę. 
To często także śmierć.

Albumem PIER(W)SI W POLSCE pragniemy zwrócić uwagę na problem raka piersi w inny niż ogólnie przyjęty sposób. Po raz pierwszy w historii znane Polki odsłoniły swoje piersi, aby ratować piersi innych Polek. Pokazały piękno, bo warto je chronić. 
Dodatkowym atutem albumu są teksty i wywiady Marzeny Chełminiak, dziennikarki, która sama stoczyła zwycięską walkę z rakiem piersi.

Wśród wspaniałych bohaterek między innymi: Kamila Baar, Joanna Bartel, Omenaa Mensah, Edyta Jungowska, Otylia Jędrzejczak, Jaga Hupało, Beata Tyszkiewicz, Beata Sadowska, Jowita Budnik, Mariola Bojarska, Dorota Wellman, Sylwia Gruchała, Katarzyna Kwiatkowska, Renata Dancewicz, Ewa Kasprzyk, Monika Olejnik, Patrycja Markowska, Iza Kuna, Martyna Wojciechowska, Natalia Przybysz, Beata Tadla, Beata Rybotycka, Dorota Segda, Krystyna Czubówna, Agnieszka Grochowska, Marta Kuligowska, Anita Werner, Kinga Baranowska, Marzena Rogalska, Hanna Śleszyńska, Manuela Gretkowska, Agnieszka Cegielska, Ilona Felicjańska, Katarzyna Montgomery

Przedsięwzięcie ma charakter charytatywny. Zysk ze sprzedaży albumu zostanie przekazany na wspieranie profilaktyki antynowotworowej.

Rafał Olejniczak
Z pasją i upodobaniem podgląda świat ludzkich emocji. Jego prace, równie wzruszające jak ironiczne, nikogo nie pozostawiają obojętnym. Przemawiają poprzez uchwycone w mgnieniu oka uczucia, zaskakujący nastrój, kolorystykę, detal, zatrzymane sekundy szczęścia i samotności. 
Wyjątkowe fotografie artysty można było podziwiać podczas dwóch warszawskich wystaw ""Lokalne historie"" i ""Podejrzane przypadki"".
Rafał Olejniczak pracuje pod pseudonimem Photographael. ",,"
2010-01-01 ","
2010-01-01 ","
250 ","
polski ",,,
