title,author,categories,publishing,isbn,description,orginalTitle,date,datePol,pages,lang,translator,comments,quotes
"
Wpływy filozoficzne w analizie egzystencjalnej i logoterapii ",Marian Wolicki,"
filozofia, etyka ",Papieski Wydział Teologiczny we Wrocławiu,"
8387318531 ","
Celem niniejszej pracy było pokazanie podstaw filozoficznych analizy egzystencjalnej i logoterapii V. E. Frankla. W analizie egzystencjalnej można zauważyć wpływy co najmniej trzech dużych systemów filozoficznych: filozofii arystotelesowsko-tomistycznej, filozofii egzystencjalnej oraz fenomenologii a także częściowo neopozytywizmu i innych kierunków. Stwierdzenia dotyczące struktury ontycznej rzeczywistości, zwłaszcza rzeczywistości człowieka, bierze Frankl zasadniczo z filozofii arystotelesowsko-tomistycznej, chociaż poddaje ją swoistej interpretacji, przynajmniej w niektórych punktach.

Z fenomenologii analiza egzystencjalna zapożycza metodę opisu różnych doświadczeń i przeżyć ludzkich, natomiast z filozofii egzystencjalnej bierze tematy i język, jakim się posługuje przy ich opracowaniu. Cechą upodabniającą z kolei analizę egzystencjalną do neopozytywizmu jest chętne nawiązywanie do wyników nauk szczegółowych i prób stworzenia filozoficznej wizji świata i człowieka w oparciu o te wyniki. Takie eklektyczne potraktowanie przez Frankla założeń i twierdzeń filozoficznych analizy egzystencjalnej ma swoje niewątpliwe zalety, ale też i liczne braki. Zaletą jest bezsprzecznie możność uprzystępnienia współczesnym ludziom rozwiązania problemów, które ich nurtują i interesują. Dzięki fenomenologicznej metodzie i językowi filozofii egzystencjalnej dawne prawdy filozofii scholastycznej, arystotelesowsko-tomistycznej pojawiają się jakby w nowym wydaniu i stają się bardziej przemawiające do współczesnych czytelników. Korzystanie przez Frankla również z osiągnięć nauk szczegółowych i chętne odwoływanie się do nich przy ilustrowaniu różnych zagadnień filozoficznych czyni lekturę jego prac o wiele pożyteczniejszą i przystępniejszą ",,"
2002-01-01 ","
2002-01-01 ","
192 ","
polski ",,,
"
Czterdziestu co godzinę ",Stanisław Maria Jankowski,"
powieść historyczna ",Niezależny Komitet Historyczny Badania Zbrodni Katyńskiej,"
9788390587783 ","
Najdrożsi rodzice. Będąc cały i zdrów , przebywam w Rosji. Spragniony jestem wiadomości o Was, Zosi i braciach, a także o najbliższych krewnych i znajomych w listopadzie 1939 roku pisał z Kozielska ppor. rez. Czesław Bartkowiak. ",,"
2002-01-01 ","
2002-01-01 ","
363 ","
polski ",,,
"
Ważne figury ",Robert Richardson,"
kryminał, sensacja, thriller ",C&T Crime & Thriller,"
8389064138 ","
Katrina Darcy ciągle szokowała otoczenie. Jako wzięta dziennikarka o ciętym piórze, jako kobieta zmieniająca mężczyzn jak rękawiczki i wreszcie jako autorka śmiałych erotycznie powieści, które przyniosły jej fortunę. Tym razem szok przyniosła inna wieść: Katrina po raz pierwszy nie pojawiła się w pracy, by napisać cotygodniowy artykuł. Ale takie zniknięcie czołowej felietonistki Sunday Register można przecież doskonale wykorzystać: to przecież temat na pierwsze strony gazet. Jednak podczas gdy koledzy z redakcji martwią się coraz bardziej, a inni wykorzystują okazję do podniesienia nakładu, Katrina samotnie umiera od śmiertelnej rany w głowę w wiejskim domku w Kornwalii. Trafiła tutaj parę dni wcześniej, uciekając przed przeszłością, przed tymi, którzy uczynili ją wielką. Ale kto mógł nienawidzić jej na tyle, by posunąć się do morderstwa? ",,"
2002-01-01 ","
2002-01-01 ","
237 ","
polski ",,,
"
Kafka. Komedia ",Franzobel,"
utwór dramatyczny (dramat, komedia, tragedia) ",Księgarnia Akademicka,"
837188379X ","
Franzobel (1967) drogę do sławy przebył dosłownie na skróty. W latach 1992-93 był jeszcze pisarzem-rezydentem w Linzu, a już w 1995 otrzymał prestiżową nagrodę Ingeborg Bachmann. W komedii „Kafka” prowadzi grę z ikoną literatury, jaką stał się autor „Procesu”, deklarując, że chciał „choć raz od weselszej strony pokazać tego tragicznego człowieka, jakim był Franz Kafka. Lecz w taki zarazem sposób, by nie stracić związku z rzeczywistością”. ","
Kafka. Eine Komödie ","
2002-01-01 ","
 2002-01-01 ","
86 ","
polski ","
Sława Lisiecka ",,
"
Teoria dzieła sztuki teatru w Ingardenowskim modelu humanistyki ",Małgorzata Różewicz,"
teatr ",Wydawnictwo Uniwersytetu Wrocławskiego,"
83-229-2210-8 ","
Książka Małgorzaty Różewicz o dziele sztuki teatru w Ingardenowskim modelu humanistyki jest kolejną pozycją ukazującą się w serii Dramat - Teatr. Seria obejmuje prace poświęcone historii dramatu i teatru polskiego oraz powszechnego, a także szeroko pojętej problematyce teorii sztuki teatralnej i tekstu dramatycznego. Uwzględnia również zagadnienia socjologii teatru, współczesnego życia teatralnego i krytyki teatralnej. Seria ma charakter otwarty i mogą się w niej ukazywać rozprawy nie tylko teatrologów, ale także autorów reprezentujących inne dziedziny nauki. ",,"
2002-01-01 ","
2002-01-01 ","
112 ","
polski ",,,
"
Falka - 1. Tchnienie diabła ",Juan Zanotto,"
komiksy ",Amber,"
8324100113 ","
Na odległej planecie piękna Amazonka wyrusza samotnie na poszukiwanie Źródeł Ognia, spotykając na swojej drodze bandytów, czarowników i potępione plemiona.
Początek znakomitej serii heroic fantasy, pełnego rozmachu dzieła utalentowanego twórcy. ","
Falka. Le souffle du diable ","
2002-01-01 ","
2002-01-01 ","
64 ","
polski ",,"

Subiektywnie, kolejna swietna seria komiksowa która w Polsce nie doczekała się zakończenia. 
Seksowna bohaterka, klimaty w stylu post-apo, heroic fantasy w krzyżówce z sf. To lubię. Kreska cieszy oko.
Mam nadzieję że któreś z obecnie działających komiksowych wydawnictw pokusi się na pełne wznowienie. 

Subiektywnie, kolejna swietna seria komiksowa która w Polsce nie doczekała się zakończenia. 
Seksowna bohaterka, klimaty w stylu post-apo, heroic fantasy w krzyżówce z sf. To lubię. Kreska cieszy oko.
Mam nadzieję że któreś z obecnie działających komiksowych wydawnictw pokusi się na pełne wznowienie. 



Pokaż mimo to


",
"
Droga do Ziemi Obiecanej ",Tadeusz Zieliński,"
biografia, autobiografia, pamiętnik ",Książka i Wiedza,"
8305132552 ","
Kolejna książka poświęcona burzliwym dziejom transformacji ustrojowej w naszym kraju, ukazanym na tle przykładów złego prawa i złych obyczajów, które rozpleniły się w życiu publicznym Trzeciej Rzeczypospolitej. Książka stanowi uzupełnienie i wzbogacenie refleksji, jakimi podzielił się autor z Czytelnikami w dwóch poprzednich zbiorach esejów : Czas prawa i bezprawia oraz Labirynt praw i obyczajów. Zapiski z końca XX wieku. ",,"
2002-01-01 ","
2002-01-01 ","
291 ","
polski ",,,
"
Królewska Katedra na Wawelu. Przewodnik. ",Krzysztof J. Czyżewski,"
historia ",Wydawnictwo św. Stanisława BM,"
8388971379 ","
Praktyczny przewodnik po Katedrze Wawelskiej. Jest to miejsce niezwykłe i ważne ze względu na to, że to właśnie tu odbyło się większość koronacji,ślubów i pogrzebów królewskich. Każdy Polak powinien odwiedzić Katedrę choć raz w życiu. A ten przewodnik na pewno to ułatwi. ",,"
2002-01-01 ","
2002-01-01 ","
88 ","
polski ",,"

Ilekroć jestem w Krakowie, to nawet jeżeli moja wizyta jest przelotna, to staram się w nim odwiedzić kilka punktów. Zawsze ogromne wrażenie robi na mnie Barbakan i Brama Floriańska, Mały Rynek (zasługa Marcina Świetlickiego :-) pomnik Piotra Skrzyneckiego, ulica Szeroka i Katedra Wawelska. Widziałem już tyle świątyń, a ta niezmiennie sprawia na mnie kolosalne wrażenie. Mogę pominąć zwiedzanie komnat królewskich, ale nigdy nie omijam katedry. Dosłownie czuję tam tchnienie przeszłości patrząc na miejsce pochówku polskich władców. Przypominają mi się ich sylwetki, dramatyczne dzieje związane z ich panowaniem, XIX-wieczne badanie sarkofagów. Do dziś fascynuje mnie Kaplica Świętokrzyska z sarkofagiem Kazimierza Jagiellończyka. Ta książeczka niewątpliwie ułatwia zwiedzanie tego niezwykłego zabytku, choć może nie jest rozwiązaniem idealnym. Z pewnością przydatna w trakcie pospiesznego zwiedzania. Zaletę stanowi przystępny tekst, ozdobiony niezbędnymi ilustracjami i poręczny format, aczkolwiek bardziej dociekliwi turyści będą szukać bardziej rozbudowanych opracowań. 

Ilekroć jestem w Krakowie, to nawet jeżeli moja wizyta jest przelotna, to staram się w nim odwiedzić kilka punktów. Zawsze ogromne wrażenie robi na mnie Barbakan i Brama Floriańska, Mały Rynek (zasługa Marcina Świetlickiego :-) pomnik Piotra Skrzyneckiego, ulica Szeroka i Katedra Wawelska. Widziałem już tyle świątyń, a ta niezmiennie sprawia na mnie kolosalne wrażenie. Mogę... 

więcej



mniej





Pokaż mimo to


;

Krótki przewodnik po Katedrze Wawelskiej. Najlepiej czytać na miejscu i oglądać to o czym się czyta. Na sucho źle się czyta ze względu na wielką ilość informacji w stosunku do ilości stron. Ale polecam przeczytać przed wybraniem się na wycieczkę do Katedry, a potem zabrać ze sobą do Katedry i obejrzeć wszystko to o czym się wcześniej czytało. 

Krótki przewodnik po Katedrze Wawelskiej. Najlepiej czytać na miejscu i oglądać to o czym się czyta. Na sucho źle się czyta ze względu na wielką ilość informacji w stosunku do ilości stron. Ale polecam przeczytać przed wybraniem się na wycieczkę do Katedry, a potem zabrać ze sobą do Katedry i obejrzeć wszystko to o czym się wcześniej czytało. 



Pokaż mimo to


",
"
Kocie łakocie ",Wiesław Drabik,"
literatura dziecięca ",Debit,"
8371671733 ","
Kolejny tomik z serii ""Bajeczki ze śmiechu beczki"". Wierszowane bajeczki przepełnione humorem autorstwa znanego już dzieciom Wiesława Drabika. ""Kocie łakocie"" to opowiadanie o babci, która na urodziny dostała kotka... ",,"
2002-01-01 ","
2002-01-01 ","
12 ","
polski ",,,
"
Mickiewiczowskie figury wyobraźni ",Wojciech Owczarski,"
literatura piękna ",słowo/obraz terytoria,"
8389405008 ","
Próba spojrzenia na twórczość Adama Mickiewicza z perspektywy krytyki fantazmatycznej. Jego wyobraźnia poetycka oglądana jest tu w całej swej złożoności i antynomiczności, dlatego też książka zdecydowanie wykracza poza dotychczasowe, fragmentaryczne ujęcia tego tematu. Autor przedstawia rozległą gamę obsesyjnych wyobrażeń poety: marzenie o domowym zaciszu splata się z koniecznością wiecznej ucieczki i metamorfozy; fantazmaty erotyczne balansują na granicy dziecięcej czułostkowości i dzikiego, wampirycznego okrucieństwa; poetyckie ""akty przerywane"" - zaniechania i kapitulacje - znajdują dopełnienie w fantazmacie milczenia pojmowanego jako wyraz siły i dominacji. Bo dynamiczna wyobraźnia Mickiewicza za wszelką cenę unika zatrzymania, zastygnięcia w bezruchu. Mickiewicz-marzyciel cofa się przed tym, do czego dąży, pragnie zaś tego, czego się obawia. ",,"
2002-01-01 ","
2002-01-01 ","
255  ","
polski ",,,
