title,author,categories,publishing,isbn,description,orginalTitle,date,datePol,pages,lang,translator,comments,quotes
"
O Magdalenie Samozwaniec ",Halina Auderska,"
biografia, autobiografia, pamiętnik ",Wydawnictwo Literackie,"
8308001459 ","
Zredagowany przez Gracjanę Miller-Zielińską zbiór wspomnień przyjaciół, bliskich i znajomych Magdaleny Samozwaniec, pełen porywających historyjek i anegdot. Pozycja obowiązkowa dla wielbicieli artystycznej rodziny Kossaków ",,"
1979-01-01 ","
1979-01-01 ","
222 ","
polski ",,"

Uwielbiam tę książeczkę.
Tak jak i uwielbiam Madzię Samozwaniec. Urocza, dowcipna, mądra. Wracam do niej (do twórczości Madzi) zawsze w chwilach, w których potrzebuję pociechy. Jak do twórczości Joanny Chmielewskiej i Stefanii Grodzieńskiej. Trzy wielkie i wspaniałe!
Zaprawdę powiadam wam, zbawi nas poczucie humoru.
A ta Madzia, to nie z braku szacunku. Tak się mówi o najbliższych. 

Uwielbiam tę książeczkę.
Tak jak i uwielbiam Madzię Samozwaniec. Urocza, dowcipna, mądra. Wracam do niej (do twórczości Madzi) zawsze w chwilach, w których potrzebuję pociechy. Jak do twórczości Joanny Chmielewskiej i Stefanii Grodzieńskiej. Trzy wielkie i wspaniałe!
Zaprawdę powiadam wam, zbawi nas poczucie humoru.
A ta Madzia, to nie z braku szacunku. Tak się mówi o... 

więcej



mniej





Pokaż mimo to


;

Wspomnienia, które przeniosły mnie w czasie, hen daleko, poza okres moich narodzin, do świata, którego nigdy nie znałam, który stworzyłam w swojej głowie na bazie dostępnych archiwaliów. Czytałam tę książkę dosyć nietypowo, bo z telefonem w ręce. Znam tylko kilka osób, które się wypowiedziały o Magdalenie -pozostałych poznawałam w trakcie lektury, szukając ich biogramów i zdjęć. O kilku osobach internet milczy, przepadli dla świata i żyją tylko we wspomnieniach. W sieci szukałam również obrazów o których wspomniano w książce, a które bardzo chiałam zobaczyć, np obraz na całą ścianę w warszawskim mieszkaniu Magdaleny, przedstawiający młode siostry Kossak w saniach. Udało mi się również znaleźć nagranie, na którym słychać ""basowy głos"" Magdaleny z jej słynnym grasejowaniem, czyli fhancuskim ""r"". Teraz jej obraz w mojej wyobraźni jest pełniejszy, bo z dźwiękiem. Całkowicie wsiąknęłam w ten świat: belle epoque, dwudziestolecie międzywojenne, okres wojny i czasy powojenne. Na koniec zadumałam się nad tym, że chyba wszyscy, którzy wspominali Magdalenę również już odeszli. Choć taka kolej rzeczy, to smutno. Ale jak to powiedziała Magdalena: Eh, que vous voulez? La mort. C'est la vie!
Ps. W kilku wspomnieniach o Magdalenie przeczytałam, że ""oto odeszła ostatnia z wielkich Kossaków"". No cóż, rok przed śmiercią Magdaleny jej bratanica Simona dopiero ukończyła edukację i wyjechała do Białowieży. Dopiero lata później okazało się, że to ona jest tą ostatnią z wielkich - z sukcesami na innym polu, ale jednak wielką.
Ps2. Po wejściu tutaj uderzyło mnie, że tak mało jest ocen tego zbiorku i do tego takie słabe. Dlaczego? 

Wspomnienia, które przeniosły mnie w czasie, hen daleko, poza okres moich narodzin, do świata, którego nigdy nie znałam, który stworzyłam w swojej głowie na bazie dostępnych archiwaliów. Czytałam tę książkę dosyć nietypowo, bo z telefonem w ręce. Znam tylko kilka osób, które się wypowiedziały o Magdalenie -pozostałych poznawałam w trakcie lektury, szukając ich biogramów i... 

więcej
 


mniej





Pokaż mimo to


","
Straszne pieniądze to szczęście kosztowało, ale za szczęście, jak wiadomo, płaci się. ;
Mijały lata, teraz stanowczo za szybko mijały, podczas kiedy dzieciństwo wydawało się długie. Może dlatego, że tak bardzo chciało się być już dorosłą. "
"
Kompendium postępowania przed- i pooperacyjnego w chirurgii ogólnej ",praca zbiorowa,"
zdrowie, medycyna ",Wydawnictwo Lekarskie PZWL,"
9788320008074 ",,,"
1979-01-01 ","
1979-01-01 ","
407 ","
polski ",,,
"
Der Mensch vor der Frage nach dem Sinn ",Viktor E. Frankl,"
nauki społeczne (psychologia, socjologia, itd.) ",Piper Verlag GmbH,,,"
Der Mensch vor der Frage nach dem Sinn ","
1979-01-01 ",,,"
niemiecki ",,,
"
Gdynia 1939 ",Andrzej Rzepniewski,"
powieść historyczna ",Wydawnictwo Morskie,"
8321571875 ",,,"
1979-01-01 ","
1979-01-01 ","
678 ","
polski ",,,
"
Województwa gdańskie, słupskie. Mapa krajoznawczo-samochodowa ",Wojciech Jankowski (architekt),"
turystyka, mapy, atlasy ",Państwowe Przedsiębiorstwo Wydawnictw Kartograficznych im. Eugeniusza Romera,,"
Mapa 1: 500000 wraz z krótkim opisem miejscowości. ",,"
1979-01-01 ","
1979-01-01 ","
2 ","
polski ",,,
"
Vox Latina dla klasy II liceum. Część pierwsza. ",Jan Horowski,"
językoznawstwo, nauka o literaturze ",Wydawnictwa Szkolne i Pedagogiczne,"
8302008400 ","
podręcznik do nauki łaciny - teksty. ",,"
1979-01-01 ","
1979-01-01 ","
47 ","
polski ",,,
"
Druga strona księżyca ",Albin Siekierski,"
literatura piękna ","Wydawnictwo ""Śląsk""","
8321600565 ","
""Druga strona księżyca"" to powieść o wartości współżycia rodzinnego, środowiskowego, o kruchości uczuć między ludźmi; o rozbitej rodzinie, składnikach życiowej klęski, granicach odpowiedzialności za czyny bliskich; o kosztach awansu, oderwania się od korzeni drogi życiowej, o zagrożeniu osobowości współczesnego człowieka przez rozwój jednostronny; o wyborze wartości nadających życiu głębszy sens, o motywacji moralnej przyczyn i skutków takiego wyboru.

Czy przyczyną porażki jest przypadek, wina bohatera czy okoliczności zewnętrzne? Kto i dlaczego ponosi klęskę, czy nie można jej było uniknąć? Te i podobne pytania i problemy podejmuje, analizuje, pragnie poddać refleksji powieść Albina Siekierskiego na przykładzie losów sztygara Wiertawy, człowieka wartościowego, którego niespodzianie opuściła żona i którego życie rozpadło się u szczytu powodzenia. Czy tak się stać musiało? Czy można się wtedy podnieść? ",,"
1979-01-01 ","
1979-01-01 ","
220 ","
polski ",,,
"
Tango dla starszej siostry ",Stanisław Broszkiewicz,"
literatura piękna ","Wydawnictwo ""Śląsk""","
8321600409 ",,,"
1979-01-01 ","
1979-01-01 ",,"
polski ",,,
"
Kolyma: the Arctic Death Camps ",Robert Conquest,"
powieść historyczna ",Oxford University Press,"
0670414999 ","
All on all, these conditions reflected one main truth. In the minds of its creators and organizers the conscious purpose of Kolyma, which had originally been the production of gold, with death as an unplanned by-product, had become the production, with at least equal priority, of gold and death. ","
Kolyma: the Arctic Death Camps ","
1979-01-01 ","
1979-01-01 ","
256 ","
polski ",,"

Kompilacja Szałamowa, Sołżenicyna, Ginzburg itd. czyli Kołyma w pigułce. Potrzebna i dobra robota dla ignorantów z zachodu. 

Kompilacja Szałamowa, Sołżenicyna, Ginzburg itd. czyli Kołyma w pigułce. Potrzebna i dobra robota dla ignorantów z zachodu. 



Pokaż mimo to


","
ONE of the most extraordinary-and disgraceful--things about Kolyma is that its mere existence was ignored or denied in the West."". "
"
W bitwie o Anglię ",Eugeniusz Banaszczyk,"
historia ",Książka i Wiedza,,"
„Lotnicy polscy wykazali wobec Wielkiej Brytanii i świata, oprócz tradycyjnych szczytnych cech polskiego żołnierza, jak odwaga, hart, wytrwałość i zaciętość, nieodzowną cechę żołnierza współczesności: umiejętność walki. Ich postawa wreszcie wobec wroga, aktywna, zdecydowana i konsekwentna, a była to przecież właściwa postawa wobec najważniejszego problemu ich czasu, może stanowić przykład dla całych pokoleń. Walki polskich lotników w «Bitwie o Anglię» weszły do tradycji bojowych ludowego Wojska Polskiego. Byli wszak wiernymi żołnierzami walczącej ojczyzny. Na pomniku polskich lotników poległych w Wielkiej Brytanii widnieje napis: WALCZYŁEM ZA DOBRĄ SPRAWĘ W WALCE TEJ WYTRWAŁEM DO KOŃCA"" ","
W bitwie o Anglię ","
1979-01-01 ","
1979-01-01 ","
194 ","
polski ",,"

Kiedy wydawano to opracowanie (1973 r.) już można było chwalić polskich lotników, walczących pod niebem Anglii podczas Ii wojny światowej. Można było w ogóle pokazać polski czyn zbrojny inny niż wraz z Armią Czerwoną i w partyzantce komunistycznej. Ale nadal nie można było dobrze oceniać polityków i naczelne dowództwo na Zachodzie. I taka jest ta książka. 
Autor zajął się przede wszystkim pokazaniem udziału polskich lotników w Bitwie o Anglię. Postarał się jednak o nakreślenie pełnego obrazu. I choć jest on skrótowy, co wynika z serii wydawniczej Książki i Wiedzy, to jednak dość szeroko pokazujący zagadnienie. Może najbardziej mylący jest tytuł, bo praca odnosi się głównie do polskiego udziału w Bitwie o Wielką Brytanię. Na szczęście w książce mamy też przestawioną sytuację militarną i polityczną w 1940 r., jest o przygotowaniach niemieckich do inwazji na Wyspy, jest o przygotowaniach politycznych, militarnych, gospodarczych i technologicznych Brytyjczyków do obrony. Autor przedstawia też losy polskich lotników od walk we wrześniu 1939 r. aż do udziału w bitwie. Oczywiście samej Bitwie o Anglię poświęca najwięcej miejsca, co wydaje się zrozumiałe. 
Opowieść jest barwna, opatrzona licznymi cytatami, nie tylko zresztą Polaków. Pojawiają się wypowiedzi Brytyjczyków, Niemców, Francuzów. Tu warto odnotować, że Eugeniusz Banaszczyk nie odwołuje się zbyt często (właściwie wyłącznie tylko w sytuacjach koniecznych) do roli ZSRR i do przygotowań niemieckiego ataku na Związek Radziecki. To także znak czasów, w których książka powstała. Ale żeby nie było tak pięknie, mam też sporo zastrzeżeń. Bo raz jeszcze – czyta się dobrze, ogromna zasługa autora, że wykorzystał liczne źródła, że cytuje wielu autorów, że nie preferuje wypowiedzi Arcta czy Króla – autorów wtedy często wydawanych i nie zawsze obiektywnych. Jednakże ciągłe wychwalanie Polaków, choć na to faktycznie zasłużyli, zakrawa na leczenie kompleksów. Naprawdę wystarczyło podać suche liczby lub wypowiedź dowódców brytyjskich bez ciągłego komentowania i podkreślania ogromnego wkładu (a także umiejętności, dodatnich cech charakteru itp. składowych polskiego udziału w Bitwie o Anglię).
Praca ma charakter popularny, nie ma elementów naukowych (np. przypisów), lecz odwołuje się do faktów. Od jej powstania zweryfikowano niektóre informacje, co oznacza, że niekiedy mamy do czynienia z nieaktualnymi już danymi. To akurat nie jest problem, możemy przecież skonfrontować informacje i je uściślić. Gorzej przedstawia się obraz całości. A tu autor często stawiał wyżej opisy walk powietrznych, wrażeń pilotów przed i po walce, ale również spostrzeżeń dotyczących wojny i życia na Wyspach, niż ścisłe przestawianie faktów. Dlatego mamy informacje o sukcesach i stratach, ale z licznymi lukami. Mamy wyposażenie dywizjonów, ale brak danych taktyczno-technicznych. Mamy kolejne fazy walk, ale ze słabym podsumowaniem. I nie mamy choćby skrótowego przedstawienia ciągu dalszego, czyli kolejnych losów pilotów podczas II wojny światowej. Gdyby nie drobne wtręty, np. wizyta Sikorskiego, nie wiedzielibyśmy o rządzie londyńskim i jego roli podczas wojny (tego akurat w ogóle nie uwzględniono). Cóż, takie czasy, taka książka. I tak lepsza niż wiele w tym samym okresie wydawanych dzieł propagandowych.
Jako dodatki – słaba mapa, nieco ciekawych zdjęć (duży niedosyt w przypadku dywizjonu 303 i zdjęć pilotów walczących w II wojnie światowej – bo jest ich za mało). Sporo niesprawdzonych informacji. W 1939 r. Luftwaffe miała ponad 4000 maszyn bojowych (s. 16) – teza autora dyskusyjna. Royal Air Force to wg Banaszczyka Królewskie Siły Zbrojne (s. 17) – nie trzeba znać angielskiego, żeby przetłumaczyć jako „Powietrzne”. Na s. 19 autor przedstawia różne liczby użytych przez III Rzeszę samolotów w Bitwie o Anglię, nie starając się ocenić rzeczywistej ich siły. Podobnie zresztą sytuację militarną na Wyspach potraktował autor dość zdawkowo i niejednoznacznie (s. 31 i nn.). Dane samolotów niemieckich i brytyjskich – zbyt skromne i nieprecyzyjne (ss. 36-37). Data rozpoczęcia bitwy (s. 70 i 179) i zakończenia do dziś są dyskusyjne. Interpretacja przybycia do Wielkiej Brytanii Rudolfa Hessa (s. 180) mocno naciągana. I tak dalej, i tak dalej. 
Podsumowując – jako praca zachęcająca do zajęcia się tą tematyką – całkiem przyzwoita. Jako opracowanie historyczne – przeciętna. Ze względu na liczne źródła cytowane – przydatna. Dla wprowadzenia w temat – można przeczytać. Znającym tematykę Bitwy o Anglię – nie polecam. 

Kiedy wydawano to opracowanie (1973 r.) już można było chwalić polskich lotników, walczących pod niebem Anglii podczas Ii wojny światowej. Można było w ogóle pokazać polski czyn zbrojny inny niż wraz z Armią Czerwoną i w partyzantce komunistycznej. Ale nadal nie można było dobrze oceniać polityków i naczelne dowództwo na Zachodzie. I taka jest ta książka. 
Autor zajął się... 

więcej



mniej





Pokaż mimo to


",
