title,author,categories,publishing,isbn,description,orginalTitle,date,datePol,pages,lang,translator,comments,quotes
"
Zaklinacz uczuć. Doskonały pomysł ",Jennie Adams,"
literatura obyczajowa, romans ",Harlequin,"
9788323850854 ","
""Zaklinacz uczuć""
Ponowne spotkanie z młodzieńczą miłością jest dla Shannon niczym grom z jasnego nieba. Przed laty Jackson złamał jej serce, a teraz proponuje małżeństwo z rozsądku. Powinna go wyśmiać, tymczasem... wyraża zgodę!

""Doskonały pomysł""
Gdy samotny ojciec nie radzi sobie z dwójką urwisów, musi znaleźć dobrą nianię. Max zatrudnia przyjaciółkę siostry, Phoebe, która wkrótce zdobywa miłość nie tylko jego uroczych synków... ","
Sometimes when we kiss. Parents of convenience ","
2007-01-01 ","
2007-01-01 ","
314 ","
polski ","
Agnieszka Wąsowska, Wiktoria Mejer ","

ZU 

ZU  



Pokaż mimo to


;

Według mnie obie historie z książki były by świetnymi powieściami. Czyta się szybko ale czuć niedosyt. 

Według mnie obie historie z książki były by świetnymi powieściami. Czyta się szybko ale czuć niedosyt. 



Pokaż mimo to


","
Gdybyśmy wszyscy ulegali naszym żądzom, świat stałby się prawdziwym przedsionkiem piekła. "
"
Wielki poczet polskich królów i książąt ",Stanisław Rosik,"
powieść historyczna ",Wydawnictwo Dolnośląskie,"
9788373845671 ","
Okładka: twarda, ",,"
2007-01-01 ","
2007-01-01 ","
1166 ","
polski ",,"

Historie polskich władców czyta się jak fascynujące sensacyjne opowieści.Niezwykłe bogactwo i różnorodnośc zdjęć.Zagladam do niej dosyć często.Wspominałem zwiedzanie Lubinia wiele lat temu ,a ponieważ według niektórych źródeł został tam pochowany w klasztorze Benedyktynów Władysław Laskonogi,przeczytałem rozdział o nim z tej książki.Okazało się,że taka lokalizacja grobu księcia budzi wątpliwości uczonych.Ich zdaniem Laskonogi zmarł na Śląsku i tam został pochowany (Racibórz).Jego śmierć owionęła zresztą atmosfera skandalu.Miał bowiem zostać zamordowany przez pewną niemiecką dziewczynę,którą zmusił wcześniej,by spędziła z nim noc.Miał wtedy blisko 70 lat! 

Historie polskich władców czyta się jak fascynujące sensacyjne opowieści.Niezwykłe bogactwo i różnorodnośc zdjęć.Zagladam do niej dosyć często.Wspominałem zwiedzanie Lubinia wiele lat temu ,a ponieważ według niektórych źródeł został tam pochowany w klasztorze Benedyktynów Władysław Laskonogi,przeczytałem rozdział o nim z tej książki.Okazało się,że taka lokalizacja grobu... 

więcej



mniej





Pokaż mimo to


;

Książka najlepsza wśród książek historycznych opisująca Poczet Władców Polskich, jest moją ulubioną książką, napisana w sposób wzorowy i rzetelny i superowo się ją czyta. 

Książka najlepsza wśród książek historycznych opisująca Poczet Władców Polskich, jest moją ulubioną książką, napisana w sposób wzorowy i rzetelny i superowo się ją czyta.  



Pokaż mimo to


",
"
Za nic na świecie nie zjem pomidora ",Lauren Child,"
literatura dziecięca ",Media Rodzina,"
9788372782656 ","
Charlie ma młodszą siostrzyczkę o imieniu Lola. Czasem rodzice proszą go, żeby podał Loli obiad. To poważne zadanie, bo Lola jest strasznym niejadkiem. Pewnego dnia Charlie wpada na świetny pomysł! ","
I will not ever never eat a tomato ","
2007-01-01 ","
2007-01-01 ","
32 ","
polski ","
Ewa Rajewska ","

Nie, nie czytałam tego sobie tylko ""młodszemu rodzeństwu"".Musiałam, okropna (według mnie). Ale brat ją ""UWIELBIA"" więc jak mu ją czytam to muszę sprawiać wrażenie że też mi się podoba, jak ona mi się NIE podoba.
Polecam (tylko młoszym rodzeństwą!)
UWAGA: Książka nie odpowiednia od wieku 7 lat! 

Nie, nie czytałam tego sobie tylko ""młodszemu rodzeństwu"".Musiałam, okropna (według mnie). Ale brat ją ""UWIELBIA"" więc jak mu ją czytam to muszę sprawiać wrażenie że też mi się podoba, jak ona mi się NIE podoba.
Polecam (tylko młoszym rodzeństwą!)
UWAGA: Książka nie odpowiednia od wieku 7 lat! 



Pokaż mimo to


;

Charli i lola to ulubieni pochaterowie mojej młotrzej siostry.Cieszy mnie to że sama chętnie sięga po kolejne przygody wesołego rodzęństwa,kture w latwy i zabawny sposub uczy dzieci rużnych pożytecznych rzeczy np.wzajemnego szacunku,obdarowywania innych prezentami i cieszenia się z ich szczęścia czy sprzetania w pokoju. 

Charli i lola to ulubieni pochaterowie mojej młotrzej siostry.Cieszy mnie to że sama chętnie sięga po kolejne przygody wesołego rodzęństwa,kture w latwy i zabawny sposub uczy dzieci rużnych pożytecznych rzeczy np.wzajemnego szacunku,obdarowywania innych prezentami i cieszenia się z ich szczęścia czy sprzetania w pokoju. 



Pokaż mimo to


",
"
Tworzenie rzeczywistości ",Waldemar Witkowski,"
ezoteryka, senniki, horoskopy ",Progres,"
978-83-921590-1-8 ","
""Tak, jak śmierć nie jest końcem,
tak i narodziny nie stanowią początku.
Jesteśmy wieczni , bo Życie,
jako fenomen Jedności w Wielości
i Wielości w Jedności,
jest wieczne
i tylko od nas samych zależy,
jakie w nim pełnić będziemy jeszcze role.""

Część pierwsza książki poświęcona jest zrozumieniu życia, jako fenomenu Wielości w Jedności i Jedności w Wielości, począwszy od Wielkiego Wybuchu, poprzez m.in. Schematy Tworzenia i Istnienia, aż po ""Schemat Przebudzenia"" i ""krótką ścieżkę"" do samorealizacji. Część druga zawiera ćwiczenia, wskazówki i wyjaśnienia umożliwiające świadome i twórcze kreowanie własnej rzeczywistości, a także wprowadzające na wyższe poziomy samoświadomości z poziomem samorealizacji włącznie. W trzeciej części znalazły się materiały, pochodzące z korespondencji, jaką otrzymywał autor od czytelników z całej Polski.

Jest to cykl, w którym autor przedstawia swoje poglądy sformułowane na podstawie własnych doświadczeń. Dotyka w nich róznorodnych aspektów życia, jakie odkrył, szukając odpowiedzi na pytania: ""kim jestem?"", ""skąd przychodzę?"", ""dokąd zmierzam?"". ",,"
2007-01-01 ","
2007-01-01 ","
238 ","
polski ",,"

Ksiazka zwana wstrzasem:)W trakcie jej czytania otwarly mi sie oczy.Zdobylam sile by zmienic swoje zycie na lepsze.
Polecam serdecznie!! 

Ksiazka zwana wstrzasem:)W trakcie jej czytania otwarly mi sie oczy.Zdobylam sile by zmienic swoje zycie na lepsze.
Polecam serdecznie!! 



Pokaż mimo to


",
"
Procesy o czary w Prusach Książęcych (Brandenburskich) w XVI-XVIII wieku ",Jacek Wijaczka,"
historia ",Wydawnictwo Naukowe Uniwersytetu Mikołaja Kopernika,"
9788323120971 ","
Jeśli na początku XXI w. wiara w czary jest jeszcze tak duża, to trudno się dziwić, że w czasach wczesnonowożytnych była ""przed epoką oświecenia zasadniczym składowym elementem europejskiego myślenia i życia, i to nie tylko wśród społeczeństwa wiejskiego, ale również wśród socjalnych i intelektualnych elit"". Problematyka niniejszej pracy dotyczy polowania na czarownice i przebiegu procesów o czary w Prusach Książęcych (Brandenburskich) w czasach wczesnonowożytnych. ",,"
2007-01-01 ","
2007-01-01 ","
364 ","
polski ",,,
"
Próba uczuć ",Lucy Gordon,"
literatura obyczajowa, romans ",Harlequin,"
9788323850779 ","
Gdy niezależna Evie poznaje apodyktycznego Justina, życie obojga nagle nabiera barw. Wbrew różnicy charakterów zostają parą, jednak to Evie jest bardziej zaangażowana. Pomaga Justinowi nawiązać dobry kontakt z synem i wyjaśnić zagadki z przeszłości. Towarzyszy mu również podczas podróży do Włoch, gdzie odnajduje się biologiczna matka Justina. Jednak im bardziej Evie się stara, tym bardziej Justin dąży do zerwania... ","
Wife And Mother Forever ","
2007-01-01 ","
2007-01-01 ","
154 ","
polski ","
Ewa Pytlińska ","

Jedna z trzech pozycji w zbiorze ""Trzy wesela"" 

Jedna z trzech pozycji w zbiorze ""Trzy wesela"" 



Pokaż mimo to


","
Nigdy nie wiadomo, co nas spotka za kolejnym zakrętem. "
"
Modlitwy ",Søren Aabye Kierkegaard,"
filozofia, etyka ",Wydawnictwo Marek Derewiecki,"
9788389637703 ","
W przedstawionym tu zbiorze modlitw Kierkegaarda w pierwszej grupie umieściłem te, które Kierkegaard adresuje do Boga Ojca; w drugiej grupie te, które adresuje do Syna; a w trzeciej do Ducha Świętego. Czwarta grupa zawiera modlitwy na szczególne okazje. Co do kolejności modlitw w każdej z tych grup, kierowałem się tu zasadą Kierkegaarda, która mówi, że prawdziwa pobożność wyrasta z poczucia własnej bezwartościowości oraz wielkości Boga, że w napięciu zmierza ku zrozumieniu Bożej miłości, a potem, jeśli to w ogóle możliwe, ku specjalnym prośbom. Zatytułowałem każdą z modlitw zwrotem albo zaczerpniętym bezpośrednio z modlitwy, albo oddającym jej główny temat. Aby łatwiej korzystać ze zbioru każda modlitwa została opatrzona kolejnym numerem, a źródło każdej z modlitw można odnaleźć, kierując się ku stronom z przypisami znajdującym po Części III.

Mam nadzieję, że czytelnik odnajdzie w tych modlitwach sposób, nie tylko na serdeczne i życzliwe zrozumienie Kierkegaarda i jego myśli, lecz także bogate źródło dla swojego własnego religijnego życia.

Perry D. Le Favre ","
Prayers of Kierkegaard ","
2007-01-01 ","
2007-01-01 ","
222 ","
polski ","
Jacek Aleksander Prokopski ","

Oby nasza modlitwa nie była jak kwiat, który dzisiaj kwitnie a jutro ginie w płomieniach... mimo bycia protestantem to atakował on Lutra, uważał zniesienie celibatu za niepotrzebne a dodatkowo mówi tak: Luter miał zazłe, że sprzedają odpusty więc sam dawał każdemu spowiedź za darmo, co oczywiście było jeszcze gorsze; stworzył religię niewymagającego żadnego wysiłku. 

Oby nasza modlitwa nie była jak kwiat, który dzisiaj kwitnie a jutro ginie w płomieniach... mimo bycia protestantem to atakował on Lutra, uważał zniesienie celibatu za niepotrzebne a dodatkowo mówi tak: Luter miał zazłe, że sprzedają odpusty więc sam dawał każdemu spowiedź za darmo, co oczywiście było jeszcze gorsze; stworzył religię niewymagającego żadnego wysiłku. 



Pokaż mimo to


;

Zazwyczaj nie zaczytuję się w dziełach wielkich filozofów. Na szczęście w ""Modlitwach""tekst jest zrozumiały nawet dla takiego ""filozoficznego żółtodzioba"" jak ja. Większość dzieła stanowią po prostu modlitwy. To niezwykłe doświadczenie, bo jednak jestem przyzwyczajona do kaznodziei, którzy mówią do ludzi o Bogu, nigdy nie czytałam natomiast czyjeś ""rozmowy z Bogiem"". Czułam się trochę jakbym Sorena podglądała przez dziurkę od klucza.
Następną część książki stanowią biografia i streszczenie poglądów Kierkegaarda. Trochę trudno przez to przebrnąć, zwłaszcza poprzez zawiłości poglądów, ale jest to bardzo ciekawe i myślę, że i tak podane w łagodnej jak dla filozofii formie. 

Zazwyczaj nie zaczytuję się w dziełach wielkich filozofów. Na szczęście w ""Modlitwach""tekst jest zrozumiały nawet dla takiego ""filozoficznego żółtodzioba"" jak ja. Większość dzieła stanowią po prostu modlitwy. To niezwykłe doświadczenie, bo jednak jestem przyzwyczajona do kaznodziei, którzy mówią do ludzi o Bogu, nigdy nie czytałam natomiast czyjeś ""rozmowy z Bogiem"".... 

więcej



mniej





Pokaż mimo to


",
"
100 najdziwniejszych, niewyjaśnionych zagadek i tajemnic świata ",Matt Lamy,"
powieść historyczna ",Bellona,,,,"
2007-01-01 ","
2007-01-01 ","
284 ","
polski ",,"

Czy jest ich naprawdę sto? Bardzo możliwe, nie liczyłem, ale faktycznie dużo. I to jest pewnie jedyny plus tej książki. No, może jeszcze przystępny język, ale to, jak wiadomo, może być zasługą tłumacza.
 
W zasadzie tytuł określa zawartość książki w sposób wystarczający. Znaleźć tu można problemy znane i do cna wyeksploatowane przez rozmaite media, jak Yeti, Nazca, Roswell, Kod Biblii, Potwór z jeziora Loch Ness, objawienia fatimskie itp. Są jednak i tajemnice mniej znane, jak zagadka Kaspara Hausera, Maitreja, Rods, tabliczki Ouija, tajemnice probostwa Borley i inne.
 
Nie podobało mi się i mocno byłem zawiedziony wyjątkowo skrótowym potraktowaniem tematów. Mam wrażenie, że w dobrych encyklopediach niektóre zagadnienia opracowane zostały szerzej. Brakło mi też dokumentacji fotograficznej – dołączonych zdjęć jest bardzo mało, nawet nie po jednym na rozdział, a te, które są – czarno-białe, miernej jakości i właściwie szarawe – nie poprawiają sytuacji. 

Czy jest ich naprawdę sto? Bardzo możliwe, nie liczyłem, ale faktycznie dużo. I to jest pewnie jedyny plus tej książki. No, może jeszcze przystępny język, ale to, jak wiadomo, może być zasługą tłumacza.
 
W zasadzie tytuł określa zawartość książki w sposób wystarczający. Znaleźć tu można problemy znane i do cna wyeksploatowane przez rozmaite media, jak Yeti, Nazca, Roswell,... 

więcej



mniej





Pokaż mimo to


;

Świetna książka dla tych którzy lubią tajemnice. Ja lubię więc książka mi się podobała. Jednak dałem 9 bo niektóre historię nudnawe. I za mało historii o tajemniczych postaciach i nawiedzonych miejscach. 

Świetna książka dla tych którzy lubią tajemnice. Ja lubię więc książka mi się podobała. Jednak dałem 9 bo niektóre historię nudnawe. I za mało historii o tajemniczych postaciach i nawiedzonych miejscach. 



Pokaż mimo to


",
"
Historia Satanizmu ",Joseph McCabe,"
religia ",The Serpent,"
9788392570615 ","
Wnikliwa i zwięzła analiza typowo ludzkiej wiary w Szatana jako cesarza piekielnych demonów – od czasów pierwotnych, przez starożytność, średniowiecze, XVII-wieczny dwór króla Ludwika XIV i czarne msze księży degeneratów, aż do końcówki XIX wieku i powstałej w tamtym czasie swoistej ""mody na satanizm"". Pozycja napisana przez wybitnego amerykańskiego wolnomyśliciela i antyreligijnego ateistę 60 lat temu, w roku, gdy Anton LaVey miał zaledwie 18 lat. Cytaty z historycznych źródeł oraz opisy treści mitów przeróżnych religii tworzą warstwę naukową tego dzieła. Jednak w połączeniu z prześmiewczym tonem i złośliwymi żartami Autora lektura staje się nie tylko cenna merytorycznie, ale też nadzwyczaj przyjemna w odbiorze. Oczywiście przyjemna raczej tylko dla czytelników areligijnych i szydzących z bezkrytycznej wiary w zabobony, gdyż osoby głęboko religijne (w tradycyjnym sensie) mogą poczuć się urażone złośliwymi docinkami i kąśliwymi uwagami nieżyjącego już od lat pisarza. Jego prześmiewczość, ironia i zdecydowana antypatia w stosunku do wiary w niedorzeczne, dziecinne pomysły metafizyczne (takie jak życie pozagrobowe w piekle przez wieczność lub naiwne antropomorfizowanie bogów) jednych może przyciągać, drugich zniechęcać, a trzecich obrażać. Mnie przyciągnęły. I lektura tej pozycji dała mi dużo śmiechu i dobrej, rozkosznie szyderczej zabawy. ","
A History of Satanism ","
2007-01-01 ","
2007-01-01 ","
104 ","
polski ","
Michał Knihinicki ","

Zacznę od najbardziej ogólnej kwestii, a w zasadzie maniery pisarza, która już na wejściu rzuciła mi się w oczy.
Skróty. Historia Satanizmu to historia bardzo długa i złożona, więc po części rozumiem tą formę. Czy uznaję ją za odpowiednią? W zasadzie do momentu tak było.Autor biegnie przez poszczególne tematy z odgórnym założeniem, że czytelnicy wiedzą, co ma na myśli. Wymaga to dość rozległej wiedzy z zakresu mitologii czy historii Kościoła. Myślę, że założenie, iż osoby, które po tą książkę sięgną dysponują taką wiedzą nie jest przesadzone. Osobiście jednak dużo większą uwagę przy lekturze skupić musiałam przy ostatnim rozdziale. O ile wymienione powyżej kwestie nie stanowią dla mnie żadnej zagadki, tak zagadnienia z historii np. Francji są mi już rzeczą obcą, a więc nie narzekałabym gdyby temat został na spokojnie rozwinięty.
Kolejną dziwną tendencję zauważyłam przy opisach procesów czarownic (czy raczej, jak słusznie zauważa wydawca: czarownic i czarowników). McCabe umniejsza kwestię 'gorączki czarownic' a zaistnienie zjawiska przypisuje istnieniu wielkiego, rozwiniętego kultu.
Nie zrozumcie mnie źle - nie twierdzę, że takowy nie miał miejsca. Twierdzę natomiast, że skala zjawiska została odwrócona tworząc zakłamanie historyczne.
Skoro już jestem przy minusach owej książki to wpadły mi w oko również trzy pomniejsze kwestie.
Autor błędnie przedstawia mit o Izydzie i Ozyrysie (a tym samym genezę misteriów na Jej cześć). Możliwe,że to jakaś 2 wersja tego mitu, jednak mimo że dość dobrze znam tą mitologię nigdy się z takową nie spotkałam.
Drugi podejrzany temat to zmiana płci u zwierząt. Pierwsze słyszę o czymś takim. W chwili obecnej potraktowałabym to jako jakąś średnio potrzebna nowinkę inżynieryjną, ale nie częsty (!) błąd genetyczny - a pamiętajmy, że znajdujemy się w latach 50'.
Ostatnia drobnostka to niekonsekwencja w tłumaczeniu tytułu jednaj pozycji literaturowej, ale gdyby nie fakt, iż wynotowuje sobie takie rzeczy z pewnością nie zwróciłabym na to uwagi.
Przejdźmy w końcu do rzeczy przyjemniejszych!
McCabe nie stosował przypisów. Niemniej jednak zaopatrzył nas w nie polski wydawca, co było strzałem w dziesiątkę, głownie ze względu na drobne, aczkolwiek istotne niuanse językowe.
Na uznanie zasługuje też samo wydanie - na przyjemnym, lekko kremowym papierze z dużymi literami i ładnie wyjustowanym textem; nie męczy oczu a podczas czytania ciężko się zgubić.
Podsumowując mimo standardowej grupy uwag książkę oceniam bardzo pozytywnie, chociażby ze względu na styl w jakim jest napisana. Czyta się ją lekko i przyjemnie. Z nutą złośliwości i humoru wtyka szpileczki w katolicki zabobon. Autor nie dystansuje się od czytelnika. Pisze tak, jakby wiedział, że czytający załapie jego żarty i rzuca skróty myślowe jakby miał pewność, że zostanie zrozumiany.
Polecam tą pozycję każdemu, kto z jedynego słusznego punktu widzenia interesuje się tematem. 

Zacznę od najbardziej ogólnej kwestii, a w zasadzie maniery pisarza, która już na wejściu rzuciła mi się w oczy.
Skróty. Historia Satanizmu to historia bardzo długa i złożona, więc po części rozumiem tą formę. Czy uznaję ją za odpowiednią? W zasadzie do momentu tak było.Autor biegnie przez poszczególne tematy z odgórnym założeniem, że czytelnicy wiedzą, co ma na myśli.... 

więcej



mniej





Pokaż mimo to


",
"
Nie miałem dokąd iść ",Jonas Mekas,"
biografia, autobiografia, pamiętnik ",Pogranicze,"
9788386872961 ","
Nie miałem dokąd iść, dziennik z lat Jonas Mekas, zapytany kiedyś skąd u niego ciągłe pragnienie rejestrowania wszystkiego, odpowiedział: „Jednym z powodów jest oczywiście moje wygnanie, los przesiedleńca, który stracił ojczyznę, rodzinę... Jeśli przeszedłbyś przez to, co ja: wojny, okupacje, ludobójstwo, obozy pracy, obozy przesiedleńców, leżenie w kwitnącym kartoflisku – nigdy nie zapomnę tych kwiatów – twarzą do ziemi... – nigdy już nie będziesz rozumiał ludzkich zachowań. Tak jak ja od tamtej chwili nigdy już ich nie rozumiałem. Pozostaje film, nagrywanie wszystkiego co widzisz...”
Pozostaje także poezja i pisanie dziennika. Bo Mekas, żywa legenda nowojorskiej awangardy filmowej, przez całe swoje twórcze życie nie rozstaje się ze słowem pisanym. Nie miałem dokąd iść, dziennik z lat 1944-1955, którym fascynowali się Allan Ginsberg i Elie Wiesel, jest równie ważnym dokumentem epoki jak filmy Walden, Reminiscencje z podróży do Litwy czy Sceny z życia Andy Warhola. Z jego kart poznajemy koleje losu wygnańca z litewskiego matecznika, docierającego przez Niemcy do Nowego Jorku. Przede wszystkim jednak poznajemy odpowiedź na pytanie jak to się stało, że chłopak z wioski Semeniszki objawia się jako spiritus movens sztuki nowoczesnej w samym jej sercu, czyli w ubogich dzielnicach nowej stolicy świata.

Krzysztof Czyżewski ","
I Had Nowhere To Go ","
2007-01-01 ","
2007-01-01 ","
474 ","
polski ","
Marcin Wawrzyńczak ","

Spodziewałam się, że dowiem się czegoś o nowojorskim undergroundzie filmowym, lecz okazało się, iż wspomnienia Mekasa dotyczą znacznie mniej przyjemnych czasów... 

Spodziewałam się, że dowiem się czegoś o nowojorskim undergroundzie filmowym, lecz okazało się, iż wspomnienia Mekasa dotyczą znacznie mniej przyjemnych czasów... 



Pokaż mimo to


",
