title,author,categories,publishing,isbn,description,orginalTitle,date,datePol,pages,lang,translator,comments,quotes
"
Poradnik pilota wycieczek zagranicznych ",Alicja Lipska,"
turystyka, mapy, atlasy ",Wydawnictwo Dino,"
 8390075113 ",,,"
1992-01-01 ","
1992-01-01 ",,"
polski ",,,
"
Dziennik ",André Gide,"
biografia, autobiografia, pamiętnik ",Krąg,"
8385199187 ","
Chciał pisać dziennik codziennie – jak Lechoń.
Pisał, stojąc – jak Stendhal.
Podziwiał Goethego.
Miał zrozumienie dla zniszczonej wojną Warszawy.
Grał na fortepianie, podziwiał Chopina i Bacha.
Czule pisał o szpaczku, którym się opiekował, o pudlu, którego przygarnął.

Odnajduję w jego dzienniku to, co w dziennikach lubię. Gide jest bystrym obserwatorem – zawsze wie, co się wokół niego i w nim dzieje (Eichelberger nazwałby to zdrowiem psychicznym). Dzieła literackie, muzyczne, malarskie... wszystko rejestruje. Zauważa cechy osobowości innych ludzi. To dla mnie najcenniejsze, lekce sobie ważę daty, nazwiska, encyklopedyczne fakty.

Lubiłabym Gide’a, gdybym znała tylko to, co napisał. Ale wiem, że odrzucił książkę Prousta. W dodatku zrobił to, nawet jej nie czytając*! Co nie przeszkodziło mu potem kajać się i chwalić Prousta jako „wielkiego mistrza maski”. To niewybaczalne!

Żałuję, że z 60 lat pisania dziennika zrobiono strasznie pocięty niewielki wyborek, zaledwie 300-stronicowy. ",,"
1992-01-01 ","
1992-01-01 ","
316 ","
polski ","
Joanna Guze ","

Niezwykle ciekawe spostrzeżenia. Wielka szkoda, że w wyborze. 

Niezwykle ciekawe spostrzeżenia. Wielka szkoda, że w wyborze. 



Pokaż mimo to


;

Podszedłem do tej pozycji z wielkimi oczekiwaniami, bo okres pisania ""Dziennika"" olbrzymi (60 lat). Niestety książka okazała się wyborem wpisów, czyli pozycją przekrojową. Nie wiadomo czy oceniać Gide'a, czy autorkę wyboru tekstów (jedną gwiazdkę odejmuję).

Do autora noblisty mam - po lekturze - mieszane uczucia. Wybitnie niegenialny pisarz i myśliciel. Gide ma wszystkie cechy wybitnego artysty za wyjątkiem talentu, przez który rozumiem (na potrzeby komentarza) wczarowywanie myśli i emocji w środek wyrazu, jakim się posługuje. Choć Gide okazuje wielkie rozumienie literatury, podchodzi do niej głęboko i z wielką wrażliwością, to jednak coś go blokuje, jakiś pospolity brak absolutnej, a koniecznej w pisarstwie, szczerości. Czyżby brak siły bycia wielkim człowiekiem czy jej nadmiar w trzymaniu pozy zachodniego intelektualisty? Gide oskarżył o to samo (brak szczerości) Prousta. A może jest właśnie na odwrót i to Gide jest szczery, odkrywając swoje słabe strony? Tak czy siak, dzieło Andre Gide'a inspiruje, a ""Dziennik"" pozwala się utożsamiać z autorem, z myślami, które nie porażają celnością.

Niestety, wrażenie wspólnoty duchowej nie trwa długo. Znika, wraz z przypomnieniem sobie kim był autor ""Fałszerzy"" - człowiekiem z Olimpu ówczesnego świata artystycznego. 

Podszedłem do tej pozycji z wielkimi oczekiwaniami, bo okres pisania ""Dziennika"" olbrzymi (60 lat). Niestety książka okazała się wyborem wpisów, czyli pozycją przekrojową. Nie wiadomo czy oceniać Gide'a, czy autorkę wyboru tekstów (jedną gwiazdkę odejmuję).

Do autora noblisty mam - po lekturze - mieszane uczucia. Wybitnie niegenialny pisarz i myśliciel. Gide ma wszystkie... 

więcej



mniej





Pokaż mimo to


;

Cóż, opinia pod względem treści bezużyteczna, bo pamiętam, że Dzienniki Gide'a podobały mi się bardzo:] niestety nie pamiętam o czym właściwie pisał:]]]... 

Cóż, opinia pod względem treści bezużyteczna, bo pamiętam, że Dzienniki Gide'a podobały mi się bardzo:] niestety nie pamiętam o czym właściwie pisał:]]]... 



Pokaż mimo to


","
Ilość głupstw, które w ciągu jednego dnia może powiedzieć osoba inteligentna, jest niewiarygodna. Na pewno mówiłbym ich tyle samo co inni, gdybym nie milczał tak często. ;
Żeby dobrze ocenić przedmiot miłości, trzeba oddalić się trochę. Dotyczy to krajów, ludzi i nas samych. "
"
The new Market Wizards: conversations with america's top traders ",Jack D. Schwager,"
biznes, finanse ",HarperBusiness,"
9780887306679 ","
In The New Market Wizards, successful traders relate the financial strategies that have rocketed them to success. Asking questions that readers with an interest or involvement in the financial markets would love to pose to the financial superstars, Jack D. Schwager encourages these financial wizards to share their insights. Entertaining, informative, and invaluable, The New Market Wizards is destined to become another Schwager classic. ","
The new Market Wizards: conversations with america's top traders ","
1992-01-01 ",,"
512 ","
angielski ",,"

Świetna!Pokazuje życie tradera od kuchni i motywuje. 

Świetna!Pokazuje życie tradera od kuchni i motywuje. 



Pokaż mimo to


",
"
Cicha przystań ",Charlotte Lamb,"
literatura obyczajowa, romans ",Harlequin,"
8370701221 ","
Emma poddaŇāa sińô bez walki i wyjechaŇāa, aby nie ranińá serca widokiem szczńôŇõcia przyjaci√≥Ňāki i mńôŇľczyzny, kt√≥rego pierwsza pokochaŇāa. Wypadek samochodowy sprawiŇā, Ňľe nieoczekiwanie zostaŇāa opiekunkńÖ tr√≥jki dzieci i zamieszkaŇāa w wiejskiej posiadŇāoŇõci ich wuja. RodzńÖce sińô uczucie do Rossa pozwoliŇāo jej nabrańá dystansu do niedawnej przeszŇāoŇõci... ",,"
1992-01-01 ","
1992-01-01 ","
156 ",,,"

WyjechaŇāa leczyńá zŇāamane serce, spotkaŇāa mńôŇľczyznńô przy kt√≥rym zrozumiaŇāa czym r√≥Ňľni sińô miŇāoŇõńá od zauroczenia. Nie obyŇāo sińô bez komplikacji i tajemnic... 

WyjechaŇāa leczyńá zŇāamane serce, spotkaŇāa mńôŇľczyznńô przy kt√≥rym zrozumiaŇāa czym r√≥Ňľni sińô miŇāoŇõńá od zauroczenia. Nie obyŇāo sińô bez komplikacji i tajemnic... 



PokaŇľ mimo to


",
"
Jaś i Małgosia ",Marzena Kwietniewska-Talarczyk,"
literatura dziecięca ",Kanon,"
838538216X ","
Jaś i Małgosia – baśń opowiadająca dwojgu dzieciach, które pozostawione w lesie przez rodziców spotkały złą czarownicę. Zapisali ją i opublikowali w 1812 bracia Grimm w swoim zbiorze Baśni. ",,"
1992-01-01 ","
1992-01-01 ","
10 ","
polski ",,"

Jedna z pierwszych bajek, ktróe przeczytałam samodzielnie 

Jedna z pierwszych bajek, ktróe przeczytałam samodzielnie 



Pokaż mimo to


",
"
Gwiazda Imperium ",Samuel R. Delany,"
fantasy, science fiction ",Phantom Press,"
8370752748 ","
Na satelicie Rhys w układzie Tau Ceti ulega katastrofie statek kosmiczny. Jeden z Obcych, którzy lecieli statkiem, poleca chłopcu Komecie Jo dostarczyć wiadomość do Gwiazdy Imperium. Chłopiec nie wie jednak, jak brzmi ta wiadomość ani czym jest Gwiazda Imperium. Mimo to wyrusza w podróż. Napotyka na swojej drodze wiele postaci, między innymi gigantyczny komputer, zwariowanego naukowca, poetę Ni Taj Li, księżniczkę San Severinę. 

Odyseja przez wiele wymiarów kształtuje osobowość Komety Jo i przynosi odpowiedzi na dręczące go pytania. ","
Empire Star ","
1992-01-01 ","
1992-01-01 ","
159 ","
polski ","
Marek Cieślik ","

To nie jest opinia, ale nowa wersja portalu wymaga wpisania kilku słów, by dołączyć książkę do biblioteczki.
Pozdrawiam 

To nie jest opinia, ale nowa wersja portalu wymaga wpisania kilku słów, by dołączyć książkę do biblioteczki.
Pozdrawiam 



Pokaż mimo to


;

Książka jest krótka, ale za bogata w teorie pętli czasowej. Czasem wydarzenia w niej zawarte przytłaczają użytkownika, żeby dopiero pod koniec wyjaśnić co nieco z tego pozornego chaosu.

Język książki nie należy do przystępnych, jednak należy pochwalić tłumacza za starania.

Przygoda ciekawa i warta uwagi, ale tylko pod warunkiem pełnego skupienia. 

Książka jest krótka, ale za bogata w teorie pętli czasowej. Czasem wydarzenia w niej zawarte przytłaczają użytkownika, żeby dopiero pod koniec wyjaśnić co nieco z tego pozornego chaosu.

Język książki nie należy do przystępnych, jednak należy pochwalić tłumacza za starania.

Przygoda ciekawa i warta uwagi, ale tylko pod warunkiem pełnego skupienia. 



Pokaż mimo to


;

Krótkie, ale czy treściwe? Zaplątana daleko poza granice wytrzymałości pętla czasu, przestrzeni i wszystkiego co tam się jeszcze po drodze mogło zaplątać. Nie ma to może jakiegoś głębszego sensu, aczkolwiek absurdalny humor i krążąca sobie tylko znanymi ścieżkami wyobraźnia autora pozwala wiele wyaczyć. 

Krótkie, ale czy treściwe? Zaplątana daleko poza granice wytrzymałości pętla czasu, przestrzeni i wszystkiego co tam się jeszcze po drodze mogło zaplątać. Nie ma to może jakiegoś głębszego sensu, aczkolwiek absurdalny humor i krążąca sobie tylko znanymi ścieżkami wyobraźnia autora pozwala wiele wyaczyć. 



Pokaż mimo to


;

Samuel R. Delany jest znanym mi już autorem piszącym fantastykę. Czytałem dwie książki wydane u nas przez Phantom Press dawno temu i jedną z nich była przeczytana przez ze mnie Gwiazda Imperium. Nie pamiętałem za bardzo o co chodziło, ale uczucie dobrej lektury pozostało do dzisiejszego dnia. Byłem ciekawy, czy po takim czasie nadal będzie robić wrażenie i wyjdzie z niej coś interesującego. 
Opowieść zaczyna się na satelicie Rhyss w układzie Tau Ceti, gdzie statek kosmiczny ulega katastrofie i obcy podróżujący nim przekazują wiadomość wybranej osobie. Kometa Jo ma za zadanie wyruszyć w kosmos do Gwiazdy Imperium, aby przekazać wiadomość. W tej podróży spotyka wiele postaci i poznaje odpowiedzi na swoje pytania. 
Książka Samuela R. Delanego to nic innego jak odyseja kosmiczna, space opera, ukazująca podróż w celu poszukiwania odpowiedzi na różne pytania i przedstawiającą przemianę bohatera. Na samym początku poznajemy trochę satelitę, zamieszkujące stworzenia i cywilizacje mającą swoją kulturę. Właśnie z niej zostaje wybrany przez podróżujących statkiem kosmicznym bohater Kometa Jo, który musi dostarczyć wiadomość do Gwiazdy Imperium.Niestety na podróżującego czyha wiele przygód i przedziwnych postaci spotykanych po drodze do celu. Pojawia się poeta, sporych rozmiarów komputer, Księżniczka i szalony naukowiec. Każdy nowy etap podróży wiąże się z kształtowaniem osobowości Komety Jo, który poznaje odpowiedzi na swoje pytania. Najbardziej trudnym jest czego dotyczy wiadomość i jakie skrywa tajemnice. Poznając kolejne elementy układanki czytelnik zostaje wciągnięty w opowieść, gdzie odpowiedzi na zadane pytania mogą zmienić wszystko. Zastanowienie się nad celem wyprawy, skutkami i zarazem konsekwencjami kiedy tylko poznamy w późniejszym czasie, pod sam koniec rozwiązanie podsuwane przez autora. Wtedy staje się nie tylko wszystko jasne, ale nie sposób odmówić Samuelowi R. Delany, że dostajemy historie przesiąkniętą swego rodzaju filozoficznym koncepcją mającą wpływ na bohatera i na poznanych przez nas odpowiedziach. 
Głównym bohaterem jest Kometa Jo mający za cel dostarczenie wiadomości do Gwiazdy Imperium w tym celu wyrusza w podróż. Jego postać zmienia się pod wpływem kolejnych etapów podróży. Początkowo przypomina lekko zacofanego względem cywilizacji człowieka nie dziwiącego się na widok technologii. W późniejszym czasie zdobywa obycie, opanowuje język w coraz to bardziej lepszy sposób, ale nie brakuje poszukiwania odpowiedzi na sens podróży i zagadki dotyczącej wiadomości. Pozostałe postacie wypadły ciekawie i może nie wpadają tak w pamięć jak San Severine, Wielgus lub sam bohater, lecz nie mogę narzekać, bo mają do odegrania rolę w historii. Relacje pomiędzy poszczególnymi bohaterami zostały ukazane dobrze, lecz dialogi są początkowo jakby stylizowane na dawniejszą mowę co lekko wybija z rytmu w czasie czytania. Później sprawa ma się lepiej niż wcześniej.
Książka posiada wartką akcję, nie zwalniającą ani na chwilę. Wydarzenia toczą się w szybkim tempie, a krótkie rozdziały są dynamiczne i wiele dzieje się w nich. Dlatego nudzić się nie można podczas czytania i pochłania się kolejne kartki w błyskawicznym tempie. Rozpoczęcie historii wydaje się proste, już spotykane (bohater wyrusza w podróż), lecz to tylko pozory, bo później zrobiło się ciekawie i przyznaje opowieść mnie wciągnęła w swoje odmęty. Autor stworzył nie tylko fantastykę, ale podlał ją specyficznym filozoficzną koncepcją i zarazem jest to zabawa z konwencją spotkania obcych, podróży i poszukiwaniu odpowiedzi na pojawiające się pytania. Podczas czytania niekiedy pojawiało się odczucie skrótowości poszczególnych zdarzeń, przeskakiwania od jednego wydarzenia do drugiego lub pojawienia się niezwykłych postaci spotykanych przez bohatera. Może za sprawą szalonych przygód podlanych specyficznym humorem i absurdem. Z drugiej strony rozdziały są krótkie i treściwe ukazujące poszczególne etapy podróży do celu. W tym przypadku pośrednią rolę odgrywa narracja prowadzona przez autora, której nie można nic zarzucić, że jest zwięzła, ale jakby chciano zawrzeć w niej jak najwięcej, co tutaj udało się w dobry sposób. 
Książka Gwiazda Imperium była trudna do przetłumaczenia jak twierdzi tłumacz ze względu na zastosowanie przez autora zabawy słownej i wymyślaniu różnych słów z potocznej mowy. Przekład jest dobry i podczas lektury nie występowały zgrzyty, ale ciekawi mnie jak wypada wydanie zagraniczne pod tym względem. Czy udało się oddać ducha historii jak powinno być, a może kiedyś sięgnę po inne wydanie polskie, żeby przekonać się o tym. Nie zależnie od tego lekturę Gwiazdy Imperium zaliczam do udanych, bo dostałem wszystko na co liczyłem. Ciekawą historie, bohaterów i szalone przygody podlane nienachalną filozoficzną koncepcją. Dlatego nie żałuje, ze ponownie po nią sięgnąłem, bo oczekiwania wobec niej miałem umiarkowane i mile zostałem zaskoczony. Zawsze powrót do czytanej kiedyś lektury może okazać się bolesny, ale w tym przypadku tak nie było. Książkę czyta się błyskawicznie i kartki przewracają się w zastraszającym tempie. Po prostu mnie Gwiazda Imperium pochłonęła całkowicie i czytało się jednym tchem, aby dowiedzieć się co będzie dalej. Można poświęcić kilka godzin na lekturę, która wciąga i nie pozwala oderwać się. Na pewno kiedyś sięgnę po inne dokonania autora, bo nie jest to moje ostatnie spotkanie z jego dokonaniami.
Książka dla miłośników lekkiej fantastyki w klimacie space opery, przypominającej odyseje dziejącą się w kosmosie z szalonymi przygodami bohatera lub dobrej książki w sam raz na wieczór. 
Polecam. 

Samuel R. Delany jest znanym mi już autorem piszącym fantastykę. Czytałem dwie książki wydane u nas przez Phantom Press dawno temu i jedną z nich była przeczytana przez ze mnie Gwiazda Imperium. Nie pamiętałem za bardzo o co chodziło, ale uczucie dobrej lektury pozostało do dzisiejszego dnia. Byłem ciekawy, czy po takim czasie nadal będzie robić wrażenie i wyjdzie z niej... 

więcej



mniej





Pokaż mimo to


",
"
Olśnienie ",Zygmunt Greń,"
literatura obyczajowa, romans ",Oficyna Wydawnicza Akapit,"
8385397981 ","
Autor, znany w intelektualnych kręgach Krakowa, wprowadza Czytelnika do słynnego krakowskiego lokalu nocnego ""Feniks"".
Na pluszowych kanapach, w atmosferze delikatnego zamroczenia alkoholowego główny narrator Zygmunt snuje przed swą przyjaciółką barwne historie ludzi kultury, sztuki, interesu, postaci związanych z Krakowem. ""Olśnienie"" jest jednak przede wszystkim książką o miłości- wielkiej, namiętnej, bezwzględnej.
Pięknie napisana książka. ",,"
1992-01-01 ","
1992-01-01 ","
164 ","
polski ",,"

książka zalicza się do serii z serduszkami 

książka zalicza się do serii z serduszkami 



Pokaż mimo to


","
... Czy słyszałeś o przeznaczeniu? Czy wyobraziłeś sobie kiedyś uczucia człowieka skazanego? Skazanego na przeżywanie szczęścia, które jest nieosiągalne. Widzisz je, masz obok siebie, ale za szklaną szybą, której nie potrafisz rozbić. Twoja partnerka jest w podobnym położeniu, jesteście unieruchomieni, nie sparaliżowani, lecz właśnie unieruchomieni przez coś, co jest wobec was zewnętrzne, lecz mocno trzyma w swoich szponach wasze dusze, serca, wasze ciała. Nawet wyobraźnię!... Tylko myśli są wolne, tylko w myśli się możesz schronić i komponować je w dowolne kombinacje, ale wyobraźnia jest spuchnięta i martwa... ;
Cóż za ironia w tym, że patrzymy na człowieka, na kobietę przez lata i albo jej nie dostrzegamy, albo widzimy w niej nie więcej jak przyjemną maskotkę, a w pewnym momencie spokój, harmonia załamują się, wybuchają, zaczynają charczeć namiętnością. ;
Kocham cię- powiada.- Ciebie? Twoje zalety? Wdzięk twojego uśmiechu? Grację twojej sylwetki? Twoją delikatność? Twoje chlubne uczynki czy też sam fakt twego istnienia? "
"
Zagłada Calaurii ",Brian Callison,"
kryminał, sensacja, thriller ",Amber,"
837082045X ","
Ogromny tankowiec ""Calauria"", wypełniony po brzegi arabską ropą, wpłynął do portu w cichej i malowniczej do niedawna szkockiej zatoce. Misternie opracowany przez niedoświadczonego pierwszego oficera plan rozładunku okazał się tragiczną pomyłką. ","
Thunder of crude ","
1992-01-01 ","
1992-01-01 ","
253 ","
polski ","
Karolina Sokołowska ",,
"
Ziarenka gorczycy ",Alojzy Henel,"
religia ",Instytut Teologiczny Księży Misjonarzy,"
 83-86231-53-X ","
Poezja i rozmyślania religijne. ",,"
1992-01-01 ","
1992-01-01 ","
207 ","
polski ",,,
"
Gore, seks, ciało, psychoanaliza. Pułapka interpretacyjna ",Andrzej Pitrus,"
film, kino, telewizja ",Oficyna Wydawnicza ER,"
8390049406 ","
SPIS TREŚCI: 
1. Gore – rozpad gatunku, gatunek rozpadu – Wiesław Godzic 
2. Co to jest gore? 
3. Dlaczego psychoanaliza? 
4. Pozycja widza w tekście gore 
5. Ciało i psychoanaliza 
6. Normalność/monstrualność. Inicjacja seksualna 
7. Wizerunek mężczyzny w filmie gore 
8. Kobieta w filmie gore 
9. Przełamywanie tabu 
10. Gore w kulturze. Próba podsumowania 
11. Bibliografia 
12. Filmografia ",,"
1992-01-01 ","
1992-01-01 ","
120 ","
polski ",,"

Bardzo fajna książka o gore. 
W przeciwieństwie do innych, ta nie jest pisana skomplikowanym naukowym językiem. Jest napisana prosto, więc łatwo się czyta. 
Wspaniale opisuje historię gore i wyjaśnia wiele aspektów psychologicznych z nim związanych. Polecam. 

Bardzo fajna książka o gore. 
W przeciwieństwie do innych, ta nie jest pisana skomplikowanym naukowym językiem. Jest napisana prosto, więc łatwo się czyta. 
Wspaniale opisuje historię gore i wyjaśnia wiele aspektów psychologicznych z nim związanych. Polecam. 



Pokaż mimo to


;

Fajna rzecz, napisana z pasją i polotem. Kino gore to nie moja bajka, ale lekturą byłam urzeczona. 

Fajna rzecz, napisana z pasją i polotem. Kino gore to nie moja bajka, ale lekturą byłam urzeczona. 



Pokaż mimo to


",
