title,author,categories,publishing,isbn,description,orginalTitle,date,datePol,pages,lang,translator,comments,quotes
"
Tersjasz ",G.P. Taylor,"
fantasy, science fiction ",Amber,"
8324123415 ","
Londyn ogarnia groza – przelatująca kometa wywołuje chaos i panikę. Ludzie przeczuwają, że zwiastuje apokalipsę. Jej pojawienie się przepowiedział pewien chłopiec. Teraz ma wizje straszliwej przyszłości. Nie wie jednak, że także jemu grozi niebezpieczeństwo. Jego niezwykły dar chcą wykorzystać szarlatani, czarnoksiężnicy i magowie. Lecz żaden z nich nie ma pojęcia, jak potężne siły zawładnęły duszą Tersiasza… ","
Tersias ","
2005-12-12 ","
2005-12-12 ","
226 ","
polski ","
Cezary Frąc, Maria Gębicka-Frąc ","

Kiedy przeczytałam streszczenie byłam zachwycona. Chłopiec, Tersjasz ma niezwykły dar. Potrafi przewidzieć przyszłość, pomimo tego, że jest niewidomy. Więc, gdy nad Londynem przelatuje kometa, która według ludzi zwiastuje apokalipse, a okazuje się, że chłopiec to ""zobaczył"" w swoich wizjach, ludzie są gotów dużo zrobić, aby dowiedzieć się co czeka ich w przyszłości. Jednak nie wszystko idzie gładko, bo kiedy magowie, czarnoksiężnicy, ważne osobistoście, a nawet złodziejaszki dowiadują się o daru chłopca, jak się można domyślić postanawiają go zdobyć. Ale oni sami nawet nie wiedzą, co takiego drzemie w chłopcu.
Opis był po prostu zniewalający, więc długo się nie zastanawiając, wzięłam się za czytanie. I tu się niestety zawiodłam. Nie wszystko było tak kolorowe, jak w opisie. Chłopiec o swojej wizji powiedział tylko jednej osobie, swojemu właścicielowi Magnusowi Malachiaszowi, który postanawia go wykorzystać. Do tej pory chłopiec mieszkał w zamknięciu, w klatce. Mag postanawia wywieźć go na targ i za drobną opłatą Tersjasz ma przewidywać przyszłość. Jednak wiele osób, takich jak Salomon, osoba która od dawna pragnie władzy, Malpas, który chce odszukać skradzioną mu rzecz i inne osoby pragną chłopca dla siebie. 
Pomysł naprawdę ciekawy, inny niż dotychczasowe powieści. Jednak chyba plusy na tym się kończą. Wydawało mi się, że autor na siłe próbuje coś stworzyć, jakby piękne zdania, opisy co mu kompletnie nie wychodziło. Nie podobał mi się styl autora, wszystko było takie nijakie. Ale brawo za pomysł! 

Kiedy przeczytałam streszczenie byłam zachwycona. Chłopiec, Tersjasz ma niezwykły dar. Potrafi przewidzieć przyszłość, pomimo tego, że jest niewidomy. Więc, gdy nad Londynem przelatuje kometa, która według ludzi zwiastuje apokalipse, a okazuje się, że chłopiec to ""zobaczył"" w swoich wizjach, ludzie są gotów dużo zrobić, aby dowiedzieć się co czeka ich w przyszłości. Jednak... 

więcej



mniej





Pokaż mimo to


;

Mimo iż nie jest to literatura wysokich lotów, daje chwilę wytchnienia.
Roztacza czar nad czytelnikiem,który lituje się nad losem napiętnowanego Tersjasza. Miłe,łatwe,lekko mroczne i przyjemne czytadło :) 

Mimo iż nie jest to literatura wysokich lotów, daje chwilę wytchnienia.
Roztacza czar nad czytelnikiem,który lituje się nad losem napiętnowanego Tersjasza. Miłe,łatwe,lekko mroczne i przyjemne czytadło :) 



Pokaż mimo to


;

Coś strasznego. 

Coś strasznego. 



Pokaż mimo to


;

Zmarnowany historia. Był materiał na dobrą książkę. Powstał miszmasz bez polotu. 

Zmarnowany historia. Był materiał na dobrą książkę. Powstał miszmasz bez polotu. 



Pokaż mimo to


",
"
Zielnik. Kwiaty pól i łąk ",Agnieszka Rekłajtis-Zawada,"
flora i fauna ",Arkady,"
8321343902 ","
Poszukiwanie i kolekcjonowanie kwiatów jest fascynującym zajęciem. Nie tylko wzbogaca wiedzę, ale może też być wspaniałą przygodą. Radość z odkrywania tajemnic roślin jest dla dzieci dużym przeżyciem i pozytywnie wpływa na uczuciowy stosunek do przyrody. Układanie kwiatów w zielniku zachęca młodych badaczy do wspólnej zabawy z rodzicami w domu oraz do samodzielnej pracy, podczas której uczą się wytrwałości i ćwiczą koncentrację uwagi. 
Zielnik z pewnością przyda się na lekcjach w szkole, pomoże też nauczycielom w prowadzeniu zajęć dla starszych przedszkolaków i uczniów klas początkowych. Ta bogato ilustrowana książka zawiera wiele ciekawych wiadomości i trochę zagadek oraz rady, jak stworzyć piękny album. Na pewno będzie wspaniałym i mądrym prezentem dla dziecka ",,"
2005-12-12 ","
2005-12-12 ","
64 ","
polski ",,,
"
no child of mine ",Susan Lewis,"
literatura piękna ",Readers Guide,,,,"
2005-12-12 ",,,"
angielski ",,"

Polecam. 

Polecam. 



Pokaż mimo to


",
"
Anne Hereford ",Ellen Wood,"
klasyka ",Wildside Press,"
9781557424891 ","
First published in 1867, Anne Hereford is the story of murder, scandal, and misunderstandings in an aristocratic country house, told from the point of view of an orphaned ten-year-old. Its setting and viewpoint have led to natural comparisons with Jane Eyre, but it is Jane Eyre shot through with scandal and sensation -- the kind of book that might have appealed to the first Mrs. Rochester. Despite its antiquated wills, inheritances, shotguns, and other paraphernalia, the novel is almost entirely accessible by modern readers. ",,"
2005-12-12 ",,"
364 ","
 angielski ",,,
"
Agetai Kimochi. ",Yuuka Yoshihara,"
komiksy ",Oakla Shuppan,"
9784775506691 ","
恋人の矢野ともっと深い関係になりたくてあせる井上……。
高校生同士の可愛くてＨな胸キュンラブを大量描き下ろしで！ ","
アゲタイキモチ。 ","
2005-12-12 ",,"
178 ","
japoński ",,,
"
Hana ni Arashi #1 ",Shigeyoshi Takagi,"
komiksy ",LaLa DX,,"
Jigoku Kokyuu no Hitsuyou
Kiyoharu was trying to nap when a girl kissed him because she thought he was dead. He later learns that Touko, the girl, is always kissing someone in response to not being able to breathe and feeling suffocated. ","
花にアラシ ","
2005-12-10 ",,,"
japoński ",,,
"
Baki: New Grappler Baki Tom 29 ",Keisuke Itagagki,"
komiksy ",Shounen Champion,,,,"
2005-12-10 ",,"
206 ","
angielski ",,,
"
Koi no Tsubo ",Shin Mizukami,"
komiksy ",Biblos,"
4835218396 ","
Sonkai, Meishuu's friend, falls for a patient's grandson. Sonkai approaches the elegant young Suisei and befriends him... but suddenly, both he and his grandfather stop showing up at the clinic. Meishuu suggests they pay the old man and his grandson a visit and, determined to be with Suisei, Sonkai agrees. But who is this young woman with the old man, and why is there talk about a marriage?! Is Sonkai's chance slipping away? ","
恋の経穴 ","
2005-12-10 ",,,"
japoński ",,,
"
Kyoukasho no Koibito ",Nishimura Shuuko,"
komiksy ",Biblos,"
9784835218403 ","
Only energy can replace Oohira Kensuke' important lucky charm— a picture of a warrior from a textbook! For six months, Kensuke has been going out with Sakaki Keiichirou. Being popular in his company,but Keiichirou's real identity actuallyis..!? Contains two other stories about Keiichirou's elder brother and his lover as well as a special extra! ","
教科書の恋人 ","
2005-12-10 ",,"
171 ","
japoński ",,,
"
Psychologia wywierania wpływu i psychomanipulacji ",Andrzej Stefańczyk,"
nauki społeczne (psychologia, socjologia, itd.) ",Złote Myśli,"
8374940352 ","
""Nie da się ukryć, że psychologia manipulacji budzi coraz większe zainteresowanie wśród naszego społeczeństwa. Powstało wiele publikacji na ten temat, firmy szkoleniowe proponują kursy związane z tą tematyką, ucząc, jak profesjonalnie manipulować. Ten wzrost zainteresowania manipulacją budzi coraz większe obawy. Nie wiesz, kiedy możesz być poddany wyrafinowanej manipulacji, która może zaprowadzić Cię na manowce. Czy można temu zaradzić, abyś bezpiecznie osiągał swoje cele i dążył do sukcesu? Z pewnością możesz temu zaradzić.

Nie chodzi tu jednak tylko o to, jak potężnym narzędziem oddziaływania jest ta wiedza, nie chodzi o skuteczny kontakt, ani o to, że ktoś zrobi to, czego od niego oczekujemy. Tu chodzi o coś znacznie cenniejszego.

Manipulacja, perwswazja, psychologia manipulacjiTa wiedza pozwoli Ci powiedzieć sobie:

""Teraz nareszcie rozumiem. Rozumiem, dlaczego niektórzy zachowywali się w taki sposób wobec mnie. Rozumiem, dlaczego kupiłem to, czego nie chciałem. Rozumiem, dlaczego zgodziłem się z poglądem, który tak na prawdę nie miał sensu. Mam świadomość, dlaczego dałem się oszukać. Rozumiem, dlaczego pozwoliłem innym decydować o sobie"".

Co jest najlepszą obroną? Niektórzy twierdzą, że atak! I coś w tym jest, Twoim ""atakiem"" może być wiedza zawarta w tej książce. Sama świadomość jest potężną tarczą, która będzie chronić Ciebie i Twoje cele."" ",,"
2005-12-09 ","
2005-12-09 ","
193 ","
polski ",,"

Uważam, że to bardzo dobra książka dla kogoś kto niedawno zaczął interesować się wywieraniem wpływu i chciałby zgłębić ten temat raczej ogólnie niż szczegółowo.
Opisano tutaj wiele mechanizmów, technik wywierania wpływu, ale niestety w części przypadków trochę spłycono temat i opisano to lakoniczne (np. część poświęconą 5 regułom wywierania wpływu, podczas gdy na ich temat powstawały kilkusetstronicowe książki).
Właśnie dlatego uważam, że tak napisana książka jest doskonałym wstępem do tematyki wywierania wpływu, po nie można szukać dalej i poznawać bardzie dogłębnie kolejne obszary, do których tutaj dokonano tylko wprowadzenia.

Niemniej jednak bardzo wartościowa pozycja i przyjemnie mi się ją czytało. 

Uważam, że to bardzo dobra książka dla kogoś kto niedawno zaczął interesować się wywieraniem wpływu i chciałby zgłębić ten temat raczej ogólnie niż szczegółowo.
Opisano tutaj wiele mechanizmów, technik wywierania wpływu, ale niestety w części przypadków trochę spłycono temat i opisano to lakoniczne (np. część poświęconą 5 regułom wywierania wpływu, podczas gdy na ich temat... 

więcej



mniej





Pokaż mimo to


;

 Czysto teoretyczna pozycja dla tych, którzy zajmują kierownicze stanowiska pracy, lub dla zwyczajnych laików, zainteresowanych psychologicznymi tematami. 

Czysto teoretyczna pozycja dla tych, którzy zajmują kierownicze stanowiska pracy, lub dla zwyczajnych laików, zainteresowanych psychologicznymi tematami. 



Pokaż mimo to


;

Książka bardziej teoretyczna niż praktyczna. Wyjaśnia pewne definicje i zagadnienia. Brakuje w niej konkretnych przykładów do zastosowaniu w życiu codziennym. 

Książka bardziej teoretyczna niż praktyczna. Wyjaśnia pewne definicje i zagadnienia. Brakuje w niej konkretnych przykładów do zastosowaniu w życiu codziennym. 



Pokaż mimo to


",
"
Naiwny i sentymentalny kochanek ",John le Carré,"
kryminał, sensacja, thriller ",Amber,"
8324123512 ","
Aldo Cassidy, człowiek sukcesu i szanowany obywatel, zostaje nagle wyrwany z szarej codzienności. Spotkanie z ekscentrycznym artystą i jego żoną, uwodzicielską kobietą o magnetyzującym spojrzeniu, odkrywa przed nim nieuświadomioną wcześniej stronę własnej osobowości. Wciągnięty w świat zamętu i niekontrolowanej brawury staje się człowiekiem rozdartym pomiędzy dwoma biegunami ludzkiej natury, bardziej skomplikowanej, niż mógłby przypuszczać. ","
The Naive and Sentimental Lover ","
2005-12-09 ","
1993-01-01 ","
360 ","
polski ","
Tomasz Bieroń ","

Jeśli nie chcecie to nie wierzcie, ale ten mało popularny i rozczulający tytuł skrywa w sobie szaloną historię opowiadającą o intensywności barw emocji, które mogą towarzyszyć więzi międzyludzkiej. Ujmują inteligentne dialogi, zaskakujący pułap abstrakcji oraz genialnie wykreowane postacie głównych bohaterów- ludzi, których czar zachwyca tak mocno, że nie jesteśmy w stanie oprzeć się ich urokowi. Wspaniała podróż do serca własnych pragnień i uczuć. Polecam gorąco, choć zdaje sobie świetnie sprawę, że nie każdy odkryje, to co książka ma do zaoferowania. Jeżeli poszukujesz intrygującej historii i dynamicznych obrazów ociekających adrenaliną, nie poczujesz ferii barw spowijających ten świat. 

Jeśli nie chcecie to nie wierzcie, ale ten mało popularny i rozczulający tytuł skrywa w sobie szaloną historię opowiadającą o intensywności barw emocji, które mogą towarzyszyć więzi międzyludzkiej. Ujmują inteligentne dialogi, zaskakujący pułap abstrakcji oraz genialnie wykreowane postacie głównych bohaterów- ludzi, których czar zachwyca tak mocno, że nie jesteśmy w stanie... 

więcej



mniej





Pokaż mimo to


;

Główny bohater Aldo Cassidy to typowy przedstawiciel burżuazji. Jedzie obejrzeć wiejską rezydencje. Zastaje tam dwójkę dzikich lokatorów podających się za właścicieli – Shamusa i Helen. Cassidy jest zachwycony urodą Helen ale jeszcze większy zachwyt wywiera na nim charyzmatyczny Shamus. Powstaje w pewnego rodzaju perwersyjny trójkąt miłosny. Pociągają go i ranią. Cassidy naraża dla nich wszystko co do tej pory było mu drogie. Żonę Sandrę, swoją pozycje społeczną, swoją pracę. 

Tak jak powiedziałam Cassidy reprezentuje burżuazje. Shamus natomiast odrzucił wszelkie konwenanse, żyję całkowicie pod prąd i na przekór. Do tego jest egoistą który za swą życiową porażkę obwinia wszystkich oprócz siebie. Aldo i Helen ślepo za nim podążają. A no właśnie – Helen. Shamus znęca się nad nią fizycznie psychicznie, notorycznie zdradza ją i poniża a ona tkwi przy nim niczym wierny pies. Syndrom sztokholmski. W ogóle wszystkie postacie mają jakieś zaburzenia osobowości lub deficyty emocjonalne. Aldo jest z Shamusem… nie wiem dlaczego. Ale mam wrażenie że Shamus jest tym kim Aldo chciałby być. 
Przez całą tę książkę przebija dojmująca samotność. To chyba motyw przewodni. Wszyscy są samotni. Radzą sobie z samotnością na swój sposób lub nie radzą sobie wcale.

Styl jakim została napisana ta książka jest trudny. Nie czyta jej się lekko. To dzieło należy czytać powoli, dokładnie wszystko w międzyczasie analizując. Momentami nie wiedziałam czy to co czytam to część akcji czy tylko wyobraźnia bohatera – jego sen, marzenie. Język jest dziwny. Tak bym go określiła. Górnolotne sformułowania mieszają się z wulgaryzmami. 
Ogólnie polecam. 

Główny bohater Aldo Cassidy to typowy przedstawiciel burżuazji. Jedzie obejrzeć wiejską rezydencje. Zastaje tam dwójkę dzikich lokatorów podających się za właścicieli – Shamusa i Helen. Cassidy jest zachwycony urodą Helen ale jeszcze większy zachwyt wywiera na nim charyzmatyczny Shamus. Powstaje w pewnego rodzaju perwersyjny trójkąt miłosny. Pociągają go i ranią. Cassidy... 

więcej



mniej





Pokaż mimo to


",
"
W sercu ciemności ",David Drake,"
fantasy, science fiction ",ISA,"
8374180900 ","
Imperium Malawy, pomagając sobie bronią palną i bezlitosnym terrorem, podbiło szóstowieczne Indie. Rzesze ludzi, zamieszkujących ten wielki kraj, zostały siłą zmienione w narzędzie tyranii. Tajemnicza istota, która rządzi Malawianami, zamierza najpierw podbić cały świat, a potem rozciągnąć swe panowanie na całą wieczność. Bezlitosny umysł nie waha się wydawać nawet najokrutniejszych poleceń, a Malawianie nie próbują odmówić ich wykonania.

Belizariusz, największy z żyjących generałów, musi, o ile zdoła, ocalić świat. Prowadzony przez wizje przyszłości, która nie musi wcale się wydarzyć, wraz z grupą wiernych towarzyszy podąża do samego środka Imperium Malawy, szukając źródła potęgi wroga. Musi stawić czoła niezliczonym żołnierzom, podstępom i zimnej, nieludzkiej inteligencji, która nie zna słabości i litości.

W Konstantynopolu ci, którzy sprzeciwiają się złu, muszą zmierzyć się nie tylko z malawiańskimi zabójcami i domorosłymi zdrajcami, ale także z podejrzeniami samego imperatora, Justyniana Wielkiego, którego błyskotliwy, lecz gwałtowny umysł widzi zagrożenie w każdym kompetentnym doradcy i zdradę w każdej radzie. Jeżeli prawda wyjdzie na jaw, patrioci zginą z ręki malawiańskich zabójców albo egzekutorów imperatora – w zależności od tego, kto dotrze pierwszy.

Kiedy Belizariusz siłą toruje sobie drogę przez północne Indie, w Konstantynopolu wybuchają zamieszki, które mogą doprowadzić do całkowitego zniszczenia miasta, Imperium Rzymskiego i całej nadziei dla ludzkości. Odwaga i spryt muszą stawić czoła nadciągającemu złu…

Ale kiedy Belizariusz stoi na czele sił dobra, tylko głupiec sprzymierzałby się ze złem! ","
In the Heart of Darkness ","
2005-12-09 ","
2005-12-09 ","
452 ","
polski ","
Justyna Niderla-Bielińska ","

Druga część serii o Belizariuszu i konflikcie Malawy z Konstantynopolem. Intrygi, bitwy i magiczny talizman czyniący z bohatera starożytnego Bonda, zresztą bondopodobnych mamy tu więcej. Czyta się lekko, momentami mocno wciąga. Tom ma wszystkie cechy, wady i zalety części pierwszej. Jeśli komuś spodobał się Podstęp, spodoba się i W sercu ciemności. 

Druga część serii o Belizariuszu i konflikcie Malawy z Konstantynopolem. Intrygi, bitwy i magiczny talizman czyniący z bohatera starożytnego Bonda, zresztą bondopodobnych mamy tu więcej. Czyta się lekko, momentami mocno wciąga. Tom ma wszystkie cechy, wady i zalety części pierwszej. Jeśli komuś spodobał się Podstęp, spodoba się i W sercu ciemności. 



Pokaż mimo to


;

Dobre 

Dobre 



Pokaż mimo to


;

Taka sobie. I tyle. Początek dość nudny, ciągnący się. Końcówka dobra na tyle, że nie odłożyłem tej książki a przeczytałem do końca 

Taka sobie. I tyle. Początek dość nudny, ciągnący się. Końcówka dobra na tyle, że nie odłożyłem tej książki a przeczytałem do końca 



Pokaż mimo to


",
"
Tajemnica Gwiazdy Betlejemskiej ",Jarosław Włodarczyk,"
popularnonaukowa ",Świat Książki,"
83-247-0002-1 ","
Czym była Gwiazda Betlejemska, bodaj najtrwalszy element świąt Bożego Narodzenia? W teologii chrześcijańskiej uważa się ją za znak nadprzyrodzony. Autor, historyk astronomii, opowiada, jak ustalić datę pojawienia się Gwiazdy, i wyjaśnia, dlaczego można zakładać, że Jezus urodził się kilka lat wcześniej. Czy zatem powinniśmy zmienić kalendarz? Pasjonująca wyprawa w czasie i przystępnie omówiony przegląd teorii, źródeł historycznych, dawnych pism religijnych i naukowych oraz poglądów współczesnych astronomów, dotyczących początku naszej ery. ",,"
2005-12-09 ","
2005-12-09 ","
174 ","
polski ",,,
"
Amerykański chłopiec ",Andrew Taylor,"
kryminał, sensacja, thriller ",Zysk i S-ka,"
8372988269 ","
Anglia, rok 1819. Thomas Shield, nowy nauczyciel w podlondyńskiej szkole, jest guwernerem amerykańskiego chłopca i jego wrażliwego najlepszego kolegi, Charlesa Franta. Thomas, zauroczony piękną i nieszczęśliwą matką Franta, daje się uwikłać w pokrętną rodzinną intrygę. Potem popełnione zostaje brutalne morderstwo, czego konsekwencje są groźne dla Thomasa i wszystkiego, co jest mu drogie. Shield wpada w zabójcze trzęsawisko seksu, pieniędzy, morderstwa i kłamstw - a im bardziej chce uciec, tym głębiej się pogrąża. A co z amerykańskim dzieckiem, wokół którego obracają się te makabryczne wydarzenia - jaka jest tajemnica chłopca imieniem Edgar Allan Poe? ","
The American Boy ","
2005-12-08 ","
2005-12-08 ","
536 ","
 polski ","
Tomasz Bieroń ","

Chciałabym nawiązać do oceny kogoś, kto napisał, że niepotrzebnie wciągano w książkę Edgara Allana Poe - otóż, jeśli ktoś przeczytał posłowie, dowie się, że książka poniekąd opiera się na życiorysie Edgara Allana - intryga jest wymyślona, ale postaci i miejsca oraz część wydarzeń zgadzają się z faktami z jego życia.

Dla mnie naprawdę dobra książka. Podoba mi się, że autor pod koniec każdego rozdziału po trosze zapowiada co będzie sie działo później, co powoduje zaciekawienie akcją. Bardzo dobrze utrzymany klimat epoki. Ciekawe postaci, dobrze opisane zwyczaje i zachowanie ludzi XIX-wiecznych.

warto przeczytać. 

Chciałabym nawiązać do oceny kogoś, kto napisał, że niepotrzebnie wciągano w książkę Edgara Allana Poe - otóż, jeśli ktoś przeczytał posłowie, dowie się, że książka poniekąd opiera się na życiorysie Edgara Allana - intryga jest wymyślona, ale postaci i miejsca oraz część wydarzeń zgadzają się z faktami z jego życia.

Dla mnie naprawdę dobra książka. Podoba mi się, że autor... 

więcej



mniej





Pokaż mimo to


;

Początek nieco zniechęca, bo strasznie się dłuży. Potem akcja się rozkręca i nawet wciąga, chociaż nie powiem żeby mnie jakoś bardzo porwała. Szczerze mówiąc nie bardzo wiem po co autor wciągnął w to wszystko Edgara Allana Poe, równie dobrze można było nazwać chłopca każdym innym imieniem. Dla mnie jest to podczepianie się pod słynnego poetę tylko po to by zwiększyć zainteresowanie i sprzedaż. Może i książka jest utrzymana w mocno Poe'owskim klimacie, ale nieładnie tak żerować na kimś ;) 

Początek nieco zniechęca, bo strasznie się dłuży. Potem akcja się rozkręca i nawet wciąga, chociaż nie powiem żeby mnie jakoś bardzo porwała. Szczerze mówiąc nie bardzo wiem po co autor wciągnął w to wszystko Edgara Allana Poe, równie dobrze można było nazwać chłopca każdym innym imieniem. Dla mnie jest to podczepianie się pod słynnego poetę tylko po to by zwiększyć... 

więcej



mniej





Pokaż mimo to


;

Na początku ciężko mi się ją czytało, ale później historia wciągnęła mnie całkowicie. Lubię takie mroczne opowieści, które dzieją się w jeszcze mroczniejszych czasach i realiach. 

Na początku ciężko mi się ją czytało, ale później historia wciągnęła mnie całkowicie. Lubię takie mroczne opowieści, które dzieją się w jeszcze mroczniejszych czasach i realiach. 



Pokaż mimo to


;

książka bardzo wymagając, potrzebny koneser tego typu literatury - może kiedyś do niej wrócę.... 

książka bardzo wymagając, potrzebny koneser tego typu literatury - może kiedyś do niej wrócę.... 



Pokaż mimo to


;

Autor napisał tą książkę wzorując się na twórczości Poego, co znaczy że jest specyficzna. W sumie jest taka sobie, ale zapewne fanom Poego przypadnie do gustu. 

Autor napisał tą książkę wzorując się na twórczości Poego, co znaczy że jest specyficzna. W sumie jest taka sobie, ale zapewne fanom Poego przypadnie do gustu. 



Pokaż mimo to


",
"
The Cosmic Landscape ",Leonard Susskind,"
popularnonaukowa ","Little, Brown and Company","
9780316155793 ","
The Cosmic Landscape is a non-fiction popular science book on the anthropic principle and string theory landscape. It is written by theoretical physicist Leonard Susskind. The book was initially published by Little, Brown and Company on December 12, 2005.

Susskind writes in the preface that the book is mainly about ""the scientific explanations of the apparent miracles of physics and cosmology and its philosophical implications"". The book deals with the Anthropic principle. The earlier chapters deal with topics such as quantum electrodynamics, Feynman diagrams and quantum chromodynamics. Later on, the cosmological constant is introduced and problems with the amount of energy produced from virtual particles. String theory is also introduced and the black hole war.

The book emphasizes the theory of a ""landscape"" with many universes out there. Instead of the fact that the Universe is somehow just perfect for life, the truth is that ""it's not that the universe is somehow contorting itself to accommodate us; it's just a diverse place and we find ourselves in a friendly corner"". ",,"
2005-12-08 ",,,"
angielski ",,,
"
Praxisbuch Invasives hämodynamisches Monitoring ",Ulrich Hintzenstern,"
zdrowie, medycyna ",Urban & Fischer Verlag/Elsevier GmbH,,"
Das Hämodynamische Monitoring führt Sie kompetent und umfassend ins Thema ein

alle Verfahren des hämodynamischen Monitoring ausführlich erläutert
eigenes Kapitel zur Anwendung des hämodynamischen Monitoring bei Kindern
zahlreiche anschauliche Fallbeispiele - neuester wissenschaftlicher Stand, auf der Grundlage evidenzbasierter Forschung ",,"
2005-12-08 ",,"
 192 ","
niemiecki ",,,
"
Worst Tom 13 ",Hiroshi Takahashi,"
komiksy ",Digital Manga Publishing,,,,"
2005-12-08 ",,"
206 ","
angielski ",,,
"
Akumetsu Tom 16 ",Yoshiaki Tabata,"
komiksy ",Taifu,,,,"
2005-12-08 ",,"
206 ","
angielski ",,,
"
.Net. Najpilniej strzeżone tajemnice ",Kurata Deborah,"
informatyka, matematyka ",Amistad,"
8324601732 ","
Platforma .NET staje się coraz popularniejsza. Tysiące programistów na całym świecie doceniają jej doskonałe narzędzia programistyczne i tysiące stron wyczerpującej dokumentacji. Każdego dnia adepci sztuki programowania odkrywają nowe możliwości oferowane im przez .NET. Wiele z tych możliwości pozostaje jednak wciąż nie odkrytych. Sztuczki i furtki zaszyte przez twórców platformy .NET pozwalające na szybszą i sprawniejszą realizację projektów czekają na to, aby ktoś je zastosował w pracy. Jak dotrzeć do tych ukrytych cech? Skąd wziąć informacje o tym, co jeszcze można osiągnąć wykorzystują znane już narzędzia, na temat których napisano setki książek? 

Dzięki książce "".NET. Najpilniej strzeżone tajemnice"" poznasz te możliwości platformy .NET, których nie opisuje oficjalna dokumentacja. Znajdziesz w niej omówienie niezwykle cennych, ale mniej znanych funkcji Visual Studio i .NET Framework. Każda z tych funkcji może pomóc Ci podnieść wydajność procesu tworzenia oprogramowania oraz poprawić jakość swoich aplikacji. Dowiesz się, jak wykorzystać maksimum możliwości środowiska programistycznego, wykorzystasz nieznane funkcje GDI+ i ADO.NET i nauczysz się zasad programowania defensywnego, dzięki któremu znacznie ograniczysz liczbę błędów w swoich programach. 

Zarządzanie wyrywkami kodu w Visual Studio 
Dostosowywanie skrótów klawiaturowych 
Praca z kontrolkami Windows Forms 
Udoskonalone techniki rzutowania 
Stosowanie komentarzy XML 
Korzystanie z komponentu Microsoft Data Access Application Block 
Wyświetlanie zestawów danych w formacie XML 
Zapobieganie nieautoryzowanemu dostępowi do aplikacji 
Przeprowadzanie testów jednostkowych 

Wykorzystaj sekrety i skarby ukryte w platformie .NET. ",,"
2005-12-08 ","
2005-12-08 ",,"
polski ",,,
