title,author,categories,publishing,isbn,description,orginalTitle,date,datePol,pages,lang,translator,comments,quotes
"
Fenomenologiczna etyka wartości (Max Scheler, Nicolai Hartmann, Dietrich von Hildebrand) ",Jan Galarowicz,"
filozofia, etyka ",Wydawnictwo Naukowe Papieskiej Akademii Teologicznej,"
8385245456 ","
Fenomenologiczna etyka wartości zrodziłą się ze sporu z tradycyjnymi interpretacjami moralności: przede wszystkim z relatywizmem etycznym, hedonizmem i utylitaryzmem, z etyką samodoskonałości (etyką eudajmonistyczną), w szczególności z arystotelesowsko-tomistyczną myślą etyczną oraz z etyką formalną Kanta. Na pytanie: ""Co to znaczy żyć dobrze"" etyka aksjologiczna odpowiada: ""Życie dobre polega na udzielaniu w sposób wolny adekwatnej odpowiedzi na wartości"".

Twórcami etyki opartej na wartościach są przede wszystkim trzej myśliciele: Max Scheler, Nicolai Hartmann oraz Dietrich von Hildebrand. Książka, pragnąc być wprowadzeniem do fenomenologicznej etyki wartości, przedstawia myśl etyczną tych trzech filozofów.

W przekonaniu autora fenomenologiczna etyka aksjologiczna stanowi, wraz z personalizmem etycznym oraz etyką odpowiedzialności, podstawę do wypracowania najbardziej adekwatnej interpretacji moralności ",,"
1997-01-01 ","
1997-01-01 ","
365 ","
polski ",,,
"
Szczęśliwe zakończenie ",Lucy Gordon,"
literatura obyczajowa, romans ",Harlequin,"
8371490038 ","
Melanie zatrudniła się jako opiekunka syna bogatego człowieka, gdyż był to jedyny sposób, by zbliżyć się do własnego dziecka, które jako młodziutka dziewczyna lekkomyślnie oddała do adopcji. Giles Haverill nie miał oczywiście pojęcia, że nowa niania jest biologiczną matką Davida. Zaufał jej bez reszty, a po pewnym czasie pokochał. Życie pomału zaczęło zmieniać się w sielankę, jednakże niespodziewanie wkroczyła w nie była żona Gilesa... ","
This is my child ","
1997-01-01 ","
1997-01-01 ","
155 ","
polski ","
Weronika Żółtowska ",,
"
Współcześni Słowianie wobec własnych tradycji i mitów ",Maria Bobrownicka,"
językoznawstwo, nauka o literaturze ",Universitas,"
8370529666 ","
Sympozjum w Castel Gandolfo 19-20 sierpnia 1996 poświęcone Słowianom i Słowiańszczyźnie ich kulturze, tradycji oraz mitom. ",,"
1997-01-01 ","
1997-01-01 ","
416 ","
polski ",,,
"
Drogi lasu ",Martin Heidegger,"
popularnonaukowa ",Aletheia,"
838704511X ",,"
Holzwege ","
1997-01-01 ","
1997-01-01 ",,"
polski ","
J. Gierasimiuk, R. Marszałek, J. Mizera, J. Sidorek, K. Wolicki ",,
"
New Age ",Bartłomiej Dobroczyński,"
nauki społeczne (psychologia, socjologia, itd.) ",Znak,"
8370066402 ","
Niektórzy twierdzą, że New Age to zbiór półprawd i szkodliwych zabobonów, które tylko ktoś nierozsądny mógłby potraktować poważnie. Czy tak jest? Obiektywnie i kompetentnie napisana książka pozwoli wszystkim samodzielnie ustosunkować się do budzącego wiele kontrowersji „Ruchu Nowej Ery ",,"
1997-01-01 ","
1997-01-01 ","
137 ","
polski ",,"

Bardzo zwięzła a przez to pobieżna. Jako krótkie wprowadzenie w temat powinna się sprawdzać. Nie jest wyczerpująca ale sygnalizuje najważniejsze elementy szerokiego zagadnienia New Age. Dla mnie wystarczy na początek. 

Bardzo zwięzła a przez to pobieżna. Jako krótkie wprowadzenie w temat powinna się sprawdzać. Nie jest wyczerpująca ale sygnalizuje najważniejsze elementy szerokiego zagadnienia New Age. Dla mnie wystarczy na początek. 



Pokaż mimo to


;

Książka dla nikogo. Dla specjalistów pobieżna, dla laików niezrozumiała. Chaos, dygresje do dygresji, nawiązania do nawiązań, ciągi ""izmów"" i nazwisk. Styl nieprzystępny, naukowy. Zdania po głębszym przemyśleniu okazują się często pustosłowiem, za dużo słów. Nie przybliżamy się do zrozumienia zjawiska, brak syntezy. 
Przykład zdania, cytuję: ""Zwykły człowiek po prostu nie miał do nich dostępu, gdyż albo brakowało mu odpowiedniego wykształcenia, niezbędnego do zrozumienia raczej skomplikowanych idei antropozoficznych, teozoficznych, magicznych czy psychoanalitycznych albo też sami twórcy i nauczyciele wielu szkół ezoterycznych - tacy jak choćby Gurdżijew - rygorystycznie dbali o to aby przekazywane przez nich idee..."" itd. bez końca. Żeby złapać kontekst wyjaśniam, że akapit był o ""zasygnalizowanych powyżej zjawiskach, teoriach i postaciach"". 

Wszystko jasne...

Mnie też brakuje zrozumienia tych raczej skomplikowanych idei i korzystam ze swojego prawa do oceny, zgodnie z sumieniem. Tym bardziej, że książka wyszła z jednego z cenionych przeze mnie wydawnictw... 

Książka dla nikogo. Dla specjalistów pobieżna, dla laików niezrozumiała. Chaos, dygresje do dygresji, nawiązania do nawiązań, ciągi ""izmów"" i nazwisk. Styl nieprzystępny, naukowy. Zdania po głębszym przemyśleniu okazują się często pustosłowiem, za dużo słów. Nie przybliżamy się do zrozumienia zjawiska, brak syntezy. 
Przykład zdania, cytuję: ""Zwykły człowiek po prostu nie... 

więcej



mniej





Pokaż mimo to


",
"
Kopciuszek ",Robyn Bryant,"
literatura dziecięca ",Wilga,"
83-7156-154-7 ","
Opowieść o Róży pięknej i sympatycznej córce kapitana marynarki, z której Macocha i złe siostry (Gertruda i Hortensja) zrobiły swoją służącą.... ",,"
1997-01-01 ","
1997-01-01 ","
30 ","
polski ",,,
"
Fara na Pomorzu ",Marian Pankowski,"
literatura piękna ",Wydawnictwo Literackie,"
8308027164 ","
Gdyby wymienić kraje niekończącej się krzywdy, ziemie dawnych Prus zajęłyby miejsce poczesne.
Od XIV wieku każdorazowy zwycięzca wznosił tu kościoły i zamki, polonizował bądź germanizował kraj ograbiony z imienia i mowy.
Tu, pół wieku temu, zderzyły się armie pancerne Wschodu i Zachodu.
Po dziś dzień stoi tam fara, w której staruszek proboszcz przyjął niedawno Niemca z Monachium, szukającego śladów ojca, żołnierza Wehrmachtu.
Wokół bohaterów coraz szerszymi kręgami rośnie opowieść, sumując się w rzecz o wierności. ",,"
1997-01-01 ","
1997-01-01 ","
163 ","
polski ",,,
"
ABC komunikacji w rodzinie ",Jean Monbourquette,"
poradniki dla rodziców ",Wydawnictwo M,"
83-87243-86-8 ","
Książka dla rodziców, którzy nie mają czasu na czytanie.
To zespół zasad i praktycznych porad w wychowaniu, w skrótowej, syntetycznej formie, bez obszernych deliberacji pedagogicznych. Podano tu szereg prostych i praktycznych wskazówek, pomocnych w relacjach wobec dzieci i nastolatków.

Ta mała książeczka przyniesie rodzicom, często przeciążonym pracą i wychowaniem dzieci, praktyczną wiedzę oraz doda im odwagi i radości w pełnieniu ich rodzicielskiej roli. ",,"
1997-01-01 ","
1997-01-01 ","
68 ","
polski ","
Ewa Koczwańska-Miłek ",,
"
Ussuri `69 ",Jolanta Czarnotta-Mączyńska,"
historia ",Altair,"
8386217391 ","
10 czerwca w górach Barluk w rejonie Yumin oddział wojsk ochrony pogranicza ZSRR uprowadził chińskich pasterzy. Interweniujący żołnierze wojsk ochrony pogranicza ChRL zostali ostrzelani prze Rosjan i w obronie własnej odpowiedzieli ogniem. Strona radziecka skierowała wówczas w ten rejon wozy pancerne. ",,"
1997-01-01 ","
1997-01-01 ","
 50 ","
polski ",,,
"
Tymczasowe aresztowanie i związane z nim środki przymusu w nowym kodeksie postępowania karnego ",Ryszard A. Stefański,"
nauki społeczne (psychologia, socjologia, itd.) ",Ministerstwo Sprawiedliwości,"
83-87572-04-7 ",,,"
1997-01-01 ","
1997-01-01 ","
212 ","
polski ",,,
