title,author,categories,publishing,isbn,description,orginalTitle,date,datePol,pages,lang,translator,comments,quotes
"
Banici w średniowiecznej Europie ",Hanna Zaremska,"
historia ",Semper,"
838581017X ","
Prawa do życia 'wśród swoich' odmawiają złoczyńcom różne społeczeństwa - od plemiennych po współczesne. W średniowieczu kara banicji, wykluczająca ludzi łamiących prawo ze wspólnoty, była jednym z najczęściej stosowanych środków represji. W kilku studiach autorka omawia starożytną genezę tej kary, jej średniowieczne formy (m.in. pielgrzymki pokutne zabójców) i społeczne konsekwencje tego sposobu wymierzania sprawiedliwości (bandytyzm, włóczęgostwo). Analizuje rytuały egzekucji wyroków śmierci i wyświecenia. Wykorzystując źródła zachodnioeuropejskie, czeskie i polskie, przede wszystkim rejestry sądowe, ale także literaturę piękną - Ballady o Robin Hoodzie - przedstawia środowisko banitów, uwarunkowania przestępczości i stosunek społeczeństwa średniowiecznego do ludzi nie przestrzegających prawa. ",,"
1993-01-01 ","
1993-01-01 ","
172 ","
polski ",,,
"
Moralność myślenia ",Michał Heller,"
popularnonaukowa ",Wydawnictwo Diecezji Tarnowskiej,"
8385380159 ",,,"
1993-01-01 ","
1993-01-01 ","
176 ","
polski ",,"

*** http://ratowniklektur.blogspot.com/ ***

O tej krótkiej lekturce można też krótko napisać - ciekawy odnośnik do dzieł współczesnych filozofów. Szukając poznania moralności, można trafić na coś zupełnie innego, co skłoni do badania czegoś innego. Zagadnieniem autora było: jak głupot jest możliwa? Oraz udowodnienie, że myślenie w kategoriach moralnych jest myśleniem racjonalnym, ma nas zająć jako drugie zagadnienie. 
Ze swojego pytania o głupocie szybko wybrnął dzięki zaskakującej odpowiedzi jednego profesora, mówiącego, że głupota jest argumentem na istnienie duchowości. Nasuwa się pytanie jak autor, będący księdzem, pojmuje duchowość. Klerycy często mylą duchowość z tym, co charakteryzuje kościół, Boga, w trzech osobach i wyglądającego jak starzec, który jest jedynym bytem duchowym. Również z innymi religijnymi atrybutami. Natomiast duchowość to coś innego i coś zupełnie odwrotnego, coś więcej. A ksiądz, dodatkowo naukowiec powinien znać duchowość w prawdziwej jej formie. Niestety czytamy o pewnym odrzuceniu natury przez autora, która ma więcej wspólnego z duchowością niż kościół. Zatem wniosek o głupocie argumentującej duchowość, może wydać się sam w sobie głupi. 
Co do drugiego zagadnienia Heller wiele nie wyjaśnia i bardziej owija w bawełnę, co dla niego bywa typowe, niemniej zaręcza nam, że myślenie moralne jest mocno związane z racjonalnością. Nie da się temu zaprzeczyć, aczkolwiek autor nie wziął pod uwagę chorych umysłowo, którzy nie odróżniają dobra od zła, gdzie pierwsze jedynie przypisane racjonalności i co autor nawet chce zasygnalizować poprzez logikę i jej matematyczną stronę. 
W interesujący sposób zaś przywołuje Blake'a, Proppera i Husserla chcąc nam chyba zasugerować rozważania nad pewnym upadkiem. Kończymy bowiem lekturę z pytanie, czy pokolenie jest skazane na wymarcie. Prawdopodobnie autor nieświadomie nawiązał do kilku postaw filozoficznych skłaniających się ku nihilizmowi, jednak podparł swym pytaniem zatrważający upadek moralny cywilizacji. 
Mówi się, że dalsi filozofowie po starożytni są tylko odnośnikami i przypiskami do tych starożytnych filozofów. Michał Heller w swym dziełku wydaje się także odnośnikiem i przypiskiem do współczesnych filozofów. Z naukowym zacięciem i po trosze pragmatyzmem zachęca nas do lektur badanych przez siebie, ale nie wnosi nic nowego do pojmowania moralności lub myślenia - chyba że z tą głupotą miał rację. 
Warto sięgnąć, chociażby po to, aby przemyśleć czy myślenie powinno prowadzić do pytań o wymarcie. Spodziewałem się czegoś gorszego, ale to wciąż nie było odpowiedzią na postawione pytania (przynajmniej wg mnie, bo nic nie narzucam). Dla siebie znalazłem więcej, niż się spodziewałem, dlatego daję szansę autorowi. 

*** http://ratowniklektur.blogspot.com/ ***

O tej krótkiej lekturce można też krótko napisać - ciekawy odnośnik do dzieł współczesnych filozofów. Szukając poznania moralności, można trafić na coś zupełnie innego, co skłoni do badania czegoś innego. Zagadnieniem autora było: jak głupot jest możliwa? Oraz udowodnienie, że myślenie w kategoriach moralnych jest myśleniem... 

więcej



mniej





Pokaż mimo to


;

Zbiór esejów, powiedzmy, wokół myślenia i głupoty. Uznajemy racjonalność za wartość więc myślenie racjonalne staje się wyborem moralnym. Synteza w mojej wersji brzmi bełkotliwie, bo to skrót skrótu. Napisał ksiądz, naukowiec (kosmolog) , filozof nauki i religii. Taka erudycja to musi być połączenie giganta intelektu ( kojarzenie i przepracowywanie idei.)i tytana pracy. Tak więc mogło pójść w rozmiary encyklopedii, a tu zwięzły zbiór esejów. I mógłby być jeszcze krótszy , bo jak to w zbiorku, są tu fragmenty mniej potrzebne, odstające od poziomu całości. Esej o głupocie to w mojej ocenie , bardzo naciągany, słaby wstępniak. Jednak główny nurt rozumowania to próba rozwiązania dylematu – niepewności wszelkiej wiedzy vs racjonalność myślenia. Mamy więc „horror methaphysicus”, porażkę Husserla w obsesyjnej walce o wiedzę pewną, status logiki, matematyczność przyrody , kryterium i światy Poppera. historyczny rys teorii poznania i wiele innych „kamieni milowych” filozofii. A wszystko w spójnym, „zagęszczonym"" ale zrozumiałym i wciągającym wywodzie. Nie erudycyjne wtręty, ale przemyślane, spójne stwierdzenia , które w kilku zdaniach porządkują rozrzuconą wiedzę o faktach , nazwiskach zależnościach osobom, którym zdarzyło się w popularnych książkach czytać o filozofii i filozofii nauki. Mam nadzieję, że nie urażę profesora, mówiąc że „rozwiązanie” postawionego problemu jest tu drugorzędne. Główną wartością jest sama możliwość podróżowania z wielkim umysłem. A że w efekcie wróciliśmy do Pacanowa ani trochę nie psuje przyjemności tej pouczającej i inspirującej podróżny. 

Zbiór esejów, powiedzmy, wokół myślenia i głupoty. Uznajemy racjonalność za wartość więc myślenie racjonalne staje się wyborem moralnym. Synteza w mojej wersji brzmi bełkotliwie, bo to skrót skrótu. Napisał ksiądz, naukowiec (kosmolog) , filozof nauki i religii. Taka erudycja to musi być połączenie giganta intelektu ( kojarzenie i przepracowywanie idei.)i tytana... 

więcej



mniej





Pokaż mimo to


;

Autor porusza temat myślenia racjonalnego, moralnego. Ciekawe są nawiązania do Poppera i Husserla. Spodobała mi się część o pozostałości mentalnej po PRL-u i wyznacznikach racjonalnego myślenia. Niestety książka jest krótka i zagadnienia zostały opisane pobieżnie, zresztą sam autor tego nie ukrywa. 

Autor porusza temat myślenia racjonalnego, moralnego. Ciekawe są nawiązania do Poppera i Husserla. Spodobała mi się część o pozostałości mentalnej po PRL-u i wyznacznikach racjonalnego myślenia. Niestety książka jest krótka i zagadnienia zostały opisane pobieżnie, zresztą sam autor tego nie ukrywa. 



Pokaż mimo to


;

Bardzo przyjemnie się czyta. Dostarcza kilku ciekawych spostrzeżeń o racjonalności i głupocie. Potrafi zainteresować laika filozofią nauki. 

Bardzo przyjemnie się czyta. Dostarcza kilku ciekawych spostrzeżeń o racjonalności i głupocie. Potrafi zainteresować laika filozofią nauki. 



Pokaż mimo to


;

Dob­rze, że tę ksią­żecz­kę wzno­wio­no, w ra­mach mi­gra­cji dzieł Hel­le­ra do po­waż­ne­go Co­per­ni­cus Cen­ter Press z ni­szo­wych, wręcz pro­win­cjo­nal­nych wy­daw­nictw (jak Bib­los — die­ce­zji tar­now­skiej). Ma­lut­ka ob­ję­tość (ok. stu stron) ku­si i poz­wa­la prze­tra­wić to dzieł­ko bez pro­ble­mu w je­den dzień. Mi­mo to mu­szę po­wie­dzieć, że kom­plet­nie nie re­zo­no­wa­ło ze mną.

Po­dob­nie jak „Sens ży­cia i sens wszech­świa­ta” jest chy­ba kom­pi­la­cją krót­kich teks­tów pi­sa­nych w róż­nym cza­sie i w róż­nych o­ko­licz­noś­ciach. Po­ja­wia­ją się re­fleks­je o sła­boś­ciach fe­no­me­no­lo­gii Hus­ser­la, o fi­lo­zo­fii Kar­la Pop­pe­ra i o po­ję­ciu in­ter­su­biek­tyw­noś­ci (tro­chę cie­kaw­sze). Za­pa­mię­ta­łem z niej po­wie­dze­nie, że głu­po­ta od­róż­nia czło­wie­ka od ma­szyn. Mi­mo to nie zna­laz­łem w niej in­for­ma­cji, któ­re na­da­wa­ły­by się np. ja­ko przy­pis do ar­ty­ku­łu na Wiki.

Być mo­że są lu­dzie za­in­te­re­so­wa­ni fi­lo­zo­fią od in­nej stro­ny niż ja, dla któ­rych ta po­zy­cja bę­dzie cie­kaw­sza. Bar­dzo lu­bię i sza­nu­ję Hel­le­ra, ale z bó­lem mu­szę na­pi­sać, że to praw­do­po­dob­nie jed­na z je­go mniej kon­kret­nych i mniej u­da­nych ksią­żek (przy­naj­mniej ze zna­nych mi o­ko­ło dwu­dziestu). 

Dob­rze, że tę ksią­żecz­kę wzno­wio­no, w ra­mach mi­gra­cji dzieł Hel­le­ra do po­waż­ne­go Co­per­ni­cus Cen­ter Press z ni­szo­wych, wręcz pro­win­cjo­nal­nych wy­daw­nictw (jak Bib­los — die­ce­zji tar­now­skiej). Ma­lut­ka ob­ję­tość (ok. stu stron) ku­si i poz­wa­la prze­tra­wić to dzieł­ko bez pro­ble­mu w je­den dzień. Mi­mo to mu­szę po­wie­dzieć, że kom­plet­nie... 

więcej



mniej





Pokaż mimo to


;

Ostrzegam! Odnośnie tytułu książki jest tylko część I. 

Ostrzegam! Odnośnie tytułu książki jest tylko część I. 



Pokaż mimo to
 

;

Zupełnie do mnie nie trafia, może jeszcze nie dojrzałem do tej książki lub rzeczywiście jest zbyt ogólna 

Zupełnie do mnie nie trafia, może jeszcze nie dojrzałem do tej książki lub rzeczywiście jest zbyt ogólna 



Pokaż mimo to


;

trudna, zapamiętałam tylko albo i aż: że głupota świadczy o tym że człowiek jest istotą duchową 

trudna, zapamiętałam tylko albo i aż: że głupota świadczy o tym że człowiek jest istotą duchową 



Pokaż mimo to


;

Ciekawy punkt widzenia na to co racjonalne, a co głupie. 

Ciekawy punkt widzenia na to co racjonalne, a co głupie. 



Pokaż mimo to


;

Było parę rzeczy, które mi się ze sobą delikatnie kłóciły. Zważając na to, kto napisał i kto wydał książkę, to jestem nawet mile zaskoczona, że poglądy religijne nie były wpychane na siłę. 

Było parę rzeczy, które mi się ze sobą delikatnie kłóciły. Zważając na to, kto napisał i kto wydał książkę, to jestem nawet mile zaskoczona, że poglądy religijne nie były wpychane na siłę. 



Pokaż mimo to


","
Do prawdy nie można dojść w pojedynkę. Jeśli moje myślenie stanie się układem szczelnie izolowanym, umrze, bo odetnie się od źródeł informacji niezbędnych do tego, by funkcjonować. ;
I wreszcie odwieczny problem filozofów - dyskusja pomiędzy realizmem i antyrealizmem: Czy istnieje coś poza moją ""czystą świadomością""? Jak rozwiązać ""spór o istnienie świata""? W jaki sposób osiągnąć pewność, że nie jestem tylko punktem świadomości w nieskończonej przestrzeni nicości i złudzeń? ;
Wolność do głupoty. Oto wielkość ludzkiego fenomenu. "
"
Smak zemsty ",Guy Des Cars,"
kryminał, sensacja, thriller ",Temark,"
8385241728 ","
Wyrafinowana, okrutna zemsta znanego chirurga, który, zmuszony do zoperowania szefa gangu, korzysta z okazji i nadaje mu rysy kochanka swojej żony. Kochanek ponosi wszystkie konsekwencje swego nowego wcielenia. ","
L'HOMME AU DOUBLE VISAGE ","
1993-01-01 ","
1993-01-01 ","
256 ","
polski ","
Bella Szwarcman-Czarnota ",,
"
Pingwinek Pingu i jego przyjaciele ",Tony Wolf,"
literatura dziecięca ",Muza,"
8370792243 ","
Ilustracje: Tony Wolf i Sibylle von Flüe ","
Pingu und seine Freunde ","
1993-01-01 ","
1993-01-01 ","
40 ","
polski ","
Beata Parys ",,
"
Opowieści z mego życia ",Jean Marais,"
biografia, autobiografia, pamiętnik ",Wydawnictwa Artystyczne i Filmowe,"
83-221-0592-4 ","
Jean Marais nie jest takim samym aktorem jak wszyscy inni. W wieku, kiedy inni debiutują, był on już legendarnym bohaterem. Dzięki wyjątkowej urodzie, która nadawała jego postaci nonszalancji młodzieńca z dobrego rodu, dorastającego chłopca pełnego powabu, rozmarzonego i ponadczasowego, stał się wkrótce nie tylko gwiazdorem i bożyszczem, lecz także modelem do naśladowania, półbogiem, którego każdy traktował po przyjacielsku. Udostępniając dzisiaj Czytelnikowi te Opowieści z mego życia, które są bardziej hymnem wdzięczności, podziwu i przyjaźni wobec wielkiego, nie żyjącego już poety, aniżeli wspomnieniem, Jean Marais nalegał, by włączyć do swej książki nigdzie dotąd nie publikowane poematy i listy, które Cocteau pisywał do i dla niego w ciągu wielu lat życia i które są wzruszająco piękne... ","
Histoires de ma vie ","
1993-01-01 ","
1993-01-01 ","
250 ","
polski ","
Wojciech Gilewski ",,
"
Zwierzęta z wysp ",Michel Cuisin,"
flora i fauna ",Wydawnictwo Dolnośląskie,"
8370231662 ","
Żółwie słoniowe z Galapagos mogą przeżyć cały rok bez jedzenia i picia.Burzyka popielatego zaobrączkowanego w Walii po 16 dniach zauważono w Brazylii; pokonywał więc średnio 740 km dziennie. Nogale to jedyne ptaki, których jaja nie są wysiadywane, lecz składane w specjalnych ""inkubatorach"". Legwan morski to dziwna jaszczurka, która żywi się wodorostami i może przez kwadrans przebywać pod wodą. Szczypce kraba kokosowego są tak silne, że mogą przeciąć orzech kokosowy... lub palec człowieka. Kormoran nielotny wracający do gniazda bez prezentu dla swojej towarzyszki zostanie przez nią przepędzony. ","
Les animaux des iles ","
1993-01-01 ","
1993-01-01 ","
54 ","
polski ","
Maria Czarnecka-Szostek ","

Z naszej perspektywy egzotyczne, niespotykane zwierzęta.
Ale tam, na wyspach, doskonale przystosowani gospodarze. 

Z naszej perspektywy egzotyczne, niespotykane zwierzęta.
Ale tam, na wyspach, doskonale przystosowani gospodarze. 



Pokaż mimo to


;

Kolejna książka duetu Michel Cuisin (autor tekstów) oraz Eric Alibert (autor ilustracji) z serii przyrodniczej ""Tajemnice zwierząt"". Książka, która wypełniona jest rysunkowymi ilustracjami na wysokim poziomie i ciekawymi tekstami o zwierzętach, które związane są z wyspami i archipelagami na całym świecie. Rewelacja dla czytelników w różnym wieku.
Autorzy opisali lub wspomnieli o wielu gatunkach i grupach gatunków. Z książki tej dowiemy się między innymi o: waranach z Komodo, ziębach Darwina, legwanach morskich, tenrekach i almikach, kolczatkach, nogalach, krabach kokosowych, rybitwach brunatnych, kiwi, stożkach i trytonach, ptakach Madagaskaru, babirussach, nosaczach, pingwinach, rybach raf koralowych i koralowcach, żółwiach olbrzymich, nawałnikach burzowych i burzykach, faetonach i rybitwach śnieżnych, sokołach skalnych, kormoranach nielotnych, kowalikach korsykańskich, gołębiach z wysp tropikalnych, ptakach Seszeli i Antyli. Niektóre gatunki zostały opisane dokładniej, niektóre tylko krótko ukazane. 
Mnóstwo informacji, ciekawostek, faktów o różnych zwierzętach. Super ilustracje. Zainteresuje niejednego miłośnika zwierząt. Mnie zainteresowała. 

Kolejna książka duetu Michel Cuisin (autor tekstów) oraz Eric Alibert (autor ilustracji) z serii przyrodniczej ""Tajemnice zwierząt"". Książka, która wypełniona jest rysunkowymi ilustracjami na wysokim poziomie i ciekawymi tekstami o zwierzętach, które związane są z wyspami i archipelagami na całym świecie. Rewelacja dla czytelników w różnym wieku.
Autorzy opisali lub... 

więcej



mniej





Pokaż mimo to


",
"
Volo's Guide to the North ",Ed Greenwood,"
hobby ",TSR,"
1-5607-6678-6 ","
Well met, traveler! 

You hold in your hands the second travel guide penned by the insightful Volo. Following the awesome success of his guidebook to glorious Waterdeep, the wary wanderer has taken to the trails of the Savage Frontier, and this pouch-sized tome is the result. Most of the features and establishments of the North are here, ranked with the handy coin, dagger, pipe, and tankard rating system. Volo has experienced the worst so you don't have to. He’s also found the best, so you need waste no time in discovering the best for yourself. Just heed this guidebook, and you can't go wrong. 

Discover: 
Where to find the best wine in all the North, 
The dark secret of the Weeping Witch of Amphail, 
The best place to buy boots north of Waterdeep, 
Where dwarves go to forge the best enchanted blades, 
Where to see drow maidens dance in the moonlight, 
The place where a god is said to sleep, 
Where mithral and magic lie unclaimed, 
Where the best hunting is, and where hunters become the hunted, 
How to get into Luskan without being noticed by the Arcane Brotherhood, 
And many more important details for travelers visiting the North! 

Suitable for all levels of play. 

Special Note: This edition of Volo’s Guide to the North, intended for travelers from beyond the borders of Faerûn, contains notes and commentary by the famous archmage and sage, Elminster. ",,"
1993-01-01 ",,"
240 ","
 angielski ",,,
"
Wytropić zdrajcę ",Colin Forbes,"
kryminał, sensacja, thriller ",Mizar,"
8385309594 ","
Szef jednego z europejskich sektorów brytyjskiego wywiadu okazuje się zdrajcą. Tajny agent wysłany z misją przeprowadzenia śledztwa zostaje zamordowany. Bohater większości powieści Forbesa, nieustraszony inspektor Tweed, rozpoczyna pościg za zbrodniarzem. Tymczasem z Niemiec Wschodnich nadchodzi rozkaz zabicia Tweeda. ","
The Janus Man ","
1993-01-01 ","
1993-01-01 ","
446 ","
polski ","
Mirosław Kościuk ","

Maraton Forbesa trwa, choć zaczyna być nużący. Z każdą kolejną książką widać progres. Dużo jest jednak luk logicznych i to ciągłe reasumowanie, o czym już wiemy. Trzymała jednak nawet w napięciu ta historia i widać, że autor doskonali się w coraz lepszym nakreślaniu profili psychologicznych podejrzanych. Daję 5,5, bo niezła. 

Maraton Forbesa trwa, choć zaczyna być nużący. Z każdą kolejną książką widać progres. Dużo jest jednak luk logicznych i to ciągłe reasumowanie, o czym już wiemy. Trzymała jednak nawet w napięciu ta historia i widać, że autor doskonali się w coraz lepszym nakreślaniu profili psychologicznych podejrzanych. Daję 5,5, bo niezła. 



Pokaż mimo to


;

Kolejna książka autora z cyklu o Tweedzie. Konstrukcją przypomina inną pozycje autora - Syndykat zbrodni. Dobre czytadło sensacyjne z wątkiem kryminalnym. 

Kolejna książka autora z cyklu o Tweedzie. Konstrukcją przypomina inną pozycje autora - Syndykat zbrodni. Dobre czytadło sensacyjne z wątkiem kryminalnym. 



Pokaż mimo to


;

Kolejny tom przygód Teresa i jego organizacji . W ZSRR do władzy dochodzi Gorbaczow , nadchodzi czas odwilży. Pozory jednak mylą, w Niemczech Zachodnich ginie jeden z brytyjskich agentów. Wypadek czy zabójstwo? Tweed rusza w teren by wytropić zdrajcę wśród czterech swoich zastępców. Wartka akcja przenosi nas w czasy zmierzchu zimnej wojny . Seria coraz bardziej wciąga... czas na następny tom 

Kolejny tom przygód Teresa i jego organizacji . W ZSRR do władzy dochodzi Gorbaczow , nadchodzi czas odwilży. Pozory jednak mylą, w Niemczech Zachodnich ginie jeden z brytyjskich agentów. Wypadek czy zabójstwo? Tweed rusza w teren by wytropić zdrajcę wśród czterech swoich zastępców. Wartka akcja przenosi nas w czasy zmierzchu zimnej wojny . Seria coraz bardziej wciąga...... 

więcej



mniej





Pokaż mimo to


",
"
Struktura i funkcje osłon bakteryjnych ",Zdzisław Markiewicz,"
nauki przyrodnicze (fizyka, chemia, biologia, itd.) ",Wydawnictwo Naukowe PWN,"
8301109831 ","
Autor zajmuje się budową, strukturą i funkcją osłon bakterii, analizuje budowę biochemiczną, biologiczne właściwości, ich biologiczną aktywność i funkcje. Przedstawia rolę osłon jako bariery dla antybiotyków i innych leków przeciwbakteryjnych, zależność kształtu komórki bakteryjnej od osłon, antygenowe właściwości składników osłon, biologiczne znaczenie składników osłon uwalnianych podczas lizy bakterii (indukcja stanów zapalnych) lub wprowadzanych do organizmu z zewnątrz (syntetyczne szczepionki, rola w terapii nowotworowej), czy też mechanizmy adhezji bakterii (np. przyleganie do błon śluzowych, zębów). Praca bogato ilustrowana, temat przedstawiony nowatorsko. ",,"
1993-01-01 ","
1993-01-01 ","
268 ","
polski ",,,
"
Izaak Newton ",Michael White,"
biografia, autobiografia, pamiętnik ",Czytelnik,"
8307022940 ","
Jak jedne z najwybitniejszych matematyków zmienił nasz pogląd na świat.
Było późne popołudnie w 1666 roku. Młody Izaak Newton z książką pod pachą wszedł do sadu swej matki. Kiedy usiadł pod drzewem spadło najsłynniejsze w dziejach jabłko, uruchamiając łańcuch wydarzeń, które zmieniły na zawsze oblicze świata nauki. ","
Izaak Newton ","
1993-01-01 ","
1993-01-01 ",,"
polski ","
Grażyna Woyda ",,
