title,author,categories,publishing,isbn,description,orginalTitle,date,datePol,pages,lang,translator,comments,quotes
"
Proste życie ",Ernst Wiechert,"
literatura piękna ",Stowarzyszenie WK Borussia,"
8391337723 ","
Ernst Wiechert ur. w 1887 roku, w mazurskiej wsi Piersławek niedaleko od Mrągowa. W całej swej twórczości czerpał inspirację z krainy dzieciństwa – Mazur oraz głęboko przeżywanych wątków biblijnych. Jego twórczość dzisiaj w Niemczech uległa częściowemu zapomnieniu. Dzięki tłumaczeniom swój renesans od lat przeżywa w Polsce, będąc dla wielu odkrywcą mazurskiej duchowości. ","
Das einfache Leben ","
2001-01-01 ","
2001-01-01 ","
360 ","
polski ","
Tadeusz Ostojski ","

Są książki piękne, są też mądre. ""Proste życie"" łączy wsobie te dwie cechy. Warto! 

Są książki piękne, są też mądre. ""Proste życie"" łączy wsobie te dwie cechy. Warto! 



Pokaż mimo to


;

Książka o prostym życiu w Prusach, a strasznie ciężko opowiedzieć o czym jest ta książka. 

Książka o prostym życiu w Prusach, a strasznie ciężko opowiedzieć o czym jest ta książka. 



Pokaż mimo to


",
"
Ogród nowych wierszyków do pamiętników. Mała antologia poezji sztambuchowej ",Barbara Podgórska,"
poezja ",Astrum,"
83-87197-75-0 ","
Niniejsze wydanie uczniowskich wierszy sztambuchowych, zmienione w stosunku do poprzedniego, niezwykle popularnego Ogrodu wierszyków do pamiętników (Wrocław: ASTRUM, 1996) zawiera kanon współczesnych pamiętnikowych wierszowanek, które wzruszają szczerością, zaskakują humorem i ironią, a nade wszystko wykładają prawdy fundamentalne: potrzebę miłości, przyjaźni, prawości, niezbywalność religijnych doznań, dumę z polskich korzeni. Jako wypowiedzi o charakterze literackim imponują żywotnością - być może dlatego, że każde pokolenie dokłada do nich własne sentymentalne znaki. ",,"
2001-01-01 ","
2001-01-01 ","
 285 ","
polski ",,,
"
Słowiński Park Narodowy ",Dorota Matuszewska,"
flora i fauna ",Oficyna Wydawnicza MULTICO,"
8370732917 ","
Kieszonkowy przewodnik z serii ""Spotkania z przyrodą"" przedstawia bogactwo przyrody, architekturę i historię Słowińskiego Parku Narodowego. ",,"
2001-01-01 ","
2001-01-01 ","
96 ","
polski ",,"

Słowiński Park Narodowy to obszar unikatowy w skali Europy. Ten kieszonkowy przewodnik pozwala na zapoznanie się z tym niezwykłym chronionym obszarem. Krótko, zwięźle i na temat - tak można najkrócej opisać tę książkę.
Wstęp do książki napisał dyrektor Słowińskiego Parku Narodowego Feliks Kaczanowski. Ta książka pozwala na poznanie historii Parku i jego środowiska przyrodniczego. W książce znajdziemy też informacje o walorach społeczno-kulturowych, walorach dydaktycznych i walorach turystycznych Słowińskiego Parku Narodowego. Książka zawiera wiele pięknych kolorowych fotografii. Dzięki tej książce można się dowiedzieć wszystkich podstawowych informacji na temat Parku i jego najbliższych okolic. Na tylnej okładce i jej skrzydełku znajduje się mapa Parku. 
Książka jest znakomicie napisana. Informacje w niej zawarte na pewno okażą się przydatne dla każdego miłośnika przyrody oraz turysty zamierzającego odwiedzić ten park narodowy. Fakty zostały dobrze dobrane, Park bardzo dobrze opisany, całość na wysokim poziomie. Ogólna ocena wysoka. Super książka. 

Słowiński Park Narodowy to obszar unikatowy w skali Europy. Ten kieszonkowy przewodnik pozwala na zapoznanie się z tym niezwykłym chronionym obszarem. Krótko, zwięźle i na temat - tak można najkrócej opisać tę książkę.
Wstęp do książki napisał dyrektor Słowińskiego Parku Narodowego Feliks Kaczanowski. Ta książka pozwala na poznanie historii Parku i jego środowiska... 

więcej



mniej





Pokaż mimo to


",
"
Dziennik 1960-1969 ",Zygmunt Mycielski,"
biografia, autobiografia, pamiętnik ",Wydawnictwo Iskry,"
8320716608 ",,,"
2001-01-01 ","
2001-01-01 ","
636 ","
polski ",,,
"
The Renaissance at War ",Thomas Arnold,"
historia ",Cassell & Co,"
0304352705 ","
Autor zawarł w książce opis strategi, taktyki oraz uzbrojenia używanego w dobie odrodzenia. ",,"
2001-01-01 ",,"
224 ","
angielski ",,,
"
Z Zuzeli na Stolicę Prymasów: O Kardynale Stefanie Wyszyńskim ",Zofia Śliwowa,"
biografia, autobiografia, pamiętnik ",Promyczek,"
8391424634 ","
Pierwsza w Polsce książka dla dzieci o Prymasie Tysiąclecia kardynale Stefanie Wyszyńskim. Oprócz ciekawych fotografii, zawiera wybrane pisma kardynała oraz wspomnienia i wypowiedzi o nim. Książka przybliża młodym czytelnikom historię jego życia, jak również stanowi zbiór wiedzy o historii polskiego Kościoła w latach powojennych oraz w okresie komunizmu. Autorka, Zofia Śliwowa, jest absolwentką Wydziału Filologii Polskiej Uniwersytetu Jagiellońskiego w Krakowie, długoletnim pracownikiem Redakcji Teatru w Telewizji Kraków. Współpracowała z tygodnikiem „Źródło”, a od 1993 r. współpracuje z redakcją miesięcznika „Promyczek Dobra”. ",,"
2001-01-01 ","
2001-01-01 ","
175 ","
polski ",,,
"
Tu Detektyw Jeż tom 6 ",Kenshi Hirokane,"
komiksy ",Waneko,"
8388272365 ","
Bohaterami są członkowie małej agencji detektywistycznej, którzy przyjmując coraz to nowe sprawy spotykają się z różnymi życiowymi problemami swoich klientów.

W tomie szóstym:
Jak przeżycia w dzieciństwie wpływają na nasze dalsze losy? O tym, że czasami nie można uciec od dokonania tej najważniejszej decyzji... Z czego bierze się małe ludzkie szczęście? Lecz także: O nowych perypetiach miłosnych Gure. O tym, jaką rolę może pełnić schowek bagażowy? O tym, jak pewien facet postanowił w prosty sposób zostać bogaczem... I o tym, co można robić nocą na polu golfowym! ","
Hello, Harinezumi! vol. 6 ","
2001-01-01 ","
2001-01-01 ","
168  ","
polski ","
Aleksandra Watanuki ","

Ten tom ma tylko 3 historie.
Pierwsza opowiada o pechowym zakochaniu przyjaciela Jeża. Krótka, w porównaniu do reszty wyjątkowo lekka i zabawna.
Jeż dostaje zlecenie od okradzionego przez młodziutkiego autostopowicza kierowcy. Tu znowu wkraczamy w lekko melancholijny klimat. To niefortunne spotkanie poprawia samotne życie dwojga ludzi na lepsze.
Ostatnia, najdłuższa - bo zajmująca ponad 2/3 tomiku - jest zaskakująco mocno jak na tą serię detektywistyczna. Sprawa jest dużo poważniejsza, dotycząca porwania dziecka. Jako, że jest to syn dyrektora wielkiej korporacji i jego kochanki wolą załatwić to po cichu i nie zgłaszać na policje. Jeż musi wykazać się opanowaniem by odzyskać dziecko. Poszukując porywacza biuro detektywistyczne wykazuje się niezłą dedukcją, pomysłowością i wytrwałością. W końcu mamy szansę zobaczyć pełnię ich zdolności. Oczywiście autor nie rezygnuje ze swojego stylu na tą serię i cała sprawa popycha dyrektora do przemyśleń nad swoim życiem i ustaleniem co jest dla niego naprawdę ważne. 

Ten tom ma tylko 3 historie.
Pierwsza opowiada o pechowym zakochaniu przyjaciela Jeża. Krótka, w porównaniu do reszty wyjątkowo lekka i zabawna.
Jeż dostaje zlecenie od okradzionego przez młodziutkiego autostopowicza kierowcy. Tu znowu wkraczamy w lekko melancholijny klimat. To niefortunne spotkanie poprawia samotne życie dwojga ludzi na lepsze.
Ostatnia, najdłuższa - bo... 

więcej



mniej





Pokaż mimo to


;

Krótkie, poważne, choć czasami nie pozbawione humoru historie. Manga zdecydowanie nie nadaje się dla dzieci, pomijając brutalność itd. jest zbyt trudna by dziecko ją zrozumiało. Bardzo dobra pozycja. 

Krótkie, poważne, choć czasami nie pozbawione humoru historie. Manga zdecydowanie nie nadaje się dla dzieci, pomijając brutalność itd. jest zbyt trudna by dziecko ją zrozumiało. Bardzo dobra pozycja. 



Pokaż mimo to


",
"
Depozyt ",Stephen Frey,"
kryminał, sensacja, thriller ",Amber,"
8372450323 ","
Cole Egan, młody makler giełdowy z Wall Street, otrzymuje po śmierci ojca klucz do skrzynki depozytowej. W środku jest...taśma wideo z nagranym zabójstwem Johna Kennedyego. Usiłując poznać przeszłość ojca, Cole odkrywa najbardziej przerażający spisek w historii Ameryki. I staje się wrogiem numer jeden FBI i mafii. ","
The legacy ","
2001-01-01 ","
2001-01-01 ","
223 ","
polski ","
Jagoda Sochoń-Jasnorzewska ",,
"
Maryjny strumień w poezji Tom 1  ",Stefan Misiniec,"
poezja ",Wydawnictwo św. Stanisława BM,"
8387960276 ",,,"
2001-01-01 ","
2001-01-01 ","
116 ","
polski ",,,
"
Leksykon kwiatów letnich ",Igor Drobny,"
flora i fauna ",Klub dla Ciebie,"
8388729160 ",,"
Vsetko o letniłkach ","
2001-01-01 ","
2001-01-01 ","
96 ","
polski ",,,
