title,author,categories,publishing,isbn,description,orginalTitle,date,datePol,pages,lang,translator,comments,quotes
"
Gwiazda zaranna ",Maria Dąbrowska,"
literatura piękna ",Czytelnik,"
8307028302 ","
Dziewięć opowiadań Marii Dąbrowskiej o tematyce wojennej i powojennej, m.in. Pielgrzymka do Warszawy , Jesionka , Dziecko , Poranek w ogrodzie Zoologicznym , Pani Zosia , Tu zaszła zmiana . ",,"
2001-01-01 ","
1955-01-01 ","
216 ","
polski ",,"

Książka to zbiór dziewięciu opowiadań, które w przystępny sposób przybliżają sytuację społeczno-gospodarczą powojennej Polski. 

Ogromne wrażenie zrobiło na mnie już pierwsze, ""Pielgrzymka do Warszawy"" zawierające (podobnie jak kolejne, ""Nocne spotkanie"") elementy autobiograficzne. Opisany tam stan naszej stolicy i sposoby na przetrwanie jej mieszkańców są bardzo poruszające. Budujące jest natomiast to, że pomimo ogromnych strat (nie tylko materialnych, ale przecież także ludzkich: osób bliskich, przyjaciół, sąsiadów), wszechobecnego chaosu i biedy, płynie z tej historii jakaś pozytywna energia, nadzieja na nowe, lepsze jutro. Przesłanie, że nawet jeśli jest bardzo ciężko, to wspólnymi siłami warto podjąć próbę naprawienia świata – nawet, jeśli ten świat to tylko nasze miasto, dzielnica czy kamienica, w której mieszkamy.

Z pozostałych opowiadań podobały mi się również ""Dziecko"", ""Jesionka"", ""Trzecia jesień"" i ""Na wsi wesele"" (zwłaszcza ""chłopska mowa"", która odświeżyła wspomnienia o moich własnych dziadkach). Właściwie każde z nich potrafi zainteresować, choć, co zrozumiałe (I wydanie książki miało miejsce w 1955 roku), obfituje w wyrażenia archaiczne, nie używane w XXI wieku. Kogo one (tak jak mnie) nie zrażają, niech sięgnie po ""Gwiazdę zaranną"" – będzie kontent. 

Książka to zbiór dziewięciu opowiadań, które w przystępny sposób przybliżają sytuację społeczno-gospodarczą powojennej Polski. 

Ogromne wrażenie zrobiło na mnie już pierwsze, ""Pielgrzymka do Warszawy"" zawierające (podobnie jak kolejne, ""Nocne spotkanie"") elementy autobiograficzne. Opisany tam stan naszej stolicy i sposoby na przetrwanie jej mieszkańców są bardzo... 

więcej



mniej





Pokaż mimo to


;

Najlepsze - ""Na wsi wesele"". Na 8.5.
Bardzo dobre też: Jesionka, Tu zeszła zmiana i Trzecia jesień. 

Najlepsze - ""Na wsi wesele"". Na 8.5.
Bardzo dobre też: Jesionka, Tu zeszła zmiana i Trzecia jesień. 



Pokaż mimo to


","
No tak. Wojna... wędrówka ludów... a więc i wszy. Nieważne...
Musimy mieć w sobie ocean cierpliwości i zaciekłości w trudach, żeby od tego stanu rzeczy dojść, dokąd czas nas woła. ;
Wierni warszawiacy zbiegają się ze wszystkich stron do ruin ukochanej stolicy, niczym niezrażeni, gotowi żyć śród ruin, gotowi natychmiast odbudowywać to miasto bardziej żywe w swej bohaterskiej śmierci, niż wszystkie nienaruszone miasta świata. ;
Środkiem ulicy idzie oddział saperów z prętami minierskimi na ramionach. Poszukiwacze min, ryzykujący życiem likwidatorzy szczególnej złośliwości wroga, co śmiertelne szczątki Warszawy jeszcze śmiercią nafaszerował. "
"
Pan Samochodzik i kaukaski wilk ",Sebastian Miernicki,"
literatura dziecięca ","Oficyna Wydawnicza ""Warmia""","
8385875425 ","
Paweł Daniec wyjeżdża na zaproszenie kolegi w Bieszczady. Tymczasem pan Tomasz spotyka się w Warszawie z byłym członkiem oddziału strzelców górskich wermachtu, którzy w 1942 roku otrzymali zadanie przywiezienia ze szczytu Elbrusa na Kaukazie złotego posążka Kaukaskiego Wilka, znaku wzywającego ludy kaukaskie do walki. Jerzy Batura ostrzega pana Tomasza, że Otto Ebersche, jego rozmówca, pracował w Abwehrze — wywiadzie wojskowym — i nie powiedział mu całej prawdy. Pan Samochodzik jedzie w Beskidy na spotkanie ze specjalistą od spraw kaukaskich. Pan Tomasz, Paweł, komandos z GROM-u Michał oraz specjalista ds. kaukaskich Spider jadą do byłej kwatery Abwehry w Mikołajkach, by tam rywalizować z Baturą i agentami wywiadów kilku państw. ",,"
2001-01-01 ","
2001-01-01 ","
152 ","
polski ",,"

Hmmmm.... Zastanawiające .
Dużo historii , takiej mniej znanej. I to jest plus.
Po przemyśleniu co napisać w recenzji , subiektywnie, bo o to tu chodzi.
Wybaczcie , konkluzję wyrażę cytatem z filmu Rejs:
""Nuda, nic się nie dzieje, nuda"" 

Hmmmm.... Zastanawiające .
Dużo historii , takiej mniej znanej. I to jest plus.
Po przemyśleniu co napisać w recenzji , subiektywnie, bo o to tu chodzi.
Wybaczcie , konkluzję wyrażę cytatem z filmu Rejs:
""Nuda, nic się nie dzieje, nuda"" 



Pokaż mimo to


;

Sporo brutalności jak na Pana Samochodzika. 

Sporo brutalności jak na Pana Samochodzika. 



Pokaż mimo to


;

Baaardzo dużo opisów przyrody jak to w ""Panu Samochodziku"", dla jednych jest to wypełniacz, ja natomiast sądzę, że to taki znak charakterystyczny tej serii.

Książka napisana fajnie, bardzo lekko i przyjemnie, na prawdę miło mi się czytało, aczkolwiek jest coś, co akurat w tym tomie było nie do końca.

Ja rozumiem, że nasz główny bohater był w czerwonych beretach i ogólnie jest super mocny, ale te sceny walki... Gdzieś się pojawił, coś zobaczy i już zaczyna się akcja. Trochę to naciągane. 

Gdyby nie to, dostałoby jedną gwiazdkę więcej, ale 7/10 to i tak myślę, że git! 

Baaardzo dużo opisów przyrody jak to w ""Panu Samochodziku"", dla jednych jest to wypełniacz, ja natomiast sądzę, że to taki znak charakterystyczny tej serii.

Książka napisana fajnie, bardzo lekko i przyjemnie, na prawdę miło mi się czytało, aczkolwiek jest coś, co akurat w tym tomie było nie do końca.

Ja rozumiem, że nasz główny bohater był w czerwonych beretach i ogólnie... 

więcej



mniej





Pokaż mimo to


;

Wyprawa górska i nie tylko z walką wywiadów w tle. Rozrywka na całkiem przyzwoitym poziomie, chociaż momentami zapętlenie akcji bywa dość zaskakujące i odrobinę mało wiarygodne. Zdecydowanie jednak nie jest to nudna książka. 

Wyprawa górska i nie tylko z walką wywiadów w tle. Rozrywka na całkiem przyzwoitym poziomie, chociaż momentami zapętlenie akcji bywa dość zaskakujące i odrobinę mało wiarygodne. Zdecydowanie jednak nie jest to nudna książka. 



Pokaż mimo to


;

Zdecydowanie jedna z najsłabszych części Pana Samochodzika, które czytałem.
Olbrzymie ilości niezwiązanego w akcją wypełniacza w postaci opisywanych ze wszystkimi szczegółami górskich wycieczek w Bieszczadach, strzelanin z przypadkowo spotkanymi złodziejami samochodów i komandoskich popisów Dańca na poligonie, gdzie wszystko, normalnie, jest tak samo świetnie jak w Wietnamie, obnażają warsztatową słabość autora. Sama główna intryga, wokół której akcja koncentruje się wreszcie gdzieś koło strony 70. też, niestety, nie jest zbyt porywająca. 

Zdecydowanie jedna z najsłabszych części Pana Samochodzika, które czytałem.
Olbrzymie ilości niezwiązanego w akcją wypełniacza w postaci opisywanych ze wszystkimi szczegółami górskich wycieczek w Bieszczadach, strzelanin z przypadkowo spotkanymi złodziejami samochodów i komandoskich popisów Dańca na poligonie, gdzie wszystko, normalnie, jest tak samo świetnie jak w... 

więcej



mniej





Pokaż mimo to


",
"
Swój/obcy/inny ",Mieczysław Dąbrowski,"
językoznawstwo, nauka o literaturze ",Świat Literacki,"
83-88612-14-x ","
Książka poświęcona jest analizie kilku charakterystycznych przypadków zderzenia kultury polskiej, niemieckiej i żydowskiej. Autorowi wydawało się jednak, iż problematyka pogranicza kulturowego wymaga wpisania z szerszą perspektywę współczesności. Tę zaś określa powszechna dziś świadomość wykorzenienia, obcości, e/migracyjności. ",,"
2001-01-01 ","
2001-01-01 ","
218 ","
polski ",,,
"
Bolesław Szczodry i jego czasy ",Stanisław Rosik,"
historia ",Wydawnictwo Dolnośląskie,"
8370238998 ","
Poczet Królów i Książąt to seria 48 tytułów, porządkująca wiedzę historyczną od średniowiecza po koniec wieku XVIII. Bogactwo ilustracyjne każdego tytułu uzmysłowi naszym Czytelnikom całą odmienność czasu przeszłego, swoistość polskiej historii. ",,"
2001-01-01 ","
2001-01-01 ","
24  ","
polski ",,,
"
Lustracja ",Leszek Moczulski,"
biografia, autobiografia, pamiętnik ",Oficyna Wydawnicza RYTM,"
83-88794-33-7 ","
Leszek Moczulski, przywódca podziemnego nurtu niepodległościowego i jawnego Ruchu Obrony Praw Człowieka i Obywatela oraz Konfederacji Polski Niepodległej, wieloletni więzień komuny, przedstawia zmienne koleje swoich walk z bezpieką, których ostatnim epizodem był dwuipółroczny proces lustracyjny, ukazuje także kulisy upadku rządu Olszewskiego oraz to jak były sporządzane kolejne listy prawdziwych i rzekomych agentów.
Lustracja Leszek Moczulski ",,"
2001-01-01 ","
2001-01-01 ","
483 ","
polski ",,,
"
Ziemia popiołu i diamentów. Moje terminowanie w Polsce oraz 26 listów Jerzego Grotowskiego do Eugeniusza Barby ",Eugenio Barba,"
sztuka ",Ośrodek Badań Twórczości Jerzego Grotowskiego i Poszukiwań Teatralno-Kulturowych,"
83-901805-7-X ","
Wspomnienia aktora oraz listy Grotowskiego. ",,"
2001-01-01 ","
2001-01-01 ","
242 ","
polski ","
Monika Gargul ",,
"
Pustynia Błędowska. Fenomen polskiego krajobrazu ",Andrzej Czylok,"
popularnonaukowa dziecięca ",Kubajak,"
8387971324 ",,,"
2001-01-01 ","
2001-01-01 ",,"
polski ",,,
"
Do Reichu ",Kazimierz Traciewicz,"
literatura piękna ",Sens,"
9788386944316 ",,"
Do Reichu ","
2001-01-01 ","
2001-01-01 ","
304 ","
polski ","
Do Reichu ",,
"
Narracja w polskim romansie barokowym ",Iwona Maciejewska,"
językoznawstwo, nauka o literaturze ",Wydawnictwo UWM,"
8372990549 ",,,"
2001-01-01 ","
2001-01-01 ","
211 ","
polski ",,,
"
Speer : biografia ",Joachim Fest,"
biografia, autobiografia, pamiętnik ",Universitas,"
8370525768 ","
Speer to zagadka. Człowiek, który w wieku zaledwie trzydziestu lat został naczelnym architektem Trzeciej Rzeszy, zbudował nową Kancelarię Rzeszy i stworzył monstrualne projekty ''stolicy świata - Germanii'', był jedyną postacią w czołówce przywódców narodowego socjalizmu, z którą Hitlera łączyły stosunki nie tylko urzędowe. Czy był tylko oportunistą? Czy rzeczywiście, jak niezmiennie twierdził po wojnie, w ogóle nie wiedział o eksterminacji Żydów? W swojej książce Fest próbuje rozwiązać zagadkę Speera. ","
Speer : eine biographie ","
2001-01-01 ","
2001-01-01 ","
549 ","
polski ","
Krzysztof Jachimczak ","

""Who is Speer?"" - to pytanie, które zadał jeden z oficerów amerykańskich przesłuchujących po wojnie Speera jest kluczowe dla tej książki. Do dziś wiele osób zadaje sobie pytanie, kim był Albert Speer: fanatykiem, który spełniał zachcianki wodza, a może oportunistą, który korzystał z okazji, by ""wyciągnąć"" jak najwięcej dla siebie? A może był po prostu karierowiczem, który pod opieką Hitlera chciał zabłysnąć? A jak ocenić jego postawę po wojnie? Wiedziałem, ale nic nie widziałem? Ponoszę odpowiedzialność, ale nie jestem winny?

Miał niecałe 30 lat, kiedy trafił na ""dwór"" Hitlera. I nagle szerzej nie zanany architekt staje się praktycznie przyjacielem i powiernikiem wodza. I gdyby tylko zajął się realizacją wizji Hitlera to można by powiedzieć, że młody człowiek uległ fascynacji władzą. Ale Speer natychmiast zaczyna budować swoją pozycję, a zwieńczeniem tego jest stanowisko ministra zajmującego się praktycznie całością zaopatrzenia dla armii. 

A potem tracą grunt pod nogami zaczyna hamletyzować i planować zamach, czy też przewrót wojskowy. Efektem tego jest przyznanie się do odpowiedzialności za zbrodnie wojenne, ale nie do winy. Głowę uratował i po ponad 20 latach mógł wyjść na wolność. 

W tej książce, która powstała kilkanaście lat temu, brakuje jeszcze informacji o powojennych źródłach dochodu Speera. Jakiś czas temu czytałem tekst, w którym pojawiły się informacje, iż po wyjściu Speera z więzienia jeden z niemieckich antykwariatów zaczął sprzedać w imieniu Anonimowego Kolekcjonera obrazy, które przed wojną należały do Żydów z Niemiec i Francji. Zdaniem niemieckich dziennikarzy była to część kolekcji, którą zgromadził w czasie wojny Speer. Obrazy były konfiskowane, gdy żydowskie rodziny z Francji i Niemiec trafiały do obozów koncentracyjnych. A po wojnie nie było już nikogo, kto mógłby się o to upomnieć. 

Ale przecież Speer o wszystkim wiedział, ale nic nie widział... 

""Who is Speer?"" - to pytanie, które zadał jeden z oficerów amerykańskich przesłuchujących po wojnie Speera jest kluczowe dla tej książki. Do dziś wiele osób zadaje sobie pytanie, kim był Albert Speer: fanatykiem, który spełniał zachcianki wodza, a może oportunistą, który korzystał z okazji, by ""wyciągnąć"" jak najwięcej dla siebie? A może był po prostu karierowiczem, który... 

więcej



mniej





Pokaż mimo to


",
