title,author,categories,publishing,isbn,description,orginalTitle,date,datePol,pages,lang,translator,comments,quotes
"
Wojciech Weiss : (1875-1950) ",Łukasz Kossowski,"
sztuka ",Edipresse,"
8374770619 ",,,"
2006-01-01 ","
2006-01-01 ","
95 ","
polski ",,,
"
zarządzanie firmą usług profesjonalnych ",David H. Maister,"
biznes, finanse ",Onepress,"
8324601821 ","
Niezbędny podręcznik dla menedżerów firm usługowych Działania marketingowe i kontakty z klientami Zarządzanie personelem Wyszukiwanie partnerów i kooperantów Budowanie pozycji na rynku... ",,"
2006-01-01 ","
2006-01-01 ","
464 ","
polski ",,"

Wszystko się sprawdza. 

Wszystko się sprawdza. 



Pokaż mimo to


",
"
Premiera na Pacyfiku. Tom I ",Elena Piereslegin,"
powieść historyczna ",Oficyna Wydawnicza Finna,"
9788389929266 ","
Wydawać by się mogło, że o wojnie na Pacyfiku napisano już wszystko… „Premiera na Pacyfiku” zadaje temu kłam… Nowatorskie spojrzenie na wojnę, niezwykła teatralna forma, kompleksowa charakterystyka stron, szokująca krytyka Zwycięzców, analiza psychologiczna Yamamoto – to tylko niektóre wątki kontrowersyjnej, ale jakże pasjonującej książki małżeństwa z Petersburga. Elena i Siergiej Piereslegin – małżeństwo z Petersburga. Absolwenci Leningradzkiego Uniwersytetu Państwowego: Elena – psychologii i cybernetyki, Siergiej – wydziału fizyki. Siergiej jest autorem wielu opracowań historycznych, s/f, socjologicznych. Laureat wielu nagród, m.in. „Interpresskon” i „Brązowej Muszli”. To ich pierwsza wspólna książka. ",,"
2006-01-01 ","
2006-01-01 ","
450 ","
polski ",,,
"
Czarujący książę ",Christine Rimmer,"
literatura obyczajowa, romans ",Harlequin,"
8323827613 ","
Ślub Elli Thorson zgromadził elitę wyspy. Wśród gości znalazł się niesłychanie przystojny i bogaty, mający wręcz legendarne powodzenie u kobiet książę Finn Danelaw. Księżniczka Liv Thorson, siostra panny młodej, również nie zdołała mu się oprzeć, lecz w jej ambitnych planach nie było teraz miejsca na mężczyznę. Zamierzała wrócić do Stanów, gdzie czekały na nią studia i praca. Tymczasem władający wyspą ojciec Liv kategorycznie zażądał, by wyszła ona za mąż za Finna. Trafiła kosa na kamień... ","
Prince and Future ... Dad? ","
2006-01-01 ","
2006-01-01 ","
234 ","
polski ","
Teresa Komłosz ",,
"
Wolverine: Koniec (wydanie kolekcjonerskie) ",Claudio Castellini,"
komiksy ",Mandragora,"
83-60352-08-9 ","
Zbiorcze, kolekcjonerskie wydanie sześciu zeszytów z serii WOLVERINE: KONIEC. Podstarzały Logan poznaje kolejne fragmenty swojej przeszłości i spotka kogoś, kogo nigdy nie spodziewał się spotkać - swojego brata, którego uważał za zmarłego. Wydanie limitowane - 350 egzemplarzy. ","
Wolverine: The End ","
2006-01-01 ","
2006-01-01 ","
144 ","
polski ","
Orkanaugorze ","

O 

O 



Pokaż mimo to


",
"
Techniki negocjacji ",Björn Lundén,"
poradniki ",BL Info,"
8389537044 ","
Książka skierowana jest do osób, dla których umiejętność negocjowania jest jednym z kluczy do sukcesu w życiu zawodowym. Czytelnik znajdzie w niej wiele pomysłów, rad, wskazówek i praktycznych przykładów zastosowania taktyk negocjacyjnych w różnych sytuacjach. Ponadto zamieszczono w niej porady w kwestii negocjacji za granicą, a także w zakresie prawnych aspektów zawierania umów handlowych.. ",,"
2006-01-01 ","
2006-01-01 ","
140 ","
polski ",,"

Książka napisana ciekawym językiem. Wiele życiowych przykładów z życia i porad. Warto przeczytać. 

Książka napisana ciekawym językiem. Wiele życiowych przykładów z życia i porad. Warto przeczytać. 



Pokaż mimo to


;

wstęp, wstępów. teoria dla początkujących, ale za mało aby móc przenieść teorię w praktykę. 

wstęp, wstępów. teoria dla początkujących, ale za mało aby móc przenieść teorię w praktykę. 



Pokaż mimo to


",
"
List do zagubionych katolików ",Marcel Lefebvre,"
religia ",Te Deum Sp. z o. o.,"
8389345366 ","
Rozległe doświadczenie arcybiskupa czyni jego analizę autorytatywną. Jego tekst posiada również cechę, która może być — zwłaszcza dla osób, które tylko słyszały o arcybiskupie — nieoczekiwana: jest wybitnie umiarkowany. Jeżeli autor jest „buntownikiem” (jak się nam nie przestaje mówić!), to nadzwyczaj spokojnym i uprzejmym. Jeśli to niespodzianka, to dlatego, że dano mu niewiele okazji, aby mógł zostać poznany. Wygodnie zagrzebywano go w milczeniu, z wyjątkiem sytuacji, gdy był — przez wszystkich tych, których krępowały wysuwane przezeń oskarżenia, albo po prostu stanowisko, jakie zajmuje — podawany za przykład upartego zacofania. Z tej perspektywy opublikowanie niniejszej książki to spóźniony akt sprawiedliwości. ",,"
2006-01-01 ","
2006-01-01 ","
176 ","
polski ",,,
"
Stoliczku nakryj się ",Urszula Kozłowska,"
literatura dziecięca ",Wilga,"
8373754121 ","
To wspaniała seria przygotowana z myślą o najmłodszych czytelnikach, dzięki której poznają baśnie należące do dziecięcej klasyki. Oto zaczarowany Stoliczek, zaczarowany osiołek i kij samobij, trzej synowie oraz ich niezwykła przygoda. Rok wydania: 2007, ",,"
2006-01-01 ","
2006-01-01 ","
10 ","
polski ",,"

W tej książce występują trzej bracia i ich ojciec, który wygonił ich w świat. Najpierw najstarszego, który znalazł sobie pracę u stolarza. Za ciężką pracę dostał magiczny stolik. Miał czarodziejską moc, bo gdy powiedziało się ""stoliczku nakryj się"" to on napełniał się przysmakami i potrawami. Średni brat dostał pracę u młynarza a za nią dostał złotodajnego osła. Z jego pyska wydobywały się złote monety. Najmłodszy brat został tokarzem. I dostał kije samobije. Na końcu bracia wrócili do ojca. 

W tej książce występują trzej bracia i ich ojciec, który wygonił ich w świat. Najpierw najstarszego, który znalazł sobie pracę u stolarza. Za ciężką pracę dostał magiczny stolik. Miał czarodziejską moc, bo gdy powiedziało się ""stoliczku nakryj się"" to on napełniał się przysmakami i potrawami. Średni brat dostał pracę u młynarza a za nią dostał złotodajnego osła. Z jego... 

więcej



mniej





Pokaż mimo to


;

Bardzo ciekawa i wesoła baśń z morałem... 

Historia opowiada o trzech synach pewnego Krawca, którzy za zadanie wypasać ich jedyną kozę... Ta okłamywała i synów i ojca... Jednym mówiąc, że jest najedzona, drugiemu że jest głodna...

W ten sposób doszło do wygnania synów... Każdy z nich poszedł w swoją stronę by po pewnym czasie wrócić z bardzo cenną nagrodą... Jeden przyniósł Czarodziejski Stoliczek, który sam się nakrywał jadłem i picie... Drugi przyprowadził Czarodziejskiego Osiołka, z którego ucha leciały dukaty... Trzeci natomiast przyniósł Worek, w którym były Kije-Samobije... Ojciec bardzo ucieszył się z darów, zaprosił się krewnych, by się nimi pochwalić...

Lecz wówczas znów wyszło, że człowiek potrafi być zachłanny... Ów krewny pozamieniał rzeczy Krawca, by samemu się cieszyć z Magicznych Przedmiotów... Lecz w tym momencie spotkała, go zasłużona Kara, gdyż w ruch poszły Kije-Samobije... Wówczas oddał wszystko rodzinie Krawca...

Baśń ta uczy nas, że zbrodnia nie popłaca, a kłamstwo ma krótkie nogi... Warto ją przeczytać, gdyż dobrze się ją czyta a przez zabawę uczy nas, jak nie należy postępować w życiu.... 

Bardzo ciekawa i wesoła baśń z morałem... 

Historia opowiada o trzech synach pewnego Krawca, którzy za zadanie wypasać ich jedyną kozę... Ta okłamywała i synów i ojca... Jednym mówiąc, że jest najedzona, drugiemu że jest głodna...

W ten sposób doszło do wygnania synów... Każdy z nich poszedł w swoją stronę by po pewnym czasie wrócić z bardzo cenną nagrodą... Jeden... 

więcej



mniej





Pokaż mimo to


;

Kolejna dobra i ciekawa baśń Braci Grimm. 

Kolejna dobra i ciekawa baśń Braci Grimm. 



Pokaż mimo to


;

Klasycznie i fantastycznie o tym, że ciężka praca się opłaca a za złodziejstwo garbują skórę. 

Klasycznie i fantastycznie o tym, że ciężka praca się opłaca a za złodziejstwo garbują skórę. 



Pokaż mimo to


",
"
Klątwa Edgara ",Marc Dugain,"
literatura piękna ",Sic!,"
9788388807909 ","
W nowojorskim wydawnictwie zjawia się człowiek, który chce odkupić niewydane wspomnienia wieloletniego pracownika FBI. Nie wiadomo, czy tekst jest autentykiem czy literacką fikcją, więc wydawca nie zaryzykował publikacji, by nie narazić się na proces o zniesławienie. Maszynopis roi się bowiem od ostrych opinii o ludziach, którzy tworzyli historię USA. Autorem wspomnień okazuje się Clyde Tolson, wieloletni kochanek i najbliższy współpracownik Johna Edgara Hoovera szefa FBI w latach 1924-1972, potężnej i wpływowej szarej eminencji za rządów m.in. Roosevelta, Trumana, Eisenhowera, Kennedy ego, Johnsona i Nixona. Tolson zdradza tajemnice największych spisków i głośnych śledztw. Poznajemy kulisy działania komisji McCarthy ego, procesu Rosenbergów, kariery Kennedy ego-ojca oraz prezydentury Johna Kennedy ego jego seksoholizm, pomyłki polityczne, tragedię w Zatoce świń i spisek przeciwko Fidelowi Castro, rzekomo cudowne małżeństwo Kennedych, zabójstwo Marylin Monroe, wreszcie kulisy spisku, który doprowadził do zabójstwa prezydenta, a potem jego brata, i nieudolnego śledztwa w sprawie tego zamachu aż po niechlubny koniec prezydentury Nixona. Klątwa Edgara należy do gatunku political fiction. Ta znakomita, trzymająca w napięciu powieść, na przemian wstrząsająca i komiczna, została przetłumaczona na kilkanaście języków. We Francji jest bestsellerem w ciągu kilku miesięcy rozeszła się w 130 tysiącach egzemplarzy.Marc Dugain (ur. 1957 w Senegalu) pisarz francuski. Debiutował w roku 1998 powieścią La chambre des officiers , za którą otrzymał osiemnaście nagród. Klątwa Edgara to jego czwarta książka i zarazem pierwsza, jaka ukazuje się po polsku. ",,"
2006-01-01 ","
2006-01-01 ","
244 ","
polski ",,"

John Edgar Hoover przez 48 lat (!) był szefem FBI. Przeszedł do historii jako jedna z najpotężniejszych i najbardziej zagadkowych postaci XX wieku. Żaden z ośmiu prezydentów USA, którym Hoover „służył“, nie odważył się go zdymisjonować, choć trzech próbowało. Edgar obsesyjnie szpiegował wszelkich sabotażystów, szczególny nacisk kładąc na prawdziwych i domniemanych komunistów. Z dziwnym pobłażaniem natomiast traktował walkę z mafią. Był wściekłym antysemitą, rasistą i ksenofobem. Miał szereg kompleksów i paranoi. No i był homoseksualistą, choć „dowodów“ na to nie ma, a sam zainteresowany – jak nietrudno zgadnąć – pewnie uciszyłby na wieki każdego, kto ośmieliłby się o tym wspomnieć. Sam twierdził ponoć, że podziwia kobiety tak bardzo, że nie jest w stanie się do nich zbliżyć.

Przez cały okres szefowania FBI Hoover pozostawał w związku ze swoim najbliższym współpracownikiem – Clydem Tolsonem. To właśnie jego fikcyjne wspomnienia czytamy w „Klątwie Edgara“. Niestety, zamiast wnikliwej analizy nieprzeciętnej osobowości mamy do czynienia z niezbyt interesująco przedstawionym katalogiem najważniejszych skandali, śledztw i spisków, w które Hoover mniej lub bardziej był wplątany albo sam się wplątywał: burzliwą historią Kennedy'ego seniora i seksoholizmem jego syna-prezydenta, desperacją Marylin Monroe, tragedią Ethel Rosenberg, gierkami z Fidelem Castro, komisją McCarthy’ego. To wszystko samograje, a więc aż dziwne, że czyta się je raczej bez zapartego tchu. Autorowi nie udało się wyjąć głównego bohatera z mroku, pokazać tajemnicy jego długo-wieczności u władzy, obnażyć obłędnego charakteru i psychologicznych motywów postępowania.

Tak fascynująco odrażająca postać jak Hoover zasługuje na głębszy portret. 

(Mariusz Kurc, nr 4) 

John Edgar Hoover przez 48 lat (!) był szefem FBI. Przeszedł do historii jako jedna z najpotężniejszych i najbardziej zagadkowych postaci XX wieku. Żaden z ośmiu prezydentów USA, którym Hoover „służył“, nie odważył się go zdymisjonować, choć trzech próbowało. Edgar obsesyjnie szpiegował wszelkich sabotażystów, szczególny nacisk kładąc na prawdziwych i domniemanych... 

więcej



mniej





Pokaż mimo to


;

Nie spodziewałam się wiele ale....może wpływ na moją ocenę miał niedawno obejrzany serial ""Zakazane Imperium"" a także fakt,iż uwielbiam historię Stanów z czasów Kennedych i Merlin...ale podobała mi się bardzo. 
Historia mnie wciągnęła, klimat zachwycił i będę ją na pewno mile wspominać. 

Nie spodziewałam się wiele ale....może wpływ na moją ocenę miał niedawno obejrzany serial ""Zakazane Imperium"" a także fakt,iż uwielbiam historię Stanów z czasów Kennedych i Merlin...ale podobała mi się bardzo. 
Historia mnie wciągnęła, klimat zachwycił i będę ją na pewno mile wspominać. 



Pokaż mimo to


;

Do streszczenia książki w zupełności wystarczy wygląd okładki, który w wielkim skrócie opisuje jej zawartość. Opiera się głównie na relacjach wieloletniego szefa FBI Johna Edgara Hoovera z rodziną Kennedych. Ale nie tylko.
Opisywana książka jest typu political fiction, co oznacza, że cześć przedstawionych wydarzeń jest prawdziwa a część wymyślona na potrzeby całości. Nie zmienia to faktu, że czyta się ją z ogromnym zaciekawieniem, gdyż oprócz życia Hoovera, ujawnia mechanizmy działania wielkiej polityki oraz demokracji w ogóle.
Dyrektor Federalnego Biura Śledczego to postać legendarna. Przez blisko pięćdziesiąt lat, miał bezpośredni wpływ na ośmiu prezydentów Stanów Zjednoczonych i żaden z nich nie zdecydował się na zwolnienie go ze stanowiska. Wszystko za sprawą metod pracy jakie przyjął, a których głównym środkiem były podsłuchy, zakładane wszędzie tam, gdzie mogły przynieść efekty, nie w kwestii ścigania przestępców, ale w kwestii osobistych korzyści. Hoover był megalomanem, uważał się za strażnika moralności w kraju, w którym układy polityczne i powiązania mafijne były głównym motorem działania gospodarki.
Wszystkie wydarzenia przedstawione w książce, autor oparł na rzekomych dziennikach zastępcy Hoovera, Clyde Tolsona, który oprócz pełnienia funkcji zastępcy Biura, prawdopodobnie był także jego kochankiem.
Ten drobny fakt, miał zasadniczy wpływ na postępowanie samego dyrektora, gdyż mafia była w posiadaniu zdjęć Hoovera i jego zastępcy, przyłapanych in flagranti. W zamian na przymykanie oczu na działalność mafii, kupował obietnice nie publikowania owych zdjęć. 
Z powodu wieloletniego urzędowania dyrektora, książka ujawnia skandale i tajemnice, jakie wydarzyły się na przestrzeni lat, a które miały wpływ także na bieg wydarzeń ogólnoświatowych. Na przykład kryzys kubański za rządów JFK czy zamach na jego życie. Mamy także przedstawione między innymi, komisję McCarthy`ego, proces Rosenbergów, zabójstwo Marlin Monroe czy odwołanie Nixona.
Jednak główną osią książki, jest bez wątpienia fascynacja lub nienawiść Hoovera do rodziny Kennedych, począwszy od Joe Kennedy`ego, aż po jego synów, Johna i Roberta.
Uważał ich za hipokrytów dążących wszelkimi sposobami do objęcia władzy i twierdził, że tylko on może ich powstrzymać lub trzymać w ryzach praworządności.
Jeśli tylko cząstka, z opisywanych tu wydarzeń jest prawdziwa, mamy do czynienia ze zgnilizną zachodniej cywilizacji, która zdrowa prawdopodobnie nie była i nie będzie nigdy.
Żyjemy w świecie ułudy, gdzie społeczeństwa rozwinięte, chlubią się wolnością i równością, a za kotarą pięknych słów, skrywana jest bezpardonowa walka o władzę i pieniądze.
Jak powtarzał Tadeusz Korsak podczas obrad Sejmu Wielkiego, najważniejsze to „Wojsko i Skarb”, pieniądze i siła.
Polecam. 

Do streszczenia książki w zupełności wystarczy wygląd okładki, który w wielkim skrócie opisuje jej zawartość. Opiera się głównie na relacjach wieloletniego szefa FBI Johna Edgara Hoovera z rodziną Kennedych. Ale nie tylko.
Opisywana książka jest typu political fiction, co oznacza, że cześć przedstawionych wydarzeń jest prawdziwa a część wymyślona na potrzeby całości. Nie... 

więcej



mniej





Pokaż mimo to


;

Właściwie to zaczęłam, ale nie skończyłam, zanudziła mnie - nie jest dla mnie. 

Właściwie to zaczęłam, ale nie skończyłam, zanudziła mnie - nie jest dla mnie. 



Pokaż mimo to


",
"
Mowa ciała Zrozumieć człowieka po jego gestach ",Philippe Turchet,"
nauki społeczne (psychologia, socjologia, itd.) ",,"
8374042338 ","
Ciało wyraża jawnie to, co umysł myśli w skrytości ducha...
Człowiek kłamie, ponieważ targają nim sprzeczności. Przekłamuje rzeczywistość, żeby budzić podziw, a dla swoich oszustw zawsze znajduje usprawiedliwienie. Chociaż słowa często służą za kamuflaż, reakcje ciała wyrażają i zdradzają nasze pragnienia. Musimy wiedzieć, na co zwracać uwagę, bo chociaż słyszymy słowa, warto też posłuchać ciała...
Nasze twarze i ciała są ""przekaźnikami"", dzięki którym nieświadomie informujemy o swoich uczuciach. Odczytywaniem owej mowy ciała zajmuje się synergologia. Zrodziła się kilkanaście lat temu, zainspirowana nowymi odkryciami w dziedzinie komunikowania się i neurologii; jest kluczem do odczytywania komunikacji niewerbalnej, pozwalającym odkodować w sposób metodyczny, a zarazem wyczerpujący, emocje towarzyszące nam podczas kontaktów z innymi. Zrozumienie mowy ciała pozwala uświadomić sobie, że gesty nie zdradzają nas, lecz pomagają odkryć przed bliźnimi nasze potrzeby i pragnienia ",,"
2006-01-01 ","
2006-01-01 ","
3000 ","
polski ",,,
