title,author,categories,publishing,isbn,description,orginalTitle,date,datePol,pages,lang,translator,comments,quotes
"
Beria w moim życiu ",Nina Aleksiejewa,"
reportaŇľ ",Philip Wilson,"
8372361312 ",,,"
2002-01-01 ","
2002-01-01 ","
316 ",,,"

Dzińôki tej pozycji moŇľemy dowiedzieńá sińô kim byŇā ŇĀawrientij Beria i jaki miaŇā stosunek do kobiet. KsińÖŇľka czyta sińô Ňāatwo/przyjemnie chońá sama tematyka taka nie jest. Moim zdaniem naleŇľy ona do tych pozycji zwińÖzanych z historińÖ, po kt√≥re warto sińôgnńÖńá, chońá gdy sam to zrobiŇāem to poczńÖtkowo myŇõlaŇāem Ňľe to bńôdzie jakiŇõ niewypaŇā, na szczńôŇõcie sińô myliŇāem. 

Dzińôki tej pozycji moŇľemy dowiedzieńá sińô kim byŇā ŇĀawrientij Beria i jaki miaŇā stosunek do kobiet. KsińÖŇľka czyta sińô Ňāatwo/przyjemnie chońá sama tematyka taka nie jest. Moim zdaniem naleŇľy ona do tych pozycji zwińÖzanych z historińÖ, po kt√≥re warto sińôgnńÖńá, chońá gdy sam to zrobiŇāem to poczńÖtkowo myŇõlaŇāem Ňľe to bńôdzie jakiŇõ niewypaŇā, na szczńôŇõcie sińô myliŇāem. 



PokaŇľ mimo to


;

KsińÖŇľka to wspomnienia Ňõpiewaczki Niny Aleksiejewej CzermeŇĄskiej.CzermeŇĄska opisuje swoje Ňľycie, w czasie wojny ojczyŇļnianej i zaraz po niej.Kobieta zmuszona, do prowadzenia podw√≥jnego Ňľycia.Los zetknńÖ jńÖ bowiem z jednym z najwińôkszych kat√≥w w historii,BerińÖ.Zmuszana do spotykania sińô i sypiania z czŇāowiekiem,w kt√≥rego rńôkach spoczywaŇā jej los i jej bliskich.
Jedyne co mnie raziŇāo, to Ňľe wspomnienia,nie sńÖ opisane chronologicznie.
A tak w og√≥le, moŇľe byńá! 

KsińÖŇľka to wspomnienia Ňõpiewaczki Niny Aleksiejewej CzermeŇĄskiej.CzermeŇĄska opisuje swoje Ňľycie, w czasie wojny ojczyŇļnianej i zaraz po niej.Kobieta zmuszona, do prowadzenia podw√≥jnego Ňľycia.Los zetknńÖ jńÖ bowiem z jednym z najwińôkszych kat√≥w w historii,BerińÖ.Zmuszana do spotykania sińô i sypiania z czŇāowiekiem,w kt√≥rego rńôkach spoczywaŇā jej los i jej bliskich.
Jedyne co mnie...  

wińôcej



mniej





PokaŇľ mimo to


",
"
NLP. Szkolenie menedżerów i trenerów ",Joseph O'Connor (ur. 1948),"
poradniki ",Zysk i S-ka,"
9788372982568 ","
To praktyczny poradnik pokazujący, jak samemu się uczyć i jak szkolić innych. Jego wielką zaletą jest skupienie się nie tylko na zewnętrznych umiejętnościach i praktykach, ale również na tak zwanej grze wewnętrznej na przekonaniach, wartościach i emocjach, które silnie wpływają na przebieg szkolenia. ","
Training with NLP : skills for managers, trainers and communicators ","
2002-01-01 ","
2002-01-01 ","
318 ","
polski ","
Elżbieta Korszewska-Owczarczyk ",,
"
The History of Middle-Earth, Part Two ",Christopher John Reuel Tolkien,"
fantasy, science fiction ",HarperCollins,"
9780007149162 ","
VI The Return of the Shadow
VII The Treason of Isengard
VIII The War of the Ring
IX Sauron Defeated ",,"
2002-01-01 ",,"
986 ","
angielski ",,,
"
Romans z nieznajomą ",Emilie Richards,"
literatura obyczajowa, romans ",Harlequin,"
8323805180 ","
Kilka wcieleń pięknej Celestine. Moje życie to jedno wielkie kłamstwo – wyznaje Norbertowi Celestine, która już od czterech lat ucieka przed swoim prześladowcą. Ciągle zmienia wygląd, narodowość, nazwisko i podróżuje, posługując się fałszywymi paszportami. Domyśla się, kto próbuje pozbawić ją życia, lecz pewności nie ma. Przez tę ciągłą ucieczkę trudno jej komukolwiek zaufać i pokochać. Celestine wie, że ktoś mógłby połasić się na jej majątek. Jest spadkobierczynią wielkiej fortuny i ufa tylko trzem osobom, a może nie powinna nikomu? Tylko jak wtedy żyć? Norbert kocha ją i chce jej pomóc, ale też nie mówi prawdy o sobie. Kiedy Celestine odkrywa, że jego życie także jest zagrożone – ucieka i znów się ukrywa. Kto pierwszy ją odnajdzie – kochanek czy niedoszły zabójca? ","
Woman without a name ","
2002-01-01 ","
 2002-01-01 ","
234 ","
polski ","
Barbara Kośmider ",,
"
Filozofia objawienia, tom 1 ",Friedrich Wilhelm Joseph von Schelling,"
 filozofia, etyka ",Wydawnictwo Naukowe PWN,"
8301136227 ","
Filozofia ma na uwadze bardziej etyczność niż rozumność, filozofia musi również uznać wolność, w związku z czym słuszniej jest powie dzieć, że pragnienie, jakim kieruje się filozofia, jest pragnieniem moralnym, mającym swe podstawy w wolności. Dowodzi już tego okol iczność, że z dawien dawna w sprawach filozofii inaczej niż w innych naukach odczuwano zarzut nieprawdy. Kto atakuje system filozofi czny, atakuje nie tylko intelekt, ale również wolę filozofa. Ten, któremu zostanie dowiedzione, że nie osiągnął tego, co słuszne, cz uje, że ponosi uszczerbek na swej wartości moralnej. Trafne jest powiedzenie : Jaki człowiek, taka jego filozofia. ","
Urfassung der Philosophie der Offenbarung ","
2002-01-01 ","
2002-01-01 ","
458 ","
polski ","
Krystyna Krzemieniowa, Piotr Dehne ",,
"
Magia królowej, magia króla ",Ian Watson,"
fantasy, science fiction ",Solaris,"
8388431439 ","
Miasto światła Bellogard zmaga się od wieków z miastem mroku Chorny. Magiczną wojnę toczą król, królowa, rycerze i giermkowie. Zasady gry są identyczne jak w szachach, tylko że zbicie figury oznacza śmierć gracza, a zakończenie gry koniec świata. Pion giermek Pedino zaczyna się zastanawiać czy istnieje inny świat, do którego mógłby uciec wraz z ukochaną. Ale rzeczywistość jest bardziej skomplikowana, niż mu się wydaje. ","
Queenmagic, kingmagic ","
2002-01-01 ","
2002-01-01 ","
226 ","
polski ","
Maria Gębicka-Frąc ","

Książka niezwykle wciągająca. Widzimy pozornie klasyczny świat fantasy, w którym szybko zaczynamy odkrywać elementy jakby nawiązujące do szachów. 
Ciężko zbyt dużo pisać o książce nie spoilując fabuły. Jednak im dalej tym coraz bardzie intryguje. Pobudza myśli i wyobraźnię, prowokuje pytania o ""istnienie"" i reguły nim rządzące. Być może nie wszystkim zakończenie/wyjaśnienie przypadnie do gustu, ale gdy podejdziemy z otwartym umysłem to daje dużą pożywkę dla wyobraźni. 
Książkę czytałem jakieś 15 lat temu, a wciąż nieraz wracam do myśli, które wtedy się pojawiły. 

Książka niezwykle wciągająca. Widzimy pozornie klasyczny świat fantasy, w którym szybko zaczynamy odkrywać elementy jakby nawiązujące do szachów. 
Ciężko zbyt dużo pisać o książce nie spoilując fabuły. Jednak im dalej tym coraz bardzie intryguje. Pobudza myśli i wyobraźnię, prowokuje pytania o ""istnienie"" i reguły nim rządzące. Być może nie wszystkim zakończenie/wyjaśnienie... 

więcej



mniej





Pokaż mimo to


;

To nie jest opinia, ale nowa wersja portalu wymaga wpisania kilku słów, by dołączyć książkę do biblioteczki.
Pozdrawiam 

To nie jest opinia, ale nowa wersja portalu wymaga wpisania kilku słów, by dołączyć książkę do biblioteczki.
Pozdrawiam 



Pokaż mimo to


",
"
Pomóż mi opanować strach przed światem. Pamiętnik osoby dotkniętej autyzmem. ",Magdalena Wesołowska,"
biografia, autobiografia, pamiętnik ",Studio X,"
83-87273-30-9 ","
Magdalena Wesołowska urodziła się w 1979 r. we Wrocławiu. Od trzeciego roku życia była intensywnie leczona i bez większych rezultatów poddawana psychoterapii. Rehabilitacja w ośrodkach specjalnych również nie dawała efektów. Dzięki Fundacji Synapsis w 1992 r. Magda została zakwalifikowana na sesję jednej z metod psychoterapii, zwanej holdingiem, prowadzonej pod Warszawą przez Jasmine Bayley (Anglia). Tam zetknęła się z metodą ułatwionej komunikacji. Dzięki ogromnemu wysiłkowi Magda zaczęła się komunikować z innymi za pomocą maszyny do pisania…
Rzeczywistość odbierałam jak ogromny chaos, bezpiecznie czułam się tylko wewnątrz siebie. Dzięki ogromnemu wysiłkowi i uporowi Mamy oraz mojej pracy udało mi się wyjść z głębokiej izolacji. W pamiętniku tym pragnę opowiedzieć o sobie rodzicom, opiekunom, terapeutom osób autystycznych oraz samym autystom. Chce przekazać im nadzieję i wiarę w sens pracy nad wyjściem z potwornej samotności jaka jest ta choroba. Myślimy i czujemy jak inni, chociaż często zachowujemy się niezgodnie z ogólnie przyjętymi normami…(…)
Magda Wesołowska ",,"
2002-01-01 ","
2002-01-01 ","
70 ","
polski ",,"

Jak wiele w każdym z nas ambiwalentnych uczuć.
Przejmująca. 

Jak wiele w każdym z nas ambiwalentnych uczuć.
Przejmująca. 



Pokaż mimo to


",
"
Wyznania skruszonego diabła, czyli o sposobach kuszenia. ",Satan Asso,"
popularnonaukowa ",Palabra,"
83-87596-72-8 ","
Dawno temu C.S. Lewis, autor ""Listów starego diabła do młodego"", zauważył, ze ""ludzie wierzą w Diabła albo zbyt gorliwie, albo zbyt słabo..."" Tę opinię, z niemałą radością, podzielać się zdaje autor niniejszego apokryfu, Satan Asso, który tym bardziej jest z nas zadowolony, im bardziej go nie zauważamy. Istotnie, schlebia mu fakt, iż dziś nikt... prawdziwie rozsądny weń nie wierzy. ""Na tym właśnie polega moja przebiegłość - wyznaje z ironią - iż pozwalam ludziom wierzyć, że... nie istnieję.""

Dlaczego więc ta książeczka? To po prostu kolejny dowód pewności, że nie znajdzie się wśród nas wielu, którzy zechcą owo wyznanie potraktować poważnie, a tym bardziej odnieść je wprost do siebie... Ale ci oczywiście z punktu widzenia wieczności tracą najwięcej... Choć o tym nasz przewrotny autor się nie zająknie. ",,"
2002-01-01 ","
2002-01-01 ","
133 ","
polski ","
Boruta Łęczycki ","

Świetna teza: Największe szanse stania się najgorszymi mają właśnie najlepsi. Niegodziwcowi trudno stać się gorszym.
Chyba nigdzie nie spotkany wzór na pomiar dobroci: (dobroć * nieskończoność) / przekonanie o własnej dobroci >= 0. Czyli im więcej człowiek jest przekonany o własnej dobroci, tym bliżej jest zera.
I to jest prawda. 

Świetna teza: Największe szanse stania się najgorszymi mają właśnie najlepsi. Niegodziwcowi trudno stać się gorszym.
Chyba nigdzie nie spotkany wzór na pomiar dobroci: (dobroć * nieskończoność) / przekonanie o własnej dobroci >= 0. Czyli im więcej człowiek jest przekonany o własnej dobroci, tym bliżej jest zera.
I to jest prawda. 



Pokaż mimo to


;

Diabelskie apokryfy nie są już kwestią nową. Od czasów Lewisa („Listy starego diabła do młodego”) do literatury wyciekły między innymi aktualne raporty z piekielnych posiedzeń (P. Kreeft, „Listy jadowitego węża”), które ujawniły niczego nieświadomym śmiertelnikom postęp technologii doskonałej machiny kuszenia. „Zwierzenia skruszonego diabła” to kolejna odsłona diabelskiej działalności, o tyle zaskakująca, co przerażająca. Nikt z nas nawet by się nie spodziewał, kto stoi za wszystkimi negatywnymi myślami, które lęgną w naszych głowach...

Mówiąc w wielkim skrócie mamy przed sobą pierwszy i jedyny w swoim rodzaju podręcznik do nauki myślenia negatywnego. Napisany prostym językiem, opatrzony wieloma przykładami, zawierający testy i ćwiczenia, sprawdzające postępy przyswajania wiedzy, w krótkim czasie pozwoli każdemu z czytelników stać się perfekcyjnym niegodziwcem. 

Porusza on wszystkie kluczowe wątki: dowiemy się z niego między innymi jak być pesymistą przy każdej okazji lub w krótkim czasie wywołać u siebie paraliżujący lęk, w jaki sposób pielęgnować u siebie poczucie winy i stać się niebywale odpychającym. Wraz z tokiem kursu uzyskamy dostęp do wiedzy praktycznej. Dowiemy się na przykład jak odczytywać innych ludzi, którzy pod płaszczykiem uprzejmości kryją wobec nas złe intencje. W chwilach zwątpienia możemy sięgnąć do zbioru kilku przydatnych negatywnych myśli lub przepisów na wywołanie złego samopoczucia u innych.

„17 czynów masochistycznych dla początkujących:
(…)
-Spraw sobie jakąś grubą książkę z zakresu medycyny, spisz na kartce wszystkie objawy dziesięciu chorób śmiertelnych i drobiazgowo sprawdź, iloma już jesteś dotknięty (…)
-Załóż kanarkowy sweter, pojedź do miasta i licz osoby, które przyglądały ci się w ”1

„Bez ustanku myśl o tym, kim mógłbyś być, ale nie jesteś:
a) papieżem
b) pierwszym człowiekiem na Księżycu
c) wynalazcą pióra kulkowego
d) najbogatszym człowiekiem na świecie
e) Pablem Picassem”2

Wszystko to napisane jest z humorem, ironią i wielkim dystansem. Przykłady przejaskrawione są do granic możliwości i choć sięgają absurdu, są niestety bardzo trafne. Wiadomym jest, że intencją „Zwierzeń” jest odczytanie à rebours, a jaskrawa kpina z tradycji negatywnego myślenia, które często nieświadomie zapewniamy sobie każdego dnia, ma tylko uświadomić złożoność problemu. 
  
„Zwierzenia” to kalejdoskop negatywnych uczuć, które każdy w sobie nosi. Uświadamiają jak dalece posunięty jest w nas proces ich pielęgnacji, dzięki któremu umacniamy poczucie braku szczęścia. Pomimo dowcipnej formy są trafnym podsumowaniem psychiki jednostki, która ulega stopniowej destrukcji na własne życzenie. Udowadnia, że na co dzień nie potrzeba nam wcale diabelskich mocy, by zniszczyć w sobie siłę i pewność siebie. Wystarczy szereg niewinnych z pozoru myśli... 

Diabelskie apokryfy nie są już kwestią nową. Od czasów Lewisa („Listy starego diabła do młodego”) do literatury wyciekły między innymi aktualne raporty z piekielnych posiedzeń (P. Kreeft, „Listy jadowitego węża”), które ujawniły niczego nieświadomym śmiertelnikom postęp technologii doskonałej machiny kuszenia. „Zwierzenia skruszonego diabła” to kolejna odsłona diabelskiej... 

więcej



mniej





Pokaż mimo to


;

""...czyli o różnych sposobach kuszenia"". Jest to mała, bardzo ładnie wydana książeczka, którą napisał sam diabeł (a przynajmniej nie mi kwestionować osobę autora) i prawi on czytelnikowi o różnych niegodziwościach. Z całą pewnością nie można jej nazwać powieścią - jest to dość typowy poradnik, na tyle na ile typowy może być poradnik dla osób, które chcą być nikczemne. Zazwyczaj człowiek dąży ku ideałowi i teoretycznie (praktycznie zresztą też) dlatego sięga po tego typu literaturę.

Zdecydowałam się przeczytać tę książkę, ponieważ spodziewałam się po niej czegoś zupełnie innego. Gdy ją otworzyłam, zdziwiłam się. Ale po chwili zaczęłam dostrzegać jej komizm, powagę oraz dwuznaczność. Uważam, że można ją czytać na trzy sposoby (może więcej, ale na wyższy poziom nie dotarłam): jako książeczkę z dowcipami, przy której można się uśmiać; poradnik, jak być dobrym, poprzez wyśmianie ludzkich przywar; jak najbardziej poważnie, chcąc zostać człowiekiem niegodziwym i stosując się do wskazówek.

Znajdujemy tutaj mnóstwo przykładów, przy których można się zdrowo uśmiać. Niektóre są naprawdę świetne, inne na niezbyt wysokim poziomie zarówno niegodziwości jak i komizmu, mimo to spotykamy się z bardzo interesującym (i równie prawdziwym) spojrzeniem na naturę człowieka. Mój wniosek po lekturze był następujący: nie warto być dobrym, ale równie mało warto jest być złym. Trzeba znaleźć złoty środek, inaczej albo będzie się uważanym za osobę, która nie ma w sobie za grosz charakteru, ale w drugim przypadku straci się kontakt z innymi. Satan Asso doprowadza do tego, że człowiek zaczyna się zastanawiać, czy jest taki, jak to zostało opisane w ""Zwierzeniach..."" czy stoi po drugiej stronie barykady. I chociaż niczego nie narzuca, skłania do refleksji. Nie mnie oceniać, jaki cel chciał osiągnąć, ale z całą pewnością mu się udało.

Osobiście traktuję ""Zwierzenia..."" jako kopalnię pomysłów, które kojarzą mi się z ""Przypadkami Tomasza Płachty"" - obraz człowieka niegodziwego przywodzi mi na myśl tego socjopatę, który uważa, że robi wszystko co najlepsze, a społeczeństwo jest po prostu głupie. I tutaj zobaczyłam to samo. A czym są te różne sposoby kuszenia? Już o nich wspomniałam, Wy się tylko upewnijcie, że to aby na pewno te, bo nawet ja mogłam opacznie zrozumieć diabła. 

""...czyli o różnych sposobach kuszenia"". Jest to mała, bardzo ładnie wydana książeczka, którą napisał sam diabeł (a przynajmniej nie mi kwestionować osobę autora) i prawi on czytelnikowi o różnych niegodziwościach. Z całą pewnością nie można jej nazwać powieścią - jest to dość typowy poradnik, na tyle na ile typowy może być poradnik dla osób, które chcą być nikczemne.... 

więcej



mniej





Pokaż mimo to


;

myślałam czytając że to jednak napisał S.C. Lewis :D 

myślałam czytając że to jednak napisał S.C. Lewis :D 



Pokaż mimo to


",
"
Lwowskie gawędy ",Kazimierz Schleyen,"
powieść historyczna ",LTW,"
8388736191 ","
Historia Lwowa z punktu widzenia mieszkańca tego miasta. Historia nie tyle wojen i okupacji, co codziennego życia, parków i ogrodów, kamienic i zwykłych ludzi. Wydarzenia kulturalne, popularne żarty i anegdoty... ",,"
2002-01-01 ","
2002-01-01 ","
158 ","
polski ",,"

Książka ta nie tylko opisuje zwyczaje wspaniałych mieszkańców Lwowa, ich język, relacje, podejście do życia, sposoby podróżowania, zabawy oraz walki o niepodległość. Przede wszystkim przenosi nas do tego pięknego polskiego miasta. Wszystko o czym czytamy, zaczynamy widzieć własnymi oczyma. Czujemy faktycznie atmosferę Lwowa i to jest największa wartość tej książki. Każda opisana postać jest żywa i autentyczna. Każde miejsce warte odwiedzenia, teraz już nie tylko w wyobraźni, ale i w rzeczywistości... Jakie to szczęście, że Wrocław jest tak podobny do Lwowa... Miejmy nadzieję, że to cudowne miasto pewnego dnia znowu wróci w granice Polski. Pamiętajmy o Kresach, bo mają jeszcze tak wiele nam do przekazania... 

Książka ta nie tylko opisuje zwyczaje wspaniałych mieszkańców Lwowa, ich język, relacje, podejście do życia, sposoby podróżowania, zabawy oraz walki o niepodległość. Przede wszystkim przenosi nas do tego pięknego polskiego miasta. Wszystko o czym czytamy, zaczynamy widzieć własnymi oczyma. Czujemy faktycznie atmosferę Lwowa i to jest największa wartość tej książki. Każda... 

więcej



mniej





Pokaż mimo to


;

„Lwowskie gawędy” Kazimierz Schleyena, to książka-gawęda o Lwowie, ukochanym mieście Schleyena. Opowiada nam autor tak pięknie i z taką nostalgią o lwowskich ludziach, teatrach, parkach i ogrodach, kawiarniach, zwyczajach, balach i zabawach, mowie tak charakterystycznej, że nawet na drugim końcu Polski wiadomo, że ze Lwowa. 

Opisuje żebraka, który oczywiście posiada swą dumę zawodową. Każdy miał swój rejon i drugiemu w paradę nie wchodził. Autor przytacza scenkę, która podobno faktycznie miała miejsce. 

Pewna młoda warszawianka przebywała we Lwowie u rodziny. Kiedy w nowym kostiumiku wyszła na ulicę zaczął padać deszcz. Schowała się więc pod arkady, skąd wiodły kamienne schody. Na tych schodach siedział żebrak cyt.: „zerwał się szarmancko, wyczyścił miejsce obok siebie, pościelił gazetę i zaprosił gościa do zaimprowizowanej loży.
- Bardzo mi czeguś przyjemnie. A to pech z tym deszczym! Dużo koleżanka nazbirała dzisiaj? 
Panienka znalazła się w kropce i od razu utrafiła w koleżeński ton. 
- Niestety jeszcze nie. Dopiero wyszłam z domu.
- To źle. Ja już pracujim od rana, uzbierałym trochę, więc się z koleżanką podzielę.
Wyjął dużą chustę, odwiązał supełek i wysypał na gazetę wyżebrane miedziaki, dzieląc je na dwie jednakowe kupki. „Koleżanka” przyjęła z poważną miną ofiarowany udział i zgarnęła grosiki z podziękowaniem.
- Wczoraj miałam doskonały dzień. Poszczęściło mi się, więc i ja z kolegą się podzielę.
Wysypała całą zawartość torebki i podzieliła na dwie równe części. Było tego sporo, bo i banknociki, i srebro się znalazło. Zdumiony i uradowany żebrak wypadł z dotychczasowego fasonu i zdążył tylko bąknąć: - Bóg wielki, święty, litościwy, mocny zapłać!”

A kiedy przytacza lwowskie powiedzonka, „Ta bójci si Boga ludzi”, „ma si wi”, „no ni”, czy „a niech cię dunder świśnie”, to i we Wrocławiu wiadomo, że ze Lwowa pochodzi. Wspomina wspaniałe kawiarnie do których dobrym zwyczajem było wcześnie rano powędrować. A to do „Szkockiej”, a to do Welca, i na ciasteczka u Zalewskiego. Słychać zewsząd było „Cyrączki pani dzijce, padam do nóg panu radcy”. O sławie wódki Baczewskiego również wspomina. Chleb [kulikowski] i woda to dla autora sama poezja, nigdzie nie znalazł lepszego. Przez cały czas tej wspaniałej gawędy przewija się humor i oczarowanie Lwowem. Odnaleźć możemy również sporo tekstów piosenek lwowskich, jak i mały słowniczek gwary. Wspomnienie 1918 roku, to już nastrój zadumy, pamięci, opowieści o „Lwowskich Orlętach”. 

Książka opatrzona przedmową Mariana Hemara, w której m.in. napisał cyt.” Nasycił tę książeczkę taką mnogością nazwisk i nazw, zdarzeń i żartów, taką atmosferą dawności wiecznie w nas obecnej, takim zapachem i takim blaskiem Lwowa, że to wszystko znowu szumi i śpiewa, gada, zaciąga, uśmiecha się…..”

Ten kto sięgnie po te gawędy, nie zauważy za oknem szarej, deszczowej pogody, nadchodzącej jesieni. 

„Lwowskie gawędy” Kazimierz Schleyena, to książka-gawęda o Lwowie, ukochanym mieście Schleyena. Opowiada nam autor tak pięknie i z taką nostalgią o lwowskich ludziach, teatrach, parkach i ogrodach, kawiarniach, zwyczajach, balach i zabawach, mowie tak charakterystycznej, że nawet na drugim końcu Polski wiadomo, że ze Lwowa. 

Opisuje żebraka, który oczywiście posiada swą... 

więcej



mniej





Pokaż mimo to


",
"
Kwiatostan Marty Gessler ",Marta Gessler,"
albumy ",Murator,"
8391540731 ",,,"
2002-01-01 ","
2002-01-01 ","
119 ","
polski ",,,
