title,author,categories,publishing,isbn,description,orginalTitle,date,datePol,pages,lang,translator,comments,quotes
"
Samolot myśliwski PWS-10 ",Tomasz Syga,"
technika ",Bellona,"
8311082820 ",,,"
1994-01-01 ","
1994-01-01 ","
30 ","
polski ",,,
"
Ślub ",Emma Darcy,"
literatura obyczajowa, romans ",Harlequin,"
8370704174 ","
Rodzice rozpoczęli już przygotowania do ślubu, a córka zrywa zaręczyny! Dlaczego? Twierdzi, że narzeczony zdradza ją z inną kobietą. Nie ma jednak czasu na rozpacz. Już następnego dnia musi wyjechać z szefem na dwudniową konferencję poza Sydney.

Mija kilka tygodni i Tessa staje jednak na ślubnym kobiercu... ","
The wedding ","
1994-01-01 ","
1994-01-01 ","
153 ","
polski ","
Adam Makowski ","

24-36 

24-36 



Pokaż mimo to


",
"
Młody jeździec. Przewodnik dla młodych entuzjastów jeździectwa ",Lucinda Green,"
hobby ",Galaktyka,"
8386447060 ","
Czy chciałbyś jeździć konno?
Czy można zaprzyjaźnić się z koniem?
Co zrobić, aby sierść konia była błyszcząca?
Czy można mieć ""bzika"" na punkcie koni?

Spotkaj się z Lucindą Green, która jeździła konno od czwartego roku życia, startowała w zawodach WKKW i zawodowo zajmowała się końmi. W tej pięknie ilustrowanej zdjęciami książce, Lucinda wprowadzi Was w świat jeździectwa. Opowie Wam o wszystkim, począwszy od wyboru szkółki jeździeckiej i pierwszej jazdy aż po udział w zawodach i rajdach konnych.

Nauczy Cię jak:
- wsiadać i zsiadać z konia
- kłusować i galopować
- skakać przez przeszkody
- przygotować się do zawodów

Odkryje przed Tobą tajemnice:
- siodłania
- czyszczenia koni
- pracy w stajni
- jazdy konnej i troski o konia ","
Young rider ","
1994-01-01 ","
1994-01-01 ","
64 ","
polski ","
Alicja Bortkiewicz, Małgorzata Kotwica ",,
"
Optikon taternicki ",Andrzej Machnik,"
literatura piękna ",Granit,"
9788389156358 ","
""(...) było to w trakcie balangi u Rika Malczyka. W pewnym momencie z okna na pierwszym piętrze, gdzie odbywała się impreza, rzucona została taśma magnetofonowa i do zjadu jako pierwszy zaczął się przygotowywać Kostek. W chwili jednak, gdy założył był już klucz zjazdowy, zawahał się. A nuż się urwie...?

- No, co się boisz, przecież jest złożona podwójnie! - zakrzyknęło towarzystwo(...)"". ","
Optikon taternicki ","
1994-01-01 ","
1994-01-01 ","
163 ","
polski ",,,
"
Adam Jerzy Czartoryski 1770-1861 ",Jerzy Skowronek,"
historia ",Wiedza Powszechna,"
8321408850 ","
Biografia księcia Adama Jerzego Czartoryskiego (1770-1861), polskiego polityka konserwatywnego i działacza emigracyjnego, przywódcy stronnictwa Hotel Lambert. ",,"
1994-01-01 ","
1994-01-01 ","
609 ","
polski ",,"

Trudno mi się zachwycić dziełem historycznym tego typu, dlatego tylko 6 gwiazdek. Biografia jest jednak bardzo dokładna. Autor skupia się przede wszystkim na działaności politycznej Czartoryskiego, nie brakuje też jednak informacji o jego życiu prywatnym. Naprawdę ciężko powiedzieć o tej książce coś więcej. 

Trudno mi się zachwycić dziełem historycznym tego typu, dlatego tylko 6 gwiazdek. Biografia jest jednak bardzo dokładna. Autor skupia się przede wszystkim na działaności politycznej Czartoryskiego, nie brakuje też jednak informacji o jego życiu prywatnym. Naprawdę ciężko powiedzieć o tej książce coś więcej. 



Pokaż mimo to


;

Adam Jerzy Czartoryski należał do najważniejszych postaci polskiego życia politycznego w końcu XVIII i w początkach XIX wieku. Jego długie życie pełne było brzemiennych w skutki wydarzeń: Konstytucja 3 Maja i wojna w jej obronie, wojny napoleońskie, powstanie listopadowe, działalność dyplomatyczna na rzecz sprawy polskiej... Do tego jeszcze przywódca Hotel Lambert naprawdę długo żył, znał najważniejsze postacie swojej epoki, tak więc materiału na biografię jest aż nadto. J. Skowronek bardzo dobrze wywiązał się z tego zadania. Książka napisana jest ciekawie, a zarazem stoi na wysokim poziomie merytorycznym. Autor nie pomija żadnego okresu w życiu swego bohatera, co jest szczególnie ważne w odniesieniu do jego służby petersburskiej, która niezbyt pasowała do późniejszego obrazu przywódcy polskiej emigracji. Dla zainteresowanych XIX-wiecznymi dziejami Polski jest to moim zdaniem pozycja obowiązkowa. Mówi wiele nie tylko o samym Czartoryskim i jego środowisku, ale i o problemach, z jakimi musieli się borykać Polacy na swojej drodze do niepodległości.

Tomasz Babnis 

Adam Jerzy Czartoryski należał do najważniejszych postaci polskiego życia politycznego w końcu XVIII i w początkach XIX wieku. Jego długie życie pełne było brzemiennych w skutki wydarzeń: Konstytucja 3 Maja i wojna w jej obronie, wojny napoleońskie, powstanie listopadowe, działalność dyplomatyczna na rzecz sprawy polskiej... Do tego jeszcze przywódca Hotel Lambert naprawdę... 

więcej



mniej





Pokaż mimo to


",
"
Ja i Klara i jamnik Wąchacz ",Dimiter Inkiow,"
literatura dziecięca ",Polonia,"
83-7021-174-7 ","
Przygody dwójki rodzeństwa. ","
Ich und meine Schwester Klara ","
1994-01-01 ","
1994-01-01 ","
99 ","
polski ","
Elżbieta Grzybowska ",,
"
Tajne służby Chin (1927-1987) ",Roger Faligot,"
historia ",Bellona,"
8311082235 ","
Publikacja z serii ""Kulisy Wywiadu i Kontrwywiadu"". ","
Kang Sheng et les services secrets chinois (1927-1987) ","
1994-01-01 ","
1994-01-01 ","
488 ","
polski ","
Maria Stefańska-Matuszyn, Łucja Aderman ","

Książka interesująca, bardzo bogata w fakty (często takie, o których istnieniu nie miałem pojęcia). Świetnie się czyta, choć w przypadku laika takiego jak ja, czasem trudno nadążyć z taką ilością nazwisk, faktów czy powiązań. Przypadł mi do gustu opis postaci i działalności szefa głównych chińskich służb - owianego złą sławą Kang Shenga. Cóż to musiał być za fascynujący, choć zły człowiek. Sieć intryg, nawet jeśli nie zawsze dla niego udanych, inwencja i rozmach - jednym słowem porywa. Mimo wszystko, chciałby go poznać. Zdecydowanie przewyższał Mao Tse-tunga. Gorąco polecam 

Książka interesująca, bardzo bogata w fakty (często takie, o których istnieniu nie miałem pojęcia). Świetnie się czyta, choć w przypadku laika takiego jak ja, czasem trudno nadążyć z taką ilością nazwisk, faktów czy powiązań. Przypadł mi do gustu opis postaci i działalności szefa głównych chińskich służb - owianego złą sławą Kang Shenga. Cóż to musiał być za fascynujący,... 

więcej



mniej





Pokaż mimo to


",
"
Do przyjaciół gówniarzy ",Stanisław Ignacy Witkiewicz,"
poezja ",Scriptum,"
8390245302 ","
Książeczka ta zawiera jeden, tytułowy wiersz Witkacego, który jest opatrzony ilustracjami Krzysztofa Jackowskiego i przedmową Anny Micińskiej. ",,"
1994-01-01 ","
1994-01-01 ","
32 ","
polski ",,"

Hmm. Obsceniczność i obrazoburstwo Witkacego zawsze były i będę kontrowersyjne.
Może ujmować odwagą, zdolnością błyskotliwej krytyki słabości ludzi i świata, odwagą burzenia schematów i - chyba przede wszystkim - sarkastycznym poczuciem humoru, jeśli ktoś je ceni.
Może odpychać krytykanctwem bez wskazywania lepszych alternatyw, wulgarnością stylu, bezceremonialną agresją werbalną...
I tu jednak skończę wyliczankę, gdyż sama ze swoimi - silącymi się na obiektywność - sądami przestałam się zgadzać. Tutaj wkracza moje subiektywne ""ja"" i krzyczy: Jaką agresją?! Przecież Witkiewicz był na tyle przezorny, by zapewnić sobie wentyl bezpieczeństwa na zasadzie: Ja szkaluję tylko to, co ohydne, głupie i beznadziejne - jeśli się z tym, czytelniku, utożsamiasz, jest mi bardzo przykro (lub też nie, lecz w takim razie nie jesteś właściwym adresatem moich słów). Taki podtekst zdaje się przemycać Witkacy. I może i jestem niepoprawną optymistką, ale w tym jego pozornym dekadentyzmie i lekceważeniu wartości przyjętych przez ludzi upatruję się swoistej nadziei dla tych, którzy wciąż jeszcze nie upadli tak nisko jak ludzie piętnowani przez tego kontrowersyjnego artystę. To jakby przejaw solidarności z tymi, którzy myślą inaczej niż ""pospólstwo"". A że przejaw bardzo niewybredny, cóż... Taka konwencja, by w o niewybrednej brzydocie świata pisać w niewybredny sposób. Do mnie, od czasu do czasu, to przemawia. Spojrzenie na rzeczywistość spoza poziomu schematów, w które na co dzień większość z nas się wpasowuje. Dobrze jest, dla umysłowej higieny, zrobić czasem krok w bok i umieć śmiać się ze świata, w którym - bądź co bądź - żyjemy. Bezceremonialnie i sarkastycznie. Razem z mistrzem szyderców. 

Hmm. Obsceniczność i obrazoburstwo Witkacego zawsze były i będę kontrowersyjne.
Może ujmować odwagą, zdolnością błyskotliwej krytyki słabości ludzi i świata, odwagą burzenia schematów i - chyba przede wszystkim - sarkastycznym poczuciem humoru, jeśli ktoś je ceni.
Może odpychać krytykanctwem bez wskazywania lepszych alternatyw, wulgarnością stylu, bezceremonialną agresją... 

więcej



mniej





Pokaż mimo to


;

Do wielbicieli gówniarzy

Kto się za tego typu poezyję nie obraża 
Niech się sam za gówniarza uważa. 

Przeglądam duchem wszystkich wielbicieli moich twarze 
I myślę sobie, o psiakrew!, czy wszyscy są gówniarze? 
A zwłaszcza kilku najbardziej wiernych! 
(tych gnatem zdzieliłbym po zadzie równo!) 
Takich urzeknie, proszę pani, najohydniejsze nawet gówno! 
Tacy powiedzą, że nawet szmira to jakieś wprost prawdziwe cacy, 
Byle by tylko podpisane było S i I Witkacy!, 
Ach, bo Witkiewicz tak dobry jest i doskonały, 
Że nie wiadomo już, czy nawet on oddawał kały! 
Może on nie srał i nie robił pipi, 
Taki On ach!, genialny jest! 

Ci wielbiciele pełni są bezkrytycznego, ach!, zachwytu, 
Bez względu na to, ach!, czy dzieło wyszło z głowy mej, czy też z odbytu, 
Czy w uniesieniu twórczym umysł mój klarowny był jak jakaś, proszę pani, wieczorna, ta tak zwana, ach!, poświata, 
Czy też mój mózg trawiły wszystkie narkotyki świata, 
Łącznie z odorem dorożkarskich bud i stęchłych bram, 
Które tak dobrze są mi znane, lecz nie z Kielc, 
bo muszę wyznać, ach! że nigdy nie bywałem tam. 

A prawdziwy przyjaciel powiedziałby, Ignacy, pewien utwór ci uwłacza, 
Ja dla twojego dobra takie gówno wrzucę tam gdzie jego miejsce, czyli wprost do sracza, 
To choć od dawna jestem, proszę paAni, ten tak zwany zimny trup, 
Takiemu mógłbym nawet wskazać własny grób! 

Ale nie! Znalazł się baran Raj - wielbiciel zapyziały, 
Co pewien utwór mój, psiakrew! wyłuskał, fuj!, jak gniazdo pluskiew spod powały, 
I ścierwo mi się, proszę pani, wywróciło w grobie, 
Gdy ten wielbiciel gówniarz użył wiersza mego, o psiakrew!, 
By wyblwać z pyska swoje fobie, 
Fobie, którymi zionie jak ohyda i śmierdząca zmora, 
Że człowiek widzieć może go jedynie jako cuchnącego własnym sosem, ach, potwora, 
Więc zamiast śpiewać, ten wielbiciel witrolejem sika w pyski, gębą sra, 
Gdy mu muzyczka skądsiś gra. 

Dlatego błagam wielbicieli moich, och!, psiakrew! gówniarzy, 
Niechaj zamilkną, ach!, ta szmira niech się ze mną nie kojarzy, 
A spośród tych gówniarzy wszystkich, panie Raj, 
Panu zabraniam wielbić siebie naj!, 
Bo niedługo, ach, zapomną wszyscy żem autorem ""Matk""i oraz ""W małym dworku"" 
I pamiętać będą tylko o tym grafomańskim, ach, potworku, 
I mnie tak sobie będą wyobrażać - symbol, jako szczyt ohydy, 
Jako jakiś Paramount najgorszej pseudoliterackiej brzydy. 

I nie chcę, potąd wielbicieli mam, co z tyłka sączy im się mowa w śliskim kłamstwie, 
W zaczajonej za nim złośliwości, chęci krzywdy 
I zlekceważenia, ach!, i zwykłym chamstwie. 
I tak nie znoszę w ogóle obłudnych gówniarzy, 
Ale gdy mymi wielbicielami śmieli być - 
Tym gorzej! Precz ode mnie, gatunku wraży! 
I niech mi się Raj nigdy więcej nie ukaże, 
(wolę z czartami w piekle po wsze czasy tkwić 
I w najpiekielniejszych wprost stosunkach z nimi być!), 
A wielbicieli mych gówniarzy wszystkich w kupie - 
zwalę gnatem dla ekonomii po olbrzymiej wspólnej dupie. 

Proszę mi wybaczyć, że nie składam
własnoręcznego podpisu, ale,
jak powszechnie wiadomo,
jestem, o, psiakrew!, w fazie daleko posuniętej
dematerializacji.
Do pisania używam medium. 

Do wielbicieli gówniarzy

Kto się za tego typu poezyję nie obraża 
Niech się sam za gówniarza uważa. 

Przeglądam duchem wszystkich wielbicieli moich twarze 
I myślę sobie, o psiakrew!, czy wszyscy są gówniarze? 
A zwłaszcza kilku najbardziej wiernych! 
(tych gnatem zdzieliłbym po zadzie równo!) 
Takich urzeknie, proszę pani, najohydniejsze nawet gówno! 
Tacy powiedzą, że... 

więcej



mniej





Pokaż mimo to


;

W takim razie jestem gówniarzem. 

W takim razie jestem gówniarzem. 



Pokaż mimo to


",
"
Postoje słowa ",Urszula Kozioł,"
poezja ",,"
8370233473 ",,,"
1994-01-01 ","
1994-01-01 ","
173 ","
polski ",,,
"
Encyklopedia piłkarska FUJI World Cup USA'94 (tom 10) ",Andrzej Gowarzewski,"
sport ",GiA,"
8390027704 ",,,"
1994-01-01 ","
1994-01-01 ","
 192 ","
polski ",,,
