title,author,categories,publishing,isbn,description,orginalTitle,date,datePol,pages,lang,translator,comments,quotes
"
Przeklęty skarb ",Tomasz Bonek,"
reportaż ",Szewczyk & Bonek,"
8392216008 ","
W 1988 roku na wysypisko śmieci w podwrocławskiej Środzie Śląskiej trafiły klejnoty warte 100 milionów dolarów.

Przez tę średniowieczną biżuterię - słynny Skarb Średzki, nazywany też ""przeklętym skarbem"" - zginął w średniowieczu bogaty Żyd o imieniu Mojżesz.
650 lat później w niewyjaśnionych okolicznościach życie stracił dolnośląski cinkciarz, w którego ręce wpadł orzełek - fragment średzkiej korony. W tym samym czasie kilkadziesiąt osób miało kłopoty z prawem, a wielu prominentów straciło stołki.

Dlaczego? Skąd w Środzie Śląskiej znalazły się te drogocenne przedmioty i czemu akurat na śmietniku? Czy nadal można tam coś znaleźć? O tym wszystkim opowiada książka Tomasza Bonka ""Przeklęty skarb"". Z założenia miał to być reportaż, ale praktycznie powstała oparta na faktach, doskonale udokumentowana powieść sensacyjna. Jest tu wszystko, walka o władzę i złoto, średniowieczny romans, zbrodnia... ",,"
2005-01-01 ","
2005-01-01 ","
92 ","
polski ",,"

Bardzo ciekawa i dobrze napisana, choć raczej niewesoła historia odnalezienia w latach 80. średniowiecznego skarbu w Środzie Śląskiej. 

Bardzo ciekawa i dobrze napisana, choć raczej niewesoła historia odnalezienia w latach 80. średniowiecznego skarbu w Środzie Śląskiej. 



Pokaż mimo to


",
"
Ciekawe dlaczego stalaktyty rosną w dół ",Jackie Gaff,"
literatura dziecięca ",Firma Księgarska Olesiejuk,"
8374232900 ","
Książka ta w interesujący i zrozumiały sposób odpowiada na pytania dotyczące jaskiń. Opisuje proces powstawania jaskiń, różne formacje skalne, jakie można znaleźć w jaskiniach, oraz mieszkańców tych niezwykłych podziemnych struktur. To zabawna i fascynująca lektura nie tylko dla najmłodszych. ","
Stalactites Hang Down ","
2005-01-01 ","
 2005-01-01 ","
32 ","
polski ","
Janusz Ochab ","

Nauka nie tylko dla dzieci 

Nauka nie tylko dla dzieci 



Pokaż mimo to


",
"
Wszystko o piwie ",Ziemowit Fałat,"
hobby ",Ad Oculos,"
83-87907-88-X ","
Jest to praktyczny przewodnik o tym, jak można z powodzeniem warzyć prawdziwe piwo w domu (opis surowców, sprzętu, fermentacji i leżakowania, receptury). Najpierw jednak poznamy jak wygląda sytuacja na początku XXI wieku, potem dowiemy się o pierwszych piwowarach czyli Sumeryjczykach, Babilończykach i Egipcjanach. Jest też alfabetyczny przegląd tego, co z punktu widzenia polskiego piwosza jest najważniejsze w piwowarstwie. Tak więc w tej książce poznajemy tradycję piwowarską, klasyczne metody produkcji, historię różnorodności stylów, gatunków, smaków i kolorów piwa. Dzięki tej książce dowiemy się dlaczego piwo jest najwierniejszym przyjacielem człowieka. ",,"
2005-01-01 ","
2005-01-01 ","
256 ","
polski  ",,,
"
Ostatni świadkowie Hitlera ",Michael A. Musmanno,"
powieść historyczna ",Amber,"
8324122648 ","
Szokujący obraz wydarzeń poprzedzających śmierć Hitlera i klęskę Niemiec – na podstawie wypowiedzi naocznych świadków ","
Hitlers letzte Zeugen : authentische Darstellung der dramatischen Ereignisse der letzten Wochen im Führerbunker der Reichskanzlei ","
2005-01-01 ","
2005-01-01 ","
182 ","
polski ","
Maciej Nowak-Kreyer ",,
"
Królewna w koronie ",Maria Ekier,"
literatura dziecięca ",Wydawnictwo Ezop,"
8389133202 ","
Pewnego razu gdzieś w bajkowej krainie szczęśliwa królewna spotyka na swej drodze złą czarownicę, a do mieszkania małego chłopca puka prawdziwy Potwór.

Chcecie ich poznać?

To bohaterowie dwu baśniowych opowiadań Marii Ewy Letki, pięknie zilustrowanych przez Marię Ekier. ",,"
2005-01-01 ","
2005-01-01 ","
48 ","
polski ",,"

Dwie baśniowe historie: ""Królewna w koronie"" (o tym, że można być szczęśliwym bez względu na okoliczności) i ""Potwór"" (który wygląda bardziej jak różowa przytulanka i tak naprawdę wcale nie lubi zjadać ludzi, a gdy ulega stereotypowi potwora, prędko zaczyna tego żałować...). 
Warto! 

Dwie baśniowe historie: ""Królewna w koronie"" (o tym, że można być szczęśliwym bez względu na okoliczności) i ""Potwór"" (który wygląda bardziej jak różowa przytulanka i tak naprawdę wcale nie lubi zjadać ludzi, a gdy ulega stereotypowi potwora, prędko zaczyna tego żałować...). 
Warto! 



Pokaż mimo to


",
"
Hitler. Pytania niepostawione ",Igor Witkowski,"
reportaż ",Wydawnictwo WIS-2,"
83-88259-21-0 ","
""Hitler - pytania niepostawione"" to próba odpowiedzi na fundamentalne pytania związane z karierą Hitlera:

- W jaki sposób przyszły tyran z łatwością pozyskał światłe społeczeństwo niemieckie?
- Na czym polegał ""cud gospodarczy Hitlera""?
- Jak miał wyglądać jego świat po wojnie?
- Jak widziano Europę po ""przegranej"" wojnie i jak zamierzano wpłynąć na jej przyszły kształt?
- Dlaczego przegrał - mimo rekordowych sukcesów w początkowym okresie wojny?
- Czy Hitler naprawdę zginął w Berlinie? ",,"
2005-01-01 ","
2005-01-01 ","
148 ","
polski ",,"

Pierwsza książka, która w naprawdę dużym stopniu przybliżyła mi tę postać, jak i samą II wojnę światową - dlatego mam do niej ogromny sentyment, mimo, że od lat nie interesuję się już tak żywiołowo tym okresem w dziejach. 

Pierwsza książka, która w naprawdę dużym stopniu przybliżyła mi tę postać, jak i samą II wojnę światową - dlatego mam do niej ogromny sentyment, mimo, że od lat nie interesuję się już tak żywiołowo tym okresem w dziejach. 



Pokaż mimo to


",
"
Ciekawe dlaczego na Saharze jest zimno nocą ",Jackie Gaff,"
literatura dziecięca ",Firma Księgarska Olesiejuk,"
8374233168 ","
Książka jest zbiorem ciekawych informacji dotyczących pustyń. Wyjaśnia procesy zachodzące na pustyniach, opisuje zwierzęta zamieszkujące te nieprzyjazne obszary i przytacza różne ciekawostki związane z historią pustyń. ","
the Sahara is cold at night ","
2005-01-01 ","
 2005-01-01 ","
32 ","
polski ","
Janusz Ochab ","

Nauka nie tylko dla dzieci 

Nauka nie tylko dla dzieci 



Pokaż mimo to


",
"
Prywatne życie gwiazdy ",Barbara McCauley,"
literatura obyczajowa, romans ",Harlequin,"
8323821712 ","
Marcy Pruitt, znana dziennikarka pism kobiecych i autorka poradników, rozpoczęła niedawno karierę telewizyjną. Jednak styl życia gwiazdy mediów tak ją męczy, że z ulgą ucieka z Los Angeles na ślub przyjaciółki. Poznaje tam przystojnego Evana Carvera i postanawia przedłużyć urlop, który zapowiada się bardzo obiecująco. Jednak jej tropem podąża detektyw. ","
Miss Pruitt's Private Life ","
2005-01-01 ","
2005-01-01 ","
154 ","
polski ","
Maciej Cisło ",,
"
Po prostu żyję! ",Gérard Depardieu,"
biografia, autobiografia, pamiętnik ",Wydawnictwo Literackie,"
8308037739 ","
""Po prostu żyję"" to kolorowy autoportret awanturnika, który zaprzedał duszę kinu. Toporny, zwalisty, słoń w składzie porcelany... Gerard Depardieu jest bez wątpienia najpopularniejszym francuskim aktorem na świecie. 130 filmów - francuskich, brytyjskich, amerykańskich, włoskich, niemieckich, a także rosyjski, polski i norweski. ",,"
2005-01-01 ","
2005-01-01 ","
260 ","
polski ","
Agata Kozak ",,
"
Moje Pedagogiczne Credo ",John Dewey,"
nauki społeczne (psychologia, socjologia, itd.) ",Żak,"
8389501333 ","
Ta niewielka książeczka, która ukazała się ponad 100 lat temu, zawiera kilka genialnych przemyśleń znakomitego pedagoga, które do dziś nie straciły swojej aktualności. Autor zadaje sobie i czytelnikowi kilka pytań, na które zaraz udziela odpowiedzi, np. czym jest wychowanie? Jeżeli wychowanie to proces, to realizuje się go głównie w szkole. A więc czym jest szkoła? Dalej jest mowa o przedmiotach nauczania oraz metodach stosowanych w jego realizacji. Całość zwarta, wypunktowana, traktująca tylko o sprawach najważniejszych ","
My pedagogic creed ","
2005-01-01 ","
2005-01-01 ","
32 ","
polski ","
Józef Pieter ",,
"
Równe szanse ",Anna Michalak,"
literatura dziecięca ",Publicat,"
9788324500062 ","
Dworek pod dębami. Tom 3. 
Biel nie istnieje bez czerni. Wyrozumiała ciotka oraz pogodny wuj padają ofiarą tajemniczej choroby, która ich zmienia. Kiepską pociechą jest odmiana zrzędliwej babci. Zwłaszcza że szkole w Kamionce grozi katastrofa likwidacja. ",,"
2005-01-01 ","
2005-01-01 ","
119 ","
polski ",,"

Okropna 

Okropna 



Pokaż mimo to


",
"
Wstrząśnięte i zmieszane ",Colette Caddle,"
literatura piękna ",Zysk i S-ka,"
837298705X ","
Pamela Lloyd-Hamilton, atrakcyjna kobieta, a jednocześne profesjonalistka w każdym calu, wspólnie z mężem prowadzi dobrze prosperującą firmę. Czasami wydaje się mieć dość wszystkiego. Douglas Hamilton usilnie stara się zachować pozory idealnego małżeństwa, walcząc jednocześnie z nieubłaganym upływem czasu. Gina Barrett, mając awans w zasięgu ręki, nie może doczekać się swej pierwszej, głównej prezentacji w odległym Marrakeszu. Do szczęścia nie brakowałoby jej niczego, gdyby miała u swego boku kogoś na stałe. Susie Clarke, inteligentna, młoda projektantka, której nie opuszcza szczęście zawodowe, oczekuje dziecka. Jednak znajdzie się w poważnych tarapatach, kiedy jej ojciec dowie się o tym. Czy wstrząśnięte i zmieszane ścieżki ich życia kiedyś się wyprostują? ",,"
2005-01-01 ","
2005-01-01 ","
456 ","
polski ",,"

Dobry przerywnik. Chętnie wypełniałam nią wolny czas, nie chcąc za bardzo przemęczać swojej wyobraźni. Wszystko dokładnie opisane, a treść niczym scenariusz do amerykańskiego love story z nieco przewrotnym zakończeniem.Dla mnie trochę przesycona słodkością, ale co kto woli. 

Dobry przerywnik. Chętnie wypełniałam nią wolny czas, nie chcąc za bardzo przemęczać swojej wyobraźni. Wszystko dokładnie opisane, a treść niczym scenariusz do amerykańskiego love story z nieco przewrotnym zakończeniem.Dla mnie trochę przesycona słodkością, ale co kto woli. 



Pokaż mimo to


",
"
Tankista. Z Armią Czerwoną do Trzeciej Rzeszy ",Evgenij Ivanovič Biessonow,"
biografia, autobiografia, pamiętnik ",Bellona,"
9788311101104 ","
Książka zawierająca barwne, a zarazem dramatyczne wspomnienia urodzonego w Moskwie w 1923 r. oficera Armii Czerwonej z wojny na froncie wschodnim. W przeciwieństwie do podobnych publikacji wydawanych w byłym ZSRR nie ma charakteru propagandowego. Jest bardzo autentyczna. Biessonow przedstawia zmagania wojenne z perspektywy zwykłego żołnierza, nie pomijając jednak kwestii taktyki i strategii walk. Zaczyna od Kurska, gdzie odbył się jego chrzest bojowy. Potem, jako żołnierz gwardyjskich jednostek pancernych, uczestniczył w marszu Rosjan na zachód w ślad za wycofującym się Wehrmachtem. W 1945 r., podczas walk o Berlin, został ranny.

... Rozsądne i otrzeźwiające spojrzenie na rosyjską taktykę działania niewielkimi jednostkami, taktykę, w której liczyły się przede wszystkim efekty, a nikt nie zważał na to, ilu żołnierzy zginie. Biessonow pisze o odwadze, męstwie, a także o głupocie wszystkich należących do jego wojskowej ""rodziny"" - zarówno zwierzchników, jak i podwładnych. Dzięki niemu otrzymaliśmy szczerą aż do bólu i uczciwą relację o ludzkich postawach w ogniu walki, a jednocześnie wejrzenie w psychikę radzieckiego żołnierza. ","
Tank rider : into the Reich with the Red Army ","
2005-01-01 ","
2005-01-01 ","
216 ","
polski ","
Sławomir Kędzierski ","

Tytuł wprowadza czytelnika w błąd, gdyż oryginalna tytuł - ""Tank Rider"" - przetłumaczono jako ""Tankista"", co sugerowałoby czołgistę, podczas gdy tu mamy do czynienia z wspomnieniami dowódcy plutonu piechoty Armii Czerwonej walczącego między 1943 a 1945 jako wsparcie dla pancerniaków. Swoją drogą, pozycja ta jest tłumaczona z języka angielskiego, zaś nic w tekście nie sugeruje, żeby autor wspomnień znał go. Raczej pierwotny tekst powstał w języku rosyjskim, co świadczy o tym, że mamy do czynienia z tłumaczeniem z tłumaczenia. Same wspomnienia pisane są z perspektywy ponad 60 lat, co ogranicza do pewnego stopnia wartość tej relacji. O ile ramy wydarzeń są zwarte (kolejne operacje wojskowe Armii Czerwonej), to poszczególne wydarzenia przywoływane podczas kolejnych ofensyw często trudno umieścić w konkretnym czasie i miejscu. Nawet jeśli pojawia się jakaś nazwa jakiegoś miejsca, to trudną ją zidentyfikować, bo jest to rosyjska transkrypcja polskiej lub niemieckiej nazwy (których do języków autor nie znał), przetłumaczonej na angielski i później ponownie na polski. Stąd też pojawiają się takie kwiatki, jak ""Gernstadt"" - zidentyfikowane na podstawie szlaku bojowego przez tłumacza jako Góra koło Leszna, choć nazwa z książki zupełnie nie przypomina niemieckiej nazwy tej miejscowości. Zdarzają się też błędy czasowe - na jednej stronie Biessonow pisze, że 24 stycznia 1945 r. jego oddział zaatakował Krotoszyn, a już na następnej twierdzi, że w nocy z 23 na 24 stycznia znajdował się wraz z swoimi żołnierzami nad Odrą, co logicznie oraz logistycznie nie trzyma się kupy. Nie wiem, czy błąd pojawił się już w momencie spisywania wspomnień, czy też jest to może efekt przywołanej wcześniej ekwilibrystyki tłumaczeniowej. Wytknięte przeze mnie mankamenty nie mogą jednak przesłonić faktu, że ta książki jest świetny zapisem sposobu prowadzenia walka na najniższym szczeblu dowódczym w okresie walk na froncie wschodnim po przejęciu inicjatywy przez wojska radzieckie. Autor opisuje zarówno odwagę, gotowość do poświęceń oraz spryt przeciętnych żołnierzy i liniowych dowódców, jak również lekkomyślność (czasem wręcz bezmyślność), niekompetencję i nieumiejętność adaptacji. Przez karty przewija się szereg barwnych postaci, niestety Jewgienij Biessonow nie ma za grosz talentu pisarskiego, aby umiejętnie je oddać, jak i też przedstawić wydarzenia z nimi związane w odpowiednio wciągający sposób.
Na osobną uwagę zasługuje też regularne podkreślanie poprawnego stosunku jego oddziału do cywili, niezależnie od ich narodowości. Według niego nie było mowy o jakichkolwiek zbrodniach, zaś za największe przestępstwa jego żołnierzy jakie opisuje, to kradzież tuszy wieprzowej, czy też okradanie jeńców wojennych z zegarków (którzy z reguły byli zaraz puszczani, bo i tak nie było co z nimi robić). Nawet alkoholu jest w tych historiach niewiele, za wyjątkiem rzadkich postojów między ofensywami, kiedy można było pędzić bimber. Z jednej strony, biorąc pod uwagę opinie o żołnierzach radzieckich trudno mi w taką poprawność uwierzyć. Jednocześnie odległości pokonywane przez oddział Biessonowa dziennie były tak duże, że może i faktycznie nie było dla oddziałów frontowych takich okazji do swawoli. Być może należy autorowi wierzyć, bo na innych stronach przyznaje się, że rosyjskich żołnierzy-korabolantów w mundurach nigdy do niewoli nie brano, jeśli ich napotkano.
Czy warto tę książkę polecić? Dla miłośnika dziejów frontu wschodniego jest to lektura ewentualnie warta swego czasu (nie ma wielu podobnych publikacji), ale niedzielnemu czytelnikowi odradzam lekturę. Książka ma wartości raczej informacyjne, niż pisarskie i łatwo może - ze względu na swój kronikarski styl - zniechęcić. 

Tytuł wprowadza czytelnika w błąd, gdyż oryginalna tytuł - ""Tank Rider"" - przetłumaczono jako ""Tankista"", co sugerowałoby czołgistę, podczas gdy tu mamy do czynienia z wspomnieniami dowódcy plutonu piechoty Armii Czerwonej walczącego między 1943 a 1945 jako wsparcie dla pancerniaków. Swoją drogą, pozycja ta jest tłumaczona z języka angielskiego, zaś nic w tekście nie... 

więcej



mniej





Pokaż mimo to


;

Książkę nawet przyjemnie się czyta, ale ogólnie nie jest to jakaś wybitna pozycja. Czasem zbyt dużo szczegółów mało istotnych, a tam gdzie chciałoby się poczytać więcej, cisza. Najwyraźniej autor nie przygotował się zbytnio do powstania książki. Acha, głupota Czerwonej Armii (dowództwa) poraża. 

Książkę nawet przyjemnie się czyta, ale ogólnie nie jest to jakaś wybitna pozycja. Czasem zbyt dużo szczegółów mało istotnych, a tam gdzie chciałoby się poczytać więcej, cisza. Najwyraźniej autor nie przygotował się zbytnio do powstania książki. Acha, głupota Czerwonej Armii (dowództwa) poraża. 



Pokaż mimo to


;

Niby ciekawe, ale tak trochę po łebkach. Można wyczuć, że autor nie do końca jest szczery, jeśli idzie o zachowanie w stosunku do pojmanych jeńców. Niby zaprzecza, ale daje się odczuć, że dużo ich posłał na tamten świat. 

Niby ciekawe, ale tak trochę po łebkach. Można wyczuć, że autor nie do końca jest szczery, jeśli idzie o zachowanie w stosunku do pojmanych jeńców. Niby zaprzecza, ale daje się odczuć, że dużo ich posłał na tamten świat. 



Pokaż mimo to


",
"
Strefa ejlat ",Eli Barbur,"
literatura piękna ",Sic!,"
9788388807671 ","
Akcja nowej powieści Eli Barbura rozgrywa się w izraelskim kurorcie Ejlat nad Morzem Czerwonym. Kolega Szulc , Max, piękna Iza i narrator, pracujący tu jako zagraniczni korespondenci, wolny czas spędzają w prowadzonym przez byłego partyzanta Che Gue ",,"
2005-01-01 ","
2005-01-01 ","
184 ","
polski ",,"

Książka jest idealna do lektury w środkach komunikacji miejskiej! Jest króciutka (ledwo 180 stron), brak jest głównego wątku (napisałabym nawet, że nie ma żadnego wątku), rozdziały są krótkie (praktycznie każdy akapit to inna historia), przez co czytanie można przerwać w każdym momencie bez obawy, że ""straci się wątek"". 

Całą 'powieść' czyta się zupełnie jakby się słuchało historii kolegi, któremu akurat zeszło się na zwierzenia przy piwie. Język, którym pisze Barbur jest bardzo potoczny, by nie powiedzieć obsceniczny. 

Reasumując: książkę czyta się szybko, ale nie powala ona na kolana. 
Raczej nie polecam 

Książka jest idealna do lektury w środkach komunikacji miejskiej! Jest króciutka (ledwo 180 stron), brak jest głównego wątku (napisałabym nawet, że nie ma żadnego wątku), rozdziały są krótkie (praktycznie każdy akapit to inna historia), przez co czytanie można przerwać w każdym momencie bez obawy, że ""straci się wątek"". 

Całą 'powieść' czyta się zupełnie jakby się słuchało... 

więcej



mniej





Pokaż mimo to


;

szkoda 5zł 

szkoda 5zł 



Pokaż mimo to


",
"
A Collegiate Casting-Out of Devilish Devices ",Terry Pratchett,"
fantasy, science fiction ",,,,,"
2005-01-01 ",,"
6 ","
angielski ",,,
"
Shaman's Crossing ",Robin Hobb,"
fantasy, science fiction ",Voyager,"
0007196121 ",,,"
2005-01-01 ",,,"
angielski ",,"

[Opinia dotyczy trylogii „The Soldier Son” jako całości]

Pierwsze podejście do trylogii o żołnierskim synu, nieprzetłumaczonej jeszcze na polski, robiłem bodaj trzynaście lat temu. Kupiłem sobie wtedy na amsterdamskim lotnisku „Shaman’s Crossing” i przeczytałem, o ile pamiętam, z umiarkowanym zainteresowaniem. Nawet trochę mnie wciągnęło, ale poprzestałem wtedy na wrażeniu, że to nie ten poziom co skrytobójca czy żywostatki.

Teraz przeczytałem jeszcze raz cały cykl i z radością stwierdzam, że pierwsze wrażenia mylą. Z tomu na tom jest coraz lepiej. Ta trylogia się po prostu wolno rozkręca.

Przy okazji uświadomiłem sobie jeszcze raz, co mi wtedy zgrzytało. Nazwałbym to… wyblakłością świata tych książek.

Tak jak w „Uczniu skrytobójcy” lądujemy od pierwszych stron w żywym, barwnym świecie, skrzącym się od słońca i magii, ociekającym krwią, potem i intrygami – tak w „Shaman’s Crossing” mamy patriarchalne społeczeństwo, w którym wzrasta główny bohater, jakby wyjęte z wiktoriańskiej Anglii. Socjologicznie jest to skonstruowane ciekawie, jak to u Hobb: każdy syn rodziny szlacheckiej ma z boskiego nadania wyznaczoną rolę w społeczeństwie w momencie urodzenia. Każdy pierwszy syn rodzi się dziedzicem, drugi – żołnierzem, trzeci – księdzem, czwarty – artystą, i tak dalej.

Ale bóg tej religii określany jest po prostu jako „the good god”. Dni tygodnia nazywają się Firstday, Twoday, Threeday, Fourday, Fiveday, Sixday i Sevday. Dużo uwagi na początku poświęcone jest relacjom w rodzinie, w której chłopcy przyuczani są do swoich ról, dziewczynki do swoich (bycie żoną, prowadzenie domu i odwalanie niewidzialnej roboty) i wszyscy wszystkich karcą („rebuke”, ulubione słówko narratora). No jakbym czytał Thackeraya albo innego Dickensa. Jeśli ma się oczekiwania barwnego świata od pierwszej strony, można się zawieść: tu czytelnika wita sepiowy kurz prerii.

Im dalej jednak w cykl, tym bardziej ten świat wciąga, historia porywa i zżywamy się z głównym bohaterem, towarzysząc mu w jego drodze drugiego syna: w tym purytańskim domu, w akademii wojskowej, w kontaktach z magią (która, jak się okazuje, jednak jest), w snach, w kontaktach z innymi ludźmi i innymi kulturami, w przeorganizowywaniu pod ich wpływem własnego obrazu świata, w radzeniu sobie z niesprawiedliwością i okrucieństwem, w definiowaniu siebie na nowo, w osobistych tragediach, tęsknotach, ekstazach i zwycięstwach. To jest bardzo dobra obyczajowa fantasy. Jak to u Hobb.

Na koniec szczegół, który zapamiętam: szczególnie ważne jest w tych książkach jedzenie, fizjologiczno-sensoryczna czynność żywienia ciała. Narrator opowiada o nim często i bardzo zmysłowo. Nigdy nie czytałem tak opisywanego jedzenia. To ze mną zostanie. 

[Opinia dotyczy trylogii „The Soldier Son” jako całości]

Pierwsze podejście do trylogii o żołnierskim synu, nieprzetłumaczonej jeszcze na polski, robiłem bodaj trzynaście lat temu. Kupiłem sobie wtedy na amsterdamskim lotnisku „Shaman’s Crossing” i przeczytałem, o ile pamiętam, z umiarkowanym zainteresowaniem. Nawet trochę mnie wciągnęło, ale poprzestałem wtedy na... 

więcej



mniej





Pokaż mimo to


;

Jak na Robin Hobb jest to książka (właściwie seria) średnia, jak na ogólne standardy jest bardzo dobra. Przeczytałam całą serię w oryginale i stanowczo nie polecam odchudzania w trakcie lektury (nie będę spoilować, więc bez uzasadnienia). 

Jak na Robin Hobb jest to książka (właściwie seria) średnia, jak na ogólne standardy jest bardzo dobra. Przeczytałam całą serię w oryginale i stanowczo nie polecam odchudzania w trakcie lektury (nie będę spoilować, więc bez uzasadnienia). 



Pokaż mimo to


",
