title,author,categories,publishing,isbn,description,orginalTitle,date,datePol,pages,lang,translator,comments,quotes
"
The Ghost of Old Coal House ",Amy Cross,"
horror ",Amazon Digital Services LLC,,"
The year is 1843, and Arthur Foreman is on his way to visit his sister and her family for Christmas. Tucked under his arm, he carries the manuscript of a strange ghost story, written by the mysterious Walter Ward of Old Coal House.

Arriving at his sister's home, Arthur immediately realizes that something is wrong. Elizabeth seems distant and distracted, and she finally erupts in a fit of fury. After being thrown out of the house, Arthur searches through the snowy night for refuge. All the usual boarding houses are closed for the holiday. His only choice is to make his way up the hill and knock on the of Old Coal House, and to ask for a room.

Soon, Arthur discovers that Walter Ward's tales are not necessarily works of fiction after all. A strange figures stalks the halls and corridors of Old Coal House, tormenting Mr. Ward and driving him to drink. When he sets foot in the house for the first time, Arthur does not believe in ghosts at all. By the time he leaves the following morning, he has discovered the truth not only about Old Coal House itself, but also about a terrible tragedy that once struck his own family. ",,"
2020-01-01 ",,"
156 ","
angielski ",,,
"
EKONOMIA INSTYTUCJONALNA Zarys teorii i jej wymiar praktyczny ",Katarzyna Bentkowska,"
 biznes, finanse ",Oficyna Wydawnicza SGH,"
9788380303591 ","
Ekonomia instytucjonalna to szybko rozwijający się nurt, który podejmuje wiele ważnych dla współczesnych gospodarek zagadnień. Na jej dorobek składają się prace ekonomistów zajmujących się m.in. problematyką: praw własności, kosztów trans-akcyjnych, teorii agencji, teorii kontraktów, historii gospodarczej, ekonomicznej analizy prawa, teorii wyboru publicznego czy ekonomii konstytucyjnej. Ich podejście charakteryzuje się tym, że - w odróżnieniu od ekonomii neoklasycznej - nie uznają oni otoczenia instytucjonalnego za dane, ale czynią je przedmiotem badań i analizują jego wpływ na działania ekonomiczne . Wśród badaczy tych można wymienić liczne nazwiska - od prekursorów tradycyjnej ekonomii instytucjonalnej: T. Veblena, W. Mitchella i J.R. Commonsa, po ekonomistów z nurtu nowej ekonomii instytucjonalnej: R. Coase'a, D.C. Northa, A. Alchiana, H. Demsetza, O.E. Williamsona, E. Ostrom, O. Harta, B. Holmstroma. Osiągnięcia wielu z nich wyróżnione zostały Nagrodą Nobla w dziedzinie ekonomii. Także w Polsce stopniowo wyłonił się krąg naukowców zajmujących się badaniem instytucji. Są wśród nich m.in. L. Balcerowicz, J. Boehlke, B. Borkowska, T. Dołęgowski, J. Godłów-Legiędź, E. Gruszewska, B. Klimczak, M. Lisowska, S. Rudolf, A. Słomka-Gołębiowska, M. Ratajczak, W. Stankiewicz, Z. Staniek, J. Wilkin i A. Ząbkowicz.

Na polu ekonomii instytucjonalnej można szukać odpowiedzi na wiele pytań dotyczących gospodarowania, nadal jednak, mimo postępu w tym zakresie, możliwość udzielenia na nie odpowiedzi jest hamowana m.in. przez niezgodności definicyjne, słabą dojrzałość metodologiczną i ograniczony materiał z badań empirycznych.

Celem publikacji jest przybliżenie czytelnikom tej szybko rozwijającej się dziedziny ekonomii oraz krytyczno-poznawcza analiza jej dorobku. W pracy uporządkowano najważniejsze teorie tego nurtu, podano ich syntezę oraz wskazano ich praktyczne wykorzystanie. Pokazano też złożoność i spektrum zastosowania ekonomii instytucjonalnej.

Wyjaśniono czym są instytucje, jakie mają znaczenie dla podmiotów i całych gospodarek oraz czym charakteryzuje się podejście do ich analizy. Przedstawiono najważniejsze teorie ekonomii instytucjonalnej i istotne zagadnienia, do których badania jest ona wykorzystywana. Nacisk położono na nową ekonomię instytucjonalną, choć znajdują się tu odwołania także do wcześniejszego, tradycyjnego podejścia.

Ekonomia instytucjonalna ciągle się zmienia, wiele kwestii jest doprecyzowywanych, ale też wiele pozostaje jeszcze niejasnych. Nie udało się dotąd wypracować powszechnie akceptowanych definicji wielu podstawowych nawet pojęć, choćby samych ""instytucji"". Pokazuje to jak wiele problemów stoi przez ekonomistami, ale też jak bardzo złożony jest ten nurt. Trudności w dokładnym wyjaśnieniu i zdefiniowaniu instytucji wiążą się z tym, że dotyczą one tak różnorodnych sytuacji i obszarów codziennego życia . Ludzie nieustannie podejmują decyzje o mniejszym bądź większym znaczeniu i wchodzą w interakcje z innymi podmiotami. Wszystko to dzieje się w ramach pewnych zasad. Obok indywidualnych podmiotów funkcjonują przedsiębiorstwa, organizacje, urzędy państwowe itp., którym ramy działania także wyznaczają instytucje.

Zagadnienia, które wyjaśniane są na gruncie ekonomii instytucjonalnej, można znaleźć na co dzień wokół nas. W publikacji przedstawione zostały więc liczne przykłady z codziennego życia, które pokazują, co mówi na ich temat ten nurt, jak je wyjaśnia i jak pozwala rozwiązać problemy. Ekonomia instytucjonalna próbuje udzielać odpowiedzi na wiele różnorodnych pytań i dzięki jej dorobkowi można inaczej spojrzeć na świat i dostrzec w niej dobre wyjaśnienia czy rozwiązania obserwowanych problemów. Ten praktyczny kontekst opisywanych zagadnień ma pokazać, że teorie ekonomii instytucjonalnej potrafią być bardzo użyteczne w poznaniu i zrozumieniu otaczającej nas rzeczywistości.

Publikacja skierowana jest do pracowników naukowych zajmujących się naukami ekonomicznymi i społecznymi. Może ona zachęcić czytelników do dalszego, bardziej szczegółowego zgłębiania teorii ekonomii instytucjonalnej oraz stanowić inspirację do ich wykorzystania w pracach badawczych z dziedziny nauk społecznych. Dzięki temu, że publikacja opisuje najważniejsze koncepcje teoretyczne ekonomii instytucjonalnej, dostarcza informacji o klasycznych źródłach literaturowych, może wskazywać drogę do dalszych pogłębionych analiz. Jednocześnie dzięki temu, że dostarcza kompleksowej wiedzy na temat ekonomii instytucjonalnej, może służyć jako podręcznik dla studentów ekonomii, zarządzania, czy też innych kierunków nauk społecznych.

Niewątpliwie nie jest możliwe zebranie w jednym miejscu wyczerpujących informacji o wszystkich zagadnieniach poruszanych przez ekonomię instytucjonalną i wyjaśnienie wszystkich potencjalnych problemów czy zastosowań analizowanych kwestii w praktyce. W publikacji zgromadzone zostały najważniejsze tematy, które pozwolą zrozumieć podejście ekonomii instytucjonalnej i zachęcą do dalszego pogłębiania szczególnie interesujących dla czytelników obszarów. Przedstawione zostały one w 10 rozdziałach.

W rozdziale 1 wyjaśniono czym jest ekonomia instytucjonalna i jaki jest obszar jej badań. Dokonano tu opisu podejścia ekonomii instytucjonalnej do analiz i wskazano różnice w odniesieniu do ekonomii neoklasycznej. Pokazano czym są instytucje, jak się kształtują, jaką odgrywają rolę w gospodarce, kiedy działają dobrze i dlaczego ich analizowanie jest tak istotne.

Rozdział 2 ma na celu przedstawienie dorobku najważniejszych przedstawicieli tradycyjnej ekonomii instytucjonalnej - Thorsteina Veblena, Wesleya Mitchella i Johna R. Commonsa, wskazanie cech wspólnych ich teorii oraz porównanie ich z podejściem nowej ekonomii instytucjonalnej.

Kolejnych pięć rozdziałów poświęconych zostało głównym teoriom nowej ekonomii instytucjonalnej.

W rozdziale 3 omówiona została teoria kontraktów. Wyjaśniono w nim czym są kontrakty, jakie są ich rodzaje, czym się charakteryzują, jakie problemy wiążą się z ich zawieraniem i jak można radzić sobie z nimi w praktyce.

W rozdziale 4 przedstawiono bardzo dziś popularną koncepcję kosztów transakcyjnych. Na wstępie pokazano czym są koszty transakcyjne, co jest dla nich charakterystyczne i jakie są ich rodzaje. Następnie omówiono koncepcję kosztów transakcyjnych w ujęciu jej głównego twórcy Olivera E. Williamsona i wyjaśniono jak kształtowanie kosztów transakcyjnych wpływa na organizację transakcji.

Rozdział 5 zawiera omówienie teorii praw własności, w tym wyjaśnienie istoty praw własności, znaczenia ich regulowania oraz prezentację podstawowych form, czyli własności prywatnej, wspólnej i państwowej. Przedstawiono w nim też popularne Twierdzenie Coase'a związane z kształtowaniem praw własności.

W rozdziale 6 także skupiono się na własności, tym razem jednak przede wszystkim wspólnej. Wyjaśniono w nim jak wygląda zarządzanie wspólnymi dobrami i czy zawsze musi przy tym dojść do ""tragedii wspólnego pastwiska"".

Rozdział 7 przedstawia teorię agencji, która odnosi się do często występujących w gospodarce relacji. Opisano w nim na czym polegają relacje agent-pryncypał, kiedy powstają, co jest dla nich charakterystyczne i jak ograniczać związaną z nimi nieefektywność.

W rozdziale 8 pokazano jak ekonomia instytucjonalna postrzega przedsiębiorstwo, jego powstawanie i działanie. Znalazły się w nim odwołania przede wszystkim do koncepcji kosztów transakcyjnych, ale też do teorii kontraktów, agencji i praw własności.

Tematem rozdziału 9 są zmiany instytucji. Wyjaśniono w nim dlaczego instytucje podlegają zmianom, kiedy są one efektywne i jak podchodzi do nich nurt ewolucyjny oraz dwóch ekonomistów zajmujących się tym tematem - Douglas C. North i Masahiko Aoki. Dokonano też krótkiego opisu problemów napotykanych przy nagłych zmianach instytucji, jakie miały miejsce podczas transformacji gospodarek socjalistycznych w kapitalistyczne.

W rozdziale 10 przeanalizowano od czego zależy poziom rozwoju krajów. Wyjaśniono w nim w jaki sposób instytucje przyczyniają się do wzrostu lub go hamują oraz jakie instytucje odgrywają tu ważną rolę. Scharakteryzowano też dwie koncepcje wykształcania ładu, tj. ładu spontanicznego i stanowionego.

Zagadnienia, którym poświęcona jest publikacja, pozwolą czytelnikom lepiej poznać ekonomię instytucjonalną i przedstawią nowe wyjaśnienie dla praktycznych problemów napotykanych w codziennym życiu. ","
EKONOMIA INSTYTUCJONALNA Zarys teorii i jej wymiar praktyczny ","
2020-01-01 ","
2020-01-01 ","
308 ","
polski ",,,
"
Prognozy astrologiczne i feng shui na 2020 Rok Metalowego Szczura ",Jacek Kryg,"
ezoteryka, senniki, horoskopy ",Halszka,"
9788394097158 ","
Nowe zodiakalne zwierzę horoskopu chińskiego, nowy władca świata, który urząd swój będzie sprawować przez chińskich dwanaście miesięcy, to Metalowy Szczur.

Pod rządami tego zwierzęcia będziemy się radować i smucić od soboty 25 stycznia 2020 r. godz. 12.59 do 11 lutego 2021 r. godz. 18.45.

Rok Metalowego Szczura, będzie to rok zmienny, raz będziemy na wozie, raz pod nim.

W tegorocznej prognozie jest kilka nowości. Przede wszystkim dla każdego znaku w sposób tabelaryczny przedstawione zostały jego relacje z innymi znakami. Ta zmiana dotyczy części ogólnej podręcznika astrologii. Co się zaś tyczy prognozy na ten rok, to uzupełniamy ją tabelą miesięcznego szczęścia dla poszczególnych znaków, co pochodzi z działu metafizyki chińskiej zwanym Dobór Daty.

Jeżeli chcesz się dowiedzieć:

- jakim jesteś znakiem zodiaku,

- jakie są Twoje predyspozycje,

- jakie są Twoje wady,

- z kim możesz współpracować,

- kogo masz unikać,

- kto znany jest spod Twojego znaku,

- co czeka Ciebie, świat i Polskę w nowym roku – to musisz mieć tę książeczkę! ","
Prognozy astrologiczne i feng shui na 2020 Rok Metalowego Szczura ","
2020-01-01 ","
2020-01-01 ","
114 ","
polski ",,,
"
Schizofrenia u mężczyzn ",Błażej Misiak,"
nauki społeczne (psychologia, socjologia, itd.) ",Medical Education,"
9788365471888 ","
Obserwowany dymorfizm płciowy w schorzeniach psychicznych często nie znajduje odzwierciedlenia w stosowanych skalach diagnostycznych oraz kryteriach klinicznych ujętych w DSM czy ICD, nie jest też uwzględniany w większości podręczników psychiatrii. Lukę tę znakomicie wypełnia monografia Schizofrenia u mężczyzn. Autorzy bardzo rzetelnie, wyczerpująco i klarownie opisali wszelkie aspekty specyfiki psychozy schizofrenicznej u mężczyzn: od etiologii i patofizjologii, poprzez epidemiologię, objawy i przebieg choroby, po leczenie zarówno farmakologiczne, jak i psychologiczne. Ta znakomita książka powinna stanowić lekturę obowiązkową dla każdego psychiatry. ","
Schizofrenia u mężczyzn ","
2020-01-01 ","
2020-01-01 ","
164 ","
polski ",,,
"
Z misją do Komańczy ",Maria Okońska,"
historia ","Wydawnictwo im. Stefana Kardynała Wyszyńskiego ""Soli Deo""",,"
Książka opisuje relacje z roku 1956, kiedy to Maria Okońska odwiedzała Prymasa Wyszyńskiego w Komańczy. Dowiadujemy się, jak krok po kroku powstawały Śluby Narodu, jak przygotowywano Wielką Nowennę na 1000-lecie Chrztu Polski. Wspomnienia są bardzo autentyczne, spisywane na bieżąco, przepełnione emocjami autorki. ",,"
2020-01-01 ","
2020-01-01 ","
75 ","
polski ",,"

Świetna relacja Marii Okońskiej z odwiedzin u Prymasa Wyszyńskiego na zesłaniu w Komańczy. Wspomnienia są bardzo autentyczne, uczuciowe i żywe. 

Świetna relacja Marii Okońskiej z odwiedzin u Prymasa Wyszyńskiego na zesłaniu w Komańczy. Wspomnienia są bardzo autentyczne, uczuciowe i żywe. 



Pokaż mimo to


",
"
Czarna pamięć - górnicze miejsca pamięci ",Aleksandra Goniewicz,"
historia ",Instytut MyŇõli Polskiej im. Wojciecha Korfantego,"
9788395511288 ","
Oddajemy w PaŇĄstwa rńôce efekt dwuletniej pracy realizowanej w ramach projektu ‚ÄěCzarna pamińôńá ‚Äď g√≥rnicze miejsca pamińôci jako ponadlokalny skŇāadnik toŇľsamoŇõci kulturowej ŇölńÖska‚ÄĚ.

Celem projektu byŇāo uchwycenie roli pamińôci w zbiorowym ksztaŇātowaniu lokalnej toŇľsamoŇõci. ChcieliŇõmy spojrzeńá na dzieje g√≥rnictwa i jego spuŇõciznńô w kontekŇõcie g√≥rniczych miejsc pamińôci. W kaŇľdym z wytypowanych miejsc zajmowaliŇõmy sińô poznaniem wydarzenia i postaci z nim zwińÖzanych oraz poziomem ŇõwiadomoŇõci o jego istnieniu wŇõr√≥d spoŇāecznoŇõci lokalnej. W obrńôbie naszych zainteresowaŇĄ znalazŇāy sińô zar√≥wno upamińôtnienia ofiar pracy w kopalniach, miejsca poch√≥wku waŇľnych osobistoŇõci kadry g√≥rniczej oraz sposoby upamińôtnienia tradycji dziaŇāalnoŇõci g√≥rniczej. UdaŇāo sińô r√≥wnieŇľ dotrzeńá do wiadomoŇõci o lńÖdowej katastrofie drogowej w Wilczym Jarze, w kt√≥rej Ňõmierńá poniosŇāo 30 g√≥rnik√≥w dojeŇľdŇľajńÖcych do pracy. Podczas badaŇĄ, wywiad√≥w udaŇāo sińô dotrzeńá w miejsca ‚Äěniechciane‚ÄĚ, ‚ÄědraŇľliwe‚ÄĚ, ale o tym przeczytacie juŇľ PaŇĄstwo w publikacji.

MyŇõlńÖ przewodnińÖ autor√≥w projektu byŇāa naturalna potrzeba objńôcia opiekńÖ zagroŇľonych zapomnieniem miejsc pamińôci zwińÖzanych ze ŇõlńÖskim g√≥rnictwem. Dotychczas miejsca te nie doczekaŇāy sińô ponadregionalnego opiekuna, kt√≥ry dńÖŇľyŇāby do promocji tej tematyki, zintegrowania Ňõrodowisk czynnie zajmujńÖcych sińô opiekńÖ nad nimi bńÖdŇļ zainteresowanych podjńôciem takiej roli oraz proponujńÖcego aktywnńÖ formńô wŇāńÖczenia ich do przedsińôwzińôńá edukacyjno-kulturalnych. W ramach projektu zostaŇāa zorganizowana dokumentacja terenowa majńÖca na celu prezentacjńô bieŇľńÖcego stanu zachowania g√≥rniczych miejsc pamińôci. ",,"
2020-01-01 ","
2020-01-01 ","
165 ",,,,
"
Baśnie Charles'a Perraulta i nie tylko ",Charles Perrault,"
bajki ",Firma Księgarska Olesiejuk,"
9788327499264 ",,,"
2020-01-01 ","
2020-01-01 ","
176 ","
polski ",,"

Wykonanie książki, ilustracje 10/10. Baśnie to stare baśnie więc ciężko mi oceniać na dzisiejsze czasy, ponieważ dziś wydawałyby się nieco kontrowersyjne 😊, ale ja osobiście bardzo lubiłam te baśnie i nadal lubię. Miło się czyta. 

Wykonanie książki, ilustracje 10/10. Baśnie to stare baśnie więc ciężko mi oceniać na dzisiejsze czasy, ponieważ dziś wydawałyby się nieco kontrowersyjne 😊, ale ja osobiście bardzo lubiłam te baśnie i nadal lubię. Miło się czyta. 



Pokaż mimo to


",
"
Conan Barbarzyńca. Tom 51 - Zew wyjących cieni ",Chuck Dixon,"
komiksy ",Hachette Polska,"
9788328215641 ",,,"
2020-01-01 ","
2020-01-01 ","
176 ","
polski ",,,
"
O pułapkach poznania ",Robert Piłat,"
filozofia, etyka ",Wydawnictwo Naukowe PWN,"
9788301214449 ","
Pogłębiamy nasze rozumienie świata przez sumienność i metodyczność, lecz na tej drodze często spotyka nas rozczarowanie. Im mocniej wyostrzamy spojrzenie, tym bardziej widzimy samo doświadczenie, a nie rzeczywistość, która się za nim kryje. Dostrzegamy niepewność zmysłów, umowność pojęć i chwiejność sądów. Podstawy naszych silnych przekonań okazują się słabe. Nie wiemy, jak wykorzystać w działaniu prawdopodobieństwa i prawidłowości statystyczne. A gdy pytamy o budowę materii, którą widzimy i której dotykamy na co dzień, musimy zapomnieć o własnym doświadczeniu i zdać się na subtelne pomysły matematyków. Świat bezpośredni, rozciągający się przed naszymi oczami, wydaje się zanikać, a samo pojęcie rzeczywistości staje się zagadkowe. Im bardziej dążymy do wiedzy, tym więcej nasz umysł napotyka pułapek.

Czy wyrafinowana współczesna nauka i filozofia pozwalają nam jeszcze na indywidualną rozumność? Czy prawda pozostaje czymś uchwytnym dla każdego? Czy zmysł rzeczywistości i zdrowy rozsądek potrafią nas obronić przed łatwością przesądów i zakusami ideologii? Eseje zawarte w tym tomie są poszukiwaniem pozytywnej, optymistycznej odpowiedzi na te pytania. Gdy bowiem zamiast odwracać wzrok od paradoksów wiedzy w pełni je sobie uświadomimy, zobaczymy też, że mamy już wszystko, co konieczne, by sobie z nimi poradzić. ",,"
2020-01-01 ","
2020-01-01 ","
256 ","
polski ",,,
"
What Do Animals Think and Feel? ",Karsten Brensing,"
popularnonaukowa ",Head of Zeus,"
9781788544511 ","
In What Do Animals Think and Feel?, the biologist Karsten Brensing has something astonishing to tell us about the animal kingdom: namely that animals, by any reasonable assessment, have developed the sophisticated systems of social organization and behaviour that human beings call 'culture'. Dolphins call one another by name and orcas inhabit a culture that is over 700,000 years old. Chimpanzees wage strategic warfare, while bonobos delight in dirty talk. Ravens enjoy snowboarding on snow-covered roofs, and snails like to spin on hamster exercise wheels. Humped-back whales follow the dictates of fashion and rats are dedicated party animals. ","
What Do Animals Think and Feel? ","
2020-01-01 ",,"
374 ","
angielski ","
Peter Lewis ",,
